date,tournament,category,round,surface,winner,score,loser
"Dec 28, 1985*",Melbourne,ATP 250,QF,Grass,Mark Edmondson #146,6-3 3-6 7-5,Eddie Edwards #132
"Dec 27, 1985*",Melbourne,ATP 250,R16,Grass,Jonathan Canter #91,7-6 6-0,Thierry Champion #195
"Dec 27, 1985*",Melbourne,ATP 250,R16,Grass,Eddie Edwards #132,7-6 6-3,Nelson Aerts #138
"Dec 27, 1985*",Melbourne,ATP 250,R16,Grass,Mark Edmondson #146,6-4 6-2,Michiel Schapers #95
"Dec 27, 1985*",Melbourne,ATP 250,R16,Grass,Michael Robertson #192,6-1 4-6 6-3,Shane Barr #784
"Dec 27, 1985*",Melbourne,ATP 250,R16,Grass,Mark Kratzmann #271,7-5 6-7 6-2,Christo Steyn #68
"Dec 27, 1985*",Melbourne,ATP 250,R16,Grass,Peter Doohan #110,6-2 6-7 7-5,Brad Drewett #139
"Dec 27, 1985*",Melbourne,ATP 250,R16,Grass,Bill Scanlon #187,6-3 7-5,Mark Woodforde #135
"Dec 27, 1985*",Melbourne,ATP 250,R16,Grass,Broderick Dyke #126,6-4 6-7 6-4,Peter Carlsson #184
"Dec 26, 1985*",Melbourne,ATP 250,R32,Grass,Jonathan Canter #91,7-5 6-4,Danie Visser #136
"Dec 26, 1985*",Melbourne,ATP 250,R32,Grass,Mark Edmondson #146,4-6 6-3 6-4,Gary Muller
"Dec 26, 1985*",Melbourne,ATP 250,R32,Grass,Mark Kratzmann #271,6-3 6-4,Francisco Gonzalez #128
"Dec 26, 1985*",Melbourne,ATP 250,R32,Grass,Christo Steyn #68,6-3 6-1,Colin Dowdeswell #236
"Dec 26, 1985*",Melbourne,ATP 250,R32,Grass,Peter Doohan #110,6-4 6-4,Darren Cahill #117
"Dec 26, 1985*",Melbourne,ATP 250,R32,Grass,Thierry Champion #195,6-2 6-4,Tore Meinecke #176
"Dec 26, 1985*",Melbourne,ATP 250,R32,Grass,Brad Drewett #139,6-1 6-7 7-6,Mike Bauer #183
"Dec 26, 1985*",Melbourne,ATP 250,R32,Grass,Mark Woodforde #135,6-3 6-3,Russell Simpson #115
"Dec 26, 1985*",Melbourne,ATP 250,R32,Grass,Bill Scanlon #187,6-3 6-3,Eric Jelen #194
"Dec 26, 1985*",Melbourne,ATP 250,R32,Grass,Nelson Aerts #138,6-2 6-3,Ricki Osterthun #104
"Dec 26, 1985*",Melbourne,ATP 250,R32,Grass,Eddie Edwards #132,4-6 6-3 3-2 (ret.),Carl Limberger #222
"Dec 26, 1985*",Melbourne,ATP 250,R32,Grass,Michiel Schapers #95,4-6 7-6 6-4,Leif Shiras #113
"Dec 26, 1985*",Melbourne,ATP 250,R32,Grass,Michael Robertson #192,4-6 7-6 6-1,Roberto Saad #109
"Dec 26, 1985*",Melbourne,ATP 250,R32,Grass,Broderick Dyke #126,2-6 6-0 6-3,Bruce Derlin #206
"Dec 26, 1985*",Melbourne,ATP 250,R32,Grass,Peter Carlsson #184,6-4 6-3,Stephane Bonneau #177
"Dec 26, 1985*",Melbourne,ATP 250,R32,Grass,Shane Barr #784,6-4 7-5,Tarik Benhabiles #133
"Dec 22, 1985*",Adelaide,ATP 250,F,Grass,Eddie Edwards #197,6-2 6-4,Peter Doohan #104
"Dec 21, 1985*",Adelaide,ATP 250,SF,Grass,Peter Doohan #104,6-4 2-0 (ret.),Wally Masur #108
"Dec 21, 1985*",Adelaide,ATP 250,SF,Grass,Eddie Edwards #197,7-6 7-6,Christo Steyn #95
"Dec 21, 1985*",Adelaide,ATP 250,QF,Grass,Christo Steyn #95,3-6 7-6 6-2,John Fitzgerald #66
"Dec 21, 1985*",Adelaide,ATP 250,QF,Grass,Wally Masur #108,0-6 6-4 7-6,Roberto Saad #125
"Dec 21, 1985*",Adelaide,ATP 250,QF,Grass,Peter Doohan #104,6-3 6-4,Amos Mansdorf #85
"Dec 21, 1985*",Adelaide,ATP 250,QF,Grass,Eddie Edwards #197,6-2 6-2,Leif Shiras #116
"Dec 20, 1985*",Adelaide,ATP 250,R16,Grass,Christo Steyn #95,6-2 7-5,Nelson Aerts #134
"Dec 20, 1985*",Adelaide,ATP 250,R16,Grass,John Fitzgerald #66,6-7 6-2 6-4,Tarik Benhabiles #139
"Dec 20, 1985*",Adelaide,ATP 250,R16,Grass,Amos Mansdorf #85,3-6 6-2 6-1,Michiel Schapers #100
"Dec 20, 1985*",Adelaide,ATP 250,R16,Grass,Roberto Saad #125,6-3 7-5,Bill Scanlon #201
"Dec 20, 1985*",Adelaide,ATP 250,R16,Grass,Wally Masur #108,6-7 6-4 6-3,John Frawley
"Dec 20, 1985*",Adelaide,ATP 250,R16,Grass,Leif Shiras #116,7-5 7-6,Mark Woodforde #145
"Dec 20, 1985*",Adelaide,ATP 250,R16,Grass,Peter Doohan #104,6-3 6-3,Brad Drewett #138
"Dec 20, 1985*",Adelaide,ATP 250,R16,Grass,Eddie Edwards #197,2-6 6-3 6-1,Kelly Evernden #84
"Dec 19, 1985*",Adelaide,ATP 250,R32,Grass,Mark Woodforde #145,6-4 6-2,Jonathan Canter #83
"Dec 19, 1985*",Adelaide,ATP 250,R32,Grass,Christo Steyn #95,6-4 6-2,Jonas Svensson #121
"Dec 19, 1985*",Adelaide,ATP 250,R32,Grass,Eddie Edwards #197,6-0 6-4,Shane Barr
"Dec 19, 1985*",Adelaide,ATP 250,R32,Grass,Amos Mansdorf #85,6-7 6-4 6-4,Huub Van Boeckel
"Dec 19, 1985*",Adelaide,ATP 250,R32,Grass,John Frawley,6-4 7-6,Darren Cahill #123
"Dec 19, 1985*",Adelaide,ATP 250,R32,Grass,Kelly Evernden #84,6-3 2-6 6-2,Marc Flur #105
"Dec 19, 1985*",Adelaide,ATP 250,R32,Grass,Roberto Saad #125,6-3 7-6,Jeremy Bates #93
"Dec 19, 1985*",Adelaide,ATP 250,R32,Grass,Brad Drewett #138,6-2 6-3,Antony Emerson #508
"Dec 19, 1985*",Adelaide,ATP 250,R32,Grass,Tarik Benhabiles #139,6-3 4-6 7-6,Colin Dowdeswell #237
"Dec 19, 1985*",Adelaide,ATP 250,R32,Grass,John Fitzgerald #66,7-5 7-5,Peter Carlsson #186
"Dec 19, 1985*",Adelaide,ATP 250,R32,Grass,Bill Scanlon #201,6-7 6-4 6-3,Nick Fulwood #395
"Dec 19, 1985*",Adelaide,ATP 250,R32,Grass,Wally Masur #108,6-3 7-6,Mike Bauer #155
"Dec 19, 1985*",Adelaide,ATP 250,R32,Grass,Peter Doohan #104,6-4 7-6,Francisco Gonzalez #119
"Dec 19, 1985*",Adelaide,ATP 250,R32,Grass,Michiel Schapers #100,6-7 6-3 6-1,Ricki Osterthun #101
"Dec 19, 1985*",Adelaide,ATP 250,R32,Grass,Nelson Aerts #134,6-4 5-7 6-4,Lloyd Bourne #179
"Dec 19, 1985*",Adelaide,ATP 250,R32,Grass,Leif Shiras #116,6-3 6-4,Danie Visser #129
"Dec 15, 1985*",Sydney Outdoor,ATP 250,F,Grass,Henri Leconte #20,6-7 6-2 6-3,Kelly Evernden #96
"Dec 14, 1985*",Sydney Outdoor,ATP 250,SF,Grass,Kelly Evernden #96,6-4 7-6,Mark Dickson #91
"Dec 14, 1985*",Sydney Outdoor,ATP 250,SF,Grass,Henri Leconte #20,6-4 6-3,Matt Anger #33
"Dec 14, 1985*",Sydney Outdoor,ATP 250,QF,Grass,Henri Leconte #20,6-4 6-3,Wally Masur #128
"Dec 14, 1985*",Sydney Outdoor,ATP 250,QF,Grass,Matt Anger #33,6-3 6-3,Bud Schultz #48
"Dec 14, 1985*",Sydney Outdoor,ATP 250,QF,Grass,Kelly Evernden #96,6-7 7-6 7-5,Christo Steyn #107
"Dec 14, 1985*",Sydney Outdoor,ATP 250,QF,Grass,Mark Dickson #91,6-3 3-6 7-6,Tim Mayotte #12
"Dec 13, 1985*",Sydney Outdoor,ATP 250,R16,Grass,Tim Mayotte #12,7-6 6-3,Danie Visser #133
"Dec 13, 1985*",Sydney Outdoor,ATP 250,R16,Grass,Christo Steyn #107,6-3 6-3,Sammy Giammalva Jr
"Dec 13, 1985*",Sydney Outdoor,ATP 250,R16,Grass,Bud Schultz #48,5-7 6-3 7-6,Johan Kriek #13
"Dec 13, 1985*",Sydney Outdoor,ATP 250,R16,Grass,Mark Dickson #91,6-4 7-6,Amos Mansdorf #82
"Dec 13, 1985*",Sydney Outdoor,ATP 250,R16,Grass,Kelly Evernden #96,6-4 6-7 6-3,Mark Wooldridge
"Dec 13, 1985*",Sydney Outdoor,ATP 250,R16,Grass,Matt Anger #33,6-3 4-6 7-6,Thierry Champion #224
"Dec 13, 1985*",Sydney Outdoor,ATP 250,R16,Grass,Henri Leconte #20,6-3 4-6 6-1,Jonathan Canter #81
"Dec 13, 1985*",Sydney Outdoor,ATP 250,R16,Grass,Wally Masur #128,6-4 6-1,Scott Davis #16
"Dec 12, 1985*",Sydney Outdoor,ATP 250,R32,Grass,Matt Anger #33,6-1 7-5,Mike Bauer #159
"Dec 12, 1985*",Sydney Outdoor,ATP 250,R32,Grass,Jonathan Canter #81,6-4 6-4,Peter Carlsson #145
"Dec 12, 1985*",Sydney Outdoor,ATP 250,R32,Grass,Wally Masur #128,6-2 6-4,Michiel Schapers #104
"Dec 12, 1985*",Sydney Outdoor,ATP 250,R32,Grass,Henri Leconte #20,6-3 6-2,Marc Flur #102
"Dec 12, 1985*",Sydney Outdoor,ATP 250,R32,Grass,Mark Dickson #91,6-4 1-6 7-5,John Fitzgerald #45
"Dec 12, 1985*",Sydney Outdoor,ATP 250,R32,Grass,Christo Steyn #107,6-4 6-4,Wolfgang Popp #138
"Dec 12, 1985*",Sydney Outdoor,ATP 250,R32,Grass,Bud Schultz #48,4-6 7-6 7-6,Eddie Edwards #204
"Dec 12, 1985*",Sydney Outdoor,ATP 250,R32,Grass,Scott Davis #16,6-2 6-4,Damir Keretic #84
"Dec 12, 1985*",Sydney Outdoor,ATP 250,R32,Grass,Tim Mayotte #12,6-3 6-2,Ricky Brown #397
"Dec 12, 1985*",Sydney Outdoor,ATP 250,R32,Grass,Thierry Champion #224,6-2 7-6,Kim Warwick #474
"Dec 12, 1985*",Sydney Outdoor,ATP 250,R32,Grass,Kelly Evernden #96,6-4 6-4,Mark Edmondson #166
"Dec 12, 1985*",Sydney Outdoor,ATP 250,R32,Grass,Danie Visser #133,6-3 6-4,John Lloyd
"Dec 12, 1985*",Sydney Outdoor,ATP 250,R32,Grass,Amos Mansdorf #82,6-3 6-4,Leif Shiras #120
"Dec 12, 1985*",Sydney Outdoor,ATP 250,R32,Grass,Johan Kriek #13,6-3 6-4,Brad Drewett #132
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Michiel Schapers #104,3-6 6-3 6-4,Roberto Saad #118
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Kim Warwick #474,7-6 6-2,Bill Scanlon #169
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,John Lloyd,6-4 6-4,Shlomo Glickstein #164
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Christo Steyn #107,7-5 3-6 6-4,Peter Doohan #99
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Matt Doyle,6-7 6-4 6-2,Nick Fulwood #409
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Marc Flur #102,7-6 6-2,Menno Oosting #156
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Eddie Edwards #204,6-2 7-5,Jonas Svensson #94
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Mark Edmondson #166,6-2 6-1,Tim Wilkison #41
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Peter Carlsson #145,6-4 7-6,Ricki Osterthun #106
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Wally Masur #128,7-6 6-2,Nduka Odizor #100
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Mark Dickson #91,6-4 6-4,Huub Van Boeckel
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Damir Keretic #84,6-0 6-4,Nelson Aerts #125
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Jonathan Canter #81,6-4 6-4,Bob Green #111
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Wolfgang Popp #138,3-6 6-4 6-1,Jeremy Bates #83
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Bud Schultz #48,6-4 6-4,Broderick Dyke #130
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Ricky Brown #397,6-4 6-2,Tarik Benhabiles #136
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Danie Visser #133,6-3 7-6,Darren Cahill #119
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Mike Bauer #159,6-3 7-5,John Alexander #388
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Leif Shiras #120,6-1 6-2,Colin Dowdeswell #223
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Thierry Champion #224,7-6 6-2,Shahar Perkiss #67
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Brad Drewett #132,6-3 7-6,Francisco Gonzalez #124
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Amos Mansdorf #82,6-4 7-5,Lloyd Bourne #182
"Dec 11, 1985*",Sydney Outdoor,ATP 250,R64,Grass,Kelly Evernden #96,6-0 6-2,Stephen Furlong #702
"Dec 9, 1985*",Australian Open,Grand Slam,F,Grass,Stefan Edberg #5,6-4 6-3 6-3,Mats Wilander #3
"Dec 8, 1985*",Australian Open,Grand Slam,SF,Grass,Stefan Edberg #6,6-7 7-5 6-1 4-6 9-7,Ivan Lendl #1
"Dec 8, 1985*",Australian Open,Grand Slam,SF,Grass,Mats Wilander #3,7-5 6-1 6-3,Slobodan Zivojinovic
"Dec 6, 1985*",Australian Open,Grand Slam,QF,Grass,Stefan Edberg #6,6-0 7-5 6-4,Michiel Schapers #188
"Dec 6, 1985*",Australian Open,Grand Slam,QF,Grass,Mats Wilander #3,6-3 7-5 6-2,Johan Kriek #10
"Dec 6, 1985*",Australian Open,Grand Slam,QF,Grass,Ivan Lendl #1,7-6 6-2 6-1,John Lloyd
"Dec 6, 1985*",Australian Open,Grand Slam,QF,Grass,Slobodan Zivojinovic,2-6 6-3 1-6 6-4 6-0,John McEnroe #2
"Dec 4, 1985*",Australian Open,Grand Slam,R16,Grass,John McEnroe #2,5-7 7-6 3-6 7-6 6-1,Henri Leconte #19
"Dec 4, 1985*",Australian Open,Grand Slam,R16,Grass,Stefan Edberg #6,6-7 2-6 7-6 6-4 6-2,Wally Masur #142
"Dec 4, 1985*",Australian Open,Grand Slam,R16,Grass,Ivan Lendl #1,6-3 6-2 6-7 6-2,Christo Steyn #170
"Dec 4, 1985*",Australian Open,Grand Slam,R16,Grass,Mats Wilander #3,7-6 6-3 6-3,Tim Wilkison #45
"Dec 4, 1985*",Australian Open,Grand Slam,R16,Grass,Johan Kriek #10,6-3 6-4 6-3,Jay Lapidus #176
"Dec 4, 1985*",Australian Open,Grand Slam,R16,Grass,Michiel Schapers #188,7-6 (ret.),Tim Gullikson
"Dec 4, 1985*",Australian Open,Grand Slam,R16,Grass,John Lloyd,6-2 1-6 6-4 6-7 6-4,Joakim Nystrom #11
"Dec 4, 1985*",Australian Open,Grand Slam,R16,Grass,Slobodan Zivojinovic,2-6 6-4 6-4 6-4,Tim Mayotte #13
"Dec 1, 1985*",Australian Open,Grand Slam,R32,Grass,John Lloyd,6-3 6-4 6-3,Jakob Hlasek #38
"Dec 1, 1985*",Australian Open,Grand Slam,R32,Grass,Stefan Edberg #6,5-7 7-6 6-4 7-5,Matt Anger #35
"Dec 1, 1985*",Australian Open,Grand Slam,R32,Grass,Johan Kriek #10,7-5 6-4 6-0,Peter Doohan #83
"Dec 1, 1985*",Australian Open,Grand Slam,R32,Grass,Tim Wilkison #45,7-5 6-3 6-3,Paul Annacone #15
"Dec 1, 1985*",Australian Open,Grand Slam,R32,Grass,Christo Steyn #170,2-6 6-4 6-4 7-5,Brad Gilbert #17
"Dec 1, 1985*",Australian Open,Grand Slam,R32,Grass,Henri Leconte #19,7-6 6-3 7-6,John Sadri #42
"Dec 1, 1985*",Australian Open,Grand Slam,R32,Grass,John McEnroe #2,4-6 6-2 6-4 6-2,Nduka Odizor #76
"Dec 1, 1985*",Australian Open,Grand Slam,R32,Grass,Mats Wilander #3,6-2 6-3 6-2,Leif Shiras #130
"Dec 1, 1985*",Australian Open,Grand Slam,R32,Grass,Tim Gullikson,6-4 6-3 3-6 6-4,Darren Cahill #143
"Dec 1, 1985*",Australian Open,Grand Slam,R32,Grass,Jay Lapidus #176,6-7 6-3 6-4 2-6 7-5,Mark Woodforde #195
"Dec 1, 1985*",Australian Open,Grand Slam,R32,Grass,Tim Mayotte #13,7-6 6-7 6-4 6-4,Roberto Saad #134
"Dec 1, 1985*",Australian Open,Grand Slam,R32,Grass,Wally Masur #142,4-6 6-3 6-2 6-2,Broderick Dyke #165
"Dec 1, 1985*",Australian Open,Grand Slam,R32,Grass,Ivan Lendl #1,6-3 1-6 6-3 6-2,Ben Testerman #41
"Dec 1, 1985*",Australian Open,Grand Slam,R32,Grass,Michiel Schapers #188,6-2 6-4 7-6,Huub Van Boeckel
"Dec 1, 1985*",Australian Open,Grand Slam,R32,Grass,Joakim Nystrom #11,4-6 7-5 6-3 6-4,John Frawley
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Ben Testerman #41,6-1 6-7 7-6 7-6,Brian Teacher #68
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Leif Shiras #130,4-6 1-6 6-4 6-0 9-7,Marc Flur #101
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,John McEnroe #2,6-4 6-3 3-6 6-3,Danie Visser #138
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Tim Mayotte #13,6-4 6-4 6-4,Mark Dickson #95
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,John Frawley,2-6 6-7 6-2 6-1 10-8,Lloyd Bourne #144
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Peter Doohan #83,6-4 7-6 6-1,Todd Nelson #167
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Paul Annacone #15,6-7 7-6 6-4 7-5,Bob Green #110
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,John Lloyd,7-5 6-7 7-6 6-3,Tomas Smid #18
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Broderick Dyke #165,6-2 6-2 6-3,Henrik Sundstrom #21
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Nduka Odizor #76,6-4 6-3 3-6 6-4,Dan Cassidy #161
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Mike De Palmer,6-1 6-7 7-6 7-6,Damir Keretic #87
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Johan Kriek #10,6-4 4-6 6-3 6-4,David Mustard #223
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Michiel Schapers #188,3-6 6-4 7-6 4-6 6-3,Boris Becker #5
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Tim Gullikson,4-6 6-2 6-4 6-4,Chris Lewis #117
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Roberto Saad #134,1-6 7-6 6-4 7-5,Francisco Gonzalez #104
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Henri Leconte #19,6-4 6-2 7-5,Amos Mansdorf #81
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Matt Anger #35,6-2 6-1 5-7 6-2,Shlomo Glickstein #179
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Slobodan Zivojinovic,7-5 3-6 6-1 6-3,Scott Davis #14
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Christo Steyn #170,6-4 3-6 6-3 6-2,Laurie Warder #533
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Brad Gilbert #17,6-3 6-3 7-6,Shahar Perkiss #69
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Jakob Hlasek #38,6-4 5-7 7-5 6-4,Steve Denton #276
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Joakim Nystrom #11,6-3 6-2 5-7 6-4,Sammy Giammalva Jr
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Mark Woodforde #195,1-6 6-1 6-4 6-2,Greg Holmes #28
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Mats Wilander #3,3-6 6-3 7-6 6-4,Gary Muller
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Huub Van Boeckel,7-5 6-3 6-3,Nelson Aerts #114
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Ivan Lendl #1,6-4 0-6 6-4 6-2,Leonardo Lavalle #89
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,John Sadri #42,6-7 7-6 7-6 6-3,Brad Drewett #126
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Stefan Edberg #6,6-3 6-4 7-6,Bud Schultz #46
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Darren Cahill #143,3-6 7-6 6-3 6-0,David Pate #23
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Jay Lapidus #176,7-6 6-4 7-6,Peter Thrupp #412
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Wally Masur #142,6-3 6-4 3-6 6-4,Simon Youl #91
"Nov 29, 1985*",Australian Open,Grand Slam,R64,Grass,Tim Wilkison #45,6-4 6-0 6-2,Mike Leach #32
"Nov 27, 1985*",Australian Open,Grand Slam,R128,Grass,Steve Denton #276,6-3 6-4 5-7 3-6 6-3,Glenn Layendecker #139
"Nov 27, 1985*",Australian Open,Grand Slam,R128,Grass,Jakob Hlasek #38,6-4 6-2 6-4,Carl Limberger #241
"Nov 27, 1985*",Australian Open,Grand Slam,R128,Grass,Todd Nelson #167,6-4 6-1 6-3,Roger Rasheed
"Nov 27, 1985*",Australian Open,Grand Slam,R128,Grass,Francisco Gonzalez #104,6-2 6-4 6-2,Jonas Svensson #88
"Nov 27, 1985*",Australian Open,Grand Slam,R128,Grass,Chris Lewis #117,2-6 6-3 1-6 6-3 6-2,Matt Mitchell #166
"Nov 27, 1985*",Australian Open,Grand Slam,R128,Grass,Nduka Odizor #76,7-6 7-6 6-1,David Macpherson #388
"Nov 27, 1985*",Australian Open,Grand Slam,R128,Grass,Laurie Warder #533,6-2 6-0 5-7 6-7 8-6,Ricki Osterthun #96
"Nov 27, 1985*",Australian Open,Grand Slam,R128,Grass,Peter Doohan #83,6-0 6-1 6-2,Andrei Chesnokov #131
"Nov 27, 1985*",Australian Open,Grand Slam,R128,Grass,John Frawley,6-4 6-4 7-6,Stephane Bonneau #174
