date,tournament,category,round,surface,winner,score,loser
"Jun 13, 2026",Terra Wortmann Open,ATP 500,Q1,Grass,Lorenzo Sonego #66,7-5 6-3,Filip Cristian Jianu #263
"Jun 13, 2026",Terra Wortmann Open,ATP 500,Q1,Grass,Tom Gentzsch #229,7-5 7-6(5),Tiago Pereira #306
"Jun 13, 2026",Terra Wortmann Open,ATP 500,Q1,Grass,Martin Landaluce #58,3-6 6-3 7-6(8),Marc-Andrea Huesler #320
"Jun 13, 2026",Terra Wortmann Open,ATP 500,Q1,Grass,Roberto Bautista Agut #116,7-5 6-2,Benito Sanchez Martinez #1096
"Jun 13, 2026",Terra Wortmann Open,ATP 500,Q1,Grass,Raphael Collignon #51,6-4 6-2,Aziz Dougaz #478
"Jun 13, 2026",HSBC Championships,ATP 500,Q1,Grass,Martin Damm #114,6-3 6-2,Daniel Merida #82
"Jun 13, 2026",HSBC Championships,ATP 500,Q1,Grass,Zachary Svajda #62,7-5 6-2,Liam Broady #209
"Jun 12, 2026",Boss Open,ATP 250,QF,Grass,Jiri Lehecka #12,6-4 7-6(4),Frances Tiafoe #26
"Jun 12, 2026",Boss Open,ATP 250,QF,Grass,Taylor Fritz #9,5-7 7-5 7-5,Mattia Bellucci #78
"Jun 12, 2026",Boss Open,ATP 250,QF,Grass,Alexander Bublik #11,7-6(5) 7-6(3),Giovanni Mpetshi Perricard #93
"Jun 12, 2026",Libema Open,ATP 250,QF,Grass,Adrian Mannarino #46,7-6(4) 6-3,Zhizhen Zhang #214
"Jun 12, 2026",Libema Open,ATP 250,QF,Grass,Kamil Majchrzak #76,6-4 6-3,Felix Auger-Aliassime #4
"Jun 12, 2026",Libema Open,ATP 250,QF,Grass,Alex de Minaur #6,6-2 6-4,Benjamin Bonzi #99
"Jun 12, 2026",Libema Open,ATP 250,R16,Grass,Daniil Medvedev #8,6-3 4-6 7-6(6),Thijs Boogaard #1206
"Jun 12, 2026",Boss Open,ATP 250,R16,Grass,Ben Shelton #5,6-7(4) 6-4 7-6(5),Marcos Giron #88
"Jun 12, 2026",Libema Open,ATP 250,R16,Grass,Marin Cilic #47,3-6 7-6(5) 6-3,Nuno Borges #50
"Jun 11, 2026",Boss Open,ATP 250,R16,Grass,Taylor Fritz #9,6-7(4) 7-5 7-6(3),Martin Landaluce #58
"Jun 11, 2026",Libema Open,ATP 250,R16,Grass,Felix Auger-Aliassime #4,6-3 6-4,Marton Fucsovics #75
"Jun 11, 2026",Libema Open,ATP 250,R16,Grass,Zhizhen Zhang #214,7-6(5) 6-4,Tallon Griekspoor #41
"Jun 11, 2026",Libema Open,ATP 250,R16,Grass,Kamil Majchrzak #76,6-0 6-3,James McCabe #233
"Jun 11, 2026",Boss Open,ATP 250,R16,Grass,Sho Shimabukuro #104,4-6 7-6(5) 6-4,Nick Kyrgios #670
"Jun 11, 2026",Boss Open,ATP 250,R16,Grass,Frances Tiafoe #26,6-4 6-4,Rinky Hijikata #106
"Jun 11, 2026",Boss Open,ATP 250,R16,Grass,Jiri Lehecka #12,6-7(8) 6-4 7-6(3),James Duckworth #79
"Jun 11, 2026",Libema Open,ATP 250,R16,Grass,Adrian Mannarino #46,7-6(5) 3-6 6-3,Arthur Rinderknech #24
"Jun 11, 2026",Libema Open,ATP 250,R16,Grass,Benjamin Bonzi #99,6-4 3-6 6-3,Ugo Humbert #33
"Jun 10, 2026",Boss Open,ATP 250,R16,Grass,Alexander Bublik #11,7-6(3) 3-6 6-2,Jan-Lennard Struff #77
"Jun 10, 2026",Boss Open,ATP 250,R16,Grass,Giovanni Mpetshi Perricard #93,7-6(1) 6-2,Gauthier Onclin #186
"Jun 10, 2026",Boss Open,ATP 250,R16,Grass,Mattia Bellucci #78,7-5 6-7(4) 6-2,Yannick Hanfmann #59
"Jun 10, 2026",Libema Open,ATP 250,R16,Grass,Alex de Minaur #6,7-6(8) 7-5,Martin Damm #114
"Jun 10, 2026",Libema Open,ATP 250,R32,Grass,Tallon Griekspoor #41,6-2 6-7(2) 6-4,Botic van de Zandschulp #55
"Jun 10, 2026",Libema Open,ATP 250,R32,Grass,James McCabe #233,6-7(2) 6-2 7-6(4),Zizou Bergs #40
"Jun 10, 2026",Libema Open,ATP 250,R32,Grass,Thijs Boogaard #1206,6-3 2-6 6-4,Yibing Wu #101
"Jun 10, 2026",Libema Open,ATP 250,R32,Grass,Kamil Majchrzak #76,6-7(7) 6-4 7-6(4),Otto Virtanen #158
"Jun 10, 2026",Libema Open,ATP 250,R32,Grass,Marton Fucsovics #75,3-6 7-6(5) 7-6(4),Hubert Hurkacz #96
"Jun 9, 2026",Libema Open,ATP 250,R32,Grass,Zhizhen Zhang #214,7-6(4) 5-7 6-1,Jenson Brooksby #73
"Jun 9, 2026",Libema Open,ATP 250,R32,Grass,Martin Damm #114,6-4 6-4,Jaume Munar #44
"Jun 9, 2026",Libema Open,ATP 250,R32,Grass,Adrian Mannarino #46,6-4 3-6 7-5,Gabriel Diallo #54
"Jun 9, 2026",Boss Open,ATP 250,R32,Grass,Jan-Lennard Struff #77,6-2 6-7(5) 6-3,Alexis Galarneau #187
"Jun 9, 2026",Boss Open,ATP 250,R32,Grass,Sho Shimabukuro #104,6-4 6-2,Quentin Halys #92
"Jun 9, 2026",Boss Open,ATP 250,R32,Grass,Yannick Hanfmann #59,7-6(5) 7-6(4),Aleksandar Kovacevic #69
"Jun 9, 2026",Boss Open,ATP 250,R32,Grass,Giovanni Mpetshi Perricard #93,7-5 6-7(4) 7-6(4),Roman Safiullin #135
"Jun 9, 2026",Boss Open,ATP 250,R32,Grass,Frances Tiafoe #26,7-6(3) 4-6 6-4,Daniel Altmaier #85
"Jun 9, 2026",Boss Open,ATP 250,R32,Grass,Rinky Hijikata #106,6-7(7) 7-6(2) 6-3,Tom Gentzsch #229
"Jun 9, 2026",Boss Open,ATP 250,R32,Grass,James Duckworth #79,6-4 6-3,Diego Dedura #262
"Jun 9, 2026",Boss Open,ATP 250,R32,Grass,Nick Kyrgios #670,6-3 6-4,Corentin Moutet #36
"Jun 9, 2026",Boss Open,ATP 250,R32,Grass,Marcos Giron #88,7-6(3) 7-5,Roberto Bautista Agut #116
"Jun 8, 2026",Boss Open,ATP 250,R32,Grass,Gauthier Onclin #186,7-6(6) 6-3,Fabian Marozsan #61
"Jun 8, 2026",Boss Open,ATP 250,R32,Grass,Martin Landaluce #58,5-7 6-3 6-4,Pierre-Hugues Herbert #232
"Jun 8, 2026",Libema Open,ATP 250,R32,Grass,Benjamin Bonzi #99,6-4 6-4,Mees Rottgering #464
"Jun 8, 2026",Libema Open,ATP 250,R32,Grass,Ugo Humbert #33,6-4 6-3,Elias Ymer #184
"Jun 8, 2026",Boss Open,ATP 250,R32,Grass,Mattia Bellucci #78,6-2 6-7(5) 6-1,Alejandro Davidovich Fokina #22
"Jun 8, 2026",Libema Open,ATP 250,R32,Grass,Marin Cilic #47,6-7(5) 6-4 7-5,Denis Shapovalov #42
"Jun 8, 2026",Libema Open,ATP 250,R32,Grass,Nuno Borges #50,6-4 6-4,Terence Atmane #53
"Jun 7, 2026",Roland Garros,Grand Slam,F,Clay,Alexander Zverev #3,6-1 4-6 6-4 6-7(5) 6-1,Flavio Cobolli #14
"Jun 7, 2026",Libema Open,ATP 250,Q2,Grass,James McCabe #234,7-6(5) 6-4,Sander Jong #1527
"Jun 7, 2026",Libema Open,ATP 250,Q2,Grass,Benjamin Bonzi #95,6-7(5) 6-2 7-5,Bernard Tomic #194
"Jun 7, 2026",Libema Open,ATP 250,Q2,Grass,Martin Damm #116,6-2 6-2,Juan Pablo Ficovich #200
"Jun 7, 2026",Libema Open,ATP 250,Q2,Grass,Elias Ymer #191,6-4 7-6(3),Niels Visker #469
"Jun 7, 2026",Boss Open,ATP 250,Q2,Grass,Alexis Galarneau #193,6-4 6-7(1) 7-6(5),Roman Safiullin #141
"Jun 7, 2026",Boss Open,ATP 250,Q2,Grass,Sho Shimabukuro #103,7-6(4) 6-3,Jurij Rodionov #158
"Jun 7, 2026",Boss Open,ATP 250,Q2,Grass,Pierre-Hugues Herbert #220,7-6(7) 6-4,Mert Alkaya #321
"Jun 7, 2026",Boss Open,ATP 250,Q2,Grass,Gauthier Onclin #182,7-6(1) 6-4,Marc-Andrea Huesler #309
"Jun 6, 2026",Boss Open,ATP 250,Q1,Grass,Mert Alkaya #321,6-1 6-1,Michalis Sakellaridis #1782
"Jun 6, 2026",Libema Open,ATP 250,Q1,Grass,Elias Ymer #191,6-4 6-4,Mac Visser #1387
