date,tournament,category,round,surface,winner,score,loser
"Jan 4, 1980*",Australian Open,Grand Slam,QF,Grass,Victor Amaya #29,7-6 6-4 6-4,Peter Rennert #60
"Jan 2, 1980*",Australian Open,Grand Slam,R16,Grass,Mark Edmondson #95,7-6 6-3 6-4,Warren Maher
"Jan 2, 1980*",Australian Open,Grand Slam,R16,Grass,Rod Frawley #86,6-2 7-6 6-3,Syd Ball #368
"Jan 2, 1980*",Australian Open,Grand Slam,R16,Grass,Guillermo Vilas #6,6-3 6-4 6-4,Peter Mcnamara
"Jan 2, 1980*",Australian Open,Grand Slam,R16,Grass,Victor Amaya #29,7-6 6-3 7-6,Paul Mcnamee #82
"Jan 2, 1980*",Australian Open,Grand Slam,R16,Grass,Peter Rennert #60,6-4 7-5 6-1,Steve Krulevitz #152
"Jan 2, 1980*",Australian Open,Grand Slam,R16,Grass,John Sadri #45,3-6 4-6 6-3 6-2 9-7,Kim Warwick #52
"Jan 2, 1980*",Australian Open,Grand Slam,R16,Grass,Colin Dibley #116,6-4 6-7 3-6 6-3 6-4,Tony Roche #166
"Jan 2, 1980*",Australian Open,Grand Slam,R16,Grass,Phil Dent #50,6-4 6-1 4-6 6-4,Chris Kachel #101
"Dec 30, 1979*",Australian Open,Grand Slam,R32,Grass,Mark Edmondson #95,6-2 6-2 6-1,Matt Mitchell #106
"Dec 30, 1979*",Australian Open,Grand Slam,R32,Grass,Phil Dent #50,7-6 6-0 6-3,Craig A Miller #662
"Dec 30, 1979*",Australian Open,Grand Slam,R32,Grass,Steve Krulevitz #152,6-4 6-4 6-3,Steve Docherty #130
"Dec 30, 1979*",Australian Open,Grand Slam,R32,Grass,Syd Ball #368,6-3 6-3 6-4,Bill Maze #153
"Dec 30, 1979*",Australian Open,Grand Slam,R32,Grass,Colin Dibley #116,6-8 3-6 6-3 6-3 7-5,Rick Fisher #202
"Dec 30, 1979*",Australian Open,Grand Slam,R32,Grass,Peter Mcnamara,6-3 7-6 6-3,Chris Delaney #119
"Dec 30, 1979*",Australian Open,Grand Slam,R32,Grass,Paul Mcnamee #82,7-5 6-4 6-4,Russell Simpson #133
"Dec 30, 1979*",Australian Open,Grand Slam,R32,Grass,Rod Frawley #86,6-7 6-2 6-0 6-4,Gene Malin #161
"Dec 30, 1979*",Australian Open,Grand Slam,R32,Grass,Warren Maher,6-7 7-5 6-7 6-4 10-8,Shlomo Glickstein #204
"Dec 30, 1979*",Australian Open,Grand Slam,R32,Grass,Chris Kachel #101,7-6 6-2 6-1,Paul Kronk
"Dec 30, 1979*",Australian Open,Grand Slam,R32,Grass,Victor Amaya #29,3-6 6-3 7-6 6-3,David Carter #118
"Dec 30, 1979*",Australian Open,Grand Slam,R32,Grass,Guillermo Vilas #6,6-4 6-2 6-4,Alvin Gardiner #234
"Dec 30, 1979*",Australian Open,Grand Slam,R32,Grass,Kim Warwick #52,6-3 6-3 6-0,John James #91
"Dec 30, 1979*",Australian Open,Grand Slam,R32,Grass,John Sadri #45,6-4 6-4 6-3,Raymond Moore #99
"Dec 30, 1979*",Australian Open,Grand Slam,R32,Grass,Peter Rennert #60,6-2 5-7 6-3 6-1,Ulrich Marten #400
"Dec 30, 1979*",Australian Open,Grand Slam,R32,Grass,Tony Roche #166,7-5 6-2 7-6,Geoff Masters #62
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Colin Dibley #116,7-5 5-7 6-3 6-1,John Austin
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Rod Frawley #86,6-1 3-6 6-7 6-4 6-4,Chris Johnstone #339
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Peter Mcnamara,3-6 6-1 6-4 7-5,Brad Drewett #78
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Steve Krulevitz #152,6-3 6-4 3-6 6-3,Balazs Taroczy #42
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Guillermo Vilas #6,7-5 6-3 6-4,Chris Lewis #65
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Victor Amaya #29,6-3 6-4 6-1,Sherwood Stewart
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Peter Rennert #60,6-3 7-6 6-4,John Trickey #420
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Ulrich Marten #400,4-6 1-6 7-6 7-5 8-6,Cliff Letcher
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Alvin Gardiner #234,6-4 3-6 6-4 6-4,Noel Phillips #209
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Phil Dent #50,6-3 6-2 6-2,John Marks #115
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Paul Mcnamee #82,6-2 4-6 5-7 7-5 6-0,Sashi Menon #187
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Shlomo Glickstein #204,7-5 6-4 6-2,George Hardie #120
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Steve Docherty #130,6-2 7-6 6-3,John Fitzgerald #305
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Kim Warwick #52,6-1 4-6 6-2 6-0,Bob Carmichael #157
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Rick Fisher #202,7-6 7-6 6-4,John Alexander #20
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Raymond Moore #99,7-5 4-6 6-2 6-1,Terry Rocavert #147
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Mark Edmondson #95,6-7 6-3 6-1 6-1,Ross Case #74
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Warren Maher,7-6 7-6 7-5,Tim Wilkison #69
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Paul Kronk,6-3 6-4 2-6 6-3,Peter Feigl #47
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Chris Delaney #119,7-5 6-4 7-5,Jim Delaney #276
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Russell Simpson #133,6-3 6-4 6-4,Wayne Hampson #389
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,David Carter #118,6-2 6-3 6-2,Dale Collings #101
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Matt Mitchell #106,6-3 4-6 6-3 6-4,Dave Siegler #137
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Syd Ball #368,7-5 4-6 6-4 6-3,Hank Pfister #30
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,John James #91,6-1 6-2 6-3,Ray Ruffels #480
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Geoff Masters #62,6-3 6-2 1-6 3-6 6-3,David Schneider #144
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Craig A Miller #662,6-4 3-6 6-4 7-5,Jeremy Cohen
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Tony Roche #166,7-5 6-3 6-3,Phil Davies #339
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Gene Malin #161,6-4 6-2 6-4,Fred Mcnair
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Chris Kachel #101,7-6 6-2 6-1,Charlie Fancutt
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,Bill Maze #153,7-6 1-6 7-6 6-4,Greg Whitecross #305
"Dec 28, 1979*",Australian Open,Grand Slam,R64,Grass,John Sadri #45,6-3 6-3 6-4,Peter Doohan #480
"Dec 23, 1979*",Sydney Outdoor,ATP 250,F,Grass,Phil Dent #77,6-4 6-4 7-5,Hank Pfister #37
"Dec 22, 1979*",Sydney Outdoor,ATP 250,SF,Grass,Hank Pfister #37,7-6 7-5,Guillermo Vilas #6
"Dec 22, 1979*",Sydney Outdoor,ATP 250,SF,Grass,Phil Dent #77,6-2 6-1,John James #86
"Dec 22, 1979*",Sydney Outdoor,ATP 250,QF,Grass,Phil Dent #77,7-5 6-1,Balazs Taroczy #42
"Dec 22, 1979*",Sydney Outdoor,ATP 250,QF,Grass,John James #86,4-6 6-1 7-5,Sherwood Stewart
"Dec 22, 1979*",Sydney Outdoor,ATP 250,QF,Grass,Guillermo Vilas #6,6-4 6-1,Brad Drewett #96
"Dec 22, 1979*",Sydney Outdoor,ATP 250,QF,Grass,Hank Pfister #37,6-3 6-4,Kim Warwick #44
"Dec 21, 1979*",Sydney Outdoor,ATP 250,R16,Grass,Guillermo Vilas #6,6-4 6-4,Russell Simpson #108
"Dec 21, 1979*",Sydney Outdoor,ATP 250,R16,Grass,Balazs Taroczy #42,3-6 6-3 10-8,Ross Case #78
"Dec 21, 1979*",Sydney Outdoor,ATP 250,R16,Grass,Sherwood Stewart,6-4 6-4,Stevenson Clarke #343
"Dec 21, 1979*",Sydney Outdoor,ATP 250,R16,Grass,Phil Dent #77,6-3 6-4,Victor Amaya #29
"Dec 21, 1979*",Sydney Outdoor,ATP 250,R16,Grass,John James #86,6-3 7-6,Dave Siegler
"Dec 21, 1979*",Sydney Outdoor,ATP 250,R16,Grass,Kim Warwick #44,6-3 1-6 8-6,George Hardie #153
"Dec 21, 1979*",Sydney Outdoor,ATP 250,R16,Grass,Hank Pfister #37,6-3 7-6,Geoff Masters #64
"Dec 21, 1979*",Sydney Outdoor,ATP 250,R16,Grass,Brad Drewett #96,6-4 6-7 6-3,Chris Gunning #348
"Dec 20, 1979*",Sydney Outdoor,ATP 250,R32,Grass,Brad Drewett #96,6-7 6-4 6-3,John Sadri #46
"Dec 20, 1979*",Sydney Outdoor,ATP 250,R32,Grass,Ross Case #78,6-3 3-6 6-3,Tony Roche #43
"Dec 20, 1979*",Sydney Outdoor,ATP 250,R32,Grass,George Hardie #153,6-4 7-6,Peter Feigl #47
"Dec 20, 1979*",Sydney Outdoor,ATP 250,R32,Grass,Guillermo Vilas #6,6-3 7-5,Glenn Petrovic #436
"Dec 20, 1979*",Sydney Outdoor,ATP 250,R32,Grass,Balazs Taroczy #42,6-4 6-4,David Carter #139
"Dec 20, 1979*",Sydney Outdoor,ATP 250,R32,Grass,John James #86,6-3 7-6,Terry Rocavert #116
"Dec 20, 1979*",Sydney Outdoor,ATP 250,R32,Grass,Chris Gunning #348,6-3 1-6 7-5,Dick Crealy #131
"Dec 20, 1979*",Sydney Outdoor,ATP 250,R32,Grass,Victor Amaya #29,6-1 7-6,Paul Mcnamee #86
"Dec 20, 1979*",Sydney Outdoor,ATP 250,R32,Grass,Russell Simpson #108,6-3 3-6 6-4,Charlie Fancutt
"Dec 20, 1979*",Sydney Outdoor,ATP 250,R32,Grass,Geoff Masters #64,3-6 7-5 11-9,Bill Maze #166
"Dec 20, 1979*",Sydney Outdoor,ATP 250,R32,Grass,Kim Warwick #44,6-4 7-6,Chris Delaney
"Dec 20, 1979*",Sydney Outdoor,ATP 250,R32,Grass,Dave Siegler,6-4 5-7 6-4,Shlomo Glickstein #301
"Dec 20, 1979*",Sydney Outdoor,ATP 250,R32,Grass,Phil Dent #77,6-2 6-3,John Marks #92
"Dec 20, 1979*",Sydney Outdoor,ATP 250,R32,Grass,Hank Pfister #37,6-4 6-2,John Fitzgerald
"Dec 20, 1979*",Sydney Outdoor,ATP 250,R32,Grass,Stevenson Clarke #343,6-2 4-6 6-1,Peter Mcnamara
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,John Sadri #46,6-4 6-4,Mark Edmondson #87
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Glenn Petrovic #436,0-6 7-5 6-4,Chris Johnstone #555
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Phil Dent #77,6-1 6-2,Ken Rosewall #61
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Chris Gunning #348,6-3 3-6 10-8,Rick Fisher #174
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Peter Feigl #47,6-3 6-7 11-9,David Whyte #404
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Russell Simpson #108,6-4 7-6,Rod Frawley #84
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Chris Delaney,1-6 6-1 6-3,Colin Dibley #83
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Ross Case #78,6-4 6-2,Phil Davies #496
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,John Fitzgerald,6-2 6-4,Ray Ruffels #279
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Terry Rocavert #116,6-0 7-6,Dale Collings #144
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Brad Drewett #96,6-0 7-5,Sashi Menon #136
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Bill Maze #166,7-6 3-6 6-4,Chris Lewis #68
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,David Carter #139,2-6 6-4 6-4,Cliff Letcher
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Stevenson Clarke #343,7-6 6-3,Fred Mcnair
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Paul Kronk,7-6 6-1,John Alexander #18
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Balazs Taroczy #42,7-6 6-4,Peter Campbell #179
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Charlie Fancutt,6-4 6-4,Matt Mitchell #100
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Dave Siegler,6-3 2-6 8-6,Steve Krulevitz #205
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Guillermo Vilas #6,7-6 6-4,David Schneider #97
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,George Hardie #153,6-4 7-6,Robert Reininger #301
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Paul Mcnamee #86,7-5 3-6 6-4,Warren Maher
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Dick Crealy #131,6-1 6-3,Bernie Mitton #53
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Shlomo Glickstein #301,6-2 6-4,Tim Wilkison #49
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,John Marks #92,7-6 6-4,Noel Phillips #203
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,John James #86,6-2 3-6 6-3,Peter Rennert #60
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Geoff Masters #64,6-1 7-6,Raymond Moore #99
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Peter Mcnamara,6-3 6-7 6-2,Ernie Ewert #404
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Tony Roche #43,7-6 6-4,Gene Malin #151
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Hank Pfister #37,7-6 4-6 6-2,Steve Docherty #91
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Sherwood Stewart,6-3 6-3,Greg Whitecross
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Kim Warwick #44,7-6 6-4,Wayne Pascoe #332
"Dec 19, 1979*",Sydney Outdoor,ATP 250,R64,Grass,Victor Amaya #29,6-4 6-2,Chris Kachel #94
"Dec 16, 1979*",Adelaide,ATP 250,F,Grass,Kim Warwick #49,7-5 6-4,Bernie Mitton #57
"Dec 15, 1979*",Adelaide,ATP 250,SF,Grass,Kim Warwick #49,2-6 6-3 6-4,John Alexander #18
"Dec 15, 1979*",Adelaide,ATP 250,SF,Grass,Bernie Mitton #57,4-6 6-2 6-1,Tony Roche #43
"Dec 15, 1979*",Adelaide,ATP 250,QF,Grass,Bernie Mitton #57,6-4 6-4,Dale Collings #144
"Dec 15, 1979*",Adelaide,ATP 250,QF,Grass,Tony Roche #43,6-4 7-5,Geoff Masters #64
"Dec 15, 1979*",Adelaide,ATP 250,QF,Grass,Kim Warwick #49,7-6 6-3,Chris Delaney
"Dec 15, 1979*",Adelaide,ATP 250,QF,Grass,John Alexander #18,6-7 7-6 6-3,Matt Mitchell #99
"Dec 14, 1979*",Adelaide,ATP 250,R16,Grass,Tony Roche #43,6-4 6-2,Warren Maher
"Dec 14, 1979*",Adelaide,ATP 250,R16,Grass,John Alexander #18,6-3 6-4,Brad Guan #555
"Dec 14, 1979*",Adelaide,ATP 250,R16,Grass,Kim Warwick #49,6-1 6-3,Jim Delaney #418
"Dec 14, 1979*",Adelaide,ATP 250,R16,Grass,Dale Collings #144,6-7 3-2 (ret.),Gene Mayer #12
"Dec 14, 1979*",Adelaide,ATP 250,R16,Grass,Chris Delaney,6-4 6-4,Colin Dibley #83
"Dec 14, 1979*",Adelaide,ATP 250,R16,Grass,Matt Mitchell #99,7-5 6-4,John Marks #92
"Dec 14, 1979*",Adelaide,ATP 250,R16,Grass,Geoff Masters #64,7-5 6-3,Terry Rocavert #116
"Dec 14, 1979*",Adelaide,ATP 250,R16,Grass,Bernie Mitton #57,6-4 6-2,Greg Whitecross
"Dec 13, 1979*",Adelaide,ATP 250,R32,Grass,Chris Delaney,6-2 7-6,Raymond Moore #96
"Dec 13, 1979*",Adelaide,ATP 250,R32,Grass,John Marks #92,7-5 6-2,Dick Stockton #51
"Dec 13, 1979*",Adelaide,ATP 250,R32,Grass,Bernie Mitton #57,7-6 4-6 6-1,Dick Crealy #131
"Dec 13, 1979*",Adelaide,ATP 250,R32,Grass,Terry Rocavert #116,6-3 6-2,Chris Gunning #348
"Dec 13, 1979*",Adelaide,ATP 250,R32,Grass,Greg Whitecross,7-6 7-6,David Schneider #97
"Dec 13, 1979*",Adelaide,ATP 250,R32,Grass,Kim Warwick #49,6-2 6-4,Peter Campbell #179
"Dec 13, 1979*",Adelaide,ATP 250,R32,Grass,Dale Collings #144,6-3 6-4,John Fitzgerald
"Dec 13, 1979*",Adelaide,ATP 250,R32,Grass,Tony Roche #43,7-5 6-4,Brad Drewett #92
"Dec 13, 1979*",Adelaide,ATP 250,R32,Grass,Jim Delaney #418,3-6 6-4 6-1,John James #86
"Dec 13, 1979*",Adelaide,ATP 250,R32,Grass,Gene Mayer #12,6-4 6-3,Cliff Letcher
"Dec 13, 1979*",Adelaide,ATP 250,R32,Grass,Colin Dibley #83,6-3 6-4,Phil Dent #73
"Dec 13, 1979*",Adelaide,ATP 250,R32,Grass,John Alexander #18,7-5 4-6 6-3,Chris Kachel #86
"Dec 13, 1979*",Adelaide,ATP 250,R32,Grass,Warren Maher,6-3 6-2,Tim Wilkison #46
"Dec 13, 1979*",Adelaide,ATP 250,R32,Grass,Matt Mitchell #99,6-3 6-1,Victor Eke #249
"Dec 13, 1979*",Adelaide,ATP 250,R32,Grass,Brad Guan #555,6-1 7-5,Fred Mcnair
"Dec 13, 1979*",Adelaide,ATP 250,R32,Grass,Geoff Masters #64,7-6 6-1,Steve Krulevitz #205
"Dec 10, 1979*",Wct Challenge Cup,ATP 250,F,Carpet,Bjorn Borg #1,6-4 6-2 2-6 6-4,Jimmy Connors #2
"Dec 9, 1979*",Wct Challenge Cup,ATP 250,SF,Carpet,Jimmy Connors #2,4-6 6-0 6-3,Hans Gildemeister
"Dec 9, 1979*",Wct Challenge Cup,ATP 250,SF,Carpet,Bjorn Borg #1,6-3 6-2,Tim Gullikson
"Dec 4, 1979",Wct Challenge Cup,ATP 250,RR,Carpet,Hans Gildemeister,6-2 7-5,Johan Kriek #34
"Dec 4, 1979",Wct Challenge Cup,ATP 250,RR,Carpet,Jimmy Connors #2,4-6 7-6 6-2,Ilie Nastase #52
"Dec 4, 1979",Wct Challenge Cup,ATP 250,RR,Carpet,Bjorn Borg #1,6-4 6-2,Johan Kriek #34
"Dec 4, 1979",Wct Challenge Cup,ATP 250,RR,Carpet,Ilie Nastase #52,6-3 7-5,Peter Fleming #13
"Dec 4, 1979",Wct Challenge Cup,ATP 250,RR,Carpet,Bjorn Borg #1,6-2 6-2,Hans Gildemeister
"Dec 4, 1979",Wct Challenge Cup,ATP 250,RR,Carpet,Tim Gullikson,6-1 2-6 6-4,Peter Fleming #13
"Dec 4, 1979",Wct Challenge Cup,ATP 250,RR,Carpet,Tim Gullikson,6-1 2-6 6-4,Ilie Nastase #52
"Dec 4, 1979",Wct Challenge Cup,ATP 250,RR,Carpet,Johan Kriek #34,6-2 7-6,Pat Dupre #19
"Dec 4, 1979",Wct Challenge Cup,ATP 250,RR,Carpet,Jimmy Connors #2,6-3 6-3,Tim Gullikson
"Dec 4, 1979",Wct Challenge Cup,ATP 250,RR,Carpet,Hans Gildemeister,6-3 6-3,Pat Dupre #19
"Dec 4, 1979",Wct Challenge Cup,ATP 250,RR,Carpet,Jimmy Connors #2,7-5 6-3,Peter Fleming #13
"Dec 4, 1979",Wct Challenge Cup,ATP 250,RR,Carpet,Bjorn Borg #1,6-4 6-2,Pat Dupre #19
"Dec 3, 1979*",Johannesburg,ATP 250,F,Hard,Andrew Pattison,2-6 6-3 6-2 6-3,Victor Pecci #11
"Dec 2, 1979*",Santiago,ATP 250,F,Clay,Hans Gildemeister,7-5 5-7 6-4,Jose Higueras #9
"Dec 2, 1979*",Johannesburg,ATP 250,SF,Hard,Victor Pecci #11,3-6 6-4 6-0,Jose Luis Clerc #17
"Dec 2, 1979*",Johannesburg,ATP 250,SF,Hard,Andrew Pattison,6-2 6-3,Ferdi Taygan #91
"Dec 2, 1979*",Johannesburg,ATP 250,QF,Hard,Victor Pecci #11,6-4 6-1,Rolf Gehring #50
"Dec 2, 1979*",Johannesburg,ATP 250,QF,Hard,Ferdi Taygan #91,6-4 6-2,Bernie Mitton #60
"Dec 2, 1979*",Johannesburg,ATP 250,QF,Hard,Andrew Pattison,3-6 6-4 6-0,Terry Moor #39
"Dec 2, 1979*",Johannesburg,ATP 250,QF,Hard,Jose Luis Clerc #17,7-6 3-6 6-1,Heinz Gunthardt #53
"Dec 1, 1979*",Santiago,ATP 250,SF,Clay,Hans Gildemeister,6-4 6-1,Jaime Fillol #100
"Dec 1, 1979*",Santiago,ATP 250,SF,Clay,Jose Higueras #9,6-2 6-1,Pedro Rebolledo #555
"Dec 1, 1979*",Santiago,ATP 250,QF,Clay,Hans Gildemeister,6-3 1-6 6-2,Ricardo Acuna #232
"Dec 1, 1979*",Santiago,ATP 250,QF,Clay,Jaime Fillol #100,4-6 7-6 6-4,Ricardo Cano #87
"Dec 1, 1979*",Santiago,ATP 250,QF,Clay,Pedro Rebolledo #555,6-1 6-3,Juan Nunez #254
"Dec 1, 1979*",Santiago,ATP 250,QF,Clay,Jose Higueras #9,6-4 6-1,Jairo Velasco
