date,tournament,category,round,surface,winner,score,loser
"Dec 4, 1973",Masters,ATP Finals,RR,Carpet,Jimmy Connors #3,6-0 3-6 7-6,Stan Smith #6
"Dec 4, 1973",Masters,ATP Finals,RR,Carpet,John Newcombe #2,6-4 6-1,Jan Kodes #9
"Dec 4, 1973",Masters,ATP Finals,RR,Carpet,Tom Okker #4,7-5 6-3,Jimmy Connors #3
"Dec 4, 1973",Masters,ATP Finals,RR,Carpet,John Newcombe #2,3-6 6-2 6-2,Tom Gorman #11
"Dec 4, 1973",Masters,ATP Finals,RR,Carpet,Jan Kodes #9,6-3 3-6 6-3,Tom Gorman #11
"Dec 4, 1973",Masters,ATP Finals,RR,Carpet,Stan Smith #6,7-5 4-6 6-3,Manuel Orantes #6
"Dec 4, 1973",Masters,ATP Finals,RR,Carpet,Tom Gorman #11,6-4 6-1,Ilie Nastase #1
"Dec 4, 1973",Masters,ATP Finals,RR,Carpet,Tom Okker #4,6-1 6-3,Manuel Orantes #6
"Dec 4, 1973",Masters,ATP Finals,RR,Carpet,Ilie Nastase #1,7-5 6-3,John Newcombe #2
"Dec 4, 1973",Masters,ATP Finals,RR,Carpet,Jimmy Connors #3,6-3 6-2,Manuel Orantes #6
"Dec 3, 1973*",Johannesburg,ATP 250,F,Hard,Jimmy Connors #3,6-4 7-6 6-3,Arthur Ashe #10
"Dec 2, 1973*",Johannesburg,ATP 250,SF,Hard,Jimmy Connors #3,6-3 6-3 4-6 6-4,Tom Okker #4
"Dec 2, 1973*",Johannesburg,ATP 250,SF,Hard,Arthur Ashe #10,6-4 6-3 6-2,Cliff Drysdale #24
"Dec 2, 1973*",Johannesburg,ATP 250,QF,Hard,Jimmy Connors #3,6-3 6-4 6-4,Mark Cox #21
"Dec 2, 1973*",Johannesburg,ATP 250,QF,Hard,Arthur Ashe #10,6-3 7-6 6-3,Bob Hewitt
"Dec 2, 1973*",Johannesburg,ATP 250,QF,Hard,Cliff Drysdale #24,6-2 6-2 6-3,Byron Bertram #198
"Dec 2, 1973*",Johannesburg,ATP 250,QF,Hard,Tom Okker #4,7-5 6-2 6-7 6-3,Jaime Fillol #18
"Dec 1, 1973*",Buenos Aires,ATP 250,F,Clay,Guillermo Vilas #33,3-6 6-7 6-4 6-6 (ret.),Bjorn Borg #17
"Dec 1, 1973*",Johannesburg,ATP 250,R16,Hard,Cliff Drysdale #24,6-4 7-5 6-3,Onny Parun #38
"Dec 1, 1973*",Johannesburg,ATP 250,R16,Hard,Arthur Ashe #10,6-4 6-4 6-1,Barry Phillips Moore
"Dec 1, 1973*",Johannesburg,ATP 250,R16,Hard,Jaime Fillol #18,3-6 7-6 6-2 6-2,Andrew Pattison
"Dec 1, 1973*",Johannesburg,ATP 250,R16,Hard,Tom Okker #4,6-3 3-6 6-1 6-3,Gerald Battrick #65
"Dec 1, 1973*",Johannesburg,ATP 250,R16,Hard,Mark Cox #21,7-5 7-6 1-6 6-3,Jurgen Fassbender #39
"Dec 1, 1973*",Johannesburg,ATP 250,R16,Hard,Jimmy Connors #3,7-5 6-4 6-2,Bob Carmichael #78
"Dec 1, 1973*",Johannesburg,ATP 250,R16,Hard,Byron Bertram #198,6-7 6-2 6-3 6-3,Manuel Orantes #6
"Dec 1, 1973*",Johannesburg,ATP 250,R16,Hard,Bob Hewitt,4-6 6-0 6-2 6-2,Roger Taylor #13
"Nov 30, 1973*",Buenos Aires,ATP 250,SF,Clay,Guillermo Vilas #33,6-4 6-1 7-6,Eddie Dibbs #28
"Nov 30, 1973*",Buenos Aires,ATP 250,SF,Clay,Bjorn Borg #17,6-2 6-3 6-2,Ivan Molina #54
"Nov 30, 1973*",Buenos Aires,ATP 250,QF,Clay,Eddie Dibbs #28,6-1 6-2,Jaime Pinto Bravo
"Nov 30, 1973*",Buenos Aires,ATP 250,QF,Clay,Ivan Molina #54,6-4 2-6 6-3,Zeljko Franulovic #70
"Nov 30, 1973*",Buenos Aires,ATP 250,QF,Clay,Bjorn Borg #17,6-1 3-6 6-3,Ion Tiriac #74
"Nov 30, 1973*",Buenos Aires,ATP 250,QF,Clay,Guillermo Vilas #33,6-4 6-3,Toma Ovici #190
"Nov 30, 1973*",Johannesburg,ATP 250,R32,Hard,Bob Hewitt,6-2 6-7 5-7 6-4 6-4,Raymond Moore #39
"Nov 30, 1973*",Johannesburg,ATP 250,R32,Hard,Mark Cox #21,6-1 6-3 6-4,Hans Jurgen Pohmann #130
"Nov 30, 1973*",Johannesburg,ATP 250,R32,Hard,Jurgen Fassbender #39,6-1 6-1 1-0 (ret.),Lew Hoad
"Nov 30, 1973*",Johannesburg,ATP 250,R32,Hard,Bob Carmichael #78,6-3 6-1 6-3,Ian Fletcher #84
"Nov 30, 1973*",Johannesburg,ATP 250,R32,Hard,Jimmy Connors #3,6-0 6-3 6-3,Rauty Krog
"Nov 30, 1973*",Johannesburg,ATP 250,R32,Hard,Gerald Battrick #65,0-6 7-6 6-3 6-3,Robert Maud #69
"Nov 30, 1973*",Johannesburg,ATP 250,R32,Hard,Barry Phillips Moore,7-6 6-2 6-3,Deon Joubert
"Nov 30, 1973*",Johannesburg,ATP 250,R32,Hard,Andrew Pattison,6-4 6-2 6-0,John Yuill
"Nov 30, 1973*",Johannesburg,ATP 250,R32,Hard,Roger Taylor #13,3-6 6-4 6-1 3-6 6-3,Antonio Munoz #81
"Nov 30, 1973*",Johannesburg,ATP 250,R32,Hard,Cliff Drysdale #24,6-0 6-1 6-4,Graham Stilwell #104
"Nov 30, 1973*",Johannesburg,ATP 250,R32,Hard,Jaime Fillol #18,6-4 6-4 6-2,Bill Freer
"Nov 30, 1973*",Johannesburg,ATP 250,R32,Hard,Manuel Orantes #6,6-4 6-2 6-4,K Brebnor
"Nov 30, 1973*",Johannesburg,ATP 250,R32,Hard,Onny Parun #38,4-6 6-3 6-3 6-2,Jun Kamiwazumi #93
"Nov 30, 1973*",Johannesburg,ATP 250,R32,Hard,Byron Bertram #198,4-6 6-2 6-1 6-2,Frew Mcmillan #73
"Nov 30, 1973*",Johannesburg,ATP 250,R32,Hard,Tom Okker #4,6-3 6-4 7-5,Haroon Rahim #88
"Nov 30, 1973*",Johannesburg,ATP 250,R32,Hard,Arthur Ashe #10,6-1 7-6 6-4,Sherwood Stewart
"Nov 29, 1973*",Buenos Aires,ATP 250,R16,Clay,Zeljko Franulovic #70,6-4 6-2,Thomaz Koch
"Nov 29, 1973*",Buenos Aires,ATP 250,R16,Clay,Ivan Molina #54,7-6 6-0,Julian Ganzabal #149
"Nov 29, 1973*",Buenos Aires,ATP 250,R16,Clay,Ion Tiriac #74,6-1 6-4,Patricio Cornejo #102
"Nov 29, 1973*",Buenos Aires,ATP 250,R16,Clay,Bjorn Borg #17,6-4 7-6,Ricardo Cano
"Nov 29, 1973*",Buenos Aires,ATP 250,R16,Clay,Eddie Dibbs #28,6-3 6-4,Jose Edison Mandarino #103
"Nov 29, 1973*",Buenos Aires,ATP 250,R16,Clay,Toma Ovici #190,6-1 0-6 6-2,Jean Baptiste Chanfreau #81
"Nov 29, 1973*",Buenos Aires,ATP 250,R16,Clay,Jaime Pinto Bravo,6-3 6-2,Kjell Johansson #59
"Nov 29, 1973*",Buenos Aires,ATP 250,R16,Clay,Guillermo Vilas #33,6-2 6-1,Hans Kary #85
"Nov 28, 1973*",Buenos Aires,ATP 250,R32,Clay,Jose Edison Mandarino #103,6-1 6-0,Lorenzo Soriano
"Nov 28, 1973*",Buenos Aires,ATP 250,R32,Clay,Julian Ganzabal #149,7-6 6-3,Alejandro Pierola
"Nov 28, 1973*",Buenos Aires,ATP 250,R32,Clay,Ricardo Cano,6-3 6-4,Armando Cornejo
"Nov 28, 1973*",Buenos Aires,ATP 250,R32,Clay,Eddie Dibbs #28,6-2 6-3,Thierry Quintin
"Nov 28, 1973*",Buenos Aires,ATP 250,R32,Clay,Hans Kary #85,6-2 6-0,Eduardo Zuleta
"Nov 28, 1973*",Buenos Aires,ATP 250,R32,Clay,Bjorn Borg #17,6-0 6-2,Enrique Caviglia
"Nov 28, 1973*",Buenos Aires,ATP 250,R32,Clay,Jean Baptiste Chanfreau #81,4-6 6-2 6-4,Francisco Mastelli
"Nov 28, 1973*",Buenos Aires,ATP 250,R32,Clay,Zeljko Franulovic #70,6-2 6-1,Carlos Gattiker
"Nov 28, 1973*",Buenos Aires,ATP 250,R32,Clay,Patricio Cornejo #102,6-2 6-3,Victor Pecci
"Nov 28, 1973*",Buenos Aires,ATP 250,R32,Clay,Jaime Pinto Bravo,6-2 6-7 6-1,Hugo Varela
"Nov 28, 1973*",Buenos Aires,ATP 250,R32,Clay,Toma Ovici #190,6-2 6-2,Tomas Lynch
"Nov 28, 1973*",Buenos Aires,ATP 250,R32,Clay,Thomaz Koch,6-1 6-2,Fernando Dalla Fontana
"Nov 28, 1973*",Buenos Aires,ATP 250,R32,Clay,Guillermo Vilas #33,7-5 7-6,Roberto Graetz
"Nov 28, 1973*",Buenos Aires,ATP 250,R32,Clay,Ion Tiriac #74,6-4 6-0,Hector Romani
"Nov 28, 1973*",Buenos Aires,ATP 250,R32,Clay,Ivan Molina #54,6-1 6-3,Nicholas Kalogeropoulos #110
"Nov 28, 1973*",Buenos Aires,ATP 250,R32,Clay,Kjell Johansson #59,6-2 6-3,Juan Rivera
"Nov 25, 1973*",Adelaide,ATP 250,F,Grass,Jiri Hrebec #50,6-4 2-6 6-4 6-2,Bob Giltinan #127
"Nov 24, 1973*",Christchurch,ATP 250,F,Grass,Fred Stolle #38,7-6 6-4 6-1,Brian Gottfried #21
"Nov 24, 1973*",Adelaide,ATP 250,SF,Grass,Jiri Hrebec #50,6-1 6-1 6-4,Cliff Letcher
"Nov 24, 1973*",Adelaide,ATP 250,SF,Grass,Bob Giltinan #127,4-6 6-0 4-6 6-3 7-5,Jan Kodes #8
"Nov 24, 1973*",Adelaide,ATP 250,QF,Grass,Jan Kodes #8,6-4 3-6 6-4,Syd Ball #187
"Nov 24, 1973*",Adelaide,ATP 250,QF,Grass,Jiri Hrebec #50,6-3 6-2,Marcello Lara #94
"Nov 24, 1973*",Adelaide,ATP 250,QF,Grass,Cliff Letcher,7-5 5-7 6-2,Ross Case #44
"Nov 24, 1973*",Adelaide,ATP 250,QF,Grass,Bob Giltinan #127,6-4 6-2,Milan Holecek #82
"Nov 23, 1973*",London,ATP 250,F,Carpet,Tom Okker #5,6-3 6-4,Ilie Nastase #1
"Nov 23, 1973*",Christchurch,ATP 250,SF,Grass,Fred Stolle #38,6-1 6-1,Sherwood Stewart
"Nov 23, 1973*",Christchurch,ATP 250,SF,Grass,Brian Gottfried #21,6-1 6-4,Fred Mcnair
"Nov 23, 1973*",Christchurch,ATP 250,QF,Grass,Fred Mcnair,3-6 7-6 6-2,Jim Mcmanus #94
"Nov 23, 1973*",Christchurch,ATP 250,QF,Grass,Brian Gottfried #21,6-4 6-4,Mike Estep #70
"Nov 23, 1973*",Christchurch,ATP 250,QF,Grass,Fred Stolle #38,6-4 3-6 6-1,Allan Stone #57
"Nov 23, 1973*",Adelaide,ATP 250,R16,Grass,Syd Ball #187,6-3 3-6 8-6,Jean Francois Caujolle
"Nov 23, 1973*",Adelaide,ATP 250,R16,Grass,Bob Giltinan #127,6-1 7-6,Jasjit Singh
"Nov 23, 1973*",Adelaide,ATP 250,R16,Grass,Ross Case #44,6-2 5-7 6-2,William Durham
"Nov 23, 1973*",Adelaide,ATP 250,R16,Grass,Jiri Hrebec #50,6-2 6-4,John Hillebrand
"Nov 23, 1973*",Adelaide,ATP 250,R16,Grass,Marcello Lara #94,6-2 6-1,Denis Naegelen
"Nov 23, 1973*",Adelaide,ATP 250,R16,Grass,Jan Kodes #8,6-1 6-2,Bob Brett
"Nov 23, 1973*",Adelaide,ATP 250,R16,Grass,Milan Holecek #82,6-1 6-3,Frantisek Pala #108
"Nov 22, 1973*",London,ATP 250,SF,Carpet,Tom Okker #5,6-0 7-6,Mark Cox #19
"Nov 22, 1973*",London,ATP 250,SF,Carpet,Ilie Nastase #1,7-6 5-7 7-6,Jimmy Connors #4
"Nov 22, 1973*",London,ATP 250,QF,Carpet,Jimmy Connors #4,6-2 6-3,Patrick Proisy #41
"Nov 22, 1973*",London,ATP 250,QF,Carpet,Tom Okker #5,7-6 6-4,Ion Tiriac #73
"Nov 22, 1973*",London,ATP 250,QF,Carpet,Mark Cox #19,6-3 1-6 6-2,Tom Gorman #16
"Nov 22, 1973*",London,ATP 250,QF,Carpet,Ilie Nastase #1,6-3 6-4,Raymond Moore #42
"Nov 22, 1973*",Christchurch,ATP 250,R16,Grass,Mike Estep #70,6-4 5-7 6-2,Syd Ball #187
"Nov 22, 1973*",Christchurch,ATP 250,R16,Grass,Dick Dell,2-6 7-5 6-4,Jurgen Fassbender #37
"Nov 22, 1973*",Christchurch,ATP 250,R16,Grass,Fred Mcnair,7-6 7-6,Paul Gerken #45
"Nov 22, 1973*",Christchurch,ATP 250,R16,Grass,Allan Stone #57,6-3 6-0,Jeff Simpson #91
"Nov 22, 1973*",Christchurch,ATP 250,R16,Grass,Brian Gottfried #21,6-4 6-4,Bill Lloyd
"Nov 22, 1973*",Christchurch,ATP 250,R16,Grass,Sherwood Stewart,6-3 3-6 6-3,Milan Holecek #82
"Nov 22, 1973*",Christchurch,ATP 250,R16,Grass,Fred Stolle #38,6-7 1-6 9-7,Kim Warwick #97
"Nov 22, 1973*",Christchurch,ATP 250,R16,Grass,Jim Mcmanus #94,6-2 3-6 6-4,Ian Fletcher #89
"Nov 22, 1973*",Adelaide,ATP 250,R32,Grass,Frantisek Pala #108,6-3 7-6,Tony Parun
"Nov 22, 1973*",Adelaide,ATP 250,R32,Grass,Milan Holecek #82,6-4 6-2,John Trickey
"Nov 22, 1973*",Adelaide,ATP 250,R32,Grass,Jean Francois Caujolle,6-4 7-5,John James
"Nov 22, 1973*",Adelaide,ATP 250,R32,Grass,Syd Ball #187,6-3 7-5,Paul Mcnamee
"Nov 22, 1973*",Adelaide,ATP 250,R32,Grass,Denis Naegelen,6-7 7-6 6-3,William Brown #215
"Nov 22, 1973*",Adelaide,ATP 250,R32,Grass,Ross Case #44,7-6 6-1,Chris Kachel
"Nov 22, 1973*",Adelaide,ATP 250,R32,Grass,Jiri Hrebec #50,6-1 6-1,Takao Yamamoto
"Nov 22, 1973*",Adelaide,ATP 250,R32,Grass,Marcello Lara #94,6-3 6-2,Ian Bidmeade
"Nov 22, 1973*",Adelaide,ATP 250,R32,Grass,Jan Kodes #8,6-2 6-2,Thies Roepcke
"Nov 22, 1973*",Adelaide,ATP 250,R32,Grass,Bob Giltinan #127,6-3 6-2,Ernie Ewert
"Nov 22, 1973*",Adelaide,ATP 250,R32,Grass,Cliff Letcher,6-2 6-4,Vladimir Zednik #89
"Nov 21, 1973*",London,ATP 250,R16,Carpet,Patrick Proisy #41,6-4 7-5,Nikola Pilic #12
"Nov 21, 1973*",London,ATP 250,R16,Carpet,Raymond Moore #42,4-6 6-4 6-2,Onny Parun #39
"Nov 21, 1973*",London,ATP 250,R16,Carpet,Tom Gorman #16,6-4 6-4,Jeff Borowiak #83
"Nov 21, 1973*",London,ATP 250,R16,Carpet,Tom Okker #5,6-3 6-4,Grover Raz Reid #213
"Nov 21, 1973*",London,ATP 250,R16,Carpet,Jimmy Connors #4,6-1 6-3,Gerald Battrick #63
"Nov 21, 1973*",London,ATP 250,R16,Carpet,Ilie Nastase #1,6-1 6-1,Bob Kreiss
"Nov 21, 1973*",London,ATP 250,R16,Carpet,Mark Cox #19,6-3 6-1,Bjorn Borg #22
"Nov 21, 1973*",London,ATP 250,R16,Carpet,Ion Tiriac #73,3-6 6-2 6-3,Arthur Ashe #9
"Nov 21, 1973*",Christchurch,ATP 250,R32,Grass,Fred Stolle #38,6-2 6-4,John Bartlett #101
"Nov 21, 1973*",Christchurch,ATP 250,R32,Grass,Milan Holecek #82,6-4 6-0,Russell Simpson
"Nov 21, 1973*",Christchurch,ATP 250,R32,Grass,Mike Estep #70,3-6 7-6 6-4,Richard Hawkes
"Nov 21, 1973*",Christchurch,ATP 250,R32,Grass,Ian Fletcher #89,1-6 7-6 6-3,Onny Parun #39
"Nov 21, 1973*",Christchurch,ATP 250,R32,Grass,Kim Warwick #97,6-4 6-3,Marcello Lara #94
"Nov 21, 1973*",Christchurch,ATP 250,R32,Grass,Sherwood Stewart,6-3 6-3,Chris Lewis
"Nov 21, 1973*",Christchurch,ATP 250,R32,Grass,Allan Stone #57,6-1 7-6,William Brown #215
"Nov 21, 1973*",Christchurch,ATP 250,R32,Grass,Fred Mcnair,6-1 6-1,Kenneth McMillan #219
"Nov 21, 1973*",Christchurch,ATP 250,R32,Grass,Jim Mcmanus #94,6-3 6-4,Anand Amritraj
"Nov 21, 1973*",Christchurch,ATP 250,R32,Grass,Dick Dell,6-3 6-3,Felix Ponte #218
"Nov 21, 1973*",Christchurch,ATP 250,R32,Grass,Jeff Simpson #91,6-1 6-2,Garry Slater
"Nov 21, 1973*",Christchurch,ATP 250,R32,Grass,Syd Ball #187,6-3 6-4,Jasjit Singh
"Nov 21, 1973*",Adelaide,ATP 250,R64,Grass,Kishiya Matsumoto,(w/o),Nicolas Kelaidis
"Nov 21, 1973*",Adelaide,ATP 250,R64,Grass,Jean Francois Caujolle,6-1 6-3,Peter Smith
"Nov 21, 1973*",Adelaide,ATP 250,R64,Grass,John Trickey,(w/o),Stephen Myers
"Nov 21, 1973*",Adelaide,ATP 250,R64,Grass,Tony Parun,1-6 7-6 6-2,Jean Louis Haillet #174
"Nov 21, 1973*",Adelaide,ATP 250,R64,Grass,Ian Bidmeade,5-7 6-2 7-5,Felix Ponte #218
"Nov 21, 1973*",Adelaide,ATP 250,R64,Grass,Takao Yamamoto,6-4 6-2,J Plain
"Nov 21, 1973*",Adelaide,ATP 250,R64,Grass,Paul Mcnamee,5-7 6-3 12-10,Mike Phillips
"Nov 21, 1973*",Adelaide,ATP 250,R64,Grass,Thies Roepcke,4-6 7-6 7-5,Graeme Thomson
"Nov 21, 1973*",Adelaide,ATP 250,R64,Grass,Tij Syma,(w/o),John Bartlett #101
"Nov 21, 1973*",Adelaide,ATP 250,R64,Grass,W Bell,(w/o),Pierre Joly
"Nov 21, 1973*",Adelaide,ATP 250,R64,Grass,Chris Kachel,7-5 3-6 6-4,Trevor Little
"Nov 21, 1973*",Adelaide,ATP 250,R64,Grass,Ernie Ewert,6-1 6-2,Peter Mcnamara
"Nov 21, 1973*",Adelaide,ATP 250,R64,Grass,Denis Naegelen,6-1 6-1,G Calmin
"Nov 20, 1973*",London,ATP 250,R32,Carpet,Gerald Battrick #63,6-7 6-2 6-4,John Feaver
"Nov 20, 1973*",London,ATP 250,R32,Carpet,Onny Parun #39,7-5 6-3,Buster C Mottram #118
"Nov 20, 1973*",London,ATP 250,R32,Carpet,Tom Okker #5,3-6 6-2 6-4,Barry Phillips Moore
"Nov 20, 1973*",London,ATP 250,R32,Carpet,Raymond Moore #42,6-4 3-6 6-1,Owen Davidson #135
"Nov 20, 1973*",London,ATP 250,R32,Carpet,Nikola Pilic #12,6-3 1-6 6-2,John Paish #83
"Nov 20, 1973*",London,ATP 250,R32,Carpet,Ion Tiriac #73,6-3 6-2,Bob Carmichael #74
"Nov 20, 1973*",London,ATP 250,R32,Carpet,Bjorn Borg #22,6-3 6-2,Manuel Orantes #3
"Nov 20, 1973*",London,ATP 250,R32,Carpet,Arthur Ashe #9,6-2 6-2,Patrice Dominguez #43
"Nov 20, 1973*",London,ATP 250,R32,Carpet,Tom Gorman #16,6-4 6-3,Graham Stilwell #99
"Nov 20, 1973*",London,ATP 250,R32,Carpet,Ilie Nastase #1,6-3 6-4,Jean Baptiste Chanfreau #88
"Nov 20, 1973*",London,ATP 250,R32,Carpet,Jeff Borowiak #83,6-1 4-6 6-3,Stephen Warboys #170
"Nov 20, 1973*",London,ATP 250,R32,Carpet,Bob Kreiss,6-2 6-4,Frew Mcmillan #71
"Nov 20, 1973*",London,ATP 250,R32,Carpet,Patrick Proisy #41,6-1 3-6 6-0,John Lloyd
"Nov 20, 1973*",London,ATP 250,R32,Carpet,Jimmy Connors #4,6-2 6-3,Roger Taylor #11
"Nov 20, 1973*",London,ATP 250,R32,Carpet,Grover Raz Reid #213,6-7 6-3 6-2,Haroon Rahim #83
"Nov 20, 1973*",London,ATP 250,R32,Carpet,Mark Cox #19,6-3 6-3,Hans Jurgen Pohmann #121
"Nov 17, 1973*",Sydney Indoor,ATP 250,F,Hard,Rod Laver #10,3-6 7-5 6-3 3-6 6-4,John Newcombe #2
"Nov 17, 1973",London,ATP 250,BR,Carpet,Jimmy Connors #4,6-3 6-3,Mark Cox #19
"Nov 16, 1973*",Sydney Indoor,ATP 250,SF,Hard,John Newcombe #2,6-3 6-4,Phil Dent #51
"Nov 16, 1973*",Sydney Indoor,ATP 250,SF,Hard,Rod Laver #10,6-4 3-6 8-6,Ken Rosewall #7
"Nov 16, 1973*",Sydney Indoor,ATP 250,QF,Hard,Rod Laver #10,6-0 7-5,Raul Ramirez #32
"Nov 16, 1973*",Sydney Indoor,ATP 250,QF,Hard,Phil Dent #51,7-6 6-2,Ross Case #44
"Nov 16, 1973*",Sydney Indoor,ATP 250,QF,Hard,Ken Rosewall #7,7-5 6-2,Sherwood Stewart
"Nov 16, 1973*",Sydney Indoor,ATP 250,QF,Hard,John Newcombe #2,6-3 6-4,Geoff Masters #53
"Nov 15, 1973*",Sydney Indoor,ATP 250,R16,Hard,Phil Dent #51,6-3 6-3,Jurgen Fassbender #37
"Nov 15, 1973*",Sydney Indoor,ATP 250,R16,Hard,Sherwood Stewart,6-4 2-6 7-5,Jim Mcmanus #94
"Nov 15, 1973*",Sydney Indoor,ATP 250,R16,Hard,Geoff Masters #53,7-5 6-4,Jasjit Singh
"Nov 15, 1973*",Sydney Indoor,ATP 250,R16,Hard,Raul Ramirez #32,6-3 6-4,Jeff Simpson #91
"Nov 15, 1973*",Sydney Indoor,ATP 250,R16,Hard,Ken Rosewall #7,6-3 6-0,Ian Fletcher #89
"Nov 15, 1973*",Sydney Indoor,ATP 250,R16,Hard,John Newcombe #2,6-4 3-6 6-3,Charlie Pasarell #47
"Nov 15, 1973*",Sydney Indoor,ATP 250,R16,Hard,Ross Case #44,5-7 6-3 7-5,Mike Estep #70
"Nov 15, 1973*",Sydney Indoor,ATP 250,R16,Hard,Rod Laver #10,6-2 7-5,Paul Gerken #45
