date,tournament,category,round,surface,winner,score,loser
"Nov 29, 1986*",Itaparica,ATP 250,SF,Hard,Jean-Philippe Fleurian #162,6-7 6-3 6-1,Francisco Maciel #68
"Nov 29, 1986*",Itaparica,ATP 250,QF,Hard,Andres Gomez #10,6-1 6-1,Marian Vajda #97
"Nov 29, 1986*",Itaparica,ATP 250,QF,Hard,Francisco Maciel #68,6-2 6-1,Mark Dickson #90
"Nov 29, 1986*",Itaparica,ATP 250,QF,Hard,Jean-Philippe Fleurian #162,6-3 6-4,Diego Perez #63
"Nov 29, 1986*",Itaparica,ATP 250,QF,Hard,Ivan Kley #151,7-5 6-3,Joao Soares #256
"Nov 28, 1986*",Itaparica,ATP 250,R16,Hard,Marian Vajda #97,6-2 4-6 6-3,Rick Rudeen #303
"Nov 28, 1986*",Itaparica,ATP 250,R16,Hard,Joao Soares #256,6-3 6-4,Cassio Motta #62
"Nov 28, 1986*",Itaparica,ATP 250,R16,Hard,Andres Gomez #10,6-3 6-4,Julio Goes #238
"Nov 28, 1986*",Itaparica,ATP 250,R16,Hard,Francisco Maciel #68,6-3 6-1,Blaine Willenborg #165
"Nov 28, 1986*",Itaparica,ATP 250,R16,Hard,Diego Perez #63,6-4 2-6 6-1,Fernando Roese #236
"Nov 28, 1986*",Itaparica,ATP 250,R16,Hard,Jean-Philippe Fleurian #162,7-6 4-6 6-1,Luiz Mattar #101
"Nov 28, 1986*",Itaparica,ATP 250,R16,Hard,Ivan Kley #151,6-1 1-6 6-3,Horst Skoff #40
"Nov 28, 1986*",Itaparica,ATP 250,R16,Hard,Mark Dickson #90,7-6 6-4,Horacio de la Pena #38
"Nov 27, 1986*",Itaparica,ATP 250,R32,Hard,Ivan Kley #151,6-2 7-5,Javier Frana #149
"Nov 27, 1986*",Itaparica,ATP 250,R32,Hard,Cassio Motta #62,4-6 6-2 7-5,Christian Miniussi #95
"Nov 27, 1986*",Itaparica,ATP 250,R32,Hard,Andres Gomez #10,7-5 6-4,Ricardo Acioly #246
"Nov 27, 1986*",Itaparica,ATP 250,R32,Hard,Diego Perez #63,6-1 7-6,Ricardo Acuna #154
"Nov 27, 1986*",Itaparica,ATP 250,R32,Hard,Rick Rudeen #303,6-4 3-6 6-2,Danilo Marcelino #244
"Nov 27, 1986*",Itaparica,ATP 250,R32,Hard,Luiz Mattar #101,6-4 6-2,Juan Avendano #117
"Nov 27, 1986*",Itaparica,ATP 250,R32,Hard,Francisco Maciel #68,6-4 6-2,Cesar Kist #166
"Nov 27, 1986*",Itaparica,ATP 250,R32,Hard,Marian Vajda #97,6-3 6-3,Alexandre Hocevar #572
"Nov 27, 1986*",Itaparica,ATP 250,R32,Hard,Horst Skoff #40,7-5 6-4,Carlos Kirmayr #102
"Nov 27, 1986*",Itaparica,ATP 250,R32,Hard,Mark Dickson #90,7-6 6-4,Mike Leach #106
"Nov 27, 1986*",Itaparica,ATP 250,R32,Hard,Fernando Roese #236,6-4 4-1 (ret.),Lawson Duncan #164
"Nov 27, 1986*",Itaparica,ATP 250,R32,Hard,Horacio de la Pena #38,6-0 6-3,Hans Gildemeister
"Nov 27, 1986*",Itaparica,ATP 250,R32,Hard,Blaine Willenborg #165,4-6 6-4 6-3,Brad Pearce #92
"Nov 27, 1986*",Itaparica,ATP 250,R32,Hard,Joao Soares #256,3-6 7-6 6-2,Roberto Saad #204
"Nov 27, 1986*",Itaparica,ATP 250,R32,Hard,Julio Goes #238,6-3 6-1,Martin Wostenholme #196
"Nov 27, 1986*",Itaparica,ATP 250,R32,Hard,Jean-Philippe Fleurian #162,7-6 6-4,Jaime Yzaga #44
"Nov 23, 1986*",Johannesburg,ATP 250,F,Hard,Amos Mansdorf #72,6-3 3-6 6-2 7-5,Matt Anger #77
"Nov 23, 1986*",Houston,ATP 250,F,Carpet,Slobodan Zivojinovic,6-1 4-6 6-3,Scott Davis #61
"Nov 22, 1986*",Houston,ATP 250,SF,Carpet,Slobodan Zivojinovic,6-4 6-4,Derrick Rostagno #86
"Nov 22, 1986*",Houston,ATP 250,SF,Carpet,Scott Davis #61,7-5 6-4,Eliot Teltscher #82
"Nov 22, 1986*",Johannesburg,ATP 250,SF,Hard,Amos Mansdorf #72,6-0 7-5,Eddie Edwards #69
"Nov 22, 1986*",Johannesburg,ATP 250,SF,Hard,Matt Anger #77,7-6 7-6,Johan Kriek #22
"Nov 22, 1986*",Johannesburg,ATP 250,QF,Hard,Amos Mansdorf #72,6-4 6-4,Andres Gomez #10
"Nov 22, 1986*",Johannesburg,ATP 250,QF,Hard,Eddie Edwards #69,7-6 5-7 6-3,Broderick Dyke #71
"Nov 22, 1986*",Johannesburg,ATP 250,QF,Hard,Johan Kriek #22,7-6 6-7 7-5,Danie Visser #110
"Nov 22, 1986*",Johannesburg,ATP 250,QF,Hard,Matt Anger #77,6-3 6-3,Michael Westphal #94
"Nov 22, 1986*",Houston,ATP 250,QF,Carpet,Derrick Rostagno #86,6-2 6-3,Bill Scanlon #107
"Nov 22, 1986*",Houston,ATP 250,QF,Carpet,Slobodan Zivojinovic,6-4 6-4,Brad Pearce #131
"Nov 22, 1986*",Houston,ATP 250,QF,Carpet,Scott Davis #61,6-2 6-2,Jimmy Connors #7
"Nov 22, 1986*",Houston,ATP 250,QF,Carpet,Eliot Teltscher #82,6-7 6-2 6-2,Aaron Krickstein #24
"Nov 21, 1986*",Houston,ATP 250,R16,Carpet,Aaron Krickstein #24,6-3 6-2,Richey Reneberg #389
"Nov 21, 1986*",Johannesburg,ATP 250,R16,Hard,Michael Westphal #94,3-6 6-4 6-4,Ben Testerman #88
"Nov 21, 1986*",Houston,ATP 250,R16,Carpet,Scott Davis #61,7-6 6-3,Greg Holmes #79
"Nov 21, 1986*",Johannesburg,ATP 250,R16,Hard,Broderick Dyke #71,6-3 4-6 7-5,Kevin Curren #17
"Nov 21, 1986*",Houston,ATP 250,R16,Carpet,Jimmy Connors #7,7-6 6-2,Bud Schultz #84
"Nov 21, 1986*",Johannesburg,ATP 250,R16,Hard,Andres Gomez #10,6-2 3-6 6-3,Pieter Aldrich #363
"Nov 21, 1986*",Johannesburg,ATP 250,R16,Hard,Matt Anger #77,6-7 6-1 6-2,Shlomo Glickstein #315
"Nov 21, 1986*",Johannesburg,ATP 250,R16,Hard,Johan Kriek #22,6-4 3-6 7-6,Christo Van Rensburg
"Nov 21, 1986*",Houston,ATP 250,R16,Carpet,Slobodan Zivojinovic,7-6 6-3,Marty Davis #87
"Nov 21, 1986*",Houston,ATP 250,R16,Carpet,Bill Scanlon #107,6-1 6-3,Andre Agassi #102
"Nov 21, 1986*",Houston,ATP 250,R16,Carpet,Brad Pearce #131,6-2 7-6,David Pate #28
"Nov 21, 1986*",Johannesburg,ATP 250,R16,Hard,Danie Visser #110,6-3 6-4,Schalk Van Der Merwe
"Nov 21, 1986*",Houston,ATP 250,R16,Carpet,Eliot Teltscher #82,6-3 6-4,Ramesh Krishnan
"Nov 21, 1986*",Johannesburg,ATP 250,R16,Hard,Amos Mansdorf #72,6-2 6-1,Mike De Palmer
"Nov 21, 1986*",Johannesburg,ATP 250,R16,Hard,Eddie Edwards #69,6-4 6-4,Wally Masur #73
"Nov 21, 1986*",Houston,ATP 250,R16,Carpet,Derrick Rostagno #86,6-2 6-4,Leif Shiras #168
"Nov 20, 1986*",Johannesburg,ATP 250,R32,Hard,Eddie Edwards #69,7-6 6-7 6-4,Barry Moir #132
"Nov 20, 1986*",Johannesburg,ATP 250,R32,Hard,Schalk Van Der Merwe,6-3 7-6,Jakob Hlasek #27
"Nov 20, 1986*",Houston,ATP 250,R32,Carpet,David Pate #28,6-3 6-4,Glenn Layendecker #74
"Nov 20, 1986*",Johannesburg,ATP 250,R32,Hard,Christo Van Rensburg,6-0 4-6 7-5,Denys Maasdorp #198
"Nov 20, 1986*",Johannesburg,ATP 250,R32,Hard,Mike De Palmer,6-3 7-6,Laurie Warder #260
"Nov 20, 1986*",Johannesburg,ATP 250,R32,Hard,Pieter Aldrich #363,4-6 6-3 6-2,Michael Robertson #177
"Nov 20, 1986*",Houston,ATP 250,R32,Carpet,Greg Holmes #79,4-6 7-6 6-0,Martin Wostenholme #187
"Nov 20, 1986*",Johannesburg,ATP 250,R32,Hard,Kevin Curren #17,3-6 6-3 7-6,Francisco Gonzalez #410
"Nov 20, 1986*",Johannesburg,ATP 250,R32,Hard,Shlomo Glickstein #315,6-4 7-5,Mark Woodforde #137
"Nov 20, 1986*",Houston,ATP 250,R32,Carpet,Scott Davis #61,7-6 6-3,Gary Donnelly #48
"Nov 20, 1986*",Houston,ATP 250,R32,Carpet,Slobodan Zivojinovic,7-6 6-1,Mike Leach #105
"Nov 20, 1986*",Houston,ATP 250,R32,Carpet,Ramesh Krishnan,6-3 6-4,Jim Grabb #90
"Nov 20, 1986*",Johannesburg,ATP 250,R32,Hard,Broderick Dyke #71,7-6 7-5,John Sadri #120
"Nov 20, 1986*",Houston,ATP 250,R32,Carpet,Richey Reneberg #389,6-3 4-6 6-3,Russell Simpson #181
"Nov 20, 1986*",Johannesburg,ATP 250,R32,Hard,Andres Gomez #10,4-6 7-6 6-1,Jeremy Bates #196
"Nov 20, 1986*",Houston,ATP 250,R32,Carpet,Eliot Teltscher #82,7-6 7-6,Chip Hooper #224
"Nov 20, 1986*",Houston,ATP 250,R32,Carpet,Bill Scanlon #107,7-6 6-4,Paul Annacone #40
"Nov 20, 1986*",Johannesburg,ATP 250,R32,Hard,Ben Testerman #88,6-2 6-4,Shahar Perkiss #167
"Nov 20, 1986*",Houston,ATP 250,R32,Carpet,Derrick Rostagno #86,6-4 5-7 6-1,Mel Purcell #66
"Nov 20, 1986*",Johannesburg,ATP 250,R32,Hard,Johan Kriek #22,6-4 5-7 7-6,Dan Cassidy #282
"Nov 20, 1986*",Johannesburg,ATP 250,R32,Hard,Danie Visser #110,6-1 6-7 7-5,Jay Lapidus #113
"Nov 20, 1986*",Houston,ATP 250,R32,Carpet,Brad Pearce #131,6-3 6-4,Ken Flach #212
"Nov 20, 1986*",Houston,ATP 250,R32,Carpet,Andre Agassi #102,6-3 6-2,Glenn Michibata #147
"Nov 20, 1986*",Johannesburg,ATP 250,R32,Hard,Matt Anger #77,6-2 6-7 6-2,Thierry Tulasne #19
"Nov 20, 1986*",Johannesburg,ATP 250,R32,Hard,Amos Mansdorf #72,7-6 6-1,Christo Steyn #51
"Nov 20, 1986*",Houston,ATP 250,R32,Carpet,Bud Schultz #84,5-7 6-4 6-1,Blaine Willenborg #165
"Nov 20, 1986*",Houston,ATP 250,R32,Carpet,Leif Shiras #168,2-6 6-3 6-2,Tim Mayotte #14
"Nov 20, 1986*",Houston,ATP 250,R32,Carpet,Marty Davis #87,7-6 6-7 6-4,Terry Moor #700
"Nov 20, 1986*",Johannesburg,ATP 250,R32,Hard,Michael Westphal #94,6-7 6-3 6-3,Jimmy Arias #46
"Nov 20, 1986*",Houston,ATP 250,R32,Carpet,Jimmy Connors #7,(w/o),Sammy Giammalva Jr
"Nov 20, 1986*",Houston,ATP 250,R32,Carpet,Aaron Krickstein #24,6-2 7-6,Ricardo Acuna #140
"Nov 20, 1986*",Johannesburg,ATP 250,R32,Hard,Wally Masur #73,6-4 7-6,Guy Forget #26
"Nov 16, 1986*",Wembley,ATP 250,F,Carpet,Yannick Noah #6,6-2 6-3 6-7 4-6 7-5,Jonas Svensson #28
"Nov 16, 1986*",Buenos Aires,ATP 250,F,Clay,Jay Berger #126,6-3 6-3,Franco Davin #192
"Nov 15, 1986*",Wembley,ATP 250,SF,Carpet,Yannick Noah #6,7-5 6-3,Kevin Curren #19
"Nov 15, 1986*",Buenos Aires,ATP 250,SF,Clay,Franco Davin #192,6-2 6-0,Roberto Arguello #286
"Nov 15, 1986*",Buenos Aires,ATP 250,SF,Clay,Jay Berger #126,6-2 4-6 6-4,Guillermo Perez-Roldan #123
"Nov 15, 1986*",Wembley,ATP 250,SF,Carpet,Jonas Svensson #28,6-3 7-6,Libor Pimek #75
"Nov 15, 1986*",Wembley,ATP 250,QF,Carpet,Libor Pimek #75,6-7 6-2 6-2,David Pate #24
"Nov 15, 1986*",Wembley,ATP 250,QF,Carpet,Kevin Curren #19,6-4 6-4,Jakob Hlasek #29
"Nov 15, 1986*",Buenos Aires,ATP 250,QF,Clay,Jay Berger #126,6-4 3-6 7-5,Francisco Maciel #56
"Nov 15, 1986*",Wembley,ATP 250,QF,Carpet,Jonas Svensson #28,7-6 6-7 6-3,Pat Cash #34
"Nov 15, 1986*",Buenos Aires,ATP 250,QF,Clay,Guillermo Perez-Roldan #123,6-3 6-1,Carl Uwe Steeb #148
"Nov 15, 1986*",Buenos Aires,ATP 250,QF,Clay,Franco Davin #192,6-3 7-5,Alejandro Ganzabal #137
"Nov 15, 1986*",Buenos Aires,ATP 250,QF,Clay,Roberto Arguello #286,6-0 6-4,Jose Lopez Maeso
"Nov 15, 1986*",Wembley,ATP 250,QF,Carpet,Yannick Noah #6,7-6 6-4,Johan Kriek #22
"Nov 14, 1986*",Buenos Aires,ATP 250,R16,Clay,Jose Lopez Maeso,6-3 6-2,Cesar Kist #153
"Nov 14, 1986*",Wembley,ATP 250,R16,Carpet,Libor Pimek #75,6-3 6-3,Amos Mansdorf #83
"Nov 14, 1986*",Buenos Aires,ATP 250,R16,Clay,Alejandro Ganzabal #137,6-2 6-4,Gerardo Vacarezza #238
"Nov 14, 1986*",Wembley,ATP 250,R16,Carpet,David Pate #24,6-1 6-2,Christo Steyn #51
"Nov 14, 1986*",Wembley,ATP 250,R16,Carpet,Kevin Curren #19,7-5 3-6 6-3,Peter Lundgren #87
"Nov 14, 1986*",Buenos Aires,ATP 250,R16,Clay,Carl Uwe Steeb #148,6-3 6-4,Horacio de la Pena #37
"Nov 14, 1986*",Wembley,ATP 250,R16,Carpet,Jakob Hlasek #29,6-3 6-7 10-8,Slobodan Zivojinovic
"Nov 14, 1986*",Wembley,ATP 250,R16,Carpet,Yannick Noah #6,6-2 7-6,Mike De Palmer
"Nov 14, 1986*",Buenos Aires,ATP 250,R16,Clay,Roberto Arguello #286,7-6 5-7 6-4,Horst Skoff #41
"Nov 14, 1986*",Buenos Aires,ATP 250,R16,Clay,Guillermo Perez-Roldan #123,3-6 6-0 6-0,Hugo Chapacu #322
"Nov 14, 1986*",Buenos Aires,ATP 250,R16,Clay,Jay Berger #126,2-6 6-2 6-4,Claudio Pistolesi #171
"Nov 14, 1986*",Buenos Aires,ATP 250,R16,Clay,Franco Davin #192,6-4 7-5,Martin Jaite #16
"Nov 14, 1986*",Wembley,ATP 250,R16,Carpet,Pat Cash #34,6-3 6-0,Sergio Casal #63
"Nov 14, 1986*",Wembley,ATP 250,R16,Carpet,Jonas Svensson #28,6-3 6-4,Miloslav Mecir #9
"Nov 14, 1986*",Wembley,ATP 250,R16,Carpet,Johan Kriek #22,4-6 6-3 6-2,Scott Davis #72
"Nov 14, 1986*",Buenos Aires,ATP 250,R16,Clay,Francisco Maciel #56,6-4 3-6 6-1,Javier Frana #156
"Nov 13, 1986*",Buenos Aires,ATP 250,R32,Clay,Horacio de la Pena #37,7-6 7-5,Gustavo Tiberti #310
"Nov 13, 1986*",Buenos Aires,ATP 250,R32,Clay,Alejandro Ganzabal #137,1-6 6-1 6-4,Mark Dickson #101
"Nov 13, 1986*",Wembley,ATP 250,R32,Carpet,Amos Mansdorf #83,6-2 6-7 6-3,Henri Leconte #5
"Nov 13, 1986*",Buenos Aires,ATP 250,R32,Clay,Hugo Chapacu #322,6-4 6-2,Ricardo Acuna #133
"Nov 13, 1986*",Buenos Aires,ATP 250,R32,Clay,Gerardo Vacarezza #238,4-6 7-5 6-0,Gustavo Guerrero #258
"Nov 13, 1986*",Buenos Aires,ATP 250,R32,Clay,Carl Uwe Steeb #148,6-3 6-2,Marian Vajda #94
"Nov 13, 1986*",Buenos Aires,ATP 250,R32,Clay,Franco Davin #192,2-6 6-2 6-4,Lawson Duncan #150
"Nov 13, 1986*",Wembley,ATP 250,R32,Carpet,Miloslav Mecir #9,3-6 6-1 6-2,Eric Jelen #33
"Nov 13, 1986*",Buenos Aires,ATP 250,R32,Clay,Jay Berger #126,7-5 7-5,Eduardo Bengoechea #59
"Nov 13, 1986*",Wembley,ATP 250,R32,Carpet,Yannick Noah #6,6-4 6-4,Jonathan Canter #38
"Nov 13, 1986*",Buenos Aires,ATP 250,R32,Clay,Claudio Pistolesi #171,6-2 2-6 6-3,Carlos Castellan #270
"Nov 13, 1986*",Wembley,ATP 250,R32,Carpet,Scott Davis #72,6-7 6-4 8-6,Milan Srejber #26
"Nov 13, 1986*",Wembley,ATP 250,R32,Carpet,Mike De Palmer,6-4 6-3,Paul Mcnamee #44
"Nov 13, 1986*",Buenos Aires,ATP 250,R32,Clay,Cesar Kist #153,6-2 6-3,Christian Miniussi #86
"Nov 13, 1986*",Buenos Aires,ATP 250,R32,Clay,Roberto Arguello #286,6-0 6-1,Roberto Saad #191
"Nov 13, 1986*",Wembley,ATP 250,R32,Carpet,Peter Lundgren #87,6-3 4-6 6-4,Guy Forget #25
"Nov 13, 1986*",Buenos Aires,ATP 250,R32,Clay,Jose Lopez Maeso,6-3 6-0,Joao Soares #245
"Nov 13, 1986*",Buenos Aires,ATP 250,R32,Clay,Javier Frana #156,7-5 6-4,Ivan Kley #139
"Nov 13, 1986*",Buenos Aires,ATP 250,R32,Clay,Martin Jaite #16,6-3 6-2,Roberto Azar #235
"Nov 13, 1986*",Wembley,ATP 250,R32,Carpet,Kevin Curren #19,6-3 6-2,John Sadri #91
"Nov 13, 1986*",Wembley,ATP 250,R32,Carpet,Slobodan Zivojinovic,7-5 6-4,Jan Gunnarsson #43
"Nov 13, 1986*",Wembley,ATP 250,R32,Carpet,Jonas Svensson #28,6-4 6-3,Tomas Smid #52
"Nov 13, 1986*",Wembley,ATP 250,R32,Carpet,Pat Cash #34,6-3 5-7 6-4,John McEnroe #12
"Nov 13, 1986*",Wembley,ATP 250,R32,Carpet,David Pate #24,6-7 6-4 6-2,Thierry Tulasne #18
"Nov 13, 1986*",Buenos Aires,ATP 250,R32,Clay,Guillermo Perez-Roldan #123,6-4 6-3,Carlos Kirmayr #99
"Nov 13, 1986*",Wembley,ATP 250,R32,Carpet,Sergio Casal #63,2-6 6-1 7-5,Michiel Schapers #60
"Nov 13, 1986*",Wembley,ATP 250,R32,Carpet,Johan Kriek #22,5-7 6-4 6-4,Emilio Sanchez #17
"Nov 13, 1986*",Wembley,ATP 250,R32,Carpet,Christo Steyn #51,6-4 3-6 6-4,Mel Purcell #61
"Nov 13, 1986*",Buenos Aires,ATP 250,R32,Clay,Francisco Maciel #56,6-3 3-6 6-3,Marcelo Ingaramo #183
"Nov 13, 1986*",Wembley,ATP 250,R32,Carpet,Libor Pimek #75,7-6 6-4,Ramesh Krishnan
"Nov 13, 1986*",Wembley,ATP 250,R32,Carpet,Jakob Hlasek #29,7-6 3-6 6-4,Stefan Edberg #4
"Nov 13, 1986*",Buenos Aires,ATP 250,R32,Clay,Horst Skoff #41,6-1 7-6,Guillermo Rivas #262
"Nov 9, 1986*",Stockholm,ATP 250,F,Hard,Stefan Edberg #3,6-2 6-1 6-1,Mats Wilander #4
"Nov 8, 1986*",Stockholm,ATP 250,SF,Hard,Mats Wilander #4,6-2 7-6,Guy Forget #35
"Nov 8, 1986*",Stockholm,ATP 250,SF,Hard,Stefan Edberg #3,6-7 6-4 7-6,Henri Leconte #5
"Nov 8, 1986*",Stockholm,ATP 250,QF,Hard,Henri Leconte #5,6-3 6-4,Tim Mayotte #14
"Nov 8, 1986*",Stockholm,ATP 250,QF,Hard,Stefan Edberg #3,6-3 5-7 7-6,Richard Matuszewski #185
"Nov 8, 1986*",Stockholm,ATP 250,QF,Hard,Mats Wilander #4,7-5 6-0,Gary Donnelly #82
"Nov 8, 1986*",Stockholm,ATP 250,QF,Hard,Guy Forget #35,7-6 6-4,Kent Carlsson #15
"Nov 7, 1986*",Stockholm,ATP 250,R16,Hard,Mats Wilander #4,7-5 7-5,Jan Gunnarsson #43
"Nov 7, 1986*",Stockholm,ATP 250,R16,Hard,Kent Carlsson #15,6-2 3-6 6-3,Jonas Svensson #28
"Nov 7, 1986*",Stockholm,ATP 250,R16,Hard,Tim Mayotte #14,7-5 7-6,Ben Testerman #113
"Nov 7, 1986*",Stockholm,ATP 250,R16,Hard,Stefan Edberg #3,7-6 6-4,Pat Cash #38
"Nov 7, 1986*",Stockholm,ATP 250,R16,Hard,Richard Matuszewski #185,7-6 6-1,Jakob Hlasek #25
"Nov 7, 1986*",Stockholm,ATP 250,R16,Hard,Gary Donnelly #82,7-6 3-6 7-6,Kevin Curren #19
"Nov 7, 1986*",Stockholm,ATP 250,R16,Hard,Guy Forget #35,6-1 6-4,Scott Davis #84
"Nov 7, 1986*",Stockholm,ATP 250,R16,Hard,Henri Leconte #5,6-4 7-6,Sergio Casal #58
"Nov 6, 1986*",Stockholm,ATP 250,R32,Hard,Kent Carlsson #15,6-2 6-2,Michiel Schapers #61
"Nov 6, 1986*",Stockholm,ATP 250,R32,Hard,Sergio Casal #58,7-5 6-2,Jonathan Canter #39
"Nov 6, 1986*",Stockholm,ATP 250,R32,Hard,Jan Gunnarsson #43,6-3 6-4,Wally Masur #68
"Nov 6, 1986*",Stockholm,ATP 250,R32,Hard,Henri Leconte #5,6-3 7-5,Thomas Hogstedt #116
"Nov 6, 1986*",Stockholm,ATP 250,R32,Hard,Gary Donnelly #82,7-5 7-5,Derrick Rostagno #92
"Nov 6, 1986*",Stockholm,ATP 250,R32,Hard,Pat Cash #38,6-3 6-7 6-1,Karel Novacek #36
"Nov 6, 1986*",Stockholm,ATP 250,R32,Hard,Ben Testerman #113,3-6 4-3 (ret.),Tim Wilkison #32
"Nov 6, 1986*",Stockholm,ATP 250,R32,Hard,Jonas Svensson #28,4-6 6-3 6-2,Christian Bergstrom #117
"Nov 6, 1986*",Stockholm,ATP 250,R32,Hard,Mats Wilander #4,6-4 7-6,Mike De Palmer
"Nov 6, 1986*",Stockholm,ATP 250,R32,Hard,Stefan Edberg #3,6-3 6-2,Shahar Perkiss #167
"Nov 6, 1986*",Stockholm,ATP 250,R32,Hard,Kevin Curren #19,6-2 6-2,Johan Carlsson #110
"Nov 6, 1986*",Stockholm,ATP 250,R32,Hard,Richard Matuszewski #185,6-2 7-5,Slobodan Zivojinovic
"Nov 6, 1986*",Stockholm,ATP 250,R32,Hard,Jakob Hlasek #25,6-7 6-4 7-6,Jeremy Bates #177
"Nov 6, 1986*",Stockholm,ATP 250,R32,Hard,Scott Davis #84,7-6 6-4,Mikael Pernfors #12
"Nov 6, 1986*",Stockholm,ATP 250,R32,Hard,Guy Forget #35,6-1 6-2,Jorgen Windahl #127
