date,tournament,category,round,surface,winner,score,loser
"Nov 10, 1990*",Moscow,ATP 250,QF,Carpet,Udo Riglewski #105,4-6 7-6 6-3,Sergio Casal #416
"Nov 10, 1990*",Itaparica,ATP 250,QF,Hard,Mark Koevermans #54,7-6 6-3,Maurice Ruah #247
"Nov 10, 1990*",Itaparica,ATP 250,QF,Hard,Mats Wilander #40,6-1 6-0,Andrew Sznajder #128
"Nov 10, 1990*",Wembley,ATP 250,QF,Carpet,Michael Chang #16,3-6 6-3 6-4,Peter Lundgren #67
"Nov 10, 1990*",Wembley,ATP 250,QF,Carpet,Diego Nargiso #200,6-3 3-6 6-3,Magnus Larsson #73
"Nov 10, 1990*",Moscow,ATP 250,QF,Carpet,Petr Korda #43,7-5 7-6,Anders Jarryd #111
"Nov 10, 1990*",Moscow,ATP 250,QF,Carpet,Tim Mayotte #41,6-3 6-2,Alexander Volkov #25
"Nov 9, 1990*",Itaparica,ATP 250,R16,Hard,Tomas Carbonell #84,4-6 6-1 6-2,Jose Francisco Altur #121
"Nov 9, 1990*",Moscow,ATP 250,R16,Carpet,Sergio Casal #416,6-4 6-3,Marc Rosset #21
"Nov 9, 1990*",Moscow,ATP 250,R16,Carpet,Petr Korda #43,6-1 6-7 6-2,Jan Gunnarsson #90
"Nov 9, 1990*",Wembley,ATP 250,R16,Carpet,Goran Ivanisevic #9,7-6 6-4,Nicklas Kulti #53
"Nov 9, 1990*",Wembley,ATP 250,R16,Carpet,Jakob Hlasek #26,7-5 7-5,Gary Muller
"Nov 9, 1990*",Moscow,ATP 250,R16,Carpet,Alexander Volkov #25,6-2 3-6 6-4,Alexander Mronz #85
"Nov 9, 1990*",Itaparica,ATP 250,R16,Hard,Maurice Ruah #247,6-3 6-3,Jean-Philippe Fleurian #58
"Nov 9, 1990*",Itaparica,ATP 250,R16,Hard,Mark Koevermans #54,3-6 6-3 7-5,Bart Wuyts #146
"Nov 9, 1990*",Wembley,ATP 250,R16,Carpet,Magnus Larsson #73,7-6 3-6 7-6,Darren Cahill #59
"Nov 9, 1990*",Itaparica,ATP 250,R16,Hard,Andrew Sznajder #128,6-4 6-3,Karel Novacek #35
"Nov 9, 1990*",Itaparica,ATP 250,R16,Hard,Marcelo Filippini #50,6-2 6-2,Jaime Yzaga #77
"Nov 9, 1990*",Itaparica,ATP 250,R16,Hard,Nuno Marques #109,3-6 6-1 6-2,Danilo Marcelino #165
"Nov 9, 1990*",Moscow,ATP 250,R16,Carpet,Anders Jarryd #111,6-3 7-5,David Wheaton #28
"Nov 9, 1990*",Wembley,ATP 250,R16,Carpet,Peter Lundgren #67,7-5 6-4,Aaron Krickstein #19
"Nov 9, 1990*",Itaparica,ATP 250,R16,Hard,Mats Wilander #40,6-2 6-2,Joao Cunha Silva
"Nov 9, 1990*",Moscow,ATP 250,R16,Carpet,Andrei Cherkasov #32,6-3 6-3,Gilad Bloom #71
"Nov 9, 1990*",Itaparica,ATP 250,R16,Hard,Cassio Motta #104,6-1 2-6 7-5,Luiz Mattar #39
"Nov 9, 1990*",Moscow,ATP 250,R16,Carpet,Emilio Sanchez #8,2-6 7-5 6-2,Veli Paloheimo #66
"Nov 9, 1990*",Moscow,ATP 250,R16,Carpet,Tim Mayotte #41,6-3 7-6,Patrik Kuhnen #86
"Nov 9, 1990*",Wembley,ATP 250,R16,Carpet,Diego Nargiso #200,3-6 7-6 7-6,Patrick Baur #147
"Nov 9, 1990*",Moscow,ATP 250,R16,Carpet,Udo Riglewski #105,1-6 6-3 6-2,Richey Reneberg #23
"Nov 9, 1990*",Wembley,ATP 250,R16,Carpet,Christian Bergstrom #83,(w/o),Pete Sampras #5
"Nov 9, 1990*",Wembley,ATP 250,R16,Carpet,Patrick McEnroe #132,7-5 3-6 6-4,Scott Davis #46
"Nov 9, 1990*",Wembley,ATP 250,R16,Carpet,Michael Chang #16,6-3 6-3,Jeremy Bates #118
"Nov 8, 1990*",Wembley,ATP 250,R32,Carpet,Jakob Hlasek #26,6-1 6-7 6-3,Todd Woodbridge #51
"Nov 8, 1990*",Wembley,ATP 250,R32,Carpet,Jeremy Bates #118,7-6 7-6,Ramesh Krishnan
"Nov 8, 1990*",Itaparica,ATP 250,R32,Hard,Mats Wilander #40,6-2 6-2,Tim Wilkison #167
"Nov 8, 1990*",Moscow,ATP 250,R32,Carpet,Alexander Volkov #25,6-4 6-3,Andrei Medvedev
"Nov 8, 1990*",Wembley,ATP 250,R32,Carpet,Gary Muller,6-4 6-4,Goran Prpic #57
"Nov 8, 1990*",Moscow,ATP 250,R32,Carpet,Alexander Mronz #85,6-3 6-4,Milan Srejber #75
"Nov 8, 1990*",Itaparica,ATP 250,R32,Hard,Maurice Ruah #247,7-5 7-6,Todd Martin #281
"Nov 8, 1990*",Moscow,ATP 250,R32,Carpet,Patrik Kuhnen #86,7-6 6-1,Glenn Layendecker #134
"Nov 8, 1990*",Moscow,ATP 250,R32,Carpet,Emilio Sanchez #8,5-7 6-2 7-6,Francisco Clavet #88
"Nov 8, 1990*",Moscow,ATP 250,R32,Carpet,Veli Paloheimo #66,6-2 6-4,Paul Haarhuis #55
"Nov 8, 1990*",Moscow,ATP 250,R32,Carpet,Anders Jarryd #111,6-2 6-0,Michael Stich #44
"Nov 8, 1990*",Moscow,ATP 250,R32,Carpet,Jan Gunnarsson #90,6-2 6-4,Andres Gomez #6
"Nov 8, 1990*",Itaparica,ATP 250,R32,Hard,Karel Novacek #35,6-1 6-4,Chris Garner #141
"Nov 8, 1990*",Itaparica,ATP 250,R32,Hard,Luiz Mattar #39,6-3 4-6 7-5,Roberto Azar #108
"Nov 8, 1990*",Wembley,ATP 250,R32,Carpet,Darren Cahill #59,7-6 6-4,Pat Cash #80
"Nov 8, 1990*",Moscow,ATP 250,R32,Carpet,Sergio Casal #416,4-6 7-5 7-6,Thomas Hogstedt #89
"Nov 8, 1990*",Wembley,ATP 250,R32,Carpet,Aaron Krickstein #19,6-2 6-4,Rick Leach #298
"Nov 8, 1990*",Itaparica,ATP 250,R32,Hard,Jaime Yzaga #77,6-2 6-2,Martin Wostenholme #158
"Nov 8, 1990*",Wembley,ATP 250,R32,Carpet,Patrick Baur #147,3-6 6-4 6-2,Horst Skoff #27
"Nov 8, 1990*",Wembley,ATP 250,R32,Carpet,Goran Ivanisevic #9,6-4 6-2,Thierry Champion #60
"Nov 8, 1990*",Wembley,ATP 250,R32,Carpet,Patrick McEnroe #132,6-2 7-5,Jim Grabb #70
"Nov 8, 1990*",Wembley,ATP 250,R32,Carpet,Magnus Larsson #73,6-2 7-6,Guy Forget #14
"Nov 8, 1990*",Moscow,ATP 250,R32,Carpet,Andrei Cherkasov #32,6-2 6-0,Amos Mansdorf #34
"Nov 8, 1990*",Moscow,ATP 250,R32,Carpet,Richey Reneberg #23,7-5 6-2,John Fitzgerald #192
"Nov 8, 1990*",Itaparica,ATP 250,R32,Hard,Cassio Motta #104,3-6 7-6,Fernando Roese #241
"Nov 8, 1990*",Wembley,ATP 250,R32,Carpet,Michael Chang #16,6-0 6-0,Mark Kratzmann #64
"Nov 8, 1990*",Itaparica,ATP 250,R32,Hard,Andrew Sznajder #128,6-7 6-3 7-6,Diego Perez #130
"Nov 8, 1990*",Itaparica,ATP 250,R32,Hard,Mark Koevermans #54,6-3 6-7 6-2,Martin Jaite #24
"Nov 8, 1990*",Wembley,ATP 250,R32,Carpet,Diego Nargiso #200,6-2 6-4,Aki Rahunen #74
"Nov 8, 1990*",Moscow,ATP 250,R32,Carpet,Gilad Bloom #71,7-5 6-2,Andrei Olhovskiy #145
"Nov 8, 1990*",Itaparica,ATP 250,R32,Hard,Bart Wuyts #146,2-6 6-3 6-2,Carlos Costa #150
"Nov 8, 1990*",Wembley,ATP 250,R32,Carpet,Scott Davis #46,6-3 4-6 6-4,Alex Antonitsch #68
"Nov 8, 1990*",Wembley,ATP 250,R32,Carpet,Nicklas Kulti #53,6-2 6-1,Mark Woodforde #98
"Nov 8, 1990*",Itaparica,ATP 250,R32,Hard,Nuno Marques #109,6-0 6-7 6-4,Alberto Mancini #131
"Nov 8, 1990*",Moscow,ATP 250,R32,Carpet,Marc Rosset #21,7-6 6-4,Javier Sanchez #72
"Nov 8, 1990*",Itaparica,ATP 250,R32,Hard,Marcelo Filippini #50,6-2 6-3,Tomas Anzari #270
"Nov 8, 1990*",Wembley,ATP 250,R32,Carpet,Peter Lundgren #67,6-7 6-3 6-4,Nicolas Pereira #207
"Nov 8, 1990*",Itaparica,ATP 250,R32,Hard,Danilo Marcelino #165,7-6 6-3,Juan Aguilera #18
"Nov 8, 1990*",Moscow,ATP 250,R32,Carpet,Udo Riglewski #105,7-6 6-7 6-2,Bryan Shelton #106
"Nov 8, 1990*",Itaparica,ATP 250,R32,Hard,Jean-Philippe Fleurian #58,4-6 6-1 6-1,Jaime Oncins #136
"Nov 8, 1990*",Moscow,ATP 250,R32,Carpet,David Wheaton #28,6-3 6-0,Eric Jelen #69
"Nov 8, 1990*",Wembley,ATP 250,R32,Carpet,Christian Bergstrom #83,6-4 6-4,Eduardo Masso #127
"Nov 8, 1990*",Moscow,ATP 250,R32,Carpet,Tim Mayotte #41,4-6 7-6 7-5,Magnus Gustafsson #20
"Nov 8, 1990*",Itaparica,ATP 250,R32,Hard,Joao Cunha Silva,2-6 6-3 6-4,Horacio de la Pena #65
"Nov 8, 1990*",Itaparica,ATP 250,R32,Hard,Tomas Carbonell #84,7-6 6-0,Franco Davin #36
"Nov 8, 1990*",Itaparica,ATP 250,R32,Hard,Jose Francisco Altur #121,6-7 6-3 7-5,Pablo Arraya #144
"Nov 8, 1990*",Moscow,ATP 250,R32,Carpet,Petr Korda #43,7-5 6-4,Wally Masur #45
"Nov 8, 1990*",Wembley,ATP 250,R32,Carpet,Pete Sampras #5,6-2 4-6 6-3,Cedric Pioline #126
"Nov 5, 1990*",Paris Masters,Masters 1000,F,Carpet,Stefan Edberg #1,3-3 (ret.),Boris Becker #2
"Nov 4, 1990*",Paris Masters,Masters 1000,SF,Carpet,Stefan Edberg #1,6-3 6-3,Sergi Bruguera #39
"Nov 4, 1990*",Paris Masters,Masters 1000,SF,Carpet,Boris Becker #2,4-6 7-6 6-1,Jonas Svensson #16
"Nov 4, 1990*",Paris Masters,Masters 1000,QF,Carpet,Stefan Edberg #1,6-3 6-4,Jakob Hlasek #29
"Nov 4, 1990*",Paris Masters,Masters 1000,QF,Carpet,Boris Becker #2,6-1 6-2,Michael Stich #67
"Nov 4, 1990*",Paris Masters,Masters 1000,QF,Carpet,Sergi Bruguera #39,4-6 6-1 6-3,Guillaume Raoux #134
"Nov 4, 1990*",Paris Masters,Masters 1000,QF,Carpet,Jonas Svensson #16,7-5 6-4,Emilio Sanchez #8
"Nov 3, 1990*",Paris Masters,Masters 1000,R16,Carpet,Stefan Edberg #1,6-3 6-2,Aaron Krickstein #18
"Nov 3, 1990*",Paris Masters,Masters 1000,R16,Carpet,Guillaume Raoux #134,6-3 3-6 6-3,Pete Sampras #5
"Nov 3, 1990*",Paris Masters,Masters 1000,R16,Carpet,Emilio Sanchez #8,7-5 6-3,Guy Forget #14
"Nov 3, 1990*",Paris Masters,Masters 1000,R16,Carpet,Sergi Bruguera #39,4-6 6-1 6-3,Marc Rosset #25
"Nov 3, 1990*",Paris Masters,Masters 1000,R16,Carpet,Boris Becker #2,6-1 7-5,Jim Courier #23
"Nov 3, 1990*",Paris Masters,Masters 1000,R16,Carpet,Michael Stich #67,6-4 6-4,Brad Gilbert #9
"Nov 3, 1990*",Paris Masters,Masters 1000,R16,Carpet,Jonas Svensson #16,3-6 6-4 6-2,Ivan Lendl #3
"Nov 3, 1990*",Paris Masters,Masters 1000,R16,Carpet,Jakob Hlasek #29,6-3 6-1,Goran Ivanisevic #10
"Nov 1, 1990*",Paris Masters,Masters 1000,R32,Carpet,Guillaume Raoux #134,7-5 6-4,Guillermo Perez-Roldan #15
"Nov 1, 1990*",Paris Masters,Masters 1000,R32,Carpet,Michael Stich #67,7-6 6-4,Andrei Chesnokov #12
"Nov 1, 1990*",Paris Masters,Masters 1000,R32,Carpet,Stefan Edberg #1,6-2 6-3,Andrei Cherkasov #32
"Nov 1, 1990*",Paris Masters,Masters 1000,R32,Carpet,Sergi Bruguera #39,7-6 4-6 6-1,Andres Gomez #6
"Nov 1, 1990*",Paris Masters,Masters 1000,R32,Carpet,Jakob Hlasek #29,3-6 6-3 7-6,John McEnroe #11
"Nov 1, 1990*",Paris Masters,Masters 1000,R32,Carpet,Brad Gilbert #9,6-3 7-6,Amos Mansdorf #34
"Nov 1, 1990*",Paris Masters,Masters 1000,R32,Carpet,Boris Becker #2,4-6 6-3 6-2,Richey Reneberg #22
"Nov 1, 1990*",Paris Masters,Masters 1000,R32,Carpet,Jim Courier #23,6-1 6-2,Juan Aguilera #19
"Nov 1, 1990*",Paris Masters,Masters 1000,R32,Carpet,Emilio Sanchez #8,6-4 7-6,Patrick McEnroe #145
"Nov 1, 1990*",Paris Masters,Masters 1000,R32,Carpet,Pete Sampras #5,7-6 3-6 7-6,Carl Uwe Steeb #52
"Nov 1, 1990*",Paris Masters,Masters 1000,R32,Carpet,Aaron Krickstein #18,6-3 6-2,Yannick Noah #38
"Nov 1, 1990*",Paris Masters,Masters 1000,R32,Carpet,Jonas Svensson #16,6-2 6-2,Thierry Champion #68
"Nov 1, 1990*",Paris Masters,Masters 1000,R32,Carpet,Marc Rosset #25,7-6 6-4,Michael Chang #13
"Nov 1, 1990*",Paris Masters,Masters 1000,R32,Carpet,Ivan Lendl #3,6-3 6-4,Kevin Curren #72
"Nov 1, 1990*",Paris Masters,Masters 1000,R32,Carpet,Goran Ivanisevic #10,6-2 6-4,Magnus Gustafsson #21
"Nov 1, 1990*",Paris Masters,Masters 1000,R32,Carpet,Guy Forget #14,7-6 6-2,Ronald Agenor #30
"Oct 31, 1990*",Paris Masters,Masters 1000,R64,Carpet,Ronald Agenor #30,2-6 7-5 7-5,Alexander Volkov #24
"Oct 31, 1990*",Paris Masters,Masters 1000,R64,Carpet,Jakob Hlasek #29,6-3 6-2,Mats Wilander #40
"Oct 31, 1990*",Paris Masters,Masters 1000,R64,Carpet,Andrei Cherkasov #32,3-6 6-3 6-2,Fabrice Santoro #60
"Oct 31, 1990*",Paris Masters,Masters 1000,R64,Carpet,Carl Uwe Steeb #52,6-2 7-6,Wally Masur #36
"Oct 31, 1990*",Paris Masters,Masters 1000,R64,Carpet,Marc Rosset #25,6-3 6-1,Jordi Arrese #37
"Oct 31, 1990*",Paris Masters,Masters 1000,R64,Carpet,Patrick McEnroe #145,7-6 6-7 7-5,Richard Fromberg #31
"Oct 31, 1990*",Paris Masters,Masters 1000,R64,Carpet,Magnus Gustafsson #21,7-6 7-6,David Wheaton #28
"Oct 31, 1990*",Paris Masters,Masters 1000,R64,Carpet,Richey Reneberg #22,7-6 6-3,Eric Winogradsky #187
"Oct 31, 1990*",Paris Masters,Masters 1000,R64,Carpet,Amos Mansdorf #34,6-7 6-3 6-0,Martin Jaite #20
"Oct 31, 1990*",Paris Masters,Masters 1000,R64,Carpet,Yannick Noah #38,6-3 3-6 7-6,Karel Novacek #33
"Oct 31, 1990*",Paris Masters,Masters 1000,R64,Carpet,Sergi Bruguera #39,1-6 6-2 5-2 (ret.),Henri Leconte #27
"Oct 31, 1990*",Paris Masters,Masters 1000,R64,Carpet,Jim Courier #23,7-5 6-7 6-3,Jim Grabb #70
"Oct 31, 1990*",Paris Masters,Masters 1000,R64,Carpet,Thierry Champion #68,4-6 6-3 6-4,Tim Mayotte #41
"Oct 31, 1990*",Paris Masters,Masters 1000,R64,Carpet,Guillaume Raoux #134,2-6 6-4 6-3,Marcelo Filippini #47
"Oct 31, 1990*",Paris Masters,Masters 1000,R64,Carpet,Kevin Curren #72,6-2 6-2,Petr Korda #43
"Oct 31, 1990*",Paris Masters,Masters 1000,R64,Carpet,Michael Stich #67,6-1 1-0 (ret.),Horst Skoff #26
"Oct 29, 1990*",Stockholm Masters,Masters 1000,F,Carpet,Boris Becker #2,6-4 6-0 6-3,Stefan Edberg #1
"Oct 28, 1990*",Sao Paulo,ATP 250,F,Carpet,Robbie Weiss #116,3-6 7-6 6-3,Jaime Yzaga #86
"Oct 28, 1990*",Stockholm Masters,Masters 1000,SF,Carpet,Boris Becker #2,6-4 6-4,Pete Sampras #5
"Oct 28, 1990*",Stockholm Masters,Masters 1000,SF,Carpet,Stefan Edberg #1,7-6 6-2,Alexander Volkov #34
"Oct 28, 1990*",Stockholm Masters,Masters 1000,QF,Carpet,Boris Becker #2,6-4 6-2,Goran Ivanisevic #11
"Oct 28, 1990*",Stockholm Masters,Masters 1000,QF,Carpet,Pete Sampras #5,7-6 5-7 6-4,David Wheaton #35
"Oct 28, 1990*",Stockholm Masters,Masters 1000,QF,Carpet,Stefan Edberg #1,6-4 3-6 6-1,Brad Gilbert #10
"Oct 28, 1990*",Stockholm Masters,Masters 1000,QF,Carpet,Alexander Volkov #34,6-2 6-1,Nicklas Kulti #76
"Oct 27, 1990*",Sao Paulo,ATP 250,SF,Carpet,Robbie Weiss #116,7-6 4-6 7-6,Jacco Eltingh #146
"Oct 27, 1990*",Sao Paulo,ATP 250,SF,Carpet,Jaime Yzaga #86,6-4 3-6 7-6,Danilo Marcelino #209
"Oct 27, 1990*",Sao Paulo,ATP 250,QF,Carpet,Jaime Yzaga #86,7-5 7-5,Chris Garner #149
"Oct 27, 1990*",Sao Paulo,ATP 250,QF,Carpet,Danilo Marcelino #209,6-7 6-2 7-6,Luiz Mattar #45
"Oct 27, 1990*",Sao Paulo,ATP 250,QF,Carpet,Robbie Weiss #116,6-4 6-3,Miguel Nido #187
"Oct 27, 1990*",Sao Paulo,ATP 250,QF,Carpet,Jacco Eltingh #146,7-5 7-6,Joao Cunha Silva
"Oct 27, 1990*",Stockholm Masters,Masters 1000,R16,Carpet,Pete Sampras #5,6-3 3-6 7-6,Petr Korda #40
"Oct 27, 1990*",Stockholm Masters,Masters 1000,R16,Carpet,David Wheaton #35,6-7 6-2 6-3,Michael Chang #13
"Oct 27, 1990*",Stockholm Masters,Masters 1000,R16,Carpet,Goran Ivanisevic #11,6-4 6-4,John McEnroe #9
"Oct 27, 1990*",Stockholm Masters,Masters 1000,R16,Carpet,Stefan Edberg #1,6-4 6-4,Marc Rosset #26
"Oct 27, 1990*",Stockholm Masters,Masters 1000,R16,Carpet,Boris Becker #2,6-4 6-3,Richey Reneberg #23
"Oct 27, 1990*",Stockholm Masters,Masters 1000,R16,Carpet,Brad Gilbert #10,6-3 6-4,Andrei Chesnokov #12
"Oct 27, 1990*",Stockholm Masters,Masters 1000,R16,Carpet,Alexander Volkov #34,6-3 7-6,Magnus Gustafsson #24
"Oct 27, 1990*",Stockholm Masters,Masters 1000,R16,Carpet,Nicklas Kulti #76,6-4 6-2,Guy Forget #14
"Oct 26, 1990*",Sao Paulo,ATP 250,R16,Carpet,Jaime Yzaga #86,6-2 7-5,Marcelo Saliola
"Oct 26, 1990*",Sao Paulo,ATP 250,R16,Carpet,Danilo Marcelino #209,7-6 6-4,Javier Frana #215
"Oct 26, 1990*",Sao Paulo,ATP 250,R16,Carpet,Chris Garner #149,7-5 7-6,Cassio Motta #103
"Oct 26, 1990*",Sao Paulo,ATP 250,R16,Carpet,Jacco Eltingh #146,6-7 7-5 7-5,Mark Koevermans #54
"Oct 26, 1990*",Sao Paulo,ATP 250,R16,Carpet,Joao Cunha Silva,6-4 6-2,Pedro Rebolledo #130
"Oct 26, 1990*",Sao Paulo,ATP 250,R16,Carpet,Luiz Mattar #45,7-5 2-6 6-4,Bruno Oresar #162
"Oct 26, 1990*",Sao Paulo,ATP 250,R16,Carpet,Miguel Nido #187,7-6 0-6 7-6,Jonathan Canter #206
"Oct 26, 1990*",Sao Paulo,ATP 250,R16,Carpet,Robbie Weiss #116,6-4 6-4,Eduardo Bengoechea #185
