date,tournament,category,round,surface,winner,score,loser
"Dec 15, 1982*",Sydney Outdoor,ATP 250,R64,Grass,Cliff Letcher,7-5 6-3,Ken Barton
"Dec 15, 1982*",Sydney Outdoor,ATP 250,R64,Grass,Phil Dent #47,6-3 2-6 6-1,Wayne Hampson #174
"Dec 15, 1982*",Sydney Outdoor,ATP 250,R64,Grass,Eddie Edwards #170,6-7 7-6 6-2,Mark Kratzmann
"Dec 15, 1982*",Sydney Outdoor,ATP 250,R64,Grass,Mark Lewis #403,6-0 4-6 7-6,Matt Mitchell #96
"Dec 15, 1982*",Sydney Outdoor,ATP 250,R64,Grass,Tim Wilkison #44,6-3 6-3,Rod Frawley #82
"Dec 15, 1982*",Sydney Outdoor,ATP 250,R64,Grass,Wally Masur #287,6-4 6-4,John Lloyd
"Dec 15, 1982*",Sydney Outdoor,ATP 250,R64,Grass,Harald Theissen #215,6-2 7-6,Sashi Menon #123
"Dec 15, 1982*",Sydney Outdoor,ATP 250,R64,Grass,Ben Testerman #210,6-7 6-3 6-4,Steve Denton #13
"Dec 13, 1982*",Australian Open,Grand Slam,QF,Grass,Steve Denton #13,4-6 6-3 6-3 2-6 6-3,Sammy Giammalva Jr
"Dec 13, 1982*",Australian Open,Grand Slam,QF,Grass,Johan Kriek #8,6-0 6-4 6-1,Drew Gitlin #273
"Dec 13, 1982*",Australian Open,Grand Slam,QF,Grass,Paul Mcnamee #33,6-4 6-7 6-3 6-4,Pat Cash #69
"Dec 13, 1982*",Australian Open,Grand Slam,QF,Grass,Hank Pfister #23,6-1 6-3 6-7 1-6 7-6,Brian Teacher #19
"Dec 11, 1982*",Australian Open,Grand Slam,R16,Grass,Steve Denton #13,7-6 6-3,Jeff Borowiak #50
"Dec 11, 1982*",Australian Open,Grand Slam,R16,Grass,Paul Mcnamee #62,6-3 4-6 6-3,Mike Brunnberg #667
"Dec 11, 1982*",Australian Open,Grand Slam,R16,Grass,Hank Pfister #33,6-3 4-6 6-2,John Sadri #39
"Dec 11, 1982*",Australian Open,Grand Slam,R16,Grass,Pat Cash #342,6-4 6-2,Wally Masur #287
"Dec 11, 1982*",Australian Open,Grand Slam,R16,Grass,Drew Gitlin #273,6-3 6-4,Damir Keretic #80
"Dec 11, 1982*",Australian Open,Grand Slam,R16,Grass,Brian Teacher #22,6-4 6-2,Phil Dent #51
"Dec 11, 1982*",Australian Open,Grand Slam,R16,Grass,Johan Kriek #12,6-2 6-2,Charlie Fancutt
"Dec 11, 1982*",Australian Open,Grand Slam,R16,Grass,Sammy Giammalva Jr,4-6 7-6 6-1,John Alexander #34
"Dec 8, 1982*",Australian Open,Grand Slam,R32,Grass,Brian Teacher #22,6-2 5-7 6-3,Mike Bauer #195
"Dec 8, 1982*",Australian Open,Grand Slam,R32,Grass,Phil Dent #51,5-7 7-6 6-2,Guy Forget #68
"Dec 8, 1982*",Australian Open,Grand Slam,R32,Grass,Hank Pfister #33,6-2 7-6,Brad Guan #223
"Dec 8, 1982*",Australian Open,Grand Slam,R32,Grass,John Alexander #34,6-4 7-6,John Fitzgerald #89
"Dec 8, 1982*",Australian Open,Grand Slam,R32,Grass,Pat Cash #342,7-5 6-1,Tim Wilkison #43
"Dec 8, 1982*",Australian Open,Grand Slam,R32,Grass,Johan Kriek #12,6-1 7-6,Eric Sherbeck #420
"Dec 8, 1982*",Australian Open,Grand Slam,R32,Grass,Charlie Fancutt,7-6 6-3,Dale Collings #167
"Dec 8, 1982*",Australian Open,Grand Slam,R32,Grass,Sammy Giammalva Jr,6-2 6-2,Bruce Kleege #153
"Dec 8, 1982*",Australian Open,Grand Slam,R32,Grass,Drew Gitlin #273,4-6 6-1 7-6,Mike Estep #96
"Dec 8, 1982*",Australian Open,Grand Slam,R32,Grass,Jeff Borowiak #50,7-6 6-1,Peter Rennert #96
"Dec 8, 1982*",Australian Open,Grand Slam,R32,Grass,Steve Denton #13,6-2 7-5,Warren Maher
"Dec 8, 1982*",Australian Open,Grand Slam,R32,Grass,Mike Brunnberg #667,2-6 6-4 7-5,Chris Lewis #35
"Dec 8, 1982*",Australian Open,Grand Slam,R32,Grass,John Sadri #39,7-5 7-6,John Mccurdy #510
"Dec 8, 1982*",Australian Open,Grand Slam,R32,Grass,Paul Mcnamee #62,6-4 6-0,Ben Testerman #210
"Dec 8, 1982*",Australian Open,Grand Slam,R32,Grass,Damir Keretic #80,7-6 6-4,Tim Mayotte #30
"Dec 8, 1982*",Australian Open,Grand Slam,R32,Grass,Wally Masur #287,6-2 5-7 7-6,Bernie Mitton #130
"Dec 6, 1982*",Chicago-2 Wct,ATP 250,F,Carpet,Wojtek Fibak #23,6-2 2-6 6-3 6-4,Bill Scanlon #69
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Charlie Fancutt,6-3 7-5 6-1,Russell Simpson #59
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Jeff Borowiak #50,6-1 6-4 6-2,Jamie Harty
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,John Alexander #34,6-3 1-6 6-2 6-1,Eddie Edwards #170
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Steve Denton #13,6-1 6-2 3-6 6-3,John Frawley
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Ben Testerman #210,7-6 7-6 7-6,Peter Johnston #510
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Brian Teacher #22,6-2 6-3 6-2,Broderick Dyke #662
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Paul Mcnamee #62,6-2 6-7 6-3 6-3,Peter Feigl #184
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,John Mccurdy #510,7-5 4-6 6-4 4-6 7-5,Henrik Sundstrom #76
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Dale Collings #167,7-6 6-3 6-4,Craig A Miller #251
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Wally Masur #287,6-3 7-5 6-4,Morris Skip Strode #99
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Bruce Kleege #153,6-7 6-3 6-4 6-4,Richard Lewis #93
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Hank Pfister #33,6-1 6-2 7-6,Mark Freedman #667
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,John Sadri #39,6-3 6-4 6-2,Mike Gandolfo #300
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Guy Forget #68,6-4 7-5 6-2,Syd Ball #168
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Eric Sherbeck #420,4-6 7-6 7-6 2-6 7-6,Wayne Hampson #174
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Warren Maher,1-6 6-2 6-4 6-3,Tom Cain #219
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Mike Bauer #195,2-6 6-3 6-4 6-4,Harald Theissen #215
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Johan Kriek #12,6-3 3-6 6-2 7-6,Mike De Palmer
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Phil Dent #51,4-6 7-5 6-7 6-1 6-3,Nick Saviano #94
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Bernie Mitton #130,7-5 3-6 7-6 7-5,Richard Meyer #209
"Dec 6, 1982*",Australian Open,Grand Slam,R64,Grass,Mike Brunnberg #667,6-7 2-6 6-4 7-5 6-4,Sashi Menon #123
