date,tournament,category,round,surface,winner,score,loser
"Nov 18, 1989*",Johannesburg,ATP 250,QF,Hard,Jeremy Bates #132,6-4 6-4,Dean Botha #394
"Nov 18, 1989*",Johannesburg,ATP 250,QF,Hard,Joey Rive #217,6-3 6-3,Gary Muller
"Nov 18, 1989*",Johannesburg,ATP 250,QF,Hard,Christo Van Rensburg,7-6 6-2,David Pate #216
"Nov 18, 1989*",Johannesburg,ATP 250,QF,Hard,Paul Chamberlin #83,6-4 7-5,Michael Robertson #328
"Nov 17, 1989*",Johannesburg,ATP 250,R16,Hard,Jeremy Bates #132,6-1 6-4,Neil Broad #179
"Nov 17, 1989*",Johannesburg,ATP 250,R16,Hard,Joey Rive #217,7-6 7-6,Royce Deppe #334
"Nov 17, 1989*",Johannesburg,ATP 250,R16,Hard,Michael Robertson #328,3-6 6-4 6-1,Jay Berger #11
"Nov 17, 1989*",Johannesburg,ATP 250,R16,Hard,Dean Botha #394,(w/o),Kevin Curren #21
"Nov 17, 1989*",Johannesburg,ATP 250,R16,Hard,Paul Chamberlin #83,6-3 6-3,Kelly Jones #109
"Nov 17, 1989*",Johannesburg,ATP 250,R16,Hard,Christo Van Rensburg,6-2 6-0,Francesco Cancellotti #133
"Nov 17, 1989*",Johannesburg,ATP 250,R16,Hard,David Pate #216,6-4 6-2,Richey Reneberg #88
"Nov 16, 1989*",Johannesburg,ATP 250,R32,Hard,Jeremy Bates #132,6-1 7-6,Brad Drewett #136
"Nov 16, 1989*",Johannesburg,ATP 250,R32,Hard,Jay Berger #11,7-6 7-5,Marty Davis #137
"Nov 16, 1989*",Johannesburg,ATP 250,R32,Hard,Royce Deppe #334,6-7 7-6 6-4,Matt Anger #167
"Nov 16, 1989*",Johannesburg,ATP 250,R32,Hard,Neil Broad #179,7-6 7-6,Todd Witsken #43
"Nov 16, 1989*",Johannesburg,ATP 250,R32,Hard,David Pate #216,6-3 6-3,Amos Mansdorf #42
"Nov 16, 1989*",Johannesburg,ATP 250,R32,Hard,Dean Botha #394,4-6 6-3 7-5,John Fitzgerald #86
"Nov 16, 1989*",Johannesburg,ATP 250,R32,Hard,Robert Vant Hof,6-3 2-0 (ret.),Paolo Cane #36
"Nov 16, 1989*",Johannesburg,ATP 250,R32,Hard,Paul Chamberlin #83,7-5 7-6,Simon Youl #143
"Nov 16, 1989*",Johannesburg,ATP 250,R32,Hard,Michael Robertson #328,6-0 4-6 6-0,Leif Shiras #68
"Nov 16, 1989*",Johannesburg,ATP 250,R32,Hard,Kevin Curren #21,7-5 5-7 7-6,Mark Kaplan #192
"Nov 16, 1989*",Johannesburg,ATP 250,R32,Hard,Kelly Jones #109,4-6 6-1 6-4,Scott Davis #70
"Nov 16, 1989*",Johannesburg,ATP 250,R32,Hard,Joey Rive #217,4-6 6-3 6-4,Alexander Mronz #155
"Nov 16, 1989*",Johannesburg,ATP 250,R32,Hard,Gary Muller,6-4 6-3,Philip Johnson #158
"Nov 16, 1989*",Johannesburg,ATP 250,R32,Hard,Richey Reneberg #88,7-6 6-2,Pieter Aldrich #90
"Nov 16, 1989*",Johannesburg,ATP 250,R32,Hard,Francesco Cancellotti #133,6-4 6-7 6-4,Danie Visser #151
"Nov 13, 1989*",Wembley,ATP 250,F,Carpet,Michael Chang #5,6-2 6-1 6-1,Guy Forget #37
"Nov 12, 1989*",Stockholm,ATP 250,F,Carpet,Ivan Lendl #1,7-5 6-0 6-3,Magnus Gustafsson #92
"Nov 12, 1989*",Sao Paulo,ATP 250,F,Carpet,Martin Jaite #15,7-6 6-3,Javier Sanchez #37
"Nov 12, 1989*",Wembley,ATP 250,SF,Carpet,Guy Forget #89,6-4 7-6,John McEnroe #4
"Nov 12, 1989*",Wembley,ATP 250,SF,Carpet,Michael Chang #6,7-6 6-1,Wally Masur #43
"Nov 12, 1989*",Wembley,ATP 250,QF,Carpet,John McEnroe #4,2-6 6-4 6-3,Miloslav Mecir #19
"Nov 12, 1989*",Wembley,ATP 250,QF,Carpet,Guy Forget #89,7-5 6-3,Robert Seguso #97
"Nov 12, 1989*",Wembley,ATP 250,QF,Carpet,Wally Masur #43,7-6 3-6 6-3,Brad Gilbert #7
"Nov 12, 1989*",Wembley,ATP 250,QF,Carpet,Michael Chang #6,6-3 6-4,Andrei Chesnokov #24
"Nov 11, 1989*",Sao Paulo,ATP 250,SF,Carpet,Javier Sanchez #37,1-6 7-6 7-6,Jean-Philippe Fleurian #67
"Nov 11, 1989*",Sao Paulo,ATP 250,SF,Carpet,Martin Jaite #15,7-5 6-2,Mark Koevermans #73
"Nov 11, 1989*",Stockholm,ATP 250,SF,Carpet,Ivan Lendl #1,6-0 2-6 6-3,Stefan Edberg #3
"Nov 11, 1989*",Stockholm,ATP 250,SF,Carpet,Magnus Gustafsson #92,7-6 6-4,Mats Wilander #14
"Nov 11, 1989*",Stockholm,ATP 250,QF,Carpet,Magnus Gustafsson #92,6-2 7-6,Andre Agassi #5
"Nov 11, 1989*",Stockholm,ATP 250,QF,Carpet,Stefan Edberg #3,3-6 6-3 6-4,Jim Courier #28
"Nov 11, 1989*",Sao Paulo,ATP 250,QF,Carpet,Javier Sanchez #37,7-6 3-6 7-6,Marcelo Filippini #55
"Nov 11, 1989*",Sao Paulo,ATP 250,QF,Carpet,Jean-Philippe Fleurian #67,6-1 6-2,Jay Berger #12
"Nov 11, 1989*",Sao Paulo,ATP 250,QF,Carpet,Mark Koevermans #73,6-3 6-2,Francisco Roig #161
"Nov 11, 1989*",Stockholm,ATP 250,QF,Carpet,Ivan Lendl #1,6-2 6-2,Tim Mayotte #13
"Nov 11, 1989*",Stockholm,ATP 250,QF,Carpet,Mats Wilander #14,6-3 6-0,Jan Gunnarsson #36
"Nov 11, 1989*",Sao Paulo,ATP 250,QF,Carpet,Martin Jaite #15,6-4 6-4,Luiz Mattar #64
"Nov 11, 1989*",Wembley,ATP 250,R16,Carpet,John McEnroe #4,6-4 6-1,Eric Jelen #46
"Nov 11, 1989*",Wembley,ATP 250,R16,Carpet,Wally Masur #43,7-6 6-1,Martin Strelba #77
"Nov 11, 1989*",Wembley,ATP 250,R16,Carpet,Andrei Chesnokov #24,7-5 6-2,Michael Stich #93
"Nov 11, 1989*",Wembley,ATP 250,R16,Carpet,Robert Seguso #97,6-4 1-6 7-6,Alexander Volkov #44
"Nov 11, 1989*",Wembley,ATP 250,R16,Carpet,Miloslav Mecir #19,6-4 7-5,Amos Mansdorf #40
"Nov 11, 1989*",Wembley,ATP 250,R16,Carpet,Michael Chang #6,6-2 1-6 6-0,Paul Annacone #57
"Nov 11, 1989*",Wembley,ATP 250,R16,Carpet,Brad Gilbert #7,7-5 6-3,Leif Shiras #63
"Nov 11, 1989*",Wembley,ATP 250,R16,Carpet,Guy Forget #89,7-6 6-4,Kevin Curren #20
"Nov 10, 1989*",Sao Paulo,ATP 250,R16,Carpet,Martin Jaite #15,3-6 6-2 6-3,Eduardo Masso #179
"Nov 10, 1989*",Sao Paulo,ATP 250,R16,Carpet,Marcelo Filippini #55,6-3 0-6 6-2,Dan Cassidy #139
"Nov 10, 1989*",Sao Paulo,ATP 250,R16,Carpet,Luiz Mattar #64,6-3 6-2,Jimmy Brown
"Nov 10, 1989*",Stockholm,ATP 250,R16,Carpet,Andre Agassi #5,6-3 6-1,Jonas Svensson #39
"Nov 10, 1989*",Stockholm,ATP 250,R16,Carpet,Magnus Gustafsson #92,7-5 6-1,Peter Lundgren #94
"Nov 10, 1989*",Sao Paulo,ATP 250,R16,Carpet,Francisco Roig #161,6-7 7-6 7-6,Jaime Yzaga #18
"Nov 10, 1989*",Stockholm,ATP 250,R16,Carpet,Tim Mayotte #13,6-1 6-1,Jens Woehrmann #58
"Nov 10, 1989*",Stockholm,ATP 250,R16,Carpet,Ivan Lendl #1,6-0 6-2,Anders Jarryd #32
"Nov 10, 1989*",Sao Paulo,ATP 250,R16,Carpet,Jay Berger #12,6-3 2-6 7-5,Javier Frana #108
"Nov 10, 1989*",Stockholm,ATP 250,R16,Carpet,Mats Wilander #14,6-4 6-7 6-4,Thomas Muster #23
"Nov 10, 1989*",Stockholm,ATP 250,R16,Carpet,Stefan Edberg #3,7-5 6-0,Horst Skoff #25
"Nov 10, 1989*",Stockholm,ATP 250,R16,Carpet,Jim Courier #28,6-2 1-0 (ret.),Aaron Krickstein #8
"Nov 10, 1989*",Sao Paulo,ATP 250,R16,Carpet,Mark Koevermans #73,6-0 6-2,Robbie Weiss #174
"Nov 10, 1989*",Stockholm,ATP 250,R16,Carpet,Jan Gunnarsson #36,6-3 7-5,Boris Becker #2
"Nov 10, 1989*",Sao Paulo,ATP 250,R16,Carpet,Jean-Philippe Fleurian #67,4-6 6-2 6-3,Diego Perez #100
"Nov 10, 1989*",Sao Paulo,ATP 250,R16,Carpet,Javier Sanchez #37,6-0 3-6 6-2,Miguel Nido #138
"Nov 10, 1989*",Wembley,ATP 250,R32,Carpet,Amos Mansdorf #40,6-3 6-3,Christian Saceanu #119
"Nov 10, 1989*",Wembley,ATP 250,R32,Carpet,Guy Forget #89,6-3 6-2,John Fitzgerald #62
"Nov 10, 1989*",Wembley,ATP 250,R32,Carpet,Andrei Chesnokov #24,4-6 7-5 6-2,Nick Brown #151
"Nov 10, 1989*",Wembley,ATP 250,R32,Carpet,Alexander Volkov #44,3-6 6-4 7-6,Jimmy Connors #11
"Nov 10, 1989*",Wembley,ATP 250,R32,Carpet,Martin Strelba #77,6-0 2-6 6-3,Jakob Hlasek #10
"Nov 10, 1989*",Wembley,ATP 250,R32,Carpet,Michael Stich #93,6-4 5-7 6-3,Ken Flach #208
"Nov 10, 1989*",Wembley,ATP 250,R32,Carpet,Eric Jelen #46,7-5 6-1,Warren Green #903
"Nov 10, 1989*",Wembley,ATP 250,R32,Carpet,Leif Shiras #63,7-6 7-5,Chris Bailey #143
"Nov 10, 1989*",Wembley,ATP 250,R32,Carpet,Kevin Curren #20,7-6 6-4,Andrei Cherkasov #81
"Nov 10, 1989*",Wembley,ATP 250,R32,Carpet,Wally Masur #43,6-1 6-2,Kelly Evernden #31
"Nov 10, 1989*",Wembley,ATP 250,R32,Carpet,Miloslav Mecir #19,7-6 1-6 6-1,Christo Van Rensburg
"Nov 10, 1989*",Wembley,ATP 250,R32,Carpet,Robert Seguso #97,6-1 6-4,Andrew Castle #205
"Nov 10, 1989*",Wembley,ATP 250,R32,Carpet,John McEnroe #4,6-3 6-3,Scott Davis #59
"Nov 10, 1989*",Wembley,ATP 250,R32,Carpet,Brad Gilbert #7,6-0 6-1,Pieter Aldrich #85
"Nov 10, 1989*",Wembley,ATP 250,R32,Carpet,Paul Annacone #57,7-6 6-1,Henri Leconte #33
"Nov 10, 1989*",Wembley,ATP 250,R32,Carpet,Michael Chang #6,6-1 6-1,Dan Goldie #51
"Nov 9, 1989*",Sao Paulo,ATP 250,R32,Carpet,Miguel Nido #138,6-0 6-4,Glenn Michibata #201
"Nov 9, 1989*",Sao Paulo,ATP 250,R32,Carpet,Jaime Yzaga #18,6-4 6-2,Jimmy Arias #84
"Nov 9, 1989*",Sao Paulo,ATP 250,R32,Carpet,Jean-Philippe Fleurian #67,6-1 7-6,Jose Francisco Altur #110
"Nov 9, 1989*",Sao Paulo,ATP 250,R32,Carpet,Robbie Weiss #174,6-3 7-5,Gustavo Giussani
"Nov 9, 1989*",Sao Paulo,ATP 250,R32,Carpet,Marcelo Filippini #55,7-5 6-2,Philip Johnson #145
"Nov 9, 1989*",Stockholm,ATP 250,R32,Carpet,Jens Woehrmann #58,6-4 7-6,Yannick Noah #16
"Nov 9, 1989*",Stockholm,ATP 250,R32,Carpet,Anders Jarryd #32,7-6 3-6 7-6,Nicklas Kulti #132
"Nov 9, 1989*",Stockholm,ATP 250,R32,Carpet,Mats Wilander #14,5-7 6-2 6-2,Udo Riglewski #124
"Nov 9, 1989*",Stockholm,ATP 250,R32,Carpet,Stefan Edberg #3,6-3 6-1,Slobodan Zivojinovic
"Nov 9, 1989*",Sao Paulo,ATP 250,R32,Carpet,Eduardo Masso #179,7-6 7-5,Eduardo Bengoechea #104
"Nov 9, 1989*",Stockholm,ATP 250,R32,Carpet,Peter Lundgren #94,6-3 6-2,Alberto Mancini #9
"Nov 9, 1989*",Sao Paulo,ATP 250,R32,Carpet,Mark Koevermans #73,6-3 6-1,Mario Tabares #142
"Nov 9, 1989*",Stockholm,ATP 250,R32,Carpet,Ivan Lendl #1,6-3 6-2,Mikael Pernfors #47
"Nov 9, 1989*",Sao Paulo,ATP 250,R32,Carpet,Dan Cassidy #139,6-4 6-4,MaliVai Washington #271
"Nov 9, 1989*",Stockholm,ATP 250,R32,Carpet,Jan Gunnarsson #36,6-3 6-1,Peter Nyborg #192
"Nov 9, 1989*",Sao Paulo,ATP 250,R32,Carpet,Francisco Roig #161,6-3 7-6,Cassio Motta #113
"Nov 9, 1989*",Stockholm,ATP 250,R32,Carpet,Andre Agassi #5,6-4 6-3,Milan Srejber #123
"Nov 9, 1989*",Sao Paulo,ATP 250,R32,Carpet,Luiz Mattar #64,6-0 6-4,Agustin Moreno
"Nov 9, 1989*",Sao Paulo,ATP 250,R32,Carpet,Jay Berger #12,6-3 6-3,Danilo Marcelino #182
"Nov 9, 1989*",Sao Paulo,ATP 250,R32,Carpet,Diego Perez #100,6-4 6-1,Paul Haarhuis #76
"Nov 9, 1989*",Sao Paulo,ATP 250,R32,Carpet,Javier Frana #108,3-6 6-3 6-1,Fernando Roese #227
"Nov 9, 1989*",Stockholm,ATP 250,R32,Carpet,Boris Becker #2,3-6 6-0 6-4,Jim Pugh #70
"Nov 9, 1989*",Stockholm,ATP 250,R32,Carpet,Thomas Muster #23,4-6 6-3 6-4,Thomas Hogstedt #129
"Nov 9, 1989*",Sao Paulo,ATP 250,R32,Carpet,Martin Jaite #15,6-2 6-2,Johan Anderson #96
"Nov 9, 1989*",Stockholm,ATP 250,R32,Carpet,Aaron Krickstein #8,6-0 6-7 6-3,Ronnie Bathman #390
"Nov 9, 1989*",Stockholm,ATP 250,R32,Carpet,Jim Courier #28,7-6 6-2,Todd Witsken #45
"Nov 9, 1989*",Stockholm,ATP 250,R32,Carpet,Tim Mayotte #13,6-0 6-1,Nicklas Kroon #50
"Nov 9, 1989*",Stockholm,ATP 250,R32,Carpet,Horst Skoff #25,3-6 6-2 7-5,David Wheaton #66
"Nov 9, 1989*",Stockholm,ATP 250,R32,Carpet,Magnus Gustafsson #92,3-6 7-5 6-4,Paolo Cane #34
"Nov 9, 1989*",Sao Paulo,ATP 250,R32,Carpet,Javier Sanchez #37,5-7 7-6 6-3,Mauro Menezes #224
"Nov 9, 1989*",Stockholm,ATP 250,R32,Carpet,Jonas Svensson #39,6-2 6-4,Goran Prpic #30
"Nov 9, 1989*",Sao Paulo,ATP 250,R32,Carpet,Jimmy Brown,6-4 6-0,Jose Luis Aparisi #163
"Nov 8, 1989*",Stockholm,ATP 250,R64,Carpet,Peter Lundgren #94,6-4 6-4,Pete Sampras #68
"Nov 8, 1989*",Stockholm,ATP 250,R64,Carpet,Nicklas Kulti #132,6-3 6-3,Karel Novacek #61
"Nov 8, 1989*",Stockholm,ATP 250,R64,Carpet,Peter Nyborg #192,3-6 6-3 6-4,Jerome Potier #72
"Nov 8, 1989*",Stockholm,ATP 250,R64,Carpet,Ronnie Bathman #390,6-3 7-6,Bruno Oresar #88
"Nov 8, 1989*",Stockholm,ATP 250,R64,Carpet,Nicklas Kroon #50,3-6 6-4 6-3,Jim Grabb #38
"Nov 8, 1989*",Stockholm,ATP 250,R64,Carpet,Jens Woehrmann #58,6-4 6-2,Jordi Arrese #41
"Nov 8, 1989*",Stockholm,ATP 250,R64,Carpet,Magnus Gustafsson #92,3-6 6-4 6-1,Tom Nijssen #98
"Nov 8, 1989*",Stockholm,ATP 250,R64,Carpet,Todd Witsken #45,6-3 7-5,Paul Chamberlin #74
"Nov 8, 1989*",Stockholm,ATP 250,R64,Carpet,Thomas Hogstedt #129,6-4 1-6 7-5,Christian Bergstrom #115
"Nov 8, 1989*",Stockholm,ATP 250,R64,Carpet,Slobodan Zivojinovic,6-4 6-4,Juan Aguilera #53
"Nov 8, 1989*",Stockholm,ATP 250,R64,Carpet,Mikael Pernfors #47,6-7 6-4 7-5,Richey Reneberg #83
"Nov 8, 1989*",Stockholm,ATP 250,R64,Carpet,Jim Pugh #70,6-3 6-0,Glenn Layendecker #90
"Nov 8, 1989*",Stockholm,ATP 250,R64,Carpet,David Wheaton #66,6-7 7-6 6-1,Richard Matuszewski #116
"Nov 8, 1989*",Stockholm,ATP 250,R64,Carpet,Jonas Svensson #39,6-4 6-0,Tomas Carbonell #69
"Nov 8, 1989*",Stockholm,ATP 250,R64,Carpet,Milan Srejber #123,6-4 7-5,Ronald Agenor #35
"Nov 8, 1989*",Stockholm,ATP 250,R64,Carpet,Udo Riglewski #124,6-4 6-2,Alex Antonitsch #71
"Nov 5, 1989*",Paris Indoor,ATP 250,F,Carpet,Boris Becker #2,6-4 6-3 6-3,Stefan Edberg #3
"Nov 4, 1989*",Paris Indoor,ATP 250,SF,Carpet,Stefan Edberg #3,6-4 4-6 6-2,Aaron Krickstein #8
"Nov 4, 1989*",Paris Indoor,ATP 250,SF,Carpet,Boris Becker #2,7-6 3-6 6-3,John McEnroe #4
"Nov 4, 1989*",Paris Indoor,ATP 250,QF,Carpet,Aaron Krickstein #8,4-6 6-3 6-4,Brad Gilbert #7
"Nov 4, 1989*",Paris Indoor,ATP 250,QF,Carpet,Stefan Edberg #3,6-4 6-3,Jakob Hlasek #14
"Nov 4, 1989*",Paris Indoor,ATP 250,QF,Carpet,Boris Becker #2,6-7 6-4 7-6,Wally Masur #66
"Nov 4, 1989*",Paris Indoor,ATP 250,QF,Carpet,John McEnroe #4,6-4 6-3,Michael Chang #5
"Nov 3, 1989*",Paris Indoor,ATP 250,R16,Carpet,Jakob Hlasek #14,4-6 6-3 6-4,Martin Jaite #15
"Nov 3, 1989*",Paris Indoor,ATP 250,R16,Carpet,Stefan Edberg #3,7-6 6-4,Miloslav Mecir #24
"Nov 3, 1989*",Paris Indoor,ATP 250,R16,Carpet,Brad Gilbert #7,7-6 7-6,Yannick Noah #16
"Nov 3, 1989*",Paris Indoor,ATP 250,R16,Carpet,Aaron Krickstein #8,6-3 5-7 6-4,Ronald Agenor #38
"Nov 3, 1989*",Paris Indoor,ATP 250,R16,Carpet,John McEnroe #4,7-6 6-0,Horst Skoff #28
"Nov 3, 1989*",Paris Indoor,ATP 250,R16,Carpet,Boris Becker #2,6-7 6-4 7-6,Guy Forget #108
"Nov 3, 1989*",Paris Indoor,ATP 250,R16,Carpet,Wally Masur #66,4-6 6-3 6-0,Alberto Mancini #9
"Nov 3, 1989*",Paris Indoor,ATP 250,R16,Carpet,Michael Chang #5,6-3 6-2,Henri Leconte #37
"Nov 2, 1989*",Paris Indoor,ATP 250,R32,Carpet,Brad Gilbert #7,3-6 7-6 6-3,Petr Korda #58
