date,tournament,category,round,surface,winner,score,loser
"Dec 24, 1975*",Sydney Outdoor,ATP 250,R32,Grass,Ray Ruffels #112,6-3 6-7 6-3,Ernie Ewert #212
"Dec 24, 1975*",Sydney Outdoor,ATP 250,R32,Grass,Tony Roche #12,7-5 7-6,Bob Giltinan #87
"Dec 24, 1975*",Sydney Outdoor,ATP 250,R32,Grass,Jan Kukal #306,4-6 6-3 6-3,Grover Raz Reid #117
"Dec 24, 1975*",Sydney Outdoor,ATP 250,R32,Grass,John Marks #330,6-4 6-2,Colin Dibley #94
"Dec 24, 1975*",Sydney Outdoor,ATP 250,R32,Grass,Raymond Moore #61,4-6 6-3 6-2,Harald Elschenbroich #86
"Dec 24, 1975*",Sydney Outdoor,ATP 250,R32,Grass,Ross Case #27,6-3 4-6 6-4,Patrice Hagelauer #373
"Dec 24, 1975*",Sydney Outdoor,ATP 250,R32,Grass,Rolf Gehring #179,(def.),Kim Warwick #49
"Dec 24, 1975*",Sydney Outdoor,ATP 250,R32,Grass,Charlie Pasarell #63,6-4 6-2,Robin Drysdale #205
"Dec 24, 1975*",Sydney Outdoor,ATP 250,R32,Grass,Joao Soares #238,6-4 6-3,Stan Smith #21
"Dec 24, 1975*",Sydney Outdoor,ATP 250,R32,Grass,David Carter #373,6-4 2-6 6-1,Mark Edmondson #212
"Dec 24, 1975*",Sydney Outdoor,ATP 250,R32,Grass,Syd Ball #116,4-6 6-3 8-6,John James #135
"Dec 24, 1975*",Sydney Outdoor,ATP 250,R32,Grass,Brian Fairlie #66,6-4 6-7 7-6,Harry Brittain #330
"Dec 23, 1975*",Sydney Outdoor,ATP 250,R64,Grass,Robin Drysdale #205,7-6 6-2,John Bartlett #179
"Dec 23, 1975*",Sydney Outdoor,ATP 250,R64,Grass,Ernie Ewert #212,6-2 3-6 8-6,Keith Hancock #300
"Dec 23, 1975*",Sydney Outdoor,ATP 250,R64,Grass,Rolf Gehring #179,6-7 6-4 6-3,Cliff Letcher
"Dec 23, 1975*",Sydney Outdoor,ATP 250,R64,Grass,Peter Campbell,6-4 7-6,Greg Braun #373
"Dec 23, 1975*",Sydney Outdoor,ATP 250,R64,Grass,Patrice Hagelauer #373,7-6 6-1,Robert Rheinberger #182
"Dec 23, 1975*",Sydney Outdoor,ATP 250,R64,Grass,Harry Brittain #330,7-6 3-6 7-6,Chris Kachel #166
"Dec 23, 1975*",Sydney Outdoor,ATP 250,R64,Grass,Peter Mcnamara,7-6 6-4,Gianni Marchetti #308
"Dec 23, 1975*",Sydney Outdoor,ATP 250,R64,Grass,Joao Soares #238,7-6 7-5,Jason Smith
"Dec 23, 1975*",Sydney Outdoor,ATP 250,R64,Grass,David Carter #373,6-3 7-5,Peter Feigl
"Dec 23, 1975*",Sydney Outdoor,ATP 250,R64,Grass,Ulrich Marten #199,7-5 5-7 6-4,Enzo Vattuone
"Dec 23, 1975*",Sydney Outdoor,ATP 250,R64,Grass,Bob Giltinan #87,2-6 7-6 6-4,Trevor Little #330
"Dec 23, 1975*",Sydney Outdoor,ATP 250,R64,Grass,John James #135,6-1 1-0 DEF,Alvin Gardiner #150
"Dec 23, 1975*",Sydney Outdoor,ATP 250,R64,Grass,Teimuraz Kakulia,6-1 6-4,Victor Eke
"Dec 23, 1975*",Sydney Outdoor,ATP 250,R64,Grass,Jan Kukal #306,6-3 7-6,Ray Keldie #218
"Dec 23, 1975*",Sydney Outdoor,ATP 250,R64,Grass,John Marks #330,6-3 5-7 6-4,Richard Lewis #197
"Dec 23, 1975*",Sydney Outdoor,ATP 250,R64,Grass,Harald Elschenbroich #86,7-6 7-6,Terry Rocavert
"Dec 8, 1975*",Masters,ATP Finals,F,Hard,Ilie Nastase #7,6-2 6-2 6-1,Bjorn Borg #4
"Dec 7, 1975*",Masters,ATP Finals,SF,Hard,Ilie Nastase #7,6-0 6-3 6-4,Guillermo Vilas #2
"Dec 7, 1975*",Masters,ATP Finals,SF,Hard,Bjorn Borg #4,6-4 3-6 6-2 6-2,Arthur Ashe #3
"Nov 30, 1975",Masters,ATP Finals,RR,Hard,Guillermo Vilas #2,7-5 4-6 6-1,Bjorn Borg #4
"Nov 30, 1975",Masters,ATP Finals,RR,Hard,Ilie Nastase #7,7-6 3-6 6-0,Adriano Panatta #14
"Nov 30, 1975",Masters,ATP Finals,RR,Hard,Arthur Ashe #3,6-4 6-1,Manuel Orantes #5
"Nov 30, 1975",Masters,ATP Finals,RR,Hard,Harold Solomon #17,5-7 6-3 6-3,Raul Ramirez #13
"Nov 30, 1975",Masters,ATP Finals,RR,Hard,Bjorn Borg #4,6-3 6-3,Raul Ramirez #13
"Nov 30, 1975",Masters,ATP Finals,RR,Hard,Ilie Nastase #7,3-6 6-4 6-4,Manuel Orantes #5
"Nov 30, 1975",Masters,ATP Finals,RR,Hard,Guillermo Vilas #2,6-4 6-0,Raul Ramirez #13
"Nov 30, 1975",Masters,ATP Finals,RR,Hard,Arthur Ashe #3,1-6 7-5 4-1 DEF,Ilie Nastase #7
"Nov 30, 1975",Masters,ATP Finals,RR,Hard,Manuel Orantes #5,6-4 7-6,Adriano Panatta #14
"Nov 30, 1975",Masters,ATP Finals,RR,Hard,Bjorn Borg #4,6-2 6-2,Harold Solomon #17
"Nov 30, 1975",Masters,ATP Finals,RR,Hard,Arthur Ashe #3,7-6 6-3,Adriano Panatta #14
"Nov 30, 1975",Masters,ATP Finals,RR,Hard,Guillermo Vilas #2,6-3 6-4,Harold Solomon #17
"Nov 23, 1975*",Calcutta,ATP 250,F,Clay,Vijay Amritraj #31,7-5 6-3,Manuel Orantes #5
"Nov 23, 1975*",Johannesburg,ATP 250,F,Hard,Harold Solomon #17,6-2 6-4 5-7 6-1,Brian Gottfried #26
"Nov 22, 1975*",Calcutta,ATP 250,SF,Clay,Vijay Amritraj #31,6-2 6-3,Kim Warwick #53
"Nov 22, 1975*",Calcutta,ATP 250,SF,Clay,Manuel Orantes #5,6-3 6-3,Mike Cahill #122
"Nov 22, 1975*",Johannesburg,ATP 250,SF,Hard,Harold Solomon #17,6-3 3-6 6-0 6-0,Karl Meiler #32
"Nov 22, 1975*",Johannesburg,ATP 250,SF,Hard,Brian Gottfried #26,6-7 6-4 6-1 7-5,Onny Parun #25
"Nov 22, 1975*",Johannesburg,ATP 250,QF,Hard,Onny Parun #25,6-3 7-6,Raymond Moore #65
"Nov 22, 1975*",Calcutta,ATP 250,QF,Clay,Mike Cahill #122,(w/o),Sandy Mayer #29
"Nov 22, 1975*",Johannesburg,ATP 250,QF,Hard,Brian Gottfried #26,7-5 6-3,Andrew Pattison
"Nov 22, 1975*",Johannesburg,ATP 250,QF,Hard,Harold Solomon #17,6-0 6-1,Frew Mcmillan #71
"Nov 22, 1975*",Calcutta,ATP 250,QF,Clay,Vijay Amritraj #31,6-4 5-7 6-3,Juan Gisbert
"Nov 22, 1975*",Johannesburg,ATP 250,QF,Hard,Karl Meiler #32,6-4 6-7 15-13,Pat Cramer #204
"Nov 22, 1975*",Calcutta,ATP 250,QF,Clay,Kim Warwick #53,4-6 7-6 6-2,Haroon Rahim #78
"Nov 22, 1975*",Calcutta,ATP 250,QF,Clay,Manuel Orantes #5,6-1 6-2,Tom Gorman #55
"Nov 21, 1975*",London,ATP 250,F,Carpet,Eddie Dibbs #21,1-6 6-1 7-5,Jimmy Connors #1
"Nov 21, 1975*",Calcutta,ATP 250,R16,Clay,Haroon Rahim #78,6-2 5-7 6-1,Paul Kronk
"Nov 21, 1975*",Calcutta,ATP 250,R16,Clay,Kim Warwick #53,4-2 (ret.),Rick Fisher #119
"Nov 21, 1975*",Johannesburg,ATP 250,R16,Hard,Brian Gottfried #26,6-2 6-0,Brian Fairlie #63
"Nov 21, 1975*",Calcutta,ATP 250,R16,Clay,Vijay Amritraj #31,7-6 3-6 7-5,Corrado Barazzutti #37
"Nov 21, 1975*",Johannesburg,ATP 250,R16,Hard,Karl Meiler #32,6-0 6-3,John Yuill #100
"Nov 21, 1975*",Johannesburg,ATP 250,R16,Hard,Pat Cramer #204,6-3 3-6 6-2,Arthur Ashe #3
"Nov 21, 1975*",Calcutta,ATP 250,R16,Clay,Tom Gorman #55,5-7 6-2 6-1,John Bartlett #265
"Nov 21, 1975*",Johannesburg,ATP 250,R16,Hard,Frew Mcmillan #71,7-6 6-1,Eddie Dibbs #21
"Nov 21, 1975*",Johannesburg,ATP 250,R16,Hard,Raymond Moore #65,(w/o),Buster C Mottram #43
"Nov 21, 1975*",Calcutta,ATP 250,R16,Clay,Manuel Orantes #5,6-2 6-3,Jim Delaney #72
"Nov 21, 1975*",Calcutta,ATP 250,R16,Clay,Sandy Mayer #29,6-1 6-2,Dick Dell
"Nov 21, 1975*",Johannesburg,ATP 250,R16,Hard,Harold Solomon #17,6-2 6-4,Sherwood Stewart
"Nov 21, 1975*",Johannesburg,ATP 250,R16,Hard,Andrew Pattison,6-3 7-6,Adriano Panatta #14
"Nov 21, 1975*",Calcutta,ATP 250,R16,Clay,Juan Gisbert,6-1 6-1,John Whitlinger #97
"Nov 21, 1975*",Johannesburg,ATP 250,R16,Hard,Onny Parun #25,6-0 6-4,Paul Avis
"Nov 21, 1975*",Calcutta,ATP 250,R16,Clay,Mike Cahill #122,6-4 3-6 6-3,Dick Crealy #50
"Nov 20, 1975*",London,ATP 250,SF,Carpet,Jimmy Connors #1,6-3 4-6 6-1,Ilie Nastase #7
"Nov 20, 1975*",London,ATP 250,SF,Carpet,Eddie Dibbs #21,6-3 6-3,Buster C Mottram #43
"Nov 20, 1975*",London,ATP 250,QF,Carpet,Eddie Dibbs #21,6-4 6-2,Arthur Ashe #3
"Nov 20, 1975*",London,ATP 250,QF,Carpet,Jimmy Connors #1,6-1 6-1,Bernie Mitton #52
"Nov 20, 1975*",London,ATP 250,QF,Carpet,Ilie Nastase #7,4-6 6-2 6-4,Haroon Rahim #78
"Nov 20, 1975*",London,ATP 250,QF,Carpet,Buster C Mottram #43,6-0 6-1,Jan Kodes #19
"Nov 20, 1975*",Johannesburg,ATP 250,R32,Hard,Harold Solomon #17,6-3 6-2,Byron Bertram #239
"Nov 20, 1975*",Calcutta,ATP 250,R32,Clay,John Bartlett #265,6-7 6-4 6-4,Premjit Lall #213
"Nov 20, 1975*",Johannesburg,ATP 250,R32,Hard,Frew Mcmillan #71,6-3 6-2,Rauty Krog
"Nov 20, 1975*",Calcutta,ATP 250,R32,Clay,Juan Gisbert,6-3 6-0,Rolf Thung #95
"Nov 20, 1975*",Calcutta,ATP 250,R32,Clay,Vijay Amritraj #31,4-6 7-6 6-4,Ray Ruffels #74
"Nov 20, 1975*",Calcutta,ATP 250,R32,Clay,Kim Warwick #53,6-1 6-3,Ashok Amritraj
"Nov 20, 1975*",Johannesburg,ATP 250,R32,Hard,Karl Meiler #32,7-5 6-0,Derek Schroder #239
"Nov 20, 1975*",Calcutta,ATP 250,R32,Clay,Paul Kronk,6-1 6-0,Jaidip Mukerjea #396
"Nov 20, 1975*",Calcutta,ATP 250,R32,Clay,Mike Cahill #122,6-2 6-2,Russell Simpson #396
"Nov 20, 1975*",Johannesburg,ATP 250,R32,Hard,Raymond Moore #65,6-3 6-4,Bob Hewitt #34
"Nov 20, 1975*",Calcutta,ATP 250,R32,Clay,Corrado Barazzutti #37,6-3 6-4,Sashi Menon #76
"Nov 20, 1975*",Calcutta,ATP 250,R32,Clay,Jim Delaney #72,6-2 6-4,Anand Amritraj
"Nov 20, 1975*",Calcutta,ATP 250,R32,Clay,Manuel Orantes #5,6-2 6-3,Nicola Spear #88
"Nov 20, 1975*",Johannesburg,ATP 250,R32,Hard,Brian Fairlie #63,6-3 6-2,Graeme Notman
"Nov 20, 1975*",Calcutta,ATP 250,R32,Clay,Rick Fisher #119,6-4 6-3,Chiradip Mukerjea
"Nov 20, 1975*",Johannesburg,ATP 250,R32,Hard,Brian Gottfried #26,6-1 6-3,Eddie Edwards
"Nov 20, 1975*",Calcutta,ATP 250,R32,Clay,Sandy Mayer #29,6-0 6-2,John Feaver
"Nov 20, 1975*",Johannesburg,ATP 250,R32,Hard,John Yuill #100,6-3 6-4,Barry Phillips Moore
"Nov 20, 1975*",Calcutta,ATP 250,R32,Clay,Tom Gorman #55,6-2 7-5,Ramanathan Krishnan
"Nov 20, 1975*",Johannesburg,ATP 250,R32,Hard,Andrew Pattison,3-6 6-3 6-4,Bob Carmichael #70
"Nov 20, 1975*",Johannesburg,ATP 250,R32,Hard,Eddie Dibbs #21,6-4 6-4,Charlie Pasarell #62
"Nov 20, 1975*",Johannesburg,ATP 250,R32,Hard,Buster C Mottram #43,7-6 6-2,Jaime Fillol #24
"Nov 20, 1975*",Johannesburg,ATP 250,R32,Hard,Adriano Panatta #14,6-3 7-6,Mike Styles #396
"Nov 20, 1975*",Johannesburg,ATP 250,R32,Hard,Paul Avis,6-3 2-6 7-5,Mike Myburg #396
"Nov 20, 1975*",Johannesburg,ATP 250,R32,Hard,Arthur Ashe #3,6-4 6-3,David Schneider #330
"Nov 20, 1975*",Calcutta,ATP 250,R32,Clay,Dick Crealy #50,6-4 7-6,Steve Krulevitz #96
"Nov 20, 1975*",Johannesburg,ATP 250,R32,Hard,Onny Parun #25,7-5 3-6 6-1,Dennis Matthews
"Nov 20, 1975*",Calcutta,ATP 250,R32,Clay,John Whitlinger #97,1-6 6-4 6-4,Tom Kreiss #355
"Nov 20, 1975*",Calcutta,ATP 250,R32,Clay,Haroon Rahim #78,2-6 6-4 6-4,Jose Higueras #39
"Nov 20, 1975*",Calcutta,ATP 250,R32,Clay,Dick Dell,6-2 6-4,Robert Rheinberger #163
"Nov 20, 1975*",Johannesburg,ATP 250,R32,Hard,Pat Cramer #204,6-3 3-6 7-5,Colin Dowdeswell #84
"Nov 19, 1975*",London,ATP 250,R16,Carpet,Eddie Dibbs #21,6-4 6-3,Charlie Pasarell #62
"Nov 19, 1975*",London,ATP 250,R16,Carpet,Buster C Mottram #43,0-6 6-4 6-3,Raymond Moore #65
"Nov 19, 1975*",London,ATP 250,R16,Carpet,Jan Kodes #19,6-3 6-4,Roger Taylor #47
"Nov 19, 1975*",London,ATP 250,R16,Carpet,Arthur Ashe #3,6-2 6-4,Fred Mcnair
"Nov 19, 1975*",London,ATP 250,R16,Carpet,Jimmy Connors #1,6-2 6-1,Karl Meiler #32
"Nov 19, 1975*",London,ATP 250,R16,Carpet,Bernie Mitton #52,6-2 6-0,Eric Deblicker #154
"Nov 19, 1975*",London,ATP 250,R16,Carpet,Ilie Nastase #7,6-2 3-0 (ret.),Ismail El Shafei
"Nov 19, 1975*",London,ATP 250,R16,Carpet,Haroon Rahim #78,4-6 6-0 6-2,John Lloyd
"Nov 19, 1975*",Johannesburg,ATP 250,R64,Hard,Adriano Panatta #14,3-6 6-3 7-5,George Rudman #396
"Nov 19, 1975*",Johannesburg,ATP 250,R64,Hard,Arthur Ashe #3,6-2 6-2,Andre Zietsmann
"Nov 19, 1975*",Johannesburg,ATP 250,R64,Hard,Frew Mcmillan #71,6-4 6-4,Deon Joubert #265
"Nov 19, 1975*",Johannesburg,ATP 250,R64,Hard,Brian Gottfried #26,6-2 6-3,Hans Jurgen Pohmann #74
"Nov 19, 1975*",Johannesburg,ATP 250,R64,Hard,Byron Bertram #239,6-3 1-6 6-1,John Muller
"Nov 19, 1975*",Johannesburg,ATP 250,R64,Hard,Colin Dowdeswell #84,6-2 6-1,Keith Brebnor
"Nov 19, 1975*",Johannesburg,ATP 250,R64,Hard,Onny Parun #25,6-4 6-4,Bill Freer #330
"Nov 19, 1975*",Johannesburg,ATP 250,R64,Hard,Raymond Moore #65,4-6 7-6 8-6,Roger Taylor #47
"Nov 19, 1975*",Johannesburg,ATP 250,R64,Hard,Barry Phillips Moore,7-5 5-7 6-4,Bernie Mitton #52
"Nov 19, 1975*",Johannesburg,ATP 250,R64,Hard,Jaime Fillol #24,6-3 6-7 6-2,Robert Maud #135
"Nov 19, 1975*",Johannesburg,ATP 250,R64,Hard,Eddie Dibbs #21,6-4 6-3,Graydon Garner #396
"Nov 18, 1975*",London,ATP 250,R32,Carpet,Raymond Moore #65,6-3 6-1,Jiri Hrebec #48
"Nov 18, 1975*",London,ATP 250,R32,Carpet,Eric Deblicker #154,6-4 6-7 6-2,Jeff Austin
"Nov 18, 1975*",London,ATP 250,R32,Carpet,Karl Meiler #32,3-6 7-5 6-2,Richard Lewis #189
"Nov 18, 1975*",London,ATP 250,R32,Carpet,Ilie Nastase #7,6-1 6-2,Martin Robinson #205
"Nov 18, 1975*",London,ATP 250,R32,Carpet,Bernie Mitton #52,6-4 6-4,Pavel Hutka #167
"Nov 18, 1975*",London,ATP 250,R32,Carpet,Ismail El Shafei,6-3 6-0,Birger Andersson #96
"Nov 18, 1975*",London,ATP 250,R32,Carpet,Eddie Dibbs #21,6-2 6-2,Rolf Norberg #144
"Nov 18, 1975*",London,ATP 250,R32,Carpet,Buster C Mottram #43,6-2 6-2,Tim Gullikson
"Nov 18, 1975*",London,ATP 250,R32,Carpet,Fred Mcnair,3-6 6-3 6-1,Steve Krulevitz #96
"Nov 18, 1975*",London,ATP 250,R32,Carpet,Roger Taylor #47,6-3 7-6,Sashi Menon #76
"Nov 18, 1975*",London,ATP 250,R32,Carpet,Jimmy Connors #1,6-1 6-1,Sherwood Stewart
"Nov 18, 1975*",London,ATP 250,R32,Carpet,Charlie Pasarell #62,7-6 6-4,Barry Phillips Moore
"Nov 18, 1975*",London,ATP 250,R32,Carpet,Haroon Rahim #78,7-5 2-6 7-5,Ove Bengtson #138
"Nov 18, 1975*",London,ATP 250,R32,Carpet,Arthur Ashe #3,6-4 6-2,Mike Estep #96
"Nov 18, 1975*",London,ATP 250,R32,Carpet,John Lloyd,6-2 6-1,Onny Parun #25
"Nov 18, 1975*",London,ATP 250,R32,Carpet,Jan Kodes #19,3-6 6-1 6-2,Jorge Andrew #162
"Nov 17, 1975*",London,ATP 250,R64,Carpet,Jan Kodes #19,7-5 6-2,Stephen Warboys #177
"Nov 17, 1975*",London,ATP 250,R64,Carpet,Bernie Mitton #52,6-2 6-4,Frantisek Pala #134
"Nov 17, 1975*",London,ATP 250,R64,Carpet,Buster C Mottram #43,6-4 6-2,Roscoe Tanner #10
"Nov 17, 1975*",London,ATP 250,R64,Carpet,Raymond Moore #65,6-3 6-4,Mark Farrell #143
"Nov 17, 1975*",London,ATP 250,R64,Carpet,Jimmy Connors #1,6-2 7-6,Wojtek Fibak #58
"Nov 17, 1975*",London,ATP 250,R64,Carpet,Eric Deblicker #154,6-2 7-6,Mark Cox #23
"Nov 17, 1975*",London,ATP 250,R64,Carpet,Charlie Pasarell #62,6-3 6-4,Kjell Johansson #100
"Nov 17, 1975*",London,ATP 250,R64,Carpet,Roger Taylor #47,7-5 6-4,Tenny Svensson #136
"Nov 17, 1975*",London,ATP 250,R64,Carpet,Haroon Rahim #78,6-2 6-4,John Feaver
"Nov 17, 1975*",London,ATP 250,R64,Carpet,Eddie Dibbs #21,6-2 6-3,Bob Kreiss
"Nov 17, 1975*",London,ATP 250,R64,Carpet,Birger Andersson #96,6-3 7-5,Spencer Segura #213
"Nov 17, 1975*",London,ATP 250,R64,Carpet,John Lloyd,6-2 6-2,Dick Stockton #28
"Nov 17, 1975*",London,ATP 250,R64,Carpet,Richard Lewis #189,6-4 7-6,Colin Dowdeswell #84
"Nov 17, 1975*",London,ATP 250,R64,Carpet,Ilie Nastase #7,6-1 6-3,Erik Van Dillen
"Nov 17, 1975*",London,ATP 250,R64,Carpet,Arthur Ashe #3,6-4 6-2,Graham Stilwell #85
"Nov 17, 1975*",London,ATP 250,R64,Carpet,Steve Krulevitz #96,6-0 6-3,Jim Mcmanus #176
"Nov 16, 1975*",Buenos Aires,ATP 250,F,Clay,Guillermo Vilas #2,6-1 6-4 6-4,Adriano Panatta #14
"Nov 16, 1975*",Hong Kong,ATP 250,F,Hard,Tom Gorman #55,6-3 6-1 6-1,Sandy Mayer #29
"Nov 15, 1975*",Buenos Aires,ATP 250,SF,Clay,Adriano Panatta #19,6-2 6-3 4-6 6-7 6-3,Jaime Fillol #24
"Nov 15, 1975*",Buenos Aires,ATP 250,SF,Clay,Guillermo Vilas #2,6-2 7-5 6-3,Ricardo Cano #53
"Nov 15, 1975*",Hong Kong,ATP 250,SF,Hard,Sandy Mayer #30,2-6 6-1 6-3,Raul Ramirez #14
"Nov 15, 1975*",Hong Kong,ATP 250,SF,Hard,Tom Gorman #64,6-3 7-5,Brian Gottfried #27
"Nov 15, 1975*",Hong Kong,ATP 250,QF,Hard,Tom Gorman #64,6-4 6-4,Tom Okker #9
"Nov 15, 1975*",Buenos Aires,ATP 250,QF,Clay,Ricardo Cano #53,3-6 6-2 6-4,Ivan Molina #70
"Nov 15, 1975*",Buenos Aires,ATP 250,QF,Clay,Adriano Panatta #19,6-4 6-3,Jose Edison Mandarino #93
"Nov 15, 1975*",Buenos Aires,ATP 250,QF,Clay,Guillermo Vilas #2,7-5 6-3,Zeljko Franulovic #66
"Nov 15, 1975*",Hong Kong,ATP 250,QF,Hard,Brian Gottfried #27,6-3 4-6 6-3,John Newcombe #8
"Nov 15, 1975*",Hong Kong,ATP 250,QF,Hard,Sandy Mayer #30,6-4 8-6,Bob Carmichael #66
"Nov 15, 1975*",Buenos Aires,ATP 250,QF,Clay,Jaime Fillol #24,7-5 6-0,Victor Pecci #54
"Nov 15, 1975*",Hong Kong,ATP 250,QF,Hard,Raul Ramirez #14,7-5 6-0,Juan Gisbert
"Nov 14, 1975*",Hong Kong,ATP 250,R16,Hard,Sandy Mayer #30,6-2 4-6 6-4,Ken Rosewall #6
"Nov 14, 1975*",Buenos Aires,ATP 250,R16,Clay,Ricardo Cano #53,6-1 4-6 6-2,Ulrich Pinner #57
"Nov 14, 1975*",Buenos Aires,ATP 250,R16,Clay,Ivan Molina #70,6-2 6-4,Jacques Thamin #300
"Nov 14, 1975*",Hong Kong,ATP 250,R16,Hard,Bob Carmichael #66,3-6 6-0 8-6,Ross Case #39
"Nov 14, 1975*",Hong Kong,ATP 250,R16,Hard,Raul Ramirez #14,6-4 6-0,Ray Keldie #148
