date,tournament,category,round,surface,winner,score,loser
"Dec 19, 1974*",Sydney Outdoor,ATP 250,R32,Grass,Syd Ball #89,6-7 7-5 8-6,Jasjit Singh
"Dec 19, 1974*",Sydney Outdoor,ATP 250,R32,Grass,Grover Raz Reid #71,6-4 1-6 6-3,Richard Lewis #270
"Dec 19, 1974*",Sydney Outdoor,ATP 250,R32,Grass,Ray Ruffels #94,6-3 5-7 15-13,Kim Warwick #44
"Dec 19, 1974*",Sydney Outdoor,ATP 250,R32,Grass,Tony Roche #26,6-1 6-4,Steve Docherty #245
"Dec 19, 1974*",Sydney Outdoor,ATP 250,R32,Grass,Geoff Masters #55,6-4 7-5,John Andrews
"Dec 18, 1974*",Masters,ATP Finals,F,Grass,Guillermo Vilas #9,7-6 6-2 3-6 3-6 6-4,Ilie Nastase #6
"Dec 18, 1974*",Sydney Outdoor,ATP 250,R64,Grass,Cliff Letcher,6-3 6-2,Karl Coombes #270
"Dec 18, 1974*",Sydney Outdoor,ATP 250,R64,Grass,John Andrews,6-1 6-3,Dale Collings
"Dec 18, 1974*",Sydney Outdoor,ATP 250,R64,Grass,Greg Perkins,6-4 6-7 6-3,Peter Doerner
"Dec 18, 1974*",Sydney Outdoor,ATP 250,R64,Grass,John Eastburn,6-4 6-4,Bob Carmichael #119
"Dec 18, 1974*",Sydney Outdoor,ATP 250,R64,Grass,Jasjit Singh,6-3 6-3,Ernie Ewert #245
"Dec 18, 1974*",Sydney Outdoor,ATP 250,R64,Grass,Ray Keldie #116,6-4 4-6 6-4,Mark Edmondson
"Dec 18, 1974*",Sydney Outdoor,ATP 250,R64,Grass,Richard Lewis #270,6-4 4-6 6-4,Dragan Savic
"Dec 18, 1974*",Sydney Outdoor,ATP 250,R64,Grass,John James #245,(w/o),U Unknown
"Dec 18, 1974*",Sydney Outdoor,ATP 250,R64,Grass,Ulrich Marten #297,(w/o),U Unknown
"Dec 18, 1974*",Sydney Outdoor,ATP 250,R64,Grass,Bill Bowrey #202,7-6 7-6,Paul Mcnamee
"Dec 18, 1974*",Sydney Outdoor,ATP 250,R64,Grass,Ulrich Pinner #123,6-4 6-3,Harry Brittain
"Dec 18, 1974*",Sydney Outdoor,ATP 250,R64,Grass,Patrice Beust,6-7 6-1 8-6,John Marks
"Dec 18, 1974*",Sydney Outdoor,ATP 250,R64,Grass,Ray Ruffels #94,7-6 4-6 15-13,Keith Hancock #170
"Dec 18, 1974*",Sydney Outdoor,ATP 250,R64,Grass,Steve Docherty #245,2-6 6-4 6-4,Nicola Spear #141
"Dec 18, 1974*",Sydney Outdoor,ATP 250,R64,Grass,Joaquin Loyo Mayo,6-4 3-6 6-3,Chris Kachel #245
"Dec 18, 1974*",Sydney Outdoor,ATP 250,R64,Grass,Mike Machette #210,7-6 6-2,Elwyn Mccabe
"Dec 17, 1974*",Masters,ATP Finals,SF,Grass,Ilie Nastase #6,6-3 7-6 6-2,John Newcombe #2
"Dec 17, 1974*",Masters,ATP Finals,SF,Grass,Guillermo Vilas #9,4-6 6-3 6-2 7-5,Raul Ramirez #21
"Dec 10, 1974",Masters,ATP Finals,RR,Grass,John Newcombe #2,6-4 6-4,Onny Parun #29
"Dec 10, 1974",Masters,ATP Finals,RR,Grass,Raul Ramirez #21,6-3 6-1,Manuel Orantes #11
"Dec 10, 1974",Masters,ATP Finals,RR,Grass,Guillermo Vilas #9,7-5 6-1,Bjorn Borg #4
"Dec 10, 1974",Masters,ATP Finals,RR,Grass,Guillermo Vilas #9,7-5 3-6 11-9,Onny Parun #29
"Dec 10, 1974",Masters,ATP Finals,RR,Grass,Guillermo Vilas #9,6-4 7-6,John Newcombe #2
"Dec 10, 1974",Masters,ATP Finals,RR,Grass,Bjorn Borg #4,3-6 6-3 10-8,Onny Parun #29
"Dec 10, 1974",Masters,ATP Finals,RR,Grass,Ilie Nastase #6,6-4 2-6 6-3,Raul Ramirez #21
"Dec 10, 1974",Masters,ATP Finals,RR,Grass,Ilie Nastase #6,6-4 6-2,Manuel Orantes #11
"Dec 10, 1974",Masters,ATP Finals,RR,Grass,Ilie Nastase #6,6-3 6-4,Harold Solomon #15
"Dec 10, 1974",Masters,ATP Finals,RR,Grass,John Newcombe #2,7-6 7-6,Bjorn Borg #4
"Dec 10, 1974",Masters,ATP Finals,RR,Grass,Raul Ramirez #21,6-1 6-1,Harold Solomon #15
"Dec 10, 1974",Masters,ATP Finals,RR,Grass,Manuel Orantes #11,6-1 6-1,Harold Solomon #15
"Dec 8, 1974*",Adelaide,ATP 250,F,Grass,Bjorn Borg #4,6-4 6-4 3-6 6-2,Onny Parun #29
"Dec 7, 1974*",Adelaide,ATP 250,SF,Grass,Bjorn Borg #4,6-4 6-4,Colin Dibley #83
"Dec 7, 1974*",Adelaide,ATP 250,SF,Grass,Onny Parun #29,6-3 6-4,Alex Metreveli
"Dec 7, 1974*",Adelaide,ATP 250,QF,Grass,Bjorn Borg #4,6-1 6-1,Ulrich Marten #297
"Dec 7, 1974*",Adelaide,ATP 250,QF,Grass,Onny Parun #29,6-2 6-4,Ulrich Pinner #123
"Dec 7, 1974*",Adelaide,ATP 250,QF,Grass,Colin Dibley #83,7-6 4-6 9-7,Bob Giltinan #101
"Dec 6, 1974*",Adelaide,ATP 250,R16,Grass,Ulrich Marten #297,5-7 6-3 6-4,Joaquin Loyo Mayo
"Dec 6, 1974*",Adelaide,ATP 250,R16,Grass,Cliff Letcher,6-2 6-7 8-6,Mal Anderson #128
"Dec 6, 1974*",Adelaide,ATP 250,R16,Grass,Ulrich Pinner #123,6-3 6-3,Rolf Gehring
"Dec 6, 1974*",Adelaide,ATP 250,R16,Grass,Alex Metreveli,6-2 3-6 6-2,Nicola Spear #141
"Dec 6, 1974*",Adelaide,ATP 250,R16,Grass,Colin Dibley #83,5-7 6-2 6-3,Kjell Johansson #133
"Dec 6, 1974*",Adelaide,ATP 250,R16,Grass,Bjorn Borg #4,6-1 6-1,Mike Machette #210
"Dec 6, 1974*",Adelaide,ATP 250,R16,Grass,Bob Giltinan #101,6-7 6-0 6-2,Patrice Beust
"Dec 6, 1974*",Adelaide,ATP 250,R16,Grass,Onny Parun #29,6-7 6-2 6-2,Harald Elschenbroich #145
"Dec 5, 1974*",Adelaide,ATP 250,R32,Grass,Colin Dibley #83,6-3 7-5,Trevor Little
"Dec 5, 1974*",Adelaide,ATP 250,R32,Grass,Patrice Beust,6-3 6-2,John Marks
"Dec 5, 1974*",Adelaide,ATP 250,R32,Grass,Ulrich Pinner #123,7-5 6-3,William Durham
"Dec 5, 1974*",Adelaide,ATP 250,R32,Grass,Harald Elschenbroich #145,6-2 6-0,Richard Lewis #270
"Dec 5, 1974*",Adelaide,ATP 250,R32,Grass,Kjell Johansson #133,6-3 6-3,John Trickey
"Dec 5, 1974*",Adelaide,ATP 250,R32,Grass,Onny Parun #29,7-6 6-4,Paul Mcnamee
"Dec 5, 1974*",Adelaide,ATP 250,R32,Grass,Ulrich Marten #297,6-3 6-3,Lennart Bergelin
"Dec 5, 1974*",Adelaide,ATP 250,R32,Grass,Bob Giltinan #101,7-5 7-5,Peter Mcnamara
"Dec 5, 1974*",Adelaide,ATP 250,R32,Grass,Cliff Letcher,7-5 7-5,Ulf Eriksson
"Dec 5, 1974*",Adelaide,ATP 250,R32,Grass,Mal Anderson #128,6-4 6-1,Mike Prineas
"Dec 5, 1974*",Adelaide,ATP 250,R32,Grass,Joaquin Loyo Mayo,6-4 5-7 6-1,Ernie Ewert #245
"Dec 5, 1974*",Adelaide,ATP 250,R32,Grass,Rolf Gehring,6-3 6-2,Sashi Menon #236
"Dec 5, 1974*",Adelaide,ATP 250,R32,Grass,Alex Metreveli,6-3 6-1,Dale Collings
"Dec 5, 1974*",Adelaide,ATP 250,R32,Grass,Bjorn Borg #4,7-6 6-4,Dragan Savic
"Dec 5, 1974*",Adelaide,ATP 250,R32,Grass,Mike Machette #210,6-4 6-4,Martin Robinson
"Dec 5, 1974*",Adelaide,ATP 250,R32,Grass,Nicola Spear #141,4-6 6-3 6-1,Jasjit Singh
"Nov 30, 1974*",Buenos Aires,ATP 250,F,Clay,Guillermo Vilas #9,6-3 0-6 7-5 6-2,Manuel Orantes #11
"Nov 30, 1974*",Johannesburg,ATP 250,F,Hard,Jimmy Connors #1,7-6 6-3 6-1,Arthur Ashe #8
"Nov 29, 1974*",Johannesburg,ATP 250,SF,Hard,Arthur Ashe #8,6-2 7-6 6-3,Raul Ramirez #21
"Nov 29, 1974*",Johannesburg,ATP 250,SF,Hard,Jimmy Connors #1,6-0 6-3 6-4,Harold Solomon #15
"Nov 29, 1974*",Buenos Aires,ATP 250,SF,Clay,Manuel Orantes #11,6-1 6-1 6-3,Ivan Molina #103
"Nov 29, 1974*",Buenos Aires,ATP 250,SF,Clay,Guillermo Vilas #9,6-1 6-3 6-4,Jose Edison Mandarino #167
"Nov 29, 1974*",Buenos Aires,ATP 250,QF,Clay,Ivan Molina #103,6-4 6-4,Ricardo Cano #270
"Nov 29, 1974*",Johannesburg,ATP 250,QF,Hard,Harold Solomon #15,6-1 6-3,Tom Okker #5
"Nov 29, 1974*",Johannesburg,ATP 250,QF,Hard,Raul Ramirez #21,6-4 6-4,Ken Rosewall #10
"Nov 29, 1974*",Johannesburg,ATP 250,QF,Hard,Arthur Ashe #8,6-3 4-6 6-3,Marty Riessen #12
"Nov 29, 1974*",Buenos Aires,ATP 250,QF,Clay,Jose Edison Mandarino #167,6-4 2-6 6-4,Zeljko Franulovic #56
"Nov 29, 1974*",Johannesburg,ATP 250,QF,Hard,Jimmy Connors #1,7-5 6-3,Andrew Pattison
"Nov 29, 1974*",Buenos Aires,ATP 250,QF,Clay,Manuel Orantes #11,6-2 6-4,Victor Pecci #297
"Nov 29, 1974*",Buenos Aires,ATP 250,QF,Clay,Guillermo Vilas #9,6-2 6-4,Ramiro Benavides #210
"Nov 28, 1974*",Johannesburg,ATP 250,R16,Hard,Tom Okker #5,6-2 4-6 6-1,Frew Mcmillan #49
"Nov 28, 1974*",Johannesburg,ATP 250,R16,Hard,Arthur Ashe #8,6-1 6-2,Raymond Moore #63
"Nov 28, 1974*",Buenos Aires,ATP 250,R16,Clay,Victor Pecci #297,6-2 6-3,Tomas Lynch
"Nov 28, 1974*",Johannesburg,ATP 250,R16,Hard,Marty Riessen #12,0-6 6-2 6-4,Ross Case #24
"Nov 28, 1974*",Buenos Aires,ATP 250,R16,Clay,Ivan Molina #103,6-3 6-3,Julian Ganzabal #80
"Nov 28, 1974*",Buenos Aires,ATP 250,R16,Clay,Manuel Orantes #11,6-4 6-2,Peter Szoke #162
"Nov 28, 1974*",Johannesburg,ATP 250,R16,Hard,Ken Rosewall #10,6-4 7-6,Juan Gisbert
"Nov 28, 1974*",Johannesburg,ATP 250,R16,Hard,Jimmy Connors #1,6-0 6-1,John Yuill #53
"Nov 28, 1974*",Buenos Aires,ATP 250,R16,Clay,Zeljko Franulovic #56,6-1 7-5,Patricio Cornejo #66
"Nov 28, 1974*",Buenos Aires,ATP 250,R16,Clay,Ricardo Cano #270,7-6 6-0,Jaime Fillol #30
"Nov 28, 1974*",Buenos Aires,ATP 250,R16,Clay,Jose Edison Mandarino #167,6-3 6-3,Carlos Kirmayr #297
"Nov 28, 1974*",Johannesburg,ATP 250,R16,Hard,Harold Solomon #15,6-2 6-4,Mark Cox #28
"Nov 28, 1974*",Buenos Aires,ATP 250,R16,Clay,Guillermo Vilas #9,6-1 6-4,Szabolcz Baranyi #220
"Nov 28, 1974*",Buenos Aires,ATP 250,R16,Clay,Ramiro Benavides #210,6-2 6-4,Tito Vazquez
"Nov 28, 1974*",Johannesburg,ATP 250,R16,Hard,Andrew Pattison,6-3 6-4,Brian Gottfried #37
"Nov 28, 1974*",Johannesburg,ATP 250,R16,Hard,Raul Ramirez #21,0-6 6-3 7-5,Onny Parun #29
"Nov 27, 1974*",Buenos Aires,ATP 250,R32,Clay,Tomas Lynch,6-2 2-6 6-1,Roger Dowdeswell #68
"Nov 27, 1974*",Johannesburg,ATP 250,R32,Hard,Raul Ramirez #21,6-2 6-2,Dick Dell
"Nov 27, 1974*",Buenos Aires,ATP 250,R32,Clay,Zeljko Franulovic #56,6-4 4-6 6-2,Francisco Mastelli #270
"Nov 27, 1974*",Buenos Aires,ATP 250,R32,Clay,Patricio Cornejo #66,6-2 6-2,Hugo Varela
"Nov 27, 1974*",Buenos Aires,ATP 250,R32,Clay,Ramiro Benavides #210,7-6 6-2,Hans Kary #78
"Nov 27, 1974*",Johannesburg,ATP 250,R32,Hard,Tom Okker #5,1-6 6-1 6-4,Derek Schroder #220
"Nov 27, 1974*",Johannesburg,ATP 250,R32,Hard,Frew Mcmillan #49,6-2 6-2,Joaquin Loyo Mayo
"Nov 27, 1974*",Johannesburg,ATP 250,R32,Hard,Harold Solomon #15,4-6 6-4 6-3,Grover Raz Reid #71
"Nov 27, 1974*",Buenos Aires,ATP 250,R32,Clay,Carlos Kirmayr #297,1-6 6-3 6-4,Buster C Mottram #67
"Nov 27, 1974*",Johannesburg,ATP 250,R32,Hard,Ross Case #24,(w/o),Dick Crealy #79
"Nov 27, 1974*",Buenos Aires,ATP 250,R32,Clay,Szabolcz Baranyi #220,6-0 6-7 6-4,Ray Keldie #116
"Nov 27, 1974*",Buenos Aires,ATP 250,R32,Clay,Manuel Orantes #11,6-2 6-0,Roberto Aubone
"Nov 27, 1974*",Buenos Aires,ATP 250,R32,Clay,Ivan Molina #103,4-6 6-4 6-4,Lito Alvarez
"Nov 27, 1974*",Johannesburg,ATP 250,R32,Hard,Brian Gottfried #37,6-3 7-5,Syd Ball #89
"Nov 27, 1974*",Buenos Aires,ATP 250,R32,Clay,Jose Edison Mandarino #167,6-1 1-6 6-2,Belus Prajoux #114
"Nov 27, 1974*",Johannesburg,ATP 250,R32,Hard,Onny Parun #29,6-4 6-4,Patrice Dominguez #77
"Nov 27, 1974*",Buenos Aires,ATP 250,R32,Clay,Victor Pecci #297,6-1 3-6 6-0,Jairo Velasco
"Nov 27, 1974*",Buenos Aires,ATP 250,R32,Clay,Guillermo Vilas #9,6-1 6-4,Rick Fisher #128
"Nov 27, 1974*",Johannesburg,ATP 250,R32,Hard,Arthur Ashe #8,7-5 6-4,Jurgen Fassbender #51
"Nov 27, 1974*",Johannesburg,ATP 250,R32,Hard,Jimmy Connors #1,5-7 6-1 6-0,Pat Cramer #157
"Nov 27, 1974*",Johannesburg,ATP 250,R32,Hard,Juan Gisbert,4-6 7-6 6-1,Armistead Neely #158
"Nov 27, 1974*",Johannesburg,ATP 250,R32,Hard,Mark Cox #28,7-5 6-2,Bob Hewitt #60
"Nov 27, 1974*",Johannesburg,ATP 250,R32,Hard,John Yuill #53,6-4 6-0,Francois Jauffret #20
"Nov 27, 1974*",Johannesburg,ATP 250,R32,Hard,Marty Riessen #12,6-2 6-0,Barry Phillips Moore
"Nov 27, 1974*",Buenos Aires,ATP 250,R32,Clay,Ricardo Cano #270,4-6 6-3 7-5,Patricio Rodriguez Chi
"Nov 27, 1974*",Johannesburg,ATP 250,R32,Hard,Ken Rosewall #10,6-7 6-2 6-0,Paul Kronk
"Nov 27, 1974*",Buenos Aires,ATP 250,R32,Clay,Julian Ganzabal #80,6-4 6-2,Guillermo Aubone
"Nov 27, 1974*",Buenos Aires,ATP 250,R32,Clay,Peter Szoke #162,7-6 6-1,Jaime Pinto Bravo
"Nov 27, 1974*",Johannesburg,ATP 250,R32,Hard,Raymond Moore #63,6-2 6-4,Rauty Krog
"Nov 27, 1974*",Buenos Aires,ATP 250,R32,Clay,Jaime Fillol #30,6-1 6-3,Luis Baraldi
"Nov 22, 1974*",London,ATP 250,F,Carpet,Jimmy Connors #1,6-2 7-6,Brian Gottfried #37
"Nov 22, 1974*",Oslo,ATP 250,F,Carpet,Jeff Borowiak #42,6-3 6-2,Karl Meiler #62
"Nov 22, 1974*",Manila,ATP 250,F,Hard,Ismail El Shafei,7-6 6-1,Hans Jurgen Pohmann #45
"Nov 22, 1974*",Bombay,ATP 250,F,Clay,Onny Parun #29,6-3 6-3 7-6,Tony Roche #26
"Nov 21, 1974*",London,ATP 250,SF,Carpet,Brian Gottfried #37,6-7 6-2 6-1,Guillermo Vilas #9
"Nov 21, 1974*",Oslo,ATP 250,SF,Carpet,Jeff Borowiak #42,6-4 6-4,Joaquin Loyo Mayo
"Nov 21, 1974*",Bombay,ATP 250,SF,Clay,Onny Parun #29,7-6 7-6,Dick Crealy #79
"Nov 21, 1974*",Manila,ATP 250,SF,Hard,Ismail El Shafei,6-4 7-6,John Newcombe #2
"Nov 21, 1974*",Oslo,ATP 250,SF,Carpet,Karl Meiler #62,6-2 7-5,Bob Hewitt #60
"Nov 21, 1974*",Manila,ATP 250,SF,Hard,Hans Jurgen Pohmann #45,6-1 6-0,Jun Kuki #137
"Nov 21, 1974*",London,ATP 250,SF,Carpet,Jimmy Connors #1,6-0 6-2,Tom Okker #5
"Nov 21, 1974*",Bombay,ATP 250,SF,Clay,Tony Roche #26,6-4 6-2,John Andrews
"Nov 21, 1974*",London,ATP 250,QF,Carpet,Tom Okker #5,6-7 6-4 6-4,Arthur Ashe #8
"Nov 21, 1974*",Manila,ATP 250,QF,Hard,John Newcombe #2,6-3 7-5,Roger Taylor #50
"Nov 21, 1974*",London,ATP 250,QF,Carpet,Brian Gottfried #37,6-4 6-2,Raul Ramirez #21
"Nov 21, 1974*",Bombay,ATP 250,QF,Clay,Tony Roche #26,4-6 6-2 12-10,Anand Amritraj
"Nov 21, 1974*",Oslo,ATP 250,QF,Carpet,Bob Hewitt #60,7-6 6-1,Hans Kary #78
"Nov 21, 1974*",Oslo,ATP 250,QF,Carpet,Jeff Borowiak #42,6-4 6-0,Haroon Rahim #136
"Nov 21, 1974*",Oslo,ATP 250,QF,Carpet,Karl Meiler #62,7-6 4-6 6-3,Vitas Gerulaitis #80
"Nov 21, 1974*",London,ATP 250,QF,Carpet,Guillermo Vilas #9,6-1 6-7 7-6,Manuel Orantes #11
"Nov 21, 1974*",Bombay,ATP 250,QF,Clay,Dick Crealy #79,6-2 6-4,Vijay Amritraj #39
"Nov 21, 1974*",Manila,ATP 250,QF,Hard,Hans Jurgen Pohmann #45,UNK,Fred Mcnair
"Nov 21, 1974*",Bombay,ATP 250,QF,Clay,Onny Parun #29,6-2 7-5,Dick Dell
"Nov 21, 1974*",London,ATP 250,QF,Carpet,Jimmy Connors #1,3-6 7-5 6-4,Harold Solomon #15
"Nov 21, 1974*",Manila,ATP 250,QF,Hard,Jun Kuki #137,6-1 1-6 7-6,Jurgen Fassbender #51
"Nov 21, 1974*",Oslo,ATP 250,QF,Carpet,Joaquin Loyo Mayo,6-3 3-6 6-3,Paul Gerken #64
"Nov 21, 1974*",Bombay,ATP 250,QF,Clay,John Andrews,7-6 6-2,Manuel Santana #236
"Nov 20, 1974*",Manila,ATP 250,R16,Hard,Jun Kuki #137,6-2 6-3,Roscoe Tanner #14
"Nov 20, 1974*",London,ATP 250,R16,Carpet,Guillermo Vilas #9,6-3 6-0,Juan Gisbert
"Nov 20, 1974*",Manila,ATP 250,R16,Hard,John Newcombe #2,6-1 6-2,Mike Estep #99
"Nov 20, 1974*",Manila,ATP 250,R16,Hard,Ismail El Shafei,6-2 6-7 6-2,Grover Raz Reid #71
"Nov 20, 1974*",Bombay,ATP 250,R16,Clay,Manuel Santana #236,7-6 6-2,John Feaver
"Nov 20, 1974*",Manila,ATP 250,R16,Hard,Hans Jurgen Pohmann #45,6-2 6-1,Mal Anderson #128
"Nov 20, 1974*",London,ATP 250,R16,Carpet,Harold Solomon #15,4-6 6-3 7-6,Erik Van Dillen
"Nov 20, 1974*",Oslo,ATP 250,R16,Carpet,Bob Hewitt #60,6-3 6-2,Per Hegna
"Nov 20, 1974*",London,ATP 250,R16,Carpet,Raul Ramirez #21,6-2 6-3,Jaime Fillol #30
"Nov 20, 1974*",Oslo,ATP 250,R16,Carpet,Vitas Gerulaitis #80,6-0 6-3,Douglas Palm
"Nov 20, 1974*",Manila,ATP 250,R16,Hard,Jurgen Fassbender #51,6-3 6-1,Marcello Lara #59
"Nov 20, 1974*",Manila,ATP 250,R16,Hard,Roger Taylor #50,6-4 1-6 6-1,Kim Warwick #44
"Nov 20, 1974*",Oslo,ATP 250,R16,Carpet,Karl Meiler #62,6-1 6-2,Gerald Battrick #97
"Nov 20, 1974*",Bombay,ATP 250,R16,Clay,Dick Dell,4-6 6-4 11-9,Bill Bowrey #202
"Nov 20, 1974*",London,ATP 250,R16,Carpet,Brian Gottfried #37,4-6 7-6 6-4,Mark Cox #28
"Nov 20, 1974*",Bombay,ATP 250,R16,Clay,Anand Amritraj,7-6 6-7 6-2,Rolf Thung #163
"Nov 20, 1974*",Bombay,ATP 250,R16,Clay,John Andrews,6-3 6-4,Sashi Menon #236
"Nov 20, 1974*",Bombay,ATP 250,R16,Clay,Dick Crealy #79,6-3 6-2,Jay Royappa
"Nov 20, 1974*",Bombay,ATP 250,R16,Clay,Tony Roche #26,6-7 6-0 6-4,Ulrich Pinner #123
"Nov 20, 1974*",Oslo,ATP 250,R16,Carpet,Jeff Borowiak #42,6-3 7-6,Wojtek Fibak #128
"Nov 20, 1974*",Manila,ATP 250,R16,Hard,Fred Mcnair,6-7 6-4 7-5,Ross Case #24
"Nov 20, 1974*",Bombay,ATP 250,R16,Clay,Onny Parun #29,6-3 6-1,Rolf Gehring
