date,tournament,category,round,surface,winner,score,loser
"Nov 25, 1988*",Itaparica,ATP 250,R16,Hard,Sergio Casal #65,6-2 6-7 6-4,Danilo Marcelino #104
"Nov 25, 1988*",Itaparica,ATP 250,R16,Hard,Alberto Mancini #45,3-6 6-1 7-6,Cassio Motta #79
"Nov 25, 1988*",Itaparica,ATP 250,R16,Hard,Diego Perez #148,6-7 6-2 6-0,Horacio de la Pena #52
"Nov 25, 1988*",Brussels,ATP 250,R16,Carpet,Henri Leconte #13,6-3 6-4,Eduardo Masso #119
"Nov 25, 1988*",Brussels,ATP 250,R16,Carpet,Patrik Kuhnen #84,6-3 7-6,Christian Saceanu #87
"Nov 25, 1988*",Itaparica,ATP 250,R16,Hard,Javier Frana #132,4-6 6-2 7-6,Marcelo Hennemann #280
"Nov 25, 1988*",Brussels,ATP 250,R16,Carpet,Eric Jelen #67,4-6 6-4 7-5,Ronald Agenor #26
"Nov 25, 1988*",Brussels,ATP 250,R16,Carpet,Wally Masur #44,6-2 5-7 6-4,Michael Westphal #160
"Nov 25, 1988*",Itaparica,ATP 250,R16,Hard,Javier Sanchez #60,6-1 7-6,Aaron Krickstein #17
"Nov 25, 1988*",Brussels,ATP 250,R16,Carpet,John Fitzgerald #28,6-4 6-4,Karel Demuynck #551
"Nov 25, 1988*",Itaparica,ATP 250,R16,Hard,Jaime Yzaga #101,1-6 7-5 6-0,Marcelo Filippini #54
"Nov 25, 1988*",Itaparica,ATP 250,R16,Hard,Martin Jaite #49,7-6 6-2,Pablo Arraya #183
"Nov 24, 1988*",Brussels,ATP 250,R32,Carpet,Wally Masur #44,6-7 6-4 6-0,Marian Vajda #71
"Nov 24, 1988*",Itaparica,ATP 250,R32,Hard,Danilo Marcelino #104,7-6 1-0 (ret.),Luiz Mattar #32
"Nov 24, 1988*",Brussels,ATP 250,R32,Carpet,Jakob Hlasek #8,6-1 7-5,Alberto Tous #144
"Nov 24, 1988*",Itaparica,ATP 250,R32,Hard,Pablo Arraya #183,7-6 6-3,Christer Allgardh #135
"Nov 24, 1988*",Brussels,ATP 250,R32,Carpet,Milan Srejber #48,6-4 6-4,Gunther Vanderveeren #690
"Nov 24, 1988*",Itaparica,ATP 250,R32,Hard,Sergio Casal #65,3-6 6-3 6-2,Cesar Kist #245
"Nov 24, 1988*",Brussels,ATP 250,R32,Carpet,Russell Barlow #587,7-6 6-3,Magnus Gustafsson #50
"Nov 24, 1988*",Brussels,ATP 250,R32,Carpet,Ronald Agenor #26,6-3 6-3,Menno Oosting #124
"Nov 24, 1988*",Itaparica,ATP 250,R32,Hard,Cassio Motta #79,7-5 6-1,Fernando Roese #141
"Nov 24, 1988*",Itaparica,ATP 250,R32,Hard,Jaime Yzaga #101,6-4 6-1,Roberto Jabali #463
"Nov 24, 1988*",Itaparica,ATP 250,R32,Hard,Diego Perez #148,6-1 5-7 7-6,Raul Antonio Viver #116
"Nov 24, 1988*",Brussels,ATP 250,R32,Carpet,Michael Westphal #160,6-3 7-6,Johan Vekemans #383
"Nov 24, 1988*",Brussels,ATP 250,R32,Carpet,Glenn Layendecker #85,6-7 6-1 6-4,Arnaud Boetsch #260
"Nov 24, 1988*",Itaparica,ATP 250,R32,Hard,Javier Frana #132,6-4 6-4,Emilio Sanchez #14
"Nov 24, 1988*",Itaparica,ATP 250,R32,Hard,Jim Courier #53,6-4 6-2,Ivan Kley #134
"Nov 24, 1988*",Brussels,ATP 250,R32,Carpet,Christian Saceanu #87,6-2 7-5,Jonas Svensson #22
"Nov 24, 1988*",Itaparica,ATP 250,R32,Hard,Javier Sanchez #60,6-2 6-2,Mauro Menezes #210
"Nov 24, 1988*",Brussels,ATP 250,R32,Carpet,Karel Demuynck #551,6-1 6-2,Xavier Daufresne #382
"Nov 24, 1988*",Itaparica,ATP 250,R32,Hard,Alberto Mancini #45,6-1 6-7 6-0,Jaime Oncins #306
"Nov 24, 1988*",Itaparica,ATP 250,R32,Hard,Andrei Chesnokov #15,4-6 7-5 7-6,Pedro Rebolledo #137
"Nov 24, 1988*",Itaparica,ATP 250,R32,Hard,Marcelo Filippini #54,6-7 6-0 6-4,Marcelo Ingaramo #121
"Nov 24, 1988*",Brussels,ATP 250,R32,Carpet,Henri Leconte #13,7-6 6-2,Diego Nargiso #77
"Nov 24, 1988*",Brussels,ATP 250,R32,Carpet,Eric Winogradsky #214,6-4 6-4,Dan Cassidy #215
"Nov 24, 1988*",Brussels,ATP 250,R32,Carpet,Patrik Kuhnen #84,7-6 6-4,Jerome Potier #156
"Nov 24, 1988*",Itaparica,ATP 250,R32,Hard,Aaron Krickstein #17,6-1 3-6 6-0,Eduardo Bengoechea #91
"Nov 24, 1988*",Brussels,ATP 250,R32,Carpet,Eric Jelen #67,6-3 6-4,Bart Wuyts #218
"Nov 24, 1988*",Itaparica,ATP 250,R32,Hard,Horacio de la Pena #52,3-6 7-6 6-4,Francisco Roig #233
"Nov 24, 1988*",Brussels,ATP 250,R32,Carpet,Eduardo Masso #119,6-7 6-3 7-6,Tomas Smid #76
"Nov 24, 1988*",Brussels,ATP 250,R32,Carpet,John Fitzgerald #28,6-3 6-4,Libor Pimek #239
"Nov 24, 1988*",Brussels,ATP 250,R32,Carpet,Tom Nijssen #139,6-3 6-3,Mansour Bahrami #385
"Nov 24, 1988*",Itaparica,ATP 250,R32,Hard,Martin Jaite #49,6-0 6-4,Roberto Azar #158
"Nov 24, 1988*",Itaparica,ATP 250,R32,Hard,Marcelo Hennemann #280,6-3 6-0,Francisco Clavet #292
"Nov 20, 1988*",Detroit,ATP 250,F,Carpet,John McEnroe #14,7-5 6-2,Aaron Krickstein #20
"Nov 20, 1988*",Johannesburg,ATP 250,F,Hard,Jakob Hlasek #13,6-7 6-4 6-1 7-6,Christo Van Rensburg
"Nov 19, 1988*",Johannesburg,ATP 250,SF,Hard,Christo Van Rensburg,6-7 6-4 6-0,Pieter Aldrich #91
"Nov 19, 1988*",Detroit,ATP 250,SF,Carpet,Aaron Krickstein #20,6-1 6-0,Leif Shiras #133
"Nov 19, 1988*",Detroit,ATP 250,SF,Carpet,John McEnroe #14,3-6 6-4 6-1,Kelly Evernden #173
"Nov 19, 1988*",Johannesburg,ATP 250,SF,Hard,Jakob Hlasek #13,4-6 7-6 7-6,Brad Gilbert #19
"Nov 19, 1988*",Detroit,ATP 250,QF,Carpet,John McEnroe #14,6-2 6-4,Jim Courier #55
"Nov 19, 1988*",Detroit,ATP 250,QF,Carpet,Leif Shiras #133,6-4 1-6 6-3,Pete Sampras #127
"Nov 19, 1988*",Detroit,ATP 250,QF,Carpet,Kelly Evernden #173,6-3 7-5,Dan Goldie #28
"Nov 19, 1988*",Johannesburg,ATP 250,QF,Hard,Jakob Hlasek #13,6-3 6-4,Matt Anger #209
"Nov 19, 1988*",Detroit,ATP 250,QF,Carpet,Aaron Krickstein #20,6-7 6-0 7-5,Paul Annacone #37
"Nov 19, 1988*",Johannesburg,ATP 250,QF,Hard,Brad Gilbert #19,7-6 7-6,Piet Norval #235
"Nov 19, 1988*",Johannesburg,ATP 250,QF,Hard,Pieter Aldrich #91,6-3 6-4,Kevin Curren #23
"Nov 18, 1988*",Detroit,ATP 250,R16,Carpet,Kelly Evernden #173,4-6 6-4 7-6,Derrick Rostagno #39
"Nov 18, 1988*",Johannesburg,ATP 250,R16,Hard,Kevin Curren #23,5-7 7-6 6-1,Simon Youl #102
"Nov 18, 1988*",Johannesburg,ATP 250,R16,Hard,Piet Norval #235,3-6 7-6 6-3,Nicolas Pereira #234
"Nov 18, 1988*",Johannesburg,ATP 250,R16,Hard,Christo Van Rensburg,6-2 7-6,Henri Leconte #12
"Nov 18, 1988*",Johannesburg,ATP 250,R16,Hard,Matt Anger #209,6-3 6-3,Thierry Tulasne #72
"Nov 18, 1988*",Johannesburg,ATP 250,R16,Hard,Brad Gilbert #19,6-2 6-4,Greg Holmes #185
"Nov 18, 1988*",Detroit,ATP 250,R16,Carpet,Leif Shiras #133,7-5 6-2,Joey Rive #78
"Nov 18, 1988*",Johannesburg,ATP 250,R16,Hard,Gary Muller,7-6 6-4,Brad Drewett #105
"Nov 18, 1988*",Johannesburg,ATP 250,R16,Hard,Jakob Hlasek #13,6-1 4-6 7-5,Tim Wilkison #117
"Nov 18, 1988*",Detroit,ATP 250,R16,Carpet,Jim Courier #55,7-6 6-2,Marc Flur #275
"Nov 18, 1988*",Detroit,ATP 250,R16,Carpet,Aaron Krickstein #20,6-4 7-6,Rick Leach #267
"Nov 18, 1988*",Detroit,ATP 250,R16,Carpet,John McEnroe #14,6-1 6-1,Ricardo Acuna #181
"Nov 18, 1988*",Detroit,ATP 250,R16,Carpet,Dan Goldie #28,6-3 6-7 6-2,Robert Vant Hof
"Nov 18, 1988*",Johannesburg,ATP 250,R16,Hard,Pieter Aldrich #91,6-4 6-4,Andres Gomez #24
"Nov 18, 1988*",Detroit,ATP 250,R16,Carpet,Pete Sampras #127,6-3 6-4,Tim Mayotte #8
"Nov 18, 1988*",Detroit,ATP 250,R16,Carpet,Paul Annacone #37,6-3 3-6 6-3,Tobias Svantesson #97
"Nov 17, 1988*",Johannesburg,ATP 250,R32,Hard,Tim Wilkison #117,6-4 4-6 6-0,Michael Kures #122
"Nov 17, 1988*",Johannesburg,ATP 250,R32,Hard,Nicolas Pereira #234,6-3 6-4,Amos Mansdorf #25
"Nov 17, 1988*",Detroit,ATP 250,R32,Carpet,Ricardo Acuna #181,6-3 7-5,Roger Smith #134
"Nov 17, 1988*",Detroit,ATP 250,R32,Carpet,Marc Flur #275,6-4 6-1,Grant Connell #126
"Nov 17, 1988*",Detroit,ATP 250,R32,Carpet,John McEnroe #14,6-4 6-0,Ken Flach #186
"Nov 17, 1988*",Johannesburg,ATP 250,R32,Hard,Henri Leconte #12,6-7 6-1 6-3,Kevin Moir #303
"Nov 17, 1988*",Detroit,ATP 250,R32,Carpet,Aaron Krickstein #20,6-1 6-7 6-3,Dan Goldberg #425
"Nov 17, 1988*",Johannesburg,ATP 250,R32,Hard,Thierry Tulasne #72,4-6 7-6 7-6,Francesco Cancellotti #84
"Nov 17, 1988*",Johannesburg,ATP 250,R32,Hard,Brad Gilbert #19,7-5 7-5,Jimmy Arias #154
"Nov 17, 1988*",Detroit,ATP 250,R32,Carpet,Joey Rive #78,7-5 1-6 6-2,MaliVai Washington #331
"Nov 17, 1988*",Johannesburg,ATP 250,R32,Hard,Andres Gomez #24,7-6 6-2,Marius Masencamp #353
"Nov 17, 1988*",Detroit,ATP 250,R32,Carpet,Tobias Svantesson #97,6-4 6-3,Glenn Layendecker #77
"Nov 17, 1988*",Detroit,ATP 250,R32,Carpet,Tim Mayotte #8,6-3 6-1,Patrick McEnroe #503
"Nov 17, 1988*",Johannesburg,ATP 250,R32,Hard,Piet Norval #235,7-6 6-7 6-4,Neil Broad #151
"Nov 17, 1988*",Detroit,ATP 250,R32,Carpet,Derrick Rostagno #39,6-4 6-4,Todd Nelson #111
"Nov 17, 1988*",Johannesburg,ATP 250,R32,Hard,Christo Van Rensburg,7-5 6-1,Jeremy Bates #145
"Nov 17, 1988*",Detroit,ATP 250,R32,Carpet,Leif Shiras #133,6-3 3-6 6-3,Richard Matuszewski #54
"Nov 17, 1988*",Johannesburg,ATP 250,R32,Hard,Brad Drewett #105,6-4 6-4,Claudio Mezzadri #94
"Nov 17, 1988*",Detroit,ATP 250,R32,Carpet,Paul Annacone #37,6-3 7-6,Sammy Giammalva Jr
"Nov 17, 1988*",Detroit,ATP 250,R32,Carpet,Kelly Evernden #173,6-1 7-6,Jim Grabb #89
"Nov 17, 1988*",Detroit,ATP 250,R32,Carpet,Rick Leach #267,6-1 7-6,Vijay Amritraj #176
"Nov 17, 1988*",Detroit,ATP 250,R32,Carpet,Dan Goldie #28,7-5 3-6 6-3,Richey Reneberg #107
"Nov 17, 1988*",Johannesburg,ATP 250,R32,Hard,Pieter Aldrich #91,6-4 6-2,Danie Visser #142
"Nov 17, 1988*",Detroit,ATP 250,R32,Carpet,Jim Courier #55,6-1 6-0,Robert Seguso #32
"Nov 17, 1988*",Johannesburg,ATP 250,R32,Hard,Jakob Hlasek #13,7-5 7-6,Paolo Cane #74
"Nov 17, 1988*",Johannesburg,ATP 250,R32,Hard,Greg Holmes #185,7-6 7-6,Barry Moir #115
"Nov 17, 1988*",Detroit,ATP 250,R32,Carpet,Pete Sampras #127,6-7 6-3 6-4,Bill Scanlon #201
"Nov 17, 1988*",Johannesburg,ATP 250,R32,Hard,Gary Muller,6-7 7-6 7-6,David Pate #38
"Nov 17, 1988*",Johannesburg,ATP 250,R32,Hard,Simon Youl #102,6-3 2-6 6-4,Michael Robertson #135
"Nov 17, 1988*",Johannesburg,ATP 250,R32,Hard,Matt Anger #209,7-6 6-2,John Fitzgerald #26
"Nov 17, 1988*",Johannesburg,ATP 250,R32,Hard,Kevin Curren #23,6-3 6-3,Broderick Dyke #100
"Nov 14, 1988*",Wembley,ATP 250,F,Carpet,Jakob Hlasek #13,6-7 3-6 6-4 6-0 7-5,Jonas Svensson #22
"Nov 13, 1988*",Buenos Aires,ATP 250,F,Clay,Javier Sanchez #97,6-2 7-6,Guillermo Perez-Roldan #21
"Nov 13, 1988*",Wembley,ATP 250,SF,Carpet,Jakob Hlasek #15,6-4 7-5,Henri Leconte #12
"Nov 13, 1988*",Wembley,ATP 250,SF,Carpet,Jonas Svensson #25,7-5 6-4,John Fitzgerald #28
"Nov 13, 1988*",Wembley,ATP 250,QF,Carpet,John Fitzgerald #28,6-3 3-6 6-0,Robert Seguso #38
"Nov 13, 1988*",Wembley,ATP 250,QF,Carpet,Jonas Svensson #25,6-3 6-0,Jim Courier #59
"Nov 13, 1988*",Wembley,ATP 250,QF,Carpet,Henri Leconte #12,6-4 6-7 6-2,Milan Srejber #49
"Nov 13, 1988*",Wembley,ATP 250,QF,Carpet,Jakob Hlasek #15,4-6 6-3 6-2,Amos Mansdorf #24
"Nov 12, 1988*",Buenos Aires,ATP 250,SF,Clay,Javier Sanchez #97,6-4 6-0,Juan Aguilera #142
"Nov 12, 1988*",Buenos Aires,ATP 250,SF,Clay,Guillermo Perez-Roldan #21,6-3 7-6,Alberto Mancini #48
"Nov 12, 1988*",Buenos Aires,ATP 250,QF,Clay,Javier Sanchez #97,6-3 3-6 6-3,Jay Berger #32
"Nov 12, 1988*",Buenos Aires,ATP 250,QF,Clay,Alberto Mancini #48,6-3 6-4,Eduardo Bengoechea #93
"Nov 12, 1988*",Buenos Aires,ATP 250,QF,Clay,Guillermo Perez-Roldan #21,6-3 6-1,Roberto Arguello #192
"Nov 12, 1988*",Buenos Aires,ATP 250,QF,Clay,Juan Aguilera #142,6-2 6-4,Carlos Costa #286
"Nov 12, 1988*",Wembley,ATP 250,R16,Carpet,Jakob Hlasek #15,6-2 6-2,Derrick Rostagno #37
"Nov 12, 1988*",Wembley,ATP 250,R16,Carpet,Jim Courier #59,6-3 6-3,Tim Wilkison #121
"Nov 12, 1988*",Wembley,ATP 250,R16,Carpet,John Fitzgerald #28,5-7 6-1 6-3,Christian Saceanu #77
"Nov 12, 1988*",Wembley,ATP 250,R16,Carpet,Henri Leconte #12,6-3 6-4,Alexander Volkov #132
"Nov 12, 1988*",Wembley,ATP 250,R16,Carpet,Jonas Svensson #25,6-4 6-1,Patrik Kuhnen #86
"Nov 12, 1988*",Wembley,ATP 250,R16,Carpet,Amos Mansdorf #24,7-5 6-2,Jeremy Bates #165
"Nov 12, 1988*",Wembley,ATP 250,R16,Carpet,Robert Seguso #38,4-6 7-6 6-4,Brad Gilbert #18
"Nov 12, 1988*",Wembley,ATP 250,R16,Carpet,Milan Srejber #49,7-6 3-6 6-2,Ronald Agenor #30
"Nov 11, 1988*",Buenos Aires,ATP 250,R16,Clay,Alberto Mancini #48,7-5 6-2,Francisco Clavet #309
"Nov 11, 1988*",Buenos Aires,ATP 250,R16,Clay,Javier Sanchez #97,7-6 7-6,Gustavo Giussani
"Nov 11, 1988*",Buenos Aires,ATP 250,R16,Clay,Guillermo Perez-Roldan #21,6-1 6-2,Jose Clavet #295
"Nov 11, 1988*",Buenos Aires,ATP 250,R16,Clay,Eduardo Bengoechea #93,6-1 6-4,Francisco Roig #247
"Nov 11, 1988*",Buenos Aires,ATP 250,R16,Clay,Juan Aguilera #142,6-2 6-2,Roberto Azar #172
"Nov 11, 1988*",Buenos Aires,ATP 250,R16,Clay,Jay Berger #32,5-7 7-6 6-2,Diego Perez #153
"Nov 11, 1988*",Buenos Aires,ATP 250,R16,Clay,Carlos Costa #286,7-5 6-2,Horacio de la Pena #51
"Nov 11, 1988*",Buenos Aires,ATP 250,R16,Clay,Roberto Arguello #192,6-3 7-6,Martin Stringari
"Nov 11, 1988*",Wembley,ATP 250,R32,Carpet,Alexander Volkov #132,6-2 6-3,Johan Kriek #40
"Nov 11, 1988*",Wembley,ATP 250,R32,Carpet,Jakob Hlasek #15,6-0 6-1,Jorge Lozano #61
"Nov 11, 1988*",Wembley,ATP 250,R32,Carpet,Tim Wilkison #121,6-3 6-2,Ricki Osterthun #137
"Nov 11, 1988*",Wembley,ATP 250,R32,Carpet,Brad Gilbert #18,6-4 6-4,Andrew Castle #155
"Nov 11, 1988*",Wembley,ATP 250,R32,Carpet,Jonas Svensson #25,6-0 6-0,Marty Davis #89
"Nov 11, 1988*",Wembley,ATP 250,R32,Carpet,Robert Seguso #38,6-3 5-7 6-4,Magnus Gustafsson #43
"Nov 11, 1988*",Wembley,ATP 250,R32,Carpet,Derrick Rostagno #37,4-6 6-4 6-4,Wally Masur #44
"Nov 11, 1988*",Wembley,ATP 250,R32,Carpet,Ronald Agenor #30,6-3 6-4,Sergio Casal #69
"Nov 11, 1988*",Wembley,ATP 250,R32,Carpet,Milan Srejber #49,7-6 3-6 6-2,Michiel Schapers #42
"Nov 11, 1988*",Wembley,ATP 250,R32,Carpet,Jeremy Bates #165,5-7 6-3 11-9,Guy Forget #45
"Nov 11, 1988*",Wembley,ATP 250,R32,Carpet,John Fitzgerald #28,6-4 6-1,Marian Vajda #66
"Nov 11, 1988*",Wembley,ATP 250,R32,Carpet,Christian Saceanu #77,6-1 6-3,John Frawley
"Nov 11, 1988*",Wembley,ATP 250,R32,Carpet,Henri Leconte #12,7-5 6-7 6-4,Mark Woodforde #41
"Nov 11, 1988*",Wembley,ATP 250,R32,Carpet,Amos Mansdorf #24,6-3 7-6,Jim Grabb #87
"Nov 11, 1988*",Wembley,ATP 250,R32,Carpet,Patrik Kuhnen #86,6-7 6-3 6-4,Jim Pugh #54
"Nov 11, 1988*",Wembley,ATP 250,R32,Carpet,Jim Courier #59,6-2 7-5,Thierry Tulasne #70
"Nov 10, 1988*",Buenos Aires,ATP 250,R32,Clay,Gustavo Giussani,6-4 6-2,Jim Gurfein #282
"Nov 10, 1988*",Buenos Aires,ATP 250,R32,Clay,Martin Stringari,7-6 6-7 6-4,Raul Antonio Viver #101
"Nov 10, 1988*",Buenos Aires,ATP 250,R32,Clay,Roberto Azar #172,6-1 6-0,Agustin Garizzio #394
"Nov 10, 1988*",Buenos Aires,ATP 250,R32,Clay,Juan Aguilera #142,6-3 7-5,Franco Davin #90
"Nov 10, 1988*",Buenos Aires,ATP 250,R32,Clay,Francisco Clavet #309,6-2 6-0,Gustavo Garetto #376
"Nov 10, 1988*",Buenos Aires,ATP 250,R32,Clay,Javier Sanchez #97,6-2 6-3,Marcelo Ingaramo #110
"Nov 10, 1988*",Buenos Aires,ATP 250,R32,Clay,Guillermo Perez-Roldan #21,6-3 6-1,Christer Allgardh #117
"Nov 10, 1988*",Buenos Aires,ATP 250,R32,Clay,Eduardo Bengoechea #93,6-1 6-4,Guillermo Rivas #207
"Nov 10, 1988*",Buenos Aires,ATP 250,R32,Clay,Diego Perez #153,5-7 7-6 6-2,Marcelo Hennemann #251
"Nov 10, 1988*",Buenos Aires,ATP 250,R32,Clay,Jay Berger #32,6-3 6-0,Fernando Roese #136
"Nov 10, 1988*",Buenos Aires,ATP 250,R32,Clay,Alberto Mancini #48,6-4 6-1,Jose Daher #222
"Nov 10, 1988*",Buenos Aires,ATP 250,R32,Clay,Francisco Roig #247,6-4 6-1,Christian Miniussi #199
"Nov 10, 1988*",Buenos Aires,ATP 250,R32,Clay,Horacio de la Pena #51,6-4 7-5,Markus Rackl #168
"Nov 10, 1988*",Buenos Aires,ATP 250,R32,Clay,Roberto Arguello #192,6-4 6-2,Francisco Yunis #258
"Nov 10, 1988*",Buenos Aires,ATP 250,R32,Clay,Carlos Costa #286,6-4 5-7 6-3,Javier Frana #122
"Nov 10, 1988*",Buenos Aires,ATP 250,R32,Clay,Jose Clavet #295,4-6 6-2 6-3,Pedro Rebolledo #123
"Nov 6, 1988*",Sao Paulo,ATP 250,F,Hard,Jay Berger #34,6-4 6-4,Horacio de la Pena #59
