date,tournament,category,round,surface,winner,score,loser
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Anders Jarryd #19,6-4 7-6 6-2,Brad Drewett #76
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Andy Andrews #100,6-4 6-7 7-5 7-6,John Mccurdy #93
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Wally Masur #87,6-4 7-6 7-6,Simon Youl #450
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,John Lloyd,6-3 4-6 5-7 7-6 6-4,Robert Seguso #321
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Roscoe Tanner #38,7-6 3-6 4-6 6-3 14-12,Mike Bauer #66
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Mats Wilander #5,6-4 4-6 6-7 6-3 6-2,Ben Testerman #93
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Ken Flach #314,6-3 7-5 6-4,John Sadri #93
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Pat Cash #37,6-2 6-2 6-7 6-4,Mark Kratzmann #616
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Steve Denton #29,4-6 6-2 6-3 6-4,Pat Dupre #86
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Joakim Nystrom #59,3-6 6-2 7-5 6-3,Rod Frawley #100
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Mike Leach #98,6-2 3-6 7-5 4-6 10-8,Henrik Sundstrom #22
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Eliot Teltscher #15,6-4 7-6 6-7 6-1,Broderick Dyke #179
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,John McEnroe #2,6-3 1-6 6-3 6-3,Tony Giammalva #177
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Marcel Freeman #343,6-1 6-7 7-6 6-1,Hank Pfister #26
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Ramesh Krishnan,6-2 6-7 6-4 3-6 6-1,Drew Gitlin #95
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,John Fitzgerald #35,6-3 6-3 6-3,Phil Dent #100
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Marcos Hocevar #94,3-6 6-2 6-2 2-6 6-4,Nduka Odizor #64
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Jeff Borowiak #92,6-3 2-6 7-5 6-4,Stefan Edberg #57
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Tom Gullikson,6-1 6-3 7-6,John Alexander #45
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Matt Anger #289,6-4 6-4 3-6 6-4,Mark Dickson #68
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Peter Fleming #36,6-1 6-2 6-3,Fritz Buehning #49
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Richard Meyer #248,6-3 4-6 0-6 6-4 6-3,Marty Davis #99
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Ivan Lendl #1,6-2 6-2 6-4,Jonathan Smith
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Zoltan Kuharszky #99,6-1 6-3 6-3,Vitas Gerulaitis #16
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Johan Kriek #13,6-2 7-5 6-2,Morris Skip Strode #127
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Paul Mcnamee #32,4-6 7-6 3-6 6-3 6-2,Chris Johnstone #100
"Dec 3, 1983*",Australian Open,Grand Slam,R64,Grass,Tim Mayotte #30,7-5 6-3 6-4,Sammy Giammalva Jr
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Mike Leach #98,6-4 7-6 6-7 6-7 6-3,Larry Stefanki #223
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Jeff Borowiak #92,6-3 3-6 6-3 7-5,Peter Feigl #137
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Tony Giammalva #177,3-6 6-3 6-2 6-4,Leif Shiras #408
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Pat Cash #37,7-5 6-3 6-3,Wayne Hampson #206
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Mark Edmondson #42,6-3 7-5 4-6 7-5,Charles Buzz Strode #191
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Matt Anger #289,7-5 6-3 6-1,Miloslav Mecir #97
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Joakim Nystrom #59,6-3 6-2 6-4,Rolf Gehring #94
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,John Alexander #45,5-7 6-3 3-6 6-1 6-4,Lloyd Bourne #98
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,John Mccurdy #93,6-4 6-7 2-6 6-4 6-4,John Frawley
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Simon Youl #450,6-2 4-6 6-4 6-3,Jay Lapidus #81
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Fritz Buehning #49,3-6 6-1 6-7 6-1 12-10,David Macpherson
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Warren Maher,6-4 6-4 3-6 1-6 6-3,David Dowlen #301
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Pat Dupre #86,3-6 7-5 2-6 6-3 9-7,Brad Gilbert #61
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Roscoe Tanner #38,7-6 6-2 3-6 6-3,Kim Warwick #99
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Peter Fleming #36,7-6 7-6 4-6 6-4,Craig A Miller #102
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Mike Bauer #66,7-6 6-4 6-7 6-1,Charlie Fancutt
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,John Fitzgerald #35,6-2 6-4 6-3,Greg Whitecross #272
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Tom Gullikson,6-7 6-4 4-6 6-2 6-2,Greg Holmes #308
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Mark Kratzmann #616,7-5 6-2 6-4,Vijay Amritraj #382
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Drew Gitlin #95,4-6 6-0 7-6 6-2,Tarik Benhabiles #616
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Rod Frawley #100,7-6 7-5 6-3,Peter Doohan #363
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Wally Masur #87,6-2 6-4 6-2,Eric Sherbeck #273
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Tim Gullikson,6-4 6-3 6-4,Eric Korita #54
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,John Lloyd,6-0 6-3 6-3,Eduardo Oncins #343
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Chris Johnstone #100,4-6 6-7 6-0 7-6 13-11,Mike De Palmer
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Chip Hooper #55,6-3 6-2 6-3,Hans Simonsson #80
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Jim Gurfein #96,7-6 7-6 2-6 4-6 6-3,Huub Van Boeckel
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Sammy Giammalva Jr,6-2 7-6 2-6 6-3,David Mustard #247
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Brad Drewett #76,7-6 6-1 6-4,John Austin
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Richard Meyer #248,6-3 6-0 6-2,Loic Courteau #104
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Marcos Hocevar #94,6-1 3-6 6-7 7-5 6-1,Russell Simpson #89
"Dec 1, 1983*",Australian Open,Grand Slam,R128,Grass,Andy Andrews #100,6-4 6-4 7-6,Matt Mitchell #85
"Nov 27, 1983*",Bahia,ATP 250,F,Hard,Pedro Rebolledo #129,6-3 6-3,Julio Goes #117
"Nov 27, 1983*",Toulouse,ATP 250,F,Hard,Heinz Gunthardt #33,6-0 6-2,Pablo Arraya #43
