date,tournament,category,round,surface,winner,score,loser
"Dec 9, 1971*",Brisbane,ATP 250,R32,Grass,Allan McDonald,6-1 6-1,Tony Hammond
"Dec 9, 1971*",Brisbane,ATP 250,R32,Grass,Patrice Dominguez,6-2 6-2,Andrew Rae
"Dec 9, 1971*",Brisbane,ATP 250,R32,Grass,Mervyn Rose,4-6 6-4 8-6,John Bartlett
"Dec 9, 1971*",Brisbane,ATP 250,R32,Grass,John Cooper,7-6 6-1,John Marks
"Dec 9, 1971*",Brisbane,ATP 250,R32,Grass,Greg Perkins,6-1 4-6 6-1,Lucien Sulloway
"Dec 9, 1971*",Brisbane,ATP 250,R32,Grass,Kim Warwick,6-3 7-6,Trevor Fancutt
"Dec 9, 1971*",Brisbane,ATP 250,R32,Grass,Ross Case,6-3 6-2,Greg Braun
"Dec 9, 1971*",Brisbane,ATP 250,R32,Grass,Mal Anderson,6-0 6-1,Kiyoshi Tanabe
"Dec 9, 1971*",Brisbane,ATP 250,R32,Grass,Geoff Masters,6-4 6-2,Saeed Meer
"Dec 9, 1971*",Brisbane,ATP 250,R32,Grass,Frank Sedgman,6-1 6-7 6-1,Keith Hancock
"Dec 9, 1971*",Brisbane,ATP 250,R32,Grass,Colin Dibley,7-6 6-3,William Durham
"Dec 9, 1971*",Brisbane,ATP 250,R32,Grass,Jean Paul Meyer,6-3 6-2,Syd Ball
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Andrew Rae,6-4 6-0,Kristien Cee
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Keith Hancock,3-6 7-6 7-5,Wanaro N'Godrella
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Syd Ball,6-0 6-0,S Keliani
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Frank Sedgman,6-4 6-0,A Rolfe
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Jun Kuki,6-4 6-3,G Moore
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Greg Braun,7-5 6-2,John Hillebrand
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Allan McDonald,6-2 6-1,Mike Phillips
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,John Marks,6-2 6-0,F Starbuck
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Mal Anderson,6-2 6-2,Terry Sargeant
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Ross Case,6-2 6-1,Guy Tytherleigh
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Kiyoshi Tanabe,6-4 6-4,Dennis Maddern
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Alvin Gardiner,6-4 6-1,D Graham
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Jean Paul Meyer,4-6 6-3 6-3,Paul Fitzgerald
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,John Bartlett,7-6 6-2,Rodney Harvey
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Rod Frawley,6-2 6-0,R Gates
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Colin Dibley,6-1 6-3,Clyde Smithwick
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Geoff Masters,4-6 6-3 6-3,John Eastburn
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Geoff Olsson,7-5 6-2,Ernie Ewert
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Patrice Dominguez,6-2 6-2,Terry Saunders
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Saeed Meer,3-6 7-5 6-2,D Stanford
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Greg Perkins,6-4 6-2,Alan Haswell
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Trevor Fancutt,6-1 6-0,Donald Forsythe
"Dec 8, 1971*",Brisbane,ATP 250,R64,Grass,Kim Warwick,6-2 7-5,G Young
"Dec 7, 1971*",Buenos Aires,ATP 250,F,Clay,Zeljko Franulovic,6-3 7-6 6-1,Ilie Nastase
"Dec 6, 1971*",Buenos Aires,ATP 250,SF,Clay,Zeljko Franulovic,2-6 7-6 6-1 6-3,Stan Smith
"Dec 6, 1971*",Buenos Aires,ATP 250,SF,Clay,Ilie Nastase,6-1 7-5 6-3,Jan Leschly
"Dec 6, 1971*",Buenos Aires,ATP 250,QF,Clay,Jan Leschly,6-1 4-6 6-3 6-2,Cliff Richey
"Dec 6, 1971*",Buenos Aires,ATP 250,QF,Clay,Ilie Nastase,6-3 6-3 6-4,Istvan Gulyas
"Dec 6, 1971*",Buenos Aires,ATP 250,QF,Clay,Zeljko Franulovic,6-7 7-6 7-6 6-4,Frank Froehling
"Dec 5, 1971*",Buenos Aires,ATP 250,R16,Clay,Zeljko Franulovic,6-2 6-4 6-1,Julian Ganzabal
"Dec 5, 1971*",Buenos Aires,ATP 250,R16,Clay,Jan Leschly,6-1 6-3 1-6 6-1,Clark Graebner
"Dec 5, 1971*",Buenos Aires,ATP 250,R16,Clay,Ilie Nastase,3-6 7-6 6-3 6-0,Milan Holecek
"Dec 5, 1971*",Buenos Aires,ATP 250,R16,Clay,Frank Froehling,7-6 7-5 7-5,Jaime Pinto Bravo
"Dec 5, 1971*",Buenos Aires,ATP 250,R16,Clay,Cliff Richey,3-6 6-4 4-6 7-6 6-2,Guillermo Vilas
"Dec 5, 1971*",Buenos Aires,ATP 250,R16,Clay,Istvan Gulyas,2-6 6-2 6-0 6-2,Tom Gorman
"Dec 4, 1971*",Buenos Aires,ATP 250,R32,Clay,Guillermo Vilas,UNK,U Unknown
"Dec 4, 1971*",Buenos Aires,ATP 250,R32,Clay,Julian Ganzabal,6-4 6-2 6-2,Lorenzo Soriano
"Dec 4, 1971*",Buenos Aires,ATP 250,R32,Clay,Clark Graebner,6-2 6-1 6-3,Norberto Herrero
"Dec 4, 1971*",Buenos Aires,ATP 250,R32,Clay,Roberto Aubone,6-2 7-6 6-4,Jaime Fillol
"Dec 4, 1971*",Buenos Aires,ATP 250,R32,Clay,Ilie Nastase,6-2 6-4 6-4,Oscar Escribano
"Dec 4, 1971*",Buenos Aires,ATP 250,R32,Clay,Tom Gorman,6-3 6-3 6-1,Roberto Graetz
"Dec 4, 1971*",Buenos Aires,ATP 250,R32,Clay,Jaime Pinto Bravo,6-1 6-4 6-3,Thomaz Koch
"Dec 4, 1971*",Buenos Aires,ATP 250,R32,Clay,Milan Holecek,6-3 7-5 6-3,Patricio Cornejo
"Dec 4, 1971*",Buenos Aires,ATP 250,R32,Clay,Cliff Richey,6-0 6-2 6-4,Ricardo Cano
"Dec 4, 1971*",Buenos Aires,ATP 250,R32,Clay,Istvan Gulyas,6-1 6-0 6-3,Eduardo Zuleta
"Dec 4, 1971*",Buenos Aires,ATP 250,R32,Clay,Frank Froehling,7-6 6-4 6-2,Lito Alvarez
"Dec 4, 1971*",Buenos Aires,ATP 250,R32,Clay,Zeljko Franulovic,6-7 6-3 6-2 6-4,Hector Romani
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Ilie Nastase,5-7 6-4 8-6,Cliff Richey
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Ilie Nastase,5-7 7-6 6-3,Stan Smith
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Ilie Nastase,(w/o),Pierre Barthes
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Pierre Barthes,6-3 6-4,Jan Kodes
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Ilie Nastase,3-6 6-1 6-2,Zeljko Franulovic
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Stan Smith,4-6 6-3 9-7,Cliff Richey
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Pierre Barthes,6-1 7-6,Clark Graebner
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Clark Graebner,6-7 6-4 6-3,Cliff Richey
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Pierre Barthes,7-5 4-6 6-3,Zeljko Franulovic
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Jan Kodes,6-4 2-6 7-5,Zeljko Franulovic
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Jan Kodes,7-6 6-4,Clark Graebner
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Ilie Nastase,5-7 6-2 6-2,Jan Kodes
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Cliff Richey,6-4 6-3,Zeljko Franulovic
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Cliff Richey,6-3 6-3,Pierre Barthes
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Cliff Richey,6-2 3-6 6-4,Jan Kodes
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Stan Smith,3-6 7-5 6-3,Clark Graebner
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Stan Smith,6-4 6-7 6-3,Pierre Barthes
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Zeljko Franulovic,6-4 7-6,Clark Graebner
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Jan Kodes,6-4 3-6 6-4,Stan Smith
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Ilie Nastase,6-3 6-2,Clark Graebner
"Dec 4, 1971",Masters,ATP Finals,RR,Carpet,Stan Smith,6-4 6-4,Zeljko Franulovic
"Nov 24, 1971*",Dallas,ATP 250,F,Carpet,Ken Rosewall,6-4 1-6 7-6 7-6,Rod Laver
"Nov 24, 1971*",London 3,ATP 250,F,Carpet,Gerald Battrick,0-6 6-1 6-3,Bob Hewitt
"Nov 23, 1971*",Dallas,ATP 250,SF,Carpet,Rod Laver,6-3 1-6 6-3 6-3,Arthur Ashe
"Nov 23, 1971*",Dallas,ATP 250,SF,Carpet,Ken Rosewall,6-3 6-3 6-1,Tom Okker
"Nov 23, 1971*",London 3,ATP 250,SF,Carpet,Gerald Battrick,3-6 6-1 6-1,Georges Goven
"Nov 23, 1971*",London 3,ATP 250,SF,Carpet,Bob Hewitt,2-6 6-4 6-3,John Paish
"Nov 23, 1971*",Dallas,ATP 250,QF,Carpet,Rod Laver,6-3 6-4 6-4,Bob Lutz
"Nov 23, 1971*",London 3,ATP 250,QF,Carpet,Georges Goven,6-1 7-5,Jaime Fillol
"Nov 23, 1971*",Dallas,ATP 250,QF,Carpet,Arthur Ashe,4-6 7-6 6-4 6-3,Cliff Drysdale
"Nov 23, 1971*",London 3,ATP 250,QF,Carpet,Gerald Battrick,6-0 6-4,John De Mendoza
"Nov 23, 1971*",Dallas,ATP 250,QF,Carpet,Ken Rosewall,7-5 6-2 5-7 6-3,John Newcombe
"Nov 23, 1971*",Dallas,ATP 250,QF,Carpet,Tom Okker,6-3 6-3 6-0,Marty Riessen
"Nov 23, 1971*",London 3,ATP 250,QF,Carpet,John Paish,2-6 2-0 (ret.),Ion Tiriac
"Nov 23, 1971*",London 3,ATP 250,QF,Carpet,Bob Hewitt,6-3 6-2,Stanley Matthews
"Nov 20, 1971*",Bologna Wct,ATP 250,F,Carpet,Rod Laver,6-3 6-4 6-4,Arthur Ashe
"Nov 19, 1971*",Bologna Wct,ATP 250,SF,Carpet,Arthur Ashe,6-4 6-3 6-1,Ken Rosewall
"Nov 19, 1971*",Bologna Wct,ATP 250,SF,Carpet,Rod Laver,4-6 6-0 6-3 7-6,Charlie Pasarell
"Nov 19, 1971*",Bologna Wct,ATP 250,QF,Carpet,Arthur Ashe,7-6 6-3,Tom Okker
"Nov 19, 1971*",Bologna Wct,ATP 250,QF,Carpet,Rod Laver,7-6 6-4,Bob Lutz
"Nov 19, 1971*",Bologna Wct,ATP 250,QF,Carpet,Charlie Pasarell,6-3 6-3,Cliff Drysdale
"Nov 19, 1971*",Bologna Wct,ATP 250,QF,Carpet,Ken Rosewall,6-0 3-6 7-6,Marty Riessen
"Nov 18, 1971*",Bologna Wct,ATP 250,R16,Carpet,Rod Laver,6-2 6-3,Ray Ruffels
"Nov 18, 1971*",Bologna Wct,ATP 250,R16,Carpet,Arthur Ashe,7-5 6-2,Jeff Borowiak
"Nov 18, 1971*",Bologna Wct,ATP 250,R16,Carpet,Charlie Pasarell,6-4 6-3,Ismail El Shafei
"Nov 18, 1971*",Bologna Wct,ATP 250,R16,Carpet,Ken Rosewall,6-3 6-3,Adriano Panatta
"Nov 18, 1971*",Bologna Wct,ATP 250,R16,Carpet,Cliff Drysdale,3-6 6-3 6-0,Zeljko Franulovic
"Nov 18, 1971*",Bologna Wct,ATP 250,R16,Carpet,Marty Riessen,6-3 6-7 6-4,Roger Taylor
"Nov 18, 1971*",Bologna Wct,ATP 250,R16,Carpet,Tom Okker,7-5 6-3,Owen Davidson
"Nov 18, 1971*",Bologna Wct,ATP 250,R16,Carpet,Bob Lutz,7-5 7-5,John Alexander
"Nov 17, 1971*",Bologna Wct,ATP 250,R32,Carpet,Jeff Borowiak,(w/o),Andres Gimeno
"Nov 17, 1971*",Bologna Wct,ATP 250,R32,Carpet,Zeljko Franulovic,1-6 7-5 6-1,Bob Carmichael
"Nov 17, 1971*",Bologna Wct,ATP 250,R32,Carpet,Marty Riessen,6-2 6-1,Graham Stilwell
"Nov 17, 1971*",Bologna Wct,ATP 250,R32,Carpet,Owen Davidson,6-1 6-2,Torben Ulrich
"Nov 17, 1971*",Bologna Wct,ATP 250,R32,Carpet,John Alexander,6-2 6-0,Ezio Di Matteo
"Nov 17, 1971*",Bologna Wct,ATP 250,R32,Carpet,Rod Laver,6-2 6-4,Antonio Zugarelli
"Nov 17, 1971*",Bologna Wct,ATP 250,R32,Carpet,Tom Okker,6-2 6-3,Phil Dent
"Nov 17, 1971*",Bologna Wct,ATP 250,R32,Carpet,Roger Taylor,UNK,Terry Ryan
"Nov 17, 1971*",Bologna Wct,ATP 250,R32,Carpet,Ray Ruffels,6-2 6-2,Brian Fairlie
"Nov 17, 1971*",Bologna Wct,ATP 250,R32,Carpet,Arthur Ashe,6-2 7-6,Corrado Barazzutti
"Nov 17, 1971*",Bologna Wct,ATP 250,R32,Carpet,Bob Lutz,7-5 7-5,Fred Stolle
"Nov 17, 1971*",Bologna Wct,ATP 250,R32,Carpet,Cliff Drysdale,6-3 7-6,Mark Cox
"Nov 17, 1971*",Bologna Wct,ATP 250,R32,Carpet,Ken Rosewall,6-1 6-1,Pietro Marzano
"Nov 17, 1971*",Bologna Wct,ATP 250,R32,Carpet,Ismail El Shafei,UNK,Ilie Nastase
"Nov 17, 1971*",Bologna Wct,ATP 250,R32,Carpet,Charlie Pasarell,UNK,Nikola Pilic
"Nov 17, 1971*",Bologna Wct,ATP 250,R32,Carpet,Adriano Panatta,7-6 4-6 6-4,Frew Mcmillan
"Nov 16, 1971*",Bologna Wct,ATP 250,R64,Carpet,Nikola Pilic,6-3 6-3,Allan Stone
"Nov 16, 1971*",Bologna Wct,ATP 250,R64,Carpet,Terry Ryan,6-2 2-6 6-4,Nicola Pietrangeli
"Nov 16, 1971*",Bologna Wct,ATP 250,R64,Carpet,Ilie Nastase,(w/o),Robert Maud
"Nov 16, 1971*",Bologna Wct,ATP 250,R64,Carpet,Charlie Pasarell,6-3 6-4,Dick Crealy
"Nov 16, 1971*",Bologna Wct,ATP 250,R64,Carpet,Roger Taylor,6-4 3-6 6-1,Bill Bowrey
"Nov 16, 1971*",Bologna Wct,ATP 250,R64,Carpet,Graham Stilwell,6-4 5-7 6-1,U Unknown
"Nov 16, 1971*",Bologna Wct,ATP 250,R64,Carpet,Marty Riessen,6-3 6-3,Tom Leonard
"Nov 16, 1971*",Bologna Wct,ATP 250,R64,Carpet,Adriano Panatta,5-7 6-3 6-2,Roy Barth
"Nov 14, 1971*",Paris Indoor,ATP 250,F,Clay,Arthur Ashe,7-6 6-4 6-3,Marty Riessen
"Nov 13, 1971*",Paris Indoor,ATP 250,SF,Clay,Arthur Ashe,7-6 7-6 6-3,Georges Goven
"Nov 13, 1971*",Paris Indoor,ATP 250,SF,Clay,Marty Riessen,6-3 6-7 7-6 6-4,Stan Smith
"Nov 13, 1971*",Paris Indoor,ATP 250,QF,Clay,Marty Riessen,UNK,Richard Gonzalez
"Nov 13, 1971*",Paris Indoor,ATP 250,QF,Clay,Stan Smith,7-5 6-4,Dennis Ralston
"Nov 13, 1971*",Paris Indoor,ATP 250,QF,Clay,Georges Goven,7-6 6-2,Ken Rosewall
"Nov 13, 1971*",Paris Indoor,ATP 250,QF,Clay,Arthur Ashe,6-4 6-7 6-2,Roger Taylor
"Nov 12, 1971*",Paris Indoor,ATP 250,R16,Clay,Richard Gonzalez,6-1 6-3,Zeljko Franulovic
"Nov 12, 1971*",Paris Indoor,ATP 250,R16,Clay,Ken Rosewall,3-6 6-4 6-4,Clark Graebner
"Nov 12, 1971*",Paris Indoor,ATP 250,R16,Clay,Georges Goven,7-5 6-4,Roy Emerson
"Nov 12, 1971*",Paris Indoor,ATP 250,R16,Clay,Roger Taylor,6-3 7-6,Andres Gimeno
"Nov 12, 1971*",Paris Indoor,ATP 250,R16,Clay,Arthur Ashe,6-1 6-3,Cliff Drysdale
"Nov 12, 1971*",Paris Indoor,ATP 250,R16,Clay,Dennis Ralston,7-6 5-7 7-6,Jean Baptiste Chanfreau
"Nov 12, 1971*",Paris Indoor,ATP 250,R16,Clay,Stan Smith,6-3 6-2,Cliff Richey
"Nov 12, 1971*",Paris Indoor,ATP 250,R16,Clay,Marty Riessen,UNK,Graham Stilwell
"Nov 11, 1971*",Paris Indoor,ATP 250,R32,Clay,Andres Gimeno,6-1 6-7 6-0,Nicola Spear
"Nov 11, 1971*",Paris Indoor,ATP 250,R32,Clay,Jean Baptiste Chanfreau,6-7 7-6 6-4,Tom Okker
"Nov 11, 1971*",Paris Indoor,ATP 250,R32,Clay,Graham Stilwell,6-3 6-3,Rod Laver
"Nov 11, 1971*",Paris Indoor,ATP 250,R32,Clay,Ken Rosewall,6-1 6-2,Patrick Proisy
"Nov 11, 1971*",Paris Indoor,ATP 250,R32,Clay,Arthur Ashe,7-6 3-6 7-6,Owen Davidson
"Nov 11, 1971*",Paris Indoor,ATP 250,R32,Clay,Roger Taylor,6-3 6-2,Ismail El Shafei
"Nov 11, 1971*",Paris Indoor,ATP 250,R32,Clay,Georges Goven,6-3 6-4,Nikola Pilic
"Nov 11, 1971*",Paris Indoor,ATP 250,R32,Clay,Marty Riessen,6-4 4-6 6-3,Mark Cox
"Nov 11, 1971*",Paris Indoor,ATP 250,R32,Clay,Stan Smith,6-4 6-0,Bob Carmichael
"Nov 11, 1971*",Paris Indoor,ATP 250,R32,Clay,Zeljko Franulovic,6-3 6-7 6-2,Patrice Dominguez
"Nov 11, 1971*",Paris Indoor,ATP 250,R32,Clay,Roy Emerson,6-2 6-4,Ray Ruffels
"Nov 11, 1971*",Paris Indoor,ATP 250,R32,Clay,Cliff Richey,6-3 6-2,Pierre Barthes
"Nov 11, 1971*",Paris Indoor,ATP 250,R32,Clay,Dennis Ralston,6-7 6-4 6-2,Raymond Moore
"Nov 11, 1971*",Paris Indoor,ATP 250,R32,Clay,Clark Graebner,7-6 3-6 6-4,Francois Jauffret
"Nov 11, 1971*",Paris Indoor,ATP 250,R32,Clay,Cliff Drysdale,6-3 6-3,Dick Crealy
"Nov 7, 1971*",Wembley,ATP 250,F,Hard,Ilie Nastase,3-6 6-3 3-6 6-4 6-4,Rod Laver
"Nov 7, 1971*",Stockholm Open,ATP 250,F,Hard,Arthur Ashe,6-1 3-6 6-2 1-6 6-4,Jan Kodes
"Nov 6, 1971*",Stockholm Open,ATP 250,SF,Hard,Jan Kodes,2-6 6-2 6-4,Cliff Drysdale
"Nov 6, 1971*",Stockholm Open,ATP 250,SF,Hard,Arthur Ashe,6-4 6-3,Andres Gimeno
"Nov 6, 1971*",Wembley,ATP 250,SF,Hard,Ilie Nastase,6-1 6-4,Tom Gorman
"Nov 6, 1971*",Wembley,ATP 250,SF,Hard,Rod Laver,(w/o),Bob Hewitt
"Nov 6, 1971*",Stockholm Open,ATP 250,QF,Hard,Cliff Drysdale,7-6 4-6 6-3,John Alexander
