date,tournament,category,round,surface,winner,score,loser
"Jan 6, 1979*",Australian Open,Grand Slam,QF,Grass,John Marks #63,6-4 6-4 7-5,John Alexander #22
"Jan 6, 1979*",Australian Open,Grand Slam,QF,Grass,Arthur Ashe #13,4-6 6-2 4-6 6-2 9-7,Peter Feigl #45
"Jan 6, 1979*",Australian Open,Grand Slam,QF,Grass,Guillermo Vilas #3,3-6 6-1 3-6 6-3 6-2,Tony Roche #32
"Jan 4, 1979*",Australian Open,Grand Slam,R16,Grass,John Marks #63,6-2 6-2 4-6 6-4,John Sadri #84
"Jan 4, 1979*",Australian Open,Grand Slam,R16,Grass,Peter Feigl #45,2-6 4-6 7-5 6-4 10-8,Ken Rosewall #34
"Jan 4, 1979*",Australian Open,Grand Slam,R16,Grass,Hank Pfister #29,6-3 7-6 6-1,Wojtek Fibak #21
"Jan 4, 1979*",Australian Open,Grand Slam,R16,Grass,Arthur Ashe #13,2-6 6-2 7-5 4-6 6-3,Kim Warwick #41
"Jan 4, 1979*",Australian Open,Grand Slam,R16,Grass,John Alexander #22,6-3 6-2 6-2,Bob Carmichael #133
"Jan 4, 1979*",Australian Open,Grand Slam,R16,Grass,Guillermo Vilas #3,6-4 6-4 6-4,Allan Stone #67
"Jan 4, 1979*",Australian Open,Grand Slam,R16,Grass,Tony Roche #32,6-1 6-2 6-3,Dale Collings #144
"Jan 1, 1979*",Australian Open,Grand Slam,R32,Grass,Peter Feigl #45,6-2 3-6 7-5 6-1,Bob Giltinan #154
"Jan 1, 1979*",Australian Open,Grand Slam,R32,Grass,Guillermo Vilas #3,6-4 6-4 6-3,Brad Drewett #133
"Jan 1, 1979*",Australian Open,Grand Slam,R32,Grass,Kim Warwick #41,7-6 6-1 6-3,Dick Crealy #131
"Jan 1, 1979*",Australian Open,Grand Slam,R32,Grass,Dale Collings #144,6-4 3-6 6-3 7-6,Victor Amaya #37
"Jan 1, 1979*",Australian Open,Grand Slam,R32,Grass,Arthur Ashe #13,6-4 6-4 6-3,Raymond Moore #138
"Jan 1, 1979*",Australian Open,Grand Slam,R32,Grass,Ken Rosewall #34,2-6 7-6 7-5 7-6,Sherwood Stewart
"Jan 1, 1979*",Australian Open,Grand Slam,R32,Grass,Paul Kronk,2-6 7-5 6-4 4-6 6-1,Jai Dilouie #223
"Jan 1, 1979*",Australian Open,Grand Slam,R32,Grass,Tony Roche #32,6-3 6-4 6-4,George Hardie #153
"Jan 1, 1979*",Australian Open,Grand Slam,R32,Grass,John Sadri #84,6-1 6-4 6-1,Ross Case #86
"Jan 1, 1979*",Australian Open,Grand Slam,R32,Grass,Wojtek Fibak #21,6-2 6-2 4-6 6-3,John James #102
"Jan 1, 1979*",Australian Open,Grand Slam,R32,Grass,John Alexander #22,6-3 6-3 6-4,Russell Simpson #108
"Jan 1, 1979*",Australian Open,Grand Slam,R32,Grass,Bob Carmichael #133,6-4 2-6 7-6 6-3,Bernie Mitton #62
"Jan 1, 1979*",Australian Open,Grand Slam,R32,Grass,John Marks #63,6-7 6-3 6-2 6-2,Phil Dent #87
"Jan 1, 1979*",Australian Open,Grand Slam,R32,Grass,Hank Pfister #29,7-5 6-3 4-6 3-6 8-6,Steve Docherty #99
"Jan 1, 1979*",Australian Open,Grand Slam,R32,Grass,Allan Stone #67,6-4 3-6 6-3 6-4,Mark Edmondson #79
"Dec 30, 1978*",Sydney Outdoor,ATP 250,F,Grass,Tim Wilkison #54,6-3 6-3 6-7 3-6 6-2,Kim Warwick #48
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Dick Crealy #99,6-4 7-5 6-3,Warren Maher
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Bernie Mitton #63,6-3 6-3 5-7 6-1,Cliff Letcher
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Victor Amaya #36,7-6 7-6 6-2,Sashi Menon #157
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Tim Gullikson,6-2 6-2 7-6,Paul Mcnamee #101
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Allan Stone #65,6-3 6-2 6-3,Tim Wilkison #54
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Ken Rosewall #31,6-2 6-4 6-3,Cary Stansbury #308
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Ross Case #89,4-6 4-6 6-3 6-3 6-1,Yannick Noah #42
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Russell Simpson #91,6-2 6-2 6-3,Dick Bohrnstedt
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,John Marks #125,6-7 (ret.),Jose Luis Clerc #12
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,John James #100,6-4 6-0 6-7 4-6 6-2,David Carter #99
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,George Hardie #143,6-7 6-2 6-4 6-1,Alvin Gardiner #80
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Bob Giltinan #82,6-7 6-4 6-3 6-7 9-7,Ismail El Shafei
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,John Alexander #21,6-4 7-6 6-4,Peter Campbell #285
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Sherwood Stewart,6-7 6-2 6-1 6-4,Richard Lewis #134
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Raymond Moore #75,7-5 4-6 6-2 6-2,Ramesh Krishnan
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,John Sadri #93,6-3 7-6 6-4,Noel Phillips #201
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Paul Kronk,7-5 2-6 6-3 6-1,Geoff Masters #57
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Guillermo Vilas #3,6-3 6-7 6-3 7-6,Terry Rocavert #100
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Peter Feigl #55,6-4 1-6 6-4 7-6,Colin Dibley #91
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Bob Carmichael #182,6-2 6-3 6-2,Andrew Jarrett #248
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Arthur Ashe #17,6-3 6-3 7-6,Bruce Kleege #259
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Brad Drewett #228,4-6 6-4 6-2 6-1,Ray Ruffels #98
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Dale Collings #190,6-4 4-6 6-4 6-3,Gilles Moretton #133
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Peter Mcnamara,6-2 5-7 6-2 6-2,Chris Kachel #179
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Phil Dent #85,7-6 2-6 1-6 6-2 6-1,Pascal Portes #98
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Mark Edmondson #81,3-6 6-2 6-1 7-6,Brian Fairlie #145
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Wojtek Fibak #22,6-4 6-1 6-2,David Whyte #355
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Kim Warwick #48,6-4 6-4 6-4,Christophe Freyss #100
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Jai Dilouie #188,6-3 6-2 6-1,Rod Frawley #130
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Hank Pfister #32,6-3 6-2 6-2,Jonathan Smith
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Tony Roche #52,6-3 6-0 6-3,Ion Tiriac #106
"Dec 30, 1978*",Australian Open,Grand Slam,R64,Grass,Steve Docherty #92,6-3 6-2 6-4,Robin Drysdale #96
"Dec 29, 1978*",Sydney Outdoor,ATP 250,SF,Grass,Kim Warwick #48,6-7 7-6 6-4,Sherwood Stewart
"Dec 29, 1978*",Sydney Outdoor,ATP 250,SF,Grass,Tim Wilkison #54,6-4 2-6 6-4,John Alexander #21
"Dec 29, 1978*",Sydney Outdoor,ATP 250,QF,Grass,Sherwood Stewart,6-2 7-6,Guillermo Vilas #3
"Dec 29, 1978*",Sydney Outdoor,ATP 250,QF,Grass,John Alexander #21,6-2 6-2,Allan Stone #65
"Dec 29, 1978*",Sydney Outdoor,ATP 250,QF,Grass,Kim Warwick #48,7-5 5-7 6-2,Paul Kronk
"Dec 29, 1978*",Sydney Outdoor,ATP 250,QF,Grass,Tim Wilkison #54,7-5 6-7 6-1,Bernie Mitton #63
"Dec 28, 1978*",Sydney Outdoor,ATP 250,R16,Grass,Sherwood Stewart,6-7 7-6 6-4,Victor Amaya #36
"Dec 28, 1978*",Sydney Outdoor,ATP 250,R16,Grass,Paul Kronk,6-4 6-4,Noel Phillips #201
"Dec 28, 1978*",Sydney Outdoor,ATP 250,R16,Grass,Tim Wilkison #54,6-7 7-6 6-3,Hank Pfister #32
"Dec 28, 1978*",Sydney Outdoor,ATP 250,R16,Grass,Allan Stone #65,6-2 3-6 6-3,Arthur Ashe #17
"Dec 28, 1978*",Sydney Outdoor,ATP 250,R16,Grass,John Alexander #21,6-3 7-6,Peter Feigl #55
"Dec 28, 1978*",Sydney Outdoor,ATP 250,R16,Grass,Kim Warwick #48,6-4 6-4,Tim Gullikson
"Dec 28, 1978*",Sydney Outdoor,ATP 250,R16,Grass,Bernie Mitton #63,6-3 5-7 6-2,Ken Rosewall #31
"Dec 28, 1978*",Sydney Outdoor,ATP 250,R16,Grass,Guillermo Vilas #3,6-2 6-3,John James #100
"Dec 27, 1978*",Sydney Outdoor,ATP 250,R32,Grass,Hank Pfister #36,3-6 6-3 7-6,Gilles Moretton #133
"Dec 27, 1978*",Sydney Outdoor,ATP 250,R32,Grass,Ken Rosewall #32,6-3 6-4,Jonathan Smith
"Dec 27, 1978*",Sydney Outdoor,ATP 250,R32,Grass,Tim Wilkison #140,6-1 6-4,Jose Luis Clerc #12
"Dec 27, 1978*",Sydney Outdoor,ATP 250,R32,Grass,Bernie Mitton #62,2-6 6-4 6-4,Chris Kachel #179
"Dec 27, 1978*",Sydney Outdoor,ATP 250,R32,Grass,Arthur Ashe #17,6-2 6-2,Mark Edmondson #78
"Dec 27, 1978*",Sydney Outdoor,ATP 250,R32,Grass,John Alexander #22,6-3 6-4,John Sadri #90
"Dec 27, 1978*",Sydney Outdoor,ATP 250,R32,Grass,John James #100,7-6 5-7 6-2,Geoff Masters #60
"Dec 27, 1978*",Sydney Outdoor,ATP 250,R32,Grass,Guillermo Vilas #3,6-3 6-2,Charlie Fancutt
"Dec 27, 1978*",Sydney Outdoor,ATP 250,R32,Grass,Kim Warwick #58,7-5 6-4,Richard Lewis #134
"Dec 27, 1978*",Sydney Outdoor,ATP 250,R32,Grass,Tim Gullikson,7-5 6-2,Terry Rocavert #100
"Dec 27, 1978*",Sydney Outdoor,ATP 250,R32,Grass,Sherwood Stewart,(def.),Chris Lewis #31
"Dec 27, 1978*",Sydney Outdoor,ATP 250,R32,Grass,Peter Feigl #57,4-6 6-3 6-2,George Hardie #143
"Dec 27, 1978*",Sydney Outdoor,ATP 250,R32,Grass,Victor Amaya #34,6-4 7-6,Rod Frawley #130
"Dec 27, 1978*",Sydney Outdoor,ATP 250,R32,Grass,Paul Kronk,7-6 6-4,Tony Roche #52
"Dec 27, 1978*",Sydney Outdoor,ATP 250,R32,Grass,Noel Phillips #201,4-6 6-3 7-5,Phil Dent #69
"Dec 27, 1978*",Sydney Outdoor,ATP 250,R32,Grass,Allan Stone #66,6-4 6-1,Syd Ball #244
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,John Alexander #22,6-1 6-4,Pascal Portes #95
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Jose Luis Clerc #12,6-2 6-4,Steve Docherty #92
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Guillermo Vilas #3,6-1 6-3,Cliff Letcher
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Gilles Moretton #133,6-7 7-6 6-3,Bob Carmichael #182
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Jonathan Smith,7-6 6-7 6-4,Bruce Kleege #259
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Victor Amaya #34,5-7 6-4 6-1,Andrew Jarrett #248
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Chris Kachel #179,6-2 6-4,Peter Campbell #285
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Allan Stone #66,6-1 6-7 7-6,Yannick Noah #38
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Ken Rosewall #32,6-4 6-2,Cary Stansbury #308
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Arthur Ashe #17,6-3 6-4,Ray Ruffels #98
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,John James #100,6-7 7-5 6-3,Brad Drewett #228
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Richard Lewis #134,6-2 6-3,Warren Maher
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Rod Frawley #130,6-3 6-2,David Carter #99
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Hank Pfister #36,6-3 6-3,Brian Fairlie #145
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Geoff Masters #60,6-3 3-6 6-3,Raymond Moore #75
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Tony Roche #52,7-6 6-2,Colin Dibley #91
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Bernie Mitton #62,6-4 6-2,Ross Case #88
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Terry Rocavert #100,4-6 6-2 6-1,Dale Collings #190
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Tim Wilkison #140,6-1 6-4,Robin Drysdale #96
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Tim Gullikson,7-5 6-4,Christophe Freyss #100
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Noel Phillips #201,6-2 2-6 6-1,Victor Eke #324
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Kim Warwick #58,6-3 7-6,Dick Crealy #99
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Chris Lewis #31,6-2 6-3,Ismail El Shafei
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,George Hardie #143,6-3 3-6 7-6,Paul Mcnamee #101
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Syd Ball #244,7-5 6-3,Russell Simpson #91
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Charlie Fancutt,7-6 7-6,Leo Palin #386
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,John Sadri #90,7-6 6-3,Ion Tiriac #106
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Mark Edmondson #78,7-5 7-6,Bob Giltinan #76
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Peter Feigl #57,6-4 6-2,Alvin Gardiner #82
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Phil Dent #69,6-4 6-4,Wojtek Fibak #21
"Dec 26, 1978*",Sydney Outdoor,ATP 250,R64,Grass,Paul Kronk,6-3 7-6,John Marks #125
"Dec 18, 1978*",Wct Challenge Cup,ATP 250,F,Hard,Ilie Nastase #15,2-6 5-6 6-2 6-4 6-4,Peter Fleming #27
"Dec 17, 1978*",Wct Challenge Cup,ATP 250,SF,Hard,Peter Fleming #27,6-5 6-5,Bjorn Borg #2
"Dec 17, 1978*",Wct Challenge Cup,ATP 250,SF,Hard,Ilie Nastase #15,6-1 6-2,Raul Ramirez #8
"Dec 12, 1978",Wct Challenge Cup,ATP 250,RR,Hard,Ilie Nastase #15,6-5 6-4,Dick Stockton #19
"Dec 12, 1978",Wct Challenge Cup,ATP 250,RR,Hard,Roscoe Tanner #11,6-2 6-4,Harold Solomon #9
"Dec 12, 1978",Wct Challenge Cup,ATP 250,RR,Hard,Bjorn Borg #2,6-1 6-3,Raul Ramirez #8
"Dec 12, 1978",Wct Challenge Cup,ATP 250,RR,Hard,John McEnroe #5,6-5 3-6 6-4,Ilie Nastase #15
"Dec 12, 1978",Wct Challenge Cup,ATP 250,RR,Hard,Bjorn Borg #2,6-3 6-2,Harold Solomon #9
"Dec 12, 1978",Wct Challenge Cup,ATP 250,RR,Hard,Peter Fleming #27,6-5 4-6 6-4,John McEnroe #5
"Dec 12, 1978",Wct Challenge Cup,ATP 250,RR,Hard,Raul Ramirez #8,6-4 6-2,Harold Solomon #9
"Dec 12, 1978",Wct Challenge Cup,ATP 250,RR,Hard,Peter Fleming #27,2-6 6-4 6-4,Dick Stockton #19
"Dec 12, 1978",Wct Challenge Cup,ATP 250,RR,Hard,Ilie Nastase #15,4-6 6-2 6-4,Peter Fleming #27
"Dec 12, 1978",Wct Challenge Cup,ATP 250,RR,Hard,Bjorn Borg #2,3-6 6-5 6-4,Roscoe Tanner #11
"Dec 12, 1978",Wct Challenge Cup,ATP 250,RR,Hard,Dick Stockton #19,6-4 6-2,John McEnroe #5
"Dec 12, 1978",Wct Challenge Cup,ATP 250,RR,Hard,Raul Ramirez #8,3-6 6-5 6-1,Roscoe Tanner #11
"Dec 10, 1978*",Santiago,ATP 250,F,Clay,Jose Luis Clerc #12,3-6 6-3 6-1,Victor Pecci #45
"Dec 10, 1978*",Johannesburg,ATP 250,F,Hard,Tim Gullikson,2-6 7-6 7-6 6-7 6-4,Harold Solomon #9
"Dec 10, 1978*",Calcutta,ATP 250,F,Clay,Yannick Noah #38,6-3 6-2,Pascal Portes #95
"Dec 9, 1978*",Calcutta,ATP 250,SF,Clay,Yannick Noah #38,7-5 6-2,Louk Sanders #123
"Dec 9, 1978*",Santiago,ATP 250,SF,Clay,Jose Luis Clerc #12,6-2 6-4,Paul Mcnamee #101
"Dec 9, 1978*",Santiago,ATP 250,SF,Clay,Victor Pecci #45,6-4 3-6 6-4,Rolf Gehring #50
"Dec 9, 1978*",Johannesburg,ATP 250,SF,Hard,Tim Gullikson,6-4 6-4,David Schneider #83
"Dec 9, 1978*",Johannesburg,ATP 250,SF,Hard,Harold Solomon #9,7-6 4-6 7-5,Johan Kriek #28
"Dec 9, 1978*",Calcutta,ATP 250,SF,Clay,Pascal Portes #95,6-0 6-7 6-1,Anand Amritraj
"Dec 9, 1978*",Santiago,ATP 250,QF,Clay,Rolf Gehring #50,6-4 3-0 (ret.),Fernando Maynetto #429
"Dec 9, 1978*",Santiago,ATP 250,QF,Clay,Paul Mcnamee #101,6-4 6-1,Paolo Bertolucci #44
"Dec 9, 1978*",Calcutta,ATP 250,QF,Clay,Pascal Portes #95,5-7 7-6 6-4,Vijay Amritraj #56
"Dec 9, 1978*",Johannesburg,ATP 250,QF,Hard,David Schneider #83,6-4 7-6,Peter Fleming #27
"Dec 9, 1978*",Santiago,ATP 250,QF,Clay,Victor Pecci #45,6-4 2-6 6-3,Hans Gildemeister
"Dec 9, 1978*",Calcutta,ATP 250,QF,Clay,Yannick Noah #38,6-3 4-6 6-1,Christophe Freyss #100
"Dec 9, 1978*",Santiago,ATP 250,QF,Clay,Jose Luis Clerc #12,6-2 6-2,Ricardo Cano #80
"Dec 9, 1978*",Johannesburg,ATP 250,QF,Hard,Harold Solomon #9,6-3 7-6,Tom Gullikson
"Dec 9, 1978*",Calcutta,ATP 250,QF,Clay,Louk Sanders #123,7-6 6-1,Ramesh Krishnan
"Dec 9, 1978*",Johannesburg,ATP 250,QF,Hard,Tim Gullikson,6-3 6-2,Heinz Gunthardt #53
"Dec 9, 1978*",Johannesburg,ATP 250,QF,Hard,Johan Kriek #28,6-1 2-6 6-2,Colin Dowdeswell #72
"Dec 8, 1978*",Santiago,ATP 250,R16,Clay,Fernando Maynetto #429,6-2 6-7 6-1,Alvaro Fillol #178
"Dec 8, 1978*",Santiago,ATP 250,R16,Clay,Rolf Gehring #50,6-4 3-6 8-6,Jaime Fillol #74
"Dec 8, 1978*",Calcutta,ATP 250,R16,Clay,Ramesh Krishnan,7-6 6-4,Andrew Jarrett #248
"Dec 8, 1978*",Santiago,ATP 250,R16,Clay,Victor Pecci #45,6-2 6-1,Joao Soares #308
"Dec 8, 1978*",Santiago,ATP 250,R16,Clay,Paolo Bertolucci #44,6-4 2-6 6-3,Van Winitsky #147
"Dec 8, 1978*",Calcutta,ATP 250,R16,Clay,Louk Sanders #123,6-3 6-3,Igor Tihonenko
"Dec 8, 1978*",Calcutta,ATP 250,R16,Clay,Pascal Portes #95,6-4 6-3,Alex Metreveli
"Dec 8, 1978*",Johannesburg,ATP 250,R16,Hard,Colin Dowdeswell #72,6-0 7-5,Gianni Ocleppo #93
"Dec 8, 1978*",Santiago,ATP 250,R16,Clay,Jose Luis Clerc #12,6-2 6-3,Werner Zirngibl #95
"Dec 8, 1978*",Johannesburg,ATP 250,R16,Hard,David Schneider #83,6-3 6-4,Deon Joubert #54
"Dec 8, 1978*",Johannesburg,ATP 250,R16,Hard,Johan Kriek #28,7-6 6-3,Raymond Moore #75
"Dec 8, 1978*",Santiago,ATP 250,R16,Clay,Hans Gildemeister,6-3 6-4,Andreas Maurer #207
"Dec 8, 1978*",Calcutta,ATP 250,R16,Clay,Anand Amritraj,4-6 6-2 6-4,Dick Crealy #99
"Dec 8, 1978*",Johannesburg,ATP 250,R16,Hard,Harold Solomon #9,6-4 6-4,Paul Kronk
"Dec 8, 1978*",Santiago,ATP 250,R16,Clay,Ricardo Cano #80,6-2 6-1,Alvaro Betancur #131
"Dec 8, 1978*",Calcutta,ATP 250,R16,Clay,Christophe Freyss #100,6-1 6-2,Angel Gimenez #43
"Dec 8, 1978*",Johannesburg,ATP 250,R16,Hard,Heinz Gunthardt #53,6-1 6-3,Onny Parun #141
"Dec 8, 1978*",Calcutta,ATP 250,R16,Clay,Yannick Noah #38,7-6 6-2,Robin Drysdale #96
"Dec 8, 1978*",Calcutta,ATP 250,R16,Clay,Vijay Amritraj #56,6-3 6-2,Richard Meyer #265
"Dec 8, 1978*",Johannesburg,ATP 250,R16,Hard,Tom Gullikson,6-2 7-6,Jorge Andrew #77
"Dec 8, 1978*",Santiago,ATP 250,R16,Clay,Paul Mcnamee #101,4-6 6-2 7-5,Rick Fagel #127
"Dec 8, 1978*",Johannesburg,ATP 250,R16,Hard,Peter Fleming #27,6-7 6-4 6-2,John Yuill #142
"Dec 8, 1978*",Calcutta,ATP 250,R16,Clay,Sherwood Stewart,6-4 6-1,Gilles Moretton #133
"Dec 8, 1978*",Johannesburg,ATP 250,R16,Hard,Tim Gullikson,6-4 7-5,Bernie Mitton #62
"Dec 7, 1978*",Santiago,ATP 250,R32,Clay,Van Winitsky #147,6-4 7-5,Ramiro Benavides #155
"Dec 7, 1978*",Santiago,ATP 250,R32,Clay,Alvaro Betancur #131,6-3 6-4,Belus Prajoux #87
"Dec 7, 1978*",Calcutta,ATP 250,R32,Clay,Dick Crealy #99,6-3 6-3,Jim Mcmanus #386
