date,tournament,category,round,surface,winner,score,loser
"Nov 19, 1987*",Buenos Aires,ATP 250,R32,Clay,Juan Aguilera #210,6-2 6-2,Gilad Bloom #148
"Nov 19, 1987*",Buenos Aires,ATP 250,R32,Clay,Pablo Arraya #169,7-5 4-6 6-3,Alberto Tous #68
"Nov 19, 1987*",Buenos Aires,ATP 250,R32,Clay,Gustavo Guerrero #285,7-5 7-6,Ricki Osterthun #72
"Nov 19, 1987*",Buenos Aires,ATP 250,R32,Clay,Alberto Mancini #140,6-2 7-5,Jim Gurfein #224
"Nov 19, 1987*",Johannesburg,ATP 250,R32,Hard,Francesco Cancellotti #86,6-4 6-3,Rick Leach #115
"Nov 19, 1987*",Johannesburg,ATP 250,R32,Hard,Gary Muller,5-7 6-4 6-4,Mark Woodforde #69
"Nov 19, 1987*",Buenos Aires,ATP 250,R32,Clay,Martin Jaite #15,6-2 6-2,Roberto Arguello #182
"Nov 19, 1987*",Buenos Aires,ATP 250,R32,Clay,Eduardo Bengoechea #24,6-4 6-0,Francisco Yunis #120
"Nov 19, 1987*",Buenos Aires,ATP 250,R32,Clay,Javier Frana #146,6-4 6-2,Javier Sanchez #107
"Nov 19, 1987*",Buenos Aires,ATP 250,R32,Clay,Jay Berger #53,6-4 6-2,Marcelo Filippini #138
"Nov 19, 1987*",Johannesburg,ATP 250,R32,Hard,Tim Wilkison #51,6-4 4-6 6-3,Craig Campbell #322
"Nov 19, 1987*",Johannesburg,ATP 250,R32,Hard,Guy Forget #59,6-3 6-4,Kelly Jones #156
"Nov 19, 1987*",Johannesburg,ATP 250,R32,Hard,Jakob Hlasek #25,6-2 6-2,Jim Courier #377
"Nov 19, 1987*",Buenos Aires,ATP 250,R32,Clay,Guillermo Perez-Roldan #23,6-3 6-0,Carlos Di Laura
"Nov 19, 1987*",Johannesburg,ATP 250,R32,Hard,Kevin Curren #41,6-4 4-6 7-5,Scott Davis #35
"Nov 19, 1987*",Buenos Aires,ATP 250,R32,Clay,Franco Davin #168,6-2 7-6,Luiz Mattar #64
"Nov 19, 1987*",Buenos Aires,ATP 250,R32,Clay,Pedro Rebolledo #84,6-0 6-3,Tore Meinecke #76
"Nov 19, 1987*",Johannesburg,ATP 250,R32,Hard,Richey Reneberg #81,7-5 6-1,Barry Moir #128
"Nov 19, 1987*",Buenos Aires,ATP 250,R32,Clay,Cassio Motta #109,6-3 2-6 7-5,Sergio Casal #112
"Nov 19, 1987*",Buenos Aires,ATP 250,R32,Clay,Horacio de la Pena #97,6-3 6-4,Diego Perez #118
"Nov 19, 1987*",Johannesburg,ATP 250,R32,Hard,Amos Mansdorf #18,7-6 6-2,Christo Steyn #298
"Nov 19, 1987*",Johannesburg,ATP 250,R32,Hard,Simon Youl #127,7-6 6-7 7-6,Neil Broad #622
"Nov 19, 1987*",Johannesburg,ATP 250,R32,Hard,David Pate #21,6-1 7-6,Carl Limberger #142
"Nov 19, 1987*",Johannesburg,ATP 250,R32,Hard,Pieter Aldrich #209,6-3 7-5,Johan Kriek #34
"Nov 19, 1987*",Johannesburg,ATP 250,R32,Hard,Andres Gomez #10,6-1 7-5,Danie Visser #100
"Nov 19, 1987*",Buenos Aires,ATP 250,R32,Clay,Gustavo Garetto #233,3-6 7-6 6-4,Ronald Agenor #42
"Nov 19, 1987*",Johannesburg,ATP 250,R32,Hard,Pat Cash #7,6-2 6-2,Michael Robertson #342
"Nov 19, 1987*",Johannesburg,ATP 250,R32,Hard,Henri Leconte #22,6-4 4-6 6-4,Marius Barnard #952
"Nov 19, 1987*",Buenos Aires,ATP 250,R32,Clay,Marcelo Ingaramo #187,4-6 6-1 6-4,Christian Miniussi #126
"Nov 19, 1987*",Johannesburg,ATP 250,R32,Hard,Matt Anger #63,6-4 7-5,Eddie Edwards #150
"Nov 16, 1987*",Frankfurt,ATP 250,F,Carpet,Tim Mayotte #11,7-6 6-4,Andres Gomez #10
"Nov 16, 1987*",Wembley,ATP 250,F,Carpet,Ivan Lendl #1,6-3 6-2 7-5,Anders Jarryd #14
"Nov 15, 1987*",Sao Paulo,ATP 250,F,Hard,Jaime Yzaga #94,6-2 4-6 6-2,Luiz Mattar #76
"Nov 15, 1987*",Wembley,ATP 250,SF,Carpet,Ivan Lendl #1,6-4 7-6,Henri Leconte #28
"Nov 15, 1987*",Frankfurt,ATP 250,SF,Carpet,Tim Mayotte #10,6-4 6-1,Derrick Rostagno #60
"Nov 15, 1987*",Frankfurt,ATP 250,SF,Carpet,Andres Gomez #12,6-3 6-3,Jim Pugh #49
"Nov 15, 1987*",Wembley,ATP 250,SF,Carpet,Anders Jarryd #16,7-6 6-1,Jakob Hlasek #26
"Nov 15, 1987*",Frankfurt,ATP 250,QF,Carpet,Andres Gomez #12,6-2 6-4,Libor Pimek #75
"Nov 15, 1987*",Wembley,ATP 250,QF,Carpet,Jakob Hlasek #26,6-3 6-3,Miloslav Mecir #6
"Nov 15, 1987*",Frankfurt,ATP 250,QF,Carpet,Derrick Rostagno #60,7-6 4-6 6-1,Nicklas Kroon #136
"Nov 15, 1987*",Frankfurt,ATP 250,QF,Carpet,Tim Mayotte #10,7-6 6-4,Dan Goldie #58
"Nov 15, 1987*",Wembley,ATP 250,QF,Carpet,Anders Jarryd #16,3-6 7-6 6-2,Pat Cash #7
"Nov 15, 1987*",Wembley,ATP 250,QF,Carpet,Henri Leconte #28,6-7 7-6 6-3,Amos Mansdorf #19
"Nov 15, 1987*",Frankfurt,ATP 250,QF,Carpet,Jim Pugh #49,7-5 0-6 6-2,Brad Gilbert #13
"Nov 15, 1987*",Wembley,ATP 250,QF,Carpet,Ivan Lendl #1,3-6 6-3 6-4,Paul Annacone #37
"Nov 14, 1987*",Sao Paulo,ATP 250,SF,Hard,Jaime Yzaga #94,6-2 6-1,Jay Berger #44
"Nov 14, 1987*",Sao Paulo,ATP 250,SF,Hard,Luiz Mattar #76,6-2 6-4,Dan Cassidy #162
"Nov 14, 1987*",Sao Paulo,ATP 250,QF,Hard,Jaime Yzaga #94,6-4 7-6,Roberto Saad #188
"Nov 14, 1987*",Sao Paulo,ATP 250,QF,Hard,Jay Berger #44,6-3 6-2,Tore Meinecke #81
"Nov 14, 1987*",Sao Paulo,ATP 250,QF,Hard,Luiz Mattar #76,6-3 6-4,Marcelo Filippini #154
"Nov 14, 1987*",Sao Paulo,ATP 250,QF,Hard,Dan Cassidy #162,7-6 2-6 7-6,Jim Gurfein #260
"Nov 14, 1987*",Wembley,ATP 250,R16,Carpet,Ivan Lendl #1,6-4 6-3,Alexander Volkov #116
"Nov 14, 1987*",Frankfurt,ATP 250,R16,Carpet,Brad Gilbert #13,6-2 6-2,Christian Bergstrom #79
"Nov 14, 1987*",Frankfurt,ATP 250,R16,Carpet,Jim Pugh #49,6-7 6-3 7-6,Ulf Stenlund #45
"Nov 14, 1987*",Wembley,ATP 250,R16,Carpet,Pat Cash #7,6-4 3-6 6-3,Andrei Chesnokov #50
"Nov 14, 1987*",Wembley,ATP 250,R16,Carpet,Henri Leconte #28,6-3 7-6,Milan Srejber #63
"Nov 14, 1987*",Wembley,ATP 250,R16,Carpet,Jakob Hlasek #26,7-5 6-0,Jan Gunnarsson #41
"Nov 14, 1987*",Frankfurt,ATP 250,R16,Carpet,Nicklas Kroon #136,7-5 6-3,Mats Wilander #3
"Nov 14, 1987*",Wembley,ATP 250,R16,Carpet,Miloslav Mecir #6,7-6 6-4,Johan Kriek #32
"Nov 14, 1987*",Wembley,ATP 250,R16,Carpet,Amos Mansdorf #19,6-3 5-7 6-2,Rick Leach #133
"Nov 14, 1987*",Frankfurt,ATP 250,R16,Carpet,Derrick Rostagno #60,6-3 6-4,Mark Woodforde #71
"Nov 14, 1987*",Frankfurt,ATP 250,R16,Carpet,Andres Gomez #12,7-6 3-6 6-1,Richey Reneberg #82
"Nov 14, 1987*",Frankfurt,ATP 250,R16,Carpet,Libor Pimek #75,7-6 6-1,Michiel Schapers #56
"Nov 14, 1987*",Wembley,ATP 250,R16,Carpet,Paul Annacone #37,6-2 6-2,Christo Van Rensburg
"Nov 14, 1987*",Frankfurt,ATP 250,R16,Carpet,Dan Goldie #58,6-4 6-3,Greg Holmes #135
"Nov 14, 1987*",Wembley,ATP 250,R16,Carpet,Anders Jarryd #16,6-4 6-3,Claudio Mezzadri #30
"Nov 14, 1987*",Frankfurt,ATP 250,R16,Carpet,Tim Mayotte #10,6-1 6-3,Ben Testerman #106
"Nov 13, 1987*",Sao Paulo,ATP 250,R16,Hard,Jim Gurfein #260,7-5 6-4,Carlos Di Laura
"Nov 13, 1987*",Sao Paulo,ATP 250,R16,Hard,Dan Cassidy #162,6-0 3-6 6-4,Eduardo Bengoechea #24
"Nov 13, 1987*",Sao Paulo,ATP 250,R16,Hard,Marcelo Filippini #154,7-6 6-3,Pablo Arraya #169
"Nov 13, 1987*",Sao Paulo,ATP 250,R16,Hard,Roberto Saad #188,6-3 6-0,Horst Skoff #57
"Nov 13, 1987*",Sao Paulo,ATP 250,R16,Hard,Tore Meinecke #81,6-3 4-6 7-6,Blaine Willenborg #155
"Nov 13, 1987*",Sao Paulo,ATP 250,R16,Hard,Jay Berger #44,7-6 6-0,Javier Frana #148
"Nov 13, 1987*",Sao Paulo,ATP 250,R16,Hard,Jaime Yzaga #94,7-5 6-3,Jose Daher #268
"Nov 13, 1987*",Sao Paulo,ATP 250,R16,Hard,Luiz Mattar #76,7-5 6-0,Javier Sanchez #105
"Nov 13, 1987*",Wembley,ATP 250,R32,Carpet,Johan Kriek #32,6-2 3-6 6-4,Stanislav Birner #156
"Nov 13, 1987*",Frankfurt,ATP 250,R32,Carpet,Nicklas Kroon #136,6-4 6-4,Matt Anger #61
"Nov 13, 1987*",Wembley,ATP 250,R32,Carpet,Pat Cash #7,7-5 7-6,Jonas Svensson #22
"Nov 13, 1987*",Frankfurt,ATP 250,R32,Carpet,Brad Gilbert #13,6-2 6-7 6-2,Paul Vojtischek #86
"Nov 13, 1987*",Wembley,ATP 250,R32,Carpet,Jakob Hlasek #26,7-6 6-4,Karel Novacek #78
"Nov 13, 1987*",Wembley,ATP 250,R32,Carpet,Paul Annacone #37,2-6 7-5 6-4,Jeremy Bates #84
"Nov 13, 1987*",Frankfurt,ATP 250,R32,Carpet,Greg Holmes #135,6-1 6-3,David Pate #18
"Nov 13, 1987*",Frankfurt,ATP 250,R32,Carpet,Andres Gomez #12,6-4 7-6,Jaroslav Navratil #74
"Nov 13, 1987*",Frankfurt,ATP 250,R32,Carpet,Christian Bergstrom #79,6-1 6-4,Jim Grabb #69
"Nov 13, 1987*",Frankfurt,ATP 250,R32,Carpet,Dan Goldie #58,6-4 6-4,Tim Wilkison #48
"Nov 13, 1987*",Wembley,ATP 250,R32,Carpet,Christo Van Rensburg,7-5 6-1,Peter Doohan #65
"Nov 13, 1987*",Wembley,ATP 250,R32,Carpet,Miloslav Mecir #6,6-2 6-4,Kelly Evernden #36
"Nov 13, 1987*",Wembley,ATP 250,R32,Carpet,Andrei Chesnokov #50,6-3 7-5,Mikael Pernfors #29
"Nov 13, 1987*",Frankfurt,ATP 250,R32,Carpet,Mats Wilander #3,6-0 6-4,Sammy Giammalva Jr
"Nov 13, 1987*",Wembley,ATP 250,R32,Carpet,Ivan Lendl #1,6-2 6-1,Ronald Agenor #39
"Nov 13, 1987*",Wembley,ATP 250,R32,Carpet,Rick Leach #133,3-6 6-3 6-3,Tomas Smid #38
"Nov 13, 1987*",Wembley,ATP 250,R32,Carpet,Jan Gunnarsson #41,7-5 6-3,Stuart Bale #534
"Nov 13, 1987*",Frankfurt,ATP 250,R32,Carpet,Michiel Schapers #56,6-3 7-5,Scott Davis #34
"Nov 13, 1987*",Wembley,ATP 250,R32,Carpet,Alexander Volkov #116,6-2 4-6 6-2,Peter Fleming #111
"Nov 13, 1987*",Frankfurt,ATP 250,R32,Carpet,Ulf Stenlund #45,6-1 6-4,Peter Lundgren #25
"Nov 13, 1987*",Wembley,ATP 250,R32,Carpet,Milan Srejber #63,6-2 6-7 6-1,Joakim Nystrom #14
"Nov 13, 1987*",Frankfurt,ATP 250,R32,Carpet,Richey Reneberg #82,7-5 6-4,Johan Carlsson #121
"Nov 13, 1987*",Frankfurt,ATP 250,R32,Carpet,Mark Woodforde #71,6-3 6-2,Marian Vajda #40
"Nov 13, 1987*",Wembley,ATP 250,R32,Carpet,Claudio Mezzadri #30,6-7 6-4 6-4,Andrew Castle #145
"Nov 13, 1987*",Frankfurt,ATP 250,R32,Carpet,Libor Pimek #75,6-1 6-1,Mark Petchey
"Nov 13, 1987*",Wembley,ATP 250,R32,Carpet,Henri Leconte #28,6-3 7-6,Kevin Curren #31
"Nov 13, 1987*",Wembley,ATP 250,R32,Carpet,Amos Mansdorf #19,6-2 7-6,Tony Mmoh #114
"Nov 13, 1987*",Frankfurt,ATP 250,R32,Carpet,Ben Testerman #106,6-4 7-5,Leonardo Lavalle #208
"Nov 13, 1987*",Frankfurt,ATP 250,R32,Carpet,Jim Pugh #49,6-3 4-6 7-6,Kelly Jones #151
"Nov 13, 1987*",Wembley,ATP 250,R32,Carpet,Anders Jarryd #16,6-4 6-3,Guy Forget #55
"Nov 13, 1987*",Frankfurt,ATP 250,R32,Carpet,Tim Mayotte #10,6-2 6-2,Nduka Odizor #70
"Nov 13, 1987*",Frankfurt,ATP 250,R32,Carpet,Derrick Rostagno #60,6-7 6-4 6-4,Jimmy Arias #33
"Nov 12, 1987*",Sao Paulo,ATP 250,R32,Hard,Dan Cassidy #162,2-6 6-4 6-2,Cassio Motta #104
"Nov 12, 1987*",Sao Paulo,ATP 250,R32,Hard,Horst Skoff #57,6-1 5-7 6-2,Danilo Marcelino #266
"Nov 12, 1987*",Sao Paulo,ATP 250,R32,Hard,Javier Sanchez #105,6-3 6-3,Ricardo Acuna #223
"Nov 12, 1987*",Sao Paulo,ATP 250,R32,Hard,Jay Berger #44,6-4 6-3,Roberto Arguello #137
"Nov 12, 1987*",Sao Paulo,ATP 250,R32,Hard,Javier Frana #148,6-3 6-7 6-2,Gilad Bloom #144
"Nov 12, 1987*",Sao Paulo,ATP 250,R32,Hard,Eduardo Bengoechea #24,6-0 6-3,Joao Soares #249
"Nov 12, 1987*",Sao Paulo,ATP 250,R32,Hard,Tore Meinecke #81,7-5 6-7 6-4,Christian Weis #242
"Nov 12, 1987*",Sao Paulo,ATP 250,R32,Hard,Jim Gurfein #260,5-7 6-2 6-2,Horacio de la Pena #91
"Nov 12, 1987*",Sao Paulo,ATP 250,R32,Hard,Blaine Willenborg #155,3-6 6-1 6-3,Hans Schwaier #153
"Nov 12, 1987*",Sao Paulo,ATP 250,R32,Hard,Carlos Di Laura,6-3 1-6 7-5,Fernando Roese #367
"Nov 12, 1987*",Sao Paulo,ATP 250,R32,Hard,Luiz Mattar #76,0-6 7-6 6-2,John Ross
"Nov 12, 1987*",Sao Paulo,ATP 250,R32,Hard,Jaime Yzaga #94,6-3 6-4,Sergio Casal #102
"Nov 12, 1987*",Sao Paulo,ATP 250,R32,Hard,Roberto Saad #188,7-5 6-2,Christian Miniussi #123
"Nov 12, 1987*",Sao Paulo,ATP 250,R32,Hard,Pablo Arraya #169,6-4 6-2,Julio Goes #165
"Nov 12, 1987*",Sao Paulo,ATP 250,R32,Hard,Marcelo Filippini #154,3-6 6-4 7-5,Ricki Osterthun #67
