date,tournament,category,round,surface,winner,score,loser
"Dec 30, 1980*",Australian Open,Grand Slam,R64,Grass,Brian Teacher #20,7-6 3-6 7-5 7-6,Tim Mayotte #171
"Dec 30, 1980*",Australian Open,Grand Slam,R64,Grass,Jose Luis Clerc #8,6-3 6-1 3-6 6-4,Tom Gullikson
"Dec 21, 1980*",Sydney Outdoor,ATP 250,F,Grass,Fritz Buehning #68,6-3 6-7 7-6,Brian Teacher #20
"Dec 21, 1980*",Sofia,ATP 250,F,Carpet,Per Hjertquist #76,6-3 6-2 7-5,Vadim Borisov #298
"Dec 20, 1980*",Sydney Outdoor,ATP 250,SF,Grass,Fritz Buehning #68,6-7 7-6 6-3,Paul Mcnamee #40
"Dec 20, 1980*",Sofia,ATP 250,SF,Carpet,Per Hjertquist #76,7-6 6-4,Konstantin Pugayev
"Dec 20, 1980*",Sydney Outdoor,ATP 250,SF,Grass,Brian Teacher #20,6-4 7-5,Russell Simpson #98
"Dec 20, 1980*",Sofia,ATP 250,SF,Carpet,Vadim Borisov #298,6-4 6-4,Louk Sanders #97
"Dec 20, 1980*",Sydney Outdoor,ATP 250,QF,Grass,Russell Simpson #98,7-6 7-6,Shlomo Glickstein #65
"Dec 20, 1980*",Sofia,ATP 250,QF,Carpet,Vadim Borisov #298,6-4 5-7 6-2,Andrei Dirzu #662
"Dec 20, 1980*",Sofia,ATP 250,QF,Carpet,Louk Sanders #97,6-1 6-4,Roland Stadler #439
"Dec 20, 1980*",Sydney Outdoor,ATP 250,QF,Grass,Brian Teacher #20,6-4 7-5,Kim Warwick #36
"Dec 20, 1980*",Sofia,ATP 250,QF,Carpet,Konstantin Pugayev,7-6 7-5,Tenny Svensson #215
"Dec 20, 1980*",Sydney Outdoor,ATP 250,QF,Grass,Paul Mcnamee #40,7-6 6-3,John Sadri #15
"Dec 20, 1980*",Sofia,ATP 250,QF,Carpet,Per Hjertquist #76,6-3 6-7 7-5,Damir Keretic #400
"Dec 20, 1980*",Sydney Outdoor,ATP 250,QF,Grass,Fritz Buehning #68,6-1 1-6 6-3,Phil Dent #34
"Dec 19, 1980*",Sydney Outdoor,ATP 250,R16,Grass,John Sadri #15,6-4 6-1,Sashi Menon #187
"Dec 19, 1980*",Sofia,ATP 250,R16,Carpet,Vadim Borisov #298,3-6 7-6 6-3,Ismail El Shafei
"Dec 19, 1980*",Sofia,ATP 250,R16,Carpet,Konstantin Pugayev,7-6 7-6,Roland Steigler #546
"Dec 19, 1980*",Sydney Outdoor,ATP 250,R16,Grass,Fritz Buehning #68,3-6 6-1 6-4,Hank Pfister #62
"Dec 19, 1980*",Sydney Outdoor,ATP 250,R16,Grass,Paul Mcnamee #40,7-5 6-1,Vitas Gerulaitis #9
"Dec 19, 1980*",Sydney Outdoor,ATP 250,R16,Grass,Brian Teacher #20,6-3 6-4,Peter Rennert #63
"Dec 19, 1980*",Sydney Outdoor,ATP 250,R16,Grass,Shlomo Glickstein #65,6-2 6-4,Rod Frawley #44
"Dec 19, 1980*",Sydney Outdoor,ATP 250,R16,Grass,Russell Simpson #98,6-2 6-4,Brian Gottfried #11
"Dec 19, 1980*",Sofia,ATP 250,R16,Carpet,Damir Keretic #400,6-3 5-7 7-5,Stefan Simonsson #96
"Dec 19, 1980*",Sydney Outdoor,ATP 250,R16,Grass,Kim Warwick #36,6-3 6-0,Ivan Lendl #6
"Dec 19, 1980*",Sofia,ATP 250,R16,Carpet,Per Hjertquist #76,6-1 6-2,Famiano Meneschincheri #389
"Dec 19, 1980*",Sydney Outdoor,ATP 250,R16,Grass,Phil Dent #34,6-3 5-7 6-2,Guillermo Vilas #4
"Dec 19, 1980*",Sofia,ATP 250,R16,Carpet,Louk Sanders #97,6-2 6-4,Jiri Granat #289
"Dec 19, 1980*",Sofia,ATP 250,R16,Carpet,Tenny Svensson #215,6-3 7-6,Peter Szoke #579
"Dec 19, 1980*",Sofia,ATP 250,R16,Carpet,Roland Stadler #439,7-5 6-4,Pavel Hutka #92
"Dec 19, 1980*",Sofia,ATP 250,R16,Carpet,Andrei Dirzu #662,4-6 7-6 2-1 (ret.),Thomas Emmrich
"Dec 18, 1980*",Sofia,ATP 250,R32,Carpet,Thomas Emmrich,7-6 6-4,Edgar Schurmann #511
"Dec 18, 1980*",Sofia,ATP 250,R32,Carpet,Damir Keretic #400,6-7 6-4 6-4,Evgeni Zhelyazkov
"Dec 18, 1980*",Sofia,ATP 250,R32,Carpet,Jiri Granat #289,6-4 6-4,Bojidar Pampoulov
"Dec 18, 1980*",Sydney Outdoor,ATP 250,R32,Grass,Brian Gottfried #11,6-1 6-4,John Fitzgerald #305
"Dec 18, 1980*",Sydney Outdoor,ATP 250,R32,Grass,Russell Simpson #98,6-4 6-2,Victor Pecci #29
"Dec 18, 1980*",Sydney Outdoor,ATP 250,R32,Grass,Phil Dent #34,4-6 6-3 6-2,Syd Ball #368
"Dec 18, 1980*",Sydney Outdoor,ATP 250,R32,Grass,Guillermo Vilas #4,6-7 6-4 6-4,Kevin Curren #55
"Dec 18, 1980*",Sofia,ATP 250,R32,Carpet,Vadim Borisov #298,6-3 6-4,Leo Palin #135
"Dec 18, 1980*",Sofia,ATP 250,R32,Carpet,Peter Szoke #579,7-6 6-4,Sean Sorensen #234
"Dec 18, 1980*",Sofia,ATP 250,R32,Carpet,Per Hjertquist #76,6-7 6-4 6-3,Hartmut Kirchhubel #579
"Dec 18, 1980*",Sofia,ATP 250,R32,Carpet,Roland Stadler #439,6-4 6-4,Richard Lewis #108
"Dec 18, 1980*",Sydney Outdoor,ATP 250,R32,Grass,Ivan Lendl #6,6-3 7-6,Jay Lapidus #184
"Dec 18, 1980*",Sofia,ATP 250,R32,Carpet,Konstantin Pugayev,6-3 6-4,Hans Simonsson #420
"Dec 18, 1980*",Sydney Outdoor,ATP 250,R32,Grass,Brian Teacher #20,6-3 7-6,Tony Graham #100
"Dec 18, 1980*",Sydney Outdoor,ATP 250,R32,Grass,Shlomo Glickstein #65,7-6 6-2,Jose Luis Clerc #8
"Dec 18, 1980*",Sydney Outdoor,ATP 250,R32,Grass,Rod Frawley #44,6-3 6-2,Sandy Mayer #51
"Dec 18, 1980*",Sydney Outdoor,ATP 250,R32,Grass,Peter Rennert #63,6-4 2-6 7-6,Billy Martin #97
"Dec 18, 1980*",Sydney Outdoor,ATP 250,R32,Grass,John Sadri #15,7-6 4-6 6-3,Eddie Edwards #98
"Dec 18, 1980*",Sofia,ATP 250,R32,Carpet,Pavel Hutka #92,6-4 7-6,Mike Barr #267
"Dec 18, 1980*",Sofia,ATP 250,R32,Carpet,Tenny Svensson #215,6-4 6-3,Bernhard Pils #579
"Dec 18, 1980*",Sofia,ATP 250,R32,Carpet,Ismail El Shafei,7-6 7-6,Markus Gunthardt #326
"Dec 18, 1980*",Sydney Outdoor,ATP 250,R32,Grass,Sashi Menon #187,6-3 7-5,Bill Scanlon #25
"Dec 18, 1980*",Sydney Outdoor,ATP 250,R32,Grass,Kim Warwick #36,4-6 6-4 6-3,Brad Drewett #77
"Dec 18, 1980*",Sofia,ATP 250,R32,Carpet,Roland Steigler #546,6-4 6-3,Florin Segarceanu #454
"Dec 18, 1980*",Sydney Outdoor,ATP 250,R32,Grass,Paul Mcnamee #40,7-6 6-3,Steve Docherty #130
"Dec 18, 1980*",Sydney Outdoor,ATP 250,R32,Grass,Fritz Buehning #68,7-6 6-4,Yannick Noah #18
"Dec 18, 1980*",Sydney Outdoor,ATP 250,R32,Grass,Vitas Gerulaitis #9,4-6 6-4 7-6,Pat Dupre #67
"Dec 18, 1980*",Sofia,ATP 250,R32,Carpet,Stefan Simonsson #96,2-6 6-2 6-1,Jan Kodes #99
"Dec 18, 1980*",Sofia,ATP 250,R32,Carpet,Andrei Dirzu #662,3-6 6-3 6-4,Ivan Dupasquier #555
"Dec 18, 1980*",Sofia,ATP 250,R32,Carpet,Famiano Meneschincheri #389,7-6 3-6 7-6,Stefan Svensson #368
"Dec 18, 1980*",Sofia,ATP 250,R32,Carpet,Louk Sanders #97,6-4 6-4,Marco Alciati #511
"Dec 18, 1980*",Sydney Outdoor,ATP 250,R32,Grass,Hank Pfister #62,6-4 6-4,Craig A Miller #662
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Pat Dupre #67,6-1 4-6 7-5,Chris Johnstone #339
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Jose Luis Clerc #8,6-7 6-3 6-4,Craig Edwards #420
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Russell Simpson #98,6-3 7-6,Rick Fisher #202
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Victor Pecci #29,6-4 6-4,John James #92
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Fritz Buehning #68,3-6 7-6 6-2,George Hardie #120
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Yannick Noah #18,6-4 7-6,Peter Feigl #75
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Syd Ball #368,6-4 6-1,Chris Kachel #99
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Eddie Edwards #98,3-6 6-3 6-2,Dominique Bedel #99
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Shlomo Glickstein #65,6-3 6-4,Jonathan Smith
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,John Fitzgerald #305,6-0 6-7 6-4,Ulrich Marten #400
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Hank Pfister #62,6-2 7-6,Andrew Pattison
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Phil Dent #34,6-1 6-2,Thierry Tulasne #100
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Kim Warwick #36,6-4 7-6,Hans Hansson
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Ivan Lendl #6,6-1 6-0,Christophe Casa #252
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,John Sadri #15,6-4 7-6,John Austin
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Craig A Miller #662,6-4 5-7 6-3,Wayne Hampson #389
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Vitas Gerulaitis #9,6-4 3-6 6-3,Tom Gullikson
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Sandy Mayer #51,2-6 6-1 6-4,Chris Delaney #99
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Paul Mcnamee #40,6-3 6-3,Ferdi Taygan #81
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Sashi Menon #187,6-3 1-6 6-3,Colin Dibley #57
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Tony Graham #100,7-5 6-2,Mark Edmondson #91
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Bill Scanlon #25,6-1 7-6,Ross Case #91
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Peter Rennert #63,NA,Peter Mcnamara
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Brad Drewett #77,7-6 6-4,Tim Wilkison #95
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Jay Lapidus #184,7-6 7-6,Chris Mayotte #90
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Steve Docherty #130,6-3 6-7 6-4,John Alexander #100
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Brian Teacher #20,6-4 6-3,Pascal Portes #61
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Guillermo Vilas #4,6-4 6-4,Terry Rocavert #100
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Billy Martin #97,6-4 6-4,Cliff Letcher
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Brian Gottfried #11,6-3 6-4,Chris Lewis #59
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Rod Frawley #44,6-3 6-7 6-4,Onny Parun #96
"Dec 17, 1980*",Sydney Outdoor,ATP 250,R64,Grass,Kevin Curren #55,6-2 6-7 7-5,Geoff Masters #100
"Dec 15, 1980*",Wct Challenge Cup,ATP 250,F,Carpet,John McEnroe #2,6-1 2-6 6-1,Vijay Amritraj #19
"Dec 14, 1980*",Wct Challenge Cup,ATP 250,SF,Carpet,John McEnroe #2,2-6 7-6 6-2,Eliot Teltscher #10
"Dec 14, 1980*",Wct Challenge Cup,ATP 250,SF,Carpet,Vijay Amritraj #19,3-6 6-4 6-2,Peter Fleming #37
"Dec 9, 1980",Wct Challenge Cup,ATP 250,RR,Carpet,Shlomo Glickstein #65,6-3 7-5,Peter Fleming #37
"Dec 9, 1980",Wct Challenge Cup,ATP 250,RR,Carpet,Harold Solomon #7,7-5 6-3,Shlomo Glickstein #65
"Dec 9, 1980",Wct Challenge Cup,ATP 250,RR,Carpet,Wojtek Fibak #14,6-4 7-6,Ilie Nastase #77
"Dec 9, 1980",Wct Challenge Cup,ATP 250,RR,Carpet,Vijay Amritraj #19,6-3 6-4,Wojtek Fibak #14
"Dec 9, 1980",Wct Challenge Cup,ATP 250,RR,Carpet,Vijay Amritraj #19,6-3 6-3,Ilie Nastase #77
"Dec 9, 1980",Wct Challenge Cup,ATP 250,RR,Carpet,Eliot Teltscher #10,6-1 6-4,Harold Solomon #7
"Dec 9, 1980",Wct Challenge Cup,ATP 250,RR,Carpet,John McEnroe #2,6-3 6-1,Wojtek Fibak #14
"Dec 9, 1980",Wct Challenge Cup,ATP 250,RR,Carpet,John McEnroe #2,6-3 6-2,Vijay Amritraj #19
"Dec 9, 1980",Wct Challenge Cup,ATP 250,RR,Carpet,Peter Fleming #37,6-2 6-1,Harold Solomon #7
"Dec 9, 1980",Wct Challenge Cup,ATP 250,RR,Carpet,Eliot Teltscher #10,6-4 6-1,Shlomo Glickstein #65
"Dec 9, 1980",Wct Challenge Cup,ATP 250,RR,Carpet,Peter Fleming #37,6-2 6-2,Eliot Teltscher #10
"Dec 9, 1980",Wct Challenge Cup,ATP 250,RR,Carpet,John McEnroe #2,6-0 6-3,Ilie Nastase #77
"Dec 1, 1980*",Johannesburg,ATP 250,F,Hard,Kim Warwick #36,6-2 6-1 6-2,Fritz Buehning #68
"Nov 30, 1980*",Santiago,ATP 250,F,Clay,Victor Pecci #26,4-6 6-4 6-3,Christophe Freyss #150
"Nov 30, 1980*",Johannesburg,ATP 250,SF,Hard,Kim Warwick #42,2-6 7-6 6-3,Kevin Curren #97
"Nov 30, 1980*",Johannesburg,ATP 250,SF,Hard,Fritz Buehning #100,6-4 6-4,Bob Lutz
"Nov 30, 1980*",Johannesburg,ATP 250,QF,Hard,Kevin Curren #97,6-7 6-3 6-4,Heinz Gunthardt #28
"Nov 30, 1980*",Johannesburg,ATP 250,QF,Hard,Bob Lutz,6-3 0-6 6-3,Paul Mcnamee #40
"Nov 30, 1980*",Johannesburg,ATP 250,QF,Hard,Fritz Buehning #100,7-6 6-4,Guillermo Vilas #4
"Nov 30, 1980*",Johannesburg,ATP 250,QF,Hard,Kim Warwick #42,0-6 7-5 7-5,Shlomo Glickstein #67
"Nov 29, 1980*",Santiago,ATP 250,SF,Clay,Christophe Freyss #150,5-7 7-6 6-4,Mario Martinez
"Nov 29, 1980*",Santiago,ATP 250,SF,Clay,Victor Pecci #26,6-4 6-4,Andres Gomez #45
"Nov 29, 1980*",Santiago,ATP 250,QF,Clay,Victor Pecci #26,7-6 6-2,Joao Soares #137
"Nov 29, 1980*",Santiago,ATP 250,QF,Clay,Andres Gomez #45,6-2 6-1,Pedro Rebolledo #300
"Nov 29, 1980*",Santiago,ATP 250,QF,Clay,Mario Martinez,6-1 3-6 7-5,Ramiro Benavides #149
