rank,player,country,points,wins,losses,win_pct,titles,elo
—,Barry Mackay,USA,—,12,12,50.0%,0,"1,590"
—,Hans Joachim Ploetz,GER,—,12,17,41.4%,0,"1,628"
—,Torben Ulrich,DEN,—,12,20,37.5%,0,"1,600"
—,Byron Bertram,RSA,—,11,11,50.0%,0,"1,540"
—,Harald Elschenbroich,GER,—,11,8,57.9%,0,"1,686"
—,Ray Keldie,AUS,—,11,23,32.4%,0,"1,488"
—,Ross Case,AUS,—,11,8,57.9%,0,"1,580"
—,Butch Seewagen,USA,—,10,12,45.5%,0,"1,578"
—,Geoff Masters,AUS,—,10,7,58.8%,0,"1,581"
—,Istvan Gulyas,HUN,—,10,6,62.5%,0,"1,712"
—,Nicholas Kalogeropoulos,GRE,—,10,6,62.5%,0,"1,652"
—,Patricio Cornejo,CHI,—,10,15,40.0%,0,"1,581"
—,Frank Froehling,USA,—,9,12,42.9%,0,"1,548"
—,Szabolcz Baranyi,HUN,—,9,12,42.9%,0,"1,527"
—,Adriano Panatta,ITA,—,8,6,57.1%,0,"1,581"
—,Dick Stockton,USA,—,8,9,47.1%,0,"1,557"
—,Earl Butch Buchholz,USA,—,8,7,53.3%,0,"1,832"
—,Mike Belkin,CAN,—,8,8,50.0%,0,"1,686"
—,Peter Szoke,HUN,—,8,10,44.4%,0,"1,569"
—,Allan McDonald,AUS,—,7,10,41.2%,0,"1,475"
—,Colin Dibley,AUS,—,7,10,41.2%,0,"1,528"
—,Haroon Rahim,PAK,—,7,8,46.7%,0,"1,530"
—,Ian Fletcher,AUS,—,7,7,50.0%,0,"1,598"
—,Premjit Lall,IND,—,7,13,35.0%,0,"1,612"
—,Jaidip Mukerjea,IND,—,6,6,50.0%,0,"1,560"
—,Jeff Borowiak,USA,—,6,7,46.1%,0,"1,566"
—,John Bartlett,AUS,—,6,8,42.9%,0,"1,452"
—,Kim Warwick,AUS,—,6,8,42.9%,0,"1,472"
—,Luis Ayala,CHI,—,6,6,50.0%,0,"1,585"
—,Richard Russell,JAM,—,6,20,23.1%,0,"1,496"
—,Syd Ball,AUS,—,6,8,42.9%,0,"1,460"
—,Vladimir Zednik,CZE,—,6,7,46.1%,0,"1,577"
—,Hans Kary,AUT,—,5,8,38.5%,0,"1,507"
—,Jean Baptiste Chanfreau,FRA,—,5,14,26.3%,0,"1,465"
—,Jimmy Connors,USA,—,5,4,55.6%,0,"1,557"
—,Jose Edison Mandarino,BRA,—,5,6,45.5%,0,"1,625"
—,Karl Meiler,GER,—,5,6,45.5%,0,"1,560"
—,Peter Doerner,AUS,—,5,8,38.5%,0,"1,469"
—,Alvin Gardiner,AUS,—,4,8,33.3%,0,"1,464"
—,Greg Perkins,AUS,—,4,4,50.0%,0,"1,490"
—,Jean Claude Barclay,FRA,—,4,4,50.0%,0,"1,532"
—,Jean Paul Meyer,FRA,—,4,4,50.0%,0,"1,513"
—,Jim Ward,USA,—,4,2,66.7%,0,"1,521"
—,John Clifton,GBR,—,4,10,28.6%,0,"1,447"
—,Mal Anderson,AUS,—,4,4,50.0%,0,"1,636"
—,Nicola Pietrangeli,ITA,—,4,4,50.0%,0,"1,597"
—,Peter Pokorny,AUT,—,4,8,33.3%,0,"1,471"
—,Stanley Matthews,GBR,—,4,5,44.4%,0,"1,488"
—,Attila Korpas,GER,—,3,2,60.0%,0,"1,557"
—,Bill Freer,RSA,—,3,5,37.5%,0,"1,522"
—,David Lloyd,GBR,—,3,12,20.0%,0,"1,478"
—,Derek Schroder,RSA,—,3,6,33.3%,0,"1,477"
—,Hans Jurgen Pohmann,GER,—,3,4,42.9%,0,"1,498"
—,John Paish,GBR,—,3,4,42.9%,0,"1,488"
—,Jun Kuki,JPN,—,3,12,20.0%,0,"1,406"
—,Marcello Lara,MEX,—,3,5,37.5%,0,"1,529"
—,Miguel Olvera,ECU,—,3,4,42.9%,0,"1,513"
—,Mike Estep,USA,—,3,5,37.5%,0,"1,462"
—,Paul Gerken,USA,—,3,7,30.0%,0,"1,516"
—,Richard Hawkes,NZL,—,3,6,33.3%,0,"1,425"
—,Stephen Warboys,GBR,—,3,3,50.0%,0,"1,532"
—,Tadeusz Nowicki,POL,—,3,3,50.0%,0,"1,502"
—,Tony Bardsley,CAN,—,3,4,42.9%,0,"1,434"
—,Vladimir Korotkov,RUS,—,3,5,37.5%,0,"1,571"
—,Antonio Munoz,ESP,—,2,4,33.3%,0,"1,564"
—,Bernard Montrenaud,FRA,—,2,5,28.6%,0,"1,467"
—,Christoph Meyer,SUI,—,2,1,66.7%,0,"1,527"
—,Daniel Contet,FRA,—,2,7,22.2%,0,"1,523"
—,Eddie Dibbs,USA,—,2,1,66.7%,0,"1,524"
—,Frank Sedgman,AUS,—,2,3,40.0%,0,"1,553"
—,Frantisek Pala,CZE,—,2,3,40.0%,0,"1,482"
—,Gene Scott,USA,—,2,2,50.0%,0,"1,652"
—,Graeme Thomson,AUS,—,2,1,66.7%,0,"1,521"
—,Grover Raz Reid,USA,—,2,1,66.7%,0,"1,519"
—,Guillermo Vilas,ARG,—,2,4,33.3%,0,"1,533"
—,Jimmy Moore,AUS,—,2,1,66.7%,0,"1,510"
—,Jose Guerrero,ESP,—,2,1,66.7%,0,"1,533"
—,Pat Cramer,RSA,—,2,2,50.0%,0,"1,569"
—,Patrick Hombergen,BEL,—,2,5,28.6%,0,"1,462"
—,Per Jemsby,SWE,—,2,2,50.0%,0,"1,574"
—,Roger Dowdeswell,ZIM,—,2,4,33.3%,0,"1,480"
—,Wanaro N'Godrella,FRA,—,2,5,28.6%,0,"1,450"
—,Wilhelm Bungert,GER,—,2,3,40.0%,0,"1,684"
—,Abe Segal,RSA,—,1,3,25.0%,0,"1,474"
—,Armistead Neely,USA,—,1,2,33.3%,0,"1,503"
—,B. Holmstrom,SWE,—,1,1,50.0%,0,"1,488"
—,Colin Stubs,AUS,—,1,1,50.0%,0,"1,551"
—,Dan Bleckinger,USA,—,1,2,33.3%,0,"1,439"
—,David Carter,AUS,—,1,1,50.0%,0,"1,500"
—,Felix Ponte,PER,—,1,1,50.0%,0,"1,497"
—,Frank Falderbaum,GER,—,1,2,33.3%,0,"1,465"
—,Frank Schmitz,GER,—,1,1,50.0%,0,"1,502"
—,Gardnar Mulloy,USA,—,1,1,50.0%,0,"1,512"
—,Greg Braun,AUS,—,1,2,33.3%,0,"1,489"
—,Herb Fitzgibbon,USA,—,1,4,20.0%,0,"1,547"
—,Ivan Molina,COL,—,1,2,33.3%,0,"1,525"
—,Jan Hordijk,NED,—,1,1,50.0%,0,"1,471"
—,Jeff Simpson,NZL,—,1,1,50.0%,0,"1,441"
—,Jiri Hrebec,CZE,—,1,1,50.0%,0,"1,504"
—,Joe Bouquin,USA,—,1,1,50.0%,0,"1,488"
—,John James,AUS,—,1,1,50.0%,0,"1,514"
—,John Marks,AUS,—,1,1,50.0%,0,"1,502"
—,John McDonald,NZL,—,1,3,25.0%,0,"1,454"
—,Juan Manuel Couder,ESP,—,1,1,50.0%,0,"1,583"
—,Julian Ganzabal,ARG,—,1,1,50.0%,0,"1,532"
—,Jurgen Fassbender,GER,—,1,5,16.7%,0,"1,409"
—,Keith Hancock,AUS,—,1,1,50.0%,0,"1,498"
—,Michael Burgener,SUI,—,1,1,50.0%,0,"1,499"
—,Mike Collins,GBR,—,1,2,33.3%,0,"1,471"
—,Mike Kreiss,USA,—,1,4,20.0%,0,"1,452"
—,Milan Holecek,CZE,—,1,6,14.3%,0,"1,597"
—,Ned Neely,USA,—,1,2,33.3%,0,"1,500"
—,Ove Bengtson,SWE,—,1,4,20.0%,0,"1,648"
—,Pancho Segura,ECU,—,1,4,20.0%,0,"1,520"
—,Patrice Beust,FRA,—,1,2,33.3%,0,"1,515"
—,Pekka Saila,FIN,—,1,2,33.3%,0,"1,507"
—,Pietro Marzano,ITA,—,1,5,16.7%,0,"1,447"
—,Raul Ramirez,MEX,—,1,1,50.0%,0,"1,510"
—,Rayno Seegers,RSA,—,1,3,25.0%,0,"1,428"
—,Ruby Hoskowetz,AUT,—,1,1,50.0%,0,"1,495"
—,Sandy Mayer,USA,—,1,2,33.3%,0,"1,483"
—,Sashi Menon,IND,—,1,2,33.3%,0,"1,503"
—,Stanley Pasarell,USA,—,1,2,33.3%,0,"1,446"
—,Steve Krulevitz,USA,—,1,5,16.7%,0,"1,459"
—,Tom Leonard,USA,—,1,6,14.3%,0,"1,453"
—,Tony Parun,NZL,—,1,2,33.3%,0,"1,478"
—,Vijay Amritraj,IND,—,1,2,33.3%,0,"1,508"
—,Wieslaw Gasiorek,POL,—,1,2,33.3%,0,"1,586"
—,William Brown,USA,—,1,7,12.5%,0,"1,426"
—,Zan Guerry,USA,—,1,4,20.0%,0,"1,494"
—,Alberto Martorell,ESP,—,0,1,0.0%,0,"1,453"
—,Alexander Volkov,RUS,—,0,4,0.0%,0,"1,476"
—,Alvaro Betancur,COL,—,0,1,0.0%,0,"1,473"
—,Andrew Rae,AUS,—,0,1,0.0%,0,"1,480"
—,Ben Bishop,USA,—,0,1,0.0%,0,"1,491"
—,Ben Jones,GBR,—,0,1,0.0%,0,"1,470"
—,Bernard Mignot,BEL,—,0,2,0.0%,0,"1,491"
—,Bob Smith,GBR,—,0,1,0.0%,0,"1,494"
—,Brian Gottfried,USA,—,0,4,0.0%,0,"1,446"
—,Buster C Mottram,GBR,—,0,1,0.0%,0,"1,497"
—,Charlie Owens,USA,—,0,5,0.0%,0,"1,396"
—,Christopher Wolff,USA,—,0,1,0.0%,0,"1,490"
—,Cyril Rudman,RSA,—,0,1,0.0%,0,"1,476"
—,Dimitri Sturdza,SUI,—,0,4,0.0%,0,"1,400"
—,Don Turner,NZL,—,0,1,0.0%,0,"1,453"
—,Doug Crawford,USA,—,0,2,0.0%,0,"1,482"
—,Eduardo Gorostiaga,BOL,—,0,2,0.0%,0,"1,435"
—,Eugenio Castigliano,ITA,—,0,3,0.0%,0,"1,477"
—,F D Robbins,USA,—,0,4,0.0%,0,"1,489"
—,George Taylor,USA,—,0,3,0.0%,0,"1,423"
—,Geza Varga,HUN,—,0,1,0.0%,0,"1,492"
—,Giuseppe Merlo,ITA,—,0,1,0.0%,0,"1,438"
—,Graydon Garner,RSA,—,0,2,0.0%,0,"1,449"
—,Guillermo Oropez,USA,—,0,1,0.0%,0,"1,496"
—,Hans Engert,GER,—,0,3,0.0%,0,"1,457"
—,Harold Solomon,USA,—,0,1,0.0%,0,"1,477"
—,Hugo Varela,ARG,—,0,1,0.0%,0,"1,494"
—,Humphrey Hose,VEN,—,0,2,0.0%,0,"1,476"
—,Ian Crookenden,NZL,—,0,3,0.0%,0,"1,449"
—,Jack Jackson,USA,—,0,1,0.0%,0,"1,475"
—,Jacques Thamin,FRA,—,0,1,0.0%,0,"1,458"
—,J C Edwards,GBR,—,0,1,0.0%,0,"1,484"
—,Jean Francois Caujolle,FRA,—,0,1,0.0%,0,"1,472"
—,John Fort,USA,—,0,1,0.0%,0,"1,496"
—,Jose Castanon,ESP,—,0,1,0.0%,0,"1,474"
—,Jose Higueras,ESP,—,0,1,0.0%,0,"1,430"
—,Juan Fernandez,ARG,—,0,1,0.0%,0,"1,480"
—,Karl Coombes,AUS,—,0,1,0.0%,0,"1,473"
—,Kjell Johansson,SWE,—,0,2,0.0%,0,"1,485"
—,Koji Watanabe,JPN,—,0,3,0.0%,0,"1,445"
—,Larry Parker,USA,—,0,1,0.0%,0,"1,467"
—,Leif Johansson,SWE,—,0,1,0.0%,0,"1,482"
—,Luis Bruguera,ESP,—,0,1,0.0%,0,"1,485"
—,Marian Laudin,NED,—,0,1,0.0%,0,"1,477"
—,Mark Farrell,GBR,—,0,1,0.0%,0,"1,490"
—,Matthew Smith,GBR,—,0,1,0.0%,0,"1,484"
—,Miecyslav Rybarczyk,POL,—,0,3,0.0%,0,"1,434"
—,Mike Machette,USA,—,0,5,0.0%,0,"1,450"
—,Mike Phillips,AUS,—,0,1,0.0%,0,"1,484"
—,Milan Vopicka,CZE,—,0,1,0.0%,0,"1,484"
—,Munawar Iqbal,PAK,—,0,1,0.0%,0,"1,471"
—,Norm Schellenger,USA,—,0,1,0.0%,0,"1,491"
—,Pancho Walthall,USA,—,0,3,0.0%,0,"1,432"
—,Patrice Dominguez,FRA,—,0,2,0.0%,0,"1,485"
—,Patrick Proisy,FRA,—,0,3,0.0%,0,"1,490"
—,Paul Fitzgerald,AUS,—,0,1,0.0%,0,"1,484"
—,Peter Burwash,CAN,—,0,3,0.0%,0,"1,395"
—,Peter Fishbach,USA,—,0,1,0.0%,0,"1,395"
—,Pierre Joly,FRA,—,0,1,0.0%,0,"1,466"
—,Ramiro Benavides,BOL,—,0,4,0.0%,0,"1,468"
—,Ricardo Cano,ARG,—,0,1,0.0%,0,"1,493"
—,Rick Fisher,USA,—,0,1,0.0%,0,"1,542"
—,Robert Machan,HUN,—,0,1,0.0%,0,"1,479"
—,Robert Rheinberger,AUS,—,0,3,0.0%,0,"1,441"
—,Rod Frawley,AUS,—,0,2,0.0%,0,"1,462"
—,Rolf Thung,NED,—,0,1,0.0%,0,"1,469"
—,Roscoe Tanner,USA,—,0,9,0.0%,0,"1,417"
—,Saeed Meer,PAK,—,0,1,0.0%,0,"1,483"
—,Sam Vuille,USA,—,0,1,0.0%,0,"1,464"
—,Sergei Likhachev,RUS,—,0,3,0.0%,0,"1,434"
—,Steve Faulk,USA,—,0,1,0.0%,0,"1,424"
—,Steve Siegel,USA,—,0,1,0.0%,0,"1,473"
—,Steve Turner,USA,—,0,2,0.0%,0,"1,445"
—,Thierry Bernasconi,FRA,—,0,2,0.0%,0,"1,416"
—,Tom Brown,USA,—,0,2,0.0%,0,"1,464"
—,Zlatko Ivancic,CRO,—,0,1,0.0%,0,"1,445"
