rank,player,country,points,wins,losses,win_pct,titles,elo
47,Xavier Malisse,BEL,731,22,20,52.4%,1,"1,736"
48,Jiri Novak,CZE,725,22,23,48.9%,0,"1,661"
49,Florent Serra,FRA,712,10,10,50.0%,1,"1,652"
50,Alberto Martin,ESP,711,25,29,46.3%,0,"1,658"
51,Agustin Calleri,ARG,692,21,21,50.0%,0,"1,665"
52,Jurgen Melzer,AUT,690,24,25,49.0%,0,"1,702"
53,Joachim Johansson,SWE,680,18,12,60.0%,2,"1,743"
54,Stan Wawrinka,SUI,675,14,14,50.0%,0,"1,632"
55,Marcos Baghdatis,CYP,634,11,12,47.8%,0,"1,694"
56,Mariano Puerta,ARG,628,37,25,59.7%,1,"1,696"
57,Karol Beck,SVK,615,18,26,40.9%,0,"1,667"
58,Fabrice Santoro,FRA,615,18,19,48.6%,0,"1,782"
59,Tomas Zib,CZE,611,18,27,40.0%,0,"1,558"
60,Dmitry Tursunov,RUS,600,16,16,50.0%,0,"1,738"
61,Robin Vik,CZE,599,8,9,47.1%,0,"1,617"
62,Jonas Bjorkman,SWE,588,19,20,48.7%,1,"1,744"
63,Wesley Moodie,RSA,583,16,11,59.3%,1,"1,713"
64,Andy Murray,GBR,571,14,9,60.9%,0,"1,751"
65,Nicolas Massu,CHI,565,16,21,43.2%,0,"1,641"
66,Kenneth Carlsen,DEN,565,17,25,40.5%,1,"1,581"
67,Paul Goldstein,USA,564,13,12,52.0%,0,"1,627"
68,Andreas Seppi,ITA,562,17,16,51.5%,0,"1,684"
69,Arnaud Clement,FRA,558,18,19,48.6%,0,"1,737"
70,Ivo Karlovic,CRO,550,17,22,43.6%,0,"1,739"
71,Albert Montanes,ESP,536,10,19,34.5%,0,"1,578"
72,Florian Mayer,GER,519,20,24,45.5%,0,"1,725"
73,Ivo Minar,CZE,518,11,13,45.8%,0,"1,588"
74,Jan Hernych,CZE,515,18,22,45.0%,0,"1,622"
75,Vincent Spadea,USA,515,21,24,46.7%,0,"1,665"
76,Gilles Muller,LUX,506,20,21,48.8%,0,"1,727"
77,Robin Soderling,SWE,505,16,18,47.1%,1,"1,737"
78,Novak Djokovic,SRB,502,9,9,50.0%,0,"1,732"
79,Carlos Berlocq,ARG,502,0,1,0.0%,0,"1,454"
80,Andrei Pavel,ROU,500,19,25,43.2%,0,"1,633"
81,Daniele Bracciali,ITA,498,6,9,40.0%,0,"1,634"
83,Mariano Zabaleta,ARG,495,20,16,55.6%,0,"1,726"
84,Luis Horna,PER,492,16,24,40.0%,0,"1,625"
85,Juan Monaco,ARG,477,18,25,41.9%,0,"1,587"
86,Philipp Kohlschreiber,GER,470,12,25,32.4%,0,"1,538"
87,Bjorn Phau,GER,463,10,14,41.7%,0,"1,636"
88,Rainer Schuettler,GER,463,17,24,41.5%,0,"1,675"
89,Tomas Behrend,GER,462,7,14,33.3%,0,"1,573"
90,Cyril Saulnier,FRA,460,16,26,38.1%,0,"1,643"
91,Guillermo Garcia-Lopez,ESP,460,19,26,42.2%,0,"1,589"
92,Bobby Reynolds,USA,442,5,8,38.5%,0,"1,524"
93,Kristof Vliegen,BEL,442,7,9,43.8%,0,"1,595"
94,Marcos Daniel,BRA,440,0,2,0.0%,0,"1,520"
95,Nicolas Lapentti,ECU,433,9,16,36.0%,0,"1,579"
96,Thierry Ascione,FRA,431,1,5,16.7%,0,"1,457"
97,Wayne Arthurs,AUS,430,17,18,48.6%,1,"1,624"
98,Lukas Dlouhy,CZE,428,3,8,27.3%,0,"1,520"
99,Jiri Vanek,CZE,424,7,18,28.0%,0,"1,499"
100,Jimmy Wang,TPE,423,3,8,27.3%,0,"1,513"
101,Kevin Kim,USA,421,19,25,43.2%,0,"1,560"
102,Guillermo Canas,ARG,415,22,11,66.7%,0,"1,889"
103,Jean-Rene Lisnard,MON,408,9,19,32.1%,0,"1,563"
104,Justin Gimelstob,USA,408,8,9,47.1%,0,"1,595"
105,Potito Starace,ITA,408,13,20,39.4%,0,"1,588"
106,Raemon Sluiter,NED,407,5,14,26.3%,0,"1,540"
107,Hyung-Taik Lee,KOR,406,10,19,34.5%,0,"1,618"
108,Dick Norman,BEL,404,2,9,18.2%,0,"1,495"
109,Flavio Saretta,BRA,402,3,5,37.5%,0,"1,592"
110,Fernando Vicente,ESP,400,3,5,37.5%,0,"1,614"
111,Ricardo Mello,BRA,398,12,23,34.3%,0,"1,556"
112,Razvan Sabau,ROU,398,6,10,37.5%,0,"1,465"
113,Juan Antonio Marin,CRC,395,3,5,37.5%,0,"1,514"
114,Nicolas Almagro,ESP,392,13,22,37.1%,0,"1,551"
115,Oscar Hernandez,ESP,385,6,16,27.3%,0,"1,457"
116,Albert Costa,ESP,380,13,17,43.3%,0,"1,619"
117,Felix Mantilla,ESP,375,14,15,48.3%,0,"1,669"
119,Albert Portas,ESP,373,2,6,25.0%,0,"1,437"
120,Ruben Ramirez Hidalgo,ESP,373,5,5,50.0%,0,"1,500"
121,Danai Udomchoke,THA,370,2,4,33.3%,0,"1,562"
122,Alexander Waske,GER,368,9,10,47.4%,0,"1,570"
123,Marc Gicquel,FRA,366,3,2,60.0%,0,"1,544"
124,Gilles Simon,FRA,365,6,6,50.0%,0,"1,540"
125,Alessio Di Mauro,ITA,364,3,6,33.3%,0,"1,474"
126,Michael Berrer,GER,356,1,2,33.3%,0,"1,526"
127,Oliver Marach,AUT,343,3,4,42.9%,0,"1,530"
128,George Bastl,SUI,341,4,7,36.4%,0,"1,563"
129,Igor Kunitsyn,RUS,334,3,2,60.0%,0,"1,544"
130,Simon Greul,GER,333,0,2,0.0%,0,"1,439"
131,Ramon Delgado,PAR,332,2,2,50.0%,0,"1,611"
132,Teymuraz Gabashvili,RUS,332,2,4,33.3%,0,"1,459"
133,Thomas Enqvist,SWE,319,7,12,36.8%,0,"1,589"
134,Nicolas Mahut,FRA,309,1,5,16.7%,0,"1,467"
135,Jerome Haehnel,FRA,305,1,11,8.3%,0,"1,520"
136,Michael Llodra,FRA,303,10,20,33.3%,0,"1,625"
137,David Sanchez,ESP,302,9,15,37.5%,0,"1,596"
138,Ivan Navarro,ESP,301,3,1,75.0%,0,"1,522"
139,Janko Tipsarevic,SRB,299,7,15,31.8%,0,"1,543"
140,Irakli Labadze,GEO,296,5,11,31.2%,0,"1,539"
141,Lars Burgsmuller,GER,295,6,21,22.2%,0,"1,462"
142,Lukasz Kubot,POL,294,0,1,0.0%,0,"1,484"
143,Melle Van Gemerden,NED,293,2,2,50.0%,0,"1,544"
144,Peter Wessels,NED,288,8,13,38.1%,0,"1,564"
145,Peter Luczak,AUS,286,5,9,35.7%,0,"1,551"
146,Santiago Ventura,ESP,284,9,18,33.3%,0,"1,506"
147,Daniel Koellerer,AUT,284,1,2,33.3%,0,"1,508"
148,Paul Capdeville,CHI,278,1,1,50.0%,0,"1,535"
149,Adrian Garcia,CHI,278,1,4,20.0%,0,"1,508"
150,Antony Dupuis,FRA,277,7,14,33.3%,0,"1,604"
151,Olivier Patience,FRA,275,2,5,28.6%,0,"1,573"
154,Jeff Morrison,USA,270,3,13,18.8%,0,"1,531"
155,Chris Guccione,AUS,265,3,3,50.0%,0,"1,586"
156,Brian Vahaly,USA,265,1,2,33.3%,0,"1,438"
158,Yen-Hsun Lu,TPE,264,3,8,27.3%,0,"1,518"
159,Juan Pablo Brzezicki,ARG,261,0,3,0.0%,0,"1,511"
160,Kristian Pless,DEN,261,0,2,0.0%,0,"1,543"
161,Roko Karanusic,CRO,244,1,6,14.3%,0,"1,518"
162,Michal Mertinak,SVK,242,4,5,44.4%,0,"1,511"
163,Gilles Elseneer,BEL,241,1,3,25.0%,0,"1,565"
164,Amer Delic,BIH,237,1,4,20.0%,0,"1,495"
165,Julien Benneteau,FRA,235,5,18,21.7%,0,"1,533"
166,Francesco Aldi,ITA,234,1,4,20.0%,0,"1,470"
167,Gregory Carraz,FRA,233,4,11,26.7%,0,"1,525"
168,Alex Bogdanovic,GBR,232,0,1,0.0%,0,"1,486"
169,Sergio Roitman,ARG,232,0,1,0.0%,0,"1,411"
170,Dudi Sela,ISR,230,0,1,0.0%,0,"1,543"
171,Mark Philippoussis,AUS,228,9,11,45.0%,0,"1,659"
172,Michal Tabara,CZE,224,4,10,28.6%,0,"1,557"
173,Nicolas Devilder,FRA,224,2,2,50.0%,0,"1,502"
174,Julio Silva,BRA,223,0,1,0.0%,0,"1,420"
175,Sasa Tuksar,CRO,221,0,3,0.0%,0,"1,505"
176,Frederic Niemeyer,CAN,221,0,2,0.0%,0,"1,460"
177,Federico Luzzi,ITA,219,3,5,37.5%,0,"1,526"
178,Hugo Armando,USA,219,1,5,16.7%,0,"1,520"
179,Andre Sa,BRA,218,1,1,50.0%,0,"1,460"
180,Tomas Cakl,CZE,218,1,3,25.0%,0,"1,469"
182,Stefan Koubek,AUT,215,6,15,28.6%,0,"1,568"
184,Sergiy Stakhovsky,UKR,214,3,3,50.0%,0,"1,528"
186,John Paul Fruttero,USA,210,0,1,0.0%,0,"1,472"
187,Giovanni Lapentti,ECU,208,6,5,54.5%,0,"1,550"
188,Frank Dancevic,CAN,206,2,6,25.0%,0,"1,473"
190,Giorgio Galimberti,ITA,204,1,2,33.3%,0,"1,510"
191,Jan-Michael Gambill,USA,204,5,10,33.3%,0,"1,557"
192,Daniel Gimeno-Traver,ESP,200,0,1,0.0%,0,"1,503"
193,Nicolas Thomann,FRA,200,1,2,33.3%,0,"1,543"
194,Noam Okun,ISR,199,3,8,27.3%,0,"1,595"
195,Rajeev Ram,USA,199,2,2,50.0%,0,"1,490"
197,Denis Gremelmayr,GER,197,1,3,25.0%,0,"1,491"
200,Glenn Weiner,USA,195,2,4,33.3%,0,"1,518"
202,Alex Calatrava,ESP,190,4,17,19.1%,0,"1,469"
205,Brian Baker,USA,181,2,3,40.0%,0,"1,454"
206,Edgardo Massa,ARG,180,2,3,40.0%,0,"1,496"
207,Uros Vico,ITA,180,2,4,33.3%,0,"1,473"
208,Gorka Fraile,ESP,178,0,1,0.0%,0,"1,419"
209,Cecil Mamiit,PHI,177,1,2,33.3%,0,"1,469"
210,Marc Lopez,ESP,175,2,3,40.0%,0,"1,574"
214,Ivo Heuberger,SUI,170,2,4,33.3%,0,"1,522"
215,Ilija Bozoljac,SRB,169,1,1,50.0%,0,"1,499"
216,Juan-Pablo Guzman,ARG,169,1,2,33.3%,0,"1,460"
218,Tobias Summerer,GER,166,0,5,0.0%,0,"1,551"
220,Michael Lammer,SUI,163,1,3,25.0%,0,"1,533"
221,Martin Vassallo Arguello,ARG,162,1,1,50.0%,0,"1,489"
222,Harsh Mankad,IND,162,0,2,0.0%,0,"1,451"
223,Vladimir Voltchkov,BLR,161,0,2,0.0%,0,"1,568"
224,Adam Chadaj,POL,161,1,1,50.0%,0,"1,489"
225,Mardy Fish,USA,160,6,11,35.3%,0,"1,625"
228,Younes El Aynaoui,MAR,158,1,10,9.1%,0,"1,597"
230,Sjeng Schalken,NED,157,7,10,41.2%,0,"1,664"
231,Alejandro Falla,COL,155,0,2,0.0%,0,"1,532"
233,Michael Ryderstedt,SWE,153,0,2,0.0%,0,"1,509"
235,Alexander Popp,GER,152,4,13,23.5%,0,"1,553"
236,Sebastien De Chaunac,FRA,152,2,5,28.6%,0,"1,511"
238,Zack Fleishman,USA,150,1,1,50.0%,0,"1,458"
239,Mark Hilton,GBR,150,0,1,0.0%,0,"1,447"
240,Eric Taino,PHI,149,1,1,50.0%,0,"1,441"
241,Nathan Healey,AUS,148,2,3,40.0%,0,"1,489"
246,Dusan Vemic,SRB,145,3,2,60.0%,0,"1,443"
248,Rainer Eitzinger,AUT,144,1,1,50.0%,0,"1,502"
249,Lars Uebel,GER,143,0,1,0.0%,0,"1,497"
251,Dennis van Scheppingen,NED,139,0,4,0.0%,0,"1,480"
253,Florin Mergea,ROU,138,1,1,50.0%,0,"1,487"
255,Jonathan Marray,GBR,137,1,2,33.3%,0,"1,470"
257,Jamie Delgado,GBR,136,1,3,25.0%,0,"1,525"
258,Todd Widom,USA,136,1,1,50.0%,0,"1,464"
259,Rui Machado,POR,136,0,1,0.0%,0,"1,493"
260,Jan Vacek,CZE,135,1,1,50.0%,0,"1,463"
262,Tomas Tenconi,ITA,133,0,1,0.0%,0,"1,509"
263,Scoville Jenkins,USA,132,2,3,40.0%,0,"1,539"
264,Marco Mirnegg,AUT,131,0,1,0.0%,0,"1,475"
265,Wayne Odesnik,USA,130,0,2,0.0%,0,"1,451"
267,Prakash Amritraj,IND,127,0,2,0.0%,0,"1,440"
269,Victor Crivoi,ROU,127,0,1,0.0%,0,"1,489"
270,Robert Smeets,AUS,127,0,1,0.0%,0,"1,470"
271,Amir Hadad,ISR,126,2,2,50.0%,0,"1,547"
272,Takao Suzuki,JPN,125,1,2,33.3%,0,"1,588"
274,Daniel Elsner,GER,125,1,1,50.0%,0,"1,471"
285,Bohdan Ulihrach,CZE,119,1,8,11.1%,0,"1,559"
286,Andreas Beck,GER,119,1,1,50.0%,0,"1,520"
287,Marco Chiudinelli,SUI,117,1,2,33.3%,0,"1,458"
290,Richard Bloomfield,GBR,116,0,1,0.0%,0,"1,468"
291,Gustavo Kuerten,BRA,115,3,9,25.0%,0,"1,714"
294,Sargis Sargsian,ARM,114,3,9,25.0%,0,"1,588"
296,Travis Rettenmaier,USA,113,1,1,50.0%,0,"1,504"
298,Alexander Peya,AUT,113,0,1,0.0%,0,"1,529"
299,Yuri Schukin,KAZ,112,0,2,0.0%,0,"1,431"
301,Philipp Petzschner,GER,110,0,2,0.0%,0,"1,504"
302,Go Soeda,JPN,110,0,2,0.0%,0,"1,485"
304,Alan Mackin,GBR,109,0,7,0.0%,0,"1,406"
305,Fabio Fognini,ITA,109,0,1,0.0%,0,"1,482"
306,Marc Kimmich,AUS,108,0,2,0.0%,0,"1,472"
308,Gouichi Motomura,JPN,108,0,1,0.0%,0,"1,383"
309,Victor Ionita,ROU,108,0,1,0.0%,0,"1,451"
310,Karol Kucera,SVK,105,3,5,37.5%,0,"1,669"
311,Mark Nielsen,NZL,105,0,1,0.0%,0,"1,436"
313,Francisco Fogues,ESP,104,1,2,33.3%,0,"1,483"
315,Galo Blanco,ESP,103,0,3,0.0%,0,"1,497"
322,Miguel Gallardo-Valles,MEX,100,0,1,0.0%,0,"1,423"
331,Phillip Simmonds,USA,94,0,1,0.0%,0,"1,477"
332,Ti Chen,TPE,94,0,1,0.0%,0,"1,454"
333,Luke Bourgeois,AUS,93,0,1,0.0%,0,"1,443"
334,Peng Sun,CHN,93,1,2,33.3%,0,"1,489"
335,David Sherwood,GBR,92,1,1,50.0%,0,"1,504"
336,Paul Baccanello,AUS,92,0,2,0.0%,0,"1,491"
338,Jo-Wilfried Tsonga,FRA,91,0,1,0.0%,0,"1,547"
339,Robert Kendrick,USA,91,0,2,0.0%,0,"1,497"
349,Dieter Kindlmann,GER,88,0,1,0.0%,0,"1,555"
351,Eric Nunez,USA,88,0,1,0.0%,0,"1,487"
356,Karan Rastogi,HKG,86,0,1,0.0%,0,"1,473"
371,Toshihide Matsui,JPN,83,1,1,50.0%,0,"1,513"
372,Jaroslav Pospisil,CZE,81,0,1,0.0%,0,"1,464"
373,Jeff Salzenstein,USA,80,1,4,20.0%,0,"1,490"
376,Yu Jr. Wang,CHN,79,1,1,50.0%,0,"1,481"
377,Matias Boeker,USA,79,0,2,0.0%,0,"1,487"
385,Todd Reid,AUS,76,0,3,0.0%,0,"1,537"
386,Josh Goodall,GBR,76,0,2,0.0%,0,"1,466"
389,Felipe Parada,CHI,76,0,1,0.0%,0,"1,487"
399,Horia Tecau,ROU,71,0,1,0.0%,0,"1,489"
403,Paul Logtens,NED,69,0,1,0.0%,0,"1,488"
408,Andreas Vinciguerra,SWE,68,1,1,50.0%,0,"1,617"
409,Brendan Evans,USA,67,0,3,0.0%,0,"1,471"
423,Steven Korteling,NED,64,0,1,0.0%,0,"1,493"
430,Tuomas Ketola,FIN,61,0,1,0.0%,0,"1,566"
433,Jose Antonio Sanchez-de Luna,ESP,61,0,1,0.0%,0,"1,490"
434,Scott Oudsema,USA,60,0,1,0.0%,0,"1,472"
435,Jesse Witten,USA,60,0,1,0.0%,0,"1,473"
440,Gianluca Naso,ITA,59,0,1,0.0%,0,"1,481"
445,Frank Condor,ESP,58,0,1,0.0%,0,"1,486"
447,Michael Kohlmann,GER,57,2,2,50.0%,0,"1,598"
448,Zeljko Krajan,CRO,57,0,1,0.0%,0,"1,443"
461,Frantisek Cermak,CZE,55,2,2,50.0%,0,"1,497"
466,Radim Zitko,CZE,55,0,1,0.0%,0,"1,479"
470,Stephane Bohli,SUI,54,0,1,0.0%,0,"1,471"
505,Mikhail Ledovskikh,RUS,47,0,1,0.0%,0,"1,489"
512,Alex Kuznetsov,USA,46,0,2,0.0%,0,"1,458"
520,Tasuku Iwami,JPN,45,0,1,0.0%,0,"1,455"
523,Luka Gregorc,SLO,44,0,1,0.0%,0,"1,482"
525,Alex Corretja,ESP,43,1,5,16.7%,0,"1,571"
549,Brian Wilson,USA,39,0,1,0.0%,0,"1,483"
553,Donald Young,USA,38,0,7,0.0%,0,"1,402"
562,Nenad Zimonjic,SRB,37,1,1,50.0%,0,"1,485"
572,Olivier Mutis,FRA,36,0,3,0.0%,0,"1,506"
576,Vadim Davletshin,RUS,36,0,1,0.0%,0,"1,479"
587,Marin Cilic,CRO,35,0,1,0.0%,0,"1,486"
617,Ervin Eleskovic,SWE,31,0,1,0.0%,0,"1,481"
620,Rob Steckley,CAN,30,0,1,0.0%,0,"1,488"
636,Julian Knowle,AUT,28,0,1,0.0%,0,"1,500"
638,Takahiro Terachi,JPN,28,1,1,50.0%,0,"1,469"
651,Tobias Klein,GER,27,0,1,0.0%,0,"1,490"
681,Mariusz Fyrstenberg,POL,24,0,2,0.0%,0,"1,473"
683,Evgeny Kirillov,RUS,24,0,1,0.0%,0,"1,494"
692,Andy Ram,ISR,23,1,1,50.0%,0,"1,501"
702,Mehdi Tahiri,MAR,23,0,1,0.0%,0,"1,405"
706,Marcin Matkowski,POL,22,0,1,0.0%,0,"1,481"
718,Scott Draper,AUS,21,0,4,0.0%,0,"1,635"
762,Phillip Harboe,CHI,18,0,1,0.0%,0,"1,487"
775,Philip Bester,CAN,—,0,1,0.0%,0,"1,487"
778,MaliVai Washington,USA,17,0,1,0.0%,0,"1,543"
797,Zach Dailey,USA,17,0,1,0.0%,0,"1,491"
799,Aljoscha Thron,GER,16,0,2,0.0%,0,"1,476"
834,Alex Clayton,USA,14,0,1,0.0%,0,"1,469"
851,G.D. Jones,NZL,13,0,1,0.0%,0,"1,492"
897,Hicham Arazi,MAR,11,0,2,0.0%,0,"1,672"
898,Shao-Xuan Zeng,CHN,11,0,1,0.0%,0,"1,474"
"1,013",Minh Quan Do,VIE,7,0,1,0.0%,0,"1,487"
"1,047",Takahiro Ittogi,JPN,6,0,1,0.0%,0,"1,487"
"1,102",Leander Paes,IND,5,0,1,0.0%,0,"1,555"
"1,102",Markus Hipfl,AUT,5,0,1,0.0%,0,"1,476"
"1,102",Mohammed Abdulla,QAT,5,0,1,0.0%,0,"1,493"
"1,102",Omar Alawadhi,UAE,5,0,1,0.0%,0,"1,476"
"1,102",Yves Allegro,SUI,5,0,1,0.0%,0,"1,435"
