rank,player,country,points,wins,losses,win_pct,titles,elo
—,Jaime Fillol,CHI,—,30,10,75.0%,1,"1,658"
—,Manuel Orantes,ESP,—,30,19,61.2%,1,"1,637"
—,Herb Fitzgibbon,USA,—,29,17,63.0%,1,"1,661"
—,Pierre Barthes,FRA,—,29,46,38.7%,0,"1,577"
—,Robert Maud,RSA,—,29,11,72.5%,2,"1,699"
—,Thomaz Koch,BRA,—,29,17,63.0%,1,"1,677"
—,John Alexander,AUS,—,27,14,65.8%,0,"1,647"
—,Roger Taylor,GBR,—,27,51,34.6%,1,"1,569"
—,Jose Edison Mandarino,BRA,—,25,13,65.8%,0,"1,694"
—,Istvan Gulyas,HUN,—,24,16,60.0%,1,"1,671"
—,Jan Kodes,CZE,—,23,18,56.1%,0,"1,590"
—,Nicola Pietrangeli,ITA,—,23,10,69.7%,1,"1,593"
—,Patricio Cornejo,CHI,—,23,16,59.0%,0,"1,606"
—,Premjit Lall,IND,—,22,15,59.5%,0,"1,629"
—,Gene Scott,USA,—,21,12,63.6%,1,"1,645"
—,Phil Dent,AUS,—,21,15,58.3%,0,"1,602"
—,Wilhelm Bungert,GER,—,21,8,72.4%,0,"1,685"
—,Zeljko Franulovic,CRO,—,21,21,50.0%,0,"1,596"
—,Mike Belkin,CAN,—,20,6,76.9%,1,"1,683"
—,Roy Barth,USA,—,20,13,60.6%,0,"1,618"
—,Gerald Battrick,GBR,—,19,13,59.4%,0,"1,632"
—,Graham Stilwell,GBR,—,19,15,55.9%,0,"1,600"
—,Tom Edlefsen,USA,—,19,22,46.3%,0,"1,537"
—,Tom Gorman,USA,—,19,13,59.4%,0,"1,600"
—,Peter Curtis,GBR,—,18,17,51.4%,0,"1,575"
—,Colin Stubs,AUS,—,17,17,50.0%,0,"1,542"
—,Frew Mcmillan,RSA,—,16,13,55.2%,0,"1,532"
—,Jan Kukal,CZE,—,16,17,48.5%,0,"1,535"
—,Harald Elschenbroich,GER,—,15,12,55.6%,0,"1,618"
—,Richard Russell,JAM,—,15,19,44.1%,0,"1,511"
—,Bob Giltinan,AUS,—,14,14,50.0%,0,"1,549"
—,Francois Jauffret,FRA,—,14,5,73.7%,0,"1,662"
—,Hans Joachim Ploetz,GER,—,14,11,56.0%,0,"1,549"
—,Bob Carmichael,AUS,—,13,8,61.9%,0,"1,586"
—,Milan Holecek,CZE,—,13,7,65.0%,0,"1,605"
—,Onny Parun,NZL,—,13,16,44.8%,0,"1,561"
—,David Lloyd,GBR,—,12,11,52.2%,0,"1,533"
—,Eugenio Castigliano,ITA,—,12,9,57.1%,0,"1,591"
—,Georges Goven,FRA,—,12,6,66.7%,0,"1,580"
—,Jaidip Mukerjea,IND,—,11,9,55.0%,0,"1,545"
—,Nicholas Kalogeropoulos,GRE,—,11,12,47.8%,0,"1,510"
—,Butch Seewagen,USA,—,10,9,52.6%,0,"1,510"
—,Juan Manuel Couder,ESP,—,10,4,71.4%,0,"1,600"
—,Mal Anderson,AUS,—,10,8,55.6%,0,"1,591"
—,Armistead Neely,USA,—,9,7,56.2%,0,"1,547"
—,Terry Addison,AUS,—,9,8,52.9%,0,"1,532"
—,Tom Leonard,USA,—,9,11,45.0%,0,"1,510"
—,Wieslaw Gasiorek,POL,—,9,5,64.3%,0,"1,549"
—,Antonio Munoz,ESP,—,8,6,57.1%,0,"1,538"
—,Brian Fairlie,NZL,—,8,9,47.1%,0,"1,504"
—,Daniel Contet,FRA,—,8,5,61.5%,0,"1,524"
—,Graydon Garner,RSA,—,8,12,40.0%,0,"1,478"
—,Hans Jurgen Pohmann,GER,—,8,9,47.1%,0,"1,509"
—,Jurgen Fassbender,GER,—,8,10,44.4%,0,"1,488"
—,Owen Davidson,AUS,—,8,6,57.1%,0,"1,539"
—,Piero Toci,ITA,—,8,9,47.1%,0,"1,518"
—,Giuseppe Merlo,ITA,—,7,10,41.2%,0,"1,470"
—,Luis Ayala,CHI,—,7,6,53.9%,0,"1,502"
—,Marcello Lara,MEX,—,7,6,53.9%,0,"1,550"
—,Mike Estep,USA,—,7,8,46.7%,0,"1,516"
—,Nicola Spear,SRB,—,7,11,38.9%,0,"1,446"
—,Vladimir Korotkov,RUS,—,7,5,58.3%,0,"1,548"
—,Jeff Borowiak,USA,—,6,10,37.5%,0,"1,471"
—,Koji Watanabe,JPN,—,6,5,54.5%,0,"1,523"
—,Sergei Likhachev,RUS,—,6,7,46.1%,0,"1,488"
—,Derek Schroder,RSA,—,5,6,45.5%,0,"1,483"
—,Haroon Rahim,PAK,—,5,7,41.7%,0,"1,461"
—,Humphrey Hose,VEN,—,5,5,50.0%,0,"1,525"
—,John Bartlett,AUS,—,5,8,38.5%,0,"1,467"
—,John Paish,GBR,—,5,6,45.5%,0,"1,484"
—,Jose Guerrero,ESP,—,5,5,50.0%,0,"1,492"
—,Karl Meiler,GER,—,5,3,62.5%,0,"1,555"
—,Ove Bengtson,SWE,—,5,6,45.5%,0,"1,569"
—,Pat Cramer,RSA,—,5,2,71.4%,0,"1,537"
—,Rick Fisher,USA,—,5,2,71.4%,0,"1,547"
—,Zan Guerry,USA,—,5,7,41.7%,0,"1,479"
—,Abe Segal,RSA,—,4,6,40.0%,0,"1,483"
—,Adriano Panatta,ITA,—,4,4,50.0%,0,"1,511"
—,Dan Bleckinger,USA,—,4,9,30.8%,0,"1,445"
—,Jean Loup Rouyer,FRA,—,4,5,44.4%,0,"1,508"
—,John Clifton,GBR,—,4,7,36.4%,0,"1,458"
—,John McDonald,NZL,—,4,7,36.4%,0,"1,457"
—,Mike Machette,USA,—,4,5,44.4%,0,"1,504"
—,Patrice Beust,FRA,—,4,5,44.4%,0,"1,495"
—,Paul Gerken,USA,—,4,3,57.1%,0,"1,541"
—,Peter Pokorny,AUT,—,4,7,36.4%,0,"1,469"
—,Stanley Matthews,GBR,—,4,6,40.0%,0,"1,471"
—,Alexander Volkov,RUS,—,3,1,75.0%,0,"1,525"
—,Andras Szikszay,HUN,—,3,3,50.0%,0,"1,504"
—,Colin Dibley,AUS,—,3,2,60.0%,0,"1,521"
—,Dimitri Sturdza,SUI,—,3,4,42.9%,0,"1,499"
—,Geza Varga,HUN,—,3,3,50.0%,0,"1,502"
—,Ian Fletcher,AUS,—,3,5,37.5%,0,"1,474"
—,Isao Watanabe,JPN,—,3,5,37.5%,0,"1,462"
—,Jean Baptiste Chanfreau,FRA,—,3,5,37.5%,0,"1,471"
—,Jimmy Moore,AUS,—,3,5,37.5%,0,"1,483"
—,John James,AUS,—,3,3,50.0%,0,"1,517"
—,Luis Bruguera,ESP,—,3,3,50.0%,0,"1,514"
—,Pancho Segura,ECU,—,3,7,30.0%,0,"1,502"
—,Peter Burwash,CAN,—,3,6,33.3%,0,"1,458"
—,Peter Fishbach,USA,—,3,8,27.3%,0,"1,429"
—,Peter Szoke,HUN,—,3,3,50.0%,0,"1,495"
—,Ray Keldie,AUS,—,3,9,25.0%,0,"1,380"
—,Ross Case,AUS,—,3,3,50.0%,0,"1,503"
—,Stanley Pasarell,USA,—,3,8,27.3%,0,"1,443"
—,Steve Tidball,USA,—,3,8,27.3%,0,"1,445"
—,Tony Bardsley,CAN,—,3,3,50.0%,0,"1,517"
—,Bernard Montrenaud,FRA,—,2,2,50.0%,0,"1,498"
—,Chip Fisher,USA,—,2,1,66.7%,0,"1,522"
—,Dick Stockton,USA,—,2,4,33.3%,0,"1,476"
—,Eduardo Gorostiaga,BOL,—,2,4,33.3%,0,"1,482"
—,Fernando Gentil,BRA,—,2,5,28.6%,0,"1,448"
—,Gary Penberthy,AUS,—,2,1,66.7%,0,"1,515"
—,Gavorielle Marcu,ROU,—,2,1,66.7%,0,"1,507"
—,Geoff Masters,AUS,—,2,2,50.0%,0,"1,510"
—,George Rudman,RSA,—,2,2,50.0%,0,"1,503"
—,George Taylor,USA,—,2,5,28.6%,0,"1,472"
—,Guillermo Oropez,USA,—,2,1,66.7%,0,"1,515"
—,Ivan Molina,COL,—,2,3,40.0%,0,"1,476"
—,John Fraser,AUS,—,2,1,66.7%,0,"1,525"
—,Jun Kuki,JPN,—,2,6,25.0%,0,"1,450"
—,Lawrence Hall,AUS,—,2,1,66.7%,0,"1,517"
—,Max Pettman,AUS,—,2,2,50.0%,0,"1,499"
—,Max Senior,AUS,—,2,2,50.0%,0,"1,489"
—,Miguel Olvera,ECU,—,2,3,40.0%,0,"1,484"
—,Neale Fraser,AUS,—,2,1,66.7%,0,"1,522"
—,Patrick Hombergen,BEL,—,2,5,28.6%,0,"1,447"
—,Pekka Saila,FIN,—,2,2,50.0%,0,"1,511"
—,Pietro Marzano,ITA,—,2,5,28.6%,0,"1,467"
—,Roberto Chavez,MEX,—,2,1,66.7%,0,"1,520"
—,Rudy Hernando,USA,—,2,4,33.3%,0,"1,466"
—,Steve Faulk,USA,—,2,7,22.2%,0,"1,436"
—,Tadeusz Nowicki,POL,—,2,3,40.0%,0,"1,471"
—,Toma Ovici,ROU,—,2,2,50.0%,0,"1,513"
—,Tom Brown,USA,—,2,1,66.7%,0,"1,515"
—,William Brown,USA,—,2,6,25.0%,0,"1,444"
—,Agostino Serra,ITA,—,1,1,50.0%,0,"1,499"
—,Alexander Marcial,PHI,—,1,3,25.0%,0,"1,470"
—,Alvin Gardiner,AUS,—,1,2,33.3%,0,"1,490"
—,Ashley Cooper,AUS,—,1,1,50.0%,0,"1,513"
—,Barry Mackay,USA,—,1,9,10.0%,0,"1,424"
—,Bertalan Csoknyai,HUN,—,1,1,50.0%,0,"1,498"
—,Chris Bovett,GBR,—,1,8,11.1%,0,"1,423"
—,Crawford Henry,USA,—,1,1,50.0%,0,"1,501"
—,Don Wilson,USA,—,1,1,50.0%,0,"1,502"
—,Eddie Cruz,PHI,—,1,3,25.0%,0,"1,482"
—,F D Robbins,USA,—,1,3,25.0%,0,"1,477"
—,Felix Ponte,PER,—,1,1,50.0%,0,"1,499"
—,Frank Falderbaum,GER,—,1,2,33.3%,0,"1,485"
—,Frank Sedgman,AUS,—,1,2,33.3%,0,"1,492"
—,Gardnar Mulloy,USA,—,1,2,33.3%,0,"1,488"
—,Guillermo Vilas,ARG,—,1,1,50.0%,0,"1,507"
—,Hans Kary,AUT,—,1,1,50.0%,0,"1,506"
—,Ionel Santeiu,ROU,—,1,2,33.3%,0,"1,483"
—,Jack Oates,USA,—,1,1,50.0%,0,"1,498"
—,Jan Hordijk,NED,—,1,4,20.0%,0,"1,457"
—,Jean Claude Barclay,FRA,—,1,4,20.0%,0,"1,446"
—,Jim Ward,USA,—,1,2,33.3%,0,"1,483"
—,Jim White,USA,—,1,1,50.0%,0,"1,504"
—,J. Lopez Perez Fuster,ESP,—,1,1,50.0%,0,"1,517"
—,Jorge Andrew,VEN,—,1,1,50.0%,0,"1,499"
—,Jose Castanon,ESP,—,1,1,50.0%,0,"1,502"
—,Julian Ganzabal,ARG,—,1,1,50.0%,0,"1,512"
—,Jun Kamiwazumi,JPN,—,1,1,50.0%,0,"1,498"
—,Karl Coombes,AUS,—,1,2,33.3%,0,"1,487"
—,Larry Nagler,USA,—,1,1,50.0%,0,"1,501"
—,Larry Parker,USA,—,1,1,50.0%,0,"1,497"
—,Luis Baraldi,MEX,—,1,1,50.0%,0,"1,498"
—,Marian Laudin,NED,—,1,1,50.0%,0,"1,484"
—,Martin Carlstein,SWE,—,1,1,50.0%,0,"1,509"
—,Michal Lewandowski,POL,—,1,1,50.0%,0,"1,498"
—,Munawar Iqbal,PAK,—,1,1,50.0%,0,"1,497"
—,Norman Holmes,USA,—,1,1,50.0%,0,"1,499"
—,Patrick Proisy,FRA,—,1,3,25.0%,0,"1,485"
—,Peter Campbell,AUS,—,1,3,25.0%,0,"1,478"
—,Rayno Seegers,RSA,—,1,2,33.3%,0,"1,479"
—,Richard Hawkes,NZL,—,1,5,16.7%,0,"1,423"
—,Sever Muresan,ROU,—,1,1,50.0%,0,"1,499"
—,Steve Turner,USA,—,1,3,25.0%,0,"1,477"
—,Syd Ball,AUS,—,1,3,25.0%,0,"1,492"
—,Szabolcz Baranyi,HUN,—,1,2,33.3%,0,"1,487"
—,Tim Vann,USA,—,1,1,50.0%,0,"1,501"
—,Tom Christensen,DEN,—,1,1,50.0%,0,"1,507"
—,Tony Dawson,AUS,—,1,2,33.3%,0,"1,475"
—,Vladimir Zednik,CZE,—,1,1,50.0%,0,"1,500"
—,Will Coghlan,AUS,—,1,1,50.0%,0,"1,500"
—,Alberto Martorell,ESP,—,0,1,0.0%,0,"1,476"
—,Alice Keddie,ITA,—,0,1,0.0%,0,"1,482"
—,Allan McDonald,AUS,—,0,2,0.0%,0,"1,461"
—,Alvaro Betancur,COL,—,0,1,0.0%,0,"1,488"
—,Andy Garcia,USA,—,0,1,0.0%,0,"1,485"
—,Antonio Zugarelli,ITA,—,0,1,0.0%,0,"1,484"
—,Bailey Brown,USA,—,0,4,0.0%,0,"1,436"
—,Ben Bishop,USA,—,0,1,0.0%,0,"1,484"
—,Ben Jones,GBR,—,0,1,0.0%,0,"1,485"
—,B. Holmstrom,SWE,—,0,1,0.0%,0,"1,473"
—,Bill Lofgren,USA,—,0,1,0.0%,0,"1,484"
—,Bob Barker,USA,—,0,1,0.0%,0,"1,484"
—,Brant Bailey,USA,—,0,1,0.0%,0,"1,476"
—,Brenton Higgins,AUS,—,0,1,0.0%,0,"1,482"
—,Butch Palmer,USA,—,0,2,0.0%,0,"1,469"
—,Charlie Owens,USA,—,0,1,0.0%,0,"1,475"
—,Cyril Rudman,RSA,—,0,1,0.0%,0,"1,484"
—,Dale Power,CAN,—,0,1,0.0%,0,"1,484"
—,David Wright,ECU,—,0,1,0.0%,0,"1,476"
—,Don Turner,NZL,—,0,2,0.0%,0,"1,461"
—,Emilio Montano,MEX,—,0,1,0.0%,0,"1,483"
—,Eric Baer,USA,—,0,2,0.0%,0,"1,468"
—,Frank Froehling,USA,—,0,1,0.0%,0,"1,483"
—,Gene Malin,USA,—,0,1,0.0%,0,"1,490"
—,George Berner,FIN,—,0,1,0.0%,0,"1,492"
—,Ian Crookenden,NZL,—,0,1,0.0%,0,"1,475"
—,Jack Jackson,USA,—,0,1,0.0%,0,"1,482"
—,Jacques Thamin,FRA,—,0,1,0.0%,0,"1,489"
—,James Chico Hagey,USA,—,0,1,0.0%,0,"1,483"
—,Jean Pierre Olivier,FRA,—,0,2,0.0%,0,"1,472"
—,Jeff Robbins,USA,—,0,1,0.0%,0,"1,481"
—,Jeff Simpson,NZL,—,0,1,0.0%,0,"1,474"
—,Jiri Hrebec,CZE,—,0,1,0.0%,0,"1,484"
—,John Burrman,USA,—,0,1,0.0%,0,"1,487"
—,John Yuill,RSA,—,0,3,0.0%,0,"1,452"
—,Jose Higueras,ESP,—,0,1,0.0%,0,"1,474"
—,Joseph Mateo,FRA,—,0,1,0.0%,0,"1,476"
—,Juan Arredondo,MEX,—,0,1,0.0%,0,"1,484"
—,Juan Herrera,ESP,—,0,1,0.0%,0,"1,481"
—,Julian Alonso,ESP,—,0,1,0.0%,0,"1,483"
—,Kenneth Andersson,SWE,—,0,2,0.0%,0,"1,463"
—,Larry Turville,USA,—,0,2,0.0%,0,"1,469"
—,Michael Burgener,SUI,—,0,1,0.0%,0,"1,487"
—,Miecyslav Rybarczyk,POL,—,0,1,0.0%,0,"1,484"
—,Mike Kreiss,USA,—,0,2,0.0%,0,"1,468"
—,Ned Weld,USA,—,0,2,0.0%,0,"1,448"
—,Nunil Velasco,COL,—,0,1,0.0%,0,"1,482"
—,Paolo Bertolucci,ITA,—,0,2,0.0%,0,"1,456"
—,Pavel Hutka,CZE,—,0,1,0.0%,0,"1,484"
—,Peter Doerner,AUS,—,0,1,0.0%,0,"1,476"
—,Peter Rigg,AUS,—,0,1,0.0%,0,"1,484"
—,Pierre Joly,FRA,—,0,1,0.0%,0,"1,472"
—,Rafael Ruiz,ESP,—,0,1,0.0%,0,"1,484"
—,Ramiro Benavides,BOL,—,0,1,0.0%,0,"1,483"
—,Roberto Lombardi,ITA,—,0,2,0.0%,0,"1,462"
—,Rolf Thung,NED,—,0,1,0.0%,0,"1,484"
—,Ruby Hoskowetz,AUT,—,0,1,0.0%,0,"1,484"
—,Ryan Dickerson,USA,—,0,1,0.0%,0,"1,484"
—,Sam Vuille,USA,—,0,1,0.0%,0,"1,484"
—,Stephen Warboys,GBR,—,0,1,0.0%,0,"1,491"
—,Steve Siegel,USA,—,0,1,0.0%,0,"1,481"
—,Terje Larsen,SWE,—,0,1,0.0%,0,"1,483"
—,Tony Parun,NZL,—,0,1,0.0%,0,"1,479"
—,Tut Bartzen,USA,—,0,1,0.0%,0,"1,492"
—,Vincenzo Franchitti,ITA,—,0,2,0.0%,0,"1,452"
—,Wanaro N'Godrella,FRA,—,0,1,0.0%,0,"1,484"
—,Woody Blocher,USA,—,0,1,0.0%,0,"1,484"
—,Zlatko Ivancic,CRO,—,0,3,0.0%,0,"1,454"
