rank,player,country,points,wins,losses,win_pct,titles,elo
43,Pedro Martinez,ESP,"1,205",18,21,46.1%,0,"1,619"
44,Luciano Darderi,ITA,"1,198",25,25,50.0%,1,"1,628"
45,Zhizhen Zhang,CHN,"1,155",23,25,47.9%,0,"1,747"
46,Marcos Giron,USA,"1,150",27,25,51.9%,1,"1,845"
47,Mariano Navone,ARG,"1,148",17,23,42.5%,0,"1,623"
48,Jakub Mensik,CZE,"1,136",22,15,59.5%,0,"1,847"
49,Cameron Norrie,GBR,"1,119",20,18,52.6%,0,"1,796"
50,Juncheng Shang,CHN,"1,115",25,19,56.8%,1,"1,831"
51,Roberto Bautista Agut,ESP,"1,104",23,21,52.3%,1,"1,812"
52,David Goffin,BEL,"1,037",17,16,51.5%,0,"1,825"
53,Lorenzo Sonego,ITA,"1,026",21,27,43.8%,1,"1,760"
54,Miomir Kecmanovic,SRB,"1,021",24,29,45.3%,0,"1,766"
55,Gael Monfils,FRA,"1,005",25,21,54.4%,0,"1,895"
56,Denis Shapovalov,CAN,981,23,22,51.1%,1,"1,887"
57,Roberto Carballes Baena,ESP,981,25,26,49.0%,0,"1,731"
58,Fabian Marozsan,HUN,935,23,27,46.0%,0,"1,728"
59,Arthur Rinderknech,FRA,927,21,22,48.8%,0,"1,757"
60,Roman Safiullin,RUS,923,16,24,40.0%,0,"1,761"
61,Alejandro Davidovich Fokina,ESP,845,17,22,43.6%,0,"1,774"
62,Jaume Munar,ESP,832,13,23,36.1%,0,"1,643"
63,Arthur Cazaux,FRA,807,10,13,43.5%,0,"1,698"
64,Christopher O'Connell,AUS,795,17,22,43.6%,0,"1,742"
66,Adrian Mannarino,FRA,779,14,28,33.3%,0,"1,687"
67,Alexandre Muller,FRA,778,17,20,46.0%,0,"1,678"
68,Aleksandar Vukic,AUS,778,22,25,46.8%,0,"1,757"
69,Yoshihito Nishioka,JPN,776,16,19,45.7%,1,"1,740"
70,Corentin Moutet,FRA,772,13,16,44.8%,0,"1,760"
71,Zizou Bergs,BEL,768,13,16,44.8%,0,"1,746"
72,Quentin Halys,FRA,756,10,9,52.6%,0,"1,792"
73,Rinky Hijikata,AUS,746,16,21,43.2%,0,"1,717"
74,Thiago Seyboth Wild,BRA,732,20,22,47.6%,0,"1,762"
75,Benjamin Bonzi,FRA,730,5,6,45.5%,1,"1,718"
76,Hugo Gaston,FRA,717,13,16,44.8%,0,"1,648"
77,Thanasi Kokkinakis,AUS,716,11,14,44.0%,0,"1,821"
78,Alexander Shevchenko,KAZ,715,22,26,45.8%,0,"1,677"
79,Facundo Diaz Acosta,ARG,714,16,17,48.5%,1,"1,596"
80,Botic van de Zandschulp,NED,712,14,22,38.9%,0,"1,779"
81,Dusan Lajovic,SRB,710,17,16,51.5%,0,"1,713"
82,James Duckworth,AUS,687,9,15,37.5%,0,"1,638"
83,Damir Dzumhur,BIH,679,0,3,0.0%,0,"1,453"
84,Taro Daniel,JPN,674,10,23,30.3%,0,"1,631"
85,Francisco Comesana,ARG,661,4,7,36.4%,0,"1,617"
86,Pavel Kotov,RUS,655,18,22,45.0%,0,"1,680"
87,Gabriel Diallo,CAN,643,6,7,46.1%,0,"1,721"
88,Sebastian Ofner,AUT,643,15,23,39.5%,0,"1,666"
89,Daniel Altmaier,GER,640,12,22,35.3%,0,"1,634"
90,Borna Coric,CRO,639,11,18,37.9%,0,"1,650"
91,Fabio Fognini,ITA,637,12,14,46.1%,0,"1,675"
92,Luca Nardi,ITA,637,4,12,25.0%,0,"1,532"
93,Adam Walton,AUS,636,3,11,21.4%,0,"1,509"
94,Otto Virtanen,FIN,634,3,4,42.9%,0,"1,659"
95,Emil Ruusuvuori,FIN,628,15,14,51.7%,0,"1,774"
96,Yannick Hanfmann,GER,627,18,21,46.1%,0,"1,630"
97,Camilo Ugo Carabelli,ARG,624,2,6,25.0%,0,"1,498"
98,Sumit Nagal,IND,622,5,15,25.0%,0,"1,541"
99,Jacob Fearnley,GBR,622,2,3,40.0%,0,"1,579"
100,Federico Coria,ARG,617,8,15,34.8%,0,"1,569"
101,Lucas Pouille,FRA,616,3,4,42.9%,0,"1,727"
102,Dominik Koepfer,GER,610,13,18,41.9%,0,"1,691"
103,Mattia Bellucci,ITA,605,6,8,42.9%,0,"1,756"
104,Marton Fucsovics,HUN,597,12,16,42.9%,1,"1,782"
105,Max Purcell,AUS,591,14,20,41.2%,0,"1,704"
106,Kei Nishikori,JPN,578,7,8,46.7%,0,"1,863"
107,Christopher Eubanks,USA,572,10,18,35.7%,0,"1,684"
108,Francesco Passaro,ITA,570,2,3,40.0%,0,"1,548"
109,Thiago Monteiro,BRA,566,10,10,50.0%,0,"1,668"
111,Aleksandar Kovacevic,USA,554,10,22,31.2%,0,"1,611"
112,Jesper de Jong,NED,548,2,5,28.6%,0,"1,665"
113,Mikhail Kukushkin,KAZ,542,2,3,40.0%,0,"1,603"
114,Hamad Medjedovic,SRB,536,9,8,52.9%,0,"1,745"
115,Laslo Djere,SRB,519,10,16,38.5%,0,"1,734"
116,Harold Mayot,FRA,518,4,9,30.8%,0,"1,587"
117,Thiago Agustin Tirante,ARG,515,6,6,50.0%,0,"1,575"
118,Alexander Ritschard,SUI,513,0,1,0.0%,0,"1,509"
119,Chun-Hsin Tseng,TPE,509,1,2,33.3%,0,"1,485"
121,Raphael Collignon,BEL,500,0,1,0.0%,0,"1,485"
122,Learner Tien,USA,493,3,2,60.0%,0,"1,568"
123,Jaime Faria,POR,489,0,2,0.0%,0,"1,527"
124,Hugo Dellien,BOL,488,1,3,25.0%,0,"1,549"
125,Billy Harris,GBR,474,6,6,50.0%,0,"1,595"
126,Daniel Elahi Galan,COL,473,7,16,30.4%,0,"1,644"
127,Jozef Kovalik,SVK,472,2,2,50.0%,0,"1,556"
128,Luca Van Assche,FRA,471,7,17,29.2%,0,"1,574"
129,Richard Gasquet,FRA,470,4,14,22.2%,0,"1,620"
130,Vit Kopriva,CZE,465,0,7,0.0%,0,"1,591"
131,Mackenzie McDonald,USA,464,4,13,23.5%,0,"1,672"
132,Lloyd Harris,RSA,457,1,2,33.3%,0,"1,717"
134,Jerome Kym,SUI,451,0,1,0.0%,0,"1,540"
135,Leandro Riedi,SUI,449,1,1,50.0%,0,"1,565"
136,Lukas Klein,SVK,443,8,9,47.1%,0,"1,693"
137,Federico Agustin Gomez,ARG,442,1,2,33.3%,0,"1,570"
139,Juan Manuel Cerundolo,ARG,428,1,2,33.3%,0,"1,589"
140,Valentin Vacherot,MON,426,0,3,0.0%,0,"1,549"
141,Matteo Gigante,ITA,424,1,2,33.3%,0,"1,472"
142,Duje Ajdukovic,CRO,422,3,5,37.5%,0,"1,583"
143,Marco Trungelliti,ARG,417,4,4,50.0%,0,"1,683"
144,Facundo Bagnis,ARG,414,5,3,62.5%,0,"1,648"
145,Joao Fonseca,BRA,409,5,6,45.5%,0,"1,553"
146,Yasutaka Uchiyama,JPN,398,2,1,66.7%,0,"1,545"
147,Mitchell Krueger,USA,396,2,4,33.3%,0,"1,635"
148,Pierre-Hugues Herbert,FRA,391,1,3,25.0%,0,"1,562"
149,Felipe Meligeni Alves,BRA,389,1,4,20.0%,0,"1,640"
150,Seongchan Hong,KOR,389,2,2,50.0%,0,"1,541"
151,Martin Landaluce,ESP,383,1,3,25.0%,0,"1,465"
152,Cristian Garin,CHI,382,8,9,47.1%,0,"1,688"
153,Rafael Nadal,ESP,380,11,6,64.7%,0,"2,046"
154,Tomas Barrios Vera,CHI,380,2,3,40.0%,0,"1,538"
155,Hugo Grenier,FRA,379,2,6,25.0%,0,"1,633"
156,Roman Andres Burruchaga,ARG,378,1,3,25.0%,0,"1,566"
157,Alex Bolt,AUS,377,3,3,50.0%,0,"1,673"
158,Terence Atmane,FRA,376,3,7,30.0%,0,"1,621"
159,Marc-Andrea Huesler,SUI,376,3,5,37.5%,0,"1,589"
160,Andy Murray,GBR,368,6,12,33.3%,0,"1,707"
161,Stan Wawrinka,SUI,371,9,16,36.0%,0,"1,714"
162,Gregoire Barrere,FRA,371,4,8,33.3%,0,"1,634"
163,Radu Albot,MDA,369,3,7,30.0%,0,"1,673"
164,Daniel Evans,GBR,364,6,19,24.0%,0,"1,704"
165,Albert Ramos-Vinolas,ESP,359,3,9,25.0%,0,"1,570"
166,Zachary Svajda,USA,352,4,9,30.8%,0,"1,603"
167,Stefano Napolitano,ITA,349,2,3,40.0%,0,"1,586"
168,Tristan Schoolkate,AUS,345,1,3,25.0%,0,"1,544"
170,Coleman Wong,HKG,340,1,6,14.3%,0,"1,529"
171,Henrique Rocha,POR,334,1,2,33.3%,0,"1,516"
172,Gustavo Heide,BRA,332,2,4,33.3%,0,"1,561"
173,Jan Choinski,GBR,330,1,3,25.0%,0,"1,538"
174,Li Tu,AUS,329,0,4,0.0%,0,"1,621"
175,Jurij Rodionov,AUT,327,1,3,25.0%,0,"1,520"
176,Gijs Brouwer,NED,326,2,3,40.0%,0,"1,592"
177,Henri Squire,GER,325,1,3,25.0%,0,"1,526"
178,Omar Jasika,AUS,323,0,1,0.0%,0,"1,498"
179,Marin Cilic,CRO,323,6,8,42.9%,1,"1,816"
180,Maks Kasnikowski,POL,318,0,1,0.0%,0,"1,517"
182,Titouan Droguet,FRA,315,0,2,0.0%,0,"1,529"
184,Maximilian Marterer,GER,313,3,15,16.7%,0,"1,575"
185,Paul Jubb,GBR,311,3,2,60.0%,0,"1,604"
188,Constant Lestienne,FRA,307,3,12,20.0%,0,"1,548"
191,Timofey Skatov,KAZ,299,2,3,40.0%,0,"1,644"
194,Alibek Kachmazov,RUS,296,3,1,75.0%,0,"1,607"
195,Carlos Taberner,ESP,296,0,1,0.0%,0,"1,561"
196,Pablo Carreno Busta,ESP,292,7,8,46.7%,0,"1,762"
198,Brandon Holt,USA,286,0,2,0.0%,0,"1,566"
199,Nick Hardt,DOM,286,1,2,33.3%,0,"1,484"
202,Ethan Quinn,USA,280,1,3,25.0%,0,"1,467"
203,Alexander Blockx,BEL,280,0,1,0.0%,0,"1,484"
204,Andrea Collarini,ARG,280,0,1,0.0%,0,"1,377"
206,Enzo Couacaud,FRA,277,0,1,0.0%,0,"1,626"
207,Antoine Escoffier,FRA,277,0,1,0.0%,0,"1,451"
209,Juan Pablo Varillas,PER,272,2,7,22.2%,0,"1,576"
210,Matteo Martineau,FRA,270,0,1,0.0%,0,"1,415"
211,Patrick Kypson,USA,269,3,4,42.9%,0,"1,528"
212,Emilio Nava,USA,269,1,5,16.7%,0,"1,537"
218,Benjamin Hassan,LBN,260,0,2,0.0%,0,"1,555"
219,Nicolas Mejia,COL,260,0,1,0.0%,0,"1,467"
222,Ugo Blanchet,FRA,258,1,2,33.3%,0,"1,501"
224,Javier Barranco Cosano,ESP,255,0,1,0.0%,0,"1,473"
225,Dalibor Svrcina,CZE,255,0,1,0.0%,0,"1,495"
226,Lukas Neumayer,AUT,254,1,1,50.0%,0,"1,498"
227,Aziz Dougaz,TUN,254,0,1,0.0%,0,"1,446"
228,Eliot Spizzirri,USA,253,1,2,33.3%,0,"1,563"
229,Mark Lajal,EST,251,0,1,0.0%,0,"1,543"
235,Shintaro Mochizuki,JPN,241,0,7,0.0%,0,"1,572"
237,Giulio Zeppieri,ITA,240,2,5,28.6%,0,"1,661"
238,Milos Raonic,CAN,240,6,5,54.5%,0,"1,903"
243,Beibit Zhukayev,KAZ,236,2,2,50.0%,0,"1,614"
244,Maxime Cressy,USA,235,1,4,20.0%,0,"1,548"
246,Denis Yevseyev,KAZ,233,1,2,33.3%,0,"1,511"
256,James McCabe,AUS,216,0,4,0.0%,0,"1,506"
258,Manuel Guinard,FRA,211,0,1,0.0%,0,"1,460"
260,Andrea Pellegrino,ITA,209,0,1,0.0%,0,"1,410"
261,J.J. Wolf,USA,208,2,9,18.2%,0,"1,629"
265,Kyrian Jacquet,FRA,204,0,1,0.0%,0,"1,511"
266,Matej Dodig,CRO,204,1,1,50.0%,0,"1,517"
267,Denis Kudla,USA,202,1,3,25.0%,0,"1,553"
268,Rudolf Molleker,GER,200,1,2,33.3%,0,"1,477"
270,Max Hans Rehberg,GER,196,0,1,0.0%,0,"1,424"
272,Bernabe Zapata Miralles,ESP,194,1,8,11.1%,0,"1,521"
273,Daniel Rincon,ESP,194,0,1,0.0%,0,"1,485"
274,Andrea Vavassori,ITA,192,3,4,42.9%,0,"1,568"
276,Charles Broom,GBR,191,0,2,0.0%,0,"1,458"
277,Fajing Sun,CHN,190,0,1,0.0%,0,"1,454"
286,Pedro Cachin,ARG,181,2,15,11.8%,0,"1,509"
287,Aslan Karatsev,RUS,179,3,10,23.1%,0,"1,681"
292,Dino Prizmic,CRO,176,0,2,0.0%,0,"1,571"
293,Reilly Opelka,USA,176,5,8,38.5%,0,"1,712"
295,Mili Poljicak,CRO,175,0,1,0.0%,0,"1,468"
299,Dominic Stricker,SUI,173,4,6,40.0%,0,"1,759"
305,Maxime Janvier,FRA,168,0,1,0.0%,0,"1,447"
309,Ivan Gakhov,RUS,165,0,1,0.0%,0,"1,453"
316,Filip Misolic,AUT,158,1,2,33.3%,0,"1,648"
317,Michael Mmoh,USA,158,5,4,55.6%,0,"1,726"
320,Alexey Vatutin,RUS,156,0,1,0.0%,0,"1,443"
321,Marc Polmans,AUS,155,0,2,0.0%,0,"1,534"
326,Martin Damm,USA,153,2,1,66.7%,0,"1,495"
327,Elias Ymer,SWE,153,0,4,0.0%,0,"1,568"
330,Joel Schwaerzler,AUT,152,0,2,0.0%,0,"1,491"
331,Egor Gerasimov,BLR,151,0,1,0.0%,0,"1,613"
341,Jiri Vesely,CZE,148,0,1,0.0%,0,"1,670"
345,Dane Sweeny,AUS,147,0,1,0.0%,0,"1,545"
348,Soonwoo Kwon,KOR,145,2,6,25.0%,0,"1,692"
350,Nikolas Sanchez Izquierdo,ESP,145,0,1,0.0%,0,"1,487"
363,Yi Zhou,CHN,135,2,3,40.0%,0,"1,503"
370,Diego Schwartzman,ARG,131,0,8,0.0%,0,"1,625"
374,Yosuke Watanuki,JPN,130,2,2,50.0%,0,"1,694"
380,Luka Mikrut,CRO,127,0,1,0.0%,0,"1,484"
387,Vitaliy Sachko,UKR,122,0,1,0.0%,0,"1,481"
393,Marko Topo,GER,120,0,1,0.0%,0,"1,536"
395,Ramkumar Ramanathan,IND,119,0,1,0.0%,0,"1,511"
396,Justin Engel,GER,119,1,1,50.0%,0,"1,512"
408,Yibing Wu,CHN,113,2,3,40.0%,0,"1,713"
415,Benoit Paire,FRA,109,2,3,40.0%,0,"1,508"
421,Giles Hussey,GBR,106,1,1,50.0%,0,"1,515"
445,Ernesto Escobedo,MEX,96,0,2,0.0%,0,"1,526"
447,Borna Gojo,CRO,95,0,2,0.0%,0,"1,705"
451,Sebastian Fanselow,GER,94,0,1,0.0%,0,"1,478"
458,Omni Kumar,USA,91,0,1,0.0%,0,"1,561"
472,Alex Molcan,SVK,86,0,1,0.0%,0,"1,681"
483,Arthur Fery,GBR,82,0,1,0.0%,0,"1,483"
491,Kiranpal Pannu,NZL,80,0,1,0.0%,0,"1,476"
506,Tennys Sandgren,USA,75,0,1,0.0%,0,"1,646"
511,Henry Searle,GBR,74,0,2,0.0%,0,"1,487"
524,Dominic Thiem,AUT,72,1,9,10.0%,0,"1,627"
546,Liam Broady,GBR,67,1,4,20.0%,0,"1,583"
547,Leo Borg,SWE,67,0,2,0.0%,0,"1,456"
569,Strong Kirchheimer,USA,61,0,1,0.0%,0,"1,509"
587,Andres Martin,USA,58,0,1,0.0%,0,"1,488"
605,Elliot Benchetrit,MAR,56,0,1,0.0%,0,"1,525"
632,Mate Valkusz,HUN,50,0,1,0.0%,0,"1,483"
638,Jason Kubler,AUS,49,1,2,33.3%,0,"1,649"
667,Branko Djuric,SRB,45,0,1,0.0%,0,"1,523"
700,Adam Neff,USA,40,0,1,0.0%,0,"1,481"
710,Theo Papamalamis,FRA,39,0,1,0.0%,0,"1,479"
726,Joao Sousa,POR,36,0,1,0.0%,0,"1,503"
733,Vasek Pospisil,CAN,35,0,1,0.0%,0,"1,626"
737,Oscar Otte,GER,34,0,1,0.0%,0,"1,666"
799,Guido Andreozzi,ARG,28,0,1,0.0%,0,"1,530"
802,Gilles Arnaud Bailly,BEL,28,0,1,0.0%,0,"1,518"
804,Darwin Blanch,USA,28,0,2,0.0%,0,"1,494"
871,Tim van Rijthoven,NED,20,0,1,0.0%,0,"1,619"
"1,017",Steve Johnson,USA,13,0,1,0.0%,0,"1,568"
"2,065",Matthew Forbes,USA,1,0,1,0.0%,0,"1,490"
