rank,player,country,points,wins,losses,win_pct,titles,elo
50,Nicolas Mahut,FRA,918,17,7,70.8%,2,"1,851"
51,Bernard Tomic,AUS,910,21,22,48.8%,1,"1,788"
52,Edouard Roger-Vasselin,FRA,908,23,26,46.9%,0,"1,817"
53,Nikolay Davydenko,RUS,890,22,22,50.0%,0,"1,824"
54,Daniel Brands,GER,836,22,22,50.0%,0,"1,815"
55,Federico Delbonis,ARG,836,12,8,60.0%,0,"1,757"
56,Horacio Zeballos,ARG,835,14,23,37.8%,1,"1,587"
57,Alexandr Dolgopolov,UKR,825,21,26,44.7%,0,"1,815"
58,Roberto Bautista Agut,ESP,810,25,21,54.4%,0,"1,800"
59,Adrian Mannarino,FRA,784,10,15,40.0%,0,"1,703"
60,Lleyton Hewitt,AUS,780,22,18,55.0%,0,"1,884"
61,Marinko Matosevic,AUS,774,18,24,42.9%,0,"1,803"
62,Guillermo Garcia-Lopez,ESP,768,20,21,48.8%,0,"1,774"
63,Albert Montanes,ESP,766,18,19,48.6%,1,"1,741"
64,Pablo Carreno Busta,ESP,739,7,7,50.0%,0,"1,716"
65,Yen-Hsun Lu,TPE,730,17,18,48.6%,0,"1,763"
66,Michal Przysiezny,POL,730,10,11,47.6%,0,"1,776"
67,Mikhail Kukushkin,KAZ,721,6,5,54.5%,0,"1,783"
68,Matthew Ebden,AUS,706,4,11,26.7%,0,"1,634"
69,Santiago Giraldo,COL,703,14,24,36.8%,0,"1,753"
70,Igor Sijsling,NED,697,15,24,38.5%,0,"1,729"
71,Filippo Volandri,ITA,694,5,11,31.2%,0,"1,604"
72,Lukasz Kubot,POL,686,10,16,38.5%,0,"1,674"
73,Dudi Sela,ISR,681,4,7,36.4%,0,"1,676"
74,Tobias Kamke,GER,663,15,20,42.9%,0,"1,723"
75,Viktor Troicki,SRB,660,16,17,48.5%,0,"1,823"
76,Teymuraz Gabashvili,RUS,651,2,2,50.0%,0,"1,626"
77,Daniel Gimeno-Traver,ESP,650,14,27,34.1%,0,"1,576"
78,Ivo Karlovic,CRO,647,15,13,53.6%,1,"1,772"
79,Benjamin Becker,GER,637,9,19,32.1%,0,"1,767"
80,Victor Hanescu,ROU,636,18,25,41.9%,0,"1,689"
81,Lukas Lacko,SVK,625,11,15,42.3%,0,"1,675"
82,Andrey Golubev,KAZ,620,3,4,42.9%,0,"1,673"
83,Albert Ramos-Vinolas,ESP,617,19,22,46.3%,0,"1,647"
84,Kenny De Schepper,FRA,617,9,15,37.5%,0,"1,643"
85,Jiri Vesely,CZE,616,0,5,0.0%,0,"1,492"
86,Julian Reister,GER,612,3,6,33.3%,0,"1,692"
87,Marcos Baghdatis,CYP,605,14,22,38.9%,0,"1,804"
89,Tim Smyczek,USA,600,8,11,42.1%,0,"1,751"
90,Somdev Devvarman,IND,599,11,12,47.8%,0,"1,741"
91,Alejandro Gonzalez,COL,597,0,1,0.0%,0,"1,453"
92,Michael Russell,USA,594,7,14,33.3%,0,"1,638"
93,Aleksandr Nedovyesov,KAZ,586,0,1,0.0%,0,"1,527"
94,Leonardo Mayer,ARG,579,12,18,40.0%,0,"1,715"
95,Aljaz Bedene,SLO,573,10,17,37.0%,0,"1,625"
96,Donald Young,USA,569,2,3,40.0%,0,"1,695"
97,Bradley Klahn,USA,568,1,3,25.0%,0,"1,605"
98,Sergiy Stakhovsky,UKR,554,10,15,40.0%,0,"1,679"
99,Alejandro Falla,COL,552,13,20,39.4%,0,"1,707"
100,Ryan Harrison,USA,549,11,21,34.4%,0,"1,734"
101,Jesse Huta Galung,NED,549,0,4,0.0%,0,"1,552"
102,Jack Sock,USA,545,10,13,43.5%,0,"1,697"
103,Go Soeda,JPN,543,6,14,30.0%,0,"1,713"
104,Blaz Kavcic,SLO,542,10,13,43.5%,0,"1,708"
105,Michael Llodra,FRA,541,12,15,44.4%,0,"1,787"
106,Jan Hajek,CZE,540,6,14,30.0%,0,"1,690"
107,Jan-Lennard Struff,GER,523,4,9,30.8%,0,"1,585"
108,Martin Klizan,SVK,518,12,24,33.3%,0,"1,690"
109,Paolo Lorenzi,ITA,515,13,24,35.1%,0,"1,644"
110,David Goffin,BEL,510,10,21,32.3%,0,"1,749"
111,Dustin Brown,JAM,506,2,3,40.0%,0,"1,674"
112,Andreas Haider-Maurer,AUT,506,3,6,33.3%,0,"1,553"
113,Evgeny Donskoy,RUS,493,12,18,40.0%,0,"1,658"
114,Denis Kudla,USA,491,5,11,31.2%,0,"1,628"
115,Stephane Robert,FRA,487,2,2,50.0%,0,"1,678"
116,Dusan Lajovic,SRB,483,0,4,0.0%,0,"1,557"
117,Diego Schwartzman,ARG,480,1,5,16.7%,0,"1,588"
118,Guido Pella,ARG,478,4,12,25.0%,0,"1,566"
119,Adrian Ungur,ROU,474,0,7,0.0%,0,"1,496"
120,Marc Gicquel,FRA,469,0,5,0.0%,0,"1,621"
121,Grega Zemlja,SLO,467,12,18,40.0%,0,"1,719"
122,Frank Dancevic,CAN,460,2,3,40.0%,0,"1,688"
124,Facundo Arguello,ARG,454,0,3,0.0%,0,"1,550"
125,Thomaz Bellucci,BRA,450,7,16,30.4%,0,"1,676"
126,Pere Riba,ESP,443,0,2,0.0%,0,"1,611"
127,Rajeev Ram,USA,439,4,11,26.7%,0,"1,646"
128,Andrej Martin,SVK,437,0,1,0.0%,0,"1,493"
129,Paul-Henri Mathieu,FRA,434,6,19,24.0%,0,"1,720"
130,Rhyne Williams,USA,434,5,11,31.2%,0,"1,576"
131,Ricardas Berankis,LTU,433,11,16,40.7%,0,"1,655"
132,Rogerio Dutra Silva,BRA,432,1,6,14.3%,0,"1,645"
133,Martin Alund,ARG,432,6,8,42.9%,0,"1,544"
134,Andrey Kuznetsov,RUS,427,8,19,29.6%,0,"1,636"
135,Xavier Malisse,BEL,425,13,19,40.6%,0,"1,715"
136,James Duckworth,AUS,425,3,7,30.0%,0,"1,567"
137,Guillaume Rufin,FRA,423,8,14,36.4%,0,"1,723"
138,Wayne Odesnik,USA,410,2,3,40.0%,0,"1,679"
139,Dominic Thiem,AUT,410,4,2,66.7%,0,"1,580"
140,Joao Souza,BRA,406,1,4,20.0%,0,"1,631"
141,Peter Polansky,CAN,398,0,1,0.0%,0,"1,579"
142,Alex Kuznetsov,USA,397,2,4,33.3%,0,"1,614"
143,Michael Berrer,GER,397,2,3,40.0%,0,"1,618"
146,Thiemo de Bakker,NED,384,7,10,41.2%,0,"1,682"
147,Marius Copil,ROU,369,1,5,16.7%,0,"1,611"
148,Ruben Bemelmans,BEL,363,3,5,37.5%,0,"1,638"
149,Jesse Levine,CAN,350,6,14,30.0%,0,"1,667"
150,Daniel Evans,GBR,346,4,2,66.7%,0,"1,689"
151,Pierre-Hugues Herbert,FRA,344,1,2,33.3%,0,"1,541"
152,Potito Starace,ITA,338,1,1,50.0%,0,"1,545"
153,James Blake,USA,335,9,14,39.1%,0,"1,714"
154,Paul Capdeville,CHI,335,1,1,50.0%,0,"1,593"
155,Tatsuma Ito,JPN,334,2,9,18.2%,0,"1,618"
156,Steve Johnson,USA,333,4,10,28.6%,0,"1,667"
157,Maximo Gonzalez,ARG,332,1,1,50.0%,0,"1,564"
158,Guilherme Clezar,BRA,332,0,1,0.0%,0,"1,472"
159,Matthias Bachinger,GER,327,2,6,25.0%,0,"1,609"
160,Matteo Viola,ITA,323,4,7,36.4%,0,"1,616"
161,James Ward,GBR,322,0,3,0.0%,0,"1,553"
162,Peter Gojowczyk,GER,321,1,1,50.0%,0,"1,608"
163,Marco Cecchinato,ITA,318,0,1,0.0%,0,"1,587"
164,Steve Darcis,BEL,316,2,7,22.2%,0,"1,678"
165,Illya Marchenko,UKR,315,0,4,0.0%,0,"1,522"
166,Ruben Ramirez Hidalgo,ESP,314,2,6,25.0%,0,"1,568"
167,Cedrik-Marcel Stebe,GER,312,2,3,40.0%,0,"1,654"
168,Malek Jaziri,TUN,312,0,1,0.0%,0,"1,595"
170,Yuichi Sugita,JPN,310,1,3,25.0%,0,"1,528"
171,Rik De Voest,RSA,309,0,1,0.0%,0,"1,584"
172,Sam Groth,AUS,307,1,3,25.0%,0,"1,553"
173,Marco Chiudinelli,SUI,303,0,4,0.0%,0,"1,642"
174,Jimmy Wang,TPE,302,1,3,25.0%,0,"1,586"
175,Gastao Elias,POR,302,2,3,40.0%,0,"1,519"
176,Mischa Zverev,GER,295,4,5,44.4%,0,"1,639"
178,Konstantin Kravchuk,RUS,285,1,1,50.0%,0,"1,656"
179,Bobby Reynolds,USA,282,2,4,33.3%,0,"1,734"
180,Thomas Fabbiano,ITA,282,0,1,0.0%,0,"1,542"
181,Marton Fucsovics,HUN,280,1,1,50.0%,0,"1,545"
182,Nick Kyrgios,AUS,277,1,2,33.3%,0,"1,561"
186,Andreas Beck,GER,273,0,2,0.0%,0,"1,648"
188,Flavio Cipolla,ITA,269,2,9,18.2%,0,"1,583"
189,Amir Weintraub,ISR,266,1,2,33.3%,0,"1,547"
190,John Millman,AUS,266,2,4,33.3%,0,"1,651"
192,Martin Fischer,AUT,262,0,3,0.0%,0,"1,637"
193,Maxime Teixeira,FRA,260,0,1,0.0%,0,"1,625"
194,Daniel Munoz de la Nava,ESP,258,2,5,28.6%,0,"1,700"
195,Yuki Bhambri,IND,258,0,1,0.0%,0,"1,456"
198,Mohamed Safwat,EGY,257,1,1,50.0%,0,"1,508"
199,Niels Desein,BEL,254,0,1,0.0%,0,"1,433"
200,Pedro Sousa,POR,253,0,1,0.0%,0,"1,504"
201,Olivier Rochus,BEL,252,2,4,33.3%,0,"1,673"
202,Gerald Melzer,AUT,252,0,2,0.0%,0,"1,524"
204,Lucas Pouille,FRA,246,1,4,20.0%,0,"1,573"
206,Philipp Petzschner,GER,241,3,5,37.5%,0,"1,662"
208,Di Wu,CHN,240,0,3,0.0%,0,"1,476"
213,Jaroslav Pospisil,CZE,225,1,2,33.3%,0,"1,509"
214,Robby Ginepri,USA,222,2,2,50.0%,0,"1,639"
217,Antonio Veic,CRO,218,0,5,0.0%,0,"1,583"
218,Florent Serra,FRA,216,0,4,0.0%,0,"1,665"
219,Jan Hernych,CZE,216,5,5,50.0%,0,"1,743"
220,Pablo Cuevas,URU,215,2,4,33.3%,0,"1,718"
221,John-Patrick Smith,AUS,215,0,1,0.0%,0,"1,473"
222,Gerard Granollers,ESP,215,0,1,0.0%,0,"1,491"
224,Matt Reid,AUS,212,0,1,0.0%,0,"1,517"
226,Filip Krajinovic,SRB,210,0,1,0.0%,0,"1,584"
227,Greg Jones,AUS,210,1,1,50.0%,0,"1,585"
229,David Nalbandian,ARG,205,6,5,54.5%,0,"1,871"
231,Victor Crivoi,ROU,205,0,1,0.0%,0,"1,570"
234,Agustin Velotti,ARG,199,0,1,0.0%,0,"1,488"
235,Ilija Bozoljac,SRB,198,0,3,0.0%,0,"1,628"
236,Boy Westerhof,NED,198,0,1,0.0%,0,"1,491"
243,Carlos Salamanca,COL,191,0,1,0.0%,0,"1,412"
244,Henri Laaksonen,SUI,191,2,4,33.3%,0,"1,600"
245,Simone Bolelli,ITA,190,6,8,42.9%,0,"1,693"
247,Ante Pavic,CRO,189,0,1,0.0%,0,"1,532"
248,Mirza Basic,BIH,188,2,2,50.0%,0,"1,574"
251,Albano Olivetti,FRA,185,1,2,33.3%,0,"1,528"
254,Ze Zhang,CHN,182,0,2,0.0%,0,"1,522"
255,Guillermo Olaso,ESP,182,1,2,33.3%,0,"1,583"
263,Rui Machado,POR,178,0,1,0.0%,0,"1,496"
264,Benjamin Balleret,MON,176,0,1,0.0%,0,"1,458"
265,Benjamin Mitchell,AUS,173,0,2,0.0%,0,"1,396"
266,Filip Peliwo,POL,172,1,1,50.0%,0,"1,524"
267,Roberto Carballes Baena,ESP,171,0,1,0.0%,0,"1,490"
272,Bastian Knittel,GER,169,0,1,0.0%,0,"1,596"
274,Maxime Authom,BEL,168,0,1,0.0%,0,"1,541"
275,Marco Trungelliti,ARG,168,1,1,50.0%,0,"1,516"
278,Juan Ignacio Londero,ARG,164,0,1,0.0%,0,"1,512"
281,Gianluca Naso,ITA,161,0,1,0.0%,0,"1,518"
285,Nikola Mektic,CRO,157,0,1,0.0%,0,"1,474"
292,Aslan Karatsev,RUS,154,0,2,0.0%,0,"1,509"
293,Aldin Setkic,BIH,154,0,1,0.0%,0,"1,492"
300,Edward Corrie,GBR,149,0,1,0.0%,0,"1,434"
303,Borna Coric,CRO,147,0,1,0.0%,0,"1,495"
304,Josselin Ouanna,FRA,147,0,2,0.0%,0,"1,501"
307,Emilio Gomez,ECU,144,1,1,50.0%,0,"1,556"
312,Mikhail Biryukov,RUS,142,0,1,0.0%,0,"1,522"
313,Javier Marti,ESP,141,0,1,0.0%,0,"1,593"
316,Bjorn Phau,GER,139,2,6,25.0%,0,"1,641"
329,Evgeny Korolev,KAZ,130,1,2,33.3%,0,"1,596"
334,Jurgen Zopp,EST,128,1,6,14.3%,0,"1,610"
359,Brian Baker,USA,118,3,5,37.5%,0,"1,730"
362,Prakash Amritraj,IND,117,2,2,50.0%,0,"1,570"
364,Jorge Aguilar,CHI,117,0,1,0.0%,0,"1,510"
365,Nils Langer,GER,115,1,2,33.3%,0,"1,546"
366,Nicolas Barrientos,COL,115,0,1,0.0%,0,"1,480"
368,Gilles Muller,LUX,113,2,7,22.2%,0,"1,691"
369,Dennis Novak,AUT,113,0,1,0.0%,0,"1,509"
373,Mardy Fish,USA,110,4,5,44.4%,0,"1,932"
376,Kyle Edmund,GBR,110,1,3,25.0%,0,"1,509"
378,Suk Young Jeong,KOR,109,0,1,0.0%,0,"1,495"
388,Cristian Garin,CHI,103,1,1,50.0%,0,"1,517"
398,Luke Saville,AUS,100,0,1,0.0%,0,"1,413"
404,Ivo Klec,SVK,99,0,1,0.0%,0,"1,420"
411,Alexander Ward,GBR,96,0,1,0.0%,0,"1,531"
412,Mate Pavic,CRO,95,0,3,0.0%,0,"1,466"
416,Kevin Krawietz,GER,95,0,1,0.0%,0,"1,472"
423,Markus Eriksson,SWE,93,0,2,0.0%,0,"1,418"
432,Arnau Brugues-Davi,ESP,90,1,2,33.3%,0,"1,506"
438,Christian Harrison,USA,88,1,1,50.0%,0,"1,506"
450,Robin Kern,GER,84,0,1,0.0%,0,"1,499"
451,Karen Khachanov,RUS,83,3,2,60.0%,0,"1,559"
457,Adrien Bossel,SUI,82,0,1,0.0%,0,"1,504"
465,Riccardo Ghedin,ITA,80,0,1,0.0%,0,"1,489"
476,Stephane Bohli,SUI,76,0,1,0.0%,0,"1,568"
480,Dino Marcan,CRO,75,0,1,0.0%,0,"1,487"
495,Laslo Djere,SRB,71,0,1,0.0%,0,"1,497"
507,Kevin King,USA,68,0,1,0.0%,0,"1,544"
512,Eduardo Struvay,COL,67,0,1,0.0%,0,"1,486"
519,Jamie Baker,GBR,65,0,2,0.0%,0,"1,558"
520,Chris Guccione,AUS,65,1,1,50.0%,0,"1,640"
548,Igor Kunitsyn,RUS,58,0,2,0.0%,0,"1,556"
550,Hyeon Chung,KOR,—,0,1,0.0%,0,"1,494"
599,Filip Veger,CRO,47,0,1,0.0%,0,"1,464"
614,Josko Topic,CRO,43,0,1,0.0%,0,"1,470"
618,Frederik Nielsen,DEN,42,0,2,0.0%,0,"1,644"
667,Ryan Sweeting,USA,36,0,1,0.0%,0,"1,683"
671,Daniel Garza,MEX,36,0,1,0.0%,0,"1,447"
673,Mackenzie McDonald,USA,—,0,1,0.0%,0,"1,533"
694,Joachim Johansson,SWE,32,1,1,50.0%,0,"1,794"
711,Cesar Ramirez,MEX,30,0,1,0.0%,0,"1,472"
735,Mao-Xin Gong,CHN,27,0,1,0.0%,0,"1,427"
746,Milos Sekulic,SWE,26,0,1,0.0%,0,"1,511"
766,Andreas Vinciguerra,SWE,24,0,1,0.0%,0,"1,602"
769,Elias Ymer,SWE,—,0,1,0.0%,0,"1,487"
809,Alexander Zverev,GER,21,0,1,0.0%,0,"1,496"
871,Younes Rachidi,MAR,17,0,1,0.0%,0,"1,462"
876,Nicolas Massu,CHI,16,0,1,0.0%,0,"1,525"
922,Wishaya Trongcharoenchaikul,THA,14,0,1,0.0%,0,"1,479"
951,Dominic Inglot,GBR,12,0,1,0.0%,0,"1,565"
959,Mikhail Elgin,RUS,12,0,1,0.0%,0,"1,453"
"1,015",Igor Andreev,RUS,10,0,1,0.0%,0,"1,587"
"1,018",Marc Lopez,ESP,10,0,1,0.0%,0,"1,583"
"1,018",Ricardo Mello,BRA,10,0,1,0.0%,0,"1,603"
"1,083",Stefan Kozlov,USA,8,0,1,0.0%,0,"1,489"
"1,235",Romain Bogaerts,BEL,5,0,1,0.0%,0,"1,493"
"1,313",Mehdi Ziadi,MAR,4,0,1,0.0%,0,"1,444"
"1,351",Rohan Bopanna,IND,3,0,1,0.0%,0,"1,544"
"1,985",Daniel King-Turner,NZL,1,0,1,0.0%,0,"1,417"
"2,129",Mousa Shanan Zayed,QAT,1,0,1,0.0%,0,"1,483"
—,Collin Altamirano,USA,—,0,1,0.0%,0,"1,495"
