rank,player,country,points,wins,losses,win_pct,titles,elo
48,Victor Hanescu,ROU,905,26,30,46.4%,0,"1,705"
49,Andreas Seppi,ITA,900,23,28,45.1%,0,"1,754"
50,Pablo Cuevas,URU,899,18,15,54.5%,0,"1,744"
51,Jose Acasuso,ARG,870,21,21,50.0%,0,"1,731"
52,Richard Gasquet,FRA,850,23,15,60.5%,0,"1,855"
53,Evgeny Korolev,KAZ,848,17,17,50.0%,0,"1,728"
54,Fabio Fognini,ITA,790,17,26,39.5%,0,"1,716"
55,Mardy Fish,USA,790,21,17,55.3%,1,"1,789"
56,Marco Chiudinelli,SUI,767,10,11,47.6%,0,"1,776"
57,Olivier Rochus,BEL,757,13,9,59.1%,0,"1,751"
58,Marc Gicquel,FRA,744,21,25,45.6%,0,"1,717"
59,Simon Greul,GER,739,15,15,50.0%,0,"1,698"
60,Sergiy Stakhovsky,UKR,733,14,13,51.9%,1,"1,750"
61,Marat Safin,RUS,720,18,22,45.0%,0,"1,777"
61,Florian Mayer,GER,701,3,6,33.3%,0,"1,666"
62,Potito Starace,ITA,682,15,23,39.5%,0,"1,667"
63,Arnaud Clement,FRA,667,14,20,41.2%,0,"1,750"
64,David Nalbandian,ARG,665,14,8,63.6%,1,"1,935"
65,Florent Serra,FRA,665,24,29,45.3%,0,"1,716"
66,Maximo Gonzalez,ARG,663,11,12,47.8%,0,"1,671"
67,Michael Llodra,FRA,649,17,16,51.5%,0,"1,738"
68,Fabrice Santoro,FRA,645,15,20,42.9%,0,"1,694"
70,Oscar Hernandez,ESP,633,15,27,35.7%,0,"1,600"
71,Daniel Koellerer,AUT,617,10,17,37.0%,0,"1,617"
72,Daniel Gimeno-Traver,ESP,613,9,20,31.0%,0,"1,640"
73,Juan Ignacio Chela,ARG,611,9,14,39.1%,0,"1,731"
74,Michael Berrer,GER,608,5,8,38.5%,0,"1,629"
75,Leonardo Mayer,ARG,607,18,18,50.0%,0,"1,674"
76,Taylor Dent,USA,602,12,15,44.4%,0,"1,730"
77,Peter Luczak,AUS,598,2,6,25.0%,0,"1,592"
78,Mischa Zverev,GER,590,15,24,38.5%,0,"1,630"
79,Rajeev Ram,USA,590,8,6,57.1%,1,"1,579"
80,Philipp Petzschner,GER,587,15,25,37.5%,0,"1,695"
81,Alejandro Falla,COL,587,2,8,20.0%,0,"1,744"
82,Lukas Lacko,SVK,580,1,3,25.0%,0,"1,607"
83,Michael Russell,USA,579,2,4,33.3%,0,"1,635"
84,Paolo Lorenzi,ITA,577,0,1,0.0%,0,"1,437"
85,Rainer Schuettler,GER,575,15,26,36.6%,0,"1,641"
86,Christophe Rochus,BEL,575,14,28,33.3%,0,"1,610"
87,Marcos Daniel,BRA,573,6,12,33.3%,0,"1,605"
88,Jarkko Nieminen,FIN,568,11,14,44.0%,0,"1,712"
89,Dmitry Tursunov,RUS,565,13,17,43.3%,1,"1,701"
90,Ernests Gulbis,LAT,555,17,26,39.5%,0,"1,696"
91,Marcel Granollers,ESP,553,16,25,39.0%,0,"1,652"
92,Daniel Brands,GER,550,7,5,58.3%,0,"1,645"
93,Simone Bolelli,ITA,549,14,22,38.9%,0,"1,694"
94,Xavier Malisse,BEL,547,3,4,42.9%,0,"1,703"
95,Mario Ancic,CRO,547,12,7,63.2%,0,"1,905"
96,Thiemo de Bakker,NED,541,2,3,40.0%,0,"1,610"
97,Nicolas Lapentti,ECU,540,6,14,30.0%,0,"1,668"
98,Yen-Hsun Lu,TPE,537,9,22,29.0%,0,"1,578"
99,Martin Vassallo Arguello,ARG,535,14,26,35.0%,0,"1,540"
100,Robby Ginepri,USA,529,13,18,41.9%,1,"1,689"
101,Lukasz Kubot,POL,528,9,9,50.0%,0,"1,730"
102,Denis Istomin,UZB,527,13,17,43.3%,0,"1,636"
103,Jan Hajek,CZE,526,1,1,50.0%,0,"1,546"
104,Igor Kunitsyn,RUS,525,16,30,34.8%,0,"1,649"
105,Wayne Odesnik,USA,521,10,13,43.5%,0,"1,678"
106,Teymuraz Gabashvili,RUS,518,12,24,33.3%,0,"1,557"
107,Santiago Giraldo,COL,516,0,3,0.0%,0,"1,551"
109,Santiago Ventura,ESP,506,5,8,38.5%,0,"1,689"
110,Kristof Vliegen,BEL,505,9,12,42.9%,0,"1,696"
111,Bjorn Phau,GER,496,12,17,41.4%,0,"1,655"
112,Nicolas Massu,CHI,494,7,11,38.9%,0,"1,590"
113,Jan Hernych,CZE,490,11,23,32.4%,0,"1,666"
114,Karol Beck,SVK,490,4,7,36.4%,0,"1,602"
115,Jesse Levine,CAN,488,7,8,46.7%,0,"1,681"
116,Nicolas Kiefer,GER,487,12,16,42.9%,0,"1,757"
117,Kevin Kim,USA,482,7,16,30.4%,0,"1,598"
118,Eduardo Schwank,ARG,471,3,14,17.6%,0,"1,572"
119,Mathieu Montcourt,FRA,607,1,1,50.0%,0,"1,531"
119,Harel Levy,ISR,461,0,1,0.0%,0,"1,569"
120,Illya Marchenko,UKR,455,4,3,57.1%,0,"1,638"
121,Pere Riba,ESP,454,2,3,40.0%,0,"1,603"
122,Steve Darcis,BEL,451,5,18,21.7%,0,"1,564"
123,Victor Crivoi,ROU,445,7,14,33.3%,0,"1,590"
124,Rui Machado,POR,445,2,4,33.3%,0,"1,601"
125,Blaz Kavcic,SLO,445,0,1,0.0%,0,"1,570"
126,Somdev Devvarman,IND,441,7,5,58.3%,0,"1,672"
127,Ivan Navarro,ESP,431,9,19,32.1%,0,"1,562"
128,Alberto Martin,ESP,431,7,20,25.9%,0,"1,585"
129,Paul Capdeville,CHI,419,8,14,36.4%,0,"1,569"
130,Josselin Ouanna,FRA,414,3,5,37.5%,0,"1,629"
131,Alexandr Dolgopolov,UKR,413,1,1,50.0%,0,"1,520"
132,Mikhail Kukushkin,KAZ,409,5,6,45.5%,0,"1,690"
133,Andrey Golubev,KAZ,407,5,18,21.7%,0,"1,523"
134,Carsten Ball,AUS,400,5,3,62.5%,0,"1,651"
135,Stefan Koubek,AUT,388,6,11,35.3%,0,"1,636"
136,Chris Guccione,AUS,385,7,8,46.7%,0,"1,621"
137,Brendan Evans,USA,385,3,5,37.5%,0,"1,507"
138,Laurent Recouderc,AND,380,0,4,0.0%,0,"1,483"
139,Ivo Minar,CZE,376,4,11,26.7%,0,"1,595"
140,Sebastien De Chaunac,FRA,375,5,5,50.0%,0,"1,614"
141,Dominik Hrbaty,SVK,374,2,5,28.6%,0,"1,649"
142,Robert Kendrick,USA,369,9,16,36.0%,0,"1,616"
143,Frank Dancevic,CAN,367,9,11,45.0%,0,"1,700"
145,Lamine Ouahab,MAR,356,0,3,0.0%,0,"1,511"
146,David Guez,FRA,347,2,2,50.0%,0,"1,599"
147,Stephane Bohli,SUI,347,0,4,0.0%,0,"1,498"
148,Lukas Rosol,CZE,346,0,1,0.0%,0,"1,562"
149,Thiago Alves,BRA,343,1,5,16.7%,0,"1,563"
150,Sebastian Decoud,ARG,341,2,1,66.7%,0,"1,540"
151,Ricardo Mello,BRA,340,0,3,0.0%,0,"1,587"
152,Thierry Ascione,FRA,334,1,3,25.0%,0,"1,629"
153,Edouard Roger-Vasselin,FRA,327,2,3,40.0%,0,"1,646"
154,Ryan Sweeting,USA,324,2,6,25.0%,0,"1,615"
155,Marsel Ilhan,TUR,322,2,3,40.0%,0,"1,590"
156,Ruben Ramirez Hidalgo,ESP,321,4,10,28.6%,0,"1,586"
159,Flavio Cipolla,ITA,318,4,12,25.0%,0,"1,615"
160,Pablo Andujar,ESP,312,1,12,7.7%,0,"1,524"
161,Kevin Anderson,RSA,312,2,6,25.0%,0,"1,622"
162,Danai Udomchoke,THA,308,0,5,0.0%,0,"1,501"
163,Alex Bogdanovic,GBR,307,1,2,33.3%,0,"1,525"
164,Michael Yani,USA,306,0,3,0.0%,0,"1,571"
165,Julio Silva,BRA,301,0,1,0.0%,0,"1,568"
166,Jesse Witten,USA,299,2,2,50.0%,0,"1,630"
167,Gaston Gaudio,ARG,298,1,5,16.7%,0,"1,524"
169,Brian Dabul,ARG,291,5,11,31.2%,0,"1,514"
170,Juan Pablo Brzezicki,ARG,288,0,2,0.0%,0,"1,547"
171,Guillaume Rufin,FRA,287,1,1,50.0%,0,"1,499"
172,Dieter Kindlmann,GER,286,0,4,0.0%,0,"1,623"
174,Grega Zemlja,SLO,283,0,2,0.0%,0,"1,501"
175,Jiri Vanek,CZE,276,0,2,0.0%,0,"1,578"
176,Santiago Gonzalez,MEX,274,0,2,0.0%,0,"1,477"
177,Dominik Meffert,GER,272,0,2,0.0%,0,"1,592"
179,Adrian Mannarino,FRA,263,0,4,0.0%,0,"1,550"
180,Ivan Dodig,CRO,260,2,2,50.0%,0,"1,546"
181,Alexandre Sidorenko,FRA,260,2,2,50.0%,0,"1,507"
182,Ilija Bozoljac,SRB,259,0,1,0.0%,0,"1,528"
183,Michal Przysiezny,POL,258,0,1,0.0%,0,"1,516"
185,Peter Polansky,CAN,253,1,4,20.0%,0,"1,600"
187,Franco Ferreiro,BRA,249,2,2,50.0%,0,"1,569"
188,Ricardo Hocevar,BRA,248,0,2,0.0%,0,"1,506"
189,Roko Karanusic,CRO,247,1,6,14.3%,0,"1,601"
191,Guillermo Canas,ARG,246,5,13,27.8%,0,"1,628"
193,Diego Junqueira,ARG,244,4,16,20.0%,0,"1,491"
194,Donald Young,USA,244,0,4,0.0%,0,"1,526"
195,Federico Delbonis,ARG,243,0,1,0.0%,0,"1,530"
196,Andreas Haider-Maurer,AUT,241,0,1,0.0%,0,"1,491"
197,Raemon Sluiter,NED,240,4,1,80.0%,0,"1,650"
200,Jean-Rene Lisnard,MON,233,1,2,33.3%,0,"1,564"
202,Brydan Klein,GBR,230,2,3,40.0%,0,"1,500"
203,Ramon Delgado,PAR,229,0,1,0.0%,0,"1,570"
204,Yuri Schukin,KAZ,228,0,1,0.0%,0,"1,542"
209,Michael Lammer,SUI,223,1,4,20.0%,0,"1,577"
210,Tatsuma Ito,JPN,223,0,2,0.0%,0,"1,483"
212,Prakash Amritraj,IND,222,1,2,33.3%,0,"1,522"
213,Andrea Stoppini,ITA,220,0,2,0.0%,0,"1,569"
214,Nicolas Mahut,FRA,219,4,4,50.0%,0,"1,633"
215,Filippo Volandri,ITA,219,0,3,0.0%,0,"1,562"
216,Daniel Munoz de la Nava,ESP,219,0,2,0.0%,0,"1,585"
217,Vincent Millot,FRA,218,0,2,0.0%,0,"1,552"
218,Giovanni Lapentti,ECU,214,0,3,0.0%,0,"1,568"
219,Amer Delic,BIH,211,3,5,37.5%,0,"1,607"
220,Antonio Veic,CRO,208,2,1,66.7%,0,"1,478"
223,Marco Crugnola,ITA,201,0,1,0.0%,0,"1,510"
225,Nicolas Devilder,FRA,197,4,14,22.2%,0,"1,500"
232,Robin Vik,CZE,190,0,1,0.0%,0,"1,525"
234,Martin Klizan,SVK,189,0,1,0.0%,0,"1,542"
235,Denis Gremelmayr,GER,188,2,9,18.2%,0,"1,557"
236,Rik De Voest,RSA,188,1,5,16.7%,0,"1,575"
237,Andreas Vinciguerra,SWE,188,3,2,60.0%,0,"1,601"
238,Go Soeda,JPN,188,0,3,0.0%,0,"1,499"
246,Scoville Jenkins,USA,184,1,1,50.0%,0,"1,589"
248,Gilles Muller,LUX,182,5,9,35.7%,0,"1,634"
257,Daniel King-Turner,NZL,170,0,1,0.0%,0,"1,475"
259,Reda El Amrani,MAR,169,0,1,0.0%,0,"1,490"
261,Daniel Evans,GBR,167,0,1,0.0%,0,"1,441"
263,Todd Widom,USA,165,3,2,60.0%,0,"1,520"
266,Riccardo Ghedin,ITA,164,0,1,0.0%,0,"1,537"
268,Frederik Nielsen,DEN,163,0,2,0.0%,0,"1,583"
269,Alexander Peya,AUT,162,1,5,16.7%,0,"1,627"
270,James Ward,GBR,162,1,3,25.0%,0,"1,468"
272,Izak Van der Merwe,RSA,162,1,1,50.0%,0,"1,518"
273,Jesse Huta Galung,NED,162,0,2,0.0%,0,"1,515"
277,Lars Poerschke,GER,158,0,1,0.0%,0,"1,498"
279,Sam Groth,AUS,157,1,2,33.3%,0,"1,549"
281,Roberto Bautista Agut,ESP,157,0,1,0.0%,0,"1,553"
282,Takao Suzuki,JPN,156,0,1,0.0%,0,"1,542"
286,Bernard Tomic,AUS,150,1,3,25.0%,0,"1,526"
288,Grigor Dimitrov,BUL,149,2,6,25.0%,0,"1,490"
290,Henri Kontinen,FIN,147,0,1,0.0%,0,"1,540"
294,Boris Pashanski,SRB,144,0,1,0.0%,0,"1,546"
295,Vincent Spadea,USA,143,2,9,18.2%,0,"1,526"
296,Caio Zampieri,BRA,143,0,1,0.0%,0,"1,500"
299,Yuichi Sugita,JPN,142,0,1,0.0%,0,"1,479"
300,Shao-Xuan Zeng,CHN,141,1,1,50.0%,0,"1,535"
301,Andrey Kuznetsov,RUS,140,1,2,33.3%,0,"1,510"
304,Dick Norman,BEL,138,1,1,50.0%,0,"1,547"
306,Josh Goodall,GBR,227,1,3,25.0%,0,"1,428"
319,Jerzy Janowicz,POL,132,0,2,0.0%,0,"1,576"
321,Nikola Mektic,CRO,131,0,1,0.0%,0,"1,459"
330,Rubin Statham,NZL,126,0,1,0.0%,0,"1,471"
332,Bobby Reynolds,USA,124,3,13,18.8%,0,"1,611"
335,Yuki Bhambri,IND,120,0,1,0.0%,0,"1,466"
341,Daniel Dutra da Silva,BRA,119,0,1,0.0%,0,"1,554"
343,Olivier Patience,FRA,118,0,2,0.0%,0,"1,472"
345,Rabie Chaki,MAR,118,0,1,0.0%,0,"1,477"
351,Joseph Sirianni,AUS,115,0,2,0.0%,0,"1,552"
352,Filip Krajinovic,SRB,114,0,1,0.0%,0,"1,481"
358,Luka Gregorc,SLO,111,0,1,0.0%,0,"1,580"
359,Sergio Roitman,ARG,111,1,7,12.5%,0,"1,431"
364,Petru-Alexandru Luncanu,ROU,108,0,2,0.0%,0,"1,507"
365,Joachim Johansson,SWE,107,3,2,60.0%,0,"1,769"
367,Mikhail Elgin,RUS,249,1,1,50.0%,0,"1,507"
373,Milos Raonic,CAN,104,0,1,0.0%,0,"1,535"
375,Bjorn Rehnquist,SWE,103,0,1,0.0%,0,"1,541"
383,Raven Klaasen,RSA,98,1,1,50.0%,0,"1,523"
391,Agustin Calleri,ARG,95,3,10,23.1%,0,"1,576"
392,Rohan Bopanna,IND,95,1,2,33.3%,0,"1,587"
415,Frederic Niemeyer,CAN,86,1,1,50.0%,0,"1,498"
418,Kei Nishikori,JPN,85,3,6,33.3%,0,"1,743"
420,Fernando Vicente,ESP,85,0,1,0.0%,0,"1,489"
438,Bruno Echagaray,MEX,79,0,1,0.0%,0,"1,446"
446,Carlos Moya,ESP,75,2,4,33.3%,0,"1,715"
457,Romain Jouan,FRA,73,0,1,0.0%,0,"1,555"
459,Lukas Dlouhy,CZE,72,2,1,66.7%,0,"1,535"
467,Marius Copil,ROU,70,1,1,50.0%,0,"1,443"
469,Richard Bloomfield,GBR,69,0,1,0.0%,0,"1,524"
472,Evgeny Donskoy,RUS,67,0,1,0.0%,0,"1,473"
485,Colin Ebelthite,AUS,64,0,1,0.0%,0,"1,448"
487,Farrukh Dustov,UZB,63,0,1,0.0%,0,"1,499"
494,Kittipong Wachiramanowong,THA,60,0,1,0.0%,0,"1,478"
517,Colin Fleming,GBR,55,0,1,0.0%,0,"1,485"
520,Mohammad Ghareeb,KUW,54,0,1,0.0%,0,"1,463"
523,George Bastl,SUI,54,1,1,50.0%,0,"1,473"
529,Michael Ryderstedt,SWE,53,0,1,0.0%,0,"1,501"
537,Roman Valent,SUI,51,0,1,0.0%,0,"1,556"
538,Andrew Anderson,RSA,51,0,1,0.0%,0,"1,544"
548,Mao-Xin Gong,CHN,50,0,1,0.0%,0,"1,477"
591,Jerome Haehnel,FRA,42,0,1,0.0%,0,"1,583"
600,Andrei Pavel,ROU,40,0,6,0.0%,0,"1,561"
647,Mehdi Ziadi,MAR,31,0,1,0.0%,0,"1,451"
654,Oliver Marach,AUT,30,0,1,0.0%,0,"1,493"
677,Sebastien Grosjean,FRA,26,1,5,16.7%,0,"1,620"
779,Sascha Kloer,GER,17,0,1,0.0%,0,"1,536"
868,Ross Hutchins,GBR,12,0,1,0.0%,0,"1,520"
871,Hyung-Taik Lee,KOR,12,0,1,0.0%,0,"1,597"
887,Arsenije Zlatanovic,SRB,12,0,1,0.0%,0,"1,486"
969,Flavio Saretta,BRA,8,0,1,0.0%,0,"1,534"
"1,001",Bruno Agostinelli,CAN,7,0,1,0.0%,0,"1,486"
"1,118",Mikhail Biryukov,RUS,5,0,1,0.0%,0,"1,490"
"1,136",Lovro Zovko,CRO,10,0,1,0.0%,0,"1,391"
"1,180",Chase Buchanan,USA,4,0,1,0.0%,0,"1,443"
"1,184",Stanislav Vovk,RUS,4,0,1,0.0%,0,"1,482"
"1,236",Daniel Berta,SWE,3,0,2,0.0%,0,"1,435"
"1,258",Kevin Krawietz,GER,—,0,1,0.0%,0,"1,489"
"1,473",Devin Britton,USA,2,0,2,0.0%,0,"1,448"
—,Abdulla Hajji,QAT,—,0,1,0.0%,0,"1,462"
—,Evan King,USA,—,0,1,0.0%,0,"1,489"
