rank,player,country,points,wins,losses,win_pct,titles,elo
115,Peter Rennert,USA,0,3,5,37.5%,0,"1,637"
117,Julio Goes,BRA,0,4,7,36.4%,0,"1,458"
118,Ilie Nastase,ROU,0,6,11,35.3%,0,"1,595"
120,Ulrich Pinner,GER,0,1,3,25.0%,0,"1,646"
122,Carlos Castellan,ARG,0,4,8,33.3%,0,"1,554"
127,Morris Skip Strode,USA,0,7,13,35.0%,0,"1,512"
128,Gianluca Rinaldini,ITA,0,1,7,12.5%,0,"1,460"
129,Pedro Rebolledo,CHI,0,8,6,57.1%,1,"1,676"
130,Gilles Moretton,FRA,0,9,13,40.9%,0,"1,648"
134,Freddie Sauer,RSA,0,3,8,27.3%,0,"1,583"
136,Scott Lipton,USA,0,6,10,37.5%,0,"1,486"
137,Peter Feigl,AUT,0,6,7,46.1%,0,"1,583"
138,Danie Visser,RSA,0,7,12,36.8%,0,"1,505"
140,Zeljko Franulovic,CRO,0,0,3,0.0%,0,"1,567"
142,Karl Meiler,GER,0,4,6,40.0%,0,"1,563"
143,Jose Luis Damiani,URU,0,1,3,25.0%,0,"1,590"
147,Sashi Menon,IND,0,1,7,12.5%,0,"1,480"
149,Per Hjertquist,SWE,0,2,7,22.2%,0,"1,565"
154,Rocky Royer,USA,0,0,5,0.0%,0,"1,423"
158,Gustavo Tiberti,ARG,0,3,7,30.0%,0,"1,512"
160,Stanislav Birner,CZE,0,4,11,26.7%,0,"1,549"
161,Ney Keller,BRA,0,0,2,0.0%,0,"1,443"
164,Angel Gimenez,ESP,0,2,4,33.3%,0,"1,565"
165,Mike Brunnberg,USA,0,1,6,14.3%,0,"1,527"
167,Jeff Simpson,NZL,0,2,3,40.0%,0,"1,449"
169,Andrew Jarrett,GBR,0,1,2,33.3%,0,"1,442"
169,Jaroslav Navratil,CZE,0,1,4,20.0%,0,"1,516"
171,Eddie Edwards,RSA,0,6,15,28.6%,0,"1,558"
172,Belus Prajoux,CHI,0,1,4,20.0%,0,"1,550"
174,Adriano Panatta,ITA,0,2,6,25.0%,0,"1,642"
175,Pender Murphy,USA,0,3,6,33.3%,0,"1,512"
176,Alejandro Pierola,CHI,0,0,2,0.0%,0,"1,462"
177,Tony Giammalva,USA,0,7,11,38.9%,0,"1,612"
177,Tsuyoshi Fukui,JPN,0,0,2,0.0%,0,"1,478"
179,Broderick Dyke,AUS,0,6,9,40.0%,0,"1,556"
179,Frank Puncec,RSA,0,0,4,0.0%,0,"1,411"
182,Robert Reininger,AUT,0,0,1,0.0%,0,"1,430"
184,Dick Stockton,USA,0,1,2,33.3%,0,"1,640"
185,Christophe Bernelle,FRA,0,1,2,33.3%,0,"1,463"
185,Thomaz Koch,BRA,0,1,1,50.0%,0,"1,583"
187,Scott Mccain,USA,0,3,6,33.3%,0,"1,478"
187,Jorgen Windahl,SWE,0,1,2,33.3%,0,"1,476"
187,Haroon Ismail,ZIM,0,0,1,0.0%,0,"1,482"
190,David Carter,AUS,0,3,8,27.3%,0,"1,582"
191,Charles Buzz Strode,USA,0,3,8,27.3%,0,"1,477"
193,Bruce Derlin,NZL,0,3,6,33.3%,0,"1,462"
193,Alejandro Cortes,COL,0,0,1,0.0%,0,"1,459"
198,Mike Myburg,RSA,0,3,6,33.3%,0,"1,501"
199,Bernhard Pils,AUT,0,1,5,16.7%,0,"1,430"
199,Miguel Mir,ESP,0,1,1,50.0%,0,"1,395"
201,Bruce Kleege,USA,0,1,6,14.3%,0,"1,396"
202,Jean Marc Piacentile,FRA,0,0,1,0.0%,0,"1,492"
203,David Pate,USA,0,5,7,41.7%,0,"1,529"
203,Mike Gandolfo,USA,0,1,3,25.0%,0,"1,498"
206,Wayne Hampson,AUS,0,1,5,16.7%,0,"1,433"
208,Klaus Eberhard,GER,0,0,1,0.0%,0,"1,559"
209,Ramiro Benavides,BOL,0,2,2,50.0%,0,"1,515"
210,Steve Krulevitz,USA,0,0,2,0.0%,0,"1,463"
211,Andy Kohlberg,USA,0,0,1,0.0%,0,"1,459"
211,Christophe Freyss,FRA,0,0,1,0.0%,0,"1,494"
214,Harald Theissen,GER,0,1,2,33.3%,0,"1,520"
216,Leo Palin,FIN,0,1,1,50.0%,0,"1,519"
217,Rick Fagel,USA,0,0,1,0.0%,0,"1,444"
219,Ricardo Cano,ARG,0,4,6,40.0%,0,"1,579"
219,Rand Evett,USA,0,1,2,33.3%,0,"1,423"
223,Larry Stefanki,USA,0,7,9,43.8%,0,"1,547"
225,Ricardo Ycaza,ECU,0,0,2,0.0%,0,"1,509"
227,Jakob Hlasek,SUI,0,5,6,45.5%,0,"1,567"
229,Brent Pirow,RSA,0,1,2,33.3%,0,"1,462"
232,Jiri Granat,CZE,0,2,4,33.3%,0,"1,512"
233,Ivan Kley,BRA,0,3,3,50.0%,0,"1,489"
234,Patrice Kuchna,FRA,0,2,3,40.0%,0,"1,504"
237,Dave Siegler,USA,0,2,1,66.7%,0,"1,540"
239,Peter Johnston,AUS,0,1,4,20.0%,0,"1,438"
240,Richard Lewis,GBR,0,0,1,0.0%,0,"1,502"
246,Alejandro Gattiker,ARG,0,1,4,20.0%,0,"1,414"
247,David Mustard,NZL,0,1,6,14.3%,0,"1,410"
248,Richard Meyer,USA,0,6,7,46.1%,0,"1,630"
248,Gabriel Urpi,ESP,0,1,4,20.0%,0,"1,535"
250,Stefan Svensson,SWE,0,1,1,50.0%,0,"1,443"
252,Georges Goven,FRA,0,6,7,46.1%,0,"1,536"
254,Pascal Portes,FRA,0,4,4,50.0%,0,"1,656"
255,Thomas Stalhandske,ARG,0,1,1,50.0%,0,"1,495"
258,Fernando Roese,BRA,0,2,1,66.7%,0,"1,517"
262,Bjorn Borg,SWE,0,1,1,50.0%,0,"2,282"
262,Chris Dunk,USA,0,1,1,50.0%,0,"1,513"
262,Ferdi Taygan,USA,0,0,1,0.0%,0,"1,552"
267,Antonio Zugarelli,ITA,0,0,1,0.0%,0,"1,514"
272,Greg Whitecross,AUS,0,1,3,25.0%,0,"1,417"
273,Eric Sherbeck,USA,0,0,1,0.0%,0,"1,520"
273,Peter Carlsson,SWE,0,0,1,0.0%,0,"1,489"
277,Jerome Potier,FRA,0,1,2,33.3%,0,"1,504"
279,Jonathan Canter,USA,0,2,5,28.6%,0,"1,512"
279,Raul Antonio Viver,ECU,0,0,1,0.0%,0,"1,483"
284,Ivan Dupasquier,SUI,0,0,1,0.0%,0,"1,478"
285,Martin Jaite,ARG,0,4,3,57.1%,0,"1,546"
285,Paolo Bertolucci,ITA,0,1,3,25.0%,0,"1,630"
289,Matt Anger,USA,0,5,9,35.7%,0,"1,574"
289,Peter Bastiansen,DEN,0,3,2,60.0%,0,"1,568"
289,Jacques Grandjean,BEL,0,0,1,0.0%,0,"1,497"
289,Ron Hightower,USA,0,0,2,0.0%,0,"1,450"
289,Sean Sorensen,IRL,0,0,1,0.0%,0,"1,396"
294,Roberto Vizcaino,ESP,0,6,4,60.0%,0,"1,573"
294,Renato Joaquim,BRA,0,0,1,0.0%,0,"1,475"
297,Christoph Zipf,GER,0,6,5,54.5%,0,"1,557"
297,Rory Chappell,RSA,0,1,2,33.3%,0,"1,527"
301,David Dowlen,USA,0,5,7,41.7%,0,"1,535"
301,Gregoire Rafaitin,FRA,0,0,1,0.0%,0,"1,477"
307,Hans Peter Kandler,AUT,0,1,3,25.0%,0,"1,424"
308,Greg Holmes,USA,0,3,7,30.0%,0,"1,530"
308,Wolfgang Popp,GER,0,1,5,16.7%,0,"1,471"
308,Eduardo Osta,ESP,0,0,2,0.0%,0,"1,438"
314,Ken Flach,USA,0,2,3,40.0%,0,"1,521"
314,Gerald Mild,AUT,0,1,2,33.3%,0,"1,482"
314,Edvaldo Oliveira,BRA,0,0,2,0.0%,0,"1,455"
321,Robert Seguso,USA,0,7,5,58.3%,0,"1,585"
324,Armand Molino,USA,0,2,2,50.0%,0,"1,508"
324,David Graham,AUS,0,1,1,50.0%,0,"1,498"
329,Jaromir Becka,GER,0,5,6,45.5%,0,"1,551"
329,John Mattke,USA,0,2,2,50.0%,0,"1,516"
329,Fernando Soler,ESP,0,1,1,50.0%,0,"1,500"
329,Jeremy Bates,GBR,0,1,4,20.0%,0,"1,466"
329,Martin Wostenholme,CAN,0,0,1,0.0%,0,"1,502"
337,Carlos Gattiker,ARG,0,0,2,0.0%,0,"1,344"
337,Gustavo Guerrero,ARG,0,0,1,0.0%,0,"1,437"
337,Javier Soler,ESP,0,0,1,0.0%,0,"1,457"
342,Mark Vines,USA,0,0,2,0.0%,0,"1,479"
343,Marcel Freeman,USA,0,7,12,36.8%,0,"1,519"
343,Eduardo Oncins,BRA,0,0,2,0.0%,0,"1,468"
343,Jeff Turpin,USA,0,0,2,0.0%,0,"1,463"
343,Randy Druz,USA,0,0,2,0.0%,0,"1,482"
349,Jean Louis Haillet,FRA,0,0,2,0.0%,0,"1,413"
349,Luca Bottazzi,ITA,0,0,1,0.0%,0,"1,461"
358,Trevor Allan,AUS,0,5,3,62.5%,0,"1,588"
358,Danny Saltz,USA,0,1,1,50.0%,0,"1,504"
358,Todd Witsken,USA,0,1,2,33.3%,0,"1,496"
358,Helmar Stiegler,AUT,0,0,1,0.0%,0,"1,401"
363,Peter Doohan,AUS,0,1,2,33.3%,0,"1,500"
363,Gabriel Mattos,BRA,0,0,2,0.0%,0,"1,479"
369,Cesar Kist,BRA,0,0,1,0.0%,0,"1,466"
369,Jorge Lozano,MEX,0,0,1,0.0%,0,"1,490"
369,Mark Buckley,USA,0,0,1,0.0%,0,"1,485"
369,Paul Groth,USA,0,0,1,0.0%,0,"1,474"
369,Rodney Crowley,USA,0,0,1,0.0%,0,"1,482"
369,Toru Yonezawa,JPN,0,0,2,0.0%,0,"1,501"
382,Vijay Amritraj,IND,0,8,12,40.0%,0,"1,685"
382,Tian C Viljoen,RSA,0,1,3,25.0%,0,"1,536"
382,Joel Bailey,USA,0,0,1,0.0%,0,"1,442"
382,Laurie Warder,AUS,0,0,1,0.0%,0,"1,466"
389,Paul Annacone,USA,0,5,5,50.0%,0,"1,533"
389,Cary Leeds,USA,0,0,1,0.0%,0,"1,430"
389,Nial Brash,USA,0,0,1,0.0%,0,"1,445"
398,Nelson Aerts,BRA,0,2,1,66.7%,0,"1,516"
408,Leif Shiras,USA,0,2,2,50.0%,0,"1,484"
408,Lorenzo Fargas,ESP,0,1,2,33.3%,0,"1,462"
408,Bill Csipkay,USA,0,0,2,0.0%,0,"1,450"
408,Eleuterio Martins,BRA,0,0,1,0.0%,0,"1,465"
415,Carlos Chabalgoity,BRA,0,2,1,66.7%,0,"1,510"
415,David Lewis,NZL,0,1,1,50.0%,0,"1,483"
415,Ross Case,AUS,0,1,3,25.0%,0,"1,458"
423,Todd Nelson,USA,0,4,5,44.4%,0,"1,528"
423,Markus Gunthardt,SUI,0,0,1,0.0%,0,"1,425"
423,Phil Lehnhoff,USA,0,0,2,0.0%,0,"1,489"
423,Shigeyuki Nishio,JPN,0,0,1,0.0%,0,"1,484"
434,Hans Schwaier,GER,0,6,3,66.7%,0,"1,577"
434,Russell Barlow,AUS,0,1,1,50.0%,0,"1,511"
434,Dale Power,CAN,0,0,1,0.0%,0,"1,426"
450,Simon Youl,AUS,0,4,6,40.0%,0,"1,503"
450,Sean Brawley,USA,0,3,4,42.9%,0,"1,511"
450,Eric Jelen,GER,0,2,3,40.0%,0,"1,507"
450,Hugo Roverano,URU,0,1,1,50.0%,0,"1,498"
450,Ronnie Bathman,SWE,0,1,1,50.0%,0,"1,520"
450,Tomm Warneke,USA,0,1,1,50.0%,0,"1,494"
450,John Picken,CAN,0,0,1,0.0%,0,"1,477"
450,Mark Lewis,NZL,0,0,1,0.0%,0,"1,497"
473,Butch Walts,USA,0,9,10,47.4%,0,"1,679"
473,Jon Levine,USA,0,4,5,44.4%,0,"1,564"
473,Paschoal Penetta,BRA,0,1,1,50.0%,0,"1,500"
473,Roger Guedes,BRA,0,1,1,50.0%,0,"1,437"
473,Randolf Scheller,GER,0,0,1,0.0%,0,"1,491"
473,Shinichi Sakamoto,JPN,0,0,1,0.0%,0,"1,467"
490,Marco Morales,CHI,0,0,1,0.0%,0,"1,495"
490,Tim Anderson,USA,0,0,1,0.0%,0,"1,492"
504,Christophe Casa,FRA,0,2,2,50.0%,0,"1,474"
504,Mansour Bahrami,IRI,0,2,1,66.7%,0,"1,501"
504,Edoardo Mazza,ITA,0,0,1,0.0%,0,"1,487"
504,Jan Kodes,CZE,0,0,1,0.0%,0,"1,447"
504,Robert Crames,USA,0,0,1,0.0%,0,"1,484"
523,Hitoshi Shirato,JPN,0,0,2,0.0%,0,"1,490"
523,Jorge Bardou,ESP,0,0,1,0.0%,0,"1,487"
523,Nicholas Sido,FRA,0,0,1,0.0%,0,"1,490"
548,Stuart Bale,GBR,0,1,2,33.3%,0,"1,512"
548,Brian Levine,RSA,0,0,1,0.0%,0,"1,480"
548,Christophe Lesage,FRA,0,0,1,0.0%,0,"1,491"
576,George Kalovelonis,GRE,0,1,1,50.0%,0,"1,522"
576,Richard Gallien,USA,0,1,1,50.0%,0,"1,520"
576,Kelly Evernden,NZL,0,0,1,0.0%,0,"1,495"
616,Jerome Vanier,FRA,0,4,6,40.0%,0,"1,470"
616,Shahar Perkiss,ISR,0,2,1,66.7%,0,"1,510"
616,Christo Steyn,RSA,0,1,2,33.3%,0,"1,505"
616,Mark Kratzmann,AUS,0,1,3,25.0%,0,"1,474"
616,Tarik Benhabiles,FRA,0,1,4,20.0%,0,"1,465"
616,Bill Maze,USA,0,0,1,0.0%,0,"1,439"
616,Brett Greenwood,AUS,0,0,1,0.0%,0,"1,490"
616,Pedro Cordeiro,POR,0,0,1,0.0%,0,"1,497"
616,Roberto Saad,ARG,0,0,1,0.0%,0,"1,493"
669,Kevin Moir,RSA,0,1,1,50.0%,0,"1,498"
669,Morten Ronneberg,NOR,0,0,2,0.0%,0,"1,483"
669,Simone Ercoli,ITA,0,0,2,0.0%,0,"1,491"
743,Alvaro Fillol,CHI,0,3,1,75.0%,0,"1,524"
743,Stephane Bonneau,CAN,0,1,1,50.0%,0,"1,498"
743,Francois Servelle,FRA,0,0,1,0.0%,0,"1,492"
743,Marcelo Grassi,ITA,0,0,1,0.0%,0,"1,481"
831,Claudio Mezzadri,SUI,0,1,3,25.0%,0,"1,482"
831,Jonas Svensson,SWE,0,1,2,33.3%,0,"1,508"
831,Shozo Shiraishi,JPN,0,1,2,33.3%,0,"1,475"
831,Desmond Tyson,AUS,0,0,1,0.0%,0,"1,488"
831,Ivo Werner,GER,0,0,1,0.0%,0,"1,497"
831,Jacques Hervet,FRA,0,0,1,0.0%,0,"1,481"
831,Jordi Arrese,ESP,0,0,1,0.0%,0,"1,491"
—,Johan Carlsson,SWE,—,4,3,57.1%,0,"1,557"
—,Amos Mansdorf,ISR,—,1,1,50.0%,0,"1,499"
—,Blaine Willenborg,USA,—,1,3,25.0%,0,"1,524"
—,Chris Bradnam,GBR,—,1,2,33.3%,0,"1,470"
—,Danilo Marcelino,BRA,—,1,1,50.0%,0,"1,497"
—,Edson Krause,BRA,—,1,1,50.0%,0,"1,499"
—,Paolo Cane,ITA,—,1,4,20.0%,0,"1,481"
—,Peter Lundgren,SWE,—,1,1,50.0%,0,"1,515"
—,S. Viljoen,RSA,—,1,1,50.0%,0,"1,515"
—,Anders Henricsson,SWE,—,0,1,0.0%,0,"1,493"
—,Anthony Lane,AUS,—,0,1,0.0%,0,"1,491"
—,Boris Becker,GER,—,0,1,0.0%,0,"1,497"
—,Bruno Dadillon,FRA,—,0,1,0.0%,0,"1,489"
—,Bruno Renoult,FRA,—,0,1,0.0%,0,"1,484"
—,Bud Schultz,USA,—,0,2,0.0%,0,"1,486"
—,Dan Goldie,USA,—,0,1,0.0%,0,"1,493"
—,David Macpherson,AUS,—,0,2,0.0%,0,"1,476"
—,Derek Segal,RSA,—,0,1,0.0%,0,"1,464"
—,Derrick Rostagno,USA,—,0,1,0.0%,0,"1,493"
—,Francois Errard,FRA,—,0,1,0.0%,0,"1,488"
—,Ilan Sher,ISR,—,0,1,0.0%,0,"1,468"
—,Jacques Manset,USA,—,0,1,0.0%,0,"1,491"
—,Jose Daher,BRA,—,0,1,0.0%,0,"1,480"
—,Kent Carlsson,SWE,—,0,1,0.0%,0,"1,496"
—,Manuel Rodriguez,CHI,—,0,1,0.0%,0,"1,484"
—,Marc Flur,USA,—,0,1,0.0%,0,"1,492"
—,M. Arenzon,BRA,—,0,1,0.0%,0,"1,484"
—,Michele Fioroni,ITA,—,0,1,0.0%,0,"1,491"
—,Otto Oberparleiter,AUT,—,0,1,0.0%,0,"1,491"
—,Ricky Brown,USA,—,0,1,0.0%,0,"1,493"
—,Robbie Weiss,USA,—,0,1,0.0%,0,"1,486"
—,Ron Dutton,NZL,—,0,1,0.0%,0,"1,483"
—,Roy Emerson,AUS,—,0,1,0.0%,0,"1,759"
—,Sergio Speciale,VEN,—,0,1,0.0%,0,"1,484"
—,Steve Devries,USA,—,0,1,0.0%,0,"1,499"
—,Tadeu Luiz,BRA,—,0,1,0.0%,0,"1,489"
—,Tetsu Kuramitsu,JPN,—,0,1,0.0%,0,"1,441"
—,Ville Jansson,SWE,—,0,1,0.0%,0,"1,489"
