rank,player,country,points,wins,losses,win_pct,titles,elo
47,Kamil Majchrzak,POL,"1,032",12,9,57.1%,1,"1,811"
48,Zizou Bergs,BEL,"1,010",6,11,35.3%,0,"1,707"
49,Matteo Berrettini,ITA,985,12,10,54.5%,0,"1,842"
50,Miomir Kecmanovic,SRB,980,8,13,38.1%,0,"1,701"
51,Raphael Collignon,BEL,966,8,6,57.1%,0,"1,735"
52,Thiago Agustin Tirante,ARG,961,15,9,62.5%,0,"1,765"
53,Terence Atmane,FRA,948,10,14,41.7%,0,"1,704"
54,Nuno Borges,POR,945,12,15,44.4%,0,"1,759"
55,Martin Landaluce,ESP,936,10,7,58.8%,0,"1,708"
56,Botic van de Zandschulp,NED,935,13,11,54.2%,0,"1,743"
57,Sebastian Baez,ARG,935,14,14,50.0%,0,"1,697"
58,Camilo Ugo Carabelli,ARG,930,12,14,46.1%,0,"1,708"
59,Yannick Hanfmann,GER,915,13,11,54.2%,0,"1,736"
60,Sebastian Korda,USA,900,12,6,66.7%,1,"1,912"
61,Fabian Marozsan,HUN,895,11,14,44.0%,0,"1,717"
62,Roman Andres Burruchaga,ARG,875,7,7,50.0%,0,"1,611"
64,Vit Kopriva,CZE,856,15,11,57.7%,0,"1,734"
65,Lorenzo Sonego,ITA,855,4,7,36.4%,0,"1,670"
66,Ethan Quinn,USA,854,7,12,36.8%,0,"1,681"
67,Hamad Medjedovic,SRB,844,10,8,55.6%,0,"1,799"
68,Aleksandar Kovacevic,USA,837,11,14,44.0%,0,"1,650"
69,Zachary Svajda,USA,835,6,9,40.0%,0,"1,708"
70,Pablo Carreno Busta,ESP,834,6,8,42.9%,0,"1,780"
71,Adolfo Daniel Vallejo,PAR,828,5,4,55.6%,0,"1,596"
72,Jesper de Jong,NED,821,3,8,27.3%,0,"1,706"
73,Jenson Brooksby,USA,817,4,13,23.5%,0,"1,678"
74,Mattia Bellucci,ITA,814,8,11,42.1%,0,"1,691"
75,Valentin Royer,FRA,798,2,13,13.3%,0,"1,616"
76,Marton Fucsovics,HUN,781,7,12,36.8%,0,"1,761"
77,Jan-Lennard Struff,GER,779,5,10,33.3%,0,"1,708"
78,James Duckworth,AUS,776,3,10,23.1%,0,"1,608"
79,Arthur Cazaux,FRA,757,1,1,50.0%,0,"1,734"
80,Stefanos Tsitsipas,GRE,740,11,13,45.8%,0,"1,756"
81,Daniel Altmaier,GER,740,7,16,30.4%,0,"1,690"
82,Dino Prizmic,CRO,735,8,8,50.0%,0,"1,757"
83,Daniel Merida,ESP,714,6,5,54.5%,0,"1,674"
84,Gabriel Diallo,CAN,710,5,13,27.8%,0,"1,664"
85,Emilio Nava,USA,707,5,11,31.2%,0,"1,690"
86,Marcos Giron,USA,705,9,12,42.9%,0,"1,678"
87,Giovanni Mpetshi Perricard,FRA,695,7,13,35.0%,0,"1,718"
88,Francisco Comesana,ARG,688,6,13,31.6%,0,"1,728"
89,Benjamin Bonzi,FRA,682,4,5,44.4%,0,"1,734"
90,Alexei Popyrin,AUS,680,8,15,34.8%,0,"1,739"
91,Adam Walton,AUS,679,5,10,33.3%,0,"1,636"
92,Marco Trungelliti,ARG,670,5,6,45.5%,0,"1,610"
93,Jaime Faria,POR,668,5,4,55.6%,0,"1,744"
94,Quentin Halys,FRA,666,10,11,47.6%,0,"1,718"
95,Eliot Spizzirri,USA,662,5,4,55.6%,0,"1,711"
96,Alexander Shevchenko,KAZ,658,8,9,47.1%,0,"1,701"
97,Sho Shimabukuro,JPN,651,3,5,37.5%,0,"1,690"
98,Aleksandar Vukic,AUS,626,3,6,33.3%,0,"1,558"
99,Yibing Wu,CHN,626,5,7,41.7%,0,"1,719"
100,Luca Van Assche,FRA,626,3,2,60.0%,0,"1,558"
101,Alex Molcan,SVK,626,5,2,71.4%,0,"1,755"
102,Reilly Opelka,USA,621,6,8,42.9%,0,"1,717"
103,Hubert Hurkacz,POL,615,5,11,31.2%,0,"1,784"
104,Rinky Hijikata,AUS,605,8,10,44.4%,0,"1,728"
105,Damir Dzumhur,BIH,604,7,13,35.0%,0,"1,609"
106,Jan Choinski,GBR,600,0,3,0.0%,0,"1,492"
107,Yunchaokete Bu,CHN,598,0,1,0.0%,0,"1,553"
108,Martin Damm,USA,586,6,7,46.1%,0,"1,712"
109,Coleman Wong,HKG,584,4,5,44.4%,0,"1,602"
110,Dalibor Svrcina,CZE,575,2,3,40.0%,0,"1,658"
111,Stan Wawrinka,SUI,563,6,8,42.9%,0,"1,655"
112,Titouan Droguet,FRA,562,5,4,55.6%,0,"1,675"
113,Jack Draper,GBR,560,4,4,50.0%,0,"2,018"
114,Patrick Kypson,USA,548,1,7,12.5%,0,"1,539"
115,Roberto Bautista Agut,ESP,542,4,12,25.0%,0,"1,640"
117,Hugo Gaston,FRA,533,1,5,16.7%,0,"1,569"
118,Nikoloz Basilashvili,GEO,529,3,6,33.3%,0,"1,672"
119,Cristian Garin,CHI,529,3,7,30.0%,0,"1,591"
120,Pablo Llamas Ruiz,ESP,525,1,2,33.3%,0,"1,681"
121,Nicolai Budkov Kjaer,NOR,522,2,3,40.0%,0,"1,614"
122,Henrique Rocha,POR,519,0,1,0.0%,0,"1,570"
123,Sebastian Ofner,AUT,518,2,4,33.3%,0,"1,654"
124,Francesco Maestrelli,ITA,496,1,4,20.0%,0,"1,483"
125,Alexandre Muller,FRA,494,4,9,30.8%,0,"1,668"
126,Dane Sweeny,AUS,493,1,2,33.3%,0,"1,605"
127,Facundo Diaz Acosta,ARG,481,1,2,33.3%,0,"1,634"
128,Mackenzie McDonald,USA,476,2,4,33.3%,0,"1,560"
129,Vilius Gaubas,LTU,474,4,5,44.4%,0,"1,603"
130,Jacob Fearnley,GBR,472,1,5,16.7%,0,"1,662"
131,Roman Safiullin,RUS,467,0,2,0.0%,0,"1,672"
133,Andrea Pellegrino,ITA,457,5,4,55.6%,0,"1,692"
134,Nishesh Basavareddy,USA,453,3,4,42.9%,0,"1,706"
135,Arthur Gea,FRA,453,3,4,42.9%,0,"1,574"
136,Pedro Martinez,ESP,451,2,7,22.2%,0,"1,577"
137,Tomas Barrios Vera,CHI,450,1,4,20.0%,0,"1,559"
138,Shintaro Mochizuki,JPN,445,0,2,0.0%,0,"1,548"
139,Dusan Lajovic,SRB,442,2,4,33.3%,0,"1,617"
140,Arthur Fery,GBR,441,1,2,33.3%,0,"1,598"
141,Carlos Taberner,ESP,420,0,1,0.0%,0,"1,582"
144,Toby Samuel,GBR,414,0,1,0.0%,0,"1,558"
145,Kyrian Jacquet,FRA,411,0,2,0.0%,0,"1,499"
146,Michael Zheng,USA,410,1,4,20.0%,0,"1,594"
147,Jack Pinnington Jones,GBR,409,2,3,40.0%,0,"1,519"
148,Rei Sakamoto,JPN,405,1,3,25.0%,0,"1,550"
149,Tristan Schoolkate,AUS,403,0,4,0.0%,0,"1,571"
150,Moez Echargui,TUN,401,0,2,0.0%,0,"1,450"
151,Elmer Moller,DEN,400,4,3,57.1%,0,"1,588"
152,Jurij Rodionov,AUT,396,0,1,0.0%,0,"1,567"
153,Stefanos Sakellaridis,GRE,396,1,1,50.0%,0,"1,512"
154,Christopher O'Connell,AUS,393,2,6,25.0%,0,"1,606"
155,Alex Bolt,AUS,393,1,1,50.0%,0,"1,602"
157,Juan Carlos Prado Angelo,BOL,375,0,1,0.0%,0,"1,522"
158,Jordan Thompson,AUS,373,1,1,50.0%,0,"1,787"
159,Liam Draxl,CAN,368,0,3,0.0%,0,"1,508"
160,Otto Virtanen,FIN,368,0,4,0.0%,0,"1,599"
162,Filip Misolic,AUT,359,0,1,0.0%,0,"1,660"
163,Hugo Dellien,BOL,357,1,2,33.3%,0,"1,592"
169,Grigor Dimitrov,BUL,345,2,8,20.0%,0,"1,775"
171,Ugo Blanchet,FRA,344,1,1,50.0%,0,"1,587"
172,Roberto Carballes Baena,ESP,344,0,1,0.0%,0,"1,624"
173,Luca Nardi,ITA,343,2,4,33.3%,0,"1,592"
176,Timofey Skatov,KAZ,342,0,1,0.0%,0,"1,567"
177,Colton Smith,USA,341,0,1,0.0%,0,"1,534"
178,Francesco Passaro,ITA,339,1,3,25.0%,0,"1,624"
181,Federico Cina,ITA,333,1,4,20.0%,0,"1,571"
182,Elias Ymer,SWE,333,0,3,0.0%,0,"1,616"
186,Gauthier Onclin,BEL,331,1,1,50.0%,0,"1,562"
187,Gustavo Heide,BRA,330,0,1,0.0%,0,"1,532"
188,Alexis Galarneau,CAN,323,0,2,0.0%,0,"1,547"
189,Zhizhen Zhang,CHN,319,4,10,28.6%,0,"1,597"
194,Gianluca Cadenasso,ITA,303,0,1,0.0%,0,"1,512"
195,Michael Mmoh,USA,301,2,1,66.7%,0,"1,716"
196,Clement Tabur,FRA,297,0,2,0.0%,0,"1,504"
199,Vitaliy Sachko,UKR,291,0,1,0.0%,0,"1,452"
204,Nicolas Jarry,CHI,283,0,1,0.0%,0,"1,603"
205,James McCabe,AUS,281,1,1,50.0%,0,"1,520"
207,Alex Barrena,ARG,278,0,2,0.0%,0,"1,463"
211,Darwin Blanch,USA,272,1,1,50.0%,0,"1,544"
214,Federico Agustin Gomez,ARG,270,0,1,0.0%,0,"1,579"
217,Moise Kouame,FRA,265,3,4,42.9%,0,"1,567"
219,Luka Pavlovic,FRA,261,0,2,0.0%,0,"1,554"
223,Hugo Grenier,FRA,259,0,1,0.0%,0,"1,600"
224,Harry Wendelken,GBR,258,0,1,0.0%,0,"1,505"
225,Laslo Djere,SRB,256,1,4,20.0%,0,"1,658"
227,Lautaro Midon,ARG,255,0,1,0.0%,0,"1,513"
228,Tom Gentzsch,GER,254,0,1,0.0%,0,"1,531"
229,Edas Butvilas,LTU,253,1,1,50.0%,0,"1,529"
234,Chun-Hsin Tseng,TPE,238,0,1,0.0%,0,"1,456"
236,Raul Brancaccio,ITA,238,0,1,0.0%,0,"1,435"
237,Joao Lucas Reis Da Silva,BRA,238,0,1,0.0%,0,"1,454"
243,Guy Den Ouden,NED,232,1,1,50.0%,0,"1,480"
249,Pierre-Hugues Herbert,FRA,224,0,3,0.0%,0,"1,614"
258,Justin Engel,GER,214,0,2,0.0%,0,"1,509"
259,Gael Monfils,FRA,210,3,7,30.0%,0,"1,685"
262,Diego Dedura,GER,209,0,3,0.0%,0,"1,524"
263,Juncheng Shang,CHN,205,3,4,42.9%,0,"1,758"
267,Filip Cristian Jianu,ROU,203,0,1,0.0%,0,"1,447"
277,Sumit Nagal,IND,192,0,1,0.0%,0,"1,516"
281,Rodrigo Pacheco Mendez,MEX,190,0,1,0.0%,0,"1,500"
285,Thiago Monteiro,BRA,187,0,1,0.0%,0,"1,562"
297,Thiago Seyboth Wild,BRA,179,0,1,0.0%,0,"1,596"
308,Marc-Andrea Huesler,SUI,175,0,1,0.0%,0,"1,511"
310,Thomas Faurel,FRA,174,0,1,0.0%,0,"1,542"
317,Matias Soto,CHI,171,0,1,0.0%,0,"1,486"
327,Igor Marcondes,BRA,163,0,1,0.0%,0,"1,521"
336,Max Schoenhaus,GER,158,0,2,0.0%,0,"1,526"
358,Marko Topo,GER,140,0,1,0.0%,0,"1,538"
378,Federico Coria,ARG,124,0,1,0.0%,0,"1,539"
380,Andrea Vavassori,ITA,123,1,2,33.3%,0,"1,653"
408,Gabi Adrian Boitan,ROU,119,0,1,0.0%,0,"1,485"
429,Trevor Svajda,USA,112,0,1,0.0%,0,"1,461"
442,Benjamin Hassan,LBN,109,0,1,0.0%,0,"1,560"
450,Thanasi Kokkinakis,AUS,100,2,2,50.0%,0,"1,830"
465,Hady Habib,LBN,95,0,1,0.0%,0,"1,487"
472,Jason Kubler,AUS,97,0,1,0.0%,0,"1,647"
489,Mees Rottgering,NED,90,0,2,0.0%,0,"1,517"
496,Taha Baadi,MAR,86,1,1,50.0%,0,"1,511"
595,Reda Bennani,MAR,62,0,1,0.0%,0,"1,470"
670,Nick Kyrgios,AUS,50,1,2,33.3%,0,"1,922"
673,Radu David Turcanu,ROU,50,0,1,0.0%,0,"1,493"
705,James Watt,NZL,45,0,1,0.0%,0,"1,495"
779,Karim Bennani,MAR,35,1,1,50.0%,0,"1,492"
"1,206",Thijs Boogaard,NED,8,1,2,33.3%,0,"1,509"
—,L. Miguel,BRA,—,0,1,0.0%,0,"1,482"
—,Mubarak Shannan Zayid,QAT,—,0,1,0.0%,0,"1,445"
