rank,player,country,points,wins,losses,win_pct,titles,elo
52,Nick Kyrgios,AUS,830,8,7,53.3%,0,"1,772"
53,Vasek Pospisil,CAN,830,20,24,45.5%,0,"1,808"
54,Joao Sousa,POR,822,23,33,41.1%,0,"1,741"
55,Simone Bolelli,ITA,810,6,8,42.9%,0,"1,743"
56,Bernard Tomic,AUS,797,17,16,51.5%,1,"1,828"
57,Donald Young,USA,796,18,21,46.1%,0,"1,759"
58,Sergiy Stakhovsky,UKR,781,15,19,44.1%,0,"1,686"
59,Jan-Lennard Struff,GER,781,15,17,46.9%,0,"1,719"
60,Federico Delbonis,ARG,775,20,27,42.5%,1,"1,660"
61,Diego Schwartzman,ARG,775,2,4,33.3%,0,"1,606"
62,Juan Monaco,ARG,770,20,18,52.6%,0,"1,856"
63,Albert Ramos-Vinolas,ESP,761,13,20,39.4%,0,"1,725"
64,Paolo Lorenzi,ITA,759,11,14,44.0%,0,"1,663"
65,Thomaz Bellucci,BRA,753,16,13,55.2%,0,"1,818"
66,Jiri Vesely,CZE,743,11,16,40.7%,0,"1,630"
67,Teymuraz Gabashvili,RUS,730,17,25,40.5%,0,"1,732"
68,Radek Stepanek,CZE,715,16,17,48.5%,0,"1,801"
69,Dusan Lajovic,SRB,711,14,16,46.7%,0,"1,686"
70,Mikhail Kukushkin,KAZ,705,15,24,38.5%,0,"1,803"
71,Nicolas Almagro,ESP,700,15,10,60.0%,0,"1,928"
72,Carlos Berlocq,ARG,700,17,17,50.0%,1,"1,728"
73,Jarkko Nieminen,FIN,693,23,25,47.9%,0,"1,767"
74,Andrey Golubev,KAZ,691,9,22,29.0%,0,"1,664"
75,Marinko Matosevic,AUS,682,22,21,51.2%,0,"1,832"
76,Malek Jaziri,TUN,676,8,11,42.1%,0,"1,685"
77,Tommy Haas,GER,675,14,11,56.0%,0,"1,904"
79,Peter Gojowczyk,GER,641,7,8,46.7%,0,"1,697"
80,Blaz Rola,SLO,632,4,9,30.8%,0,"1,601"
81,Sam Groth,AUS,625,9,13,40.9%,0,"1,707"
82,Andreas Haider-Maurer,AUT,621,4,7,36.4%,0,"1,625"
83,Robin Haase,NED,620,15,23,39.5%,0,"1,715"
84,Igor Sijsling,NED,619,9,25,26.5%,0,"1,632"
85,Marcos Baghdatis,CYP,610,7,11,38.9%,0,"1,703"
86,Ricardas Berankis,LTU,605,6,7,46.1%,0,"1,722"
87,Edouard Roger-Vasselin,FRA,600,21,28,42.9%,0,"1,693"
88,Alejandro Falla,COL,596,9,17,34.6%,0,"1,625"
89,Dustin Brown,JAM,596,12,15,44.4%,0,"1,708"
90,Joao Souza,BRA,593,1,3,25.0%,0,"1,598"
91,Alejandro Gonzalez,COL,582,9,19,32.1%,0,"1,609"
92,Andrey Kuznetsov,RUS,580,8,8,50.0%,0,"1,763"
93,Tatsuma Ito,JPN,576,3,5,37.5%,0,"1,661"
94,Lukas Lacko,SVK,576,11,17,39.3%,0,"1,735"
95,Ivan Dodig,CRO,575,15,23,39.5%,0,"1,757"
96,Paul-Henri Mathieu,FRA,565,11,17,39.3%,0,"1,759"
97,Tobias Kamke,GER,564,9,15,37.5%,0,"1,670"
98,Dudi Sela,ISR,560,16,18,47.1%,0,"1,716"
99,Go Soeda,JPN,559,1,3,25.0%,0,"1,589"
100,Filip Krajinovic,SRB,558,4,4,50.0%,0,"1,668"
101,Viktor Troicki,SRB,558,8,4,66.7%,0,"1,903"
102,Borna Coric,CRO,557,6,5,54.5%,0,"1,647"
103,Maximo Gonzalez,ARG,554,3,4,42.9%,0,"1,642"
104,Marsel Ilhan,TUR,553,0,5,0.0%,0,"1,634"
105,Blaz Kavcic,SLO,551,5,7,41.7%,0,"1,765"
106,Kenny De Schepper,FRA,540,7,19,26.9%,0,"1,677"
107,James Ward,GBR,539,4,10,28.6%,0,"1,685"
108,Albert Montanes,ESP,536,13,16,44.8%,0,"1,693"
109,Damir Dzumhur,BIH,526,2,4,33.3%,0,"1,595"
110,Dmitry Tursunov,RUS,520,13,19,40.6%,0,"1,746"
111,Pierre-Hugues Herbert,FRA,511,5,11,31.2%,0,"1,709"
112,Daniel Gimeno-Traver,ESP,510,11,20,35.5%,0,"1,625"
113,Jurgen Melzer,AUT,505,12,19,38.7%,0,"1,758"
114,Pere Riba,ESP,505,3,11,21.4%,0,"1,564"
115,Tim Smyczek,USA,502,7,12,36.8%,0,"1,725"
116,Andreas Beck,GER,493,0,3,0.0%,0,"1,661"
117,Nicolas Mahut,FRA,490,14,23,37.8%,0,"1,666"
118,Benoit Paire,FRA,474,10,19,34.5%,0,"1,720"
119,Alexander Kudryavtsev,RUS,464,2,2,50.0%,0,"1,627"
120,Farrukh Dustov,UZB,460,0,3,0.0%,0,"1,489"
121,Denis Kudla,USA,458,3,5,37.5%,0,"1,702"
122,Victor Hanescu,ROU,455,11,15,42.3%,0,"1,735"
123,Horacio Zeballos,ARG,455,7,9,43.8%,0,"1,631"
124,Jimmy Wang,TPE,450,4,5,44.4%,0,"1,696"
125,Facundo Bagnis,ARG,443,2,3,40.0%,0,"1,610"
126,Norbert Gombos,SVK,443,0,2,0.0%,0,"1,550"
127,James Duckworth,AUS,430,1,7,12.5%,0,"1,603"
128,Michael Berrer,GER,427,3,6,33.3%,0,"1,575"
129,Aleksandr Nedovyesov,KAZ,421,4,14,22.2%,0,"1,508"
130,Evgeny Donskoy,RUS,421,3,9,25.0%,0,"1,548"
131,Yuichi Sugita,JPN,420,0,3,0.0%,0,"1,595"
132,Gastao Elias,POR,416,3,6,33.3%,0,"1,658"
133,Lucas Pouille,FRA,408,2,4,33.3%,0,"1,653"
134,Stephane Robert,FRA,407,5,8,38.5%,0,"1,683"
136,Alexander Zverev,GER,389,4,6,40.0%,0,"1,562"
137,Juan Martin del Potro,ARG,385,7,3,70.0%,1,"2,139"
138,Somdev Devvarman,IND,381,3,10,23.1%,0,"1,549"
139,Rajeev Ram,USA,381,3,7,30.0%,0,"1,660"
141,Matthias Bachinger,GER,378,4,2,66.7%,0,"1,705"
142,Facundo Arguello,ARG,377,0,5,0.0%,0,"1,502"
143,Illya Marchenko,UKR,375,2,4,33.3%,0,"1,645"
144,Thiemo de Bakker,NED,375,7,6,53.9%,0,"1,680"
145,Aljaz Bedene,SLO,370,5,9,35.7%,0,"1,669"
146,Hiroki Moriya,JPN,366,0,2,0.0%,0,"1,530"
147,Florian Mayer,GER,365,7,7,50.0%,0,"1,887"
148,Bradley Klahn,USA,365,2,11,15.4%,0,"1,549"
149,Frank Dancevic,CAN,362,2,6,25.0%,0,"1,654"
150,Thanasi Kokkinakis,AUS,353,2,6,25.0%,0,"1,638"
152,Austin Krajicek,USA,350,1,1,50.0%,0,"1,563"
153,Mate Delic,CRO,336,0,4,0.0%,0,"1,471"
154,Vincent Millot,FRA,335,1,2,33.3%,0,"1,578"
155,Guido Pella,ARG,333,3,4,42.9%,0,"1,562"
157,Adrian Ungur,ROU,327,1,2,33.3%,0,"1,574"
158,Michael Russell,USA,325,6,11,35.3%,0,"1,595"
159,Marco Cecchinato,ITA,324,0,3,0.0%,0,"1,586"
160,Steve Darcis,BEL,317,0,1,0.0%,0,"1,676"
162,Gerald Melzer,AUT,316,0,3,0.0%,0,"1,519"
163,Potito Starace,ITA,314,1,2,33.3%,0,"1,636"
164,Luke Saville,AUS,313,2,2,50.0%,0,"1,578"
166,Yoshihito Nishioka,JPN,310,0,1,0.0%,0,"1,543"
167,Roberto Carballes Baena,ESP,307,3,3,50.0%,0,"1,554"
168,Radu Albot,MDA,306,1,4,20.0%,0,"1,608"
169,Ante Pavic,CRO,303,2,6,25.0%,0,"1,625"
170,Lukasz Kubot,POL,302,5,12,29.4%,0,"1,673"
171,Wayne Odesnik,USA,300,0,5,0.0%,0,"1,627"
172,Marius Copil,ROU,299,6,6,50.0%,0,"1,696"
174,Michal Przysiezny,POL,298,4,17,19.1%,0,"1,669"
177,Taro Daniel,JPN,293,2,5,28.6%,0,"1,645"
178,Nikoloz Basilashvili,GEO,293,0,1,0.0%,0,"1,503"
179,Andrej Martin,SVK,288,0,1,0.0%,0,"1,542"
180,Kimmer Coppejans,BEL,283,0,1,0.0%,0,"1,481"
181,Andrea Arnaboldi,ITA,281,0,1,0.0%,0,"1,526"
182,Alex Kuznetsov,USA,279,3,8,27.3%,0,"1,635"
184,Julian Reister,GER,276,1,10,9.1%,0,"1,582"
185,Ze Zhang,CHN,271,0,2,0.0%,0,"1,550"
186,Peter Polansky,CAN,270,2,6,25.0%,0,"1,635"
187,Tim Puetz,GER,268,1,1,50.0%,0,"1,586"
189,Jurgen Zopp,EST,264,1,2,33.3%,0,"1,636"
190,Matteo Viola,ITA,262,0,1,0.0%,0,"1,553"
191,Ryan Harrison,USA,261,5,13,27.8%,0,"1,731"
192,Chase Buchanan,USA,261,0,1,0.0%,0,"1,467"
194,Kyle Edmund,GBR,260,0,5,0.0%,0,"1,473"
195,Jesse Huta Galung,NED,257,1,5,16.7%,0,"1,564"
198,Stefano Travaglia,ITA,247,0,1,0.0%,0,"1,508"
199,Jan Hernych,CZE,244,1,1,50.0%,0,"1,701"
200,James McGee,IRL,244,0,1,0.0%,0,"1,543"
201,John-Patrick Smith,AUS,243,0,2,0.0%,0,"1,492"
204,Niels Desein,BEL,241,0,1,0.0%,0,"1,500"
206,Daniel Munoz de la Nava,ESP,236,0,1,0.0%,0,"1,676"
207,Konstantin Kravchuk,RUS,235,0,1,0.0%,0,"1,669"
209,David Guez,FRA,233,0,2,0.0%,0,"1,550"
211,Marco Chiudinelli,SUI,231,0,3,0.0%,0,"1,538"
212,Filippo Volandri,ITA,230,1,16,5.9%,0,"1,477"
214,Axel Michon,FRA,228,1,1,50.0%,0,"1,491"
216,Fabiano De Paula,BRA,226,0,1,0.0%,0,"1,479"
217,Louk Sorensen,IRL,224,1,1,50.0%,0,"1,543"
218,Aslan Karatsev,RUS,224,0,1,0.0%,0,"1,550"
221,Rhyne Williams,USA,221,2,4,33.3%,0,"1,624"
223,Robby Ginepri,USA,219,3,8,27.3%,0,"1,700"
224,Ruben Ramirez Hidalgo,ESP,219,0,3,0.0%,0,"1,620"
225,Gonzalo Lama,CHI,217,0,1,0.0%,0,"1,453"
228,Elias Ymer,SWE,210,1,2,33.3%,0,"1,505"
231,Matthew Ebden,AUS,207,5,21,19.2%,0,"1,540"
232,Juan Ignacio Londero,ARG,207,0,1,0.0%,0,"1,535"
237,Martin Alund,ARG,204,1,2,33.3%,0,"1,619"
241,Ramkumar Ramanathan,IND,203,1,1,50.0%,0,"1,544"
242,Gianni Mina,FRA,203,0,1,0.0%,0,"1,515"
248,Pedja Krstin,SRB,198,0,2,0.0%,0,"1,559"
249,Yuki Bhambri,IND,196,2,1,66.7%,0,"1,478"
250,Nikolay Davydenko,RUS,195,5,10,33.3%,0,"1,730"
252,Cristian Garin,CHI,195,0,2,0.0%,0,"1,570"
253,Guilherme Clezar,BRA,193,0,2,0.0%,0,"1,465"
260,Laurent Lokoli,FRA,191,0,2,0.0%,0,"1,538"
261,Jared Donaldson,USA,191,0,2,0.0%,0,"1,540"
268,Egor Gerasimov,BLR,187,0,1,0.0%,0,"1,455"
269,Michael Llodra,FRA,186,4,6,40.0%,0,"1,688"
270,Yann Marti,SUI,186,2,2,50.0%,0,"1,545"
275,Renzo Olivo,ARG,182,2,1,66.7%,0,"1,573"
276,Jordan Thompson,AUS,182,0,1,0.0%,0,"1,486"
279,Gregoire Burquier,FRA,178,0,1,0.0%,0,"1,381"
282,Daniel Kosakowski,USA,175,0,1,0.0%,0,"1,575"
283,Rogerio Dutra Silva,BRA,175,1,1,50.0%,0,"1,618"
284,Christian Lindell,SWE,175,1,2,33.3%,0,"1,465"
285,Eduardo Struvay,COL,175,0,1,0.0%,0,"1,473"
288,Daniel Smethurst,GBR,172,0,1,0.0%,0,"1,436"
289,Martin Vaisse,FRA,171,0,1,0.0%,0,"1,492"
295,Di Wu,CHN,166,0,2,0.0%,0,"1,485"
299,Rui Machado,POR,165,1,1,50.0%,0,"1,487"
302,Nicolas Barrientos,COL,164,0,1,0.0%,0,"1,489"
303,Daniel Cox,GBR,164,0,2,0.0%,0,"1,490"
305,Daniel Evans,GBR,162,4,6,40.0%,0,"1,677"
307,Albano Olivetti,FRA,161,2,4,33.3%,0,"1,538"
318,Henri Laaksonen,SUI,151,1,3,25.0%,0,"1,554"
329,Daniel Brands,GER,144,2,11,15.4%,0,"1,713"
342,Marc Gicquel,FRA,132,2,1,66.7%,0,"1,639"
346,Florent Serra,FRA,130,0,1,0.0%,0,"1,602"
362,Mitchell Krueger,USA,124,0,1,0.0%,0,"1,470"
364,Patrik Rosenholm,SWE,122,0,1,0.0%,0,"1,502"
368,Victor Baluda,RUS,119,0,1,0.0%,0,"1,558"
371,Bjorn Phau,GER,116,3,2,60.0%,0,"1,699"
372,Karen Khachanov,RUS,116,0,2,0.0%,0,"1,534"
375,Marcos Giron,USA,113,0,2,0.0%,0,"1,479"
376,Kevin King,USA,113,0,1,0.0%,0,"1,539"
384,Steven Diez,CAN,109,0,1,0.0%,0,"1,398"
386,Chuhan Wang,CHN,108,1,1,50.0%,0,"1,491"
387,Jan Hajek,CZE,108,0,3,0.0%,0,"1,590"
390,Jeevan Nedunchezhiyan,IND,108,0,1,0.0%,0,"1,482"
400,Philipp Davydenko,RUS,104,1,1,50.0%,0,"1,449"
401,Filip Peliwo,POL,104,1,2,33.3%,0,"1,546"
408,Michael Venus,NZL,101,0,1,0.0%,0,"1,469"
416,Yan Bai,CHN,99,0,1,0.0%,0,"1,479"
421,Philipp Petzschner,GER,98,1,2,33.3%,0,"1,658"
423,Mate Pavic,CRO,97,1,2,33.3%,0,"1,581"
437,Andrey Rublev,RUS,92,0,1,0.0%,0,"1,476"
443,Kento Takeuchi,JPN,90,0,1,0.0%,0,"1,497"
467,Stefan Kozlov,USA,80,0,1,0.0%,0,"1,453"
497,Markus Eriksson,SWE,71,0,1,0.0%,0,"1,398"
498,Benjamin Balleret,MON,68,0,1,0.0%,0,"1,418"
535,Rubin Statham,NZL,61,0,1,0.0%,0,"1,478"
542,Tigre Hank,MEX,59,0,1,0.0%,0,"1,476"
559,Viktor Galovic,CRO,56,0,1,0.0%,0,"1,530"
569,Omar Jasika,AUS,55,0,1,0.0%,0,"1,449"
587,Lamine Ouahab,MAR,52,0,1,0.0%,0,"1,504"
604,Noah Rubin,USA,—,0,2,0.0%,0,"1,464"
624,Brayden Schnur,CAN,—,0,1,0.0%,0,"1,532"
775,Bowen Ouyang,CHN,25,0,1,0.0%,0,"1,511"
809,Philipp Oswald,AUT,21,0,1,0.0%,0,"1,534"
867,Patrick Ciorcila,ROU,18,0,1,0.0%,0,"1,485"
872,Xin Gao,CHN,18,0,1,0.0%,0,"1,469"
888,Karim Hossam,EGY,17,0,1,0.0%,0,"1,498"
980,Chris Guccione,AUS,12,0,1,0.0%,0,"1,665"
"1,034",Marc Lopez,ESP,10,0,1,0.0%,0,"1,603"
"1,145",Frances Tiafoe,USA,—,0,1,0.0%,0,"1,469"
"1,188",Nathan Pasha,USA,6,0,1,0.0%,0,"1,464"
"1,480",Clay Thompson,USA,3,0,1,0.0%,0,"1,480"
"1,645",Hicham Khaddari,MAR,2,0,1,0.0%,0,"1,479"
"2,157",Mousa Shanan Zayed,QAT,1,0,1,0.0%,0,"1,483"
—,Juan Sebastian Cabal,COL,—,0,1,0.0%,0,"1,446"
