rank,player,country,points,wins,losses,win_pct,titles,elo
52,Marian Vajda,SVK,0,15,14,51.7%,0,"1,613"
54,Larry Stefanki,USA,0,11,15,42.3%,1,"1,630"
55,Diego Perez,URU,0,30,21,58.8%,1,"1,779"
56,Robert Seguso,USA,0,12,9,57.1%,0,"1,669"
57,Ricardo Acuna,CHI,0,9,10,47.4%,0,"1,630"
58,Francesco Cancellotti,ITA,0,18,15,54.5%,0,"1,747"
59,Lawson Duncan,USA,0,26,19,57.8%,0,"1,624"
60,Ken Flach,USA,0,12,12,50.0%,0,"1,675"
61,Guy Forget,FRA,0,18,21,46.1%,0,"1,723"
62,Wojtek Fibak,POL,0,13,17,43.3%,0,"1,721"
63,Marty Davis,USA,0,20,19,51.3%,2,"1,710"
64,Emilio Sanchez,ESP,0,16,14,53.3%,0,"1,668"
66,Brian Teacher,USA,0,17,16,51.5%,0,"1,708"
67,Pat Cash,AUS,0,11,7,61.1%,0,"1,833"
68,Hank Pfister,USA,0,12,10,54.5%,0,"1,763"
69,Roberto Arguello,ARG,0,18,15,54.5%,0,"1,700"
70,Horacio de la Pena,ARG,0,23,17,57.5%,1,"1,689"
71,Francisco Maciel,MEX,0,5,6,45.5%,0,"1,518"
72,Shahar Perkiss,ISR,0,16,18,47.1%,0,"1,628"
73,Jonathan Canter,USA,0,16,14,53.3%,1,"1,636"
74,Mark Dickson,USA,0,23,23,50.0%,0,"1,717"
75,Marcelo Ingaramo,ARG,0,13,11,54.2%,0,"1,630"
76,Glenn Michibata,CAN,0,7,6,53.9%,0,"1,650"
77,Christo Steyn,RSA,0,15,10,60.0%,0,"1,657"
79,Juan Aguilera,ESP,0,14,16,46.7%,0,"1,711"
80,Vijay Amritraj,IND,0,11,16,40.7%,0,"1,698"
81,Vitas Gerulaitis,USA,0,12,15,44.4%,0,"1,706"
82,Bruno Oresar,CRO,0,6,5,54.5%,0,"1,565"
84,Amos Mansdorf,ISR,0,15,13,53.6%,0,"1,672"
85,Damir Keretic,GER,0,12,15,44.4%,0,"1,594"
86,Kelly Evernden,NZL,0,17,11,60.7%,0,"1,670"
87,Leonardo Lavalle,MEX,0,4,5,44.4%,0,"1,559"
88,Pablo Arraya,PER,0,12,15,44.4%,0,"1,652"
89,Ben Testerman,USA,0,17,18,48.6%,0,"1,725"
90,Simon Youl,AUS,0,9,8,52.9%,0,"1,565"
91,John Fitzgerald,AUS,0,16,21,43.2%,0,"1,665"
92,Claudio Panatta,ITA,0,15,15,50.0%,1,"1,592"
93,Martin Wostenholme,CAN,0,4,8,33.3%,0,"1,556"
94,Peter Fleming,USA,0,9,12,42.9%,0,"1,686"
95,Pavel Slozil,CZE,0,18,26,40.9%,1,"1,643"
96,Julio Goes,BRA,0,1,2,33.3%,0,"1,420"
97,Florin Segarceanu,ROU,0,5,8,38.5%,0,"1,622"
98,Thomas Muster,AUT,0,9,8,52.9%,0,"1,611"
99,Jeremy Bates,GBR,0,9,11,45.0%,0,"1,479"
100,Wally Masur,AUS,0,21,21,50.0%,0,"1,720"
101,Peter Doohan,AUS,0,18,19,48.6%,0,"1,683"
102,Eduardo Bengoechea,ARG,0,11,14,44.0%,0,"1,527"
103,Jonas Svensson,SWE,0,3,10,23.1%,0,"1,491"
104,Terry Moor,USA,0,13,22,37.1%,0,"1,616"
105,Michiel Schapers,NED,0,12,19,38.7%,0,"1,646"
106,Harold Solomon,USA,0,4,6,40.0%,0,"1,614"
107,Marc Flur,USA,0,15,19,44.1%,0,"1,571"
108,Nduka Odizor,NGR,0,9,13,40.9%,0,"1,620"
110,Victor Pecci,PAR,0,12,19,38.7%,0,"1,607"
111,Fernando Luna,ESP,0,10,14,41.7%,0,"1,618"
113,Bob Green,USA,0,13,24,35.1%,0,"1,614"
114,Chip Hooper,USA,0,14,18,43.8%,0,"1,676"
115,Mark Edmondson,AUS,0,9,10,47.4%,0,"1,595"
116,Broderick Dyke,AUS,0,9,8,52.9%,0,"1,559"
117,Russell Simpson,NZL,0,11,11,50.0%,0,"1,602"
118,Glenn Layendecker,USA,0,10,11,47.6%,0,"1,525"
119,Ricki Osterthun,GER,0,7,10,41.2%,1,"1,542"
120,Chris Lewis,NZL,0,11,11,50.0%,1,"1,595"
121,Milan Srejber,CZE,0,0,1,0.0%,0,"1,490"
123,Leif Shiras,USA,0,17,19,47.2%,0,"1,645"
124,Gabriel Urpi,ESP,0,5,9,35.7%,0,"1,538"
125,Barry Moir,RSA,0,2,4,33.3%,0,"1,519"
126,Jerome Potier,FRA,0,4,5,44.4%,0,"1,560"
127,Mark Woodforde,AUS,0,6,4,60.0%,0,"1,578"
128,Wolfgang Popp,GER,0,4,16,20.0%,0,"1,426"
129,Mel Purcell,USA,0,6,9,40.0%,0,"1,705"
130,Eddie Edwards,RSA,0,11,13,45.8%,1,"1,648"
131,Gianni Ocleppo,ITA,0,5,10,33.3%,0,"1,618"
132,Darren Cahill,AUS,0,11,12,47.8%,0,"1,578"
133,Roberto Saad,ARG,0,6,10,37.5%,0,"1,543"
134,Tarik Benhabiles,FRA,0,16,26,38.1%,0,"1,502"
135,Claudio Mezzadri,SUI,0,5,8,38.5%,0,"1,513"
136,Cassio Motta,BRA,0,7,11,38.9%,0,"1,625"
137,Andrei Chesnokov,RUS,0,3,3,50.0%,0,"1,546"
139,Goran Prpic,CRO,0,8,8,50.0%,0,"1,556"
140,Francisco Gonzalez,PAR,0,9,17,34.6%,0,"1,532"
141,Joao Soares,BRA,0,4,6,40.0%,0,"1,559"
142,Nelson Aerts,BRA,0,4,5,44.4%,0,"1,536"
143,Pedro Rebolledo,CHI,0,3,5,37.5%,0,"1,618"
144,Juan Avendano,ESP,0,2,8,20.0%,0,"1,521"
145,Danie Visser,RSA,0,13,20,39.4%,0,"1,642"
146,Brad Drewett,AUS,0,14,21,40.0%,0,"1,592"
150,Jay Lapidus,USA,0,11,25,30.6%,0,"1,621"
151,Jean-Philippe Fleurian,FRA,0,0,2,0.0%,0,"1,472"
154,Jordi Arrese,ESP,0,3,8,27.3%,0,"1,498"
156,Menno Oosting,NED,0,4,6,40.0%,0,"1,483"
157,Balazs Taroczy,HUN,0,9,17,34.6%,0,"1,643"
158,Johan Carlsson,SWE,0,4,3,57.1%,0,"1,542"
159,Karel Novacek,CZE,0,4,4,50.0%,0,"1,558"
160,Cesar Kist,BRA,0,0,1,0.0%,0,"1,464"
161,Todd Nelson,USA,0,7,15,31.8%,0,"1,565"
162,Stefan Simonsson,SWE,0,10,16,38.5%,0,"1,619"
164,Dacio Campos,BRA,0,1,7,12.5%,0,"1,440"
165,Mikael Pernfors,SWE,0,3,5,37.5%,0,"1,497"
166,Marko Ostoja,CRO,0,7,18,28.0%,0,"1,546"
167,Shlomo Glickstein,ISR,0,7,16,30.4%,0,"1,600"
168,Michael Robertson,USA,0,5,7,41.7%,0,"1,527"
169,Raul Antonio Viver,ECU,0,7,13,35.0%,0,"1,504"
170,Hans Peter Kandler,AUT,0,1,3,25.0%,0,"1,427"
172,Eric Jelen,GER,0,2,3,40.0%,0,"1,508"
173,Roger Knapp,USA,0,4,3,57.1%,0,"1,522"
175,Stephane Bonneau,CAN,0,2,5,28.6%,0,"1,480"
176,Matt Mitchell,USA,0,8,20,28.6%,0,"1,510"
177,Givaldo Barbosa,BRA,0,2,12,14.3%,0,"1,353"
178,Tore Meinecke,GER,0,2,5,28.6%,0,"1,495"
179,Peter Elter,GER,0,2,11,15.4%,0,"1,488"
180,Bill Scanlon,USA,0,7,13,35.0%,0,"1,668"
181,Jaroslav Navratil,CZE,0,7,19,26.9%,0,"1,517"
182,Jose Higueras,ESP,0,5,12,29.4%,0,"1,687"
183,Bernhard Pils,AUT,0,3,4,42.9%,0,"1,472"
184,Andy Kohlberg,USA,0,1,5,16.7%,0,"1,475"
185,Mike Bauer,USA,0,9,22,29.0%,0,"1,545"
187,Kevin Moir,RSA,0,0,2,0.0%,0,"1,513"
188,Blaine Willenborg,USA,0,8,12,40.0%,0,"1,577"
189,Peter Carlsson,SWE,0,4,6,40.0%,0,"1,488"
190,Thierry Champion,FRA,0,3,3,50.0%,0,"1,516"
191,Lloyd Bourne,USA,0,6,13,31.6%,0,"1,581"
192,Massimo Cierro,ITA,0,2,7,22.2%,0,"1,475"
193,Guillermo Rivas,ARG,0,3,8,27.3%,0,"1,452"
197,Steve Shaw,GBR,0,7,14,33.3%,0,"1,480"
198,Trevor Allan,AUS,0,4,15,21.1%,0,"1,546"
199,Paolo Cane,ITA,0,2,5,28.6%,0,"1,450"
201,Gustavo Guerrero,ARG,0,1,1,50.0%,0,"1,444"
202,Marcos Hocevar,BRA,0,4,4,50.0%,0,"1,628"
203,Jim Gurfein,USA,0,2,2,50.0%,0,"1,526"
204,Udo Riglewski,GER,0,2,2,50.0%,0,"1,537"
205,Bruce Derlin,NZL,0,1,9,10.0%,0,"1,415"
206,Eleuterio Martins,BRA,0,0,1,0.0%,0,"1,455"
207,Alejandro Ganzabal,ARG,0,7,17,29.2%,0,"1,536"
209,Mark Kratzmann,AUS,0,4,3,57.1%,0,"1,534"
210,Thomas Hogstedt,SWE,0,3,10,23.1%,0,"1,520"
211,Claudio Pistolesi,ITA,0,4,3,57.1%,0,"1,548"
212,Ivan Kley,BRA,0,3,10,23.1%,0,"1,428"
213,Tom Cain,USA,0,3,10,23.1%,0,"1,550"
215,Derek Tarr,USA,0,1,4,20.0%,0,"1,525"
216,Stuart Bale,GBR,0,2,8,20.0%,0,"1,466"
217,Tomm Warneke,USA,0,1,1,50.0%,0,"1,511"
218,Pascal Portes,FRA,0,5,6,45.5%,0,"1,585"
219,Dan Cassidy,USA,0,7,19,26.9%,0,"1,509"
220,Todd Witsken,USA,0,0,2,0.0%,0,"1,462"
221,Craig A Miller,AUS,0,2,7,22.2%,0,"1,409"
222,Brett Dickinson,USA,0,1,3,25.0%,0,"1,480"
223,Mark Buckley,USA,0,1,3,25.0%,0,"1,467"
224,Jorge Bardou,ESP,0,2,6,25.0%,0,"1,488"
226,Stanislav Birner,CZE,0,2,8,20.0%,0,"1,506"
227,Alberto Tous,ESP,0,6,10,37.5%,0,"1,547"
228,Carlos Castellan,ARG,0,0,1,0.0%,0,"1,563"
229,Tony Mmoh,NGR,0,1,2,33.3%,0,"1,495"
232,Hatem Mcdadi,CAN,0,0,1,0.0%,0,"1,480"
233,Fernando Roese,BRA,0,0,4,0.0%,0,"1,475"
234,Carl Limberger,AUS,0,3,10,23.1%,0,"1,419"
236,Craig Campbell,RSA,0,1,1,50.0%,0,"1,515"
237,Alex Antonitsch,AUT,0,2,2,50.0%,0,"1,517"
238,Randy Nixon,USA,0,0,2,0.0%,0,"1,437"
240,Josef Cihak,CZE,0,0,2,0.0%,0,"1,482"
241,Steve Denton,USA,0,3,10,23.1%,0,"1,576"
243,David Mustard,NZL,0,3,6,33.3%,0,"1,497"
245,Luca Bottazzi,ITA,0,2,6,25.0%,0,"1,469"
246,Marcel Freeman,USA,0,4,8,33.3%,0,"1,529"
247,Luke Jensen,USA,0,1,2,33.3%,0,"1,516"
248,Chris Pridham,CAN,0,0,1,0.0%,0,"1,481"
250,Jay Berger,USA,0,3,2,60.0%,0,"1,571"
251,Jim Grabb,USA,0,4,4,50.0%,0,"1,560"
252,Andy Andrews,USA,0,0,1,0.0%,0,"1,516"
253,Brian Levine,RSA,0,0,1,0.0%,0,"1,496"
255,Eric Winogradsky,FRA,0,0,2,0.0%,0,"1,467"
256,Gustavo Tiberti,ARG,0,1,1,50.0%,0,"1,519"
257,Magnus Tideman,SWE,0,2,3,40.0%,0,"1,490"
258,Colin Dowdeswell,GBR,0,2,11,15.4%,0,"1,476"
259,Gary Donnelly,USA,0,1,1,50.0%,0,"1,507"
260,Norm Schellenger,USA,0,1,1,50.0%,0,"1,502"
263,Massimiliano Narducci,ITA,0,2,2,50.0%,0,"1,526"
264,Peter Lindgren,SWE,0,0,1,0.0%,0,"1,495"
265,Dan Goldie,USA,0,3,9,25.0%,0,"1,604"
267,Jon Levine,USA,0,0,2,0.0%,0,"1,526"
268,Gary Lemon,USA,0,1,1,50.0%,0,"1,509"
269,Ivo Werner,GER,0,0,1,0.0%,0,"1,492"
270,Rolf Gehring,GER,0,4,4,50.0%,0,"1,581"
271,Scott Mccain,USA,0,3,10,23.1%,0,"1,465"
272,Danny Saltz,USA,0,3,2,60.0%,0,"1,580"
273,Steve Devries,USA,0,1,2,33.3%,0,"1,507"
275,Peter Moraing,GER,0,0,1,0.0%,0,"1,492"
277,Leo Palin,FIN,0,0,2,0.0%,0,"1,485"
279,Klaus Eberhard,GER,0,2,2,50.0%,0,"1,556"
280,Jaromir Becka,GER,0,2,3,40.0%,0,"1,562"
281,Massimo Zampieri,ITA,0,1,2,33.3%,0,"1,507"
283,Hans Dieter Beutel,GER,0,0,1,0.0%,0,"1,488"
285,Rick Rudeen,USA,0,2,1,66.7%,0,"1,530"
287,Brad Pearce,USA,0,2,3,40.0%,0,"1,525"
288,Edoardo Mazza,ITA,0,0,1,0.0%,0,"1,477"
289,Peter Carter,AUS,0,1,2,33.3%,0,"1,507"
290,Charles Bud Cox,USA,0,0,1,0.0%,0,"1,452"
291,Egan Adams,USA,0,0,6,0.0%,0,"1,440"
296,Rodney Harmon,USA,0,3,7,30.0%,0,"1,544"
299,Horst Skoff,AUT,0,1,2,33.3%,0,"1,499"
300,Steve Guy,NZL,0,0,2,0.0%,0,"1,461"
303,Ricardo Ycaza,ECU,0,0,1,0.0%,0,"1,499"
304,Corrado Aprili,ITA,0,0,1,0.0%,0,"1,482"
305,Harald Rittersbacher,GER,0,1,1,50.0%,0,"1,499"
306,Jacques Manset,USA,0,1,1,50.0%,0,"1,505"
307,Charles Buzz Strode,USA,0,0,1,0.0%,0,"1,468"
308,Christian Miniussi,ARG,0,1,4,20.0%,0,"1,489"
309,Sandy Mayer,USA,0,2,3,40.0%,0,"1,784"
311,Peter Feigl,AUT,0,0,2,0.0%,0,"1,549"
313,Cary Stansbury,USA,0,1,2,33.3%,0,"1,445"
315,Jesus Colas,ESP,0,0,1,0.0%,0,"1,489"
319,David Dowlen,USA,0,0,1,0.0%,0,"1,481"
321,Tsuyoshi Fukui,JPN,0,1,2,33.3%,0,"1,466"
324,Ernie Fernandez,PUR,0,2,3,40.0%,0,"1,551"
325,Billy Nealon,USA,0,0,1,0.0%,0,"1,445"
326,Zoltan Kuharszky,HUN,0,3,16,15.8%,0,"1,465"
331,Van Winitsky,USA,0,0,1,0.0%,0,"1,551"
332,Loic Courteau,FRA,0,2,3,40.0%,0,"1,522"
334,Jose Clavet,ESP,0,1,1,50.0%,0,"1,503"
338,Srinivasan Vasudevan,IND,0,1,1,50.0%,0,"1,507"
339,Thierry Pham,FRA,0,0,1,0.0%,0,"1,478"
343,Brent Pirow,RSA,0,1,1,50.0%,0,"1,474"
345,Martin Hipp,GER,0,1,1,50.0%,0,"1,518"
345,Lorenzo Fargas,ESP,0,0,1,0.0%,0,"1,436"
349,Ricky Brown,USA,0,2,8,20.0%,0,"1,497"
350,Steve Meister,USA,0,2,15,11.8%,0,"1,495"
352,Russell Barlow,AUS,0,1,2,33.3%,0,"1,510"
353,Kelvin Belcher,USA,0,0,3,0.0%,0,"1,491"
355,Paul Vojtischek,GER,0,0,1,0.0%,0,"1,495"
360,Hitoshi Shirato,JPN,0,0,1,0.0%,0,"1,475"
362,Richard Matuszewski,USA,0,1,1,50.0%,0,"1,516"
364,Alvaro Fillol,CHI,0,1,2,33.3%,0,"1,454"
366,Karsten Schulz,GER,0,1,1,50.0%,0,"1,519"
367,Francisco Yunis,ARG,0,0,1,0.0%,0,"1,514"
368,Gene Mayer,USA,0,2,1,66.7%,0,"1,863"
369,Rick Leach,USA,0,1,2,33.3%,0,"1,504"
371,Eduardo Osta,ESP,0,1,1,50.0%,0,"1,452"
372,Chris Dunk,USA,0,2,2,50.0%,0,"1,528"
373,Javier Sanchez,ESP,0,0,1,0.0%,0,"1,497"
374,Laird Dunlop,CAN,0,0,1,0.0%,0,"1,487"
375,Doug Burke,JAM,0,0,1,0.0%,0,"1,495"
376,Nick Fulwood,GBR,0,0,4,0.0%,0,"1,440"
378,Mansour Bahrami,IRI,0,1,1,50.0%,0,"1,476"
383,John Mattke,USA,0,0,1,0.0%,0,"1,501"
386,Richard Akel,USA,0,0,1,0.0%,0,"1,483"
387,Hans Simonsson,SWE,0,1,3,25.0%,0,"1,552"
388,Bruce Manson,USA,0,0,1,0.0%,0,"1,615"
389,David Macpherson,AUS,0,0,3,0.0%,0,"1,442"
395,Gustavo Garetto,ARG,0,0,1,0.0%,0,"1,480"
397,Peter Thrupp,AUS,0,0,1,0.0%,0,"1,481"
399,Laurie Warder,AUS,0,1,2,33.3%,0,"1,470"
400,Shozo Shiraishi,JPN,0,0,3,0.0%,0,"1,435"
402,Peter Johnston,AUS,0,0,2,0.0%,0,"1,423"
403,Jeff Turpin,USA,0,1,2,33.3%,0,"1,499"
405,David Lewis,NZL,0,0,1,0.0%,0,"1,456"
405,John Alexander,AUS,0,0,6,0.0%,0,"1,491"
410,Christian Bergstrom,SWE,0,1,1,50.0%,0,"1,506"
411,Roland Stadler,SUI,0,1,2,33.3%,0,"1,526"
415,Christophe Roger-Vasselin,FRA,0,0,2,0.0%,0,"1,497"
418,Joel Bailey,USA,0,0,1,0.0%,0,"1,423"
421,Mark Jeffrey,AUS,0,0,1,0.0%,0,"1,490"
421,Patrice Kuchna,FRA,0,0,1,0.0%,0,"1,495"
423,Gustavo Luza,ARG,0,0,1,0.0%,0,"1,480"
425,Patrick McEnroe,USA,0,0,5,0.0%,0,"1,449"
428,Derrick Rostagno,USA,0,1,2,33.3%,0,"1,491"
431,Ilie Nastase,ROU,0,1,4,20.0%,0,"1,535"
431,Patrick Flynn,AUS,0,0,1,0.0%,0,"1,484"
433,Jerome Vanier,FRA,0,1,2,33.3%,0,"1,456"
436,William Notar,USA,0,0,1,0.0%,0,"1,493"
442,Guillermo Minutella,ARG,0,0,1,0.0%,0,"1,481"
444,Charles Honey,RSA,0,0,2,0.0%,0,"1,490"
447,Karl Richter,USA,0,1,2,33.3%,0,"1,489"
451,Amit Naor,ISR,0,1,1,50.0%,0,"1,507"
452,Gilad Bloom,ISR,0,1,1,50.0%,0,"1,505"
452,Karl Meiler,GER,0,1,1,50.0%,0,"1,590"
459,Leighton Alfred,GBR,0,0,1,0.0%,0,"1,483"
459,Mark Greenan,CAN,0,0,1,0.0%,0,"1,483"
463,Jeff Klaparda,USA,0,0,1,0.0%,0,"1,521"
464,Dominik Guido Utzinger,SUI,0,0,1,0.0%,0,"1,484"
467,George Bezecny,USA,0,1,2,33.3%,0,"1,503"
479,Christian Saceanu,GER,0,0,1,0.0%,0,"1,486"
480,Eric Korita,USA,0,1,3,25.0%,0,"1,618"
482,Antony Emerson,AUS,0,0,2,0.0%,0,"1,478"
482,Eiji Takeuchi,JPN,0,0,1,0.0%,0,"1,466"
485,Phillip Tuckniss,ZIM,0,1,1,50.0%,0,"1,510"
493,Karel Demuynck,BEL,0,0,1,0.0%,0,"1,485"
493,Sashi Menon,IND,0,0,1,0.0%,0,"1,474"
497,Kim Warwick,AUS,0,1,3,25.0%,0,"1,664"
497,Joey Rive,USA,0,0,1,0.0%,0,"1,491"
508,Franco Davin,ARG,0,1,1,50.0%,0,"1,510"
511,Luca Gasparini,ITA,0,0,1,0.0%,0,"1,492"
521,Michael Oberleitner,AUT,0,0,1,0.0%,0,"1,490"
528,Bruno Dadillon,FRA,0,1,1,50.0%,0,"1,496"
528,Shane Barr,AUS,0,1,2,33.3%,0,"1,488"
548,Bob Blazekovic,USA,0,0,1,0.0%,0,"1,496"
548,Chuck Willenborg,USA,0,0,1,0.0%,0,"1,491"
551,Rill Baxter,USA,0,0,1,0.0%,0,"1,484"
554,Martin Valenti,ESP,0,0,1,0.0%,0,"1,485"
558,Howard Sands,USA,0,1,1,50.0%,0,"1,484"
570,Grant Connell,CAN,0,0,1,0.0%,0,"1,491"
570,Shigeyuki Nishio,JPN,0,0,1,0.0%,0,"1,462"
574,Stephan Bienz,SUI,0,0,1,0.0%,0,"1,484"
586,Hajime Nihonmatsu,JPN,0,1,1,50.0%,0,"1,509"
596,David Engel,SWE,0,0,1,0.0%,0,"1,483"
596,Fredrik Rosenquist,SWE,0,0,1,0.0%,0,"1,490"
596,Juan Farrow,USA,0,0,1,0.0%,0,"1,417"
610,Michael Fancutt,AUS,0,0,1,0.0%,0,"1,431"
618,Toshihisa Tsuchihashi,JPN,0,1,1,50.0%,0,"1,504"
631,Toru Yonezawa,JPN,0,0,1,0.0%,0,"1,486"
654,Stephen Furlong,AUS,0,0,1,0.0%,0,"1,489"
691,Dan Nahirny,USA,0,0,1,0.0%,0,"1,485"
691,Kiyotaka Tachibana,JPN,0,0,1,0.0%,0,"1,470"
691,Shuzo Matsuoka,JPN,0,0,1,0.0%,0,"1,484"
691,Tony Giammalva,USA,0,0,2,0.0%,0,"1,566"
699,Christoph Meyer,SUI,0,0,1,0.0%,0,"1,528"
699,Minoru Ueda,JPN,0,0,1,0.0%,0,"1,488"
724,Andres Vysand,GER,0,0,1,0.0%,0,"1,492"
724,Erick Iskersky,USA,0,0,1,0.0%,0,"1,534"
724,Roger Rasheed,AUS,0,0,1,0.0%,0,"1,480"
724,Shoichi Horiuchi,JPN,0,0,1,0.0%,0,"1,465"
724,Shoichi Tatsuno,JPN,0,0,1,0.0%,0,"1,467"
743,Jacques Grandjean,BEL,0,0,1,0.0%,0,"1,487"
794,Christian Feenstra,NED,0,0,1,0.0%,0,"1,495"
794,Derek Segal,RSA,0,0,1,0.0%,0,"1,456"
794,Haruo Nakano,JPN,0,0,1,0.0%,0,"1,491"
794,Kazuya Morita,JPN,0,0,1,0.0%,0,"1,484"
794,Luis Borfiga,MON,0,0,1,0.0%,0,"1,451"
794,Mark Long,NZL,0,0,1,0.0%,0,"1,483"
794,Oren Motevassel,USA,0,0,1,0.0%,0,"1,488"
794,Petr Korda,CZE,0,0,1,0.0%,0,"1,489"
794,Roscoe Tanner,USA,0,0,1,0.0%,0,"1,661"
794,Thierry Grin,SUI,0,0,1,0.0%,0,"1,494"
"1,065",Drew Gitlin,USA,0,0,1,0.0%,0,"1,605"
—,Bruce Foxworth,USA,—,1,1,50.0%,0,"1,537"
