rank,player,country,points,wins,losses,win_pct,titles,elo
55,Jim Grabb,USA,0,31,24,56.4%,1,"1,747"
56,Gabriel Markus,ARG,0,17,20,46.0%,1,"1,671"
57,Jan Siemerink,NED,0,22,26,45.8%,0,"1,747"
58,Christian Bergstrom,SWE,0,23,22,51.1%,0,"1,734"
59,Luis Herrera,MEX,0,13,13,50.0%,0,"1,609"
60,Marcelo Filippini,URU,0,25,21,54.4%,0,"1,614"
61,Henri Leconte,FRA,0,17,15,53.1%,0,"1,807"
62,Stefano Pescosolido,ITA,0,21,26,44.7%,1,"1,592"
63,Thomas Enqvist,SWE,0,16,9,64.0%,1,"1,734"
64,Shuzo Matsuoka,JPN,0,20,15,57.1%,1,"1,737"
65,Tomas Carbonell,ESP,0,21,19,52.5%,1,"1,658"
66,Goran Prpic,CRO,0,17,21,44.7%,0,"1,692"
67,Marcos Ondruska,RSA,0,11,10,52.4%,0,"1,640"
68,Gianluca Pozzi,ITA,0,28,28,50.0%,0,"1,709"
69,Kenneth Carlsen,DEN,0,10,7,58.8%,0,"1,587"
70,Rodolphe Gilbert,FRA,0,18,21,46.1%,0,"1,639"
71,Sandon Stolle,AUS,0,19,20,48.7%,0,"1,606"
72,Francisco Roig,ESP,0,18,22,45.0%,0,"1,574"
73,Brett Steven,NZL,0,10,8,55.6%,0,"1,596"
74,Bart Wuyts,BEL,0,15,20,42.9%,0,"1,590"
75,Derrick Rostagno,USA,0,20,24,45.5%,0,"1,662"
76,Olivier Delaitre,FRA,0,19,25,43.2%,0,"1,682"
77,Markus Naewie,GER,0,11,17,39.3%,0,"1,540"
78,Jacco Eltingh,NED,0,18,22,45.0%,1,"1,590"
79,Nicklas Kulti,SWE,0,18,23,43.9%,0,"1,611"
80,Andrei Olhovskiy,RUS,0,16,18,47.1%,0,"1,639"
81,Jonas Svensson,SWE,0,16,23,41.0%,0,"1,718"
82,Gilbert Schaller,AUT,0,3,3,50.0%,0,"1,523"
83,Richard Fromberg,AUS,0,14,22,38.9%,0,"1,638"
84,Jimmy Connors,USA,0,17,16,51.5%,0,"1,774"
85,Jonathan Stark,USA,0,19,19,50.0%,0,"1,632"
86,Alex Corretja,ESP,0,11,13,45.8%,0,"1,566"
87,Todd Martin,USA,0,22,19,53.7%,0,"1,724"
88,Diego Nargiso,ITA,0,19,22,46.3%,0,"1,596"
89,Patrik Kuhnen,GER,0,16,23,41.0%,0,"1,655"
90,Karsten Braasch,GER,0,7,14,33.3%,0,"1,528"
92,Horst Skoff,AUT,0,20,24,45.5%,0,"1,666"
93,Guillaume Raoux,FRA,0,14,16,46.7%,1,"1,619"
94,Simon Youl,AUS,0,17,23,42.5%,1,"1,559"
95,Richey Reneberg,USA,0,18,20,47.4%,0,"1,712"
96,Roberto Azar,ARG,0,7,19,26.9%,0,"1,491"
97,Claudio Mezzadri,SUI,0,13,16,44.8%,0,"1,596"
98,Thierry Champion,FRA,0,21,28,42.9%,0,"1,636"
99,Leonardo Lavalle,MEX,0,7,15,31.8%,0,"1,600"
100,Bryan Shelton,USA,0,19,24,44.2%,1,"1,627"
101,Marcos Aurelio Gorriz,ESP,0,12,19,38.7%,0,"1,512"
102,Markus Zoecke,GER,0,16,24,40.0%,0,"1,633"
103,Michiel Schapers,NED,0,17,26,39.5%,0,"1,590"
104,Todd Witsken,USA,0,14,18,43.8%,0,"1,636"
105,Jeremy Bates,GBR,0,7,12,36.8%,0,"1,579"
106,Stephane Simian,FRA,0,4,4,50.0%,0,"1,570"
108,Alex Antonitsch,AUT,0,12,15,44.4%,0,"1,634"
109,Marc Kevin Goellner,GER,0,5,10,33.3%,0,"1,512"
110,German Lopez,ESP,0,15,24,38.5%,0,"1,544"
111,Patrick McEnroe,USA,0,14,21,40.0%,0,"1,655"
112,Chuck Adams,USA,0,9,15,37.5%,0,"1,586"
113,Jamie Morgan,AUS,0,9,5,64.3%,0,"1,587"
114,Horacio de la Pena,ARG,0,7,18,28.0%,0,"1,552"
115,Alberto Berasategui,ESP,0,8,11,42.1%,0,"1,544"
116,Lars Koslowski,GER,0,10,20,33.3%,0,"1,520"
117,Francisco Montana,USA,0,6,14,30.0%,0,"1,495"
118,Christian Saceanu,GER,0,8,16,33.3%,0,"1,601"
119,Lars Jonsson,SWE,0,9,23,28.1%,0,"1,551"
120,Martin Jaite,ARG,0,18,19,48.6%,0,"1,678"
122,Robbie Weiss,USA,0,6,6,50.0%,0,"1,635"
123,Arne Thoms,GER,0,8,16,33.3%,0,"1,556"
124,Claudio Pistolesi,ITA,0,9,15,37.5%,0,"1,560"
125,David Prinosil,GER,0,9,9,50.0%,0,"1,584"
126,Christian Miniussi,ARG,0,11,22,33.3%,0,"1,548"
128,Diego Perez,URU,0,11,10,52.4%,0,"1,617"
129,Nicolas Pereira,VEN,0,0,1,0.0%,0,"1,466"
130,Patrick Baur,GER,0,13,21,38.2%,0,"1,536"
131,Chris Pridham,CAN,0,14,16,46.7%,0,"1,578"
132,Ronald Agenor,HAI,0,5,16,23.8%,0,"1,538"
134,Andrew Sznajder,CAN,0,0,2,0.0%,0,"1,498"
135,Sergio Cortes,CHI,0,0,1,0.0%,0,"1,520"
136,Martin Strelba,CZE,0,9,13,40.9%,0,"1,520"
137,Gilad Bloom,ISR,0,13,14,48.1%,0,"1,656"
138,Carsten Arriens,GER,0,8,5,61.5%,1,"1,615"
139,Mark Koevermans,NED,0,10,19,34.5%,0,"1,515"
140,Jose Francisco Altur,ESP,0,4,11,26.7%,0,"1,395"
141,Mikael Tillstrom,SWE,0,7,4,63.6%,0,"1,610"
142,Byron Black,ZIM,0,10,18,35.7%,0,"1,544"
144,Richard Matuszewski,USA,0,2,2,50.0%,0,"1,535"
145,Javier Frana,ARG,0,11,19,36.7%,0,"1,581"
146,Martin Stringari,ARG,0,2,2,50.0%,0,"1,519"
147,Kevin Curren,USA,0,12,17,41.4%,0,"1,653"
149,Jared Palmer,USA,0,2,4,33.3%,0,"1,537"
150,Anders Jarryd,SWE,0,11,17,39.3%,0,"1,593"
151,David Rikl,CZE,0,5,7,41.7%,0,"1,502"
152,Jan Apell,SWE,0,3,6,33.3%,0,"1,474"
153,Fernando Roese,BRA,0,8,12,40.0%,0,"1,528"
154,Tommy Ho,USA,0,4,4,50.0%,0,"1,560"
155,Thierry Guardiola,FRA,0,2,8,20.0%,0,"1,437"
156,Frederic Fontang,FRA,0,9,27,25.0%,0,"1,484"
157,Jordi Burillo,ESP,0,2,7,22.2%,0,"1,484"
159,Slava Dosedel,CZE,0,3,3,50.0%,0,"1,497"
160,Cristiano Caratti,ITA,0,7,17,29.2%,0,"1,528"
161,Greg Rusedski,GBR,0,2,2,50.0%,0,"1,525"
162,Maurice Ruah,VEN,0,1,1,50.0%,0,"1,518"
163,Paolo Cane,ITA,0,7,10,41.2%,0,"1,654"
164,Vladimir Gabrichidze,GEO,0,2,2,50.0%,0,"1,494"
165,Mario Visconti,ITA,0,0,1,0.0%,0,"1,478"
166,John Fitzgerald,AUS,0,10,11,47.6%,0,"1,618"
167,Daniel Orsanic,ARG,0,0,2,0.0%,0,"1,445"
168,Jason Stoltenberg,AUS,0,10,16,38.5%,0,"1,621"
169,Fernando Meligeni,BRA,0,3,4,42.9%,0,"1,497"
170,Lars Anders Wahlgren,SWE,0,6,7,46.1%,0,"1,588"
171,Chris Wilkinson,GBR,0,2,3,40.0%,0,"1,494"
173,Libor Nemecek,CZE,0,2,3,40.0%,0,"1,536"
174,Pablo Arraya,PER,0,7,10,41.2%,0,"1,559"
175,Roger Smith,BAH,0,0,1,0.0%,0,"1,546"
176,Neil Borwick,AUS,0,7,5,58.3%,0,"1,555"
177,Alexander Mronz,GER,0,6,13,31.6%,0,"1,527"
178,Christer Allgardh,SWE,0,0,1,0.0%,0,"1,493"
179,Andres Gomez,ECU,0,10,12,45.5%,0,"1,676"
181,Thomas Hogstedt,SWE,0,5,8,38.5%,0,"1,547"
182,Carl Limberger,AUS,0,3,12,20.0%,0,"1,505"
183,Oliver Fernandez,MEX,0,1,1,50.0%,0,"1,474"
186,Grant Connell,CAN,0,8,16,33.3%,0,"1,572"
187,Xavier Daufresne,BEL,0,4,6,40.0%,0,"1,503"
188,Kenny Thorne,USA,0,4,4,50.0%,0,"1,574"
189,Daniel Marco,ESP,0,1,1,50.0%,0,"1,504"
191,Grant Stafford,RSA,0,4,4,50.0%,0,"1,636"
192,Lionel Roux,FRA,0,2,3,40.0%,0,"1,547"
193,Danilo Marcelino,BRA,0,3,14,17.6%,0,"1,464"
195,Jimmy Arias,USA,0,4,8,33.3%,0,"1,644"
196,Steve Bryan,USA,0,2,6,25.0%,0,"1,542"
197,Sebastien Lareau,CAN,0,1,2,33.3%,0,"1,501"
198,Cassio Motta,BRA,0,5,5,50.0%,0,"1,531"
199,Kent Kinnear,USA,0,2,3,40.0%,0,"1,494"
201,Massimo Valeri,ITA,0,0,4,0.0%,0,"1,463"
202,Roberto Jabali,BRA,0,1,1,50.0%,0,"1,489"
203,Pat Cash,AUS,0,5,4,55.6%,0,"1,817"
204,Massimo Ardinghi,ITA,0,0,2,0.0%,0,"1,471"
205,Lan Bale,RSA,0,1,1,50.0%,0,"1,512"
207,Kelly Evernden,NZL,0,5,5,50.0%,0,"1,560"
208,Nicola Bruno,ITA,0,1,1,50.0%,0,"1,510"
209,Fernon Wibier,NED,0,1,1,50.0%,0,"1,514"
210,Karol Kucera,SVK,0,0,1,0.0%,0,"1,506"
211,David Engel,SWE,0,4,6,40.0%,0,"1,573"
212,Martin Laurendeau,CAN,0,4,6,40.0%,0,"1,520"
213,Peter Lundgren,SWE,0,5,8,38.5%,0,"1,576"
214,Dimitri Poliakov,UKR,0,2,8,20.0%,0,"1,550"
216,David Witt,USA,0,0,2,0.0%,0,"1,480"
217,Dinu Pescariu,ROU,0,1,2,33.3%,0,"1,543"
219,Eduardo Masso,BEL,0,3,14,17.6%,0,"1,530"
220,Massimo Cierro,ITA,0,1,10,9.1%,0,"1,431"
221,Tom Nijssen,NED,0,4,6,40.0%,0,"1,601"
222,Nicklas Kroon,SWE,0,2,8,20.0%,0,"1,556"
223,Jean-Philippe Fleurian,FRA,0,1,11,8.3%,0,"1,491"
224,Marcelo Ingaramo,ARG,0,1,2,33.3%,0,"1,444"
225,Paul Annacone,USA,0,1,4,20.0%,0,"1,588"
226,Chris Garner,USA,0,2,3,40.0%,0,"1,535"
228,Bernardo Mota,POR,0,0,1,0.0%,0,"1,480"
229,Tomas Anzari,CZE,0,1,2,33.3%,0,"1,414"
230,Olivier Soules,FRA,0,0,4,0.0%,0,"1,420"
231,Pier Gauthier,FRA,0,1,1,50.0%,0,"1,499"
232,Martin Sinner,GER,0,0,1,0.0%,0,"1,515"
233,Francisco Yunis,ARG,0,2,2,50.0%,0,"1,548"
234,Mikael Pernfors,SWE,0,1,3,25.0%,0,"1,692"
235,Peter Nyborg,SWE,0,0,2,0.0%,0,"1,489"
236,Felipe Rivera,CHI,0,1,2,33.3%,0,"1,497"
237,Johan Carlsson,SWE,0,1,5,16.7%,0,"1,588"
238,Daniel Nestor,CAN,0,1,3,25.0%,0,"1,468"
239,Alejo Mancisidor,ESP,0,2,2,50.0%,0,"1,511"
240,Chris Bailey,GBR,0,0,1,0.0%,0,"1,480"
241,Francesco Michelotti,ITA,0,0,2,0.0%,0,"1,480"
242,Michael Geserer,GER,0,0,1,0.0%,0,"1,485"
243,Patrick Rafter,AUS,0,0,3,0.0%,0,"1,456"
244,Florian Krumrey,GER,0,1,1,50.0%,0,"1,501"
245,Mark Petchey,GBR,0,1,2,33.3%,0,"1,472"
246,Roger Rasheed,AUS,0,1,1,50.0%,0,"1,518"
247,Markus Zillner,GER,0,1,4,20.0%,0,"1,551"
250,Thomas Buchmayer,AUT,0,3,3,50.0%,0,"1,544"
252,Stephane Sansoni,FRA,0,1,1,50.0%,0,"1,497"
255,Raul Antonio Viver,ECU,0,0,5,0.0%,0,"1,404"
258,Mark Knowles,BAH,0,1,1,50.0%,0,"1,484"
260,Dave Randall,USA,0,3,5,37.5%,0,"1,507"
261,David Nainkin,RSA,0,1,1,50.0%,0,"1,513"
265,Vaclav Roubicek,CZE,0,0,3,0.0%,0,"1,461"
268,Martin Blackman,USA,0,1,2,33.3%,0,"1,499"
269,Grant Doyle,AUS,0,1,7,12.5%,0,"1,434"
270,Frederik Fetterlein,DEN,0,1,4,20.0%,0,"1,500"
271,Richard Schmidt,USA,0,1,2,33.3%,0,"1,432"
272,Bing Chao Lin,TPE,0,1,1,50.0%,0,"1,508"
273,Clinton Marsh,RSA,0,0,2,0.0%,0,"1,491"
275,Yevgeny Kafelnikov,RUS,0,1,4,20.0%,0,"1,477"
276,Pablo Albano,ARG,0,1,3,25.0%,0,"1,477"
277,Andres Vysand,GER,0,0,4,0.0%,0,"1,407"
279,Branislav Stankovic,SVK,0,2,3,40.0%,0,"1,487"
281,Nuno Marques,POR,0,1,2,33.3%,0,"1,501"
283,Laurent Prades,FRA,0,1,3,25.0%,0,"1,480"
284,Marian Vajda,SVK,0,0,7,0.0%,0,"1,503"
286,Milen Velev,BUL,0,2,1,66.7%,0,"1,518"
287,Girts Dzelde,LAT,0,2,5,28.6%,0,"1,500"
289,Stephan Rhode,GER,0,1,1,50.0%,0,"1,521"
291,Christian Ruud,NOR,0,0,1,0.0%,0,"1,493"
293,Juan Garat,ARG,0,0,1,0.0%,0,"1,493"
296,Jan Gunnarsson,SWE,0,3,9,25.0%,0,"1,600"
297,Javier Molina,ESP,0,1,1,50.0%,0,"1,518"
300,Scott Davis,USA,0,3,3,50.0%,0,"1,613"
301,Ulf Stenlund,SWE,0,0,1,0.0%,0,"1,606"
302,Todd Nelson,USA,0,0,1,0.0%,0,"1,503"
303,Robbie Koenig,RSA,0,2,4,33.3%,0,"1,503"
305,Paul Kilderry,AUS,0,0,2,0.0%,0,"1,483"
307,Thomas Gollwitzer,GER,0,2,2,50.0%,0,"1,532"
311,Younes El Aynaoui,MAR,0,2,1,66.7%,0,"1,519"
313,Philippe Pech,FRA,0,1,1,50.0%,0,"1,497"
319,Eyal Ran,ISR,0,0,1,0.0%,0,"1,474"
324,Bret Garnett,USA,0,3,3,50.0%,0,"1,498"
327,Veli Paloheimo,FIN,0,2,5,28.6%,0,"1,574"
328,David Adams,RSA,0,0,1,0.0%,0,"1,484"
329,Hendrik Jan Davids,NED,0,0,4,0.0%,0,"1,415"
330,Kevin Ullyett,ZIM,0,2,2,50.0%,0,"1,511"
331,Jose Daher,BRA,0,0,1,0.0%,0,"1,453"
333,Jonas Bjorkman,SWE,0,0,1,0.0%,0,"1,489"
338,Juan Carlos Baguena,ESP,0,0,2,0.0%,0,"1,398"
340,Martin Wostenholme,CAN,0,0,1,0.0%,0,"1,512"
343,Brad Pearce,USA,0,1,3,25.0%,0,"1,456"
348,Pietro Pennisi,ITA,0,0,1,0.0%,0,"1,491"
350,Jose Luis Aparisi,ESP,0,0,2,0.0%,0,"1,458"
351,Johan Anderson,AUS,0,0,1,0.0%,0,"1,535"
353,Glenn Layendecker,USA,0,2,4,33.3%,0,"1,598"
357,Pat Crow,USA,0,0,1,0.0%,0,"1,472"
360,Mikael Stadling,SWE,0,0,2,0.0%,0,"1,470"
362,Nicolas Becerra,ARG,0,0,2,0.0%,0,"1,472"
363,David Dilucia,USA,0,1,3,25.0%,0,"1,515"
364,Jordi Mas,ESP,0,0,1,0.0%,0,"1,487"
366,Paul Wekesa,KEN,0,0,1,0.0%,0,"1,504"
367,Jose Antonio Pepe Conde,ESP,0,1,4,20.0%,0,"1,500"
369,Udo Riglewski,GER,0,1,2,33.3%,0,"1,588"
378,Tarik Benhabiles,FRA,0,0,1,0.0%,0,"1,532"
381,Brian Macphie,USA,0,2,4,33.3%,0,"1,505"
386,Ellis Ferreira,RSA,0,0,1,0.0%,0,"1,496"
388,Emanuel Couto,POR,0,0,1,0.0%,0,"1,476"
389,Felix Barrientos,PHI,0,0,1,0.0%,0,"1,521"
391,Seung Ho Ji,KOR,0,0,1,0.0%,0,"1,495"
393,Brian Devening,USA,0,1,2,33.3%,0,"1,482"
395,Sascha Nensel,GER,0,0,2,0.0%,0,"1,475"
396,David Pate,USA,0,1,4,20.0%,0,"1,572"
414,Andrew Kratzmann,AUS,0,0,1,0.0%,0,"1,485"
416,Eui Jong Chang,KOR,0,1,2,33.3%,0,"1,512"
424,Rick Leach,USA,0,0,3,0.0%,0,"1,463"
425,Danny Sapsford,GBR,0,0,1,0.0%,0,"1,505"
426,Kentaro Masuda,JPN,0,0,1,0.0%,0,"1,458"
432,Roland Burtscher,AUT,0,0,1,0.0%,0,"1,481"
437,Karim Alami,MAR,0,0,2,0.0%,0,"1,463"
445,Kelly Jones,USA,0,1,2,33.3%,0,"1,509"
449,Dick Bosse,RSA,0,0,1,0.0%,0,"1,474"
456,Andrew Foster,GBR,0,0,1,0.0%,0,"1,471"
460,Hyeong Keun Song,KOR,0,0,1,0.0%,0,"1,491"
463,Guillermo Vilas,ARG,0,0,2,0.0%,0,"1,577"
464,Alex Radulescu,GER,0,0,1,0.0%,0,"1,491"
465,Glenn Michibata,CAN,0,0,1,0.0%,0,"1,516"
468,Brian Dunn,USA,0,1,4,20.0%,0,"1,473"
470,Ryuso Tsujino,JPN,0,0,2,0.0%,0,"1,474"
471,Juan Pablo Etchecoin,BRA,0,0,1,0.0%,0,"1,489"
472,Ivan Baron,USA,0,0,1,0.0%,0,"1,453"
478,Scott Gessner,GER,0,0,1,0.0%,0,"1,486"
487,Neville Godwin,RSA,0,0,1,0.0%,0,"1,484"
489,Andrei Pavel,ROU,—,0,1,0.0%,0,"1,487"
492,Fabien Cousin,BEL,0,0,1,0.0%,0,"1,495"
493,Andrew Richardson,GBR,0,0,1,0.0%,0,"1,492"
494,Buff Farrow,USA,0,1,1,50.0%,0,"1,483"
494,Shahar Perkiss,ISR,0,0,1,0.0%,0,"1,611"
501,Dick Norman,BEL,0,0,1,0.0%,0,"1,489"
506,Aki Rahunen,FIN,0,1,1,50.0%,0,"1,523"
516,Pavel Vizner,CZE,0,0,1,0.0%,0,"1,484"
519,Thomas Prerovsky,AUT,0,0,1,0.0%,0,"1,486"
545,Broderick Dyke,AUS,0,0,2,0.0%,0,"1,511"
551,Nduka Odizor,NGR,0,0,2,0.0%,0,"1,481"
558,Talito Corrales,ESP,0,0,1,0.0%,0,"1,495"
572,Mark Kratzmann,AUS,0,0,1,0.0%,0,"1,534"
574,Andrew Castle,GBR,0,0,2,0.0%,0,"1,409"
583,Alexander Windisch,GER,0,0,1,0.0%,0,"1,486"
589,Tom Kempers,NED,0,0,1,0.0%,0,"1,478"
590,George Bezecny,USA,0,0,1,0.0%,0,"1,489"
609,Hidehiko Tanizawa,JPN,0,0,1,0.0%,0,"1,464"
635,Radomir Vasek,CZE,0,0,1,0.0%,0,"1,474"
656,Neil Broad,GBR,0,0,1,0.0%,0,"1,485"
657,Tom Mercer,USA,0,0,1,0.0%,0,"1,448"
661,Julian Knowle,AUT,0,0,1,0.0%,0,"1,488"
674,Axel Finnberg,GER,0,0,1,0.0%,0,"1,482"
690,Magnus Norman,SWE,0,0,1,0.0%,0,"1,489"
701,Gil Kovalski,ISR,0,0,1,0.0%,0,"1,485"
727,Cyril Suk,CZE,0,0,2,0.0%,0,"1,399"
727,Sergio Casal,ESP,0,0,2,0.0%,0,"1,541"
742,Ken Flach,USA,0,0,1,0.0%,0,"1,558"
742,Libor Pimek,BEL,0,0,1,0.0%,0,"1,517"
742,Mark Keil,USA,0,0,1,0.0%,0,"1,510"
742,Murphy Jensen,USA,0,0,1,0.0%,0,"1,495"
742,Sven Salumaa,USA,0,0,1,0.0%,0,"1,489"
764,Dennis van Scheppingen,NED,—,0,1,0.0%,0,"1,482"
767,Michael Walker,HKG,0,0,1,0.0%,0,"1,453"
769,Bjorn Borg,SWE,0,0,8,0.0%,0,"1,985"
777,Shelby Cannon,USA,0,0,1,0.0%,0,"1,471"
795,Toshihisa Tsuchihashi,JPN,0,0,1,0.0%,0,"1,461"
821,Gerald Mandl,AUT,0,0,1,0.0%,0,"1,477"
846,John Sobel,USA,0,0,1,0.0%,0,"1,452"
852,Andrei Rybalko,UKR,0,0,1,0.0%,0,"1,489"
944,Mansour Bahrami,IRI,0,0,2,0.0%,0,"1,477"
"1,046",Yu Hui Lien,TPE,3,0,1,0.0%,0,"1,487"
"1,074",Cheng Fong Chang,CHN,2,0,1,0.0%,0,"1,488"
"1,074",James Greenhalgh,NZL,2,0,2,0.0%,0,"1,476"
"1,074",Jim Pugh,USA,2,0,1,0.0%,0,"1,588"
"1,074",Jorg Schors,GER,2,0,1,0.0%,0,"1,487"
"1,097",Andreas Fikas,GRE,1,0,1,0.0%,0,"1,485"
"1,097",Jason Cask,AUS,1,0,1,0.0%,0,"1,501"
"1,097",Johan Kriek,USA,1,0,1,0.0%,0,"1,593"
"1,097",Peter Doohan,AUS,1,0,1,0.0%,0,"1,421"
"1,097",Tasos Bavelas,GRE,1,0,1,0.0%,0,"1,473"
"1,097",Tim Mayotte,USA,1,0,1,0.0%,0,"1,698"
