rank,player,country,points,wins,losses,win_pct,titles,elo
181,Eric Fromm,USA,0,2,9,18.2%,0,"1,438"
182,Eric Deblicker,FRA,0,9,11,45.0%,0,"1,628"
182,Gabriel Urpi,ESP,0,5,5,50.0%,0,"1,551"
184,Jay Lapidus,USA,0,6,6,50.0%,0,"1,559"
186,Rejean Genois,CAN,0,1,8,11.1%,0,"1,440"
187,Sashi Menon,IND,0,6,15,28.6%,0,"1,493"
189,Alejandro Cortes,COL,0,5,6,45.5%,0,"1,508"
189,Bernard Boileau,BEL,0,3,2,60.0%,0,"1,564"
189,Ulf Eriksson,SWE,0,3,6,33.3%,0,"1,492"
189,Jai Dilouie,USA,0,2,4,33.3%,0,"1,481"
193,John Yuill,RSA,0,7,13,35.0%,0,"1,555"
195,Angel Gimenez,ESP,0,8,21,27.6%,0,"1,601"
195,Bruce Kleege,USA,0,4,11,26.7%,0,"1,440"
197,Kevin Curren,USA,0,7,14,33.3%,0,"1,550"
197,Haroon Ismail,ZIM,0,4,14,22.2%,0,"1,471"
199,Klaus Eberhard,GER,0,9,10,47.4%,0,"1,596"
199,Allan Stone,AUS,0,4,4,50.0%,0,"1,737"
199,Glenn Petrovic,USA,0,1,1,50.0%,0,"1,513"
202,Rick Fisher,USA,0,6,12,33.3%,0,"1,485"
203,Georges Goven,FRA,0,8,11,42.1%,0,"1,543"
204,Shlomo Glickstein,ISR,0,4,5,44.4%,0,"1,516"
207,Ken Rosewall,AUS,0,4,5,44.4%,0,"1,746"
208,John Chris Lewis,USA,0,3,6,33.3%,0,"1,510"
209,Noel Phillips,AUS,0,5,12,29.4%,0,"1,450"
211,Mark Turpin,USA,0,1,7,12.5%,0,"1,454"
212,Eric Friedler,USA,0,5,7,41.7%,0,"1,513"
213,Wolfgang Popp,GER,0,4,6,40.0%,0,"1,532"
214,Onny Parun,NZL,0,3,15,16.7%,0,"1,426"
215,Juan Nunez,CHI,0,3,5,37.5%,0,"1,517"
215,Tenny Svensson,SWE,0,2,9,18.2%,0,"1,482"
217,Cliff Drysdale,RSA,0,5,12,29.4%,0,"1,710"
219,Byron Bertram,RSA,0,1,2,33.3%,0,"1,646"
219,Erick Iskersky,USA,0,1,9,10.0%,0,"1,479"
219,Mike Machette,USA,0,0,5,0.0%,0,"1,421"
219,Mike Myburg,RSA,0,0,1,0.0%,0,"1,391"
224,Randy Crawford,USA,0,4,13,23.5%,0,"1,452"
224,Rocky Maguire,USA,—,0,1,0.0%,0,"1,486"
225,Tim Garcia,USA,0,1,9,10.0%,0,"1,407"
226,Frew Mcmillan,RSA,0,4,8,33.3%,0,"1,647"
226,John Newcombe,AUS,0,4,3,57.1%,0,"1,831"
226,Ernie Ewert,AUS,0,3,5,37.5%,0,"1,460"
226,Robin Drysdale,GBR,0,3,11,21.4%,0,"1,488"
231,Eddie Edwards,RSA,0,2,3,40.0%,0,"1,490"
231,Herve Gauvain,FRA,0,1,3,25.0%,0,"1,429"
233,Antonio Munoz,ESP,0,4,13,23.5%,0,"1,534"
234,Andrew Jarrett,GBR,0,7,11,38.9%,0,"1,493"
234,Alvin Gardiner,AUS,0,4,21,16.0%,0,"1,404"
234,Javier Soler,ESP,0,3,8,27.3%,0,"1,432"
234,Sean Sorensen,IRL,0,0,3,0.0%,0,"1,454"
242,Jurgen Fassbender,GER,0,4,5,44.4%,0,"1,627"
242,Chris Gunning,NZL,0,3,5,37.5%,0,"1,500"
242,Peter Campbell,AUS,0,1,7,12.5%,0,"1,386"
245,Mel Purcell,USA,0,2,4,33.3%,0,"1,508"
245,Larry Stefanki,USA,0,1,1,50.0%,0,"1,511"
245,Cary Stansbury,USA,0,0,5,0.0%,0,"1,443"
251,Steve Denton,USA,0,2,7,22.2%,0,"1,466"
252,John Hayes,USA,0,1,1,50.0%,0,"1,506"
252,Christophe Casa,FRA,0,0,3,0.0%,0,"1,413"
252,Denis Naegelen,FRA,0,0,2,0.0%,0,"1,536"
252,Tsuyoshi Fukui,JPN,0,0,3,0.0%,0,"1,464"
256,Marcos Hocevar,BRA,0,0,1,0.0%,0,"1,487"
257,Jun Kamiwazumi,JPN,0,3,1,75.0%,0,"1,591"
257,Bob Giltinan,AUS,0,2,4,33.3%,0,"1,549"
257,Franco Merlone,ITA,0,1,1,50.0%,0,"1,512"
260,Joel Bailey,USA,0,2,8,20.0%,0,"1,416"
261,Ove Bengtson,SWE,0,4,12,25.0%,0,"1,598"
261,Andy Kohlberg,USA,0,1,7,12.5%,0,"1,459"
261,Roberto Lombardi,ITA,0,0,1,0.0%,0,"1,422"
265,Willem Prinsloo,RSA,0,1,9,10.0%,0,"1,427"
266,Welry Fritz,CAN,0,1,3,25.0%,0,"1,466"
267,Mike Shore,USA,0,2,4,33.3%,0,"1,513"
267,Marcello Lara,MEX,0,0,2,0.0%,0,"1,451"
271,Robert Reininger,AUT,0,0,5,0.0%,0,"1,427"
274,Dick Crealy,AUS,0,1,10,9.1%,0,"1,497"
275,Bruce Nichols,USA,0,1,5,16.7%,0,"1,451"
276,Reinhart Probst,GER,0,5,4,55.6%,0,"1,537"
276,Jim Delaney,USA,0,2,9,18.2%,0,"1,519"
276,Douglas Palm,SWE,0,0,1,0.0%,0,"1,455"
279,Rory Chappell,RSA,0,2,2,50.0%,0,"1,540"
279,Roberto Meneschincheri,ITA,0,0,3,0.0%,0,"1,481"
283,Carlos Behar,COL,0,0,2,0.0%,0,"1,465"
284,Francois Jauffret,FRA,0,1,4,20.0%,0,"1,581"
287,Mike Harrington,USA,0,3,2,60.0%,0,"1,524"
287,Greg Halder,CAN,0,0,1,0.0%,0,"1,436"
289,Jiri Granat,CZE,0,3,4,42.9%,0,"1,544"
293,Lars Elvstrom,DEN,0,0,1,0.0%,0,"1,496"
293,Thierry Stevaux,BEL,0,0,3,0.0%,0,"1,462"
300,Pedro Rebolledo,CHI,0,3,2,60.0%,0,"1,534"
300,Raul Antonio Viver,ECU,0,3,1,75.0%,0,"1,554"
300,Vladimir Zednik,CZE,0,1,7,12.5%,0,"1,580"
300,Ali Madani,IRI,0,0,1,0.0%,0,"1,483"
300,Michael Greenberg,USA,0,0,2,0.0%,0,"1,474"
305,Greg Whitecross,AUS,0,2,4,33.3%,0,"1,487"
305,Hubertus Hoyt,USA,0,1,5,16.7%,0,"1,410"
305,John Fitzgerald,AUS,0,1,4,20.0%,0,"1,470"
305,Nial Brash,USA,0,1,2,33.3%,0,"1,487"
311,Jorge Andrew,VEN,0,3,24,11.1%,0,"1,414"
312,Ricardo Acuna,CHI,0,3,2,60.0%,0,"1,532"
312,Brad Rowe,USA,0,1,1,50.0%,0,"1,532"
312,Charlie Pasarell,USA,0,1,7,12.5%,0,"1,563"
312,Larry Loeb,USA,0,1,1,50.0%,0,"1,499"
312,Nicola Spear,SRB,0,1,3,25.0%,0,"1,512"
312,Roberto Vizcaino,ESP,0,1,2,33.3%,0,"1,512"
312,Carlos Gomez,COL,0,0,1,0.0%,0,"1,479"
321,David Mustard,NZL,0,1,1,50.0%,0,"1,503"
321,Gianni Marchetti,ITA,0,0,1,0.0%,0,"1,453"
326,Zan Guerry,USA,0,1,3,25.0%,0,"1,517"
326,Frantisek Pala,CZE,0,0,2,0.0%,0,"1,487"
326,Markus Gunthardt,SUI,0,0,1,0.0%,0,"1,491"
332,Brian Fairlie,NZL,0,2,5,28.6%,0,"1,607"
332,Lloyd Bourne,USA,0,1,3,25.0%,0,"1,494"
332,Warren Girle,AUS,0,0,1,0.0%,0,"1,490"
339,Chris Johnstone,AUS,0,0,2,0.0%,0,"1,463"
339,Jeff Turpin,USA,0,0,1,0.0%,0,"1,491"
339,Phil Davies,AUS,0,0,3,0.0%,0,"1,473"
339,Woody Blocher,USA,0,0,1,0.0%,0,"1,374"
347,David Imonitie,NGR,0,2,1,66.7%,0,"1,514"
347,Gustavo Guerrero,ARG,0,0,1,0.0%,0,"1,467"
347,Rohun Beven,GBR,0,0,1,0.0%,0,"1,485"
356,John Eagleton,RSA,0,1,1,50.0%,0,"1,480"
356,Victor Eke,AUS,0,1,3,25.0%,0,"1,439"
356,Enzo Vattuone,ITA,0,0,1,0.0%,0,"1,461"
356,Goran Bergstrand,SWE,0,0,2,0.0%,0,"1,481"
356,Greg Braun,AUS,0,0,2,0.0%,0,"1,337"
368,Syd Ball,AUS,0,3,5,37.5%,0,"1,517"
368,Brad Guan,AUS,0,1,1,50.0%,0,"1,506"
368,Max Wunschig,GER,0,1,3,25.0%,0,"1,432"
368,Patrick Hombergen,BEL,0,1,1,50.0%,0,"1,567"
368,Thomas Hogstedt,SWE,0,1,1,50.0%,0,"1,521"
368,Stefan Svensson,SWE,0,0,4,0.0%,0,"1,482"
377,Bhanu Nunna,IND,0,1,2,33.3%,0,"1,429"
377,Jiri Prucha,CZE,0,1,2,33.3%,0,"1,503"
377,Marko Ostoja,CRO,0,0,1,0.0%,0,"1,498"
377,Roberto Arguello,ARG,0,0,1,0.0%,0,"1,496"
377,Tracy Delatte,USA,0,0,1,0.0%,0,"1,482"
389,Jan Gunnarsson,SWE,0,1,4,20.0%,0,"1,489"
389,Jun Kuki,JPN,0,1,2,33.3%,0,"1,577"
389,Famiano Meneschincheri,ITA,0,0,1,0.0%,0,"1,484"
389,Gerard Toulon,FRA,0,0,1,0.0%,0,"1,481"
389,John Molin,USA,0,0,1,0.0%,0,"1,476"
389,Pat Cramer,RSA,0,0,1,0.0%,0,"1,422"
389,Wayne Hampson,AUS,0,0,2,0.0%,0,"1,446"
400,Ulrich Marten,GER,0,2,5,28.6%,0,"1,489"
400,Damir Keretic,GER,0,1,2,33.3%,0,"1,496"
400,John Bartlett,AUS,0,1,3,25.0%,0,"1,337"
400,Massimo Rivaroli,ITA,0,1,2,33.3%,0,"1,502"
400,Nobuya Tamura,JPN,0,1,1,50.0%,0,"1,502"
400,Roger Taylor,GBR,0,1,2,33.3%,0,"1,558"
400,David Whyte,AUS,0,0,3,0.0%,0,"1,457"
400,Didier Frantz,FRA,0,0,1,0.0%,0,"1,494"
420,Peter Pearson,USA,0,2,1,66.7%,0,"1,472"
420,Hans Simonsson,SWE,0,1,2,33.3%,0,"1,467"
420,Jean Baptiste Chanfreau,FRA,0,1,2,33.3%,0,"1,538"
420,John Trickey,AUS,0,1,2,33.3%,0,"1,380"
420,Filip Krajcik,AUT,0,0,1,0.0%,0,"1,486"
420,Lorenzo Fargas,ESP,0,0,1,0.0%,0,"1,472"
420,Regis Brunet,FRA,0,0,1,0.0%,0,"1,439"
420,Scott Carnahan,USA,0,0,1,0.0%,0,"1,454"
420,Tim Mayotte,USA,0,0,4,0.0%,0,"1,453"
420,Vittorio Magnelli,ITA,0,0,2,0.0%,0,"1,483"
439,Shigeyuki Nishio,JPN,0,2,2,50.0%,0,"1,504"
439,Freddie Sauer,RSA,0,1,1,50.0%,0,"1,512"
439,Ion Tiriac,ROU,0,1,3,25.0%,0,"1,525"
439,Roland Stadler,SUI,0,1,2,33.3%,0,"1,482"
439,Gonzalo Nunez,USA,0,0,1,0.0%,0,"1,492"
439,Kiyoshi Tanabe,JPN,—,0,1,0.0%,0,"1,432"
439,Martin Lorenzoni,ITA,0,0,1,0.0%,0,"1,497"
454,Bidynt Goswami,IND,0,1,1,50.0%,0,"1,491"
454,Alvaro Margets,ESP,0,0,1,0.0%,0,"1,475"
454,Marco Consolini,ITA,0,0,1,0.0%,0,"1,466"
454,Per Larsson,SWE,0,0,1,0.0%,0,"1,467"
454,Shinichi Sakamoto,JPN,0,0,1,0.0%,0,"1,471"
480,Harald Elschenbroich,GER,0,1,1,50.0%,0,"1,606"
480,Warrick Jones,USA,0,1,1,50.0%,0,"1,509"
480,Andy Mccurry,USA,0,0,1,0.0%,0,"1,477"
480,Derek Segal,RSA,0,0,1,0.0%,0,"1,489"
480,Gregoire Rafaitin,FRA,0,0,2,0.0%,0,"1,477"
480,Peter Doohan,AUS,0,0,1,0.0%,0,"1,491"
480,Ray Ruffels,AUS,0,0,4,0.0%,0,"1,544"
480,Scott Davis,USA,0,0,1,0.0%,0,"1,497"
480,Shozo Shiraishi,JPN,0,0,1,0.0%,0,"1,491"
511,Hans Jurgen Pohmann,GER,0,1,1,50.0%,0,"1,651"
511,Nicholas Kalogeropoulos,GRE,0,1,1,50.0%,0,"1,487"
511,Alejandro Gattiker,ARG,0,0,2,0.0%,0,"1,493"
511,Curt Stalder,USA,0,0,1,0.0%,0,"1,498"
511,Marco Alciati,ITA,0,0,2,0.0%,0,"1,480"
511,Tim Clements,AUS,0,0,1,0.0%,0,"1,505"
546,Roland Steigler,AUT,0,1,2,33.3%,0,"1,507"
546,Tetsu Kuramitsu,JPN,0,1,1,50.0%,0,"1,480"
546,Akinori Naguro,JPN,0,0,1,0.0%,0,"1,479"
546,Bob Hewitt,RSA,0,0,3,0.0%,0,"1,547"
546,Carl Axel Hageskog,SWE,0,0,1,0.0%,0,"1,491"
546,Claudio Panatta,ITA,0,0,2,0.0%,0,"1,467"
546,Gaston Escofet,ESP,0,0,1,0.0%,0,"1,483"
546,Graziano Risi,ITA,0,0,1,0.0%,0,"1,496"
546,Ilan Sher,ISR,0,0,1,0.0%,0,"1,479"
546,Steven Alger,BER,0,0,1,0.0%,0,"1,487"
546,Wayne Pascoe,AUS,0,0,1,0.0%,0,"1,496"
579,Alan Chandronnait,USA,0,0,1,0.0%,0,"1,470"
579,Andrew Rae,AUS,0,0,1,0.0%,0,"1,440"
579,Antonio Domenech,ESP,0,0,1,0.0%,0,"1,481"
579,Bernhard Pils,AUT,0,0,1,0.0%,0,"1,493"
579,B. Hochstadter,USA,0,0,1,0.0%,0,"1,492"
579,Blaine Willenborg,USA,0,0,1,0.0%,0,"1,488"
579,Chang Hong Ni,CHN,0,0,1,0.0%,0,"1,494"
579,David Lloyd,GBR,0,0,2,0.0%,0,"1,441"
579,Diego Perez,URU,0,0,1,0.0%,0,"1,486"
579,Eiji Takeuchi,JPN,0,0,1,0.0%,0,"1,483"
579,Etsuo Uchiyama,JPN,0,0,1,0.0%,0,"1,487"
579,Fabrizio Fanucci,ITA,0,0,1,0.0%,0,"1,459"
579,Glenn Michibata,CAN,0,0,1,0.0%,0,"1,495"
579,Ian Bersin,AUS,0,0,1,0.0%,0,"1,487"
579,John Lucas,USA,0,0,1,0.0%,0,"1,469"
579,Mark Farrell,GBR,0,0,1,0.0%,0,"1,464"
579,Martin Wostenholme,CAN,0,0,1,0.0%,0,"1,497"
579,Nandan Bal,IND,0,0,1,0.0%,0,"1,475"
579,Osuma Nakamura,JPN,0,0,1,0.0%,0,"1,469"
579,Patrizio Parrini,ITA,0,0,1,0.0%,0,"1,467"
579,Peter Hampton,NZL,0,0,1,0.0%,0,"1,487"
579,Robert Bettauer,CAN,0,0,1,0.0%,0,"1,475"
579,Shanker Krishnan,IND,0,0,1,0.0%,0,"1,470"
579,Shoichi Tatsuno,JPN,0,0,1,0.0%,0,"1,482"
579,Suehiro Ito,JPN,0,0,1,0.0%,0,"1,480"
579,Theo Gorter,NED,0,0,1,0.0%,0,"1,484"
579,Thierry Tulasne,FRA,0,0,1,0.0%,0,"1,487"
579,Tim Vann,USA,0,0,1,0.0%,0,"1,500"
579,Tom Lee,USA,0,0,1,0.0%,0,"1,491"
579,Torquato Rossini,ITA,0,0,1,0.0%,0,"1,485"
662,Craig A Miller,AUS,0,1,1,50.0%,0,"1,516"
662,Akira Kawaguchi,JPN,0,0,1,0.0%,0,"1,487"
662,Akira Motomura,JPN,0,0,1,0.0%,0,"1,461"
662,Ben Testerman,USA,0,0,1,0.0%,0,"1,497"
662,Bullus Hussaini,NGR,0,0,1,0.0%,0,"1,487"
662,Cary Leeds,USA,0,0,1,0.0%,0,"1,489"
662,Cliff Richey,USA,0,0,1,0.0%,0,"1,693"
662,Dale Power,CAN,0,0,1,0.0%,0,"1,440"
662,Eylon Sinai,ISR,0,0,1,0.0%,0,"1,487"
662,George Rudman,RSA,0,0,1,0.0%,0,"1,489"
662,George Taylor,USA,0,0,1,0.0%,0,"1,392"
662,Gunther Gnettner,GER,0,0,1,0.0%,0,"1,469"
662,H. Hsu,CHN,0,0,1,0.0%,0,"1,483"
662,Hiroyuki Bamba,JPN,0,0,1,0.0%,0,"1,482"
662,Horace Reid,USA,0,0,1,0.0%,0,"1,478"
662,Ian Fletcher,AUS,0,0,1,0.0%,0,"1,486"
662,Jean Luc Cotard,FRA,0,0,1,0.0%,0,"1,483"
662,Jim Ward,USA,0,0,1,0.0%,0,"1,453"
662,Jose Castanon,ESP,0,0,1,0.0%,0,"1,377"
662,Juan Manuel Hidalgo,ESP,0,0,1,0.0%,0,"1,498"
662,Juan Torralbo,ESP,0,0,1,0.0%,0,"1,502"
662,Luis Borfiga,MON,0,0,1,0.0%,0,"1,469"
662,Mal Anderson,AUS,0,0,1,0.0%,0,"1,650"
662,Marco Gudino,ECU,0,0,1,0.0%,0,"1,498"
662,Nick Badenhorst,RSA,0,0,1,0.0%,0,"1,492"
662,Owen Davidson,AUS,0,0,1,0.0%,0,"1,618"
662,Pancho Walthall,USA,0,0,1,0.0%,0,"1,478"
662,Pedro Gonzalez,PUR,0,0,1,0.0%,0,"1,496"
662,Rod Laver,AUS,0,0,1,0.0%,0,"1,901"
662,Segun Balogun,NGR,0,0,1,0.0%,0,"1,473"
