rank,player,country,points,wins,losses,win_pct,titles,elo
108,Carl Limberger,AUS,0,0,1,0.0%,0,"1,407"
109,Guillermo Perez-Roldan,ARG,0,9,7,56.2%,0,"1,590"
110,Ricki Osterthun,GER,0,15,17,46.9%,0,"1,595"
111,Franco Davin,ARG,0,8,7,53.3%,0,"1,583"
112,Corrado Aprili,ITA,0,3,4,42.9%,0,"1,502"
113,Dan Goldie,USA,0,8,10,44.4%,0,"1,658"
114,Bud Schultz,USA,0,15,24,38.5%,0,"1,625"
115,Mike Leach,USA,0,16,23,41.0%,0,"1,641"
117,Todd Nelson,USA,0,8,15,34.8%,0,"1,564"
118,Martin Laurendeau,CAN,0,3,3,50.0%,0,"1,542"
119,Carlos Kirmayr,BRA,0,2,10,16.7%,0,"1,499"
120,Christian Bergstrom,SWE,0,4,7,36.4%,0,"1,518"
122,Bob Green,USA,0,14,16,46.7%,0,"1,607"
123,Tore Meinecke,GER,0,5,8,38.5%,0,"1,522"
124,Thomas Hogstedt,SWE,0,2,8,20.0%,0,"1,504"
125,Wojtek Fibak,POL,0,5,12,29.4%,0,"1,636"
126,Stanislav Birner,CZE,0,3,7,30.0%,0,"1,487"
127,Andrew Castle,GBR,0,4,3,57.1%,0,"1,564"
128,Thierry Champion,FRA,0,4,11,26.7%,0,"1,523"
129,Jorgen Windahl,SWE,0,6,9,40.0%,0,"1,494"
130,John Sadri,USA,0,12,21,36.4%,0,"1,648"
131,Mark Dickson,USA,0,8,11,42.1%,0,"1,613"
132,Roland Stadler,SUI,0,6,3,66.7%,0,"1,630"
133,Menno Oosting,NED,0,4,4,50.0%,0,"1,520"
134,Juan Avendano,ESP,0,6,10,37.5%,0,"1,520"
135,Jon Levine,USA,0,1,4,20.0%,0,"1,497"
136,Marko Ostoja,CRO,0,10,18,35.7%,0,"1,544"
137,Darren Cahill,AUS,0,5,6,45.5%,0,"1,548"
138,Claudio Mezzadri,SUI,0,12,16,42.9%,0,"1,584"
139,Peter Carlsson,SWE,0,3,4,42.9%,0,"1,508"
140,Victor Pecci,PAR,0,4,6,40.0%,0,"1,577"
141,Alejandro Ganzabal,ARG,0,3,5,37.5%,0,"1,518"
142,Mark Kratzmann,AUS,0,5,10,33.3%,0,"1,546"
143,Javier Frana,ARG,0,1,3,25.0%,0,"1,467"
144,Andrew Sznajder,CAN,0,4,4,50.0%,0,"1,547"
145,Jay Lapidus,USA,0,5,7,41.7%,0,"1,626"
146,Barry Moir,RSA,0,8,16,33.3%,0,"1,535"
148,Wolfgang Popp,GER,0,4,7,36.4%,0,"1,447"
149,Mark Buckley,USA,0,2,3,40.0%,0,"1,486"
150,Carl Uwe Steeb,GER,0,2,4,33.3%,0,"1,499"
152,Gilad Bloom,ISR,0,2,1,66.7%,0,"1,538"
153,Claudio Panatta,ITA,0,7,16,30.4%,0,"1,536"
155,Peter Elter,GER,0,3,3,50.0%,0,"1,532"
156,Eric Winogradsky,FRA,0,1,1,50.0%,0,"1,484"
157,Shahar Perkiss,ISR,0,6,11,35.3%,0,"1,608"
158,Hans Schwaier,GER,0,7,20,25.9%,0,"1,546"
159,Bruno Oresar,CRO,0,6,10,37.5%,0,"1,587"
160,Blaine Willenborg,USA,0,5,9,35.7%,0,"1,534"
162,Steve Guy,NZL,0,2,3,40.0%,0,"1,466"
163,Brad Drewett,AUS,0,6,8,42.9%,0,"1,590"
164,Tony Mmoh,NGR,0,0,6,0.0%,0,"1,448"
165,Pavel Slozil,CZE,0,8,16,33.3%,0,"1,587"
166,Srinivasan Vasudevan,IND,0,1,1,50.0%,0,"1,512"
167,Bruce Derlin,NZL,0,4,5,44.4%,0,"1,466"
168,Kelly Jones,USA,0,5,5,50.0%,0,"1,584"
169,Charles Bud Cox,USA,0,2,5,28.6%,0,"1,452"
170,Patrik Kuhnen,GER,0,1,3,25.0%,0,"1,507"
171,Ricardo Acuna,CHI,0,9,20,31.0%,0,"1,564"
172,Pedro Rebolledo,CHI,0,2,4,33.3%,0,"1,605"
173,Marco Armellini,ITA,0,2,1,66.7%,0,"1,563"
174,Lawson Duncan,USA,0,11,18,37.9%,0,"1,569"
175,Olli Rahnasto,FIN,0,1,3,25.0%,0,"1,526"
176,Leif Shiras,USA,0,2,5,28.6%,0,"1,591"
177,Olivier Delaitre,FRA,0,1,2,33.3%,0,"1,483"
179,Claudio Pistolesi,ITA,0,7,12,36.8%,0,"1,572"
180,Russell Simpson,NZL,0,4,10,28.6%,0,"1,536"
181,Mark Woodforde,AUS,0,11,14,44.0%,1,"1,546"
183,Jaroslav Navratil,CZE,0,1,1,50.0%,0,"1,517"
184,Stephane Bonneau,CAN,0,0,4,0.0%,0,"1,443"
185,Jim Gurfein,USA,0,1,2,33.3%,0,"1,529"
186,Ronnie Bathman,SWE,0,2,8,20.0%,0,"1,448"
187,Jeremy Bates,GBR,0,9,16,36.0%,0,"1,513"
188,Derek Tarr,USA,0,1,1,50.0%,0,"1,539"
189,Peter Moraing,GER,0,4,5,44.4%,0,"1,509"
190,Martin Wostenholme,CAN,0,9,18,33.3%,0,"1,533"
192,Bernhard Pils,AUT,0,0,1,0.0%,0,"1,463"
193,Peter Lindgren,SWE,0,1,3,25.0%,0,"1,493"
194,Ivo Werner,GER,0,3,4,42.9%,0,"1,491"
195,Roberto Saad,ARG,0,0,6,0.0%,0,"1,461"
196,Massimo Cierro,ITA,0,0,4,0.0%,0,"1,442"
198,Joao Soares,BRA,0,3,3,50.0%,0,"1,558"
199,Magnus Tideman,SWE,0,1,2,33.3%,0,"1,489"
199,Hans Dieter Beutel,GER,0,0,1,0.0%,0,"1,475"
201,Rick Leach,USA,0,0,4,0.0%,0,"1,468"
202,Jose Clavet,ESP,0,2,2,50.0%,0,"1,542"
203,Michael Robertson,USA,0,5,10,33.3%,0,"1,484"
205,Paul Chamberlin,USA,0,3,2,60.0%,0,"1,523"
206,Glenn Michibata,CAN,0,7,20,25.9%,0,"1,515"
207,Bill Cowan,CAN,0,0,2,0.0%,0,"1,422"
208,Eduardo Masso,BEL,0,0,4,0.0%,0,"1,457"
209,Marcelo Ingaramo,ARG,0,9,15,37.5%,0,"1,588"
211,Fernando Roese,BRA,0,1,1,50.0%,0,"1,489"
212,Thierry Pham,FRA,0,2,1,66.7%,0,"1,515"
213,Julio Goes,BRA,0,1,6,14.3%,0,"1,408"
214,Nelson Aerts,BRA,0,3,11,21.4%,0,"1,464"
215,Jesus Colas,ESP,0,0,2,0.0%,0,"1,461"
217,Alex Antonitsch,AUT,0,3,4,42.9%,0,"1,522"
219,Paul Vojtischek,GER,0,0,2,0.0%,0,"1,480"
220,Michael Tauson,DEN,0,1,1,50.0%,0,"1,505"
221,Lars Anders Wahlgren,SWE,0,0,1,0.0%,0,"1,495"
222,Chip Hooper,USA,0,5,12,29.4%,0,"1,577"
223,Ken Flach,USA,0,4,15,21.1%,0,"1,556"
225,Javier Sanchez,ESP,0,2,1,66.7%,0,"1,529"
226,Mike Bauer,USA,0,2,5,28.6%,0,"1,517"
227,Gerardo Vacarezza,CHI,0,1,1,50.0%,0,"1,497"
228,Ricardo Acioly,BRA,0,0,2,0.0%,0,"1,482"
229,Stephan Medem,SUI,0,0,2,0.0%,0,"1,458"
230,Marc Flur,USA,0,3,9,25.0%,0,"1,517"
231,Roberto Arguello,ARG,0,7,15,31.8%,0,"1,571"
232,Danilo Marcelino,BRA,0,0,1,0.0%,0,"1,480"
233,Denys Maasdorp,RSA,0,0,2,0.0%,0,"1,480"
234,Florin Segarceanu,ROU,0,4,13,23.5%,0,"1,503"
235,Ricky Brown,USA,0,1,4,20.0%,0,"1,472"
238,Brian Levine,RSA,0,1,3,25.0%,0,"1,474"
239,Christian Saceanu,GER,0,0,3,0.0%,0,"1,442"
240,Harold Solomon,USA,0,4,8,33.3%,0,"1,593"
241,Larry Stefanki,USA,0,4,9,30.8%,0,"1,626"
242,Francesco Cancellotti,ITA,0,7,16,30.4%,0,"1,575"
243,Brett Dickinson,USA,0,2,2,50.0%,0,"1,507"
244,Alex Stepanek,GER,0,2,8,20.0%,0,"1,450"
245,Nick Fulwood,GBR,0,1,1,50.0%,0,"1,463"
247,Cesar Kist,BRA,0,3,5,37.5%,0,"1,472"
248,Vallis Wilder,USA,0,3,8,27.3%,0,"1,483"
250,Mansour Bahrami,IRI,0,5,4,55.6%,0,"1,527"
251,Heinz Gunthardt,SUI,0,3,9,25.0%,0,"1,670"
252,Dacio Campos,BRA,0,0,1,0.0%,0,"1,430"
253,Jeff Klaparda,USA,0,0,1,0.0%,0,"1,514"
254,Steve Shaw,GBR,0,0,3,0.0%,0,"1,455"
255,Juan Aguilera,ESP,0,5,14,26.3%,0,"1,594"
256,Peter Carter,AUS,0,1,2,33.3%,0,"1,513"
257,Roberto Azar,ARG,0,1,2,33.3%,0,"1,504"
258,Simon Youl,AUS,0,5,5,50.0%,0,"1,587"
260,Rick Rudeen,USA,0,1,5,16.7%,0,"1,477"
261,Edoardo Mazza,ITA,0,1,1,50.0%,0,"1,490"
262,Craig A Miller,AUS,0,2,2,50.0%,0,"1,446"
263,Chris Pridham,CAN,0,0,1,0.0%,0,"1,471"
264,Hans Peter Kandler,AUT,0,0,1,0.0%,0,"1,422"
265,Jorge Bardou,ESP,0,2,6,25.0%,0,"1,491"
266,Anthony Lane,AUS,0,0,1,0.0%,0,"1,472"
267,Randy Nixon,USA,0,0,2,0.0%,0,"1,413"
268,Cary Stansbury,USA,0,2,2,50.0%,0,"1,481"
271,Jaromir Becka,GER,0,0,1,0.0%,0,"1,550"
272,Tomm Warneke,USA,0,3,12,20.0%,0,"1,467"
273,Magnus Gustafsson,SWE,0,0,2,0.0%,0,"1,479"
274,Dan Cassidy,USA,0,2,6,25.0%,0,"1,511"
275,Pieter Aldrich,RSA,0,1,1,50.0%,0,"1,512"
277,Gianluca Pozzi,ITA,0,0,2,0.0%,0,"1,480"
278,Carlos Castellan,ARG,0,1,4,20.0%,0,"1,530"
279,Guillermo Rivas,ARG,0,0,3,0.0%,0,"1,425"
281,Laurie Warder,AUS,0,0,2,0.0%,0,"1,456"
282,Raul Antonio Viver,ECU,0,0,3,0.0%,0,"1,484"
283,Hugo Nunez,ECU,0,0,1,0.0%,0,"1,468"
284,Shlomo Glickstein,ISR,0,2,8,20.0%,0,"1,528"
285,George Kalovelonis,GRE,0,1,1,50.0%,0,"1,528"
286,Craig Campbell,RSA,0,0,5,0.0%,0,"1,449"
287,Jean Marc Piacentile,FRA,0,0,1,0.0%,0,"1,490"
288,Jan Willem Lodder,NED,0,1,1,50.0%,0,"1,509"
289,Kelly Evernden,NZL,0,2,12,14.3%,0,"1,543"
290,Hugo Chapacu,PAR,0,1,1,50.0%,0,"1,507"
294,Stephen Botfield,GBR,0,1,1,50.0%,0,"1,527"
299,Eduardo Osta,ESP,0,0,2,0.0%,0,"1,442"
300,Steve Denton,USA,0,2,7,22.2%,0,"1,553"
301,Peter Doohan,AUS,0,0,7,0.0%,0,"1,555"
306,Amit Naor,ISR,0,0,1,0.0%,0,"1,491"
307,Mark Edmondson,AUS,0,3,9,25.0%,0,"1,540"
312,Gustavo Guerrero,ARG,0,0,1,0.0%,0,"1,431"
315,Tsuyoshi Fukui,JPN,0,1,1,50.0%,0,"1,479"
317,Igor Flego,CRO,0,0,1,0.0%,0,"1,492"
319,Bruno Dadillon,FRA,0,1,2,33.3%,0,"1,484"
320,Larry Scott,USA,0,0,1,0.0%,0,"1,492"
323,Hatem Mcdadi,CAN,0,0,3,0.0%,0,"1,452"
328,Nicklas Kroon,SWE,0,0,1,0.0%,0,"1,483"
329,Danny Saltz,USA,0,0,2,0.0%,0,"1,551"
330,Jose Higueras,ESP,0,2,1,66.7%,0,"1,722"
331,Paul Torre,FRA,0,0,1,0.0%,0,"1,528"
333,Fredrik Waern,SWE,0,0,1,0.0%,0,"1,495"
337,Richey Reneberg,USA,0,2,3,40.0%,0,"1,512"
339,Jerome Potier,FRA,0,1,5,16.7%,0,"1,536"
340,Karel Demuynck,BEL,0,1,1,50.0%,0,"1,502"
341,Ferrante Rocchi,ITA,0,1,1,50.0%,0,"1,475"
344,Oliver Ploner,AUT,0,0,1,0.0%,0,"1,493"
345,Richard Vogel,CZE,0,0,1,0.0%,0,"1,483"
349,Karl Richter,USA,0,0,2,0.0%,0,"1,466"
351,Michele Fioroni,ITA,0,0,2,0.0%,0,"1,473"
354,Stefan Simonsson,SWE,0,0,4,0.0%,0,"1,545"
357,Desmond Tyson,AUS,0,1,1,50.0%,0,"1,499"
363,Joey Rive,USA,0,0,1,0.0%,0,"1,487"
363,Trevor Allan,AUS,0,0,2,0.0%,0,"1,521"
367,Fredrik Rosenquist,SWE,0,1,2,33.3%,0,"1,497"
368,David Lewis,NZL,0,2,1,66.7%,0,"1,483"
370,Shuzo Matsuoka,JPN,0,1,3,25.0%,0,"1,487"
371,Udo Riglewski,GER,0,1,2,33.3%,0,"1,531"
376,Howard Herr,RSA,0,1,1,50.0%,0,"1,517"
378,Harald Rittersbacher,GER,0,0,3,0.0%,0,"1,468"
380,John Letts,USA,0,1,1,50.0%,0,"1,503"
382,Balazs Taroczy,HUN,0,2,2,50.0%,0,"1,641"
383,Gilbert Schaller,AUT,0,0,1,0.0%,0,"1,482"
391,Jorge Lozano,MEX,0,0,1,0.0%,0,"1,470"
393,Andy Kohlberg,USA,0,1,1,50.0%,0,"1,499"
394,James Turner,GBR,0,1,1,50.0%,0,"1,510"
396,Tom Nijssen,NED,0,0,3,0.0%,0,"1,476"
398,Alexandre Hocevar,BRA,0,0,1,0.0%,0,"1,494"
402,Luke Jensen,USA,0,1,2,33.3%,0,"1,536"
404,Tomas Carbonell,ESP,0,1,3,25.0%,0,"1,480"
405,Shane Barr,AUS,0,0,1,0.0%,0,"1,472"
410,David Mustard,NZL,0,1,1,50.0%,0,"1,506"
412,Gustavo Luza,ARG,0,1,2,33.3%,0,"1,478"
414,Colin Dowdeswell,GBR,0,1,1,50.0%,0,"1,511"
420,Brett Custer,AUS,0,0,3,0.0%,0,"1,477"
426,Stephen Furlong,AUS,0,1,1,50.0%,0,"1,497"
429,Michael Walker,HKG,0,0,1,0.0%,0,"1,476"
434,Norm Schellenger,USA,0,0,2,0.0%,0,"1,483"
436,Chris Dunk,USA,0,1,1,50.0%,0,"1,535"
440,Christian Feenstra,NED,0,0,1,0.0%,0,"1,490"
442,Kevin Moir,RSA,0,0,2,0.0%,0,"1,489"
453,Tetsu Kuramitsu,JPN,0,0,1,0.0%,0,"1,414"
457,Rolf Hertzog,SUI,0,0,3,0.0%,0,"1,476"
467,David Livingston,USA,0,1,1,50.0%,0,"1,506"
469,Torben Theine,GER,0,0,1,0.0%,0,"1,487"
470,Joel Bailey,USA,0,0,1,0.0%,0,"1,418"
476,Gustavo Tiberti,ARG,0,0,4,0.0%,0,"1,471"
483,Per Henricsson,SWE,0,0,1,0.0%,0,"1,492"
484,Eric Korita,USA,0,1,2,33.3%,0,"1,622"
489,Christoph Zipf,GER,0,0,1,0.0%,0,"1,517"
490,Rudiger Benz,GER,0,0,1,0.0%,0,"1,466"
493,Ugo Colombini,ITA,0,0,1,0.0%,0,"1,494"
497,Igor Saric,CRO,0,1,1,50.0%,0,"1,514"
499,Jon Sorbo,USA,0,0,1,0.0%,0,"1,492"
506,Neil Borwick,AUS,0,0,1,0.0%,0,"1,493"
529,Alexander Volkov,RUS,0,0,1,0.0%,0,"1,521"
543,Juan Carlos Baguena,ESP,0,0,2,0.0%,0,"1,476"
544,Lloyd Bourne,USA,0,0,1,0.0%,0,"1,567"
548,Francisco Gonzalez,PAR,0,0,6,0.0%,0,"1,469"
567,Belus Prajoux,CHI,0,0,1,0.0%,0,"1,532"
597,Tom Cain,USA,0,0,1,0.0%,0,"1,535"
621,Patrick McEnroe,USA,0,0,4,0.0%,0,"1,418"
621,Terry Moor,USA,0,0,5,0.0%,0,"1,562"
642,Shoichi Tatsuno,JPN,0,0,1,0.0%,0,"1,453"
642,Tim Trigueiro,USA,0,0,1,0.0%,0,"1,491"
646,Stuart Bale,GBR,0,0,2,0.0%,0,"1,449"
662,Eugenio Rossi,ITA,0,0,2,0.0%,0,"1,472"
662,Masayoshi Takeyari,JPN,0,0,1,0.0%,0,"1,482"
687,Steve Devries,USA,0,0,1,0.0%,0,"1,501"
713,Bobby Blair,USA,0,0,2,0.0%,0,"1,484"
713,Herve Bardot,FRA,0,0,1,0.0%,0,"1,494"
756,Hans Fredborg,SWE,0,0,1,0.0%,0,"1,483"
766,Omar Camporese,ITA,0,0,2,0.0%,0,"1,476"
766,Tasos Bavelas,GRE,0,0,1,0.0%,0,"1,485"
785,David Wheaton,USA,0,0,1,0.0%,0,"1,492"
785,Eric Fromm,USA,0,0,1,0.0%,0,"1,581"
785,George Bezecny,USA,0,0,1,0.0%,0,"1,496"
785,Malcolm Elley,NZL,0,0,1,0.0%,0,"1,483"
799,Lorenzo Fargas,ESP,0,0,1,0.0%,0,"1,429"
799,Matt Mitchell,USA,0,0,1,0.0%,0,"1,501"
799,Peter Johnston,AUS,0,0,1,0.0%,0,"1,409"
799,Vitas Gerulaitis,USA,0,0,2,0.0%,0,"1,668"
870,A. Parker,USA,0,0,1,0.0%,0,"1,496"
870,Brett Steven,NZL,0,0,1,0.0%,0,"1,488"
870,Dan Nahirny,USA,0,0,1,0.0%,0,"1,478"
870,Gene Mayer,USA,0,0,1,0.0%,0,"1,841"
870,Goran Prpic,CRO,0,0,1,0.0%,0,"1,548"
870,Kazuya Morita,JPN,0,0,1,0.0%,0,"1,477"
870,Simon Robinson,NZL,0,0,1,0.0%,0,"1,493"
