rank,player,country,points,wins,losses,win_pct,titles,elo
144,Bob Giltinan,AUS,—,17,13,56.7%,0,"1,737"
145,Billy Martin,USA,—,4,7,36.4%,0,"1,536"
146,Jaidip Mukerjea,IND,—,5,4,55.6%,0,"1,545"
147,Owen Davidson,AUS,—,15,12,55.6%,0,"1,665"
148,Colin Dowdeswell,GBR,—,4,5,44.4%,0,"1,523"
150,Julian Ganzabal,ARG,—,8,8,50.0%,0,"1,623"
151,Charlie Owens,USA,—,11,13,45.8%,0,"1,556"
152,Byron Bertram,RSA,—,11,10,52.4%,0,"1,609"
153,Bernard Mignot,BEL,—,10,8,55.6%,0,"1,659"
154,Mal Anderson,AUS,—,11,7,61.1%,1,"1,805"
155,Syd Ball,AUS,—,14,13,51.9%,0,"1,595"
156,Jean Loup Rouyer,FRA,—,4,6,40.0%,0,"1,609"
157,Bob Hewitt,RSA,—,2,5,28.6%,0,"1,855"
158,Brian Teacher,USA,—,6,6,50.0%,0,"1,543"
159,Jim Delaney,USA,—,4,5,44.4%,0,"1,536"
161,Mike Belkin,CAN,—,3,6,33.3%,0,"1,601"
162,Wilhelm Bungert,GER,—,1,1,50.0%,0,"1,615"
163,Eugenio Castigliano,ITA,—,1,1,50.0%,0,"1,511"
164,Tom Christensen,DEN,—,1,1,50.0%,0,"1,516"
165,Bertalan Csoknyai,HUN,—,1,1,50.0%,0,"1,505"
166,Frank Falderbaum,GER,—,1,1,50.0%,0,"1,535"
167,Herb Fitzgibbon,USA,—,5,5,50.0%,0,"1,624"
168,George Hardie,USA,—,1,3,25.0%,0,"1,458"
169,Rudy Hernando,USA,—,1,1,50.0%,0,"1,470"
170,Jan Hordijk,NED,—,3,3,50.0%,0,"1,492"
171,Ruby Hoskowetz,AUT,—,1,1,50.0%,0,"1,490"
173,Takeshi Koura,JPN,—,1,1,50.0%,0,"1,482"
176,Mike Machette,USA,—,3,3,50.0%,0,"1,495"
177,Giuseppe Merlo,ITA,—,1,1,50.0%,0,"1,470"
179,Bernie Mitton,RSA,—,11,4,73.3%,0,"1,620"
180,Terry Moor,USA,—,1,2,33.3%,0,"1,499"
182,Toma Ovici,ROU,—,3,4,42.9%,0,"1,543"
183,Ulrich Pinner,GER,—,2,2,50.0%,0,"1,527"
184,Shamil Tarpischev,RUS,—,2,2,50.0%,0,"1,531"
185,Alexander Volkov,RUS,—,1,1,50.0%,0,"1,508"
186,Jacques Thamin,FRA,—,6,9,40.0%,0,"1,468"
187,Stephen Warboys,GBR,—,5,11,31.2%,0,"1,468"
188,Attila Korpas,GER,—,10,10,50.0%,0,"1,620"
189,Birger Andersson,SWE,—,3,8,27.3%,0,"1,479"
190,Ray Keldie,AUS,—,9,8,52.9%,0,"1,587"
191,Richard Russell,JAM,—,3,7,30.0%,0,"1,498"
193,Balazs Taroczy,HUN,—,3,5,37.5%,0,"1,553"
194,Juan Manuel Couder,ESP,—,1,1,50.0%,0,"1,568"
195,Jean Louis Haillet,FRA,—,4,11,26.7%,0,"1,443"
196,Patrick Hombergen,BEL,—,5,7,41.7%,0,"1,593"
198,Vincenzo Franchitti,ITA,—,5,10,33.3%,0,"1,453"
199,Juan Herrera,ESP,—,2,5,28.6%,0,"1,490"
200,Janos Benyik,HUN,—,1,2,33.3%,0,"1,492"
201,Roberto Chavez,MEX,—,7,4,63.6%,0,"1,556"
202,Frank Gebert,GER,—,5,6,45.5%,0,"1,526"
203,Zan Guerry,USA,—,3,5,37.5%,0,"1,522"
204,Thomaz Koch,BRA,—,5,6,45.5%,0,"1,704"
205,Richard Lewis,GBR,—,2,4,33.3%,0,"1,476"
207,Belus Prajoux,CHI,—,1,2,33.3%,0,"1,467"
209,Piero Toci,ITA,—,4,8,33.3%,0,"1,475"
211,Robert Rheinberger,AUS,—,1,4,20.0%,0,"1,414"
212,Grover Raz Reid,USA,—,4,9,30.8%,0,"1,543"
213,Tony Bardsley,CAN,—,1,3,25.0%,0,"1,425"
214,Jose Castanon,ESP,—,1,3,25.0%,0,"1,461"
215,Pat Dupre,USA,—,2,7,22.2%,0,"1,465"
216,Jan Kukal,CZE,—,2,13,13.3%,0,"1,443"
217,Jun Kuki,JPN,—,3,8,27.3%,0,"1,461"
218,Rolf Norberg,SWE,—,1,7,12.5%,0,"1,454"
219,Dennis Ralston,USA,—,1,6,14.3%,0,"1,666"
221,David Lloyd,GBR,—,5,10,33.3%,0,"1,459"
221,Eddie Cruz,PHI,—,1,5,16.7%,0,"1,448"
222,Istvan Gulyas,HUN,—,4,9,30.8%,0,"1,601"
223,Victor Amaya,USA,—,2,5,28.6%,0,"1,487"
224,William Brown,USA,—,2,12,14.3%,0,"1,399"
225,Hans Engert,GER,—,1,5,16.7%,0,"1,457"
226,Kenichi Hirai,JPN,—,1,5,16.7%,0,"1,459"
228,Allan McDonald,AUS,—,5,6,45.5%,0,"1,505"
228,Kiyoshi Tanabe,JPN,—,2,6,25.0%,0,"1,507"
229,Eric Deblicker,FRA,—,2,4,33.3%,0,"1,471"
231,Humphrey Hose,VEN,—,1,5,16.7%,0,"1,508"
232,Felix Ponte,PER,—,1,8,11.1%,0,"1,418"
233,F D Robbins,USA,—,0,7,0.0%,0,"1,399"
234,Steve Krulevitz,USA,—,1,4,20.0%,0,"1,438"
235,Kenneth McMillan,USA,—,0,6,0.0%,0,"1,442"
—,John Yuill,RSA,—,7,4,63.6%,0,"1,565"
—,Jean Francois Caujolle,FRA,—,6,10,37.5%,0,"1,491"
—,Thierry Bernasconi,FRA,—,5,7,41.7%,0,"1,492"
—,Tony Parun,NZL,—,5,6,45.5%,0,"1,440"
—,Ernie Ewert,AUS,—,4,4,50.0%,0,"1,532"
—,Peter Curtis,GBR,—,4,4,50.0%,0,"1,476"
—,Rick Fisher,USA,—,4,4,50.0%,0,"1,580"
—,Greg Perkins,AUS,—,3,5,37.5%,0,"1,453"
—,Hartmut Kirchhubel,GER,—,3,1,75.0%,0,"1,547"
—,Jan Pisecky,CZE,—,3,1,75.0%,0,"1,566"
—,Russell Simpson,NZL,—,3,3,50.0%,0,"1,498"
—,Tony Roche,AUS,—,3,4,42.9%,0,"1,864"
—,Chris Kachel,AUS,—,2,2,50.0%,0,"1,531"
—,Denis Naegelen,FRA,—,2,2,50.0%,0,"1,503"
—,Deon Joubert,RSA,—,2,3,40.0%,0,"1,502"
—,Doug Crawford,USA,—,2,3,40.0%,0,"1,467"
—,Graeme Thomson,AUS,—,2,5,28.6%,0,"1,418"
—,Hans Joachim Ploetz,GER,—,2,5,28.6%,0,"1,531"
—,Mike Phillips,AUS,—,2,3,40.0%,0,"1,472"
—,Munawar Iqbal,PAK,—,2,4,33.3%,0,"1,433"
—,Norman Holmes,USA,—,2,5,28.6%,0,"1,510"
—,Pancho Walthall,USA,—,2,2,50.0%,0,"1,461"
—,Pietro Marzano,ITA,—,2,5,28.6%,0,"1,448"
—,Sever Muresan,ROU,—,2,3,40.0%,0,"1,476"
—,Andrew Rae,AUS,—,1,2,33.3%,0,"1,453"
—,Bernard Montrenaud,FRA,—,1,5,16.7%,0,"1,444"
—,Bruce Manson,USA,—,1,1,50.0%,0,"1,504"
—,Emilio Montano,MEX,—,1,2,33.3%,0,"1,454"
—,Gunther Gnettner,GER,—,1,1,50.0%,0,"1,498"
—,Ian Crookenden,NZL,—,1,6,14.3%,0,"1,439"
—,James Chico Hagey,USA,—,1,4,20.0%,0,"1,429"
—,Jan Simbera,CZE,—,1,1,50.0%,0,"1,518"
—,John Trickey,AUS,—,1,1,50.0%,0,"1,496"
—,Keith Hancock,AUS,—,1,1,50.0%,0,"1,500"
—,Mark Farrell,GBR,—,1,3,25.0%,0,"1,482"
—,Max Senior,AUS,—,1,1,50.0%,0,"1,495"
—,Mohammad Hossein Akbari,IRI,—,1,1,50.0%,0,"1,512"
—,Neale Fraser,AUS,—,1,3,25.0%,0,"1,478"
—,Nicolas Kelaidis,GRE,—,1,6,14.3%,0,"1,439"
—,Paul Mcnamee,AUS,—,1,3,25.0%,0,"1,466"
—,Peter Fleming,USA,—,1,2,33.3%,0,"1,492"
—,Pierre Joly,FRA,—,1,5,16.7%,0,"1,425"
—,Ricardo Cano,ARG,—,1,1,50.0%,0,"1,488"
—,Saeed Meer,PAK,—,1,5,16.7%,0,"1,430"
—,Stephen Myers,AUS,—,1,3,25.0%,0,"1,427"
—,Steve Siegel,USA,—,1,4,20.0%,0,"1,439"
—,Takao Yamamoto,JPN,—,1,1,50.0%,0,"1,510"
—,Thies Roepcke,GER,—,1,1,50.0%,0,"1,510"
—,Thomas Furst,GER,—,1,1,50.0%,0,"1,499"
—,Will Coghlan,AUS,—,1,1,50.0%,0,"1,490"
—,Alberto Martorell,ESP,—,0,1,0.0%,0,"1,447"
—,Alejandro Pierola,CHI,—,0,1,0.0%,0,"1,489"
—,Alexander Marcial,PHI,—,0,2,0.0%,0,"1,451"
—,Armando Cornejo,CHI,—,0,1,0.0%,0,"1,446"
—,Armistead Neely,USA,—,0,1,0.0%,0,"1,461"
—,Arthur Carrington,USA,—,0,1,0.0%,0,"1,459"
—,Ashley Cooper,AUS,—,0,1,0.0%,0,"1,507"
—,A. Uehara,JPN,—,0,1,0.0%,0,"1,495"
—,Beejong Sisson,PHI,—,0,1,0.0%,0,"1,487"
—,Bidynt Goswami,IND,—,0,1,0.0%,0,"1,495"
—,Bill Bowrey,AUS,—,0,3,0.0%,0,"1,598"
—,Bill Freer,RSA,—,0,1,0.0%,0,"1,502"
—,Bill Lofgren,USA,—,0,1,0.0%,0,"1,477"
—,Bill Shivar,USA,—,0,1,0.0%,0,"1,489"
—,Brant Bailey,USA,—,0,1,0.0%,0,"1,464"
—,Butch Palmer,USA,—,0,1,0.0%,0,"1,451"
—,Carlos Feldstedt,CHI,—,0,3,0.0%,0,"1,481"
—,Carlos Gattiker,ARG,—,0,1,0.0%,0,"1,492"
—,Chris Delaney,USA,—,0,1,0.0%,0,"1,497"
—,Chris Lewis,NZL,—,0,1,0.0%,0,"1,491"
—,Colin Stubs,AUS,—,0,1,0.0%,0,"1,518"
—,Crawford Henry,USA,—,0,1,0.0%,0,"1,492"
—,Dan Bleckinger,USA,—,0,1,0.0%,0,"1,455"
—,Daniel Contet,FRA,—,0,1,0.0%,0,"1,505"
—,David Carter,AUS,—,0,1,0.0%,0,"1,475"
—,Derek Schroder,RSA,—,0,1,0.0%,0,"1,394"
—,Dimitri Sturdza,SUI,—,0,2,0.0%,0,"1,343"
—,Don O'Connell,IRL,—,0,1,0.0%,0,"1,500"
—,Don Turner,NZL,—,0,1,0.0%,0,"1,420"
—,Douglas Palm,SWE,—,0,1,0.0%,0,"1,468"
—,Dragan Stojovic,YUG,—,0,1,0.0%,0,"1,483"
—,Earl Butch Buchholz,USA,—,0,3,0.0%,0,"1,796"
—,Eduardo Gorostiaga,BOL,—,0,1,0.0%,0,"1,419"
—,Enrique Caviglia,ARG,—,0,1,0.0%,0,"1,496"
—,Ferdi Taygan,USA,—,0,1,0.0%,0,"1,491"
—,Francisco Mastelli,ARG,—,0,1,0.0%,0,"1,491"
—,Frank Sedgman,AUS,—,0,3,0.0%,0,"1,579"
—,Gary Groslimond,USA,—,0,1,0.0%,0,"1,487"
—,Gavorielle Marcu,ROU,—,0,8,0.0%,0,"1,425"
—,Gene Mayer,USA,—,0,1,0.0%,0,"1,492"
—,Gene Russo,USA,—,0,1,0.0%,0,"1,470"
—,Geza Varga,HUN,—,0,3,0.0%,0,"1,490"
—,Glenn Hamilton,AUS,—,0,1,0.0%,0,"1,483"
—,Greg Braun,AUS,—,0,2,0.0%,0,"1,423"
—,Guillermo Oropez,USA,—,0,1,0.0%,0,"1,491"
—,Henry Bunis,USA,—,0,2,0.0%,0,"1,452"
—,Hugo Varela,ARG,—,0,1,0.0%,0,"1,479"
—,Ian Harris,USA,—,0,1,0.0%,0,"1,481"
—,Ionel Santeiu,ROU,—,0,2,0.0%,0,"1,441"
—,Jan Norback,SWE,—,0,1,0.0%,0,"1,491"
—,Jan Zabrodsky,SWE,—,0,3,0.0%,0,"1,438"
—,Jay Royappa,IND,—,0,1,0.0%,0,"1,488"
—,Jean Claude Barclay,FRA,—,0,2,0.0%,0,"1,520"
—,Jean Paul Meyer,FRA,—,0,1,0.0%,0,"1,440"
—,Jeff Edwards,USA,—,0,1,0.0%,0,"1,482"
—,Jim Osborne,USA,—,0,4,0.0%,0,"1,494"
—,Jim Ward,USA,—,0,1,0.0%,0,"1,464"
—,John Clifton,GBR,—,0,2,0.0%,0,"1,374"
—,John Fort,USA,—,0,2,0.0%,0,"1,438"
—,John James,AUS,—,0,5,0.0%,0,"1,503"
—,John Lucas,USA,—,0,2,0.0%,0,"1,477"
—,John Marks,AUS,—,0,1,0.0%,0,"1,467"
—,Jose Guerrero,ESP,—,0,5,0.0%,0,"1,453"
—,Juan Ignacio Muntanola,ESP,—,0,5,0.0%,0,"1,450"
—,Juan Rivera,ARG,—,0,1,0.0%,0,"1,491"
—,Justedjo Tarik,INA,—,0,1,0.0%,0,"1,484"
—,Keishiro Yanagi,JPN,—,0,2,0.0%,0,"1,441"
—,Konstantin Pugayev,RUS,—,0,1,0.0%,0,"1,474"
—,Larry Turville,USA,—,0,1,0.0%,0,"1,421"
—,Lars Elvstrom,DEN,—,0,1,0.0%,0,"1,470"
—,Lorenzo Soriano,ARG,—,0,1,0.0%,0,"1,454"
—,Louk Sanders,NED,—,0,1,0.0%,0,"1,480"
—,Luis Baraldi,MEX,—,0,1,0.0%,0,"1,477"
—,Luis Bruguera,ESP,—,0,1,0.0%,0,"1,435"
—,Mansour Bahrami,IRI,—,0,1,0.0%,0,"1,483"
—,Manuel Santana,ESP,—,0,1,0.0%,0,"1,790"
—,Marian Laudin,NED,—,0,1,0.0%,0,"1,466"
—,Maurizio Bonaiti,ITA,—,0,1,0.0%,0,"1,457"
—,Max Wunschig,GER,—,0,1,0.0%,0,"1,460"
—,Miecyslav Rybarczyk,POL,—,0,1,0.0%,0,"1,382"
—,Mike Collins,GBR,—,0,4,0.0%,0,"1,436"
—,Mike Kreiss,USA,—,0,1,0.0%,0,"1,402"
—,Nick Saviano,USA,—,0,1,0.0%,0,"1,491"
—,Nicola Pietrangeli,ITA,—,0,3,0.0%,0,"1,557"
—,Noel Callaghan,AUS,—,0,1,0.0%,0,"1,480"
—,Osamu Ishiguro,JPN,—,0,2,0.0%,0,"1,458"
—,Oswaldo Cruz,BRA,—,0,1,0.0%,0,"1,498"
—,Patrice Beust,FRA,—,0,1,0.0%,0,"1,459"
—,Pekka Saila,FIN,—,0,1,0.0%,0,"1,509"
—,Per Jemsby,SWE,—,0,1,0.0%,0,"1,612"
—,Peter Burwash,CAN,—,0,2,0.0%,0,"1,403"
—,Peter Doerner,AUS,—,0,1,0.0%,0,"1,511"
—,Peter Pokorny,AUT,—,0,3,0.0%,0,"1,427"
—,Phil Gunning,NZL,—,0,1,0.0%,0,"1,474"
—,Rafael Ruiz,ESP,—,0,1,0.0%,0,"1,497"
—,Ramiro Benavides,BOL,—,0,1,0.0%,0,"1,451"
—,Rayno Seegers,RSA,—,0,3,0.0%,0,"1,422"
—,Rejean Genois,CAN,—,0,1,0.0%,0,"1,481"
—,Richard Hawkes,NZL,—,0,1,0.0%,0,"1,398"
—,Richard Legendre,CAN,—,0,1,0.0%,0,"1,480"
—,Robert Casey,AUS,—,0,1,0.0%,0,"1,455"
—,Robert Reininger,AUT,—,0,1,0.0%,0,"1,485"
—,Robin Drysdale,GBR,—,0,1,0.0%,0,"1,528"
—,Rolf Thung,NED,—,0,1,0.0%,0,"1,444"
—,Romeo Rafon,PHI,—,0,1,0.0%,0,"1,487"
—,Sashi Menon,IND,—,0,2,0.0%,0,"1,500"
—,Sergei Likhachev,RUS,—,0,3,0.0%,0,"1,358"
—,Shinya Tanaka,JPN,—,0,1,0.0%,0,"1,491"
—,Stanley Matthews,GBR,—,0,1,0.0%,0,"1,541"
—,Steve Tidball,USA,—,0,3,0.0%,0,"1,425"
—,Steve Turner,USA,—,0,3,0.0%,0,"1,391"
—,Terje Larsen,SWE,—,0,1,0.0%,0,"1,468"
—,Thierry Quintin,ARG,—,0,3,0.0%,0,"1,472"
—,Timothy Noonan,USA,—,0,1,0.0%,0,"1,481"
—,Tomas Fort,RUS,—,0,1,0.0%,0,"1,483"
—,Tom Kreiss,USA,—,0,1,0.0%,0,"1,492"
—,Trevor Little,AUS,—,0,1,0.0%,0,"1,485"
—,Uli Heyne,GER,—,0,1,0.0%,0,"1,484"
—,Victor Pecci,PAR,—,0,1,0.0%,0,"1,468"
—,Werner Zirngibl,GER,—,0,1,0.0%,0,"1,482"
—,Woody Blocher,USA,—,0,3,0.0%,0,"1,432"
—,Zlatko Ivancic,CRO,—,0,1,0.0%,0,"1,420"
