rank,player,country,points,wins,losses,win_pct,titles,elo
65,Peter Lundgren,SWE,0,15,18,45.5%,0,"1,711"
66,Gilad Bloom,ISR,0,25,21,54.4%,0,"1,735"
67,Jean-Philippe Fleurian,FRA,0,23,29,44.2%,0,"1,618"
68,Eric Jelen,GER,0,23,23,50.0%,0,"1,707"
69,Veli Paloheimo,FIN,0,20,18,52.6%,0,"1,683"
70,Javier Sanchez,ESP,0,22,23,48.9%,0,"1,691"
71,Kevin Curren,USA,0,20,19,51.3%,0,"1,791"
72,Jim Grabb,USA,0,16,18,47.1%,0,"1,687"
73,Anders Jarryd,SWE,0,14,13,51.9%,1,"1,807"
74,Aki Rahunen,FIN,0,20,23,46.5%,0,"1,603"
75,Mark Kratzmann,AUS,0,21,23,47.7%,0,"1,637"
76,Tomas Carbonell,ESP,0,25,23,52.1%,0,"1,708"
77,Renzo Furlan,ITA,0,9,8,52.9%,0,"1,597"
78,Brad Pearce,USA,0,22,17,56.4%,0,"1,690"
80,Christian Bergstrom,SWE,0,17,19,47.2%,0,"1,701"
81,Pat Cash,AUS,0,18,10,64.3%,1,"1,872"
82,Patrik Kuhnen,GER,0,23,22,51.1%,0,"1,673"
83,Marian Vajda,SVK,0,14,16,46.7%,0,"1,672"
84,Guillaume Raoux,FRA,0,6,9,40.0%,0,"1,529"
85,Milan Srejber,CZE,0,20,27,42.5%,0,"1,615"
86,Alexander Mronz,GER,0,11,11,50.0%,0,"1,601"
87,Jaime Yzaga,PER,0,18,20,47.4%,0,"1,696"
88,Udo Riglewski,GER,0,15,23,39.5%,0,"1,610"
89,Robbie Weiss,USA,0,13,8,61.9%,1,"1,616"
90,Francisco Clavet,ESP,0,11,15,42.3%,1,"1,576"
91,Thomas Hogstedt,SWE,0,12,26,31.6%,0,"1,509"
92,Grant Connell,CAN,0,19,21,47.5%,0,"1,665"
93,MaliVai Washington,USA,0,13,16,44.8%,0,"1,592"
94,David Pate,USA,0,16,15,51.6%,0,"1,657"
95,Brian Garrow,USA,0,9,11,45.0%,0,"1,573"
96,Dan Goldie,USA,0,24,26,48.0%,0,"1,657"
97,Kelly Evernden,NZL,0,15,23,39.5%,0,"1,615"
98,Cristiano Caratti,ITA,0,5,2,71.4%,0,"1,609"
99,Jan Gunnarsson,SWE,0,8,21,27.6%,0,"1,590"
100,Lars Jonsson,SWE,0,12,17,41.4%,0,"1,590"
101,Mark Woodforde,AUS,0,12,12,50.0%,0,"1,716"
102,Nuno Marques,POR,0,4,8,33.3%,0,"1,474"
103,Luis Herrera,MEX,0,1,3,25.0%,0,"1,507"
104,Andrew Sznajder,CAN,0,17,17,50.0%,0,"1,697"
105,Cassio Motta,BRA,0,10,16,38.5%,0,"1,537"
106,Roberto Azar,ARG,0,13,18,41.9%,0,"1,529"
107,Tarik Benhabiles,FRA,0,12,17,41.4%,0,"1,578"
108,Jason Stoltenberg,AUS,0,17,19,47.2%,0,"1,679"
109,Paolo Cane,ITA,0,15,16,48.4%,0,"1,682"
110,Fernando Luna,ESP,0,8,10,44.4%,0,"1,588"
111,Martin Sinner,GER,0,4,4,50.0%,0,"1,549"
112,Jose Francisco Altur,ESP,0,5,15,25.0%,0,"1,493"
113,Jaime Oncins,BRA,0,0,4,0.0%,0,"1,443"
114,Claudio Pistolesi,ITA,0,8,18,30.8%,0,"1,561"
116,Miloslav Mecir,SVK,—,9,8,52.9%,0,"1,794"
117,David Engel,SWE,0,10,13,43.5%,0,"1,519"
118,Cedric Pioline,FRA,0,5,12,29.4%,0,"1,484"
119,Nicklas Kroon,SWE,0,15,18,45.5%,0,"1,722"
120,Patrick McEnroe,USA,0,13,12,52.0%,0,"1,578"
121,Jim Pugh,USA,0,13,15,46.4%,0,"1,726"
122,Francisco Roig,ESP,0,5,9,35.7%,0,"1,574"
123,Bryan Shelton,USA,0,9,17,34.6%,0,"1,514"
124,Pedro Rebolledo,CHI,0,2,3,40.0%,0,"1,554"
125,Eduardo Masso,BEL,0,5,6,45.5%,0,"1,593"
126,Jeremy Bates,GBR,0,6,18,25.0%,0,"1,527"
127,Alberto Mancini,ARG,0,9,17,34.6%,0,"1,613"
128,Jacco Eltingh,NED,0,3,2,60.0%,0,"1,525"
130,Martin Strelba,CZE,0,10,23,30.3%,0,"1,543"
131,Jeff Tarango,USA,0,11,17,39.3%,0,"1,606"
132,Diego Perez,URU,0,12,18,40.0%,0,"1,593"
133,Kelly Jones,USA,0,13,22,37.1%,1,"1,531"
134,Glenn Layendecker,USA,0,12,14,46.1%,0,"1,629"
135,Jan Siemerink,NED,0,5,4,55.6%,0,"1,541"
136,Patrick Baur,GER,0,5,5,50.0%,0,"1,518"
137,Henrik Holm,SWE,0,2,3,40.0%,0,"1,527"
138,Joey Rive,USA,0,14,21,40.0%,0,"1,529"
139,Michael Tauson,DEN,0,7,6,53.9%,0,"1,627"
140,Jens Woehrmann,GER,0,9,18,33.3%,0,"1,590"
141,Stefano Pescosolido,ITA,0,4,11,26.7%,0,"1,479"
142,Chris Garner,USA,0,6,9,40.0%,0,"1,518"
143,Lawson Duncan,USA,0,12,18,40.0%,0,"1,589"
144,Shuzo Matsuoka,JPN,0,9,13,40.9%,0,"1,582"
145,Bart Wuyts,BEL,0,3,5,37.5%,0,"1,507"
146,Slava Dosedel,CZE,0,1,3,25.0%,0,"1,467"
147,Diego Nargiso,ITA,0,4,6,40.0%,0,"1,618"
148,Andrei Olhovskiy,RUS,0,4,4,50.0%,0,"1,568"
149,Paul Chamberlin,USA,0,14,23,37.8%,0,"1,568"
150,Danilo Marcelino,BRA,0,4,4,50.0%,0,"1,509"
151,Carlos Costa,ESP,0,6,8,42.9%,0,"1,554"
152,Olivier Delaitre,FRA,0,6,16,27.3%,0,"1,521"
153,Christian Saceanu,GER,0,3,9,25.0%,0,"1,544"
154,Simon Youl,AUS,0,7,15,31.8%,0,"1,557"
155,Chris Pridham,CAN,0,2,7,22.2%,0,"1,490"
156,Martin Wostenholme,CAN,0,10,19,34.5%,0,"1,509"
157,Pablo Arraya,PER,0,2,3,40.0%,0,"1,501"
158,Thierry Tulasne,FRA,0,5,13,27.8%,0,"1,532"
159,Bruno Oresar,CRO,0,7,16,30.4%,0,"1,547"
160,Rodolphe Gilbert,FRA,0,0,1,0.0%,0,"1,461"
162,Marcos Aurelio Gorriz,ESP,0,2,9,18.2%,0,"1,448"
163,Christian Miniussi,ARG,0,0,4,0.0%,0,"1,447"
164,Johan Carlsson,SWE,0,5,5,50.0%,0,"1,599"
165,Paul Annacone,USA,0,10,17,37.0%,0,"1,650"
166,German Lopez,ESP,0,3,4,42.9%,0,"1,524"
167,Markus Zoecke,GER,0,6,16,27.3%,0,"1,530"
168,Christian Geyer,GER,0,0,1,0.0%,0,"1,478"
169,Michiel Schapers,NED,0,5,13,27.8%,0,"1,558"
170,Daniel Orsanic,ARG,0,0,1,0.0%,0,"1,493"
171,Broderick Dyke,AUS,0,5,11,31.2%,0,"1,578"
172,Dimitri Poliakov,UKR,0,1,2,33.3%,0,"1,506"
173,Wayne Ferreira,RSA,0,2,5,28.6%,0,"1,529"
174,Johan Anderson,AUS,0,8,15,34.8%,0,"1,550"
175,Mikael Pernfors,SWE,0,4,6,40.0%,0,"1,769"
176,Arnaud Boetsch,FRA,0,2,4,33.3%,0,"1,548"
177,Miguel Nido,PUR,0,6,10,37.5%,0,"1,552"
178,Eduardo Bengoechea,ARG,0,5,8,38.5%,0,"1,586"
179,Jamie Morgan,AUS,0,0,1,0.0%,0,"1,460"
180,Mark Kaplan,RSA,0,5,9,35.7%,0,"1,483"
181,Leif Shiras,USA,0,8,18,30.8%,0,"1,552"
182,Tommy Ho,USA,0,2,2,50.0%,0,"1,490"
183,Leonardo Lavalle,MEX,0,5,9,35.7%,0,"1,593"
184,Javier Frana,ARG,0,1,3,25.0%,0,"1,557"
185,Gianluca Pozzi,ITA,0,1,8,11.1%,0,"1,461"
186,Nduka Odizor,NGR,0,3,5,37.5%,0,"1,529"
187,Jerome Potier,FRA,0,7,15,31.8%,0,"1,546"
188,John Fitzgerald,AUS,0,6,13,31.6%,0,"1,587"
189,Neil Borwick,AUS,0,1,4,20.0%,0,"1,481"
190,Scott Melville,USA,0,3,1,75.0%,0,"1,542"
191,Jonathan Canter,USA,0,5,5,50.0%,0,"1,558"
192,Pieter Aldrich,RSA,0,6,4,60.0%,1,"1,663"
193,Chuck Adams,USA,0,2,3,40.0%,0,"1,489"
194,Tom Nijssen,NED,0,3,13,18.8%,0,"1,538"
195,Jose Daher,BRA,0,0,1,0.0%,0,"1,431"
196,Paolo Pambianco,ITA,0,1,2,33.3%,0,"1,523"
197,Danie Visser,RSA,0,5,5,50.0%,0,"1,651"
198,Paul Vojtischek,GER,0,6,9,40.0%,0,"1,551"
199,Branislav Stankovic,SVK,0,0,1,0.0%,0,"1,450"
200,Jan Apell,SWE,0,0,2,0.0%,0,"1,441"
201,Stephane Grenier,FRA,0,1,1,50.0%,0,"1,488"
202,Mario Tabares,CUB,0,1,3,25.0%,0,"1,466"
203,Maurice Ruah,VEN,0,2,1,66.7%,0,"1,521"
205,Gabriel Markus,ARG,0,1,3,25.0%,0,"1,466"
206,Lars Anders Wahlgren,SWE,0,5,15,25.0%,0,"1,485"
208,Massimo Cierro,ITA,0,2,3,40.0%,0,"1,501"
209,Shahar Perkiss,ISR,0,1,2,33.3%,0,"1,627"
210,Tim Wilkison,USA,0,7,13,35.0%,0,"1,540"
212,Francisco Maciel,MEX,0,0,2,0.0%,0,"1,523"
213,Brett Steven,NZL,0,1,3,25.0%,0,"1,458"
214,Nick Brown,GBR,0,4,5,44.4%,0,"1,530"
217,Roberto Arguello,ARG,0,1,4,20.0%,0,"1,465"
218,Peter Nyborg,SWE,0,0,3,0.0%,0,"1,480"
219,Richard Matuszewski,USA,0,4,9,30.8%,0,"1,551"
220,Steve Guy,NZL,0,4,4,50.0%,0,"1,516"
221,Francisco Yunis,ARG,0,1,2,33.3%,0,"1,524"
222,Ken Flach,USA,0,3,6,33.3%,0,"1,611"
224,Eric Winogradsky,FRA,0,3,4,42.9%,0,"1,544"
225,Raviv Weidenfeld,ISR,0,0,1,0.0%,0,"1,485"
226,Danny Sapsford,GBR,0,2,3,40.0%,0,"1,506"
227,Tomas Nydahl,SWE,0,2,2,50.0%,0,"1,515"
228,Sandon Stolle,AUS,0,2,3,40.0%,0,"1,513"
229,Martin Laurendeau,CAN,0,4,11,26.7%,0,"1,496"
230,Steve Devries,USA,0,1,1,50.0%,0,"1,480"
231,Marcelo Ingaramo,ARG,0,1,4,20.0%,0,"1,475"
232,Christer Allgardh,SWE,0,0,1,0.0%,0,"1,526"
233,Vicente Solves,ESP,0,0,1,0.0%,0,"1,465"
234,Pablo Albano,ARG,0,0,2,0.0%,0,"1,476"
235,Carl Limberger,AUS,0,3,2,60.0%,0,"1,553"
236,Oliver Fuchs,AUT,0,0,1,0.0%,0,"1,453"
237,Andrew Castle,GBR,0,0,3,0.0%,0,"1,441"
238,Nicolas Pereira,VEN,0,5,15,25.0%,0,"1,503"
239,Francisco Montana,USA,0,1,1,50.0%,0,"1,518"
240,Mark Petchey,GBR,0,1,3,25.0%,0,"1,450"
242,Ricki Osterthun,GER,0,1,2,33.3%,0,"1,538"
243,Andres Vysand,GER,0,0,2,0.0%,0,"1,451"
244,Philip Johnson,USA,0,0,1,0.0%,0,"1,527"
247,Paul Wekesa,KEN,0,2,2,50.0%,0,"1,535"
248,Jorge Lozano,MEX,0,2,4,33.3%,0,"1,522"
249,Bruce Derlin,NZL,0,3,5,37.5%,0,"1,530"
250,Federico Mordegan,ITA,0,0,5,0.0%,0,"1,441"
251,Jose Luis Aparisi,ESP,0,0,1,0.0%,0,"1,489"
252,Fernando Roese,BRA,0,1,5,16.7%,0,"1,400"
255,Libor Nemecek,CZE,0,0,2,0.0%,0,"1,519"
256,Marcos Ondruska,RSA,0,3,3,50.0%,0,"1,536"
257,Karsten Braasch,GER,0,0,1,0.0%,0,"1,494"
258,Francesco Cancellotti,ITA,0,1,5,16.7%,0,"1,555"
261,Roger Smith,BAH,0,2,2,50.0%,0,"1,542"
262,Tomas Anzari,CZE,0,0,1,0.0%,0,"1,464"
263,Sergio Casal,ESP,0,3,7,30.0%,0,"1,582"
264,Grant Stafford,RSA,0,0,1,0.0%,0,"1,492"
268,Michael Robertson,USA,0,1,2,33.3%,0,"1,508"
269,Todd Martin,USA,0,3,4,42.9%,0,"1,508"
272,Nelson Aerts,BRA,0,0,1,0.0%,0,"1,421"
275,Mauro Menezes,BRA,0,0,1,0.0%,0,"1,444"
277,Mike Briggs,USA,0,0,1,0.0%,0,"1,481"
279,Rick Leach,USA,0,3,7,30.0%,0,"1,568"
281,Joseph Russell,USA,0,2,1,66.7%,0,"1,542"
282,Juan Carlos Baguena,ESP,0,2,2,50.0%,0,"1,442"
283,Olivier Soules,FRA,0,0,3,0.0%,0,"1,471"
288,Cyril Suk,CZE,0,0,4,0.0%,0,"1,413"
289,Xavier Daufresne,BEL,0,1,4,20.0%,0,"1,481"
290,Alexandre Hocevar,BRA,0,3,2,60.0%,0,"1,498"
291,Ivan Kley,BRA,0,2,1,66.7%,0,"1,415"
293,Joao Zwetsch,BRA,0,0,1,0.0%,0,"1,478"
294,Greg Failla,USA,0,0,1,0.0%,0,"1,480"
295,Thomas Buchmayer,AUT,0,0,1,0.0%,0,"1,526"
296,Richard Vogel,CZE,0,0,1,0.0%,0,"1,449"
298,Magnus Zeile,SWE,0,0,1,0.0%,0,"1,474"
299,Mario Rincon,COL,0,0,1,0.0%,0,"1,467"
300,Jose Clavet,ESP,0,0,2,0.0%,0,"1,498"
303,Thierry Guardiola,FRA,0,0,1,0.0%,0,"1,492"
305,Claudio Mezzadri,SUI,0,2,3,40.0%,0,"1,584"
307,Nicklas Utgren,SWE,0,3,3,50.0%,0,"1,519"
312,Kenny Thorne,USA,0,1,1,50.0%,0,"1,526"
313,David Rikl,CZE,0,0,1,0.0%,0,"1,491"
316,Martin Blackman,USA,0,0,1,0.0%,0,"1,488"
320,Jorgen Windahl,SWE,0,1,1,50.0%,0,"1,477"
325,Eduardo Furusho,JPN,0,0,1,0.0%,0,"1,498"
326,Carlos Claverie,VEN,0,1,1,50.0%,0,"1,509"
327,Torben Theine,GER,0,0,1,0.0%,0,"1,462"
331,Peter Doohan,AUS,0,0,2,0.0%,0,"1,435"
334,Daniele Balducci,ITA,0,0,1,0.0%,0,"1,483"
340,Karim Alami,MAR,0,0,1,0.0%,0,"1,488"
342,Harald Rittersbacher,GER,0,1,1,50.0%,0,"1,472"
343,Kent Kinnear,USA,0,1,1,50.0%,0,"1,437"
344,Mihnea Ion Nastase,ROU,0,0,1,0.0%,0,"1,478"
345,Alexis Hombrecher,GER,0,3,4,42.9%,0,"1,514"
346,Dirk Dier,GER,0,0,1,0.0%,0,"1,487"
348,Per Henricsson,SWE,0,1,2,33.3%,0,"1,474"
349,Amit Naor,ISR,0,1,1,50.0%,0,"1,480"
350,Sasa Hirszon,CRO,0,1,2,33.3%,0,"1,503"
351,Younes El Aynaoui,MAR,0,0,1,0.0%,0,"1,491"
353,Paul Dogger,NED,0,0,1,0.0%,0,"1,483"
356,Steve Bryan,USA,0,1,4,20.0%,0,"1,475"
357,Ola Kristiansson,SWE,0,0,1,0.0%,0,"1,489"
361,Hans Schwaier,GER,0,0,3,0.0%,0,"1,481"
366,Neil Broad,GBR,0,1,2,33.3%,0,"1,501"
367,Robert Seguso,USA,0,1,5,16.7%,0,"1,615"
368,Royce Deppe,RSA,0,0,1,0.0%,0,"1,479"
374,Peter Ballauff,GER,0,1,3,25.0%,0,"1,482"
375,Rikard Bergh,SWE,0,1,2,33.3%,0,"1,468"
378,Andreas Lesch,GER,0,0,1,0.0%,0,"1,488"
381,Dan Cassidy,USA,0,0,7,0.0%,0,"1,402"
384,Dan Goldberg,USA,0,0,2,0.0%,0,"1,442"
388,Jose Antonio Pepe Conde,ESP,0,1,1,50.0%,0,"1,504"
390,Damir Buljevic,CRO,0,1,1,50.0%,0,"1,493"
392,Massimo Boscatto,ITA,0,0,1,0.0%,0,"1,466"
394,James Turner,GBR,0,0,1,0.0%,0,"1,448"
396,Dirk Leppen,GER,0,0,2,0.0%,0,"1,473"
397,John Sobel,USA,0,1,1,50.0%,0,"1,484"
398,David Lewis,NZL,0,1,1,50.0%,0,"1,435"
404,Mansour Bahrami,IRI,0,1,4,20.0%,0,"1,495"
406,Bret Garnett,USA,0,1,2,33.3%,0,"1,451"
408,Magnus Nilsson,SWE,0,1,1,50.0%,0,"1,507"
410,Dinu Pescariu,ROU,0,1,1,50.0%,0,"1,502"
413,Johan Kriek,USA,0,0,1,0.0%,0,"1,683"
414,Luke Jensen,USA,0,0,4,0.0%,0,"1,434"
415,Tom Kempers,NED,0,0,1,0.0%,0,"1,484"
416,Gerald Mandl,AUT,0,0,1,0.0%,0,"1,484"
418,Frederic Vitoux,FRA,0,0,1,0.0%,0,"1,489"
421,Sergio Cortes,CHI,0,0,1,0.0%,0,"1,540"
426,Chris Bailey,GBR,0,0,2,0.0%,0,"1,514"
427,Piet Norval,RSA,0,1,1,50.0%,0,"1,490"
430,Boaz Merenstein,ISR,0,0,1,0.0%,0,"1,488"
441,Pier Gauthier,FRA,0,0,1,0.0%,0,"1,488"
449,Ronnie Bathman,SWE,0,0,2,0.0%,0,"1,425"
451,Stephane Sansoni,FRA,0,0,1,0.0%,0,"1,483"
455,Krister Wedenby,SWE,0,0,1,0.0%,0,"1,496"
459,Craig Campbell,RSA,0,1,1,50.0%,0,"1,464"
463,Ryuso Tsujino,JPN,0,1,1,50.0%,0,"1,517"
464,Nicola Bruno,ITA,0,0,1,0.0%,0,"1,492"
466,Ralph Kok,NED,0,0,1,0.0%,0,"1,467"
472,Thomas Enqvist,SWE,0,0,1,0.0%,0,"1,480"
475,Otavio Della,BRA,0,0,1,0.0%,0,"1,479"
481,Glenn Michibata,CAN,0,0,1,0.0%,0,"1,505"
484,Shane Barr,AUS,0,0,2,0.0%,0,"1,474"
485,Todd Nelson,USA,0,0,2,0.0%,0,"1,506"
486,Darren Patten,AUS,0,0,1,0.0%,0,"1,481"
489,Gil Kovalski,ISR,0,1,1,50.0%,0,"1,500"
497,Jordi Burillo,ESP,0,0,1,0.0%,0,"1,487"
498,Harald Mair,AUT,0,0,1,0.0%,0,"1,498"
500,Ettore Rossetti,ITA,0,0,1,0.0%,0,"1,492"
501,Dick Bosse,RSA,0,0,1,0.0%,0,"1,485"
507,Marty Davis,USA,0,0,2,0.0%,0,"1,590"
520,Woody Hunt,USA,0,0,1,0.0%,0,"1,508"
521,David Macpherson,AUS,0,0,3,0.0%,0,"1,389"
540,Yahiya Doumbia,SEN,0,0,1,0.0%,0,"1,483"
549,Michael Daniel,ISR,0,0,1,0.0%,0,"1,473"
553,David Witt,USA,0,0,1,0.0%,0,"1,483"
554,Brian Gyetko,CAN,0,0,1,0.0%,0,"1,467"
557,Toshihisa Tsuchihashi,JPN,0,0,1,0.0%,0,"1,470"
561,Kentaro Masuda,JPN,0,0,2,0.0%,0,"1,486"
564,Eliot Teltscher,USA,0,1,2,33.3%,0,"1,682"
564,Jared Palmer,USA,0,1,2,33.3%,0,"1,567"
564,Tasos Bavelas,GRE,0,1,1,50.0%,0,"1,480"
581,Patrick Galbraith,USA,0,0,1,0.0%,0,"1,479"
582,Charlton Eagle,AUS,0,0,1,0.0%,0,"1,463"
583,Brad Drewett,AUS,0,1,3,25.0%,0,"1,547"
583,Keith Evans,USA,0,0,1,0.0%,0,"1,489"
614,Mark Ozer,USA,0,0,1,0.0%,0,"1,493"
615,Ohad Weinberg,ISR,0,0,1,0.0%,0,"1,485"
622,Oren Motevassel,USA,0,0,1,0.0%,0,"1,470"
624,Marko Ostoja,CRO,0,0,1,0.0%,0,"1,494"
641,Brian Page,USA,0,1,1,50.0%,0,"1,521"
645,Tom Mercer,USA,0,0,1,0.0%,0,"1,472"
648,Khalid Outaleb,MAR,0,0,1,0.0%,0,"1,485"
662,Frank Dennhardt,GER,0,0,1,0.0%,0,"1,437"
678,Noam Behr,ISR,0,0,1,0.0%,0,"1,482"
687,Vijay Amritraj,IND,0,0,3,0.0%,0,"1,542"
706,Larry Stefanki,USA,0,0,1,0.0%,0,"1,578"
706,Rene Hanak,CZE,0,0,1,0.0%,0,"1,483"
714,Guillermo Rivas,ARG,0,0,1,0.0%,0,"1,438"
726,Shai Friedman,ISR,0,0,1,0.0%,0,"1,492"
732,Eyal Ran,ISR,0,0,1,0.0%,0,"1,483"
752,Hidehiko Tanizawa,JPN,0,0,1,0.0%,0,"1,486"
833,Yuval Karutzi,ISR,0,0,1,0.0%,0,"1,484"
857,Reinhard Wawra,AUT,0,0,1,0.0%,0,"1,483"
861,Andrea Gaudenzi,ITA,0,0,1,0.0%,0,"1,489"
936,Jimmy Connors,USA,0,0,3,0.0%,0,"1,881"
979,Yuval Hirsch,ISR,0,0,1,0.0%,0,"1,484"
"1,007",Andrei Medvedev,UKR,1,0,1,0.0%,0,"1,496"
"1,007",George Kalovelonis,GRE,1,0,1,0.0%,0,"1,497"
"1,007",Ivan Baron,USA,1,0,1,0.0%,0,"1,480"
"1,007",Jonathan Stark,USA,1,0,1,0.0%,0,"1,476"
"1,007",Juan Avendano,ESP,1,0,1,0.0%,0,"1,455"
