rank,player,country,points,wins,losses,win_pct,titles,elo
31,Jiri Lehecka,CZE,"1,372",29,24,54.7%,0,"1,785"
32,Alexander Bublik,KAZ,"1,369",22,24,47.8%,2,"1,831"
33,Laslo Djere,SRB,"1,285",33,25,56.9%,0,"1,815"
34,Christopher Eubanks,USA,"1,235",21,20,51.2%,1,"1,776"
35,Aslan Karatsev,RUS,"1,193",22,19,53.7%,0,"1,818"
36,Arthur Fils,FRA,"1,158",21,15,58.3%,1,"1,792"
37,Borna Coric,CRO,"1,135",18,18,50.0%,0,"1,789"
38,Daniel Evans,GBR,"1,131",15,23,39.5%,1,"1,761"
39,Roman Safiullin,RUS,"1,122",20,19,51.3%,0,"1,890"
40,Alexei Popyrin,AUS,"1,084",23,22,51.1%,1,"1,754"
41,Mackenzie McDonald,USA,"1,055",31,27,53.5%,0,"1,830"
42,Andy Murray,GBR,"1,050",15,18,45.5%,0,"1,780"
43,Sebastian Ofner,AUT,"1,048",13,13,50.0%,0,"1,768"
44,Matteo Arnaldi,ITA,"1,021",17,14,54.8%,0,"1,826"
45,Max Purcell,AUS,"1,012",10,19,34.5%,0,"1,650"
46,Lorenzo Sonego,ITA,990,27,28,49.1%,0,"1,776"
47,Yoshihito Nishioka,JPN,955,20,21,48.8%,0,"1,820"
48,Alexander Shevchenko,KAZ,947,16,17,48.5%,0,"1,747"
49,Stan Wawrinka,SUI,942,24,20,54.5%,0,"1,782"
50,Botic van de Zandschulp,NED,930,20,24,45.5%,0,"1,793"
51,Yannick Hanfmann,GER,914,22,22,50.0%,0,"1,727"
52,Dusan Lajovic,SRB,914,23,22,51.1%,1,"1,728"
53,J.J. Wolf,USA,910,26,25,51.0%,0,"1,780"
54,Miomir Kecmanovic,SRB,905,24,30,44.4%,0,"1,682"
55,Jordan Thompson,AUS,902,19,22,46.3%,0,"1,759"
56,Daniel Altmaier,GER,891,14,22,38.9%,0,"1,672"
57,Roberto Bautista Agut,ESP,886,17,21,44.7%,0,"1,745"
58,Zhizhen Zhang,CHN,885,19,17,52.8%,0,"1,773"
59,Marton Fucsovics,HUN,882,22,20,52.4%,0,"1,813"
60,Marcos Giron,USA,860,24,29,45.3%,0,"1,790"
61,Jack Draper,GBR,856,18,11,62.1%,0,"1,901"
62,Aleksandar Vukic,AUS,835,11,17,39.3%,0,"1,694"
63,Roberto Carballes Baena,ESP,816,19,24,44.2%,1,"1,690"
64,Fabian Marozsan,HUN,805,11,7,61.1%,0,"1,670"
65,Thanasi Kokkinakis,AUS,802,15,15,50.0%,0,"1,786"
66,Nuno Borges,POR,799,7,17,29.2%,0,"1,609"
67,Pavel Kotov,RUS,791,16,14,53.3%,0,"1,761"
68,Christopher O'Connell,AUS,780,19,23,45.2%,0,"1,719"
69,Emil Ruusuvuori,FIN,771,22,23,48.9%,0,"1,765"
70,Pedro Cachin,ARG,763,15,21,41.7%,1,"1,654"
71,Rinky Hijikata,AUS,744,11,11,50.0%,0,"1,686"
72,Borna Gojo,CRO,744,6,8,42.9%,0,"1,758"
73,Benjamin Bonzi,FRA,738,15,16,48.4%,0,"1,716"
74,Gael Monfils,FRA,737,15,12,55.6%,1,"1,925"
75,Taro Daniel,JPN,737,11,16,40.7%,0,"1,687"
76,Richard Gasquet,FRA,735,15,25,37.5%,1,"1,628"
77,Dominik Koepfer,GER,733,7,6,53.9%,0,"1,672"
78,Tomas Machac,CZE,722,4,7,36.4%,0,"1,756"
79,Thiago Seyboth Wild,BRA,718,3,6,33.3%,0,"1,584"
80,Bernabe Zapata Miralles,ESP,715,17,24,41.5%,0,"1,636"
81,Alexandre Muller,FRA,714,9,14,39.1%,0,"1,645"
82,Cristian Garin,CHI,709,19,16,54.3%,0,"1,799"
83,Juan Pablo Varillas,PER,709,15,20,42.9%,0,"1,665"
84,Gregoire Barrere,FRA,708,21,24,46.7%,0,"1,704"
85,Alejandro Tabilo,CHI,707,3,4,42.9%,0,"1,628"
86,Jaume Munar,ESP,706,15,19,44.1%,0,"1,658"
87,Constant Lestienne,FRA,699,6,20,23.1%,0,"1,554"
88,Federico Coria,ARG,694,7,11,38.9%,0,"1,620"
89,Albert Ramos-Vinolas,ESP,688,12,23,34.3%,0,"1,660"
90,Luca Van Assche,FRA,687,10,17,37.0%,0,"1,582"
91,Maximilian Marterer,GER,683,8,6,57.1%,0,"1,717"
92,Matteo Berrettini,ITA,682,9,10,47.4%,0,"1,930"
93,Daniel Elahi Galan,COL,676,8,21,27.6%,0,"1,599"
94,Dominic Stricker,SUI,673,7,6,53.9%,0,"1,805"
95,Facundo Diaz Acosta,ARG,668,2,4,33.3%,0,"1,493"
96,Arthur Rinderknech,FRA,656,12,21,36.4%,0,"1,664"
97,Alex Michelsen,USA,653,7,5,58.3%,0,"1,620"
98,Dominic Thiem,AUT,652,19,22,46.3%,0,"1,799"
99,Yosuke Watanuki,JPN,646,8,11,42.1%,0,"1,707"
100,Quentin Halys,FRA,640,15,18,45.5%,0,"1,677"
101,Flavio Cobolli,ITA,640,4,5,44.4%,0,"1,649"
102,Jason Kubler,AUS,631,11,15,42.3%,0,"1,658"
103,Tomas Barrios Vera,CHI,630,3,4,42.9%,0,"1,591"
104,Hugo Gaston,FRA,621,5,9,35.7%,0,"1,622"
105,Michael Mmoh,USA,615,13,10,56.5%,0,"1,724"
106,Pedro Martinez,ESP,612,4,12,25.0%,0,"1,565"
107,Fabio Fognini,ITA,608,9,13,40.9%,0,"1,690"
108,Liam Broady,GBR,608,6,7,46.1%,0,"1,680"
109,Denis Shapovalov,CAN,605,13,13,50.0%,0,"1,857"
110,Aleksandar Kovacevic,USA,604,3,9,25.0%,0,"1,560"
111,David Goffin,BEL,599,9,12,42.9%,0,"1,710"
112,Hugo Dellien,BOL,597,5,12,29.4%,0,"1,634"
113,Hamad Medjedovic,SRB,582,6,7,46.1%,0,"1,620"
114,Diego Schwartzman,ARG,576,13,25,34.2%,0,"1,745"
115,Jurij Rodionov,AUT,575,5,6,45.5%,0,"1,630"
116,James Duckworth,AUS,573,2,5,28.6%,0,"1,597"
117,Benoit Paire,FRA,557,0,4,0.0%,0,"1,585"
118,Luca Nardi,ITA,549,1,5,16.7%,0,"1,516"
119,Alex Molcan,SVK,547,14,17,45.2%,0,"1,759"
120,Juan Manuel Cerundolo,ARG,543,7,11,38.9%,0,"1,608"
121,Yibing Wu,CHN,541,13,15,46.4%,1,"1,706"
122,Thiago Monteiro,BRA,539,7,15,31.8%,0,"1,603"
123,Thiago Agustin Tirante,ARG,537,2,2,50.0%,0,"1,546"
126,Maxime Cressy,USA,519,9,20,31.0%,0,"1,544"
127,Zsombor Piros,HUN,514,1,2,33.3%,0,"1,524"
128,Luciano Darderi,ITA,510,1,2,33.3%,0,"1,515"
129,Zizou Bergs,BEL,508,2,6,25.0%,0,"1,550"
130,Arthur Cazaux,FRA,508,0,3,0.0%,0,"1,487"
131,Radu Albot,MDA,502,7,12,36.8%,0,"1,648"
133,Corentin Moutet,FRA,484,7,17,29.2%,0,"1,656"
134,Brandon Nakashima,USA,484,13,20,39.4%,0,"1,684"
135,Giulio Zeppieri,ITA,480,1,3,25.0%,0,"1,625"
136,Mikael Ymer,SWE,469,10,15,40.0%,0,"1,762"
137,Shintaro Mochizuki,JPN,457,3,4,42.9%,0,"1,596"
138,Sumit Nagal,IND,450,0,1,0.0%,0,"1,496"
139,Gabriel Diallo,CAN,446,1,4,20.0%,0,"1,477"
140,Lloyd Harris,RSA,443,7,12,36.8%,0,"1,692"
141,Camilo Ugo Carabelli,ARG,442,1,2,33.3%,0,"1,541"
142,Zachary Svajda,USA,441,1,3,25.0%,0,"1,595"
143,Duje Ajdukovic,CRO,434,0,1,0.0%,0,"1,511"
144,Terence Atmane,FRA,431,1,3,25.0%,0,"1,557"
146,Filip Misolic,AUT,426,3,5,37.5%,0,"1,668"
147,Emilio Nava,USA,424,1,3,25.0%,0,"1,623"
148,Felipe Meligeni Alves,BRA,423,2,3,40.0%,0,"1,636"
149,Sho Shimabukuro,JPN,423,2,5,28.6%,0,"1,609"
150,Marc Polmans,AUS,419,1,1,50.0%,0,"1,589"
151,Benjamin Hassan,LBN,418,0,2,0.0%,0,"1,597"
153,Jesper de Jong,NED,413,0,1,0.0%,0,"1,542"
154,Damir Dzumhur,BIH,410,2,2,50.0%,0,"1,532"
155,Elias Ymer,SWE,407,4,9,30.8%,0,"1,626"
157,Andrea Vavassori,ITA,397,4,5,44.4%,0,"1,564"
160,Jan Choinski,GBR,391,1,4,20.0%,0,"1,494"
161,Titouan Droguet,FRA,390,1,1,50.0%,0,"1,578"
162,Gijs Brouwer,NED,387,8,9,47.1%,0,"1,591"
163,Denis Kudla,USA,386,3,5,37.5%,0,"1,534"
164,Dalibor Svrcina,CZE,385,2,2,50.0%,0,"1,524"
165,Dennis Novak,AUT,384,0,2,0.0%,0,"1,663"
166,Harold Mayot,FRA,373,3,2,60.0%,0,"1,592"
167,Jakub Mensik,CZE,369,2,1,66.7%,0,"1,608"
168,Otto Virtanen,FIN,365,0,3,0.0%,0,"1,510"
169,Vitaliy Sachko,UKR,360,0,2,0.0%,0,"1,506"
170,Lukas Klein,SVK,359,0,1,0.0%,0,"1,562"
172,John Isner,USA,355,9,14,39.1%,0,"1,698"
173,Genaro Alberto Olivieri,ARG,352,2,1,66.7%,0,"1,533"
175,Hugo Grenier,FRA,349,2,4,33.3%,0,"1,463"
177,Mattia Bellucci,ITA,346,0,1,0.0%,0,"1,484"
178,Dino Prizmic,CRO,345,3,3,50.0%,0,"1,586"
179,Ryan Peniston,GBR,345,1,3,25.0%,0,"1,512"
180,Ivan Gakhov,RUS,341,1,1,50.0%,0,"1,444"
182,Ilya Ivashka,BLR,336,9,18,33.3%,0,"1,644"
183,Juncheng Shang,CHN,335,4,8,33.3%,0,"1,615"
186,Kimmer Coppejans,BEL,325,1,2,33.3%,0,"1,567"
187,Daniel Rincon,ESP,324,0,2,0.0%,0,"1,503"
188,Beibit Zhukayev,KAZ,319,1,2,33.3%,0,"1,558"
189,Calvin Hemery,FRA,319,0,1,0.0%,0,"1,555"
190,Denis Yevseyev,KAZ,318,0,1,0.0%,0,"1,486"
191,Patrick Kypson,USA,316,0,1,0.0%,0,"1,460"
192,Guido Pella,ARG,315,9,13,40.9%,0,"1,666"
193,Stefano Travaglia,ITA,315,0,2,0.0%,0,"1,588"
194,Marc-Andrea Huesler,SUI,312,7,23,23.3%,0,"1,585"
196,Soonwoo Kwon,KOR,308,6,5,54.5%,1,"1,778"
198,Marco Cecchinato,ITA,306,11,15,42.3%,0,"1,613"
199,Billy Harris,GBR,306,1,1,50.0%,0,"1,564"
200,Francesco Passaro,ITA,304,2,4,33.3%,0,"1,479"
201,Rudolf Molleker,GER,302,0,1,0.0%,0,"1,478"
202,Alexis Galarneau,CAN,300,0,1,0.0%,0,"1,473"
203,Alessandro Giannessi,ITA,300,0,1,0.0%,0,"1,501"
204,Tung-Lin Wu,TPE,299,1,2,33.3%,0,"1,521"
205,Giovanni Mpetshi Perricard,FRA,297,2,3,40.0%,0,"1,558"
206,Mark Lajal,EST,297,1,1,50.0%,0,"1,507"
207,Dimitar Kuzmanov,BUL,296,1,2,33.3%,0,"1,490"
208,Yu Hsiou Hsu,TPE,295,3,3,50.0%,0,"1,650"
210,Enzo Couacaud,FRA,294,1,3,25.0%,0,"1,695"
213,Oriol Roca Batalla,ESP,293,0,1,0.0%,0,"1,436"
216,Mate Valkusz,HUN,291,1,1,50.0%,0,"1,474"
218,Riccardo Bonadio,ITA,290,1,2,33.3%,0,"1,523"
220,Illya Marchenko,UKR,286,0,1,0.0%,0,"1,568"
221,Alexander Ritschard,SUI,286,2,3,40.0%,0,"1,574"
222,Timofey Skatov,KAZ,285,0,2,0.0%,0,"1,535"
225,Li Tu,AUS,280,1,3,25.0%,0,"1,528"
227,Dragos Nicolae Madaras,SWE,277,0,1,0.0%,0,"1,502"
228,Jozef Kovalik,SVK,276,3,3,50.0%,0,"1,536"
229,Marco Trungelliti,ARG,276,0,1,0.0%,0,"1,626"
232,Stefano Napolitano,ITA,270,0,2,0.0%,0,"1,543"
233,Geoffrey Blancaneaux,FRA,268,0,2,0.0%,0,"1,495"
237,Pierre-Hugues Herbert,FRA,265,3,1,75.0%,0,"1,655"
238,Ricardas Berankis,LTU,263,0,1,0.0%,0,"1,645"
239,Laurent Lokoli,FRA,261,0,3,0.0%,0,"1,627"
241,Steve Johnson,USA,256,2,5,28.6%,0,"1,575"
242,Facundo Bagnis,ARG,255,2,9,18.2%,0,"1,637"
244,Jason Jung,TPE,252,1,2,33.3%,0,"1,527"
245,Antoine Bellier,SUI,249,0,1,0.0%,0,"1,522"
246,Henrique Rocha,POR,247,0,1,0.0%,0,"1,523"
248,Guido Andreozzi,ARG,243,1,2,33.3%,0,"1,537"
249,Joao Sousa,POR,241,3,7,30.0%,0,"1,509"
252,Oscar Otte,GER,239,5,12,29.4%,0,"1,651"
255,Cem Ilkel,TUR,235,2,1,66.7%,0,"1,451"
256,Dane Sweeny,AUS,234,1,2,33.3%,0,"1,560"
261,Leandro Riedi,SUI,223,1,3,25.0%,0,"1,534"
263,Brandon Holt,USA,222,1,3,25.0%,0,"1,555"
264,Mikhail Kukushkin,KAZ,222,1,2,33.3%,0,"1,660"
266,Matteo Martineau,FRA,220,0,1,0.0%,0,"1,450"
270,Alibek Kachmazov,RUS,218,1,2,33.3%,0,"1,545"
271,Arthur Fery,GBR,216,0,1,0.0%,0,"1,504"
277,Philip Sekulic,AUS,210,1,2,33.3%,0,"1,555"
278,Mathias Bourgue,FRA,210,0,1,0.0%,0,"1,540"
279,Federico Delbonis,ARG,208,1,1,50.0%,0,"1,599"
280,Valentin Vacherot,MON,208,0,1,0.0%,0,"1,476"
283,Mitchell Krueger,USA,203,1,1,50.0%,0,"1,604"
287,Lorenzo Giustino,ITA,193,0,1,0.0%,0,"1,436"
292,Jiri Vesely,CZE,188,3,4,42.9%,0,"1,709"
294,Emilio Gomez,ECU,183,4,6,40.0%,0,"1,518"
295,Oleksii Krutykh,UKR,182,0,3,0.0%,0,"1,525"
297,Jenson Brooksby,USA,180,5,2,71.4%,0,"1,865"
298,Chun-Hsin Tseng,TPE,179,1,5,16.7%,0,"1,513"
306,Luke Saville,AUS,173,0,1,0.0%,0,"1,466"
311,Filip Krajinovic,SRB,171,3,12,20.0%,0,"1,675"
317,Milos Raonic,CAN,165,4,4,50.0%,0,"1,909"
318,Nino Serdarusic,CRO,165,0,1,0.0%,0,"1,461"
322,Thai-Son Kwiatkowski,USA,160,0,1,0.0%,0,"1,449"
329,Alex Bolt,AUS,156,1,2,33.3%,0,"1,601"
330,Lucas Pouille,FRA,155,1,1,50.0%,0,"1,670"
344,Ethan Quinn,USA,146,1,3,25.0%,0,"1,494"
345,George Loffhagen,GBR,146,0,2,0.0%,0,"1,475"
348,Louis Wessels,GER,146,0,1,0.0%,0,"1,505"
349,Alexander Blockx,BEL,145,0,1,0.0%,0,"1,514"
352,Kei Nishikori,JPN,143,2,1,66.7%,0,"1,938"
355,Benjamin Lock,ZIM,140,0,1,0.0%,0,"1,513"
360,Carlos Taberner,ESP,136,0,1,0.0%,0,"1,543"
365,Karl Friberg,SWE,134,0,1,0.0%,0,"1,464"
366,Egor Gerasimov,BLR,132,1,1,50.0%,0,"1,617"
372,Omni Kumar,USA,130,2,2,50.0%,0,"1,536"
381,Clement Chidekh,FRA,127,0,1,0.0%,0,"1,514"
386,Marko Topo,GER,126,0,1,0.0%,0,"1,560"
388,Nick Chappell,USA,126,0,1,0.0%,0,"1,471"
396,Leo Borg,SWE,121,1,2,33.3%,0,"1,464"
402,Matija Pecotic,CRO,117,1,1,50.0%,0,"1,529"
404,Skander Mansouri,TUN,117,0,1,0.0%,0,"1,512"
405,Ernesto Escobedo,MEX,116,0,2,0.0%,0,"1,540"
417,Strong Kirchheimer,USA,111,0,1,0.0%,0,"1,487"
422,Alvaro Lopez San Martin,ESP,107,0,1,0.0%,0,"1,505"
428,Mateus Alves,BRA,105,0,1,0.0%,0,"1,462"
437,Vasek Pospisil,CAN,100,0,2,0.0%,0,"1,648"
440,Ramkumar Ramanathan,IND,99,0,1,0.0%,0,"1,502"
449,Martin Landaluce,ESP,97,0,2,0.0%,0,"1,467"
452,Learner Tien,USA,96,0,1,0.0%,0,"1,479"
458,Alexey Vatutin,RUS,94,0,1,0.0%,0,"1,407"
468,Feliciano Lopez,ESP,90,3,4,42.9%,0,"1,517"
470,Jacopo Berrettini,ITA,89,1,1,50.0%,0,"1,524"
470,Nick Kyrgios,AUS,90,0,1,0.0%,0,"2,067"
483,John Millman,AUS,85,2,2,50.0%,0,"1,709"
485,Rigele Te,CHN,85,0,1,0.0%,0,"1,445"
492,Elliot Benchetrit,MAR,82,0,1,0.0%,0,"1,533"
497,Pedro Sousa,POR,81,0,1,0.0%,0,"1,517"
505,Jie Cui,CHN,79,0,1,0.0%,0,"1,472"
510,Andres Martin,USA,77,0,1,0.0%,0,"1,510"
515,Darian King,BAR,76,0,1,0.0%,0,"1,530"
518,Gonzalo Lama,CHI,76,0,1,0.0%,0,"1,420"
519,Jeremy Chardy,FRA,75,1,4,20.0%,0,"1,718"
521,Zhe Li,CHN,75,0,1,0.0%,0,"1,404"
538,Kyle Edmund,GBR,71,0,7,0.0%,0,"1,654"
563,Alex Rybakov,USA,67,0,1,0.0%,0,"1,499"
576,Max Hans Rehberg,GER,63,0,1,0.0%,0,"1,453"
596,Nikoloz Basilashvili,GEO,58,1,5,16.7%,0,"1,519"
606,Pablo Carreno Busta,ESP,56,1,3,25.0%,0,"1,852"
627,Kevin Anderson,RSA,53,2,2,50.0%,0,"1,669"
636,Kiranpal Pannu,NZL,52,0,2,0.0%,0,"1,518"
651,Fernando Verdasco,ESP,49,0,5,0.0%,0,"1,535"
656,Ye Cong Mo,CHN,48,0,1,0.0%,0,"1,495"
670,Rafael Nadal,ESP,45,1,1,50.0%,0,"2,155"
671,Jack Sock,USA,45,2,4,33.3%,0,"1,716"
672,Marin Cilic,CRO,45,1,2,33.3%,0,"1,912"
681,Tao Mu,CHN,44,0,1,0.0%,0,"1,482"
698,Bjorn Fratangelo,USA,40,0,1,0.0%,0,"1,610"
727,Joao Fonseca,BRA,35,0,1,0.0%,0,"1,493"
729,Eliot Spizzirri,USA,35,0,1,0.0%,0,"1,528"
742,Adam Moundir,MAR,34,0,1,0.0%,0,"1,476"
756,Robin Haase,NED,32,1,1,50.0%,0,"1,531"
852,Alexandar Lazarov,BUL,22,0,2,0.0%,0,"1,504"
874,Tim van Rijthoven,NED,20,1,2,33.3%,0,"1,682"
877,Bradley Klahn,USA,20,0,1,0.0%,0,"1,479"
902,Yi Zhou,CHN,18,0,2,0.0%,0,"1,474"
"1,035",Attila Balazs,HUN,10,0,2,0.0%,0,"1,545"
"1,102",Pablo Andujar,ESP,8,0,4,0.0%,0,"1,518"
"1,303",Thomaz Bellucci,BRA,4,0,1,0.0%,0,"1,598"
"1,369",Andrey Kuznetsov,RUS,3,0,1,0.0%,0,"1,657"
"1,640",Manas Dhamne,IND,2,0,1,0.0%,0,"1,485"
"1,645",Malek Jaziri,TUN,2,0,1,0.0%,0,"1,504"
"1,674",Eduardo Nava,USA,1,0,1,0.0%,0,"1,527"
—,Liam Krall,USA,—,0,1,0.0%,0,"1,489"
