rank,player,country,points,wins,losses,win_pct,titles,elo
155,Markus Naewie,GER,0,0,2,0.0%,0,"1,479"
156,Sandon Stolle,AUS,0,5,7,41.7%,0,"1,542"
157,Vladimir Gabrichidze,GEO,0,0,3,0.0%,0,"1,478"
158,Oliver Fernandez,MEX,0,0,2,0.0%,0,"1,466"
159,Mats Wilander,SWE,0,9,10,47.4%,0,"1,767"
160,David Pate,USA,0,11,18,37.9%,0,"1,595"
161,Henri Leconte,FRA,0,8,12,40.0%,0,"1,716"
163,David Rikl,CZE,0,1,3,25.0%,0,"1,474"
165,Arne Thoms,GER,0,3,2,60.0%,0,"1,544"
166,Vaclav Roubicek,CZE,0,0,2,0.0%,0,"1,487"
167,Markus Zillner,GER,0,3,1,75.0%,0,"1,549"
168,Jeremy Bates,GBR,0,4,5,44.4%,0,"1,570"
169,Dinu Pescariu,ROU,0,3,3,50.0%,0,"1,550"
170,Udo Riglewski,GER,0,10,20,33.3%,0,"1,585"
171,Jan Apell,SWE,0,1,3,25.0%,0,"1,439"
172,Grant Stafford,RSA,0,5,6,45.5%,0,"1,553"
173,Neil Borwick,AUS,0,2,8,20.0%,0,"1,450"
174,Tomas Anzari,CZE,0,0,4,0.0%,0,"1,413"
175,Jose Daher,BRA,0,2,2,50.0%,0,"1,459"
176,Diego Perez,URU,0,5,9,35.7%,0,"1,571"
177,Tarik Benhabiles,FRA,0,5,11,31.2%,0,"1,544"
178,Martin Stringari,ARG,0,1,1,50.0%,0,"1,512"
179,Jose Francisco Altur,ESP,0,2,13,13.3%,0,"1,390"
180,Felipe Rivera,CHI,0,3,4,42.9%,0,"1,508"
181,Dan Goldie,USA,0,8,15,34.8%,0,"1,573"
182,Raul Antonio Viver,ECU,0,0,1,0.0%,0,"1,457"
183,Jamie Morgan,AUS,0,1,8,11.1%,0,"1,414"
184,Daniel Orsanic,ARG,0,2,7,22.2%,0,"1,458"
186,Andrew Castle,GBR,0,1,6,14.3%,0,"1,430"
187,Peter Nyborg,SWE,0,2,1,66.7%,0,"1,501"
188,Yannick Noah,FRA,0,7,7,50.0%,0,"1,716"
189,Olivier Soules,FRA,0,0,1,0.0%,0,"1,460"
191,Stephane Simian,FRA,0,2,3,40.0%,0,"1,545"
193,Kelly Evernden,NZL,0,4,13,23.5%,0,"1,512"
195,Andrew Sznajder,CAN,0,4,14,22.2%,0,"1,521"
199,Johan Carlsson,SWE,0,6,6,50.0%,0,"1,624"
200,Mark Keil,USA,0,3,3,50.0%,0,"1,516"
201,Slava Dosedel,CZE,0,4,13,23.5%,0,"1,444"
202,Chris Wilkinson,GBR,0,0,2,0.0%,0,"1,476"
203,Nicklas Kroon,SWE,0,4,10,28.6%,0,"1,622"
205,John Fitzgerald,AUS,0,5,7,41.7%,0,"1,610"
206,Fernando Meligeni,BRA,0,2,2,50.0%,0,"1,514"
207,Fabio Silberberg,BRA,0,0,2,0.0%,0,"1,472"
208,Mark Kratzmann,AUS,0,5,13,27.8%,0,"1,544"
209,Raviv Weidenfeld,ISR,0,1,1,50.0%,0,"1,492"
210,Libor Nemecek,CZE,0,1,1,50.0%,0,"1,525"
212,Jens Woehrmann,GER,0,2,4,33.3%,0,"1,592"
213,John Stimpson,USA,0,1,3,25.0%,0,"1,486"
214,Aki Rahunen,FIN,0,6,18,25.0%,0,"1,496"
215,Martin Sinner,GER,0,3,6,33.3%,0,"1,527"
216,Cassio Motta,BRA,0,2,8,20.0%,0,"1,475"
219,Roberto Jabali,BRA,0,1,2,33.3%,0,"1,490"
220,Andres Vysand,GER,0,1,5,16.7%,0,"1,433"
222,Marcelo Ingaramo,ARG,0,0,2,0.0%,0,"1,453"
223,Bernd Karbacher,GER,0,0,1,0.0%,0,"1,494"
224,Tommy Ho,USA,0,2,4,33.3%,0,"1,491"
226,Brett Steven,NZL,0,1,5,16.7%,0,"1,442"
227,Andrei Medvedev,UKR,0,5,7,41.7%,0,"1,542"
228,Thomas Buchmayer,AUT,0,1,2,33.3%,0,"1,528"
230,Yahiya Doumbia,SEN,0,0,2,0.0%,0,"1,455"
231,Thomas Enqvist,SWE,0,1,5,16.7%,0,"1,467"
232,Glenn Michibata,CAN,0,5,6,45.5%,0,"1,532"
233,Kelly Jones,USA,0,1,6,14.3%,0,"1,504"
236,Paolo Pambianco,ITA,0,1,1,50.0%,0,"1,525"
238,Laurent Prades,FRA,0,1,2,33.3%,0,"1,471"
239,Bruno Oresar,CRO,0,3,2,60.0%,0,"1,576"
240,Mikael Pernfors,SWE,0,4,7,36.4%,0,"1,710"
241,Kent Kinnear,USA,0,2,2,50.0%,0,"1,465"
242,Daniel Nestor,CAN,0,1,2,33.3%,0,"1,481"
243,Jonathan Stark,USA,0,1,3,25.0%,0,"1,466"
247,Cesar Kist,BRA,0,0,1,0.0%,0,"1,419"
248,T. Middleton,USA,0,0,2,0.0%,0,"1,476"
249,Pedro Rebolledo,CHI,0,1,11,8.3%,0,"1,441"
250,Sasa Hirszon,CRO,0,0,1,0.0%,0,"1,499"
253,Tom Nijssen,NED,0,3,5,37.5%,0,"1,570"
254,Steve Devries,USA,0,1,3,25.0%,0,"1,471"
255,Mark Petchey,GBR,0,1,3,25.0%,0,"1,461"
256,Lars Anders Wahlgren,SWE,0,2,3,40.0%,0,"1,501"
260,Bertrand Madsen,HAI,0,0,2,0.0%,0,"1,473"
262,Felix Barrientos,PHI,0,2,2,50.0%,0,"1,533"
263,Richard Matuszewski,USA,0,0,1,0.0%,0,"1,539"
265,Eui Jong Chang,KOR,0,1,1,50.0%,0,"1,505"
266,Nduka Odizor,NGR,0,0,1,0.0%,0,"1,513"
267,Pierre Bouteyre,FRA,0,1,1,50.0%,0,"1,504"
268,Francisco Yunis,ARG,0,1,1,50.0%,0,"1,531"
269,Mark Kaplan,RSA,0,1,4,20.0%,0,"1,461"
270,Eduardo Bengoechea,ARG,0,3,3,50.0%,0,"1,613"
271,Pablo Albano,ARG,0,1,1,50.0%,0,"1,487"
272,Maurice Ruah,VEN,0,2,5,28.6%,0,"1,501"
273,Todd Nelson,USA,0,2,3,40.0%,0,"1,513"
274,Johan Kriek,USA,0,3,7,30.0%,0,"1,611"
275,David Witt,USA,0,2,4,33.3%,0,"1,503"
276,Massimo Ardinghi,ITA,0,0,1,0.0%,0,"1,493"
277,Juan Carlos Baguena,ESP,0,0,2,0.0%,0,"1,411"
278,Leander Paes,IND,0,1,2,33.3%,0,"1,492"
280,Francesco Cancellotti,ITA,0,1,3,25.0%,0,"1,529"
283,Florian Krumrey,GER,0,0,1,0.0%,0,"1,494"
284,Robbie Weiss,USA,0,5,8,38.5%,0,"1,575"
286,Nick Brown,GBR,0,2,3,40.0%,0,"1,556"
287,Eric Winogradsky,FRA,0,2,2,50.0%,0,"1,561"
291,Mark Knowles,BAH,0,2,3,40.0%,0,"1,460"
293,Patrick Rafter,AUS,0,0,1,0.0%,0,"1,495"
294,Carsten Arriens,GER,0,1,2,33.3%,0,"1,500"
295,Juan Aguilera,ESP,0,4,15,21.1%,0,"1,597"
299,Miguel Merz,ESA,0,1,1,50.0%,0,"1,511"
301,Branislav Stankovic,SVK,0,0,1,0.0%,0,"1,447"
304,Buff Farrow,USA,0,0,1,0.0%,0,"1,469"
305,Girts Dzelde,LAT,0,1,1,50.0%,0,"1,482"
307,Roger Smith,BAH,0,2,1,66.7%,0,"1,565"
308,Milen Velev,BUL,0,0,1,0.0%,0,"1,483"
310,Mario Visconti,ITA,0,0,1,0.0%,0,"1,488"
311,Michael Robertson,USA,0,0,2,0.0%,0,"1,494"
319,Jose Antonio Pepe Conde,ESP,0,1,2,33.3%,0,"1,516"
321,Ohad Weinberg,ISR,0,0,1,0.0%,0,"1,469"
324,Joao Zwetsch,BRA,0,1,1,50.0%,0,"1,479"
328,Wojtek Kowalski,POL,0,1,2,33.3%,0,"1,493"
329,Torben Theine,GER,0,0,1,0.0%,0,"1,457"
332,Libor Pimek,BEL,0,1,4,20.0%,0,"1,530"
333,Pat Crow,USA,0,0,1,0.0%,0,"1,476"
335,Chris Bailey,GBR,0,0,2,0.0%,0,"1,491"
338,Andrei Merinov,RUS,0,0,1,0.0%,0,"1,486"
342,Federico Mordegan,ITA,0,0,1,0.0%,0,"1,429"
344,Sebastian Soresini,ITA,0,0,1,0.0%,0,"1,480"
346,Vicente Solves,ESP,0,0,1,0.0%,0,"1,453"
347,Richard Vogel,CZE,0,2,2,50.0%,0,"1,472"
348,Jason Cask,AUS,0,1,1,50.0%,0,"1,504"
349,Sebastien Lareau,CAN,0,1,1,50.0%,0,"1,505"
352,Karol Kucera,SVK,0,1,1,50.0%,0,"1,509"
354,Mauro Menezes,BRA,0,1,2,33.3%,0,"1,432"
355,Danny Sapsford,GBR,0,2,3,40.0%,0,"1,511"
356,Fernando Luna,ESP,0,0,3,0.0%,0,"1,535"
357,Rudiger Haas,GER,0,1,2,33.3%,0,"1,481"
359,Brad Pearce,USA,0,2,19,9.5%,0,"1,462"
362,Radomir Vasek,CZE,0,0,1,0.0%,0,"1,482"
374,Thierry Tulasne,FRA,0,0,4,0.0%,0,"1,493"
377,Jason Netter,USA,0,0,1,0.0%,0,"1,492"
379,Bret Richardson,AUS,0,0,1,0.0%,0,"1,466"
385,Christer Allgardh,SWE,0,0,2,0.0%,0,"1,500"
387,Jay Berger,USA,0,2,3,40.0%,0,"1,804"
389,Richard Schmidt,USA,0,0,1,0.0%,0,"1,415"
390,Jose Luis Aparisi,ESP,0,0,1,0.0%,0,"1,475"
394,Seung Ho Ji,KOR,0,1,1,50.0%,0,"1,511"
396,Silvio Moine,ITA,0,0,1,0.0%,0,"1,492"
397,Jim Pugh,USA,0,1,8,11.1%,0,"1,595"
402,Rick Leach,USA,0,0,7,0.0%,0,"1,482"
405,Danie Visser,RSA,0,1,2,33.3%,0,"1,642"
406,Kenny Thorne,USA,0,0,1,0.0%,0,"1,516"
407,Michael Geserer,GER,0,0,1,0.0%,0,"1,490"
408,Jonathan Canter,USA,0,0,2,0.0%,0,"1,539"
409,Mihnea Ion Nastase,ROU,0,0,1,0.0%,0,"1,461"
410,Brian Garrow,USA,0,2,12,14.3%,0,"1,500"
414,Paul Vojtischek,GER,0,0,3,0.0%,0,"1,509"
417,Frederik Fetterlein,DEN,0,1,1,50.0%,0,"1,517"
419,Nelson Aerts,BRA,0,1,1,50.0%,0,"1,433"
423,Emanuel Couto,POR,0,0,1,0.0%,0,"1,483"
427,Jared Palmer,USA,0,1,3,25.0%,0,"1,521"
430,Alexander Reichel,USA,—,1,1,50.0%,0,"1,505"
432,Lawson Duncan,USA,0,0,2,0.0%,0,"1,564"
433,Paul Annacone,USA,0,2,3,40.0%,0,"1,630"
438,Keith Evans,USA,0,0,1,0.0%,0,"1,479"
440,Martin Schaffl,AUT,0,0,1,0.0%,0,"1,473"
448,Steve Guy,NZL,0,0,1,0.0%,0,"1,502"
449,Serge Soulie,FRA,0,0,1,0.0%,0,"1,489"
452,Brian Devening,USA,0,0,1,0.0%,0,"1,493"
453,Gerald Mandl,AUT,0,1,2,33.3%,0,"1,490"
455,Ricardo Acioly,BRA,0,1,1,50.0%,0,"1,481"
456,Alex Nizet,USA,0,0,1,0.0%,0,"1,485"
470,Daniel Vacek,CZE,0,1,3,25.0%,0,"1,490"
475,Heath Denman,AUS,0,0,1,0.0%,0,"1,495"
480,Phillip Williamson,USA,0,0,1,0.0%,0,"1,475"
481,Menno Oosting,NED,0,2,2,50.0%,0,"1,562"
483,John Sullivan,USA,0,1,1,50.0%,0,"1,512"
485,Eduardo Furusho,JPN,0,0,1,0.0%,0,"1,492"
490,Ivan Baron,USA,0,0,1,0.0%,0,"1,469"
491,Ryuso Tsujino,JPN,0,0,1,0.0%,0,"1,502"
498,Sandor Noszaly,HUN,0,0,1,0.0%,0,"1,494"
506,Han Cheol Shin,KOR,0,0,1,0.0%,0,"1,486"
524,William Kyriakos,BRA,0,0,1,0.0%,0,"1,480"
525,Alexandre Hocevar,BRA,0,0,1,0.0%,0,"1,482"
527,David Adams,RSA,0,0,1,0.0%,0,"1,495"
539,Bret Garnett,USA,0,1,2,33.3%,0,"1,461"
545,Cyril Suk,CZE,0,0,2,0.0%,0,"1,408"
557,Milan Trneny,CZE,0,0,1,0.0%,0,"1,490"
559,Scott Melville,USA,0,1,1,50.0%,0,"1,543"
561,Milan Srejber,CZE,0,1,3,25.0%,0,"1,598"
564,Michael Tauson,DEN,0,0,1,0.0%,0,"1,609"
570,Michael Walker,HKG,0,0,1,0.0%,0,"1,467"
572,Ken Flach,USA,0,0,2,0.0%,0,"1,575"
573,Alexis Hombrecher,GER,0,0,2,0.0%,0,"1,495"
591,Olli Rahnasto,FIN,0,0,1,0.0%,0,"1,489"
596,Hendrik Jan Davids,NED,0,0,2,0.0%,0,"1,467"
600,Joey Rive,USA,0,0,2,0.0%,0,"1,509"
610,Ian Aler,USA,0,0,1,0.0%,0,"1,483"
615,Ofer Sela,ISR,0,0,1,0.0%,0,"1,486"
616,Paul Wekesa,KEN,0,0,1,0.0%,0,"1,516"
623,Sergio Casal,ESP,0,0,1,0.0%,0,"1,570"
625,Bruce Derlin,NZL,0,1,2,33.3%,0,"1,532"
631,Kentaro Masuda,JPN,0,0,1,0.0%,0,"1,470"
632,Andrea Gaudenzi,ITA,0,0,3,0.0%,0,"1,456"
642,Tom Mercer,USA,0,0,1,0.0%,0,"1,463"
666,John Sobel,USA,0,0,2,0.0%,0,"1,464"
673,Toshihisa Tsuchihashi,JPN,0,0,1,0.0%,0,"1,467"
685,Reinhard Wawra,AUT,0,0,1,0.0%,0,"1,470"
700,Jonas Bjorkman,SWE,0,0,1,0.0%,0,"1,495"
730,Grant Doyle,AUS,0,0,1,0.0%,0,"1,487"
738,Lukas Thomas,CZE,0,0,1,0.0%,0,"1,497"
739,Ricardo Camargo,BRA,0,0,1,0.0%,0,"1,482"
750,Shahar Perkiss,ISR,0,0,1,0.0%,0,"1,618"
752,Broderick Dyke,AUS,0,0,2,0.0%,0,"1,539"
764,Roberto Raffa,ITA,0,0,1,0.0%,0,"1,494"
787,John Arbanas,AUS,0,0,1,0.0%,0,"1,472"
787,Rikard Bergh,SWE,0,0,1,0.0%,0,"1,462"
801,Rodrigo Faria,BRA,0,0,1,0.0%,0,"1,484"
818,David Macpherson,AUS,0,0,1,0.0%,0,"1,385"
818,Per Henricsson,SWE,0,0,1,0.0%,0,"1,468"
818,Robert Seguso,USA,0,0,1,0.0%,0,"1,592"
"1,048",Bruce Steel,USA,3,0,1,0.0%,0,"1,482"
"1,106",Harold Solomon,USA,2,0,1,0.0%,0,"1,573"
"1,106",Paul Chamberlin,USA,2,0,1,0.0%,0,"1,555"
"1,131",Bjorn Borg,SWE,1,0,1,0.0%,0,"2,221"
"1,131",Emanuel Rasberger,CRO,1,0,1,0.0%,0,"1,483"
"1,131",George Kalovelonis,GRE,1,0,1,0.0%,0,"1,479"
"1,131",Hidehiko Tanizawa,JPN,1,0,1,0.0%,0,"1,478"
"1,131",Peter Doohan,AUS,1,0,1,0.0%,0,"1,427"
"1,131",Sergej Skakun,RUS,1,0,1,0.0%,0,"1,482"
"1,131",Tasos Bavelas,GRE,1,0,1,0.0%,0,"1,475"
