rank,player,country,points,wins,losses,win_pct,titles,elo
47,Benoit Paire,FRA,867,26,26,50.0%,0,"1,781"
48,Grigor Dimitrov,BUL,866,23,18,56.1%,0,"1,846"
49,Marinko Matosevic,AUS,845,16,19,45.7%,0,"1,723"
50,Albert Ramos-Vinolas,ESP,830,26,30,46.4%,0,"1,732"
51,Lukas Lacko,SVK,827,12,18,40.0%,0,"1,657"
52,Bernard Tomic,AUS,825,22,25,46.8%,0,"1,763"
53,Michael Llodra,FRA,823,12,14,46.1%,0,"1,842"
53,Ivan Ljubicic,CRO,840,3,6,33.3%,0,"1,794"
54,Alejandro Falla,COL,809,14,23,37.8%,0,"1,756"
55,Grega Zemlja,SLO,782,10,7,58.8%,0,"1,775"
56,Robin Haase,NED,780,16,25,39.0%,1,"1,700"
57,Santiago Giraldo,COL,778,17,19,47.2%,0,"1,796"
58,Paul-Henri Mathieu,FRA,763,14,17,45.2%,0,"1,822"
59,Yen-Hsun Lu,TPE,759,12,17,41.4%,0,"1,751"
60,Go Soeda,JPN,758,10,16,38.5%,0,"1,645"
61,Brian Baker,USA,756,11,13,45.8%,0,"1,724"
62,Victor Hanescu,ROU,753,6,13,31.6%,0,"1,618"
63,Xavier Malisse,BEL,746,21,24,46.7%,0,"1,781"
64,Paolo Lorenzi,ITA,744,8,17,32.0%,0,"1,602"
65,Benjamin Becker,GER,741,10,14,41.7%,0,"1,725"
66,Carlos Berlocq,ARG,720,23,28,45.1%,0,"1,670"
67,Gilles Muller,LUX,719,20,20,50.0%,0,"1,834"
68,Igor Sijsling,NED,712,8,10,44.4%,0,"1,758"
69,Ryan Harrison,USA,710,21,20,51.2%,0,"1,776"
70,Daniel Gimeno-Traver,ESP,704,6,12,33.3%,0,"1,620"
71,Leonardo Mayer,ARG,702,11,14,44.0%,0,"1,725"
72,Ivan Dodig,CRO,695,15,21,41.7%,0,"1,784"
73,Lukas Rosol,CZE,679,17,18,48.6%,0,"1,748"
74,Lukasz Kubot,POL,675,21,26,44.7%,0,"1,721"
75,Bjorn Phau,GER,668,7,14,33.3%,0,"1,656"
76,Guillermo Garcia-Lopez,ESP,667,20,25,44.4%,0,"1,719"
77,Gael Monfils,FRA,660,18,10,64.3%,0,"1,936"
78,Andrey Kuznetsov,RUS,660,2,5,28.6%,0,"1,664"
79,Tatsuma Ito,JPN,655,9,12,42.9%,0,"1,639"
80,Roberto Bautista Agut,ESP,648,3,10,23.1%,0,"1,661"
81,Evgeny Donskoy,RUS,637,0,4,0.0%,0,"1,482"
82,David Nalbandian,ARG,635,20,15,57.1%,0,"1,883"
83,Lleyton Hewitt,AUS,625,13,11,54.2%,0,"1,867"
84,Simone Bolelli,ITA,623,6,10,37.5%,0,"1,713"
85,Horacio Zeballos,ARG,615,3,9,25.0%,0,"1,591"
86,Aljaz Bedene,SLO,583,3,4,42.9%,0,"1,627"
87,Michael Russell,USA,582,11,11,50.0%,0,"1,748"
88,Filippo Volandri,ITA,582,11,21,34.4%,0,"1,609"
89,Jurgen Zopp,EST,579,7,11,38.9%,0,"1,672"
90,Olivier Rochus,BEL,577,9,22,29.0%,0,"1,648"
91,Ruben Ramirez Hidalgo,ESP,577,3,12,20.0%,0,"1,572"
92,Guillaume Rufin,FRA,574,3,7,30.0%,0,"1,725"
93,Steve Darcis,BEL,571,17,17,50.0%,0,"1,756"
94,Blaz Kavcic,SLO,569,3,13,18.8%,0,"1,618"
95,Flavio Cipolla,ITA,568,17,23,42.5%,0,"1,650"
96,Albert Montanes,ESP,565,7,16,30.4%,0,"1,634"
97,Guido Pella,ARG,564,0,1,0.0%,0,"1,537"
98,Tobias Kamke,GER,563,6,18,25.0%,0,"1,626"
99,Adrian Ungur,ROU,557,1,11,8.3%,0,"1,535"
100,Ivo Karlovic,CRO,556,14,16,46.7%,0,"1,768"
101,Joao Sousa,POR,546,3,4,42.9%,0,"1,587"
102,Edouard Roger-Vasselin,FRA,545,14,19,42.4%,0,"1,665"
103,Sergiy Stakhovsky,UKR,538,13,26,33.3%,0,"1,739"
104,Jesse Levine,CAN,530,7,15,31.8%,0,"1,731"
105,Matthew Ebden,AUS,529,15,23,39.5%,0,"1,644"
106,Jan Hajek,CZE,527,4,7,36.4%,0,"1,612"
107,Mikhail Kukushkin,KAZ,526,10,13,43.5%,0,"1,708"
108,Nicolas Mahut,FRA,515,16,18,47.1%,0,"1,754"
109,Dudi Sela,ISR,512,11,17,39.3%,0,"1,650"
110,Igor Andreev,RUS,511,12,15,44.4%,0,"1,684"
111,Ruben Bemelmans,BEL,509,3,6,33.3%,0,"1,649"
112,Andreas Haider-Maurer,AUT,504,0,3,0.0%,0,"1,581"
113,Ricardas Berankis,LTU,501,10,5,66.7%,0,"1,771"
114,Tommy Robredo,ESP,495,5,7,41.7%,0,"1,752"
115,Philipp Petzschner,GER,492,10,15,40.0%,0,"1,693"
116,Malek Jaziri,TUN,491,5,10,33.3%,0,"1,585"
117,Yuichi Sugita,JPN,491,2,3,40.0%,0,"1,577"
118,Florent Serra,FRA,488,5,8,38.5%,0,"1,692"
119,Kenny De Schepper,FRA,487,1,4,20.0%,0,"1,652"
122,Dmitry Tursunov,RUS,464,3,9,25.0%,0,"1,698"
123,Matthias Bachinger,GER,462,9,16,36.0%,0,"1,625"
124,Thiemo de Bakker,NED,457,0,2,0.0%,0,"1,641"
125,Vasek Pospisil,CAN,454,4,12,25.0%,0,"1,607"
126,Rogerio Dutra Silva,BRA,452,4,5,44.4%,0,"1,642"
127,James Blake,USA,450,8,12,40.0%,0,"1,788"
128,Tim Smyczek,USA,448,3,6,33.3%,0,"1,731"
130,Thiago Alves,BRA,441,0,1,0.0%,0,"1,510"
131,Antonio Veic,CRO,429,3,5,37.5%,0,"1,642"
132,Rajeev Ram,USA,427,7,9,43.8%,0,"1,635"
133,Federico Delbonis,ARG,414,6,9,40.0%,0,"1,716"
135,Matteo Viola,ITA,405,0,3,0.0%,0,"1,551"
136,Ernests Gulbis,LAT,404,12,17,41.4%,0,"1,727"
137,Denis Kudla,USA,402,2,6,25.0%,0,"1,572"
138,Michael Berrer,GER,401,5,11,31.2%,0,"1,702"
139,Gastao Elias,POR,399,0,1,0.0%,0,"1,365"
140,Illya Marchenko,UKR,397,0,1,0.0%,0,"1,565"
141,Karol Beck,SVK,395,2,9,18.2%,0,"1,592"
142,Ryan Sweeting,USA,394,9,11,45.0%,0,"1,723"
143,Wayne Odesnik,USA,394,4,6,40.0%,0,"1,641"
144,Joao Souza,BRA,385,5,9,35.7%,0,"1,553"
146,Marco Chiudinelli,SUI,380,4,8,33.3%,0,"1,691"
148,Bobby Reynolds,USA,378,4,7,36.4%,0,"1,664"
149,Danai Udomchoke,THA,378,0,2,0.0%,0,"1,524"
150,Jack Sock,USA,375,5,7,41.7%,0,"1,601"
152,Marc Gicquel,FRA,368,0,1,0.0%,0,"1,591"
153,Daniel Brands,GER,367,5,8,38.5%,0,"1,689"
154,Jonathan Dasnieres de Veigy,FRA,364,0,1,0.0%,0,"1,554"
156,Jimmy Wang,TPE,362,2,3,40.0%,0,"1,634"
157,Maxime Authom,BEL,351,0,1,0.0%,0,"1,578"
158,Ze Zhang,CHN,351,3,3,50.0%,0,"1,571"
159,Mischa Zverev,GER,350,0,3,0.0%,0,"1,608"
160,Marius Copil,ROU,347,3,3,50.0%,0,"1,641"
161,Andrey Golubev,KAZ,342,3,4,42.9%,0,"1,630"
162,Igor Kunitsyn,RUS,339,4,19,17.4%,0,"1,543"
163,Dusan Lajovic,SRB,333,1,1,50.0%,0,"1,546"
164,Potito Starace,ITA,326,8,18,30.8%,0,"1,599"
165,Frank Dancevic,CAN,324,1,5,16.7%,0,"1,605"
166,Paul Capdeville,CHI,324,1,5,16.7%,0,"1,525"
167,Dustin Brown,JAM,322,4,5,44.4%,0,"1,649"
170,Hiroki Moriya,JPN,306,1,3,25.0%,0,"1,574"
171,Daniel Munoz de la Nava,ESP,299,3,4,42.9%,0,"1,649"
173,Guido Andreozzi,ARG,297,0,1,0.0%,0,"1,514"
175,Steve Johnson,USA,296,3,5,37.5%,0,"1,574"
176,Juan Ignacio Chela,ARG,295,5,12,29.4%,0,"1,634"
177,Cedrik-Marcel Stebe,GER,295,7,15,31.8%,0,"1,649"
178,Sergio Gutierrez-Ferrol,ESP,294,2,1,66.7%,0,"1,593"
180,Peter Polansky,CAN,288,0,1,0.0%,0,"1,563"
181,Peter Gojowczyk,GER,285,0,1,0.0%,0,"1,584"
182,Teymuraz Gabashvili,RUS,275,1,4,20.0%,0,"1,581"
183,Di Wu,CHN,273,0,2,0.0%,0,"1,444"
184,Javier Marti,ESP,272,1,5,16.7%,0,"1,581"
187,Sergei Bubka,UKR,258,1,7,12.5%,0,"1,670"
189,Ivo Minar,CZE,256,1,1,50.0%,0,"1,570"
190,Donald Young,USA,255,5,23,17.9%,0,"1,590"
191,Rhyne Williams,USA,247,0,2,0.0%,0,"1,575"
192,Adrian Mannarino,FRA,247,1,7,12.5%,0,"1,597"
193,Jan Hernych,CZE,245,2,1,66.7%,0,"1,598"
196,Yannick Mertens,BEL,242,0,1,0.0%,0,"1,570"
197,Arnau Brugues-Davi,ESP,241,0,1,0.0%,0,"1,438"
199,John Millman,AUS,239,0,1,0.0%,0,"1,560"
200,Marco Trungelliti,ARG,238,1,1,50.0%,0,"1,533"
204,Nicolas Devilder,FRA,236,2,1,66.7%,0,"1,631"
207,Robert Farah,COL,231,3,2,60.0%,0,"1,667"
209,James Duckworth,AUS,230,2,3,40.0%,0,"1,497"
210,Vincent Millot,FRA,229,1,1,50.0%,0,"1,618"
211,Evgeny Korolev,KAZ,227,1,3,25.0%,0,"1,624"
213,Juan Carlos Ferrero,ESP,225,4,12,25.0%,0,"1,794"
214,Izak Van der Merwe,RSA,225,2,3,40.0%,0,"1,564"
215,Marsel Ilhan,TUR,222,0,3,0.0%,0,"1,571"
216,Eduardo Schwank,ARG,221,4,4,50.0%,0,"1,672"
217,Yuki Bhambri,IND,220,1,1,50.0%,0,"1,483"
220,Michael Yani,USA,218,1,2,33.3%,0,"1,563"
222,Jesse Huta Galung,NED,216,1,2,33.3%,0,"1,585"
223,Albano Olivetti,FRA,214,2,2,50.0%,0,"1,541"
224,Alex Kuznetsov,USA,213,0,2,0.0%,0,"1,549"
230,Pavol Cervenak,SVK,209,3,2,60.0%,0,"1,623"
231,Ivan Navarro,ESP,209,1,1,50.0%,0,"1,572"
232,Maxime Teixeira,FRA,208,0,2,0.0%,0,"1,585"
237,Facundo Bagnis,ARG,200,1,2,33.3%,0,"1,517"
240,Erik Chvojka,CAN,197,0,1,0.0%,0,"1,469"
245,Jamie Baker,GBR,194,2,3,40.0%,0,"1,513"
248,Bradley Klahn,USA,189,1,2,33.3%,0,"1,639"
250,James Ward,GBR,187,1,4,20.0%,0,"1,517"
254,Josh Goodall,GBR,186,0,1,0.0%,0,"1,383"
256,Tsung-Hua Yang,TPE,185,0,1,0.0%,0,"1,512"
258,Rik De Voest,RSA,184,0,3,0.0%,0,"1,604"
260,Alessandro Giannessi,ITA,184,1,4,20.0%,0,"1,554"
265,Pedro Sousa,POR,181,0,1,0.0%,0,"1,524"
266,Konstantin Kravchuk,RUS,181,1,2,33.3%,0,"1,630"
271,Attila Balazs,HUN,177,4,3,57.1%,0,"1,625"
272,Riccardo Ghedin,ITA,177,0,1,0.0%,0,"1,449"
273,Stephane Robert,FRA,174,0,3,0.0%,0,"1,549"
275,Alexander Kudryavtsev,RUS,173,0,1,0.0%,0,"1,539"
276,Victor Crivoi,ROU,173,0,1,0.0%,0,"1,583"
279,Diego Junqueira,ARG,167,1,4,20.0%,0,"1,555"
286,Ricardo Mello,BRA,162,2,6,25.0%,0,"1,626"
287,Robby Ginepri,USA,161,2,4,33.3%,0,"1,598"
288,Eric Prodon,FRA,157,0,7,0.0%,0,"1,463"
291,Henri Laaksonen,SUI,155,0,2,0.0%,0,"1,506"
293,Sanam Singh,IND,154,0,1,0.0%,0,"1,494"
294,Andrey Kumantsov,RUS,154,0,1,0.0%,0,"1,508"
295,Arnaud Clement,FRA,153,2,3,40.0%,0,"1,632"
296,Julian Reister,GER,153,1,2,33.3%,0,"1,648"
297,Daniel Evans,GBR,153,0,1,0.0%,0,"1,533"
299,Martin Fischer,AUT,152,1,3,25.0%,0,"1,643"
300,Lamine Ouahab,MAR,151,1,1,50.0%,0,"1,548"
307,Rui Machado,POR,147,1,13,7.1%,0,"1,439"
309,Dominic Thiem,AUT,147,1,2,33.3%,0,"1,486"
312,Gerard Granollers,ESP,146,0,1,0.0%,0,"1,523"
327,Benjamin Mitchell,AUS,137,0,2,0.0%,0,"1,431"
339,Austin Krajicek,USA,128,0,1,0.0%,0,"1,521"
343,Clement Reix,FRA,127,1,1,50.0%,0,"1,529"
345,Vishnu Vardhan,IND,126,0,1,0.0%,0,"1,470"
347,Maximo Gonzalez,ARG,124,0,1,0.0%,0,"1,498"
351,Andres Molteni,ARG,124,0,1,0.0%,0,"1,525"
354,Sandro Ehrat,SUI,121,0,1,0.0%,0,"1,463"
364,Michael McClune,USA,117,1,1,50.0%,0,"1,476"
369,Mate Pavic,CRO,113,2,2,50.0%,0,"1,479"
374,Stephane Bohli,SUI,109,0,1,0.0%,0,"1,556"
375,Greg Jones,AUS,108,0,1,0.0%,0,"1,536"
376,Patrik Rosenholm,SWE,108,1,1,50.0%,0,"1,466"
380,Philipp Oswald,AUT,107,1,1,50.0%,0,"1,472"
384,Dino Marcan,CRO,106,0,1,0.0%,0,"1,468"
385,Zhe Li,CHN,105,0,1,0.0%,0,"1,462"
387,Robin Kern,GER,104,0,1,0.0%,0,"1,473"
390,Walter Trusendi,ITA,103,0,1,0.0%,0,"1,532"
392,Frederik Nielsen,DEN,101,0,1,0.0%,0,"1,605"
401,Daniel Garza,MEX,97,0,1,0.0%,0,"1,458"
407,Amer Delic,BIH,93,0,1,0.0%,0,"1,524"
413,Ivo Klec,SVK,91,0,1,0.0%,0,"1,428"
415,Juan Sebastian Cabal,COL,90,0,1,0.0%,0,"1,465"
420,Filip Krajinovic,SRB,89,1,2,33.3%,0,"1,541"
440,Marton Fucsovics,HUN,83,0,1,0.0%,0,"1,500"
446,Andreas Beck,GER,80,2,6,25.0%,0,"1,620"
447,Pere Riba,ESP,80,1,7,12.5%,0,"1,613"
449,Robert Kendrick,USA,79,0,1,0.0%,0,"1,651"
450,Blake Strode,USA,79,0,1,0.0%,0,"1,457"
452,Carlos Gomez-Herrera,ESP,79,0,1,0.0%,0,"1,514"
461,Oliver Golding,GBR,77,0,2,0.0%,0,"1,449"
468,Cesar Ramirez,MEX,75,0,1,0.0%,0,"1,474"
475,Mikhail Ledovskikh,RUS,74,0,1,0.0%,0,"1,534"
483,Sergey Betov,BLR,72,0,1,0.0%,0,"1,471"
498,Michael Ryderstedt,SWE,68,0,1,0.0%,0,"1,497"
509,Fernando Gonzalez,CHI,65,3,4,42.9%,0,"1,780"
515,Michael Venus,NZL,63,0,1,0.0%,0,"1,425"
527,Ivan Nedelko,RUS,61,0,1,0.0%,0,"1,457"
533,Christian Lindell,SWE,58,0,1,0.0%,0,"1,457"
538,Denis Gremelmayr,GER,56,1,1,50.0%,0,"1,594"
543,Pierre-Ludovic Duclos,CAN,54,0,1,0.0%,0,"1,504"
555,Dennis Novikov,USA,—,1,1,50.0%,0,"1,508"
556,Nicolas Meister,USA,50,0,1,0.0%,0,"1,552"
563,Santiago Gonzalez,MEX,45,0,1,0.0%,0,"1,394"
570,Chris Guccione,AUS,47,0,1,0.0%,0,"1,645"
618,Nicolas Massu,CHI,38,0,1,0.0%,0,"1,537"
632,Dennis Lajola,USA,36,0,1,0.0%,0,"1,516"
636,Benjamin Balleret,MON,36,0,1,0.0%,0,"1,463"
645,Nikolai Fidirko,BLR,35,0,1,0.0%,0,"1,533"
659,Kristijan Mesaros,CRO,33,0,1,0.0%,0,"1,473"
660,Marko Djokovic,SRB,33,0,2,0.0%,0,"1,437"
664,Somdev Devvarman,IND,32,0,2,0.0%,0,"1,619"
670,Andrei Vasilevski,BLR,32,0,1,0.0%,0,"1,504"
679,Mikhail Elgin,RUS,30,0,1,0.0%,0,"1,452"
714,Dimitar Kutrovsky,BUL,26,2,1,66.7%,0,"1,558"
763,Mehdi Ziadi,MAR,21,0,1,0.0%,0,"1,451"
863,Philipp Davydenko,RUS,14,0,1,0.0%,0,"1,377"
885,Liam Broady,GBR,—,0,1,0.0%,0,"1,468"
892,Dominic Inglot,GBR,12,0,1,0.0%,0,"1,535"
892,Gorka Fraile,ESP,12,0,1,0.0%,0,"1,462"
892,Julian Knowle,AUT,12,0,1,0.0%,0,"1,523"
919,Gabriel Moraru,ROU,11,0,1,0.0%,0,"1,438"
"1,211",Peerakiat Siriluethaiwattana,THA,5,0,1,0.0%,0,"1,453"
"1,437",Jean-Rene Lisnard,MON,2,0,1,0.0%,0,"1,588"
"1,556",Yassine Idmbarek,MAR,2,0,1,0.0%,0,"1,480"
"1,557",Omar Alawadhi,UAE,2,0,1,0.0%,0,"1,452"
