rank,player,country,points,wins,losses,win_pct,titles,elo
175,Christopher O'Connell,AUS,388,4,9,30.8%,0,"1,660"
176,Max Purcell,AUS,386,5,4,55.6%,0,"1,569"
177,Mario Vilella Martinez,ESP,385,4,5,44.4%,0,"1,605"
178,Jason Jung,TPE,379,2,3,40.0%,0,"1,537"
179,Enzo Couacaud,FRA,370,1,2,33.3%,0,"1,588"
180,Dmitry Popko,KAZ,369,0,1,0.0%,0,"1,493"
181,Blaz Rola,SLO,368,0,1,0.0%,0,"1,510"
182,Mikhail Kukushkin,KAZ,366,2,11,15.4%,0,"1,599"
183,Daniel Masur,GER,361,0,1,0.0%,0,"1,515"
184,Ramkumar Ramanathan,IND,360,0,3,0.0%,0,"1,526"
185,Alessandro Giannessi,ITA,357,1,2,33.3%,0,"1,543"
186,Marc-Andrea Huesler,SUI,357,0,2,0.0%,0,"1,502"
187,Dimitar Kuzmanov,BUL,355,2,2,50.0%,0,"1,489"
189,Renzo Olivo,ARG,351,0,2,0.0%,0,"1,555"
190,Lukas Lacko,SVK,351,1,1,50.0%,0,"1,502"
191,Ernests Gulbis,LAT,348,0,2,0.0%,0,"1,509"
192,Zizou Bergs,BEL,348,1,2,33.3%,0,"1,545"
193,Sebastian Ofner,AUT,347,2,3,40.0%,0,"1,569"
194,Nuno Borges,POR,346,1,1,50.0%,0,"1,561"
195,Filip Horansky,SVK,346,0,1,0.0%,0,"1,491"
196,Marc Polmans,AUS,343,2,6,25.0%,0,"1,554"
198,Vit Kopriva,CZE,333,3,1,75.0%,0,"1,594"
199,Marco Trungelliti,ARG,330,1,2,33.3%,0,"1,666"
200,Antoine Hoang,FRA,323,1,3,25.0%,0,"1,621"
202,Roberto Marcora,ITA,322,1,2,33.3%,0,"1,510"
203,Yasutaka Uchiyama,JPN,321,3,10,23.1%,0,"1,519"
204,Thomas Fabbiano,ITA,321,0,3,0.0%,0,"1,516"
205,Flavio Cobolli,ITA,321,1,1,50.0%,0,"1,497"
206,Jason Kubler,AUS,320,1,1,50.0%,0,"1,509"
207,Lorenzo Giustino,ITA,316,0,1,0.0%,0,"1,518"
208,Kimmer Coppejans,BEL,313,0,2,0.0%,0,"1,570"
211,Mathias Bourgue,FRA,303,0,1,0.0%,0,"1,536"
215,Jay Clarke,GBR,297,0,2,0.0%,0,"1,428"
216,Nicolas Kicker,ARG,297,0,1,0.0%,0,"1,655"
219,Prajnesh Gunneswaran,IND,293,0,1,0.0%,0,"1,522"
220,Sergiy Stakhovsky,UKR,293,1,2,33.3%,0,"1,530"
221,Thai-Son Kwiatkowski,USA,292,0,1,0.0%,0,"1,455"
222,Sumit Nagal,IND,290,2,6,25.0%,0,"1,562"
224,Alexandre Muller,FRA,288,1,3,25.0%,0,"1,549"
225,Pavel Kotov,RUS,286,0,2,0.0%,0,"1,545"
227,Cedrik-Marcel Stebe,GER,282,1,4,20.0%,0,"1,553"
228,Constant Lestienne,FRA,280,0,1,0.0%,0,"1,553"
229,Maximilian Marterer,GER,279,0,4,0.0%,0,"1,646"
230,Robin Haase,NED,279,1,3,25.0%,0,"1,615"
231,Mikael Torpegaard,DEN,279,1,2,33.3%,0,"1,454"
232,Viktor Troicki,SRB,276,1,4,20.0%,0,"1,643"
234,Matthias Bachinger,GER,273,0,1,0.0%,0,"1,571"
237,Matthew Ebden,AUS,266,6,5,54.5%,0,"1,591"
238,Brayden Schnur,CAN,264,0,3,0.0%,0,"1,538"
239,Michael Mmoh,USA,263,1,4,20.0%,0,"1,566"
240,Frederico Ferreira Silva,POR,262,0,2,0.0%,0,"1,511"
241,Thiago Agustin Tirante,ARG,261,0,1,0.0%,0,"1,483"
242,Nicola Kuhn,GER,255,1,3,25.0%,0,"1,506"
246,Dominic Stricker,SUI,253,4,3,57.1%,0,"1,558"
250,Joao Menezes,BRA,248,0,1,0.0%,0,"1,474"
251,Andrea Arnaboldi,ITA,247,0,1,0.0%,0,"1,537"
252,Nino Serdarusic,CRO,246,0,3,0.0%,0,"1,475"
253,Giulio Zeppieri,ITA,245,0,1,0.0%,0,"1,519"
254,Denis Istomin,UZB,241,0,2,0.0%,0,"1,545"
256,Christian Harrison,USA,240,3,1,75.0%,0,"1,596"
257,Timofey Skatov,KAZ,238,1,1,50.0%,0,"1,512"
258,Lukas Klein,SVK,237,2,3,40.0%,0,"1,570"
260,Bernard Tomic,AUS,231,1,1,50.0%,0,"1,613"
262,Andrea Collarini,ARG,229,0,1,0.0%,0,"1,377"
263,Jo-Wilfried Tsonga,FRA,228,1,8,11.1%,0,"1,740"
264,Andrey Kuznetsov,RUS,228,0,1,0.0%,0,"1,702"
265,Jack Draper,GBR,227,2,3,40.0%,0,"1,512"
266,Yosuke Watanuki,JPN,223,1,1,50.0%,0,"1,566"
267,Andrea Vavassori,ITA,221,1,1,50.0%,0,"1,498"
270,Tung-Lin Wu,TPE,214,0,1,0.0%,0,"1,544"
272,Duje Ajdukovic,CRO,213,1,1,50.0%,0,"1,504"
274,Paolo Lorenzi,ITA,211,0,2,0.0%,0,"1,494"
277,Tristan Lamasine,FRA,205,1,1,50.0%,0,"1,497"
279,Ivo Karlovic,CRO,202,2,4,33.3%,0,"1,623"
283,Evgenii Tiurnev,RUS,198,0,1,0.0%,0,"1,506"
284,Borna Gojo,CRO,196,0,2,0.0%,0,"1,531"
286,Nicolas Mejia,COL,196,0,1,0.0%,0,"1,513"
297,Arthur Cazaux,FRA,178,1,2,33.3%,0,"1,499"
298,Roberto Quiroz,ECU,178,2,1,66.7%,0,"1,515"
301,Raul Brancaccio,ITA,176,0,1,0.0%,0,"1,520"
309,Leonardo Mayer,ARG,171,0,1,0.0%,0,"1,520"
310,Danilo Petrovic,SRB,171,0,1,0.0%,0,"1,428"
312,Malek Jaziri,TUN,170,2,3,40.0%,0,"1,522"
318,Pedja Krstin,SRB,162,1,1,50.0%,0,"1,516"
321,Zhizhen Zhang,CHN,160,0,2,0.0%,0,"1,608"
322,Gonzalo Lama,CHI,158,0,1,0.0%,0,"1,396"
323,Emilio Nava,USA,155,0,2,0.0%,0,"1,518"
337,Ergi Kirkin,TUR,144,0,1,0.0%,0,"1,497"
338,Facundo Diaz Acosta,ARG,144,0,1,0.0%,0,"1,470"
343,Dustin Brown,JAM,138,0,1,0.0%,0,"1,628"
345,Viktor Durasovic,NOR,137,0,1,0.0%,0,"1,513"
346,Mischa Zverev,GER,135,0,1,0.0%,0,"1,521"
351,Alexander Erler,AUT,134,1,1,50.0%,0,"1,445"
352,Johan Nikles,SUI,132,0,1,0.0%,0,"1,459"
355,Yshai Oliel,ISR,126,0,1,0.0%,0,"1,494"
357,JC Aragone,USA,125,0,1,0.0%,0,"1,511"
365,Adrian Andreev,BUL,121,2,3,40.0%,0,"1,521"
370,Lucas Catarina,MON,118,0,1,0.0%,0,"1,463"
372,Michael Vrbensky,CZE,116,0,1,0.0%,0,"1,527"
379,Rudolf Molleker,GER,112,0,1,0.0%,0,"1,491"
382,Andrew Harris,AUS,111,1,1,50.0%,0,"1,489"
387,Shintaro Mochizuki,JPN,108,0,2,0.0%,0,"1,510"
389,Zachary Svajda,USA,107,1,2,33.3%,0,"1,499"
390,Noah Rubin,USA,107,0,2,0.0%,0,"1,546"
391,James Ward,GBR,107,0,1,0.0%,0,"1,523"
394,John-Patrick Smith,AUS,106,0,2,0.0%,0,"1,503"
405,Alexandar Lazarov,BUL,101,0,1,0.0%,0,"1,485"
411,Donald Young,USA,99,0,1,0.0%,0,"1,604"
421,Sandro Ehrat,SUI,95,0,1,0.0%,0,"1,454"
425,Kevin King,USA,93,0,1,0.0%,0,"1,588"
432,JiSung Nam,KOR,91,0,2,0.0%,0,"1,462"
449,Thomaz Bellucci,BRA,84,0,1,0.0%,0,"1,610"
456,Ryan Harrison,USA,81,0,1,0.0%,0,"1,630"
458,Harry Bourchier,AUS,81,1,1,50.0%,0,"1,436"
496,Dane Sweeny,AUS,71,1,1,50.0%,0,"1,539"
518,Alibek Kachmazov,RUS,65,0,1,0.0%,0,"1,475"
521,Li Tu,AUS,64,0,2,0.0%,0,"1,475"
522,Alastair Gray,GBR,64,0,1,0.0%,0,"1,498"
532,Sam Riffice,USA,61,0,1,0.0%,0,"1,479"
534,Alexander Sarkissian,USA,61,0,1,0.0%,0,"1,514"
568,Yen-Hsun Lu,TPE,55,1,6,14.3%,0,"1,614"
618,Gerardo Lopez Villasenor,MEX,47,0,2,0.0%,0,"1,439"
623,Tristan Schoolkate,AUS,46,0,1,0.0%,0,"1,478"
660,Lukas Neumayer,AUT,39,0,1,0.0%,0,"1,523"
663,Thomas Fancutt,AUS,39,0,1,0.0%,0,"1,481"
669,Hamad Medjedovic,SRB,38,0,1,0.0%,0,"1,484"
693,Leandro Riedi,SUI,35,0,1,0.0%,0,"1,494"
755,Marsel Ilhan,TUR,29,0,1,0.0%,0,"1,540"
771,Petros Tsitsipas,GRE,27,0,1,0.0%,0,"1,487"
812,August Holmgren,DEN,—,0,1,0.0%,0,"1,508"
843,Blake Mott,AUS,20,0,1,0.0%,0,"1,494"
875,Marko Topo,GER,17,0,1,0.0%,0,"1,487"
942,Eduardo Nava,USA,14,0,1,0.0%,0,"1,484"
"1,048",Yuki Bhambri,IND,10,0,2,0.0%,0,"1,647"
"1,483",Trent Bryde,USA,3,0,1,0.0%,0,"1,462"
"2,216",Leo Borg,SWE,1,0,1,0.0%,0,"1,469"
—,Mubarak Shannan Zayid,QAT,—,0,1,0.0%,0,"1,476"
