rank,player,country,points,wins,losses,win_pct,titles,elo
75,Federico Coria,ARG,695,14,18,43.8%,0,"1,677"
76,Oscar Otte,GER,691,20,22,47.6%,0,"1,771"
77,Kamil Majchrzak,POL,653,12,14,46.1%,0,"1,666"
78,Christopher O'Connell,AUS,652,6,12,33.3%,0,"1,707"
79,Tomas Martin Etcheverry,ARG,649,3,14,17.6%,0,"1,518"
80,Dusan Lajovic,SRB,646,10,20,33.3%,0,"1,656"
81,Jiri Lehecka,CZE,646,8,16,33.3%,0,"1,638"
82,Joao Sousa,POR,638,13,20,39.4%,1,"1,565"
83,Soonwoo Kwon,KOR,630,17,22,43.6%,0,"1,735"
84,Jordan Thompson,AUS,626,10,17,37.0%,0,"1,689"
85,Cristian Garin,CHI,615,17,21,44.7%,0,"1,802"
86,Ugo Humbert,FRA,613,8,19,29.6%,0,"1,708"
87,Marton Fucsovics,HUN,607,13,18,41.9%,0,"1,705"
88,Roman Safiullin,RUS,606,7,5,58.3%,0,"1,699"
89,Facundo Bagnis,ARG,603,7,15,31.8%,0,"1,645"
90,Gregoire Barrere,FRA,603,2,3,40.0%,0,"1,699"
91,Nikoloz Basilashvili,GEO,595,15,27,35.7%,0,"1,647"
92,Taro Daniel,JPN,594,12,18,40.0%,0,"1,691"
93,Thanasi Kokkinakis,AUS,592,15,14,51.7%,1,"1,765"
94,Daniel Altmaier,GER,590,5,21,19.2%,0,"1,563"
95,Tallon Griekspoor,NED,584,14,24,36.8%,0,"1,671"
96,Ben Shelton,USA,584,3,3,50.0%,0,"1,556"
97,Tomas Machac,CZE,580,3,4,42.9%,0,"1,679"
98,Vasek Pospisil,CAN,570,4,3,57.1%,0,"1,715"
99,Zhizhen Zhang,CHN,569,3,4,42.9%,0,"1,673"
100,Alejandro Tabilo,CHI,567,14,13,51.9%,0,"1,688"
101,Marco Cecchinato,ITA,562,4,7,36.4%,0,"1,656"
102,Dominic Thiem,AUT,561,18,16,52.9%,0,"1,907"
103,Radu Albot,MDA,559,9,10,47.4%,0,"1,662"
104,Kevin Anderson,RSA,597,1,5,16.7%,0,"1,681"
104,Emilio Gomez,ECU,553,0,4,0.0%,0,"1,547"
105,Juan Pablo Varillas,PER,552,4,6,40.0%,0,"1,646"
106,Denis Kudla,USA,548,6,16,27.3%,0,"1,569"
107,Jason Kubler,AUS,538,10,8,55.6%,0,"1,721"
108,Hugo Gaston,FRA,526,10,18,35.7%,0,"1,630"
109,Jiri Vesely,CZE,524,8,12,40.0%,0,"1,693"
110,Steve Johnson,USA,517,17,17,50.0%,0,"1,697"
111,Tim van Rijthoven,NED,516,9,6,60.0%,1,"1,724"
112,Nuno Borges,POR,512,4,6,40.0%,0,"1,642"
113,Michael Mmoh,USA,507,1,4,20.0%,0,"1,526"
114,Norbert Gombos,SVK,496,2,6,25.0%,0,"1,653"
115,Chun-Hsin Tseng,TPE,490,3,8,27.3%,0,"1,511"
116,Yibing Wu,CHN,488,2,1,66.7%,0,"1,601"
117,Pavel Kotov,RUS,483,2,4,33.3%,0,"1,641"
118,Dominic Stricker,SUI,483,4,4,50.0%,0,"1,654"
119,Francesco Passaro,ITA,473,1,3,25.0%,0,"1,531"
120,Alexei Popyrin,AUS,469,5,17,22.7%,0,"1,554"
121,Pablo Andujar,ESP,467,9,13,40.9%,0,"1,620"
122,Jurij Rodionov,AUT,465,2,4,33.3%,0,"1,562"
123,Christopher Eubanks,USA,462,4,6,40.0%,0,"1,712"
124,Fernando Verdasco,ESP,460,5,11,31.2%,0,"1,603"
125,Federico Delbonis,ARG,456,8,21,27.6%,0,"1,672"
126,Camilo Ugo Carabelli,ARG,449,1,1,50.0%,0,"1,515"
127,Elias Ymer,SWE,444,8,7,53.3%,0,"1,616"
128,Yannick Hanfmann,GER,435,7,7,50.0%,0,"1,635"
129,Zizou Bergs,BEL,435,0,3,0.0%,0,"1,530"
130,Aleksandar Vukic,AUS,429,6,5,54.5%,0,"1,649"
131,Jack Sock,USA,428,7,10,41.2%,0,"1,746"
132,Hugo Dellien,BOL,425,4,10,28.6%,0,"1,726"
134,Matteo Arnaldi,ITA,419,0,1,0.0%,0,"1,520"
135,Luca Nardi,ITA,408,1,4,20.0%,0,"1,563"
136,Lukas Klein,SVK,405,0,1,0.0%,0,"1,566"
137,Jozef Kovalik,SVK,404,1,3,25.0%,0,"1,565"
138,Franco Agamenone,ITA,403,3,2,60.0%,0,"1,600"
139,Luca Van Assche,FRA,403,0,1,0.0%,0,"1,475"
140,Vit Kopriva,CZE,391,2,3,40.0%,0,"1,588"
141,Hugo Grenier,FRA,388,2,6,25.0%,0,"1,530"
142,Timofey Skatov,KAZ,387,0,1,0.0%,0,"1,546"
143,Gilles Simon,FRA,385,7,8,46.7%,0,"1,707"
144,Borna Gojo,CRO,381,2,3,40.0%,0,"1,611"
145,Yosuke Watanuki,JPN,381,2,3,40.0%,0,"1,644"
146,Manuel Guinard,FRA,380,4,5,44.4%,0,"1,536"
146,Martin Landaluce,ESP,—,0,1,0.0%,0,"1,497"
147,John Millman,AUS,378,9,17,34.6%,0,"1,667"
148,Stan Wawrinka,SUI,377,8,14,36.4%,0,"1,824"
149,Filip Misolic,AUT,376,4,2,66.7%,0,"1,550"
150,Jan-Lennard Struff,GER,375,3,10,23.1%,0,"1,675"
151,Juan Manuel Cerundolo,ARG,370,3,5,37.5%,0,"1,573"
152,Nicolas Jarry,CHI,370,3,8,27.3%,0,"1,697"
154,Alexander Shevchenko,KAZ,369,0,3,0.0%,0,"1,531"
155,James Duckworth,AUS,363,7,13,35.0%,0,"1,688"
156,Gijs Brouwer,NED,360,3,2,60.0%,0,"1,603"
157,Leandro Riedi,SUI,360,0,1,0.0%,0,"1,470"
158,Aleksandar Kovacevic,USA,360,3,1,75.0%,0,"1,571"
159,Maximilian Marterer,GER,354,1,3,25.0%,0,"1,701"
161,Giulio Zeppieri,ITA,350,3,4,42.9%,0,"1,617"
163,Liam Broady,GBR,348,5,8,38.5%,0,"1,714"
164,Rinky Hijikata,AUS,344,1,3,25.0%,0,"1,594"
165,Carlos Taberner,ESP,343,5,11,31.2%,0,"1,549"
166,Felipe Meligeni Alves,BRA,343,0,1,0.0%,0,"1,483"
167,Ryan Peniston,GBR,340,5,4,55.6%,0,"1,544"
168,Ricardas Berankis,LTU,339,7,10,41.2%,0,"1,661"
169,Alexander Ritschard,SUI,335,1,3,25.0%,0,"1,598"
170,Geoffrey Blancaneaux,FRA,335,0,3,0.0%,0,"1,527"
171,Flavio Cobolli,ITA,335,0,3,0.0%,0,"1,523"
172,Henri Laaksonen,SUI,334,3,14,17.6%,0,"1,543"
174,Enzo Couacaud,FRA,327,0,2,0.0%,0,"1,642"
176,Facundo Mena,ARG,321,0,1,0.0%,0,"1,422"
177,Juan Pablo Ficovich,ARG,321,1,1,50.0%,0,"1,520"
178,Emilio Nava,USA,320,1,4,20.0%,0,"1,574"
179,Benoit Paire,FRA,317,4,22,15.4%,0,"1,594"
180,Dennis Novak,AUT,316,1,4,20.0%,0,"1,634"
182,Renzo Olivo,ARG,315,0,1,0.0%,0,"1,536"
183,Antoine Bellier,SUI,309,4,2,66.7%,0,"1,584"
184,Tung-Lin Wu,TPE,307,0,2,0.0%,0,"1,531"
186,Damir Dzumhur,BIH,304,2,4,33.3%,0,"1,598"
188,Mikhail Kukushkin,KAZ,300,1,7,12.5%,0,"1,663"
192,Juncheng Shang,CHN,289,0,3,0.0%,0,"1,505"
193,Sebastian Ofner,AUT,288,1,2,33.3%,0,"1,662"
195,Nicolas Kicker,ARG,282,0,1,0.0%,0,"1,543"
196,Dimitar Kuzmanov,BUL,282,0,1,0.0%,0,"1,515"
197,Kaichi Uchida,JPN,282,1,3,25.0%,0,"1,509"
198,Stefan Kozlov,USA,280,4,8,33.3%,0,"1,529"
199,Dominik Koepfer,GER,279,3,9,25.0%,0,"1,685"
200,Francesco Maestrelli,ITA,279,0,1,0.0%,0,"1,500"
203,Cedrik-Marcel Stebe,GER,270,1,1,50.0%,0,"1,557"
207,Alexis Galarneau,CAN,265,0,1,0.0%,0,"1,465"
208,Rio Noguchi,JPN,265,1,1,50.0%,0,"1,543"
209,Evan Furness,FRA,265,0,1,0.0%,0,"1,476"
211,Matheus Pucinelli De Almeida,BRA,263,1,1,50.0%,0,"1,522"
212,Gianluca Mager,ITA,262,2,4,33.3%,0,"1,591"
213,Andrea Vavassori,ITA,262,0,1,0.0%,0,"1,527"
214,Mitchell Krueger,USA,258,4,6,40.0%,0,"1,639"
216,Lukas Rosol,CZE,256,0,2,0.0%,0,"1,588"
217,Brandon Holt,USA,255,1,2,33.3%,0,"1,559"
219,Paul Jubb,GBR,253,0,2,0.0%,0,"1,575"
220,Max Purcell,AUS,252,2,4,33.3%,0,"1,584"
223,Marco Trungelliti,ARG,247,0,2,0.0%,0,"1,665"
226,Ernesto Escobedo,MEX,243,0,2,0.0%,0,"1,536"
230,Tomas Barrios Vera,CHI,239,0,1,0.0%,0,"1,528"
231,Nikola Milojevic,SRB,239,1,2,33.3%,0,"1,515"
235,Peter Gojowczyk,GER,236,4,14,22.2%,0,"1,585"
236,Altug Celikbilek,TUR,236,1,1,50.0%,0,"1,572"
237,Lloyd Harris,RSA,230,6,13,31.6%,0,"1,748"
240,Jay Clarke,GBR,226,0,3,0.0%,0,"1,414"
242,Ivan Gakhov,RUS,224,0,1,0.0%,0,"1,427"
245,Kacper Zuk,POL,220,0,1,0.0%,0,"1,457"
247,Zdenek Kolar,CZE,218,1,2,33.3%,0,"1,508"
251,Arthur Fils,FRA,213,0,1,0.0%,0,"1,525"
252,Seongchan Hong,KOR,212,0,1,0.0%,0,"1,484"
254,Michael Geerts,BEL,212,0,1,0.0%,0,"1,459"
255,Hamad Medjedovic,SRB,211,0,2,0.0%,0,"1,445"
257,Hernan Casanova,ARG,208,0,1,0.0%,0,"1,474"
258,Robin Haase,NED,207,0,1,0.0%,0,"1,568"
261,Gonzalo Lama,CHI,202,0,1,0.0%,0,"1,404"
262,Alessandro Giannessi,ITA,201,0,1,0.0%,0,"1,491"
264,Sho Shimabukuro,JPN,199,0,1,0.0%,0,"1,498"
265,Tennys Sandgren,USA,198,0,3,0.0%,0,"1,675"
266,Alastair Gray,GBR,198,1,1,50.0%,0,"1,499"
269,Pablo Cuevas,URU,193,3,6,33.3%,0,"1,654"
270,Hiroki Moriya,JPN,191,1,2,33.3%,0,"1,514"
272,Steven Diez,CAN,190,0,1,0.0%,0,"1,483"
276,Juan Ignacio Londero,ARG,186,4,5,44.4%,0,"1,590"
278,Egor Gerasimov,BLR,185,4,8,33.3%,0,"1,713"
284,Nicolas Alvarez Varona,ESP,181,1,2,33.3%,0,"1,572"
288,Jesper de Jong,NED,179,0,2,0.0%,0,"1,524"
294,Salvatore Caruso,ITA,175,0,1,0.0%,0,"1,579"
296,Jo-Wilfried Tsonga,FRA,168,2,7,22.2%,0,"1,686"
297,Alexandar Lazarov,BUL,173,1,1,50.0%,0,"1,503"
300,Daniel Dutra da Silva,BRA,172,0,1,0.0%,0,"1,462"
301,Zachary Svajda,USA,171,0,1,0.0%,0,"1,490"
305,Pierre-Hugues Herbert,FRA,166,2,3,40.0%,0,"1,667"
308,Beibit Zhukayev,KAZ,165,0,1,0.0%,0,"1,486"
310,Stefano Travaglia,ITA,164,3,6,33.3%,0,"1,512"
311,Gonzalo Villanueva,ARG,164,0,1,0.0%,0,"1,495"
312,Gian Marco Moroni,ITA,162,0,2,0.0%,0,"1,492"
316,Bjorn Fratangelo,USA,160,0,1,0.0%,0,"1,591"
317,Thomas Fabbiano,ITA,159,0,1,0.0%,0,"1,525"
319,Shintaro Mochizuki,JPN,159,0,3,0.0%,0,"1,513"
320,Yasutaka Uchiyama,JPN,158,0,1,0.0%,0,"1,497"
324,Alexey Vatutin,RUS,158,0,1,0.0%,0,"1,444"
328,Dragos Nicolae Madaras,SWE,154,0,1,0.0%,0,"1,512"
329,Sam Querrey,USA,152,4,10,28.6%,0,"1,649"
337,Vitaliy Sachko,UKR,149,0,1,0.0%,0,"1,480"
343,Viktor Durasovic,NOR,143,0,1,0.0%,0,"1,529"
345,Christian Harrison,USA,141,1,2,33.3%,0,"1,647"
347,Aljaz Bedene,SLO,140,3,10,23.1%,0,"1,658"
348,Prajnesh Gunneswaran,IND,140,0,1,0.0%,0,"1,521"
354,Andreas Seppi,ITA,135,2,5,28.6%,0,"1,606"
357,Henri Squire,GER,133,0,1,0.0%,0,"1,495"
373,Gerald Melzer,AUT,126,0,1,0.0%,0,"1,544"
374,Marius Copil,ROU,125,0,1,0.0%,0,"1,569"
378,Cem Ilkel,TUR,124,0,2,0.0%,0,"1,454"
379,Edan Leshem,ISR,124,1,1,50.0%,0,"1,550"
381,Lucas Pouille,FRA,122,3,6,33.3%,0,"1,616"
392,Mirza Basic,BIH,118,1,2,33.3%,0,"1,534"
396,Duje Ajdukovic,CRO,115,0,1,0.0%,0,"1,534"
397,Johan Nikles,SUI,114,1,1,50.0%,0,"1,484"
398,Yuta Shimizu,JPN,114,0,1,0.0%,0,"1,526"
416,Philipp Kohlschreiber,GER,106,1,3,25.0%,0,"1,662"
417,Thiago Seyboth Wild,BRA,106,1,1,50.0%,0,"1,493"
423,Max Hans Rehberg,GER,104,0,2,0.0%,0,"1,478"
425,Federico Gaio,ITA,104,0,1,0.0%,0,"1,477"
433,Malek Jaziri,TUN,99,1,3,25.0%,0,"1,508"
434,Ramkumar Ramanathan,IND,98,0,3,0.0%,0,"1,496"
441,Andrey Kuznetsov,RUS,94,0,1,0.0%,0,"1,690"
442,Carlos Gimeno Valero,ESP,94,0,1,0.0%,0,"1,494"
444,Andrej Martin,SVK,92,0,1,0.0%,0,"1,546"
448,Nick Chappell,USA,91,0,1,0.0%,0,"1,499"
452,Marko Topo,GER,88,0,2,0.0%,0,"1,540"
467,Denis Istomin,UZB,82,1,1,50.0%,0,"1,577"
475,Dino Prizmic,CRO,79,0,1,0.0%,0,"1,494"
476,JiSung Nam,KOR,79,0,1,0.0%,0,"1,456"
478,Yshai Oliel,ISR,79,0,1,0.0%,0,"1,480"
486,Elliot Benchetrit,MAR,74,0,1,0.0%,0,"1,545"
495,Pedro Sousa,POR,72,0,1,0.0%,0,"1,505"
503,Nicola Kuhn,GER,70,0,2,0.0%,0,"1,528"
504,Michail Pervolarakis,GRE,70,0,1,0.0%,0,"1,464"
507,Leo Borg,SWE,69,0,1,0.0%,0,"1,454"
509,Nicolas Barrientos,COL,68,0,1,0.0%,0,"1,436"
511,Mili Poljicak,CRO,68,0,1,0.0%,0,"1,490"
551,Yuki Bhambri,IND,57,1,1,50.0%,0,"1,600"
578,Andres Martin,USA,53,1,1,50.0%,0,"1,513"
581,Kyle Edmund,GBR,52,2,3,40.0%,0,"1,736"
587,Lucas Catarina,MON,52,0,1,0.0%,0,"1,462"
598,Arjun Kadhe,IND,49,0,1,0.0%,0,"1,455"
636,Alex Bolt,AUS,43,0,3,0.0%,0,"1,608"
702,William Blumberg,USA,33,0,1,0.0%,0,"1,498"
718,Attila Balazs,HUN,30,0,2,0.0%,0,"1,594"
740,Matthew Ebden,AUS,28,0,1,0.0%,0,"1,527"
761,Juan Martin del Potro,ARG,23,0,1,0.0%,0,"2,066"
830,Feliciano Lopez,ESP,20,0,11,0.0%,0,"1,468"
860,Learner Tien,USA,—,0,1,0.0%,0,"1,495"
873,Bradley Klahn,USA,16,0,1,0.0%,0,"1,485"
"1,018",Gilles Arnaud Bailly,BEL,10,0,1,0.0%,0,"1,494"
"1,043",Tommy Robredo,ESP,9,0,1,0.0%,0,"1,502"
—,Caleb Chakravarthi,USA,—,0,1,0.0%,0,"1,494"
