rank,player,country,points,wins,losses,win_pct,titles,elo
46,Gael Monfils,FRA,"1,015",20,14,58.8%,0,"1,966"
47,Ryan Harrison,USA,"1,010",20,23,46.5%,1,"1,813"
48,Borna Coric,CRO,"1,001",21,25,45.6%,1,"1,803"
49,Aljaz Bedene,SLO,993,19,18,51.4%,0,"1,816"
50,Kyle Edmund,GBR,992,29,27,51.8%,0,"1,877"
51,Denis Shapovalov,CAN,981,9,9,50.0%,0,"1,749"
52,Leonardo Mayer,ARG,909,11,8,57.9%,1,"1,796"
53,Jan-Lennard Struff,GER,898,27,28,49.1%,0,"1,855"
54,Jared Donaldson,USA,890,22,22,50.0%,0,"1,772"
55,Viktor Troicki,SRB,880,23,28,45.1%,0,"1,814"
56,Julien Benneteau,FRA,855,13,13,50.0%,0,"1,862"
57,Joao Sousa,POR,850,22,30,42.3%,0,"1,734"
58,Hyeon Chung,KOR,844,21,18,53.9%,0,"1,869"
59,Nikoloz Basilashvili,GEO,826,21,27,43.8%,0,"1,710"
60,Peter Gojowczyk,GER,817,14,9,60.9%,1,"1,809"
61,Donald Young,USA,816,25,22,53.2%,0,"1,790"
62,Jiri Vesely,CZE,815,22,24,47.8%,0,"1,780"
63,Denis Istomin,UZB,809,15,18,45.5%,1,"1,724"
64,Guido Pella,ARG,774,16,15,51.6%,0,"1,801"
65,Daniil Medvedev,RUS,772,22,23,48.9%,0,"1,739"
66,Horacio Zeballos,ARG,768,20,22,47.6%,0,"1,758"
67,Dudi Sela,ISR,755,13,15,46.4%,0,"1,789"
68,Federico Delbonis,ARG,755,11,10,52.4%,0,"1,811"
69,Florian Mayer,GER,718,10,17,37.0%,0,"1,766"
70,Guillermo Garcia-Lopez,ESP,714,5,15,25.0%,0,"1,747"
71,Yen-Hsun Lu,TPE,704,9,14,39.1%,0,"1,704"
72,Evgeny Donskoy,RUS,704,5,14,26.3%,0,"1,616"
73,Thomas Fabbiano,ITA,701,4,12,25.0%,0,"1,595"
74,Mikhail Kukushkin,KAZ,693,10,14,41.7%,0,"1,731"
75,Dusan Lajovic,SRB,687,15,21,41.7%,0,"1,717"
76,Matthew Ebden,AUS,670,9,7,56.2%,0,"1,738"
77,Steve Darcis,BEL,667,16,18,47.1%,0,"1,799"
78,Jeremy Chardy,FRA,665,17,21,44.7%,0,"1,784"
79,Frances Tiafoe,USA,662,7,17,29.2%,0,"1,706"
80,Ivo Karlovic,CRO,660,15,20,42.9%,0,"1,770"
81,Pierre-Hugues Herbert,FRA,652,10,19,34.5%,0,"1,747"
82,Cedrik-Marcel Stebe,GER,651,5,6,45.5%,0,"1,725"
84,Mikhail Youzhny,RUS,633,10,20,33.3%,0,"1,679"
85,Marton Fucsovics,HUN,630,5,8,38.5%,0,"1,722"
86,Andreas Seppi,ITA,616,17,17,50.0%,0,"1,740"
87,Radu Albot,MDA,616,9,17,34.6%,0,"1,669"
88,Laslo Djere,SRB,612,7,4,63.6%,0,"1,669"
89,Gilles Simon,FRA,610,15,25,37.5%,0,"1,764"
90,Maximilian Marterer,GER,608,0,10,0.0%,0,"1,648"
91,Stefanos Tsitsipas,GRE,606,4,10,28.6%,0,"1,792"
92,Lukas Lacko,SVK,605,7,10,41.2%,0,"1,739"
93,Marius Copil,ROU,601,7,14,33.3%,0,"1,674"
94,Jordan Thompson,AUS,593,10,16,38.5%,0,"1,676"
95,Nicolas Kicker,ARG,590,10,13,43.5%,0,"1,608"
96,Tennys Sandgren,USA,583,2,6,25.0%,0,"1,498"
97,Blaz Kavcic,SLO,581,0,2,0.0%,0,"1,571"
98,Malek Jaziri,TUN,580,13,22,37.1%,0,"1,696"
99,Taro Daniel,JPN,579,4,9,30.8%,0,"1,641"
100,Gerald Melzer,AUT,572,7,7,50.0%,0,"1,634"
101,Rogerio Dutra Silva,BRA,571,10,21,32.3%,0,"1,604"
102,Marcos Baghdatis,CYP,564,18,16,52.9%,0,"1,839"
103,Nicolas Mahut,FRA,561,14,19,42.4%,0,"1,753"
104,Taylor Fritz,USA,556,13,13,50.0%,0,"1,769"
105,Janko Tipsarevic,SRB,556,5,12,29.4%,0,"1,666"
106,Roberto Carballes Baena,ESP,550,3,2,60.0%,0,"1,589"
107,Andrey Kuznetsov,RUS,546,14,22,38.9%,0,"1,761"
108,Vasek Pospisil,CAN,545,6,13,31.6%,0,"1,697"
109,Marco Cecchinato,ITA,543,1,5,16.7%,0,"1,557"
110,Bjorn Fratangelo,USA,542,8,11,42.1%,0,"1,718"
111,Nicolas Jarry,CHI,541,0,2,0.0%,0,"1,529"
112,Carlos Berlocq,ARG,540,12,19,38.7%,0,"1,693"
113,Thomaz Bellucci,BRA,531,12,20,37.5%,0,"1,693"
114,Cameron Norrie,GBR,521,2,4,33.3%,0,"1,594"
115,Gastao Elias,POR,519,5,11,31.2%,0,"1,644"
116,Yuki Bhambri,IND,509,5,3,62.5%,0,"1,626"
117,Alexander Bublik,KAZ,505,3,3,50.0%,0,"1,631"
118,Ruben Bemelmans,BEL,503,5,5,50.0%,0,"1,693"
119,Yannick Hanfmann,GER,499,7,4,63.6%,0,"1,646"
120,Ernesto Escobedo,MEX,498,9,15,37.5%,0,"1,613"
121,Henri Laaksonen,SUI,488,10,10,50.0%,0,"1,691"
122,Sergiy Stakhovsky,UKR,484,6,8,42.9%,0,"1,728"
123,Jerzy Janowicz,POL,484,6,6,50.0%,0,"1,744"
124,Thiago Monteiro,BRA,475,11,22,33.3%,0,"1,623"
125,Dustin Brown,JAM,469,10,20,33.3%,0,"1,747"
126,Pedro Sousa,POR,469,1,1,50.0%,0,"1,509"
128,John Millman,AUS,436,3,5,37.5%,0,"1,819"
129,Quentin Halys,FRA,436,2,6,25.0%,0,"1,563"
130,Tim Smyczek,USA,435,1,7,12.5%,0,"1,674"
132,Norbert Gombos,SVK,423,3,10,23.1%,0,"1,572"
133,Daniel Evans,GBR,420,11,10,52.4%,0,"1,820"
134,Stefano Travaglia,ITA,414,1,3,25.0%,0,"1,653"
135,Matteo Berrettini,ITA,410,0,1,0.0%,0,"1,485"
136,Ricardas Berankis,LTU,407,6,7,46.1%,0,"1,720"
137,Peter Polansky,CAN,404,2,4,33.3%,0,"1,599"
138,Mirza Basic,BIH,399,3,1,75.0%,0,"1,610"
139,Casper Ruud,NOR,399,5,8,38.5%,0,"1,541"
140,Bernard Tomic,AUS,395,10,20,33.3%,0,"1,726"
141,Martin Klizan,SVK,393,10,15,40.0%,0,"1,755"
142,Elias Ymer,SWE,392,1,5,16.7%,0,"1,593"
143,Sebastian Ofner,AUT,389,5,3,62.5%,0,"1,652"
144,Renzo Olivo,ARG,387,8,16,33.3%,0,"1,621"
146,Akira Santillan,JPN,381,2,5,28.6%,0,"1,538"
147,Yannick Maden,GER,380,1,1,50.0%,0,"1,506"
148,Ramkumar Ramanathan,IND,379,3,4,42.9%,0,"1,566"
150,Go Soeda,JPN,365,0,3,0.0%,0,"1,604"
151,Nicolas Almagro,ESP,363,10,12,45.5%,0,"1,833"
152,Tommy Paul,USA,361,6,4,60.0%,0,"1,651"
153,Tatsuma Ito,JPN,361,0,2,0.0%,0,"1,625"
154,Alessandro Giannessi,ITA,353,5,9,35.7%,0,"1,548"
156,Gleb Sakharov,FRA,349,1,1,50.0%,0,"1,510"
157,Calvin Hemery,FRA,347,0,1,0.0%,0,"1,529"
159,Kenny De Schepper,FRA,347,5,4,55.6%,0,"1,647"
160,Andrej Martin,SVK,344,1,2,33.3%,0,"1,596"
161,Mathias Bourgue,FRA,344,0,2,0.0%,0,"1,529"
163,Jurgen Zopp,EST,338,1,1,50.0%,0,"1,616"
164,Tommy Robredo,ESP,336,6,11,35.3%,0,"1,740"
165,Jozef Kovalik,SVK,335,2,5,28.6%,0,"1,625"
166,Yoshihito Nishioka,JPN,330,9,7,56.2%,0,"1,834"
167,Stefan Kozlov,USA,328,2,9,18.2%,0,"1,549"
169,Joao Domingues,POR,315,1,1,50.0%,0,"1,499"
170,Liam Broady,GBR,313,2,2,50.0%,0,"1,584"
171,Simone Bolelli,ITA,305,2,4,33.3%,0,"1,792"
173,Darian King,BAR,301,3,4,42.9%,0,"1,684"
174,Denis Kudla,USA,301,1,1,50.0%,0,"1,599"
175,Michael Mmoh,USA,299,0,4,0.0%,0,"1,455"
177,Marcel Granollers,ESP,298,4,17,19.1%,0,"1,702"
179,Aldin Setkic,BIH,293,0,1,0.0%,0,"1,466"
181,Facundo Bagnis,ARG,285,3,12,20.0%,0,"1,594"
186,Jurgen Melzer,AUT,271,0,1,0.0%,0,"1,731"
187,Benjamin Bonzi,FRA,270,1,1,50.0%,0,"1,507"
188,Vincent Millot,FRA,269,2,5,28.6%,0,"1,652"
189,Alex Bolt,AUS,269,0,2,0.0%,0,"1,534"
191,Mitchell Krueger,USA,266,1,3,25.0%,0,"1,513"
192,Ze Zhang,CHN,266,0,3,0.0%,0,"1,496"
193,Guido Andreozzi,ARG,265,1,2,33.3%,0,"1,598"
196,Illya Marchenko,UKR,260,2,6,25.0%,0,"1,655"
197,Kamil Majchrzak,POL,260,0,1,0.0%,0,"1,526"
199,Ernests Gulbis,LAT,258,6,8,42.9%,0,"1,716"
200,Attila Balazs,HUN,258,1,1,50.0%,0,"1,613"
201,Noah Rubin,USA,256,1,2,33.3%,0,"1,609"
202,Adam Pavlasek,CZE,256,1,5,16.7%,0,"1,548"
203,Lukas Rosol,CZE,254,2,3,40.0%,0,"1,671"
204,Salvatore Caruso,ITA,254,0,1,0.0%,0,"1,471"
205,Guilherme Clezar,BRA,249,0,1,0.0%,0,"1,544"
208,Alex de Minaur,AUS,245,2,5,28.6%,0,"1,521"
209,Thanasi Kokkinakis,AUS,245,6,7,46.1%,0,"1,764"
210,Mohamed Safwat,EGY,244,1,4,20.0%,0,"1,509"
211,Stefano Napolitano,ITA,243,1,2,33.3%,0,"1,512"
213,Evan King,USA,242,1,2,33.3%,0,"1,534"
217,Brayden Schnur,CAN,238,0,1,0.0%,0,"1,534"
218,Stephane Robert,FRA,237,1,11,8.3%,0,"1,609"
219,John-Patrick Smith,AUS,235,0,3,0.0%,0,"1,649"
220,Marco Trungelliti,ARG,235,1,2,33.3%,0,"1,580"
221,Yasutaka Uchiyama,JPN,234,1,2,33.3%,0,"1,467"
225,Dennis Novak,AUT,232,1,1,50.0%,0,"1,565"
226,Andrew Whittington,AUS,231,1,2,33.3%,0,"1,534"
226,Juan Monaco,ARG,230,0,3,0.0%,0,"1,805"
227,Santiago Giraldo,COL,230,3,10,23.1%,0,"1,670"
228,Vaclav Safranek,CZE,230,0,1,0.0%,0,"1,517"
229,Reilly Opelka,USA,228,1,8,11.1%,0,"1,551"
231,Dennis Novikov,USA,224,2,3,40.0%,0,"1,610"
232,Tallon Griekspoor,NED,223,0,2,0.0%,0,"1,487"
233,Tobias Kamke,GER,222,2,2,50.0%,0,"1,616"
236,Luca Vanni,ITA,220,0,2,0.0%,0,"1,502"
237,Teymuraz Gabashvili,RUS,220,0,3,0.0%,0,"1,540"
239,Jason Jung,TPE,219,0,2,0.0%,0,"1,465"
242,Nicola Kuhn,GER,215,0,1,0.0%,0,"1,475"
244,Di Wu,CHN,214,1,3,25.0%,0,"1,511"
246,Joao Souza,BRA,211,1,3,25.0%,0,"1,503"
247,Christian Harrison,USA,209,0,2,0.0%,0,"1,551"
248,Sam Groth,AUS,209,2,3,40.0%,0,"1,593"
249,Paul-Henri Mathieu,FRA,206,1,9,10.0%,0,"1,574"
250,Edan Leshem,ISR,206,0,1,0.0%,0,"1,532"
252,Tommy Haas,GER,205,6,14,30.0%,0,"1,686"
254,Federico Gaio,ITA,203,2,2,50.0%,0,"1,477"
257,Cem Ilkel,TUR,200,0,3,0.0%,0,"1,442"
259,Lorenzo Giustino,ITA,198,0,1,0.0%,0,"1,508"
263,Austin Krajicek,USA,195,0,1,0.0%,0,"1,628"
267,Kimmer Coppejans,BEL,192,0,1,0.0%,0,"1,480"
274,Konstantin Kravchuk,RUS,186,2,11,15.4%,0,"1,525"
275,Daniel Altmaier,GER,186,2,3,40.0%,0,"1,540"
276,Omar Jasika,AUS,185,0,1,0.0%,0,"1,516"
280,Blake Mott,AUS,181,0,1,0.0%,0,"1,518"
281,Yusuke Takahashi,JPN,180,0,1,0.0%,0,"1,525"
282,Brydan Klein,GBR,180,1,3,25.0%,0,"1,473"
289,Alexander Ward,GBR,170,0,1,0.0%,0,"1,513"
291,Lloyd Harris,RSA,170,0,2,0.0%,0,"1,509"
292,Rubin Statham,NZL,170,0,1,0.0%,0,"1,448"
294,Franko Skugor,CRO,168,1,3,25.0%,0,"1,577"
301,Geoffrey Blancaneaux,FRA,164,0,1,0.0%,0,"1,469"
305,Dominik Koepfer,GER,162,0,1,0.0%,0,"1,503"
306,Steven Diez,CAN,161,0,1,0.0%,0,"1,466"
311,Cristian Garin,CHI,158,0,1,0.0%,0,"1,610"
313,Yibing Wu,CHN,157,0,2,0.0%,0,"1,476"
317,Tristan Lamasine,FRA,151,0,1,0.0%,0,"1,510"
320,Daniel Brands,GER,149,1,4,20.0%,0,"1,662"
323,Marc Polmans,AUS,149,0,2,0.0%,0,"1,460"
324,Marsel Ilhan,TUR,149,1,1,50.0%,0,"1,576"
325,Miljan Zekic,SRB,148,1,2,33.3%,0,"1,531"
335,Albert Montanes,ESP,140,1,1,50.0%,0,"1,612"
335,Gianluigi Quinzi,ITA,138,1,1,50.0%,0,"1,504"
336,Ivan Dodig,CRO,137,3,2,60.0%,0,"1,602"
342,Zhizhen Zhang,CHN,134,2,1,66.7%,0,"1,577"
343,Riccardo Bellotti,ITA,134,0,1,0.0%,0,"1,431"
345,Alessandro Bega,ITA,134,0,1,0.0%,0,"1,479"
346,Maxime Hamou,FRA,133,0,1,0.0%,0,"1,481"
347,Christopher Eubanks,USA,132,2,3,40.0%,0,"1,528"
348,Daniel Masur,GER,131,0,2,0.0%,0,"1,493"
353,Rajeev Ram,USA,128,2,2,50.0%,0,"1,582"
354,Radek Stepanek,CZE,127,3,2,60.0%,0,"1,900"
355,Frederico Ferreira Silva,POR,127,1,1,50.0%,0,"1,442"
357,Alexandre Muller,FRA,124,0,1,0.0%,0,"1,468"
363,Frank Dancevic,CAN,118,1,1,50.0%,0,"1,658"
366,Daniel Gimeno-Traver,ESP,116,0,1,0.0%,0,"1,630"
384,Dimitar Kuzmanov,BUL,108,0,1,0.0%,0,"1,463"
392,Maximo Gonzalez,ARG,105,1,1,50.0%,0,"1,545"
393,Christopher O'Connell,AUS,105,0,2,0.0%,0,"1,524"
397,Alejandro Falla,COL,100,1,1,50.0%,0,"1,578"
417,Mikael Ymer,SWE,92,0,5,0.0%,0,"1,485"
418,Marco Chiudinelli,SUI,92,0,4,0.0%,0,"1,517"
435,Marko Tepavac,SRB,86,0,1,0.0%,0,"1,467"
440,Gianluca Mager,ITA,84,0,1,0.0%,0,"1,495"
447,Sekou Bangoura,USA,83,0,1,0.0%,0,"1,518"
452,Andreas Haider-Maurer,AUT,81,0,3,0.0%,0,"1,641"
455,Evgenii Tiurnev,RUS,80,0,1,0.0%,0,"1,510"
456,Agustin Velotti,ARG,80,0,1,0.0%,0,"1,459"
481,Jonathan Eysseric,FRA,73,0,1,0.0%,0,"1,403"
486,JC Aragone,USA,72,0,1,0.0%,0,"1,546"
487,Dmitry Tursunov,RUS,72,1,5,16.7%,0,"1,622"
498,Roman Safiullin,RUS,70,0,1,0.0%,0,"1,489"
500,Laurent Lokoli,FRA,70,0,1,0.0%,0,"1,550"
508,Emilio Gomez,ECU,66,0,1,0.0%,0,"1,545"
519,Benjamin Becker,GER,62,0,3,0.0%,0,"1,591"
520,Thai-Son Kwiatkowski,USA,62,0,2,0.0%,0,"1,477"
555,Manuel Sanchez,MEX,54,0,1,0.0%,0,"1,411"
564,Finn Tearney,NZL,52,0,1,0.0%,0,"1,487"
566,Rudolf Molleker,GER,52,0,1,0.0%,0,"1,541"
571,Matthew Barton,AUS,51,1,1,50.0%,0,"1,632"
585,Alexios Halebian,USA,49,0,1,0.0%,0,"1,505"
620,Saketh Myneni,IND,43,0,1,0.0%,0,"1,534"
624,Gregoire Barrere,FRA,43,0,1,0.0%,0,"1,476"
638,Roberto Marcora,ITA,40,0,1,0.0%,0,"1,477"
686,Anil Yuksel,TUR,32,0,1,0.0%,0,"1,481"
697,Amine Ahouda,MAR,30,1,1,50.0%,0,"1,511"
702,Antoine Bellier,SUI,30,0,1,0.0%,0,"1,462"
705,Patrick Kypson,USA,—,0,1,0.0%,0,"1,472"
722,Reda El Amrani,MAR,27,1,1,50.0%,0,"1,452"
723,Orlando Luz,BRA,27,0,1,0.0%,0,"1,458"
753,Alexandar Lazarov,BUL,25,0,1,0.0%,0,"1,481"
808,Giovanni Lapentti,ECU,20,1,1,50.0%,0,"1,465"
836,Lucas Gomez,MEX,19,0,1,0.0%,0,"1,484"
843,James Ward,GBR,18,0,2,0.0%,0,"1,491"
933,Mate Pavic,CRO,12,0,1,0.0%,0,"1,539"
934,Nikola Mektic,CRO,12,0,1,0.0%,0,"1,489"
990,James Duckworth,AUS,10,0,1,0.0%,0,"1,685"
"1,027",Michael Venus,NZL,10,0,1,0.0%,0,"1,530"
"1,360",Petros Chrysochos,CYP,—,0,1,0.0%,0,"1,500"
"1,603",Mubarak Shannan Zayid,QAT,2,0,1,0.0%,0,"1,491"
—,Artem Sitak,NZL,—,0,1,0.0%,0,"1,440"
—,Omar Alawadhi,UAE,—,0,1,0.0%,0,"1,428"
