rank,player,country,points,wins,losses,win_pct,titles,elo
—,Jun Kamiwazumi,JPN,—,13,13,50.0%,0,"1,538"
—,Mike Estep,USA,—,13,13,50.0%,0,"1,547"
—,Patrick Hombergen,BEL,—,13,9,59.1%,0,"1,635"
—,Sandy Mayer,USA,—,13,8,61.9%,0,"1,640"
—,Bernard Mignot,BEL,—,12,12,50.0%,0,"1,605"
—,Francois Jauffret,FRA,—,12,8,60.0%,0,"1,732"
—,Harold Solomon,USA,—,12,11,52.2%,0,"1,680"
—,Szabolcz Baranyi,HUN,—,12,14,46.1%,0,"1,589"
—,Antonio Munoz,ESP,—,11,16,40.7%,0,"1,550"
—,Bjorn Borg,SWE,—,11,10,52.4%,0,"1,613"
—,Brian Gottfried,USA,—,11,13,45.8%,0,"1,584"
—,Ivan Molina,COL,—,11,16,40.7%,0,"1,595"
—,Jiri Hrebec,CZE,—,11,9,55.0%,0,"1,686"
—,Kim Warwick,AUS,—,11,9,55.0%,0,"1,569"
—,Patricio Cornejo,CHI,—,11,19,36.7%,0,"1,581"
—,Steve Faulk,USA,—,11,10,52.4%,0,"1,546"
—,Butch Seewagen,USA,—,10,11,47.6%,0,"1,666"
—,Graham Stilwell,GBR,—,10,27,27.0%,0,"1,569"
—,Hans Kary,AUT,—,10,13,43.5%,0,"1,539"
—,Tom Edlefsen,USA,—,10,10,50.0%,1,"1,713"
—,Vijay Amritraj,IND,—,9,13,40.9%,0,"1,506"
—,Antonio Zugarelli,ITA,—,8,11,42.1%,0,"1,548"
—,Harald Elschenbroich,GER,—,8,7,53.3%,0,"1,726"
—,Jeff Simpson,NZL,—,8,16,33.3%,0,"1,446"
—,Jim Osborne,USA,—,8,20,28.6%,0,"1,517"
—,Jose Edison Mandarino,BRA,—,8,6,57.1%,0,"1,682"
—,Raul Ramirez,MEX,—,8,9,47.1%,0,"1,590"
—,Ray Keldie,AUS,—,8,6,57.1%,0,"1,574"
—,Terry Addison,AUS,—,8,25,24.2%,0,"1,596"
—,Jean Loup Rouyer,FRA,—,7,10,41.2%,0,"1,644"
—,John Bartlett,AUS,—,7,9,43.8%,0,"1,486"
—,John James,AUS,—,7,4,63.6%,0,"1,572"
—,Kiyoshi Tanabe,JPN,—,7,6,53.9%,0,"1,531"
—,Neale Fraser,AUS,—,7,8,46.7%,0,"1,530"
—,Paolo Bertolucci,ITA,—,7,7,50.0%,0,"1,535"
—,Richard Russell,JAM,—,7,9,43.8%,0,"1,508"
—,Stanley Matthews,GBR,—,7,5,58.3%,0,"1,545"
—,Syd Ball,AUS,—,7,9,43.8%,0,"1,512"
—,Charlie Owens,USA,—,6,7,46.1%,0,"1,476"
—,Gene Scott,USA,—,6,6,50.0%,0,"1,604"
—,Jan Kukal,CZE,—,6,12,33.3%,0,"1,513"
—,Jean Baptiste Chanfreau,FRA,—,6,17,26.1%,0,"1,466"
—,Jurgen Fassbender,GER,—,6,10,37.5%,0,"1,531"
—,Nicola Pietrangeli,ITA,—,6,11,35.3%,0,"1,634"
—,Peter Doerner,AUS,—,6,8,42.9%,0,"1,526"
—,Robert Maud,RSA,—,6,26,18.8%,0,"1,604"
—,Thierry Bernasconi,FRA,—,6,5,54.5%,0,"1,511"
—,Bill Bowrey,AUS,—,5,11,31.2%,0,"1,661"
—,Eddie Dibbs,USA,—,5,9,35.7%,0,"1,622"
—,Geza Varga,HUN,—,5,5,50.0%,0,"1,522"
—,Greg Perkins,AUS,—,5,6,45.5%,0,"1,461"
—,Jun Kuki,JPN,—,5,12,29.4%,0,"1,464"
—,Luis Felipe Tavares,BRA,—,5,3,62.5%,0,"1,517"
—,Milan Holecek,CZE,—,5,14,26.3%,0,"1,556"
—,Nicholas Kalogeropoulos,GRE,—,5,8,38.5%,0,"1,636"
—,Phil Dent,AUS,—,5,22,18.5%,0,"1,601"
—,Sashi Menon,IND,—,5,6,45.5%,0,"1,524"
—,Wilhelm Bungert,GER,—,5,5,50.0%,0,"1,614"
—,Zan Guerry,USA,—,5,7,41.7%,0,"1,521"
—,Allan McDonald,AUS,—,4,7,36.4%,0,"1,508"
—,Attila Korpas,GER,—,4,5,44.4%,0,"1,564"
—,Balazs Taroczy,HUN,—,4,3,57.1%,0,"1,563"
—,David Lloyd,GBR,—,4,9,30.8%,0,"1,475"
—,Frank Sedgman,AUS,—,4,2,66.7%,0,"1,623"
—,Grover Raz Reid,USA,—,4,6,40.0%,0,"1,534"
—,Humphrey Hose,VEN,—,4,5,44.4%,0,"1,527"
—,Mike Phillips,AUS,—,4,5,44.4%,0,"1,466"
—,Rod Frawley,AUS,—,4,6,40.0%,0,"1,456"
—,Tom Leonard,USA,—,4,25,13.8%,0,"1,481"
—,Vitas Gerulaitis,USA,—,4,5,44.4%,0,"1,519"
—,Vladimir Korotkov,RUS,—,4,4,50.0%,0,"1,576"
—,Zeljko Franulovic,CRO,—,4,7,36.4%,0,"1,756"
—,Bill Freer,RSA,—,3,2,60.0%,0,"1,508"
—,Corrado Barazzutti,ITA,—,3,8,27.3%,0,"1,428"
—,Frank Gebert,GER,—,3,3,50.0%,0,"1,538"
—,Ian Crookenden,NZL,—,3,3,50.0%,0,"1,489"
—,Istvan Gulyas,HUN,—,3,6,33.3%,0,"1,654"
—,Jean Claude Barclay,FRA,—,3,6,33.3%,0,"1,552"
—,Jean Francois Caujolle,FRA,—,3,3,50.0%,0,"1,505"
—,Jean Paul Meyer,FRA,—,3,7,30.0%,0,"1,463"
—,Julian Ganzabal,ARG,—,3,3,50.0%,0,"1,568"
—,Mike Belkin,CAN,—,3,10,23.1%,0,"1,640"
—,Mike Machette,USA,—,3,4,42.9%,0,"1,478"
—,Nicola Spear,SRB,—,3,12,20.0%,0,"1,481"
—,Peter Szoke,HUN,—,3,13,18.8%,0,"1,571"
—,Premjit Lall,IND,—,3,4,42.9%,0,"1,582"
—,Rick Fisher,USA,—,3,5,37.5%,0,"1,552"
—,Stephen Warboys,GBR,—,3,9,25.0%,0,"1,509"
—,Torben Ulrich,DEN,—,3,8,27.3%,0,"1,475"
—,Wieslaw Gasiorek,POL,—,3,4,42.9%,0,"1,595"
—,William Brown,USA,—,3,8,27.3%,0,"1,436"
—,Alvin Gardiner,AUS,—,2,7,22.2%,0,"1,396"
—,Bob Giltinan,AUS,—,2,2,50.0%,0,"1,669"
—,Byron Bertram,RSA,—,2,2,50.0%,0,"1,532"
—,Dan Bleckinger,USA,—,2,4,33.3%,0,"1,472"
—,Dennis Ralston,USA,—,2,8,20.0%,0,"1,736"
—,Doug Crawford,USA,—,2,3,40.0%,0,"1,471"
—,Ernie Ewert,AUS,—,2,3,40.0%,0,"1,483"
—,Hans Engert,GER,—,2,2,50.0%,0,"1,509"
—,Hans Joachim Ploetz,GER,—,2,5,28.6%,0,"1,540"
—,Jan Hordijk,NED,—,2,2,50.0%,0,"1,494"
—,John Yuill,RSA,—,2,3,40.0%,0,"1,457"
—,Jorge Andrew,VEN,—,2,1,66.7%,0,"1,501"
—,Keith Hancock,AUS,—,2,2,50.0%,0,"1,502"
—,Kenichi Hirai,JPN,—,2,3,40.0%,0,"1,465"
—,Manuel Santana,ESP,—,2,2,50.0%,0,"1,815"
—,Mike Collins,GBR,—,2,1,66.7%,0,"1,497"
—,Owen Davidson,AUS,—,2,12,14.3%,0,"1,625"
—,Paul Fitzgerald,AUS,—,2,1,66.7%,0,"1,486"
—,Peter Burwash,CAN,—,2,4,33.3%,0,"1,411"
—,Pierre Joly,FRA,—,2,2,50.0%,0,"1,470"
—,Rafael Ruiz,ESP,—,2,1,66.7%,0,"1,499"
—,Ricardo Cano,ARG,—,2,5,28.6%,0,"1,476"
—,Robert Machan,HUN,—,2,3,40.0%,0,"1,485"
—,Robin Drysdale,GBR,—,2,2,50.0%,0,"1,544"
—,Vincenzo Franchitti,ITA,—,2,5,28.6%,0,"1,420"
—,Abe Segal,RSA,—,1,1,50.0%,0,"1,466"
—,Armistead Neely,USA,—,1,4,20.0%,0,"1,472"
—,Benjy Robins,USA,—,1,1,50.0%,0,"1,505"
—,Birger Andersson,SWE,—,1,3,25.0%,0,"1,470"
—,Buster C Mottram,GBR,—,1,2,33.3%,0,"1,548"
—,Colin Dowdeswell,GBR,—,1,1,50.0%,0,"1,505"
—,Daniel Contet,FRA,—,1,3,25.0%,0,"1,514"
—,Don O'Connell,IRL,—,1,1,50.0%,0,"1,503"
—,Eugenio Castigliano,ITA,—,1,1,50.0%,0,"1,495"
—,F D Robbins,USA,—,1,6,14.3%,0,"1,451"
—,Frank Falderbaum,GER,—,1,1,50.0%,0,"1,529"
—,Gary Thoroughood,AUS,—,1,1,50.0%,0,"1,509"
—,George Rudman,RSA,—,1,1,50.0%,0,"1,516"
—,Giuseppe Merlo,ITA,—,1,1,50.0%,0,"1,456"
—,Graydon Garner,RSA,—,1,1,50.0%,0,"1,468"
—,Herb Fitzgibbon,USA,—,1,3,25.0%,0,"1,611"
—,Jaidip Mukerjea,IND,—,1,3,25.0%,0,"1,510"
—,James Chico Hagey,USA,—,1,4,20.0%,0,"1,458"
—,Jean Louis Haillet,FRA,—,1,2,33.3%,0,"1,489"
—,Jim Delaney,USA,—,1,5,16.7%,0,"1,453"
—,Jim Ward,USA,—,1,3,25.0%,0,"1,467"
—,Jose Guerrero,ESP,—,1,3,25.0%,0,"1,505"
—,Kjell Johansson,SWE,—,1,3,25.0%,0,"1,472"
—,Koji Watanabe,JPN,—,1,1,50.0%,0,"1,456"
—,Lars Elvstrom,DEN,—,1,2,33.3%,0,"1,496"
—,Luis Bruguera,ESP,—,1,4,20.0%,0,"1,443"
—,Marcello Lara,MEX,—,1,3,25.0%,0,"1,559"
—,Marian Laudin,NED,—,1,1,50.0%,0,"1,473"
—,Mark Shires,USA,—,1,3,25.0%,0,"1,471"
—,Martin Koek,NED,—,1,3,25.0%,0,"1,484"
—,Mike Styles,RSA,—,1,2,33.3%,0,"1,480"
—,Pancho Walthall,USA,—,1,4,20.0%,0,"1,419"
—,Rayno Seegers,RSA,—,1,2,33.3%,0,"1,444"
—,Robert Casey,AUS,—,1,3,25.0%,0,"1,467"
—,Robert Trogolo,RSA,—,1,1,50.0%,0,"1,475"
—,Roger Dowdeswell,ZIM,—,1,1,50.0%,0,"1,474"
—,Rolf Norberg,SWE,—,1,2,33.3%,0,"1,503"
—,Roy Barth,USA,—,1,26,3.7%,0,"1,402"
—,Steve Siegel,USA,—,1,2,33.3%,0,"1,467"
—,Steve Turner,USA,—,1,6,14.3%,0,"1,411"
—,Tadeusz Nowicki,POL,—,1,5,16.7%,0,"1,509"
—,Tenny Svensson,SWE,—,1,7,12.5%,0,"1,472"
—,Timothy Noonan,USA,—,1,2,33.3%,0,"1,490"
—,Tony Parun,NZL,—,1,4,20.0%,0,"1,416"
—,Tony Richey,JAM,—,1,1,50.0%,0,"1,523"
—,Trey Waltke,USA,—,1,1,50.0%,0,"1,501"
—,Alberto Martorell,ESP,—,0,1,0.0%,0,"1,449"
—,Alvaro Betancur,COL,—,0,1,0.0%,0,"1,469"
—,Arthur Carrington,USA,—,0,2,0.0%,0,"1,471"
—,Barry Mackay,USA,—,0,1,0.0%,0,"1,535"
—,Belus Prajoux,CHI,—,0,2,0.0%,0,"1,464"
—,Ben Bishop,USA,—,0,1,0.0%,0,"1,483"
—,Bernie Mitton,RSA,—,0,1,0.0%,0,"1,451"
—,B. Holmstrom,SWE,—,0,2,0.0%,0,"1,468"
—,Bill Maze,USA,—,0,1,0.0%,0,"1,483"
—,Billy Martin,USA,—,0,1,0.0%,0,"1,498"
—,Carlos Kirmayr,BRA,—,0,1,0.0%,0,"1,483"
—,Carlo Zugarelli,ITA,—,0,1,0.0%,0,"1,490"
—,Chip Fisher,USA,—,0,1,0.0%,0,"1,514"
—,Colin Stubs,AUS,—,0,2,0.0%,0,"1,538"
—,Conrad Johnson,RSA,—,0,1,0.0%,0,"1,478"
—,Dale Ogden,USA,—,0,1,0.0%,0,"1,497"
—,Dale Power,CAN,—,0,1,0.0%,0,"1,470"
—,David Carter,AUS,—,0,1,0.0%,0,"1,493"
—,David Collins,GBR,—,0,1,0.0%,0,"1,492"
—,David Schneider,USA,—,0,1,0.0%,0,"1,473"
—,Derek Schroder,RSA,—,0,9,0.0%,0,"1,411"
—,Dimitri Sturdza,SUI,—,0,2,0.0%,0,"1,365"
—,Don Turner,NZL,—,0,1,0.0%,0,"1,429"
—,Doug King,USA,—,0,1,0.0%,0,"1,495"
—,Douglas Palm,SWE,—,0,1,0.0%,0,"1,480"
—,Eddie Cruz,PHI,—,0,1,0.0%,0,"1,468"
—,Eduardo Gorostiaga,BOL,—,0,1,0.0%,0,"1,421"
—,Eric Deblicker,FRA,—,0,1,0.0%,0,"1,478"
—,Eulicio Silva,BRA,—,0,1,0.0%,0,"1,481"
—,Francisco Gallardo,MEX,—,0,1,0.0%,0,"1,489"
—,Gene Malin,USA,—,0,2,0.0%,0,"1,470"
—,George Hardie,USA,—,0,3,0.0%,0,"1,459"
—,Graeme Thomson,AUS,—,0,3,0.0%,0,"1,440"
—,Greg Braun,AUS,—,0,1,0.0%,0,"1,458"
—,Hans Jurgen Pohmann,GER,—,0,3,0.0%,0,"1,472"
—,Henry Bunis,USA,—,0,2,0.0%,0,"1,466"
—,Ilyas Ghouse,IND,—,0,1,0.0%,0,"1,483"
—,Ionel Santeiu,ROU,—,0,1,0.0%,0,"1,473"
—,Jan Zabrodsky,SWE,—,0,1,0.0%,0,"1,471"
—,John Clifton,GBR,—,0,3,0.0%,0,"1,403"
—,John Eagleton,RSA,—,0,1,0.0%,0,"1,481"
—,John Fort,USA,—,0,2,0.0%,0,"1,449"
—,John Peckskamp,USA,—,0,2,0.0%,0,"1,463"
—,John Trickey,AUS,—,0,1,0.0%,0,"1,493"
—,Juan Ignacio Muntanola,ESP,—,0,1,0.0%,0,"1,496"
—,Juan Manuel Couder,ESP,—,0,1,0.0%,0,"1,563"
—,Kenneth Andersson,SWE,—,0,1,0.0%,0,"1,442"
—,Kenneth McMillan,USA,—,0,1,0.0%,0,"1,497"
—,Larry Turville,USA,—,0,1,0.0%,0,"1,436"
—,Leif Johansson,SWE,—,0,1,0.0%,0,"1,500"
—,Lorenzo Soriano,ARG,—,0,1,0.0%,0,"1,463"
—,Louk Sanders,NED,—,0,1,0.0%,0,"1,486"
—,Luis Baraldi,MEX,—,0,1,0.0%,0,"1,492"
—,Mark Edmondson,AUS,—,0,1,0.0%,0,"1,496"
—,Mike Kreiss,USA,—,0,4,0.0%,0,"1,403"
—,Mike Myburg,RSA,—,0,1,0.0%,0,"1,448"
—,Munawar Iqbal,PAK,—,0,1,0.0%,0,"1,461"
—,Nicolas Kelaidis,GRE,—,0,2,0.0%,0,"1,476"
—,Norman Holmes,USA,—,0,1,0.0%,0,"1,517"
—,Pat Dupre,USA,—,0,2,0.0%,0,"1,480"
—,Patrice Beust,FRA,—,0,2,0.0%,0,"1,473"
—,Paul Mcnamee,AUS,—,0,1,0.0%,0,"1,491"
—,Pekka Saila,FIN,—,0,1,0.0%,0,"1,519"
—,Per Jemsby,SWE,—,0,1,0.0%,0,"1,616"
—,Peter Campbell,AUS,—,0,1,0.0%,0,"1,451"
—,Peter Curtis,GBR,—,0,2,0.0%,0,"1,476"
—,Peter Fleming,USA,—,0,1,0.0%,0,"1,495"
—,Peter Pokorny,AUT,—,0,2,0.0%,0,"1,467"
—,Piero Toci,ITA,—,0,2,0.0%,0,"1,444"
—,Pietro Marzano,ITA,—,0,1,0.0%,0,"1,437"
—,Ramiro Benavides,BOL,—,0,1,0.0%,0,"1,458"
—,Rejean Genois,CAN,—,0,1,0.0%,0,"1,485"
—,Rich Andrews,USA,—,0,1,0.0%,0,"1,482"
—,Richard Hawkes,NZL,—,0,1,0.0%,0,"1,405"
—,Richard Legendre,CAN,—,0,1,0.0%,0,"1,495"
—,Richard Lewis,GBR,—,0,1,0.0%,0,"1,491"
—,Richard Meyer,USA,—,0,1,0.0%,0,"1,493"
—,Rick Fagel,USA,—,0,1,0.0%,0,"1,489"
—,Robert Rheinberger,AUS,—,0,3,0.0%,0,"1,406"
—,Rolf Thung,NED,—,0,1,0.0%,0,"1,457"
—,Ross Olivieri,AUS,—,0,1,0.0%,0,"1,484"
—,Ruby Hoskowetz,AUT,—,0,1,0.0%,0,"1,473"
—,Rudy Hernando,USA,—,0,1,0.0%,0,"1,453"
—,Russell Simpson,NZL,—,0,1,0.0%,0,"1,470"
—,Saeed Meer,PAK,—,0,1,0.0%,0,"1,449"
—,Sergei Likhachev,RUS,—,0,3,0.0%,0,"1,410"
—,Stephen Myers,AUS,—,0,3,0.0%,0,"1,446"
—,Steve Docherty,AUS,—,0,1,0.0%,0,"1,497"
—,Steve Krulevitz,USA,—,0,3,0.0%,0,"1,453"
—,Steve Tidball,USA,—,0,1,0.0%,0,"1,442"
—,Takeshi Koura,JPN,—,0,1,0.0%,0,"1,475"
—,Tom Brown,USA,—,0,1,0.0%,0,"1,473"
—,Tom Kreiss,USA,—,0,1,0.0%,0,"1,496"
—,Tony Bardsley,CAN,—,0,2,0.0%,0,"1,415"
—,Victor Eke,AUS,—,0,1,0.0%,0,"1,486"
—,Victor Pecci,PAR,—,0,1,0.0%,0,"1,480"
—,Will Coghlan,AUS,—,0,1,0.0%,0,"1,473"
—,Willem Prinsloo,RSA,—,0,1,0.0%,0,"1,488"
—,Woody Blocher,USA,—,0,2,0.0%,0,"1,458"
