rank,player,country,points,wins,losses,win_pct,titles,elo
33,Younes El Aynaoui,MAR,"1,068",27,23,54.0%,1,"1,727"
34,Fabrice Santoro,FRA,"1,055",36,25,59.0%,1,"1,765"
35,Jerome Golmard,FRA,"1,024",21,12,63.6%,1,"1,828"
36,Hicham Arazi,MAR,"1,008",27,27,50.0%,0,"1,702"
37,Nicolas Escude,FRA,995,19,15,55.9%,1,"1,820"
38,Francisco Clavet,ESP,986,30,27,52.6%,0,"1,701"
39,Thomas Johansson,SWE,977,21,23,47.7%,1,"1,725"
40,Jiri Novak,CZE,973,28,26,51.9%,0,"1,762"
41,Andrei Pavel,ROU,962,28,24,53.9%,0,"1,701"
42,Juan Carlos Ferrero,ESP,956,16,8,66.7%,1,"1,686"
43,Daniel Vacek,CZE,953,29,31,48.3%,0,"1,744"
44,Sjeng Schalken,NED,950,28,26,51.9%,1,"1,744"
45,Marc Rosset,SUI,947,26,27,49.1%,1,"1,658"
46,Stefan Koubek,AUT,947,29,25,53.7%,1,"1,681"
48,Rainer Schuettler,GER,881,23,28,45.1%,1,"1,609"
49,Fernando Vicente,ESP,875,25,29,46.3%,1,"1,638"
50,Michael Chang,USA,874,27,22,55.1%,0,"1,788"
51,Chris Woodruff,USA,852,22,19,53.7%,1,"1,770"
52,Franco Squillari,ARG,849,18,24,42.9%,1,"1,579"
53,Wayne Ferreira,RSA,846,27,25,51.9%,0,"1,704"
54,Andrew Ilie,AUS,845,28,29,49.1%,0,"1,632"
55,Jeff Tarango,USA,814,21,24,46.7%,0,"1,685"
56,Arnaud Clement,FRA,805,22,25,46.8%,0,"1,690"
57,Alberto Martin,ESP,805,27,21,56.2%,2,"1,721"
58,Jan-Michael Gambill,USA,803,25,25,50.0%,1,"1,764"
59,Sargis Sargsian,ARM,796,21,23,47.7%,0,"1,637"
60,Magnus Gustafsson,SWE,779,22,18,55.0%,1,"1,802"
61,Alberto Berasategui,ESP,775,20,20,50.0%,0,"1,739"
62,Goran Ivanisevic,CRO,772,22,26,45.8%,0,"1,713"
63,Slava Dosedel,CZE,763,15,12,55.6%,0,"1,741"
64,Roger Federer,SUI,749,12,14,46.1%,0,"1,663"
65,Byron Black,ZIM,745,24,23,51.1%,1,"1,690"
66,David Prinosil,GER,745,22,23,48.9%,0,"1,672"
67,Christian Ruud,NOR,718,22,17,56.4%,0,"1,650"
68,Hernan Gumy,ARG,701,14,16,46.7%,0,"1,636"
70,Juan Antonio Marin,CRC,661,19,21,47.5%,1,"1,636"
71,Guillermo Canas,ARG,657,15,23,39.5%,0,"1,575"
72,Gaston Gaudio,ARG,640,8,15,34.8%,0,"1,531"
73,Jonas Bjorkman,SWE,639,22,23,48.9%,0,"1,745"
74,Max Mirnyi,BLR,637,14,13,51.9%,0,"1,613"
75,Galo Blanco,ESP,635,14,19,42.4%,1,"1,621"
76,Markus Hipfl,AUT,607,15,15,50.0%,0,"1,591"
77,Ivan Ljubicic,CRO,581,11,12,47.8%,0,"1,587"
78,Richard Fromberg,AUS,572,15,16,48.4%,0,"1,666"
79,Mikael Tillstrom,SWE,564,15,18,45.5%,0,"1,686"
80,Jason Stoltenberg,AUS,562,18,18,50.0%,0,"1,715"
81,George Bastl,SUI,561,6,7,46.1%,0,"1,558"
82,Justin Gimelstob,USA,550,17,26,39.5%,0,"1,645"
83,Antony Dupuis,FRA,548,9,10,47.4%,0,"1,598"
84,Andrea Gaudenzi,ITA,546,13,14,48.1%,0,"1,645"
85,Kenneth Carlsen,DEN,540,19,19,50.0%,0,"1,657"
86,Daniel Nestor,CAN,539,18,16,52.9%,0,"1,672"
87,Laurence Tieleman,ITA,539,14,21,40.0%,0,"1,604"
88,Jan Siemerink,NED,531,17,25,40.5%,0,"1,665"
89,Paul Goldstein,USA,531,12,15,44.4%,0,"1,615"
90,Albert Portas,ESP,528,14,18,43.8%,0,"1,599"
91,Jens Knippschild,GER,525,15,15,50.0%,0,"1,665"
92,Jacobo Diaz,ESP,520,2,7,22.2%,0,"1,503"
93,Cecil Mamiit,PHI,502,16,18,47.1%,0,"1,552"
94,Gianluca Pozzi,ITA,502,16,26,38.1%,0,"1,603"
95,Magnus Larsson,SWE,498,16,18,47.1%,0,"1,729"
96,Ronald Agenor,HAI,492,3,7,30.0%,0,"1,522"
98,Andreas Vinciguerra,SWE,486,9,6,60.0%,0,"1,603"
99,Paradorn Srichaphan,THA,485,10,7,58.8%,0,"1,639"
100,Adrian Voinea,ROU,478,14,21,40.0%,1,"1,651"
101,Mariano Puerta,ARG,464,14,26,35.0%,0,"1,611"
102,Sebastien Lareau,CAN,463,12,18,40.0%,0,"1,616"
105,Wayne Arthurs,AUS,449,12,11,52.2%,0,"1,651"
106,Marcelo Filippini,URU,442,6,12,33.3%,0,"1,586"
107,Bohdan Ulihrach,CZE,440,12,22,35.3%,0,"1,651"
108,Peter Wessels,NED,432,12,15,44.4%,0,"1,591"
109,German Puentes,ESP,419,6,7,46.1%,0,"1,523"
110,Martin Rodriguez,ARG,409,8,20,28.6%,0,"1,465"
111,Tomas Zib,CZE,408,4,4,50.0%,0,"1,531"
112,Julian Alonso,ESP,403,9,11,45.0%,0,"1,590"
113,Axel Pretzsch,GER,402,5,9,35.7%,0,"1,546"
114,Orlin Stanoytchev,BUL,402,5,9,35.7%,0,"1,441"
115,Lorenzo Manta,SUI,399,6,6,50.0%,0,"1,559"
117,Bernd Karbacher,GER,396,13,17,43.3%,0,"1,570"
118,Nicklas Kulti,SWE,395,10,9,52.6%,0,"1,632"
119,Tomas Behrend,GER,389,1,1,50.0%,0,"1,523"
120,Davide Sanguinetti,ITA,388,8,23,25.8%,0,"1,560"
121,Christophe Rochus,BEL,385,1,2,33.3%,0,"1,502"
122,Andre Sa,BRA,377,1,4,20.0%,0,"1,484"
123,Michal Tabara,CZE,374,3,1,75.0%,0,"1,543"
124,Juan Ignacio Chela,ARG,372,0,3,0.0%,0,"1,463"
125,Alexander Popp,GER,371,1,1,50.0%,0,"1,503"
126,Fredrik Jonsson,SWE,370,3,7,30.0%,0,"1,526"
127,Stephane Huet,FRA,369,3,8,27.3%,0,"1,539"
128,Markus Hantschk,GER,367,2,4,33.3%,0,"1,489"
129,Hendrik Dreekmann,GER,362,11,15,42.3%,0,"1,626"
130,Mark Woodforde,AUS,362,10,19,34.5%,0,"1,611"
131,Boris Becker,GER,357,10,7,58.8%,0,"1,863"
132,Oleg Ogorodov,UZB,351,0,2,0.0%,0,"1,410"
133,Julien Boutter,FRA,342,1,5,16.7%,0,"1,477"
134,Lars Burgsmuller,GER,341,7,8,46.7%,0,"1,593"
136,Gaston Etlis,ARG,337,0,3,0.0%,0,"1,510"
137,Guillaume Raoux,FRA,336,10,19,34.5%,0,"1,577"
138,Jean-Rene Lisnard,MON,336,1,2,33.3%,0,"1,498"
140,Agustin Calleri,ARG,334,3,3,50.0%,0,"1,537"
141,Emilio Benfele Alvarez,ESP,333,0,1,0.0%,0,"1,575"
142,Leander Paes,IND,326,3,9,25.0%,0,"1,557"
143,Thierry Guardiola,FRA,325,0,1,0.0%,0,"1,462"
144,James Sekulov,AUS,325,3,1,75.0%,0,"1,513"
145,Xavier Malisse,BEL,316,8,9,47.1%,0,"1,631"
147,Gouichi Motomura,JPN,312,2,3,40.0%,0,"1,453"
149,Ramon Delgado,PAR,309,11,21,34.4%,0,"1,556"
151,Wayne Black,ZIM,304,9,15,37.5%,0,"1,563"
152,Mose Navarra,ITA,301,1,6,14.3%,0,"1,516"
153,Michael Kohlmann,GER,299,5,13,27.8%,0,"1,543"
154,Scott Draper,AUS,297,11,17,39.3%,0,"1,627"
156,Oliver Gross,GER,296,6,14,30.0%,0,"1,499"
157,Andrei Stoliarov,RUS,295,1,1,50.0%,0,"1,539"
159,Marcos Ondruska,RSA,283,0,2,0.0%,0,"1,518"
161,Jamie Delgado,GBR,275,1,2,33.3%,0,"1,489"
162,Raemon Sluiter,NED,274,0,2,0.0%,0,"1,474"
163,Ota Fukarek,CZE,273,0,1,0.0%,0,"1,481"
164,Tuomas Ketola,FIN,272,1,6,14.3%,0,"1,412"
165,Eduardo Nicolas,ESP,271,3,3,50.0%,0,"1,514"
166,Michael Sell,USA,270,2,3,40.0%,0,"1,477"
167,Cyril Saulnier,FRA,269,1,3,25.0%,0,"1,493"
168,Sebastian Prieto,ARG,268,0,2,0.0%,0,"1,496"
169,Radek Stepanek,CZE,268,2,4,33.3%,0,"1,501"
170,Petr Korda,CZE,251,6,12,33.3%,0,"1,674"
170,Jimy Szymanski,VEN,265,0,1,0.0%,0,"1,484"
171,Dinu Pescariu,ROU,263,3,10,23.1%,0,"1,445"
172,Alex Calatrava,ESP,260,2,10,16.7%,0,"1,425"
173,Vincenzo Santopadre,ITA,260,7,14,33.3%,0,"1,518"
174,Vladimir Voltchkov,BLR,254,0,5,0.0%,0,"1,460"
175,Bob Bryan,USA,245,2,5,28.6%,0,"1,505"
176,Olivier Malcor,FRA,242,0,1,0.0%,0,"1,491"
177,Roberto Carretero,ESP,240,1,2,33.3%,0,"1,508"
178,Paul Haarhuis,NED,240,6,15,28.6%,0,"1,620"
179,David Miketa,CZE,239,0,2,0.0%,0,"1,447"
180,Luis Horna,PER,236,0,1,0.0%,0,"1,482"
181,Petr Luxa,CZE,236,1,5,16.7%,0,"1,411"
182,Werner Eschauer,AUT,230,0,1,0.0%,0,"1,478"
183,Harel Levy,ISR,230,1,1,50.0%,0,"1,554"
184,Ville Liukko,FIN,230,2,5,28.6%,0,"1,486"
185,Igor Gaudi,ITA,230,0,1,0.0%,0,"1,480"
186,Vadim Kutsenko,RUS,228,0,1,0.0%,0,"1,486"
187,Noam Okun,ISR,227,0,1,0.0%,0,"1,492"
188,Kevin Ullyett,ZIM,225,6,4,60.0%,0,"1,587"
189,Thomas Muster,AUT,224,5,11,31.2%,0,"1,674"
190,Lionel Roux,FRA,223,2,4,33.3%,0,"1,557"
191,Hyung-Taik Lee,KOR,222,1,2,33.3%,0,"1,497"
192,Edwin Kempes,NED,221,1,2,33.3%,0,"1,502"
193,Stefano Pescosolido,ITA,220,2,2,50.0%,0,"1,588"
194,Herbert Wiltschnig,AUT,219,1,1,50.0%,0,"1,459"
195,Kevin Kim,USA,219,0,2,0.0%,0,"1,469"
196,David Sanchez,ESP,218,0,1,0.0%,0,"1,459"
197,Todd Woodbridge,AUS,216,8,16,33.3%,0,"1,601"
199,Hector Moretti,ARG,216,0,1,0.0%,0,"1,495"
201,Martin Spottl,AUT,210,2,1,66.7%,0,"1,526"
202,Richey Reneberg,USA,208,6,9,40.0%,0,"1,626"
206,Brett Steven,NZL,197,4,6,40.0%,0,"1,628"
207,Mariano Hood,ARG,197,1,1,50.0%,0,"1,500"
208,Rodolphe Gilbert,FRA,195,1,4,20.0%,0,"1,535"
210,Neville Godwin,RSA,191,1,2,33.3%,0,"1,568"
212,Solon Peppas,GRE,190,1,1,50.0%,0,"1,506"
213,Cristiano Caratti,ITA,190,1,3,25.0%,0,"1,527"
214,Rodolphe Cadart,FRA,189,1,1,50.0%,0,"1,508"
216,Juan Balcells,ESP,188,1,2,33.3%,0,"1,540"
217,Andrei Cherkasov,RUS,188,3,6,33.3%,0,"1,483"
219,James Blake,USA,186,1,4,20.0%,0,"1,479"
220,Diego Nargiso,ITA,186,1,5,16.7%,0,"1,524"
221,Ivo Heuberger,SUI,185,1,2,33.3%,0,"1,502"
223,Mark Knowles,BAH,183,0,3,0.0%,0,"1,456"
225,Renzo Furlan,ITA,181,3,5,37.5%,0,"1,542"
226,Marzio Martelli,ITA,181,0,2,0.0%,0,"1,526"
229,Frederic Niemeyer,CAN,179,0,1,0.0%,0,"1,467"
230,Christian Vinck,GER,179,2,4,33.3%,0,"1,450"
233,Gerard Solves,FRA,177,0,2,0.0%,0,"1,550"
234,Alexander Shvec,BLR,176,0,1,0.0%,0,"1,478"
235,Jerome Hanquez,FRA,176,0,1,0.0%,0,"1,454"
238,Michael Hill,AUS,173,1,3,25.0%,0,"1,494"
244,Tommy Robredo,ESP,167,2,2,50.0%,0,"1,534"
247,Barry Cowan,GBR,167,0,3,0.0%,0,"1,423"
248,Oscar Serrano,ESP,167,0,3,0.0%,0,"1,463"
249,Gabriel Trifu,ROU,166,2,1,66.7%,0,"1,506"
250,Arvind Parmar,GBR,165,1,2,33.3%,0,"1,523"
251,Jan Frode Andersen,NOR,165,0,1,0.0%,0,"1,494"
255,Marcio Carlsson,BRA,163,1,3,25.0%,0,"1,518"
261,Karsten Braasch,GER,155,1,2,33.3%,0,"1,591"
262,Takao Suzuki,JPN,154,1,9,10.0%,0,"1,462"
264,Rogier Wassen,NED,151,0,4,0.0%,0,"1,473"
265,Marco Meneschincheri,ITA,150,1,2,33.3%,0,"1,443"
270,Diego Moyano,ARG,148,0,1,0.0%,0,"1,488"
272,Eyal Ran,ISR,144,0,1,0.0%,0,"1,449"
273,Martin Lee,GBR,143,1,2,33.3%,0,"1,455"
276,Taylor Dent,USA,141,0,2,0.0%,0,"1,464"
281,Javier Sanchez,ESP,136,1,3,25.0%,0,"1,492"
283,Satoshi Iwabuchi,JPN,136,0,1,0.0%,0,"1,463"
286,Mikhail Youzhny,RUS,134,0,1,0.0%,0,"1,493"
290,Florian Allgauer,ITA,133,0,1,0.0%,0,"1,486"
295,Francisco Cabello,ARG,131,1,2,33.3%,0,"1,493"
299,Artem Derepasko,RUS,128,0,1,0.0%,0,"1,490"
300,Jonathan Stark,USA,128,3,4,42.9%,0,"1,587"
302,Irakli Labadze,GEO,127,0,2,0.0%,0,"1,477"
303,MaliVai Washington,USA,127,1,4,20.0%,0,"1,622"
304,Mahesh Bhupathi,IND,126,0,1,0.0%,0,"1,444"
306,Ben Ellwood,AUS,125,0,1,0.0%,0,"1,453"
307,Razvan Sabau,ROU,125,0,1,0.0%,0,"1,456"
308,Gregory Carraz,FRA,123,0,1,0.0%,0,"1,484"
311,Nenad Zimonjic,SRB,122,2,3,40.0%,0,"1,526"
315,Igor Kunitsyn,RUS,118,0,2,0.0%,0,"1,489"
316,Davide Scala,ITA,118,0,2,0.0%,0,"1,502"
319,Brian Macphie,USA,118,0,3,0.0%,0,"1,572"
323,Bjorn Phau,GER,117,3,2,60.0%,0,"1,540"
324,Marc Kevin Goellner,GER,116,3,4,42.9%,0,"1,586"
325,Luke Milligan,GBR,116,1,2,33.3%,0,"1,527"
326,Filip Dewulf,BEL,115,1,3,25.0%,0,"1,706"
333,Cedric Kauffmann,FRA,111,0,1,0.0%,0,"1,491"
338,Eduardo Medica,ARG,108,1,3,25.0%,0,"1,488"
346,Oren Motevassel,USA,105,0,1,0.0%,0,"1,434"
349,Nuno Marques,POR,104,1,2,33.3%,0,"1,469"
350,Salvador Navarro,ESP,104,1,1,50.0%,0,"1,490"
351,Michael Tebbutt,AUS,103,2,3,40.0%,0,"1,585"
355,Radovan Svetlik,CZE,101,0,1,0.0%,0,"1,494"
359,Andy Zingman,ARG,99,0,1,0.0%,0,"1,488"
360,Joseph Sirianni,AUS,98,0,1,0.0%,0,"1,489"
361,Dmitri Tomashevich,UZB,98,0,1,0.0%,0,"1,478"
363,Geoff Grant,USA,97,1,6,14.3%,0,"1,525"
364,Ivan Beros,CRO,96,0,1,0.0%,0,"1,483"
375,Sandon Stolle,AUS,90,3,4,42.9%,0,"1,618"
376,Sergi Bruguera,ESP,90,0,1,0.0%,0,"1,595"
379,Wolfgang Schranz,AUT,89,2,1,66.7%,0,"1,511"
380,Lucas Arnold Ker,ARG,89,1,5,16.7%,0,"1,510"
387,Lovro Zovko,CRO,86,0,2,0.0%,0,"1,484"
388,Chris Wilkinson,GBR,86,1,3,25.0%,0,"1,550"
398,Steven Randjelovic,AUS,82,0,1,0.0%,0,"1,472"
401,Eric Taino,PHI,80,1,2,33.3%,0,"1,516"
408,Jim Thomas,USA,77,0,1,0.0%,0,"1,491"
410,Thomas Schiessling,AUT,77,0,2,0.0%,0,"1,500"
411,David Caldwell,USA,77,0,2,0.0%,0,"1,475"
412,Fernando Gonzalez,CHI,76,1,1,50.0%,0,"1,510"
417,Thomas Larsen,DEN,76,0,1,0.0%,0,"1,497"
418,Oliver Marach,AUT,75,0,1,0.0%,0,"1,493"
431,Igor Kornienko,RUS,72,2,3,40.0%,0,"1,506"
435,Jared Palmer,USA,71,1,1,50.0%,0,"1,613"
436,Jan Boruszewski,GER,71,0,1,0.0%,0,"1,487"
439,Dennis van Scheppingen,NED,70,1,4,20.0%,0,"1,548"
442,Nicklas Timfjord,SWE,69,0,1,0.0%,0,"1,483"
444,Mark Draper,AUS,69,0,2,0.0%,0,"1,504"
449,Mounir El Aarej,MAR,67,0,1,0.0%,0,"1,461"
454,Borut Urh,SLO,65,1,1,50.0%,0,"1,514"
458,Kristian Pless,DEN,63,1,2,33.3%,0,"1,511"
460,Simon Larose,CAN,63,0,1,0.0%,0,"1,492"
467,Danny Sapsford,GBR,60,2,1,66.7%,0,"1,558"
472,Carlos Costa,ESP,59,1,10,9.1%,0,"1,474"
474,Miles Maclagan,GBR,59,0,2,0.0%,0,"1,484"
475,Grant Stafford,RSA,58,0,3,0.0%,0,"1,534"
486,Thomas Blake,USA,56,0,1,0.0%,0,"1,481"
491,Jurgen Melzer,AUT,53,1,1,50.0%,0,"1,518"
497,Tom Spinks,GBR,52,0,1,0.0%,0,"1,471"
498,Peter Tramacchi,AUS,51,1,1,50.0%,0,"1,474"
504,Justin Bower,RSA,50,0,1,0.0%,0,"1,487"
505,Johan Ortegren,SWE,50,0,1,0.0%,0,"1,489"
511,Charles Auffray,FRA,49,0,2,0.0%,0,"1,449"
518,Bobby Kokavec,CAN,48,0,1,0.0%,0,"1,491"
523,Donald Johnson,USA,46,1,2,33.3%,0,"1,514"
534,Johan Landsberg,SWE,45,0,2,0.0%,0,"1,475"
541,Markus Menzler,GER,43,0,1,0.0%,0,"1,493"
548,Frederik Fetterlein,DEN,41,1,1,50.0%,0,"1,539"
565,David Wheaton,USA,38,0,2,0.0%,0,"1,582"
576,Scott Humphries,USA,36,0,1,0.0%,0,"1,393"
580,Arnaud Boetsch,FRA,35,1,2,33.3%,0,"1,574"
586,Steve Campbell,USA,34,0,6,0.0%,0,"1,447"
590,Phillip King,USA,—,0,2,0.0%,0,"1,492"
596,Robert Lindstedt,SWE,32,0,1,0.0%,0,"1,486"
643,Ben Qiang Zhu,CHN,26,0,1,0.0%,0,"1,489"
660,Toby Mitchell,AUS,24,0,1,0.0%,0,"1,481"
713,David Nainkin,RSA,19,0,1,0.0%,0,"1,602"
760,David Dilucia,USA,16,0,1,0.0%,0,"1,482"
766,Jan Apell,SWE,15,0,1,0.0%,0,"1,587"
798,Francisco Roig,ESP,13,0,1,0.0%,0,"1,562"
826,Tomas Carbonell,ESP,12,0,2,0.0%,0,"1,581"
868,David Rikl,CZE,10,0,1,0.0%,0,"1,565"
872,Andrei Chesnokov,RUS,10,0,1,0.0%,0,"1,551"
892,Jocelyn Robichaud,CAN,10,0,1,0.0%,0,"1,478"
950,Jeff Morrison,USA,8,0,2,0.0%,0,"1,477"
"1,231",Pedro Leao,POR,2,0,1,0.0%,0,"1,487"
"1,231",Philip Gubenco,CAN,2,0,1,0.0%,0,"1,487"
"1,231",Yu Jr. Wang,CHN,2,0,1,0.0%,0,"1,492"
"1,298",Sergei Petrouchevsky,RUS,1,0,1,0.0%,0,"1,495"
"1,298",Talal Ouahabi,MAR,1,0,1,0.0%,0,"1,488"
"1,298",Wing Luen Wong,HKG,1,0,1,0.0%,0,"1,471"
