rank,player,country,points,wins,losses,win_pct,titles,elo
72,Danie Visser,RSA,0,13,14,48.1%,0,"1,620"
73,Michael Westphal,GER,0,19,14,57.6%,0,"1,712"
75,Brad Drewett,AUS,0,26,25,51.0%,0,"1,671"
76,Shahar Perkiss,ISR,0,16,13,55.2%,0,"1,640"
77,Zoltan Kuharszky,HUN,0,13,16,44.8%,0,"1,641"
78,Michiel Schapers,NED,0,10,11,47.6%,0,"1,651"
79,Blaine Willenborg,USA,0,6,10,37.5%,0,"1,533"
80,Steve Meister,USA,0,17,19,47.2%,0,"1,623"
81,Shlomo Glickstein,ISR,0,17,20,46.0%,0,"1,652"
82,Francisco Gonzalez,PAR,0,14,17,45.2%,0,"1,653"
83,Givaldo Barbosa,BRA,0,1,8,11.1%,0,"1,422"
84,Thomas Hogstedt,SWE,0,10,16,38.5%,0,"1,639"
85,Peter Doohan,AUS,0,10,9,52.6%,1,"1,614"
86,Hank Pfister,USA,0,15,18,45.5%,0,"1,722"
87,Hans Schwaier,GER,0,12,15,44.4%,0,"1,660"
87,Jaroslav Navratil,CZE,0,8,7,53.3%,0,"1,611"
89,Horacio de la Pena,ARG,0,4,4,50.0%,0,"1,548"
90,Brian Gottfried,USA,0,13,18,41.9%,0,"1,723"
91,Jakob Hlasek,SUI,0,16,19,45.7%,0,"1,647"
92,Eddie Edwards,RSA,0,12,13,48.0%,0,"1,646"
93,Chris Lewis,NZL,0,15,18,45.5%,0,"1,649"
94,Paul Annacone,USA,0,8,9,47.1%,0,"1,583"
95,Mike Leach,USA,0,12,18,40.0%,0,"1,623"
96,Chip Hooper,USA,0,18,21,46.1%,0,"1,600"
97,Todd Nelson,USA,0,10,12,45.5%,0,"1,601"
98,Pedro Rebolledo,CHI,0,9,12,42.9%,0,"1,642"
99,Lloyd Bourne,USA,0,19,20,48.7%,0,"1,677"
101,Dan Goldie,USA,0,7,4,63.6%,0,"1,615"
102,Alberto Tous,ESP,0,6,7,46.1%,0,"1,572"
105,Gianni Ocleppo,ITA,0,12,15,44.4%,0,"1,660"
107,Cassio Motta,BRA,0,12,19,38.7%,0,"1,616"
108,Nduka Odizor,NGR,0,9,13,40.9%,0,"1,591"
109,Wally Masur,AUS,0,18,23,43.9%,0,"1,688"
110,Eduardo Bengoechea,ARG,0,1,1,50.0%,0,"1,458"
111,Emilio Sanchez,ESP,0,9,12,42.9%,0,"1,545"
112,Bernard Boileau,BEL,0,6,7,46.1%,0,"1,619"
113,Peter Elter,GER,0,4,8,33.3%,0,"1,598"
115,Larry Stefanki,USA,0,11,13,45.8%,0,"1,600"
116,Marcel Freeman,USA,0,13,18,41.9%,0,"1,550"
117,Sandy Mayer,USA,0,10,11,47.6%,0,"1,793"
118,Steve Shaw,GBR,0,3,5,37.5%,0,"1,534"
119,Stefan Simonsson,SWE,0,17,22,43.6%,0,"1,675"
119,Tony Giammalva,USA,0,6,11,35.3%,0,"1,588"
121,Claudio Panatta,ITA,0,10,19,34.5%,0,"1,601"
121,Russell Simpson,NZL,0,9,16,36.0%,0,"1,545"
123,Rodney Harmon,USA,0,8,15,34.8%,0,"1,590"
124,Roberto Arguello,ARG,0,12,15,44.4%,0,"1,603"
125,Marko Ostoja,CRO,0,13,21,38.2%,0,"1,613"
126,Dan Cassidy,USA,0,12,8,60.0%,1,"1,629"
126,Eric Korita,USA,0,9,13,40.9%,0,"1,650"
126,Ivan Kley,BRA,0,1,1,50.0%,0,"1,496"
129,Andreas Maurer,GER,0,8,12,40.0%,0,"1,635"
129,Bruce Derlin,NZL,0,4,6,40.0%,0,"1,501"
129,Francisco Yunis,ARG,0,3,3,50.0%,0,"1,529"
129,John Mattke,USA,0,3,5,37.5%,0,"1,514"
133,Van Winitsky,USA,0,7,14,33.3%,0,"1,564"
133,Marcos Hocevar,BRA,0,4,10,28.6%,0,"1,592"
135,Bruce Manson,USA,0,7,11,38.9%,0,"1,620"
137,Carl Limberger,AUS,0,0,3,0.0%,0,"1,447"
138,Kent Carlsson,SWE,0,7,8,46.7%,0,"1,583"
138,Karel Novacek,CZE,0,6,6,50.0%,0,"1,554"
140,Pascal Portes,FRA,0,4,8,33.3%,0,"1,594"
142,John Alexander,AUS,0,12,21,36.4%,0,"1,564"
143,Damir Keretic,GER,0,7,8,46.7%,0,"1,573"
144,Marcelo Ingaramo,ARG,0,2,1,66.7%,0,"1,535"
145,Mark Edmondson,AUS,0,9,18,33.3%,0,"1,572"
146,Marian Vajda,SVK,0,1,4,20.0%,0,"1,488"
147,Joao Soares,BRA,0,5,10,33.3%,0,"1,545"
148,Fritz Buehning,USA,0,5,14,26.3%,0,"1,616"
149,Steve Denton,USA,0,13,21,38.2%,0,"1,619"
149,Danny Saltz,USA,0,12,13,48.0%,1,"1,564"
151,Claudio Mezzadri,SUI,0,7,11,38.9%,0,"1,503"
152,Ricardo Acuna,CHI,0,6,11,35.3%,0,"1,584"
154,Rolf Gehring,GER,0,6,13,31.6%,0,"1,567"
155,Ken Flach,USA,0,7,6,53.9%,0,"1,598"
156,Jeff Turpin,USA,0,4,5,44.4%,0,"1,498"
156,Luca Bottazzi,ITA,0,3,3,50.0%,0,"1,498"
156,Guillermo Rivas,ARG,0,1,4,20.0%,0,"1,462"
159,Derek Tarr,USA,0,6,12,33.3%,0,"1,548"
160,David Dowlen,USA,0,2,7,22.2%,0,"1,493"
161,Glenn Michibata,CAN,0,7,17,29.2%,0,"1,567"
163,David Mustard,NZL,0,4,10,28.6%,0,"1,444"
163,Marc Flur,USA,0,3,5,37.5%,0,"1,503"
165,Lawson Duncan,USA,0,4,5,44.4%,0,"1,537"
166,Raul Antonio Viver,ECU,0,5,5,50.0%,0,"1,536"
167,Scott Mccain,USA,0,6,8,42.9%,0,"1,506"
168,Eric Jelen,GER,0,5,9,35.7%,0,"1,502"
168,Howard Sands,USA,0,4,9,30.8%,0,"1,477"
170,Drew Gitlin,USA,0,5,5,50.0%,0,"1,617"
171,Carlos Castellan,ARG,0,8,9,47.1%,0,"1,582"
173,Egan Adams,USA,0,4,3,57.1%,0,"1,529"
174,Glenn Layendecker,USA,0,3,12,20.0%,0,"1,467"
175,Juan Avendano,ESP,0,2,8,20.0%,0,"1,551"
177,Sergio Casal,ESP,0,2,9,18.2%,0,"1,563"
177,Julio Goes,BRA,0,0,3,0.0%,0,"1,428"
179,Colin Dowdeswell,GBR,0,10,24,29.4%,0,"1,609"
180,Karl Meiler,GER,0,2,1,66.7%,0,"1,588"
181,Gabriel Urpi,ESP,0,8,11,42.1%,0,"1,538"
182,Tom Cain,USA,0,6,9,40.0%,0,"1,600"
182,Stanislav Birner,CZE,0,4,3,57.1%,0,"1,574"
185,Jeremy Bates,GBR,0,0,6,0.0%,0,"1,397"
186,Christian Miniussi,ARG,0,2,2,50.0%,0,"1,525"
186,Martin Wostenholme,CAN,0,2,3,40.0%,0,"1,526"
186,Magnus Tideman,SWE,0,1,6,14.3%,0,"1,468"
186,Peter Carlsson,SWE,0,1,3,25.0%,0,"1,485"
192,Craig A Miller,AUS,0,2,9,18.2%,0,"1,410"
193,Brian Levine,RSA,0,4,5,44.4%,0,"1,501"
193,Ricki Osterthun,GER,0,2,1,66.7%,0,"1,540"
193,Francisco Maciel,MEX,0,1,3,25.0%,0,"1,481"
196,Kim Warwick,AUS,0,6,5,54.5%,0,"1,686"
196,Andy Andrews,USA,0,1,3,25.0%,0,"1,534"
199,Cesar Kist,BRA,0,1,1,50.0%,0,"1,472"
199,Jon Levine,USA,0,1,4,20.0%,0,"1,541"
201,Simon Youl,AUS,0,2,8,20.0%,0,"1,460"
202,Ilie Nastase,ROU,0,4,12,25.0%,0,"1,574"
202,Kelvin Belcher,USA,0,4,6,40.0%,0,"1,520"
202,Jorge Bardou,ESP,0,2,5,28.6%,0,"1,501"
202,Barry Moir,RSA,0,0,1,0.0%,0,"1,497"
207,Josef Cihak,CZE,0,1,2,33.3%,0,"1,494"
208,Jim Gurfein,USA,0,1,10,9.1%,0,"1,502"
209,Robert Seguso,USA,0,5,13,27.8%,0,"1,560"
210,Florin Segarceanu,ROU,0,3,9,25.0%,0,"1,585"
211,Massimo Cierro,ITA,0,0,1,0.0%,0,"1,489"
214,Jordi Arrese,ESP,0,3,5,37.5%,0,"1,519"
216,Hans Simonsson,SWE,0,5,9,35.7%,0,"1,560"
217,Andy Kohlberg,USA,0,2,2,50.0%,0,"1,497"
217,Loic Courteau,FRA,0,1,3,25.0%,0,"1,519"
220,Alvaro Fillol,CHI,0,0,8,0.0%,0,"1,451"
221,Jerome Vanier,FRA,0,0,3,0.0%,0,"1,449"
223,Harold Solomon,USA,0,4,6,40.0%,0,"1,632"
223,Jeff Klaparda,USA,0,4,4,50.0%,0,"1,537"
225,Peter Feigl,AUT,0,2,4,33.3%,0,"1,581"
225,Bruce Brescia,USA,0,0,1,0.0%,0,"1,490"
225,Jonathan Canter,USA,0,0,5,0.0%,0,"1,464"
228,Jonas Svensson,SWE,0,2,2,50.0%,0,"1,548"
229,Matt Anger,USA,0,7,6,53.9%,0,"1,618"
229,Hans Dieter Beutel,GER,0,4,13,23.5%,0,"1,491"
229,Ernie Fernandez,PUR,0,2,2,50.0%,0,"1,551"
229,Roger Knapp,USA,0,0,3,0.0%,0,"1,469"
234,Leo Palin,FIN,0,2,4,33.3%,0,"1,521"
234,Patrice Kuchna,FRA,0,1,2,33.3%,0,"1,503"
234,Randy Nixon,USA,0,1,6,14.3%,0,"1,460"
234,Jorgen Windahl,SWE,0,0,2,0.0%,0,"1,465"
237,Joe Heldmann,USA,0,0,1,0.0%,0,"1,491"
241,Chris Dunk,USA,0,1,2,33.3%,0,"1,505"
243,Bernie Mitton,RSA,0,4,8,33.3%,0,"1,628"
243,Stefan Hermann,GER,0,1,1,50.0%,0,"1,520"
243,Ferrante Rocchi,ITA,0,0,2,0.0%,0,"1,460"
246,Mark Kratzmann,AUS,0,2,6,25.0%,0,"1,477"
246,Peter Bastiansen,DEN,0,2,1,66.7%,0,"1,587"
249,Roscoe Tanner,USA,0,3,11,21.4%,0,"1,679"
249,Peter Johnston,AUS,0,1,1,50.0%,0,"1,446"
249,Johan Carlsson,SWE,0,0,5,0.0%,0,"1,489"
255,Corrado Barazzutti,ITA,0,3,6,33.3%,0,"1,658"
255,Roland Stadler,SUI,0,3,12,20.0%,0,"1,525"
255,Christophe Roger-Vasselin,FRA,0,1,11,8.3%,0,"1,524"
255,Christoph Zipf,GER,0,0,3,0.0%,0,"1,524"
255,Lorenzo Fargas,ESP,0,0,2,0.0%,0,"1,439"
264,Jaromir Becka,GER,0,4,6,40.0%,0,"1,559"
265,Bernhard Pils,AUT,0,2,1,66.7%,0,"1,461"
265,Roberto Vizcaino,ESP,0,0,3,0.0%,0,"1,536"
268,Darren Cahill,AUS,0,2,4,33.3%,0,"1,502"
270,Amos Mansdorf,ISR,0,3,2,60.0%,0,"1,531"
270,Steve Guy,NZL,0,2,4,33.3%,0,"1,481"
275,Hugo Nunez,ECU,0,0,1,0.0%,0,"1,469"
275,Stephane Bonneau,CAN,0,0,1,0.0%,0,"1,480"
278,Derek Segal,RSA,0,0,1,0.0%,0,"1,459"
278,Klaus Eberhard,GER,0,0,1,0.0%,0,"1,543"
278,Per Hjertquist,SWE,0,0,3,0.0%,0,"1,516"
283,Eric Fromm,USA,0,3,9,25.0%,0,"1,594"
283,Stuart Bale,GBR,0,1,3,25.0%,0,"1,512"
283,Wolfgang Popp,GER,0,1,2,33.3%,0,"1,487"
283,Charles Bud Cox,USA,0,0,1,0.0%,0,"1,460"
283,George Kalovelonis,GRE,0,0,1,0.0%,0,"1,519"
290,Erick Iskersky,USA,0,1,4,20.0%,0,"1,541"
290,Fernando Soler,ESP,0,1,2,33.3%,0,"1,505"
290,Javier Soler,ESP,0,1,1,50.0%,0,"1,477"
295,Craig Campbell,RSA,0,3,3,50.0%,0,"1,516"
295,Kevin Moir,RSA,0,2,3,40.0%,0,"1,550"
295,Broderick Dyke,AUS,0,0,6,0.0%,0,"1,471"
295,Georges Goven,FRA,0,0,2,0.0%,0,"1,495"
295,Miloslav Lacek,CZE,0,0,1,0.0%,0,"1,460"
295,Tsuyoshi Fukui,JPN,0,0,2,0.0%,0,"1,458"
305,Craig Wittus,USA,0,1,1,50.0%,0,"1,519"
305,Charles Buzz Strode,USA,0,0,1,0.0%,0,"1,473"
308,Dominique Bedel,FRA,0,2,2,50.0%,0,"1,615"
308,Greg Whitecross,AUS,0,0,2,0.0%,0,"1,393"
311,Michael Mortensen,DEN,0,2,2,50.0%,0,"1,531"
311,Thomas Muster,AUT,—,2,2,50.0%,0,"1,533"
311,Butch Walts,USA,0,1,3,25.0%,0,"1,660"
311,Chris Johnstone,AUS,0,0,4,0.0%,0,"1,485"
311,Hatem Mcdadi,CAN,0,0,1,0.0%,0,"1,497"
315,Dale Houston,AUS,0,2,3,40.0%,0,"1,525"
316,Karl Richter,USA,0,0,1,0.0%,0,"1,494"
319,Billy Nealon,USA,0,0,5,0.0%,0,"1,454"
320,Alexandre Hocevar,BRA,0,1,1,50.0%,0,"1,507"
320,Pat Dupre,USA,0,1,5,16.7%,0,"1,565"
320,Gustavo Guerrero,ARG,0,0,1,0.0%,0,"1,432"
320,Oliver Freund,GER,0,0,1,0.0%,0,"1,493"
320,Richard Meyer,USA,0,0,4,0.0%,0,"1,557"
320,Robbie Venter,RSA,0,0,2,0.0%,0,"1,467"
331,Sean Brawley,USA,0,1,2,33.3%,0,"1,501"
331,Mike Fedderly,USA,0,0,2,0.0%,0,"1,479"
339,Cary Stansbury,USA,0,1,1,50.0%,0,"1,442"
339,Christoph Meyer,SUI,0,1,1,50.0%,0,"1,538"
344,Phil Lehnhoff,USA,0,1,1,50.0%,0,"1,497"
344,Mansour Bahrami,IRI,0,0,3,0.0%,0,"1,465"
344,Menno Oosting,NED,0,0,1,0.0%,0,"1,493"
351,Eddie Dibbs,USA,0,1,5,16.7%,0,"1,748"
356,Christophe Freyss,FRA,0,0,2,0.0%,0,"1,484"
356,Eduardo Oncins,BRA,0,0,1,0.0%,0,"1,461"
356,Gianluca Rinaldini,ITA,0,0,1,0.0%,0,"1,445"
366,John Stoddart,AUS,0,0,1,0.0%,0,"1,495"
370,Ricky Brown,USA,0,1,4,20.0%,0,"1,494"
370,Ronnie Bathman,SWE,0,0,1,0.0%,0,"1,499"
385,Gilad Bloom,ISR,0,1,1,50.0%,0,"1,503"
385,Rod Frawley,AUS,0,1,3,25.0%,0,"1,576"
385,Sean Sorensen,IRL,0,1,1,50.0%,0,"1,415"
385,Peter Carter,AUS,0,0,1,0.0%,0,"1,496"
385,Russell Barlow,AUS,0,0,1,0.0%,0,"1,499"
385,Thierry Pham,FRA,0,0,1,0.0%,0,"1,486"
400,Michael Kures,USA,0,1,1,50.0%,0,"1,535"
400,Bruce Kleege,USA,0,0,1,0.0%,0,"1,385"
400,Mike Brunnberg,USA,0,0,1,0.0%,0,"1,517"
418,Christophe Casa,FRA,0,1,1,50.0%,0,"1,485"
418,Derrick Rostagno,USA,0,1,2,33.3%,0,"1,503"
418,Thomas Stalhandske,ARG,0,1,1,50.0%,0,"1,496"
418,Ronald Agenor,HAI,0,0,2,0.0%,0,"1,480"
434,Mikael Pernfors,SWE,0,0,3,0.0%,0,"1,444"
434,Peter Rennert,USA,0,0,2,0.0%,0,"1,608"
452,Richard Lewis,GBR,0,0,1,0.0%,0,"1,493"
463,Minoru Ueda,JPN,0,1,1,50.0%,0,"1,504"
463,Christian Jessel,GER,0,0,1,0.0%,0,"1,480"
463,Corey Wittenberg,USA,0,0,1,0.0%,0,"1,491"
463,Deon Joubert,RSA,0,0,1,0.0%,0,"1,511"
463,John Hayes,USA,0,0,1,0.0%,0,"1,494"
463,Sashi Menon,IND,0,0,1,0.0%,0,"1,476"
463,Shigeyuki Nishio,JPN,0,0,1,0.0%,0,"1,477"
463,Thierry Champion,FRA,0,0,1,0.0%,0,"1,488"
496,Bill Maze,USA,0,1,1,50.0%,0,"1,453"
496,Eiji Takeuchi,JPN,0,0,1,0.0%,0,"1,477"
496,Eric Rosenfeld,USA,0,0,1,0.0%,0,"1,488"
496,Joel Bailey,USA,0,0,1,0.0%,0,"1,429"
496,John Mccurdy,AUS,0,0,2,0.0%,0,"1,471"
496,Manuel Rodriguez,CHI,0,0,1,0.0%,0,"1,476"
496,Michael Fancutt,AUS,0,0,2,0.0%,0,"1,449"
520,David Lewis,NZL,0,0,1,0.0%,0,"1,468"
520,Jeff Borowiak,USA,0,0,4,0.0%,0,"1,598"
520,Mark Lewis,NZL,0,0,1,0.0%,0,"1,478"
520,Shozo Shiraishi,JPN,0,0,2,0.0%,0,"1,463"
555,Eylon Sinai,ISR,0,0,1,0.0%,0,"1,457"
555,Grant Connell,CAN,0,0,1,0.0%,0,"1,497"
555,Ichiro Nakanishi,JPN,0,0,1,0.0%,0,"1,483"
555,Manuel Orantes,ESP,0,0,5,0.0%,0,"1,634"
555,Nick Fulwood,GBR,0,0,1,0.0%,0,"1,473"
555,Paolo Cane,ITA,0,0,2,0.0%,0,"1,457"
555,Patrizio Parrini,ITA,0,0,1,0.0%,0,"1,411"
555,Rudiger Benz,GER,0,0,1,0.0%,0,"1,480"
555,Shinichi Sakamoto,JPN,0,0,2,0.0%,0,"1,453"
555,Takayoshi Shibuya,JPN,0,0,1,0.0%,0,"1,491"
555,Ted Farnsworth,USA,0,0,1,0.0%,0,"1,496"
555,Tetsu Kuramitsu,JPN,0,0,1,0.0%,0,"1,428"
609,Carlos Kirmayr,BRA,0,0,2,0.0%,0,"1,596"
609,David Carter,AUS,0,0,1,0.0%,0,"1,562"
609,Dick Stockton,USA,0,0,3,0.0%,0,"1,602"
609,Kaoru Maruyama,JPN,0,0,1,0.0%,0,"1,475"
609,Karel Demuynck,BEL,0,0,1,0.0%,0,"1,492"
609,Rand Evett,USA,0,0,2,0.0%,0,"1,406"
609,Shoichi Horiuchi,JPN,0,0,1,0.0%,0,"1,481"
676,Alex Stepanek,GER,0,0,1,0.0%,0,"1,488"
676,Francois Errard,FRA,0,0,1,0.0%,0,"1,478"
676,Kiyotaka Tachibana,JPN,0,0,1,0.0%,0,"1,488"
676,Marc Krippendorf,SUI,0,0,1,0.0%,0,"1,496"
676,Patrick McEnroe,USA,0,0,2,0.0%,0,"1,482"
676,Rocky Royer,USA,0,0,1,0.0%,0,"1,416"
676,Todd Witsken,USA,0,0,2,0.0%,0,"1,482"
676,Tomer Zimmerman,ISR,0,0,1,0.0%,0,"1,484"
745,Angel Gimenez,ESP,0,0,1,0.0%,0,"1,547"
745,Bernard Fritz,FRA,0,0,1,0.0%,0,"1,552"
745,Bjorn Borg,SWE,0,0,1,0.0%,0,"2,251"
745,Dan Nahirny,USA,0,0,1,0.0%,0,"1,492"
745,Jeff Etterbeek,USA,0,0,1,0.0%,0,"1,490"
745,Jorge Lozano,MEX,0,0,1,0.0%,0,"1,482"
745,Jun Kamiwazumi,JPN,0,0,1,0.0%,0,"1,582"
745,Naomi Uemura,JPN,0,0,1,0.0%,0,"1,480"
745,Nick Saviano,USA,0,0,1,0.0%,0,"1,609"
745,Shai Puni,ISR,0,0,1,0.0%,0,"1,455"
—,G. Irshai,—,—,0,1,0.0%,0,"1,484"
—,Miguel Soares,POR,—,0,1,0.0%,0,"1,496"
—,Oded Yaacov,ISR,—,0,1,0.0%,0,"1,494"
