rank,player,country,points,wins,losses,win_pct,titles,elo
90,Bjorn Borg,SWE,0,2,1,66.7%,0,"2,308"
91,Erick Iskersky,USA,0,14,23,37.8%,1,"1,571"
91,Juan Avendano,ESP,0,11,17,39.3%,0,"1,571"
91,Ricardo Cano,ARG,0,3,11,21.4%,0,"1,608"
92,Bernard Fritz,FRA,0,16,16,50.0%,0,"1,669"
92,Jose Luis Damiani,URU,0,14,24,36.8%,0,"1,636"
93,Mike Estep,USA,0,11,15,42.3%,0,"1,541"
93,Danie Visser,RSA,0,7,18,28.0%,0,"1,482"
93,Richard Lewis,GBR,0,6,13,31.6%,0,"1,525"
93,Zeljko Franulovic,CRO,0,3,6,33.3%,0,"1,616"
94,Jeff Borowiak,USA,0,21,20,51.2%,0,"1,740"
94,Stefan Simonsson,SWE,0,21,20,51.2%,0,"1,704"
94,Chris Johnstone,AUS,0,15,18,45.5%,0,"1,604"
95,Terry Moor,USA,0,18,22,45.0%,0,"1,696"
95,Thierry Tulasne,FRA,0,18,21,46.1%,0,"1,721"
95,Gianluca Rinaldini,ITA,0,7,9,43.8%,0,"1,522"
96,Peter Rennert,USA,0,13,17,43.3%,0,"1,640"
96,Joao Soares,BRA,0,11,20,35.5%,0,"1,542"
96,Angel Gimenez,ESP,0,10,19,34.5%,0,"1,567"
96,Matt Mitchell,USA,0,10,11,47.6%,0,"1,545"
96,Adriano Panatta,ITA,0,9,14,39.1%,0,"1,708"
96,Jan Gunnarsson,SWE,0,9,12,42.9%,0,"1,580"
96,Magnus Tideman,SWE,0,3,4,42.9%,0,"1,500"
96,Givaldo Barbosa,BRA,0,1,3,25.0%,0,"1,413"
96,Jeff Simpson,NZL,0,1,8,11.1%,0,"1,449"
97,Andy Andrews,USA,0,11,16,40.7%,0,"1,546"
97,Carlos Castellan,ARG,0,7,10,41.2%,0,"1,591"
98,Christophe Roger-Vasselin,FRA,0,19,21,47.5%,0,"1,618"
98,Freddie Sauer,RSA,0,18,20,47.4%,0,"1,636"
98,Francisco Gonzalez,PAR,0,14,19,42.4%,0,"1,685"
98,Drew Gitlin,USA,0,12,13,48.0%,0,"1,631"
98,Mike Cahill,USA,0,12,14,46.1%,0,"1,643"
98,Joakim Nystrom,SWE,0,9,14,39.1%,0,"1,620"
99,Marty Davis,USA,0,16,22,42.1%,0,"1,593"
99,Nick Saviano,USA,0,14,27,34.1%,0,"1,644"
99,Gilles Moretton,FRA,0,11,16,40.7%,0,"1,709"
99,Morris Skip Strode,USA,0,9,9,50.0%,0,"1,531"
99,Leo Palin,FIN,0,8,17,32.0%,0,"1,504"
99,Florin Segarceanu,ROU,0,7,7,50.0%,0,"1,559"
99,Steve Krulevitz,USA,0,7,21,25.0%,0,"1,487"
99,Butch Walts,USA,0,3,5,37.5%,0,"1,680"
99,Haroon Ismail,ZIM,0,3,14,17.6%,0,"1,490"
99,Ricardo Ycaza,ECU,0,3,15,16.7%,0,"1,529"
100,Diego Perez,URU,0,11,16,40.7%,0,"1,657"
100,Ricardo Acuna,CHI,0,7,10,41.2%,0,"1,545"
100,Julio Goes,BRA,0,3,12,20.0%,0,"1,432"
102,Pender Murphy,USA,0,5,10,33.3%,0,"1,508"
106,Peter Fleming,USA,0,2,6,25.0%,0,"1,653"
110,Mark Vines,USA,0,1,17,5.6%,0,"1,493"
111,Klaus Eberhard,GER,0,8,12,40.0%,0,"1,559"
115,Rick Fagel,USA,0,0,9,0.0%,0,"1,454"
116,Jerome Potier,FRA,0,5,15,25.0%,0,"1,524"
119,Georges Goven,FRA,0,6,16,27.3%,0,"1,445"
120,Werner Zirngibl,GER,0,1,4,20.0%,0,"1,556"
122,Ivan Dupasquier,SUI,0,5,12,29.4%,0,"1,495"
124,Trey Waltke,USA,0,10,14,41.7%,0,"1,663"
124,Per Hjertquist,SWE,0,6,12,33.3%,0,"1,624"
126,Alejandro Cortes,COL,0,4,8,33.3%,0,"1,474"
129,Chris Dunk,USA,0,4,12,25.0%,0,"1,492"
130,Bernie Mitton,RSA,0,8,11,42.1%,0,"1,591"
131,Kjell Johansson,SWE,0,3,5,37.5%,0,"1,623"
133,Brad Drewett,AUS,0,16,21,43.2%,1,"1,554"
133,Jiri Granat,CZE,0,5,14,26.3%,0,"1,517"
133,Alejandro Pierola,CHI,0,2,7,22.2%,0,"1,493"
133,Eric Deblicker,FRA,0,0,1,0.0%,0,"1,543"
137,Larry Stefanki,USA,0,6,15,28.6%,0,"1,470"
138,Paolo Bertolucci,ITA,0,3,5,37.5%,0,"1,657"
143,Jim Delaney,USA,0,3,7,30.0%,0,"1,512"
145,Paul Torre,FRA,0,5,9,35.7%,0,"1,547"
147,Dave Siegler,USA,0,5,9,35.7%,0,"1,513"
148,Eduardo Osta,ESP,0,0,5,0.0%,0,"1,457"
148,Roberto Arguello,ARG,0,0,1,0.0%,0,"1,486"
151,Craig Wittus,USA,0,8,12,40.0%,0,"1,547"
151,Tony Graham,USA,0,0,6,0.0%,0,"1,522"
153,Bruce Kleege,USA,0,3,7,30.0%,0,"1,418"
155,Gabriel Urpi,ESP,0,3,7,30.0%,0,"1,562"
158,Hans Dieter Beutel,GER,0,2,7,22.2%,0,"1,472"
159,Jim Gurfein,USA,0,9,11,45.0%,0,"1,582"
159,Roland Stadler,SUI,0,8,10,44.4%,0,"1,607"
159,Loic Courteau,FRA,—,7,5,58.3%,0,"1,600"
161,Greg Whitecross,AUS,0,3,10,23.1%,0,"1,413"
162,Eduardo Bengoechea,ARG,0,0,3,0.0%,0,"1,441"
163,Raymond Moore,RSA,0,1,3,25.0%,0,"1,584"
167,Dale Collings,AUS,0,2,4,33.3%,0,"1,504"
168,Syd Ball,AUS,0,1,4,20.0%,0,"1,511"
170,Eddie Edwards,RSA,0,14,18,43.8%,0,"1,570"
171,Bruce Derlin,NZL,0,5,12,29.4%,0,"1,458"
172,Marko Ostoja,CRO,0,14,21,40.0%,0,"1,583"
174,Ron Hightower,USA,0,3,5,37.5%,0,"1,471"
174,Sergio Casal,ESP,0,3,9,25.0%,0,"1,496"
174,Wayne Hampson,AUS,0,3,8,27.3%,0,"1,455"
183,Billy Martin,USA,0,1,1,50.0%,0,"1,587"
184,Peter Feigl,AUT,0,11,11,50.0%,0,"1,586"
185,Glen Holroyd,USA,0,1,7,12.5%,0,"1,427"
188,Belus Prajoux,CHI,0,2,2,50.0%,0,"1,583"
190,Jaroslav Navratil,CZE,0,0,3,0.0%,0,"1,537"
191,Guillermo Aubone,ARG,0,2,5,28.6%,0,"1,481"
191,Ferrante Rocchi,ITA,0,0,1,0.0%,0,"1,491"
194,Alejandro Gattiker,ARG,0,2,10,16.7%,0,"1,425"
195,Robert Reininger,AUT,0,4,8,33.3%,0,"1,444"
195,Thierry Stevaux,BEL,0,0,2,0.0%,0,"1,441"
198,Roberto Vizcaino,ESP,0,0,2,0.0%,0,"1,485"
200,Derek Tarr,USA,0,3,10,23.1%,0,"1,472"
200,Onny Parun,NZL,0,0,1,0.0%,0,"1,522"
202,Steve Meister,USA,0,1,7,12.5%,0,"1,392"
205,Jean Francois Caujolle,FRA,0,1,2,33.3%,0,"1,579"
206,Chris Mayotte,USA,0,5,10,33.3%,0,"1,523"
207,Hans Peter Kandler,AUT,0,2,7,22.2%,0,"1,437"
209,Richard Meyer,USA,0,6,9,40.0%,0,"1,644"
210,Ben Testerman,USA,0,4,7,36.4%,0,"1,564"
210,Miloslav Lacek,CZE,0,0,2,0.0%,0,"1,471"
213,Gustavo Tiberti,ARG,0,8,8,50.0%,0,"1,555"
213,Scott Mccain,USA,0,3,10,23.1%,0,"1,446"
215,Harald Theissen,GER,0,4,9,30.8%,0,"1,528"
215,David Mustard,NZL,0,2,5,28.6%,0,"1,434"
215,Ross Case,AUS,0,1,5,16.7%,0,"1,466"
221,Ramiro Benavides,BOL,0,2,6,25.0%,0,"1,496"
223,Brad Guan,AUS,0,4,6,40.0%,0,"1,510"
224,Hans Kary,AUT,0,0,6,0.0%,0,"1,471"
225,Andy Kohlberg,USA,0,4,8,33.3%,0,"1,477"
225,Juan Aguilera,ESP,0,4,9,30.8%,0,"1,509"
225,Jean Louis Haillet,FRA,0,1,3,25.0%,0,"1,431"
225,Robbie Venter,RSA,0,0,1,0.0%,0,"1,528"
231,Christoph Zipf,GER,0,2,6,25.0%,0,"1,506"
235,Brent Pirow,RSA,0,0,5,0.0%,0,"1,448"
235,Helmut Beermann,GER,0,0,1,0.0%,0,"1,488"
240,Thomaz Koch,BRA,0,1,5,16.7%,0,"1,592"
240,Deon Joubert,RSA,0,0,1,0.0%,0,"1,518"
240,Ney Keller,BRA,0,0,2,0.0%,0,"1,468"
246,Ferdi Taygan,USA,0,3,7,30.0%,0,"1,560"
246,Bernhard Pils,AUT,0,2,5,28.6%,0,"1,464"
248,John Hayes,USA,0,2,4,33.3%,0,"1,517"
249,David Schneider,USA,0,1,5,16.7%,0,"1,370"
251,Craig A Miller,AUS,0,11,11,50.0%,0,"1,559"
252,Louk Sanders,NED,0,0,1,0.0%,0,"1,519"
253,Miguel Mir,ESP,0,1,4,20.0%,0,"1,375"
253,Christophe Freyss,FRA,0,0,3,0.0%,0,"1,511"
253,Hartmut Kirchhubel,GER,0,0,1,0.0%,0,"1,464"
259,Junie Chatman,USA,0,2,4,33.3%,0,"1,492"
262,Stefan Svensson,SWE,0,0,1,0.0%,0,"1,435"
264,Cary Stansbury,USA,0,1,1,50.0%,0,"1,426"
266,Mike Myburg,RSA,0,6,9,40.0%,0,"1,471"
266,Tsuyoshi Fukui,JPN,0,2,5,28.6%,0,"1,499"
269,Eric Wilborts,NED,0,0,2,0.0%,0,"1,481"
270,Karl Meiler,GER,0,5,9,35.7%,0,"1,554"
273,Scott Davis,USA,0,5,5,50.0%,0,"1,604"
273,Gregoire Rafaitin,FRA,0,1,2,33.3%,0,"1,493"
273,Scott Lipton,USA,0,0,3,0.0%,0,"1,461"
282,Tian C Viljoen,RSA,0,0,1,0.0%,0,"1,534"
287,Wally Masur,AUS,0,6,8,42.9%,0,"1,582"
287,Antonio Zugarelli,ITA,0,3,5,37.5%,0,"1,524"
292,Wayne Pascoe,AUS,0,0,1,0.0%,0,"1,487"
293,Gonzalo Nunez,USA,0,0,1,0.0%,0,"1,486"
293,Walter Redondo,USA,0,0,1,0.0%,0,"1,495"
295,John James,AUS,0,4,3,57.1%,0,"1,559"
295,Fernando Maynetto,PER,0,0,2,0.0%,0,"1,379"
295,Jerome Vanier,FRA,0,0,2,0.0%,0,"1,425"
295,Ricardo Rivera,ARG,0,0,1,0.0%,0,"1,491"
300,Mike Gandolfo,USA,0,2,3,40.0%,0,"1,508"
300,Ernie Fernandez,PUR,0,1,1,50.0%,0,"1,519"
300,Francisco Ferrer,ESP,0,0,1,0.0%,0,"1,508"
300,Patrizio Parrini,ITA,0,0,1,0.0%,0,"1,423"
300,Raul Antonio Viver,ECU,0,0,1,0.0%,0,"1,494"
309,Marco Bellini,ITA,0,0,1,0.0%,0,"1,471"
309,Maurice Hunter,USA,0,0,2,0.0%,0,"1,448"
333,Rick Meyers,USA,0,1,1,50.0%,0,"1,512"
341,Jeremy Bates,GBR,—,0,2,0.0%,0,"1,469"
361,Michael Fancutt,AUS,0,0,1,0.0%,0,"1,473"
382,Amani Jumatano,BUR,0,0,1,0.0%,0,"1,495"
431,Mark Darby,USA,0,0,1,0.0%,0,"1,483"
438,Denis Naegelen,FRA,0,0,1,0.0%,0,"1,503"
438,Ken Flach,USA,—,0,1,0.0%,0,"1,498"
467,Tom Leonard,USA,0,1,1,50.0%,0,"1,631"
536,Valerio Baiardo,ITA,0,0,1,0.0%,0,"1,481"
571,Christophe Bernelle,FRA,0,0,3,0.0%,0,"1,445"
618,Dick Metz,USA,0,0,1,0.0%,0,"1,493"
662,Ronnie Bathman,SWE,0,1,1,50.0%,0,"1,517"
662,Bruce Nichols,USA,0,0,2,0.0%,0,"1,396"
662,Hans Schwaier,GER,0,0,2,0.0%,0,"1,468"
752,Nick Mohtadi,CAN,0,0,1,0.0%,0,"1,495"
826,Christophe Lesage,FRA,0,1,1,50.0%,0,"1,501"
826,Michael Robertson,USA,0,0,1,0.0%,0,"1,498"
—,Tom Cain,USA,—,13,14,48.1%,0,"1,551"
—,Mike Leach,USA,—,9,13,40.9%,0,"1,556"
—,Mike Brunnberg,USA,—,8,8,50.0%,0,"1,585"
—,Broderick Dyke,AUS,—,7,8,46.7%,0,"1,546"
—,Glenn Michibata,CAN,—,7,6,53.9%,0,"1,544"
—,Sashi Menon,IND,—,6,7,46.1%,0,"1,503"
—,Matt Anger,USA,—,4,6,40.0%,0,"1,516"
—,Michael Westphal,GER,—,4,6,40.0%,0,"1,557"
—,Charles Buzz Strode,USA,—,3,6,33.3%,0,"1,479"
—,Eric Sherbeck,USA,—,3,2,60.0%,0,"1,535"
—,Jeff Turpin,USA,—,3,3,50.0%,0,"1,492"
—,Jonathan Canter,USA,—,3,5,37.5%,0,"1,505"
—,Peter Doohan,AUS,—,3,3,50.0%,0,"1,505"
—,Rocky Royer,USA,—,3,6,33.3%,0,"1,471"
—,Carl Axel Hageskog,SWE,—,2,1,66.7%,0,"1,515"
—,Colin Dowdeswell,GBR,—,2,4,33.3%,0,"1,532"
—,David Pate,USA,—,2,5,28.6%,0,"1,484"
—,Egan Adams,USA,—,2,4,33.3%,0,"1,506"
—,Eric Korita,USA,—,2,1,66.7%,0,"1,545"
—,Martin Wostenholme,CAN,—,2,1,66.7%,0,"1,519"
—,Olli Rahnasto,FIN,—,2,1,66.7%,0,"1,552"
—,Rand Evett,USA,—,2,7,22.2%,0,"1,416"
—,Toru Yonezawa,JPN,—,2,1,66.7%,0,"1,515"
—,Cary Leeds,USA,—,1,5,16.7%,0,"1,433"
—,David Dowlen,USA,—,1,3,25.0%,0,"1,513"
—,Fernando Roese,BRA,—,1,1,50.0%,0,"1,504"
—,Fernando Soler,ESP,—,1,2,33.3%,0,"1,488"
—,Francesco Cancellotti,ITA,—,1,4,20.0%,0,"1,464"
—,Gabriel Auroux,ARG,—,1,1,50.0%,0,"1,511"
—,Gabriel Mattos,BRA,—,1,1,50.0%,0,"1,507"
—,Herve Gauvain,FRA,—,1,1,50.0%,0,"1,416"
—,Jakob Hlasek,SUI,—,1,2,33.3%,0,"1,516"
—,Jaromir Becka,GER,—,1,1,50.0%,0,"1,511"
—,Javier Soler,ESP,—,1,1,50.0%,0,"1,459"
—,Jean Marc Piacentile,FRA,—,1,2,33.3%,0,"1,501"
—,Joe Meyers,USA,—,1,1,50.0%,0,"1,519"
—,John Mccurdy,AUS,—,1,2,33.3%,0,"1,507"
—,John Stoddart,AUS,—,1,1,50.0%,0,"1,502"
—,Jorge Lozano,MEX,—,1,1,50.0%,0,"1,491"
—,Jun Kuki,JPN,—,1,1,50.0%,0,"1,596"
—,Kelly Evernden,NZL,—,1,1,50.0%,0,"1,506"
—,Ken Barton,AUS,—,1,4,20.0%,0,"1,468"
—,Kevin Kerns,USA,—,1,2,33.3%,0,"1,482"
—,Mark Lewis,NZL,—,1,2,33.3%,0,"1,510"
—,Markus Gunthardt,SUI,—,1,2,33.3%,0,"1,440"
—,Martin Jaite,ARG,—,1,1,50.0%,0,"1,504"
—,Pascal Deniau,FRA,—,1,1,50.0%,0,"1,512"
—,Peter Carter,AUS,—,1,2,33.3%,0,"1,504"
—,Peter Johnston,AUS,—,1,3,25.0%,0,"1,448"
—,Phil Lehnhoff,USA,—,1,1,50.0%,0,"1,506"
—,Scott Carnahan,USA,—,1,1,50.0%,0,"1,473"
—,Simon Youl,AUS,—,1,3,25.0%,0,"1,465"
—,Trevor Allan,AUS,—,1,2,33.3%,0,"1,504"
—,Wolfgang Popp,GER,—,1,2,33.3%,0,"1,477"
—,Zan Guerry,USA,—,1,1,50.0%,0,"1,515"
—,Alberto Franco,PER,—,0,1,0.0%,0,"1,482"
—,Alvaro Fillol,CHI,—,0,1,0.0%,0,"1,472"
—,Andrew Jarrett,GBR,—,0,3,0.0%,0,"1,443"
—,Bill Cowan,CAN,—,0,2,0.0%,0,"1,439"
—,Bill Csipkay,USA,—,0,2,0.0%,0,"1,473"
—,Bill Maze,USA,—,0,1,0.0%,0,"1,451"
—,Bruce Foxworth,USA,—,0,1,0.0%,0,"1,536"
—,Carlos Chabalgoity,BRA,—,0,1,0.0%,0,"1,496"
—,Cesar Kist,BRA,—,0,2,0.0%,0,"1,477"
—,Christian Geyer,GER,—,0,1,0.0%,0,"1,490"
—,Claude England,NZL,—,0,1,0.0%,0,"1,464"
—,Craig Edwards,USA,—,0,3,0.0%,0,"1,469"
—,David Graham,AUS,—,0,1,0.0%,0,"1,490"
—,David Lewis,NZL,—,0,1,0.0%,0,"1,481"
—,Denys Maasdorp,RSA,—,0,1,0.0%,0,"1,489"
—,Dusan Kulhaj,CZE,—,0,1,0.0%,0,"1,489"
—,Edoardo Artaldi,ITA,—,0,1,0.0%,0,"1,494"
—,Edoardo Mazza,ITA,—,0,1,0.0%,0,"1,492"
—,Eduardo Oncins,BRA,—,0,1,0.0%,0,"1,491"
—,Edvaldo Oliveira,BRA,—,0,1,0.0%,0,"1,482"
—,Eleuterio Martins,BRA,—,0,1,0.0%,0,"1,480"
—,Fabio Moscino,ITA,—,0,1,0.0%,0,"1,495"
—,Famiano Meneschincheri,ITA,—,0,1,0.0%,0,"1,467"
—,Frank Hamonet,FRA,—,0,1,0.0%,0,"1,486"
—,Fred Stolle,AUS,—,0,1,0.0%,0,"1,723"
—,Garth Haynes,USA,—,0,1,0.0%,0,"1,487"
—,Gerald Mild,AUT,—,0,1,0.0%,0,"1,484"
—,Greg Holmes,USA,—,0,1,0.0%,0,"1,493"
—,Guido Possamai,ITA,—,0,1,0.0%,0,"1,481"
—,Guillermo Stevens,MEX,—,0,1,0.0%,0,"1,491"
—,Hans Hansson,AUS,—,0,3,0.0%,0,"1,448"
—,Hitoshi Shirato,JPN,—,0,1,0.0%,0,"1,497"
—,Hugo Nunez,ECU,—,0,1,0.0%,0,"1,482"
—,Ingo Wimmer,AUT,—,0,1,0.0%,0,"1,463"
—,Ivan Kley,BRA,—,0,1,0.0%,0,"1,482"
—,Jack Kruger,USA,—,0,1,0.0%,0,"1,492"
—,Jai Dilouie,USA,—,0,3,0.0%,0,"1,420"
—,Jamie Harty,AUS,—,0,1,0.0%,0,"1,489"
—,Jan Kallquist,SWE,—,0,1,0.0%,0,"1,395"
—,Jan Kodes,CZE,—,0,5,0.0%,0,"1,464"
—,Jim Osborne,USA,—,0,1,0.0%,0,"1,538"
—,Joel Bailey,USA,—,0,1,0.0%,0,"1,443"
—,Joel Hoffman,USA,—,0,1,0.0%,0,"1,482"
—,John Letts,USA,—,0,1,0.0%,0,"1,480"
—,John Mattke,USA,—,0,1,0.0%,0,"1,483"
—,John Picken,CAN,—,0,1,0.0%,0,"1,479"
—,Jon Levine,USA,—,0,1,0.0%,0,"1,499"
—,Jorge Andrew,VEN,—,0,1,0.0%,0,"1,387"
—,Jorgen Windahl,SWE,—,0,1,0.0%,0,"1,466"
—,Juan Farrow,USA,—,0,2,0.0%,0,"1,417"
—,Kaoru Maruyama,JPN,—,0,1,0.0%,0,"1,488"
—,Kiyoshi Tanabe,JPN,—,0,1,0.0%,0,"1,392"
—,Konstantin Pugayev,RUS,—,0,1,0.0%,0,"1,509"
—,Kouichi Sayama,JPN,—,0,1,0.0%,0,"1,488"
—,Laurie Warder,AUS,—,0,1,0.0%,0,"1,475"
—,Lawrence Hall,AUS,—,0,1,0.0%,0,"1,495"
—,Leif Shiras,USA,—,0,1,0.0%,0,"1,454"
—,Lorenzo Fargas,ESP,—,0,1,0.0%,0,"1,448"
—,Lorenzo Soriano,ARG,—,0,1,0.0%,0,"1,426"
—,Luca Bottazzi,ITA,—,0,2,0.0%,0,"1,473"
—,Luis Ayala,CHI,—,0,1,0.0%,0,"1,578"
—,Mansour Bahrami,IRI,—,0,2,0.0%,0,"1,464"
—,Marcel Freeman,USA,—,0,4,0.0%,0,"1,455"
—,Mark Freedman,USA,—,0,1,0.0%,0,"1,494"
—,Mark Kratzmann,AUS,—,0,3,0.0%,0,"1,453"
—,Mark Witsken,USA,—,0,1,0.0%,0,"1,495"
—,Masaru Suishu,JPN,—,0,1,0.0%,0,"1,484"
—,Mike Barr,USA,—,0,1,0.0%,0,"1,443"
—,Mike Fishbach,USA,—,0,1,0.0%,0,"1,483"
—,Morten Ronneberg,NOR,—,0,1,0.0%,0,"1,497"
—,Nial Brash,USA,—,0,2,0.0%,0,"1,451"
—,Nick Brown,GBR,—,0,1,0.0%,0,"1,495"
—,Orlando Agudelo,COL,—,0,1,0.0%,0,"1,487"
—,Patrice Kuchna,FRA,—,0,2,0.0%,0,"1,478"
—,Paul Annacone,USA,—,0,1,0.0%,0,"1,491"
—,Peter Carlsson,SWE,—,0,1,0.0%,0,"1,498"
—,Randy Druz,USA,—,0,1,0.0%,0,"1,496"
—,Randy Nixon,USA,—,0,1,0.0%,0,"1,497"
—,Rejean Genois,CAN,—,0,1,0.0%,0,"1,427"
—,Renato Joaquim,BRA,—,0,1,0.0%,0,"1,496"
—,Sean Brawley,USA,—,0,1,0.0%,0,"1,483"
—,Sean Sorensen,IRL,—,0,2,0.0%,0,"1,405"
—,S. Eummongkol,THA,—,0,1,0.0%,0,"1,464"
—,Shigeyuki Nishio,JPN,—,0,2,0.0%,0,"1,501"
—,Stefan Edberg,SWE,—,0,3,0.0%,0,"1,463"
