rank,player,country,points,wins,losses,win_pct,titles,elo
—,Paul Gerken,USA,—,4,8,33.3%,0,"1,515"
—,Peter Curtis,GBR,—,4,15,21.1%,0,"1,510"
—,Ross Case,AUS,—,4,4,50.0%,0,"1,527"
—,Vladimir Korotkov,RUS,—,4,2,66.7%,0,"1,583"
—,Vladimir Zednik,CZE,—,4,2,66.7%,0,"1,562"
—,Wieslaw Gasiorek,POL,—,4,5,44.4%,0,"1,583"
—,Antonio Munoz,ESP,—,3,2,60.0%,0,"1,544"
—,Armando Cornejo,CHI,—,3,9,25.0%,0,"1,461"
—,Attila Korpas,GER,—,3,2,60.0%,0,"1,516"
—,Bob Giltinan,AUS,—,3,7,30.0%,0,"1,495"
—,Dan Bleckinger,USA,—,3,7,30.0%,0,"1,431"
—,David Lloyd,GBR,—,3,7,30.0%,0,"1,555"
—,Guillermo Vilas,ARG,—,3,3,50.0%,0,"1,549"
—,Jeff Borowiak,USA,—,3,2,60.0%,0,"1,512"
—,John Clifton,GBR,—,3,4,42.9%,0,"1,482"
—,Mike Estep,USA,—,3,12,20.0%,0,"1,430"
—,Mike Machette,USA,—,3,9,25.0%,0,"1,480"
—,Pat Cramer,RSA,—,3,2,60.0%,0,"1,559"
—,Pietro Marzano,ITA,—,3,3,50.0%,0,"1,510"
—,Richard Hawkes,NZL,—,3,6,33.3%,0,"1,441"
—,Stanley Matthews,GBR,—,3,5,37.5%,0,"1,495"
—,Stephen Warboys,GBR,—,3,3,50.0%,0,"1,522"
—,Steve Faulk,USA,—,3,8,27.3%,0,"1,432"
—,Tom Leonard,USA,—,3,8,27.3%,0,"1,470"
—,Abe Segal,RSA,—,2,3,40.0%,0,"1,500"
—,Bailey Brown,USA,—,2,4,33.3%,0,"1,430"
—,Barry Mackay,USA,—,2,3,40.0%,0,"1,431"
—,Ben Bishop,USA,—,2,1,66.7%,0,"1,503"
—,Bill Freer,RSA,—,2,2,50.0%,0,"1,518"
—,Frank Sedgman,AUS,—,2,2,50.0%,0,"1,512"
—,Gardnar Mulloy,USA,—,2,2,50.0%,0,"1,498"
—,George Taylor,USA,—,2,5,28.6%,0,"1,452"
—,Geza Varga,HUN,—,2,2,50.0%,0,"1,516"
—,Hans Jurgen Pohmann,GER,—,2,6,25.0%,0,"1,467"
—,Jaidip Mukerjea,IND,—,2,5,28.6%,0,"1,501"
—,John McDonald,NZL,—,2,3,40.0%,0,"1,460"
—,John Yuill,RSA,—,2,2,50.0%,0,"1,481"
—,Julian Ganzabal,ARG,—,2,3,40.0%,0,"1,518"
—,Jurgen Fassbender,GER,—,2,5,28.6%,0,"1,452"
—,Karl Coombes,AUS,—,2,2,50.0%,0,"1,494"
—,Miguel Olvera,ECU,—,2,2,50.0%,0,"1,498"
—,Peter Rigg,AUS,—,2,1,66.7%,0,"1,518"
—,Rudy Hernando,USA,—,2,3,40.0%,0,"1,470"
—,Wanaro N'Godrella,FRA,—,2,7,22.2%,0,"1,456"
—,William Brown,USA,—,2,5,28.6%,0,"1,451"
—,Adriano Panatta,ITA,—,1,4,20.0%,0,"1,459"
—,Allan McDonald,AUS,—,1,3,25.0%,0,"1,446"
—,Armistead Neely,USA,—,1,4,20.0%,0,"1,516"
—,Chris Bovett,GBR,—,1,2,33.3%,0,"1,421"
—,Derek Schroder,RSA,—,1,3,25.0%,0,"1,456"
—,Frantisek Pala,CZE,—,1,4,20.0%,0,"1,486"
—,Giuseppe Merlo,ITA,—,1,2,33.3%,0,"1,452"
—,Graydon Garner,RSA,—,1,2,33.3%,0,"1,467"
—,Hans Nordstrom,SWE,—,1,1,50.0%,0,"1,498"
—,Jean Paul Meyer,FRA,—,1,2,33.3%,0,"1,489"
—,Jeff Twist,AUS,—,1,2,33.3%,0,"1,495"
—,Jerry Stewart,USA,—,1,1,50.0%,0,"1,497"
—,John Paish,GBR,—,1,2,33.3%,0,"1,471"
—,Jorge Andrew,VEN,—,1,1,50.0%,0,"1,508"
—,Jose Guerrero,ESP,—,1,2,33.3%,0,"1,480"
—,Jun Kuki,JPN,—,1,4,20.0%,0,"1,429"
—,Larry Turville,USA,—,1,3,25.0%,0,"1,446"
—,Luis Felipe Tavares,BRA,—,1,1,50.0%,0,"1,496"
—,Marcello Lara,MEX,—,1,4,20.0%,0,"1,529"
—,Martin Carlstein,SWE,—,1,3,25.0%,0,"1,477"
—,Max Senior,AUS,—,1,2,33.3%,0,"1,466"
—,Patrick Hombergen,BEL,—,1,5,16.7%,0,"1,457"
—,Per Jemsby,SWE,—,1,1,50.0%,0,"1,515"
—,Peter Burwash,CAN,—,1,7,12.5%,0,"1,415"
—,Peter Campbell,AUS,—,1,2,33.3%,0,"1,465"
—,Peter Szoke,HUN,—,1,1,50.0%,0,"1,501"
—,Piero Toci,ITA,—,1,4,20.0%,0,"1,483"
—,Rod Frawley,AUS,—,1,2,33.3%,0,"1,495"
—,Sergei Likhachev,RUS,—,1,3,25.0%,0,"1,465"
—,Stanley Pasarell,USA,—,1,4,20.0%,0,"1,424"
—,Szabolcz Baranyi,HUN,—,1,1,50.0%,0,"1,496"
—,Tadeusz Nowicki,POL,—,1,2,33.3%,0,"1,476"
—,Thierry Bernasconi,FRA,—,1,6,14.3%,0,"1,435"
—,Tom Kreiss,USA,—,1,1,50.0%,0,"1,506"
—,Trevor Fancutt,RSA,—,1,2,33.3%,0,"1,484"
—,Will Coghlan,AUS,—,1,1,50.0%,0,"1,513"
—,Woody Blocher,USA,—,1,3,25.0%,0,"1,477"
—,Zlatko Ivancic,CRO,—,1,2,33.3%,0,"1,448"
—,Alejandro Kon,ARG,—,0,1,0.0%,0,"1,494"
—,Anton Ivanov,UZB,—,0,1,0.0%,0,"1,476"
—,Bernard Montrenaud,FRA,—,0,4,0.0%,0,"1,466"
—,Birger Andersson,SWE,—,0,1,0.0%,0,"1,487"
—,Byron Bertram,RSA,—,0,3,0.0%,0,"1,466"
—,Charlie Owens,USA,—,0,3,0.0%,0,"1,430"
—,Dan Cassidy,USA,—,0,1,0.0%,0,"1,486"
—,Dick Klitch,USA,—,0,1,0.0%,0,"1,490"
—,Dimitri Sturdza,SUI,—,0,3,0.0%,0,"1,448"
—,Eduardo Gorostiaga,BOL,—,0,3,0.0%,0,"1,453"
—,Emilio Montano,MEX,—,0,1,0.0%,0,"1,475"
—,Eugenio Castigliano,ITA,—,0,4,0.0%,0,"1,507"
—,Frank Falderbaum,GER,—,0,1,0.0%,0,"1,473"
—,Gary Penberthy,AUS,—,0,1,0.0%,0,"1,488"
—,Greg Perkins,AUS,—,0,2,0.0%,0,"1,469"
—,Guillermo Aubone,ARG,—,0,1,0.0%,0,"1,476"
—,Hans Kary,AUT,—,0,1,0.0%,0,"1,494"
—,Harold Solomon,USA,—,0,1,0.0%,0,"1,481"
—,Henry Bunis,USA,—,0,1,0.0%,0,"1,492"
—,Ian Crookenden,NZL,—,0,1,0.0%,0,"1,465"
—,Jacques Thamin,FRA,—,0,1,0.0%,0,"1,460"
—,Jeff Simpson,NZL,—,0,3,0.0%,0,"1,421"
—,Jimmy Connors,USA,—,0,1,0.0%,0,"1,480"
—,Joe Bouquin,USA,—,0,1,0.0%,0,"1,484"
—,John Peckskamp,USA,—,0,1,0.0%,0,"1,484"
—,Jose Higueras,ESP,—,0,1,0.0%,0,"1,444"
—,Jose Maria Blasi,ESP,—,0,1,0.0%,0,"1,490"
—,Jun Kamiwazumi,JPN,—,0,1,0.0%,0,"1,482"
—,Keishiro Yanagi,JPN,—,0,1,0.0%,0,"1,489"
—,Kenneth Andersson,SWE,—,0,1,0.0%,0,"1,456"
—,Kim Warwick,AUS,—,0,1,0.0%,0,"1,484"
—,Kjell Johansson,SWE,—,0,1,0.0%,0,"1,497"
—,Larry Parker,USA,—,0,1,0.0%,0,"1,483"
—,Leif Johansson,SWE,—,0,1,0.0%,0,"1,499"
—,Luis Bruguera,ESP,—,0,1,0.0%,0,"1,489"
—,Miecyslav Rybarczyk,POL,—,0,1,0.0%,0,"1,461"
—,Mike Collins,GBR,—,0,1,0.0%,0,"1,486"
—,Mike Kreiss,USA,—,0,2,0.0%,0,"1,441"
—,Munawar Iqbal,PAK,—,0,1,0.0%,0,"1,481"
—,Neale Fraser,AUS,—,0,1,0.0%,0,"1,506"
—,Nick Barone,USA,—,0,1,0.0%,0,"1,482"
—,Pancho Walthall,USA,—,0,3,0.0%,0,"1,462"
—,Paolo Bertolucci,ITA,—,0,1,0.0%,0,"1,443"
—,Pavel Hutka,CZE,—,0,1,0.0%,0,"1,462"
—,Pekka Saila,FIN,—,0,1,0.0%,0,"1,497"
—,Peter Fishbach,USA,—,0,1,0.0%,0,"1,416"
—,Rafael Ruiz,ESP,—,0,1,0.0%,0,"1,459"
—,Rayno Seegers,RSA,—,0,3,0.0%,0,"1,434"
—,Roger Dowdeswell,ZIM,—,0,1,0.0%,0,"1,487"
—,Rolf Norberg,SWE,—,0,1,0.0%,0,"1,493"
—,Roscoe Tanner,USA,—,0,2,0.0%,0,"1,479"
—,Sam Vuille,USA,—,0,1,0.0%,0,"1,479"
—,Steve Krulevitz,USA,—,0,1,0.0%,0,"1,483"
—,Steve Messmer,USA,—,0,1,0.0%,0,"1,488"
—,Steve Tidball,USA,—,0,1,0.0%,0,"1,443"
—,Steve Turner,USA,—,0,1,0.0%,0,"1,463"
—,Taghi Akbari,IRI,—,0,2,0.0%,0,"1,472"
—,Terry Bennett,USA,—,0,1,0.0%,0,"1,489"
—,Tom Brown,USA,—,0,2,0.0%,0,"1,490"
—,Tony Bardsley,CAN,—,0,5,0.0%,0,"1,442"
—,Tony Parun,NZL,—,0,1,0.0%,0,"1,476"
