rank,player,country,points,wins,losses,win_pct,titles,elo
97,Adrian Voinea,ROU,425,11,11,50.0%,0,"1,624"
98,Flavio Saretta,BRA,421,5,3,62.5%,0,"1,555"
99,Vladimir Voltchkov,BLR,420,13,24,35.1%,0,"1,569"
100,Alex Calatrava,ESP,415,18,29,38.3%,0,"1,555"
101,Karol Kucera,SVK,412,11,13,45.8%,0,"1,721"
102,Jiri Vanek,CZE,411,11,22,33.3%,0,"1,532"
103,Axel Pretzsch,GER,404,2,4,33.3%,0,"1,516"
104,Mark Philippoussis,AUS,400,10,8,55.6%,1,"1,803"
105,Martin Lee,GBR,399,9,10,47.4%,0,"1,548"
106,Ota Fukarek,CZE,396,1,4,20.0%,0,"1,482"
107,Alexandre Simoni,BRA,392,8,9,47.1%,0,"1,507"
108,Sergi Bruguera,ESP,389,15,21,41.7%,0,"1,577"
109,Irakli Labadze,GEO,389,4,7,36.4%,0,"1,485"
110,Peter Wessels,NED,383,11,11,50.0%,0,"1,605"
111,Cecil Mamiit,PHI,377,10,18,35.7%,0,"1,557"
112,Ivo Heuberger,SUI,367,6,9,40.0%,0,"1,598"
113,Michael Kohlmann,GER,367,0,2,0.0%,0,"1,532"
114,Olivier Rochus,BEL,366,9,19,32.1%,0,"1,570"
115,George Bastl,SUI,366,10,15,40.0%,0,"1,622"
116,Hyung-Taik Lee,KOR,364,9,19,32.1%,0,"1,562"
117,Noam Okun,ISR,363,2,4,33.3%,0,"1,572"
118,Chris Woodruff,USA,360,11,17,39.3%,0,"1,630"
119,Marc Rosset,SUI,359,12,23,34.3%,0,"1,601"
120,Paradorn Srichaphan,THA,354,7,15,31.8%,0,"1,560"
121,Dennis van Scheppingen,NED,343,0,2,0.0%,0,"1,519"
123,Hugo Armando,USA,330,4,6,40.0%,0,"1,517"
124,Taylor Dent,USA,326,10,13,43.5%,0,"1,635"
125,Vincent Spadea,USA,320,1,3,25.0%,0,"1,534"
126,Marc Lopez,ESP,320,5,2,71.4%,0,"1,587"
127,Jan Siemerink,NED,319,12,17,41.4%,0,"1,564"
128,Neville Godwin,RSA,317,5,7,41.7%,1,"1,579"
129,Tomas Behrend,GER,311,5,8,38.5%,0,"1,611"
130,Juan Antonio Marin,CRC,305,6,5,54.5%,0,"1,608"
131,Raemon Sluiter,NED,304,7,12,36.8%,0,"1,617"
132,David Prinosil,GER,299,7,22,24.1%,0,"1,606"
133,Ricardo Mello,BRA,299,2,1,66.7%,0,"1,536"
134,Julian Knowle,AUT,297,0,2,0.0%,0,"1,523"
136,Magnus Larsson,SWE,289,10,10,50.0%,0,"1,728"
137,Cyril Saulnier,FRA,288,4,11,26.7%,0,"1,540"
138,Luis Horna,PER,288,1,4,20.0%,0,"1,464"
139,Fernando Gonzalez,CHI,287,5,10,33.3%,0,"1,523"
140,Stefano Galvani,ITA,287,0,1,0.0%,0,"1,508"
141,Mardy Fish,USA,279,5,8,38.5%,0,"1,542"
142,Nicolas Coutelot,FRA,278,2,2,50.0%,0,"1,475"
143,Paul Goldstein,USA,275,5,10,33.3%,0,"1,582"
145,Yuri Schukin,KAZ,270,0,2,0.0%,0,"1,521"
146,Jamie Delgado,GBR,263,3,8,27.3%,0,"1,491"
147,Edwin Kempes,NED,263,6,12,33.3%,0,"1,500"
148,Oleg Ogorodov,UZB,261,1,1,50.0%,0,"1,458"
149,Oliver Gross,GER,257,1,2,33.3%,0,"1,486"
150,Paul-Henri Mathieu,FRA,256,0,2,0.0%,0,"1,468"
151,Vadim Kutsenko,RUS,254,1,2,33.3%,0,"1,439"
152,Slava Dosedel,CZE,253,5,16,23.8%,0,"1,575"
153,Kenneth Carlsen,DEN,249,9,7,56.2%,0,"1,679"
154,Ruben Ramirez Hidalgo,ESP,246,1,1,50.0%,0,"1,492"
155,Gianluca Pozzi,ITA,245,7,23,23.3%,0,"1,495"
156,Andrei Medvedev,UKR,245,9,16,36.0%,0,"1,627"
157,German Puentes,ESP,243,5,14,26.3%,0,"1,500"
158,Daniel Melo,BRA,243,0,1,0.0%,0,"1,437"
159,Feliciano Lopez,ESP,242,2,5,28.6%,0,"1,520"
160,Wayne Black,ZIM,239,5,9,35.7%,0,"1,637"
161,Martin Verkerk,NED,238,0,1,0.0%,0,"1,479"
162,Gaston Etlis,ARG,233,1,1,50.0%,0,"1,469"
163,Alexander Popp,GER,230,3,9,25.0%,0,"1,560"
165,Noam Behr,ISR,228,4,5,44.4%,0,"1,505"
166,Jens Knippschild,GER,226,6,13,31.6%,0,"1,558"
168,Jurgen Melzer,AUT,224,1,1,50.0%,0,"1,550"
169,Jan Frode Andersen,NOR,222,1,2,33.3%,0,"1,472"
171,Dick Norman,BEL,218,0,1,0.0%,0,"1,484"
172,Christian Vinck,GER,217,3,13,18.8%,0,"1,471"
173,Jeff Morrison,USA,215,0,1,0.0%,0,"1,479"
174,Dmitry Tursunov,RUS,213,3,1,75.0%,0,"1,542"
175,Robby Ginepri,USA,212,3,5,37.5%,0,"1,521"
176,Marc Kevin Goellner,GER,212,3,7,30.0%,0,"1,542"
177,Justin Gimelstob,USA,209,3,12,20.0%,0,"1,596"
178,Markus Hantschk,GER,209,4,12,25.0%,0,"1,464"
180,Gabriel Trifu,ROU,208,2,3,40.0%,0,"1,499"
182,Bob Bryan,USA,207,4,11,26.7%,0,"1,571"
183,Bjorn Phau,GER,206,2,4,33.3%,0,"1,579"
184,Kevin Kim,USA,204,1,3,25.0%,0,"1,392"
185,Jason Stoltenberg,AUS,200,7,7,50.0%,0,"1,681"
186,Sebastien De Chaunac,FRA,200,0,1,0.0%,0,"1,529"
187,Alexander Peya,AUT,200,2,2,50.0%,0,"1,535"
188,Ronald Agenor,HAI,199,1,3,25.0%,0,"1,466"
190,Renzo Furlan,ITA,199,1,1,50.0%,0,"1,554"
191,Giorgio Galimberti,ITA,199,0,1,0.0%,0,"1,486"
193,Ivo Karlovic,CRO,197,0,1,0.0%,0,"1,500"
196,Byron Black,ZIM,191,8,13,38.1%,0,"1,647"
197,Jack Brasington,USA,191,1,1,50.0%,0,"1,561"
198,Oliver Marach,AUT,189,1,1,50.0%,0,"1,495"
199,Johan Settergren,SWE,189,1,2,33.3%,0,"1,477"
200,Artem Derepasko,RUS,188,0,1,0.0%,0,"1,531"
201,Jeff Salzenstein,USA,187,1,2,33.3%,0,"1,453"
203,Karim Alami,MAR,185,5,17,22.7%,0,"1,512"
204,Nenad Zimonjic,SRB,184,1,4,20.0%,0,"1,511"
206,Gilles Elseneer,BEL,182,4,2,66.7%,0,"1,571"
207,Todd Woodbridge,AUS,181,4,6,40.0%,0,"1,596"
210,Arvind Parmar,GBR,178,2,3,40.0%,0,"1,523"
211,Fredrik Jonsson,SWE,176,1,4,20.0%,0,"1,512"
213,Filippo Volandri,ITA,175,0,2,0.0%,0,"1,474"
215,Werner Eschauer,AUT,174,2,3,40.0%,0,"1,529"
216,Nicolas Mahut,FRA,173,1,4,20.0%,0,"1,498"
218,Barry Cowan,GBR,171,1,3,25.0%,0,"1,447"
219,Daniel Nestor,CAN,170,3,6,33.3%,0,"1,649"
220,Oscar Serrano,ESP,166,3,3,50.0%,0,"1,532"
221,Scott Draper,AUS,165,2,5,28.6%,0,"1,596"
223,Nicolas Thomann,FRA,164,2,5,28.6%,0,"1,509"
224,Tomas Zib,CZE,164,3,11,21.4%,0,"1,438"
225,Takao Suzuki,JPN,161,3,2,60.0%,0,"1,516"
229,Sebastien Lareau,CAN,158,5,7,41.7%,0,"1,516"
233,Gouichi Motomura,JPN,155,0,2,0.0%,0,"1,442"
234,Martin Rodriguez,ARG,154,0,3,0.0%,0,"1,426"
236,Cedric Kauffmann,FRA,152,0,1,0.0%,0,"1,541"
238,Cristiano Caratti,ITA,150,1,3,25.0%,0,"1,548"
239,Frederic Niemeyer,CAN,150,0,1,0.0%,0,"1,451"
241,Eric Taino,PHI,148,0,2,0.0%,0,"1,536"
244,Yaoki Ishii,JPN,147,0,2,0.0%,0,"1,416"
245,Glenn Weiner,USA,146,3,3,50.0%,0,"1,447"
246,Tuomas Ketola,FIN,146,0,2,0.0%,0,"1,467"
247,Vincenzo Santopadre,ITA,145,1,1,50.0%,0,"1,523"
249,Ignacio Hirigoyen,ARG,144,1,2,33.3%,0,"1,473"
252,Petr Kralert,CZE,141,0,1,0.0%,0,"1,512"
254,Mariano Puerta,ARG,139,1,12,7.7%,0,"1,574"
258,Ivan Vajda,CRO,137,0,1,0.0%,0,"1,468"
262,Rogier Wassen,NED,134,1,2,33.3%,0,"1,451"
263,Marcos Ondruska,RSA,133,1,2,33.3%,0,"1,568"
264,Jean-Rene Lisnard,MON,133,2,3,40.0%,0,"1,542"
266,Takahiro Terachi,JPN,133,2,2,50.0%,0,"1,521"
268,Orlin Stanoytchev,BUL,132,0,1,0.0%,0,"1,409"
271,Julien Benneteau,FRA,129,1,1,50.0%,0,"1,495"
273,Emilio Benfele Alvarez,ESP,128,1,6,14.3%,0,"1,495"
280,Carlos Cuadrado,ESP,117,1,1,50.0%,0,"1,513"
281,Kalle Flygt,SWE,117,0,1,0.0%,0,"1,512"
282,Stephane Huet,FRA,116,1,5,16.7%,0,"1,548"
283,Danai Udomchoke,THA,116,2,1,66.7%,0,"1,509"
284,Olivier Mutis,FRA,116,1,1,50.0%,0,"1,428"
286,Thiago Alves,BRA,115,0,1,0.0%,0,"1,495"
288,Yong Il Yoon,KOR,114,1,3,25.0%,0,"1,498"
290,Christian Ruud,NOR,113,3,3,50.0%,0,"1,610"
293,Solon Peppas,GRE,112,0,1,0.0%,0,"1,490"
296,Marko Tkalec,SLO,110,0,1,0.0%,0,"1,492"
297,Kristian Capalik,USA,109,2,3,40.0%,0,"1,495"
299,Leander Paes,IND,108,1,2,33.3%,0,"1,601"
302,Marcelo Charpentier,ARG,107,0,2,0.0%,0,"1,508"
306,Mario Radic,CRO,106,0,1,0.0%,0,"1,492"
309,Richard Fromberg,AUS,104,1,8,11.1%,0,"1,502"
310,Daniel Elsner,GER,104,1,9,10.0%,0,"1,442"
312,Ladislav Svarc,SVK,103,0,1,0.0%,0,"1,467"
314,Emanuel Couto,POR,103,0,1,0.0%,0,"1,449"
317,Mikhail Elgin,RUS,101,0,1,0.0%,0,"1,494"
318,Diego Moyano,ARG,101,0,1,0.0%,0,"1,473"
323,Jeff Tarango,USA,98,1,8,11.1%,0,"1,452"
324,Dmitry Vlasov,RUS,98,0,1,0.0%,0,"1,494"
328,Dmitri Tomashevich,UZB,96,0,1,0.0%,0,"1,470"
329,Adrian Garcia,CHI,95,0,1,0.0%,0,"1,460"
332,Mehdi Tahiri,MAR,94,0,1,0.0%,0,"1,430"
337,Mike Bryan,USA,91,1,3,25.0%,0,"1,485"
348,Federico Browne,ARG,86,1,2,33.3%,0,"1,526"
354,Patricio Arquez,ARG,84,0,1,0.0%,0,"1,455"
355,Marzio Martelli,ITA,83,1,2,33.3%,0,"1,514"
356,Yves Allegro,SUI,83,1,1,50.0%,0,"1,516"
367,Frantisek Cermak,CZE,80,0,1,0.0%,0,"1,458"
373,Ivaylo Traykov,BUL,79,1,1,50.0%,0,"1,482"
383,Radim Zitko,CZE,76,0,1,0.0%,0,"1,491"
390,Joachim Johansson,SWE,73,0,2,0.0%,0,"1,463"
392,Michihisa Onoda,JPN,73,0,2,0.0%,0,"1,454"
393,Daniel Vacek,CZE,72,2,7,22.2%,0,"1,595"
394,Mark Hilton,GBR,72,0,1,0.0%,0,"1,456"
401,Mose Navarra,ITA,68,0,1,0.0%,0,"1,531"
404,Matthew Breen,AUS,67,0,1,0.0%,0,"1,476"
415,Michael Tebbutt,AUS,64,1,1,50.0%,0,"1,550"
421,Luke Milligan,GBR,63,0,1,0.0%,0,"1,568"
422,Alun Jones,AUS,63,0,2,0.0%,0,"1,483"
444,Robin Soderling,SWE,56,1,1,50.0%,0,"1,518"
445,A. O'Brien,USA,—,0,1,0.0%,0,"1,483"
457,Mark Nielsen,NZL,54,0,1,0.0%,0,"1,437"
458,Dusan Vemic,SRB,53,0,1,0.0%,0,"1,488"
460,Zack Fleishman,USA,53,0,1,0.0%,0,"1,449"
467,Simon Larose,CAN,50,0,1,0.0%,0,"1,504"
468,Lee Childs,GBR,50,0,3,0.0%,0,"1,467"
475,Iztok Bozic,SLO,49,0,1,0.0%,0,"1,478"
478,Petr Luxa,CZE,48,0,1,0.0%,0,"1,424"
492,Mounir El Aarej,MAR,44,0,1,0.0%,0,"1,444"
497,Olivier Malcor,FRA,43,0,1,0.0%,0,"1,483"
500,Mauricio Hadad,COL,42,2,1,66.7%,0,"1,617"
505,Lorenzo Manta,SUI,42,0,1,0.0%,0,"1,442"
506,Satoshi Iwabuchi,JPN,42,0,1,0.0%,0,"1,404"
507,Ion Moldovan,ROU,42,0,2,0.0%,0,"1,453"
513,MaliVai Washington,USA,41,0,1,0.0%,0,"1,548"
516,Jonathan Erlich,ISR,40,0,1,0.0%,0,"1,495"
528,Hiroki Kondo,JPN,38,1,1,50.0%,0,"1,508"
531,Krystian Pfeiffer,POL,37,0,1,0.0%,0,"1,493"
532,Leos Friedl,CZE,37,0,2,0.0%,0,"1,498"
542,Radek Stepanek,CZE,35,0,1,0.0%,0,"1,464"
559,Lionel Roux,FRA,34,0,2,0.0%,0,"1,532"
566,Helge Koll,NOR,33,0,1,0.0%,0,"1,473"
572,Todd Perry,AUS,32,0,1,0.0%,0,"1,474"
573,Mariano Hood,ARG,32,0,1,0.0%,0,"1,454"
610,Hernan Gumy,ARG,26,1,1,50.0%,0,"1,553"
628,Jim Thomas,USA,24,0,1,0.0%,0,"1,466"
642,Fazaluddin Syed,IND,23,0,1,0.0%,0,"1,486"
684,Thomas Schiessling,AUT,19,0,1,0.0%,0,"1,491"
733,Miguel Tobon,COL,15,1,1,50.0%,0,"1,568"
737,Alberto Berasategui,ESP,15,0,1,0.0%,0,"1,551"
775,Mahesh Bhupathi,IND,13,0,1,0.0%,0,"1,416"
809,Jonathan Stark,USA,11,0,1,0.0%,0,"1,556"
814,Luke Smith,AUS,11,0,1,0.0%,0,"1,481"
827,Robbie Koenig,RSA,10,0,1,0.0%,0,"1,457"
827,Thomas Shimada,JPN,10,0,1,0.0%,0,"1,455"
841,Roberto Carretero,ESP,10,0,1,0.0%,0,"1,515"
841,Tiago Sousa,POR,10,0,1,0.0%,0,"1,490"
909,Chemseddine Belal,MAR,8,0,1,0.0%,0,"1,489"
"1,031",Dinu Pescariu,ROU,5,0,1,0.0%,0,"1,441"
"1,031",Jaime Oncins,BRA,5,0,1,0.0%,0,"1,435"
"1,031",John Hui,HKG,5,0,1,0.0%,0,"1,491"
"1,031",Joshua Eagle,AUS,5,0,1,0.0%,0,"1,474"
"1,031",Omar Alawadhi,UAE,5,0,1,0.0%,0,"1,495"
"1,031",Paul Harsanyi,USA,5,0,1,0.0%,0,"1,458"
"1,031",Shan Jiang,CHN,5,0,1,0.0%,0,"1,489"
"1,031",Sultan Khalfan,QAT,5,0,1,0.0%,0,"1,466"
"1,031",Yu Jr. Wang,CHN,5,0,1,0.0%,0,"1,480"
