rank,player,country,points,wins,losses,win_pct,titles,elo
74,Francisco Gonzalez,PAR,—,12,20,37.5%,0,"1,708"
75,Peter Feigl,AUT,—,26,21,55.3%,1,"1,719"
76,Per Hjertquist,SWE,—,20,16,55.6%,1,"1,749"
76,Russell Simpson,NZL,0,20,22,47.6%,0,"1,695"
77,Ilie Nastase,ROU,—,19,24,44.2%,0,"1,740"
78,Ricardo Ycaza,ECU,—,14,14,50.0%,0,"1,637"
81,Ferdi Taygan,USA,—,23,29,44.2%,0,"1,686"
83,Bruce Manson,USA,—,24,25,49.0%,0,"1,693"
83,Eduardo Bengoechea,ARG,0,0,3,0.0%,0,"1,479"
84,Gustavo Guerrero,ARG,—,3,4,42.9%,0,"1,494"
85,Christophe Freyss,FRA,—,18,19,48.6%,0,"1,686"
86,Zeljko Franulovic,CRO,—,20,20,50.0%,0,"1,678"
86,Angel Gimenez,ESP,—,17,14,54.8%,2,"1,648"
86,Jaime Fillol,CHI,—,10,22,31.2%,0,"1,644"
88,Kjell Johansson,SWE,—,11,12,47.8%,0,"1,665"
89,Richard Meyer,USA,—,12,14,46.1%,0,"1,675"
90,Van Winitsky,USA,—,14,17,45.2%,0,"1,675"
91,Mark Edmondson,AUS,—,18,23,43.9%,0,"1,714"
92,Marty Riessen,USA,—,10,13,43.5%,0,"1,691"
93,Nick Saviano,USA,—,19,24,44.2%,0,"1,749"
94,Gianni Ocleppo,ITA,—,19,18,51.4%,0,"1,689"
95,Tim Wilkison,USA,—,24,25,49.0%,0,"1,684"
96,Onny Parun,NZL,—,15,19,44.1%,0,"1,595"
97,John Hayes,USA,—,6,7,46.1%,0,"1,581"
98,Eddie Edwards,RSA,—,7,9,43.8%,0,"1,542"
99,Dominique Bedel,FRA,—,13,19,40.6%,1,"1,588"
100,John Alexander,AUS,—,11,20,35.5%,0,"1,702"
100,Haroon Ismail,ZIM,—,8,9,47.1%,0,"1,541"
101,Jean Francois Caujolle,FRA,—,10,14,41.7%,0,"1,614"
104,Louk Sanders,NED,—,13,15,46.4%,0,"1,621"
104,Klaus Eberhard,GER,—,11,14,44.0%,0,"1,586"
107,Tom Okker,NED,—,11,13,45.8%,0,"1,715"
108,Howard Schoenfield,USA,—,7,11,38.9%,1,"1,443"
109,Jan Norback,SWE,—,8,11,42.1%,0,"1,608"
110,Peter Elter,GER,—,14,13,51.9%,0,"1,662"
112,Raymond Moore,RSA,—,15,21,41.7%,0,"1,642"
113,Thierry Tulasne,FRA,—,9,13,40.9%,0,"1,543"
114,Pavel Hutka,CZE,—,6,9,40.0%,0,"1,603"
115,Brad Drewett,AUS,—,16,22,42.1%,0,"1,650"
115,Gabriel Urpi,ESP,—,7,8,46.7%,0,"1,599"
115,Hans Simonsson,SWE,—,5,7,41.7%,0,"1,522"
118,Billy Martin,USA,—,15,24,38.5%,0,"1,606"
121,Terry Rocavert,AUS,—,14,21,40.0%,0,"1,547"
122,Steve Docherty,AUS,—,7,10,41.2%,0,"1,592"
123,Sashi Menon,IND,—,15,19,44.1%,0,"1,604"
124,Chris Mayotte,USA,—,14,19,42.4%,0,"1,541"
125,Pedro Rebolledo,CHI,—,4,2,66.7%,0,"1,586"
125,Ben Mckown,USA,—,0,2,0.0%,0,"1,493"
127,Wolfgang Popp,GER,—,8,11,42.1%,0,"1,571"
128,Antonio Zugarelli,ITA,—,5,8,38.5%,0,"1,619"
128,Eric Deblicker,FRA,—,3,8,27.3%,0,"1,545"
130,Gustavo Tiberti,ARG,—,0,2,0.0%,0,"1,481"
132,Jiri Hrebec,CZE,—,8,12,40.0%,0,"1,590"
133,Guillermo Aubone,ARG,—,2,10,16.7%,0,"1,449"
134,Steve Krulevitz,USA,—,19,23,45.2%,0,"1,612"
135,Rick Fagel,USA,—,9,16,36.0%,0,"1,552"
136,John Fitzgerald,AUS,—,4,8,33.3%,0,"1,522"
137,Chris Johnstone,AUS,—,4,9,30.8%,0,"1,500"
138,Dick Stockton,USA,—,11,16,40.7%,0,"1,714"
140,Mark Cox,GBR,—,11,13,45.8%,0,"1,673"
141,Alvaro Fillol,CHI,—,6,10,37.5%,0,"1,504"
142,Stefan Simonsson,SWE,—,12,19,38.7%,0,"1,542"
143,Hans Kary,AUT,—,8,10,44.4%,0,"1,606"
144,Deon Joubert,RSA,—,7,12,36.8%,0,"1,516"
145,David Carter,AUS,—,15,23,39.5%,0,"1,594"
146,George Hardie,USA,—,18,28,39.1%,0,"1,537"
146,Syd Ball,AUS,—,12,13,48.0%,0,"1,558"
146,Patrice Dominguez,FRA,—,9,11,45.0%,0,"1,609"
146,Christophe Casa,FRA,—,7,15,31.8%,0,"1,464"
150,Byron Bertram,RSA,—,7,15,31.8%,0,"1,567"
151,Ricardo Acuna,CHI,—,2,3,40.0%,0,"1,529"
151,Georges Goven,FRA,—,1,8,11.1%,0,"1,493"
153,Stanislav Birner,CZE,—,12,21,36.4%,0,"1,638"
154,Belus Prajoux,CHI,—,8,14,36.4%,0,"1,617"
155,Bernard Boileau,BEL,—,3,6,33.3%,0,"1,546"
156,Tom Gorman,USA,—,6,13,31.6%,0,"1,598"
157,Roberto Vizcaino,ESP,—,8,13,38.1%,0,"1,535"
158,Patrick Proisy,FRA,—,11,16,40.7%,0,"1,615"
158,Emilio Montano,MEX,—,1,9,10.0%,0,"1,469"
158,Charles Buzz Strode,USA,—,0,1,0.0%,0,"1,501"
161,Ulrich Marten,GER,—,8,13,38.1%,0,"1,515"
163,Ross Case,AUS,—,11,20,35.5%,0,"1,619"
164,Alvaro Betancur,COL,—,6,14,30.0%,0,"1,475"
164,Bernard Fritz,FRA,—,5,12,29.4%,0,"1,516"
166,Geoff Masters,AUS,—,13,28,31.7%,0,"1,516"
167,Ulrich Pinner,GER,—,5,13,27.8%,0,"1,707"
169,Tony Graham,USA,—,4,13,23.5%,0,"1,497"
170,Chris Delaney,USA,—,15,22,40.5%,0,"1,582"
171,Welry Fritz,CAN,—,5,6,45.5%,0,"1,516"
171,Tim Mayotte,USA,—,4,4,50.0%,0,"1,531"
173,Ramiro Benavides,BOL,—,5,9,35.7%,0,"1,531"
175,Alejandro Cortes,COL,—,5,10,33.3%,0,"1,510"
175,Wayne Hampson,AUS,—,5,6,45.5%,0,"1,471"
177,Robert Trogolo,RSA,—,7,13,35.0%,0,"1,544"
178,Tom Leonard,USA,—,6,6,50.0%,0,"1,590"
178,Fernando Maynetto,PER,—,4,6,40.0%,0,"1,496"
180,Carlos Castellan,ARG,—,0,1,0.0%,0,"1,483"
182,Anders Jarryd,SWE,—,1,1,50.0%,0,"1,515"
184,Roland Stadler,SUI,—,6,4,60.0%,0,"1,572"
185,Juan Nunez,CHI,—,3,4,42.9%,0,"1,535"
185,Robin Drysdale,GBR,—,3,5,37.5%,0,"1,485"
185,Brad Guan,AUS,—,0,2,0.0%,0,"1,482"
188,John Yuill,RSA,—,5,12,29.4%,0,"1,517"
189,Mike Cahill,USA,—,10,19,34.5%,0,"1,600"
189,Jeff Borowiak,USA,—,5,5,50.0%,0,"1,668"
192,Gilles Moretton,FRA,—,8,16,33.3%,0,"1,531"
193,Greg Whitecross,AUS,—,2,10,16.7%,0,"1,427"
194,Joao Soares,BRA,—,5,14,26.3%,0,"1,508"
194,Carlos Gattiker,ARG,—,1,12,7.7%,0,"1,376"
196,Michael Grant,USA,—,10,18,35.7%,0,"1,531"
197,Leo Palin,FIN,—,5,15,25.0%,0,"1,462"
198,Wayne Pascoe,AUS,—,4,6,40.0%,0,"1,508"
200,Andreas Maurer,GER,—,5,10,33.3%,0,"1,529"
200,Randy Crawford,USA,—,2,1,66.7%,0,"1,478"
202,Miguel Mir,ESP,—,1,8,11.1%,0,"1,407"
203,Marko Ostoja,CRO,—,4,7,36.4%,0,"1,506"
203,Denis Naegelen,FRA,—,2,3,40.0%,0,"1,550"
203,Sean Sorensen,IRL,—,2,9,18.2%,0,"1,424"
203,Mike Estep,USA,—,1,2,33.3%,0,"1,643"
203,Scott Mccain,USA,—,1,2,33.3%,0,"1,514"
203,Jorge Andrew,VEN,—,0,3,0.0%,0,"1,408"
209,John James,AUS,—,12,25,32.4%,0,"1,492"
209,Markus Gunthardt,SUI,—,1,8,11.1%,0,"1,439"
211,Dale Collings,AUS,—,6,7,46.1%,0,"1,541"
211,Werner Zirngibl,GER,—,4,8,33.3%,0,"1,526"
211,Diego Perez,URU,—,0,1,0.0%,0,"1,473"
215,Rick Fisher,USA,—,6,11,35.3%,0,"1,453"
215,Alejandro Ganzabal,ARG,—,0,1,0.0%,0,"1,481"
217,Alejandro Pierola,CHI,—,2,12,14.3%,0,"1,485"
219,Tom Cain,USA,—,4,9,30.8%,0,"1,511"
221,Jan Kodes,CZE,—,5,13,27.8%,0,"1,581"
222,Gregoire Rafaitin,FRA,—,1,4,20.0%,0,"1,449"
223,John Marks,AUS,—,2,3,40.0%,0,"1,459"
224,Franco Merlone,ITA,—,3,2,60.0%,0,"1,576"
224,Helmar Stiegler,AUT,—,1,7,12.5%,0,"1,435"
224,Robbie Venter,RSA,—,0,1,0.0%,0,"1,513"
227,Famiano Meneschincheri,ITA,—,2,3,40.0%,0,"1,487"
227,Filip Krajcik,AUT,—,1,4,20.0%,0,"1,478"
227,Jerome Vanier,FRA,—,0,1,0.0%,0,"1,445"
227,Juan Farrow,USA,—,0,1,0.0%,0,"1,487"
232,Joel Bailey,USA,—,4,7,36.4%,0,"1,470"
232,Tsuyoshi Fukui,JPN,—,2,2,50.0%,0,"1,485"
232,Craig A Miller,AUS,—,1,2,33.3%,0,"1,518"
232,Ney Keller,BRA,—,1,1,50.0%,0,"1,507"
232,Alejandro Gattiker,ARG,—,0,2,0.0%,0,"1,475"
232,Gianluca Rinaldini,ITA,—,0,1,0.0%,0,"1,466"
238,Karl Meiler,GER,—,0,4,0.0%,0,"1,603"
239,Matt Mitchell,USA,—,5,13,27.8%,0,"1,500"
239,Damir Keretic,GER,—,3,7,30.0%,0,"1,477"
241,Tenny Svensson,SWE,—,5,4,55.6%,0,"1,534"
241,Bill Maze,USA,—,3,11,21.4%,0,"1,461"
241,Julio Goes,BRA,—,1,2,33.3%,0,"1,498"
245,Cary Stansbury,USA,—,1,4,20.0%,0,"1,444"
245,Richard Lewis,GBR,—,1,9,10.0%,0,"1,507"
245,Stefan Svensson,SWE,—,1,2,33.3%,0,"1,477"
245,David Schneider,USA,—,0,10,0.0%,0,"1,405"
249,Eric Fromm,USA,—,4,7,36.4%,0,"1,472"
249,Vadim Borisov,RUS,—,4,1,80.0%,0,"1,514"
249,Birger Andersson,SWE,—,3,2,60.0%,0,"1,502"
249,Bruce Foxworth,USA,—,2,3,40.0%,0,"1,558"
249,Bernhard Pils,AUT,—,1,3,25.0%,0,"1,484"
255,Gene Malin,USA,—,3,10,23.1%,0,"1,480"
255,Jean Louis Haillet,FRA,—,3,7,30.0%,0,"1,575"
255,Jimmy Arias,USA,—,3,5,37.5%,0,"1,530"
255,Ken Rosewall,AUS,—,3,3,50.0%,0,"1,746"
255,Eric Friedler,USA,—,2,2,50.0%,0,"1,538"
255,Cassio Motta,BRA,—,0,7,0.0%,0,"1,462"
264,Andy Kohlberg,USA,—,3,7,30.0%,0,"1,469"
264,John Whitlinger,USA,—,3,5,37.5%,0,"1,494"
264,Jai Dilouie,USA,—,1,1,50.0%,0,"1,492"
264,Rory Chappell,RSA,—,1,2,33.3%,0,"1,531"
268,Chris Kachel,AUS,—,2,13,13.3%,0,"1,478"
269,Jim Delaney,USA,—,2,5,28.6%,0,"1,511"
269,Jun Kamiwazumi,JPN,—,2,2,50.0%,0,"1,597"
269,Colin Dowdeswell,GBR,—,1,13,7.1%,0,"1,506"
269,Juan Avendano,ESP,—,0,1,0.0%,0,"1,488"
274,Charlie Owens,USA,—,3,8,27.3%,0,"1,540"
274,Ernie Ewert,AUS,—,3,4,42.9%,0,"1,476"
274,Bruce Kleege,USA,—,2,7,22.2%,0,"1,432"
274,Marco Alciati,ITA,—,2,5,28.6%,0,"1,469"
274,Peter Campbell,AUS,—,2,3,40.0%,0,"1,400"
274,Jan Gunnarsson,SWE,—,1,5,16.7%,0,"1,464"
274,Mike Barr,USA,—,0,2,0.0%,0,"1,468"
283,Blaine Willenborg,USA,—,3,5,37.5%,0,"1,514"
283,Jay Lapidus,USA,—,2,7,22.2%,0,"1,547"
283,Mats Wilander,SWE,—,1,4,20.0%,0,"1,496"
283,Roger Guedes,BRA,—,0,1,0.0%,0,"1,449"
283,Vittorio Magnelli,ITA,—,0,1,0.0%,0,"1,468"
292,Florin Segarceanu,ROU,—,1,3,25.0%,0,"1,478"
292,Lloyd Bourne,USA,—,1,2,33.3%,0,"1,494"
292,Mike Shore,USA,—,1,5,16.7%,0,"1,500"
292,Tim Garcia,USA,—,1,7,12.5%,0,"1,396"
292,Ulf Eriksson,SWE,—,1,1,50.0%,0,"1,496"
292,Mike Myburg,RSA,—,0,1,0.0%,0,"1,380"
292,Sivagnanam Suresh,SRI,—,0,1,0.0%,0,"1,492"
302,Andres Molina,ARG,—,0,1,0.0%,0,"1,485"
302,Enzo Vattuone,ITA,—,0,1,0.0%,0,"1,442"
302,Junie Chatman,USA,—,0,2,0.0%,0,"1,480"
302,Peter Spang,GER,—,0,1,0.0%,0,"1,482"
309,Dick Crealy,AUS,—,3,2,60.0%,0,"1,509"
309,Konstantin Pugayev,RUS,—,3,1,75.0%,0,"1,521"
309,Alvin Gardiner,AUS,—,2,5,28.6%,0,"1,393"
309,Christoph Zipf,GER,—,2,3,40.0%,0,"1,525"
309,Billy Nealon,USA,—,1,3,25.0%,0,"1,509"
309,Edgar Schurmann,SUI,—,1,2,33.3%,0,"1,497"
309,Pablo Arraya,PER,—,1,2,33.3%,0,"1,507"
309,Rohun Beven,GBR,—,1,4,20.0%,0,"1,470"
309,Andy Mccurry,USA,—,0,1,0.0%,0,"1,466"
309,Eric Wilborts,NED,—,0,1,0.0%,0,"1,496"
309,Ivan Dupasquier,SUI,—,0,5,0.0%,0,"1,459"
309,Nandan Bal,IND,—,0,1,0.0%,0,"1,471"
309,Zoltan Kuharszky,HUN,—,0,1,0.0%,0,"1,483"
324,Craig Wittus,USA,—,0,1,0.0%,0,"1,481"
325,Jerome Potier,FRA,—,2,3,40.0%,0,"1,523"
325,Rand Evett,USA,—,2,2,50.0%,0,"1,482"
325,Dave Siegler,USA,—,0,3,0.0%,0,"1,437"
325,Frank Puncec,RSA,—,0,2,0.0%,0,"1,470"
325,Herve Gauvain,FRA,—,0,2,0.0%,0,"1,408"
325,Larry Stefanki,USA,—,0,4,0.0%,0,"1,471"
325,Raul Antonio Viver,ECU,—,0,3,0.0%,0,"1,523"
325,Robert Reininger,AUT,—,0,8,0.0%,0,"1,363"
333,Marco Armellini,ITA,—,2,1,66.7%,0,"1,527"
335,Bill Gilmour,AUS,—,1,2,33.3%,0,"1,490"
335,Marcel Freeman,USA,—,1,5,16.7%,0,"1,482"
335,Beejong Sisson,PHI,—,0,1,0.0%,0,"1,471"
335,Toby Crabel,USA,—,0,1,0.0%,0,"1,486"
344,Andrew Jarrett,GBR,—,2,8,20.0%,0,"1,478"
344,Rodney Harmon,USA,—,2,3,40.0%,0,"1,516"
344,Javier Soler,ESP,—,1,1,50.0%,0,"1,445"
344,Bruno Capineri,ITA,—,0,1,0.0%,0,"1,466"
344,David Mustard,NZL,—,0,2,0.0%,0,"1,486"
344,Mark Turpin,USA,—,0,3,0.0%,0,"1,425"
344,Patrizio Parrini,ITA,—,0,2,0.0%,0,"1,455"
344,Ron Hightower,USA,—,0,1,0.0%,0,"1,488"
356,Bruce Nichols,USA,—,1,4,20.0%,0,"1,428"
356,John Benson,USA,—,1,3,25.0%,0,"1,508"
356,Givaldo Barbosa,BRA,—,0,1,0.0%,0,"1,429"
356,Jun Kuki,JPN,—,0,1,0.0%,0,"1,564"
356,Rocky Royer,USA,—,0,1,0.0%,0,"1,488"
365,Craig Edwards,USA,—,0,1,0.0%,0,"1,498"
365,Ivan Molina,COL,—,0,4,0.0%,0,"1,573"
365,Jan Kallquist,SWE,—,0,2,0.0%,0,"1,399"
365,Jeff Simpson,NZL,—,0,1,0.0%,0,"1,522"
365,Jiri Prucha,CZE,—,0,3,0.0%,0,"1,479"
372,Shigeyuki Nishio,JPN,—,1,1,50.0%,0,"1,518"
372,Jeff Robbins,USA,—,0,1,0.0%,0,"1,477"
372,Jeremy Bates,GBR,—,0,1,0.0%,0,"1,482"
372,Mike Leach,USA,—,0,1,0.0%,0,"1,483"
372,Roger Taylor,GBR,—,0,3,0.0%,0,"1,519"
372,Rolf Thung,NED,—,0,1,0.0%,0,"1,388"
383,Greg Halder,CAN,—,1,3,25.0%,0,"1,433"
383,Glenn Petrovic,USA,—,0,7,0.0%,0,"1,463"
383,Nicola Spear,SRB,—,0,2,0.0%,0,"1,482"
390,Chip Hooper,USA,—,1,2,33.3%,0,"1,500"
390,Ernie Fernandez,PUR,—,1,3,25.0%,0,"1,487"
390,Jiri Granat,CZE,—,1,1,50.0%,0,"1,545"
390,Freddie Sauer,RSA,—,0,1,0.0%,0,"1,488"
390,Roberto Lombardi,ITA,—,0,1,0.0%,0,"1,414"
390,Shinichi Sakamoto,JPN,—,0,1,0.0%,0,"1,460"
403,Andrei Dirzu,ROU,—,2,1,66.7%,0,"1,512"
403,Lawrence Hall,AUS,—,2,1,66.7%,0,"1,502"
403,Reinhart Probst,GER,—,2,1,66.7%,0,"1,570"
403,Bill Cowan,CAN,—,1,1,50.0%,0,"1,500"
403,Eddie Myers,AUS,—,1,1,50.0%,0,"1,501"
403,Kelly Evernden,NZL,—,1,1,50.0%,0,"1,505"
403,Mark Lewis,NZL,—,1,1,50.0%,0,"1,507"
403,Phil Davies,AUS,—,1,2,33.3%,0,"1,469"
403,Claude England,NZL,—,0,1,0.0%,0,"1,483"
403,Marc Albert,NED,—,0,2,0.0%,0,"1,488"
403,Roberto Carruthers,ARG,—,0,1,0.0%,0,"1,489"
403,Steve Denton,USA,—,0,3,0.0%,0,"1,456"
423,Brian Benson,AUS,—,1,1,50.0%,0,"1,495"
423,Cliff Drysdale,RSA,—,1,2,33.3%,0,"1,707"
423,John Muller,RSA,—,1,1,50.0%,0,"1,506"
423,Juan Torralbo,ESP,—,1,1,50.0%,0,"1,518"
423,Regis Brunet,FRA,—,1,2,33.3%,0,"1,452"
423,Wally Masur,AUS,—,1,1,50.0%,0,"1,498"
423,Carlos Behar,COL,—,0,1,0.0%,0,"1,450"
423,David Dowlen,USA,—,0,1,0.0%,0,"1,487"
423,Fabrizio Fanucci,ITA,—,0,2,0.0%,0,"1,436"
423,Francois Jauffret,FRA,—,0,1,0.0%,0,"1,565"
423,Thibault Kuentz,FRA,—,0,1,0.0%,0,"1,489"
423,Thierry Stevaux,BEL,—,0,3,0.0%,0,"1,425"
440,Peter Lamb,RSA,—,1,2,33.3%,0,"1,492"
440,Rick Rozen,USA,—,1,1,50.0%,0,"1,503"
440,Glen Holroyd,USA,—,0,1,0.0%,0,"1,489"
440,Henri Leconte,FRA,—,0,4,0.0%,0,"1,461"
440,Joakim Nystrom,SWE,—,0,1,0.0%,0,"1,492"
440,Lorenzo Fargas,ESP,—,0,1,0.0%,0,"1,470"
440,Per Larsson,SWE,—,0,1,0.0%,0,"1,457"
457,Max Wunschig,GER,—,1,1,50.0%,0,"1,447"
457,Peter Szoke,HUN,—,1,1,50.0%,0,"1,611"
457,Davn Santiago,ARG,—,0,1,0.0%,0,"1,484"
457,Hans Dieter Beutel,GER,—,0,3,0.0%,0,"1,485"
457,Jacques Bonnemaison,FRA,—,0,1,0.0%,0,"1,491"
457,Massimo Grassotti,ITA,—,0,1,0.0%,0,"1,486"
457,Nduka Odizor,NGR,—,0,1,0.0%,0,"1,488"
457,Scott Davis,USA,—,0,4,0.0%,0,"1,484"
457,Steve Rogul,USA,—,0,2,0.0%,0,"1,489"
457,Theo Gorter,NED,—,0,1,0.0%,0,"1,473"
482,Ray Ruffels,AUS,—,1,1,50.0%,0,"1,539"
482,Alain Brichant,BEL,—,0,1,0.0%,0,"1,489"
482,Brad Holland,USA,—,0,1,0.0%,0,"1,497"
482,Cary Leeds,USA,—,0,2,0.0%,0,"1,453"
482,Christophe Lesage,FRA,—,0,1,0.0%,0,"1,486"
482,Cliff Skakle,USA,—,0,1,0.0%,0,"1,499"
482,Etsuo Uchiyama,JPN,—,0,1,0.0%,0,"1,472"
482,John Trickey,AUS,—,0,2,0.0%,0,"1,360"
482,Jurgen Fassbender,GER,—,0,2,0.0%,0,"1,617"
482,Leif Shiras,USA,—,0,2,0.0%,0,"1,474"
482,Peter Dellavedova,AUS,—,0,2,0.0%,0,"1,479"
482,Rich Andrews,USA,—,0,1,0.0%,0,"1,480"
—,Dennis Ralston,USA,—,3,2,60.0%,0,"1,601"
—,Tony Roche,AUS,—,3,2,60.0%,0,"1,807"
—,David Lloyd,GBR,—,2,1,66.7%,0,"1,468"
—,Donald Watt,GBR,—,2,1,66.7%,0,"1,521"
—,Tony Lloyd,GBR,—,2,1,66.7%,0,"1,525"
—,Antonio Munoz,ESP,—,1,2,33.3%,0,"1,530"
—,Gary Penberthy,AUS,—,1,1,50.0%,0,"1,497"
—,Michael Appleton,GBR,—,1,1,50.0%,0,"1,504"
—,Nick Brown,GBR,—,1,1,50.0%,0,"1,518"
—,Peter Doohan,AUS,—,1,2,33.3%,0,"1,493"
—,Peter Hampton,NZL,—,1,1,50.0%,0,"1,493"
—,Roland Steigler,AUT,—,1,1,50.0%,0,"1,505"
—,Shahar Perkiss,ISR,—,1,1,50.0%,0,"1,500"
—,Stephen Myers,AUS,—,1,1,50.0%,0,"1,411"
—,Supoj Meesawad,THA,—,1,1,50.0%,0,"1,507"
—,Tim Clements,AUS,—,1,1,50.0%,0,"1,504"
—,Tres Cushing,USA,—,1,1,50.0%,0,"1,507"
—,Willie Davies,GBR,—,1,1,50.0%,0,"1,509"
—,X. Zhao,CHN,—,1,1,50.0%,0,"1,500"
—,Zan Guerry,USA,—,1,2,33.3%,0,"1,501"
—,A. Luttrell,AUS,—,0,1,0.0%,0,"1,489"
—,A. Moscoso,CRC,—,0,1,0.0%,0,"1,483"
—,Bob Hewitt,RSA,—,0,1,0.0%,0,"1,544"
—,Bojidar Pampoulov,BUL,—,0,1,0.0%,0,"1,486"
—,Brian Millar,CAN,—,0,2,0.0%,0,"1,472"
—,Bruce Derlin,NZL,—,0,1,0.0%,0,"1,485"
—,Carlos Gomez,COL,—,0,1,0.0%,0,"1,463"
—,Celso Sacomandi,BRA,—,0,1,0.0%,0,"1,481"
—,C. Floe,USA,—,0,1,0.0%,0,"1,488"
—,Charles Bud Cox,USA,—,0,1,0.0%,0,"1,481"
—,Chris Bradnam,GBR,—,0,1,0.0%,0,"1,476"
—,Chris Dunk,USA,—,0,1,0.0%,0,"1,496"
—,Chris Gunning,NZL,—,0,2,0.0%,0,"1,473"
—,C. Mora,CRC,—,0,1,0.0%,0,"1,493"
—,C. Munoz,CRC,—,0,1,0.0%,0,"1,464"
—,David Imonitie,NGR,—,0,1,0.0%,0,"1,495"
—,David Parker,USA,—,0,1,0.0%,0,"1,493"
—,David Whyte,AUS,—,0,1,0.0%,0,"1,448"
—,Don Turner,NZL,—,0,1,0.0%,0,"1,406"
—,Doug Ditmer,USA,—,0,1,0.0%,0,"1,491"
—,Evgeni Zhelyazkov,BUL,—,0,1,0.0%,0,"1,481"
—,Eylon Sinai,ISR,—,0,1,0.0%,0,"1,472"
—,Francois Synnaeghal,CAN,—,0,1,0.0%,0,"1,482"
