rank,player,country,points,wins,losses,win_pct,titles,elo
165,Olivier Patience,FRA,224,0,2,0.0%,0,"1,444"
166,Arvind Parmar,GBR,221,2,5,28.6%,0,"1,516"
167,Todd Larkham,AUS,220,1,4,20.0%,0,"1,565"
168,Noam Okun,ISR,219,2,4,33.3%,0,"1,552"
169,Marcos Daniel,BRA,218,1,3,25.0%,0,"1,504"
170,Frederic Niemeyer,CAN,216,1,4,20.0%,0,"1,484"
171,Stan Wawrinka,SUI,216,2,4,33.3%,0,"1,483"
172,Tuomas Ketola,FIN,215,1,1,50.0%,0,"1,520"
173,Michael Llodra,FRA,214,2,10,16.7%,0,"1,590"
174,Diego Veronelli,ARG,214,2,2,50.0%,0,"1,550"
175,Attila Savolt,HUN,205,5,11,31.2%,0,"1,612"
176,Salvador Navarro,ESP,205,1,1,50.0%,0,"1,487"
177,Markus Hantschk,GER,201,1,2,33.3%,0,"1,496"
178,Michal Mertinak,SVK,200,0,2,0.0%,0,"1,526"
180,Daniel Koellerer,AUT,199,0,1,0.0%,0,"1,475"
181,Stefano Galvani,ITA,198,1,2,33.3%,0,"1,563"
182,Oscar Serrano,ESP,198,0,1,0.0%,0,"1,510"
183,Cecil Mamiit,PHI,197,3,15,16.7%,0,"1,434"
184,Hermes Gamonal,CHI,196,2,4,33.3%,0,"1,495"
185,Sergio Roitman,ARG,196,1,4,20.0%,0,"1,479"
187,Andrei Stoliarov,RUS,195,2,6,25.0%,0,"1,517"
189,Massimo Dell'Acqua,ITA,194,0,1,0.0%,0,"1,465"
191,Jan Frode Andersen,NOR,192,0,2,0.0%,0,"1,409"
192,Nicolas Coutelot,FRA,191,2,2,50.0%,0,"1,615"
193,Igor Kunitsyn,RUS,191,0,3,0.0%,0,"1,479"
194,Renzo Furlan,ITA,190,1,4,20.0%,0,"1,548"
195,Gilles Muller,LUX,189,0,1,0.0%,0,"1,450"
198,Bob Bryan,USA,181,4,5,44.4%,0,"1,562"
199,Bjorn Rehnquist,SWE,180,1,1,50.0%,0,"1,486"
200,Ramon Delgado,PAR,178,4,6,40.0%,0,"1,663"
201,Frank Dancevic,CAN,177,0,1,0.0%,0,"1,497"
203,Peter Wessels,NED,176,0,1,0.0%,0,"1,558"
205,Takao Suzuki,JPN,175,4,3,57.1%,0,"1,609"
206,Tomas Tenconi,ITA,174,1,1,50.0%,0,"1,499"
208,Philipp Kohlschreiber,GER,171,1,3,25.0%,0,"1,541"
209,Andre Sa,BRA,169,4,18,18.2%,0,"1,507"
210,Fernando Meligeni,BRA,168,6,8,42.9%,0,"1,638"
213,Zack Fleishman,USA,166,2,3,40.0%,0,"1,480"
214,Julio Peralta,CHI,165,0,1,0.0%,0,"1,489"
215,Frantisek Cermak,CZE,164,5,7,41.7%,0,"1,499"
217,Miguel Gallardo-Valles,MEX,162,0,1,0.0%,0,"1,491"
218,Florent Serra,FRA,162,0,2,0.0%,0,"1,468"
219,Kevin Kim,USA,162,0,1,0.0%,0,"1,453"
220,Zeljko Krajan,CRO,160,2,14,12.5%,0,"1,431"
222,Potito Starace,ITA,160,0,1,0.0%,0,"1,481"
226,Mariano Delfino,ARG,156,0,1,0.0%,0,"1,479"
227,Gaston Etlis,ARG,156,5,6,45.5%,0,"1,559"
229,Satoshi Iwabuchi,JPN,156,1,1,50.0%,0,"1,411"
232,Simon Larose,CAN,154,3,2,60.0%,0,"1,551"
233,Fred Hemmes,NED,154,0,2,0.0%,0,"1,464"
235,Vadim Kutsenko,RUS,152,1,2,33.3%,0,"1,504"
237,Dusan Vemic,SRB,152,1,1,50.0%,0,"1,483"
240,Andreas Seppi,ITA,148,0,2,0.0%,0,"1,464"
241,Rik De Voest,RSA,148,2,2,50.0%,0,"1,468"
243,Todd Reid,AUS,145,2,5,28.6%,0,"1,490"
244,Guillermo Garcia-Lopez,ESP,145,0,1,0.0%,0,"1,497"
245,Konstantinos Economidis,GRE,143,0,1,0.0%,0,"1,596"
246,Bohdan Ulihrach,CZE,142,3,6,33.3%,0,"1,629"
247,Juan Antonio Marin,CRC,142,1,3,25.0%,0,"1,529"
252,Simon Greul,GER,139,0,1,0.0%,0,"1,501"
254,Hugo Armando,USA,138,0,5,0.0%,0,"1,442"
256,Gouichi Motomura,JPN,136,1,2,33.3%,0,"1,440"
260,Glenn Weiner,USA,134,0,1,0.0%,0,"1,425"
261,Franco Ferreiro,BRA,131,0,1,0.0%,0,"1,487"
266,Maximilian Abel,GER,127,2,4,33.3%,0,"1,521"
271,Francesco Aldi,ITA,125,0,1,0.0%,0,"1,491"
272,Guillermo Canas,ARG,124,5,4,55.6%,0,"1,805"
274,Jean-Claude Scherrer,SUI,123,0,2,0.0%,0,"1,486"
276,David Prinosil,GER,122,0,4,0.0%,0,"1,521"
277,George Bastl,SUI,122,0,3,0.0%,0,"1,499"
278,Alex Bogdanovic,GBR,121,2,3,40.0%,0,"1,485"
279,Markus Hipfl,AUT,121,3,6,33.3%,0,"1,509"
280,Prakash Amritraj,IND,121,2,5,28.6%,0,"1,483"
284,Rodolphe Cadart,FRA,118,2,1,66.7%,0,"1,510"
286,Joseph Sirianni,AUS,117,1,1,50.0%,0,"1,449"
289,Marco Chiudinelli,SUI,115,0,1,0.0%,0,"1,439"
293,Andrea Gaudenzi,ITA,113,3,7,30.0%,0,"1,533"
295,Michael Lammer,SUI,112,0,1,0.0%,0,"1,489"
296,Robin Vik,CZE,111,0,1,0.0%,0,"1,436"
297,Adrian Garcia,CHI,111,0,1,0.0%,0,"1,457"
299,Lee Childs,GBR,110,1,1,50.0%,0,"1,479"
301,Mario Radic,CRO,110,1,1,50.0%,0,"1,465"
302,Wayne Black,ZIM,109,2,4,33.3%,0,"1,571"
303,Alan Mackin,GBR,109,0,1,0.0%,0,"1,478"
306,Jaymon Crabb,AUS,107,1,4,20.0%,0,"1,462"
309,Jerome Golmard,FRA,105,0,3,0.0%,0,"1,628"
311,Marc Kevin Goellner,GER,105,1,1,50.0%,0,"1,547"
312,Michael Kohlmann,GER,105,0,2,0.0%,0,"1,560"
313,Tasuku Iwami,JPN,104,1,1,50.0%,0,"1,489"
315,Andy Ram,ISR,102,0,3,0.0%,0,"1,420"
318,Takahiro Terachi,JPN,102,0,1,0.0%,0,"1,466"
320,Lovro Zovko,CRO,102,0,1,0.0%,0,"1,419"
325,Eric Prodon,FRA,98,1,2,33.3%,0,"1,522"
328,Paul Logtens,NED,96,0,1,0.0%,0,"1,493"
335,Julio Silva,BRA,93,0,1,0.0%,0,"1,448"
337,Juan Balcells,ESP,92,0,3,0.0%,0,"1,556"
338,Yves Allegro,SUI,92,0,3,0.0%,0,"1,443"
339,Marcus Sarstrand,SWE,92,0,1,0.0%,0,"1,478"
345,Rohan Bopanna,IND,90,0,1,0.0%,0,"1,483"
347,Michael Quintero,COL,89,0,1,0.0%,0,"1,483"
348,Edgardo Massa,ARG,88,1,1,50.0%,0,"1,483"
350,Pavel Snobel,CZE,88,0,1,0.0%,0,"1,485"
351,Rogier Wassen,NED,88,0,1,0.0%,0,"1,444"
352,Sebastian Prieto,ARG,87,0,1,0.0%,0,"1,390"
354,Ion Moldovan,ROU,87,1,1,50.0%,0,"1,459"
358,Francisco Clavet,ESP,86,2,4,33.3%,0,"1,567"
365,Marcelo Charpentier,ARG,83,0,2,0.0%,0,"1,487"
367,Philipp Petzschner,GER,82,2,3,40.0%,0,"1,517"
377,Ben Qiang Zhu,CHN,79,0,1,0.0%,0,"1,471"
383,Michael Chang,USA,76,2,10,16.7%,0,"1,551"
384,Andrew Ilie,AUS,76,0,2,0.0%,0,"1,457"
385,Gabriel Moraru,ROU,76,0,1,0.0%,0,"1,485"
391,Ladislav Svarc,SVK,75,0,1,0.0%,0,"1,420"
401,Jack Brasington,USA,71,0,2,0.0%,0,"1,573"
409,Christian Vinck,GER,69,0,1,0.0%,0,"1,413"
411,Frank Moser,GER,69,0,1,0.0%,0,"1,496"
412,Sasa Tuksar,CRO,68,1,1,50.0%,0,"1,507"
422,Brian Baker,USA,63,0,3,0.0%,0,"1,427"
426,Mounir El Aarej,MAR,62,0,1,0.0%,0,"1,449"
427,Adam Kennedy,AUS,62,0,2,0.0%,0,"1,466"
435,Thomas Blake,USA,61,0,2,0.0%,0,"1,449"
436,Jamie Delgado,GBR,60,0,2,0.0%,0,"1,419"
437,Rajeev Ram,USA,—,1,1,50.0%,0,"1,492"
440,Kristian Pless,DEN,59,2,5,28.6%,0,"1,610"
447,Amer Delic,BIH,58,1,3,25.0%,0,"1,484"
450,Filip Prpic,SWE,58,0,1,0.0%,0,"1,474"
453,Mark Hilton,GBR,56,0,1,0.0%,0,"1,434"
455,Paul Capdeville,CHI,56,0,1,0.0%,0,"1,484"
456,Petr Luxa,CZE,55,0,3,0.0%,0,"1,446"
457,Richard Bloomfield,GBR,55,0,1,0.0%,0,"1,483"
458,Oliver Gross,GER,55,0,1,0.0%,0,"1,487"
462,Chris Guccione,AUS,53,2,2,50.0%,0,"1,482"
470,Cristiano Caratti,ITA,51,0,1,0.0%,0,"1,480"
473,Jonathan Erlich,ISR,49,1,1,50.0%,0,"1,524"
475,Bobby Reynolds,USA,49,0,2,0.0%,0,"1,457"
480,Florin Mergea,ROU,48,1,1,50.0%,0,"1,507"
495,Vadim Davletshin,RUS,45,0,1,0.0%,0,"1,486"
497,Nenad Zimonjic,SRB,44,1,3,25.0%,0,"1,465"
499,Jaroslav Levinsky,CZE,44,0,1,0.0%,0,"1,469"
500,Daniel Nestor,CAN,43,1,1,50.0%,0,"1,623"
502,Michael Russell,USA,43,1,1,50.0%,0,"1,529"
505,Jan Weinzierl,GER,43,0,1,0.0%,0,"1,452"
507,Magnus Larsson,SWE,42,1,2,33.3%,0,"1,689"
515,Juan Giner,ESP,41,0,1,0.0%,0,"1,466"
525,Jonathan Marray,GBR,39,0,1,0.0%,0,"1,471"
527,Dustin Brown,JAM,39,0,1,0.0%,0,"1,484"
537,Helder Lopes,POR,38,0,1,0.0%,0,"1,493"
549,Mark Nielsen,NZL,36,0,1,0.0%,0,"1,451"
556,Raphael Durek,AUS,35,0,1,0.0%,0,"1,466"
560,Ryan Henry,AUS,34,0,1,0.0%,0,"1,457"
562,Mariusz Fyrstenberg,POL,34,0,1,0.0%,0,"1,492"
584,Robert Yim,USA,30,0,2,0.0%,0,"1,488"
599,Martin Lee,GBR,29,0,1,0.0%,0,"1,495"
606,Mehdi Tahiri,MAR,29,0,1,0.0%,0,"1,424"
612,Jay Gooding,AUS,28,0,1,0.0%,0,"1,479"
627,Jacobo Diaz,ESP,26,0,2,0.0%,0,"1,458"
638,Filip Urban,POL,25,0,1,0.0%,0,"1,483"
639,Shao-Xuan Zeng,CHN,25,0,1,0.0%,0,"1,493"
650,Bernardo Mota,POR,24,1,1,50.0%,0,"1,462"
657,Goran Ivanisevic,CRO,23,0,3,0.0%,0,"1,646"
660,Frederik Nielsen,DEN,23,0,1,0.0%,0,"1,492"
678,Mike Bryan,USA,20,2,1,66.7%,0,"1,521"
749,Sonchat Ratiwatana,THA,—,0,1,0.0%,0,"1,485"
758,Denis Golovanov,RUS,15,0,2,0.0%,0,"1,439"
782,Christopher Koderisch,GER,14,0,1,0.0%,0,"1,494"
786,Talal Ouahabi,MAR,14,0,1,0.0%,0,"1,480"
792,Igor Levine,RUS,14,0,1,0.0%,0,"1,483"
798,Ingo Neumuller,AUT,13,0,1,0.0%,0,"1,490"
814,Matthew Behrmann,USA,12,0,1,0.0%,0,"1,491"
823,Simon Rea,NZL,12,0,1,0.0%,0,"1,491"
836,Marcin Matkowski,POL,11,0,1,0.0%,0,"1,489"
841,Omar Alawadhi,UAE,11,0,1,0.0%,0,"1,488"
841,Rasmus Norby,DEN,11,0,1,0.0%,0,"1,486"
857,Diego Ayala,USA,10,0,1,0.0%,0,"1,486"
857,Henrik Andersson,SWE,10,0,1,0.0%,0,"1,475"
857,Miles Maclagan,GBR,10,0,1,0.0%,0,"1,455"
857,Thomas Shimada,JPN,10,0,1,0.0%,0,"1,442"
862,Diogo Rocha,POR,10,0,1,0.0%,0,"1,494"
867,Andrew Carlson,USA,10,0,1,0.0%,0,"1,483"
888,Hendrik Dreekmann,GER,9,0,1,0.0%,0,"1,614"
990,Karim Alami,MAR,6,0,1,0.0%,0,"1,510"
"1,032",Leander Paes,IND,5,0,1,0.0%,0,"1,576"
—,Sultan Khalfan,QAT,—,0,1,0.0%,0,"1,457"
