rank,player,country,points,wins,losses,win_pct,titles,elo
36,Derrick Rostagno,USA,0,31,22,58.5%,0,"1,755"
37,Robert Seguso,USA,0,19,13,59.4%,0,"1,772"
38,Paul Annacone,USA,0,25,18,58.1%,0,"1,787"
39,Johan Kriek,USA,0,25,18,58.1%,0,"1,788"
41,Milan Srejber,CZE,0,29,20,59.2%,1,"1,738"
42,Mark Woodforde,AUS,0,31,23,57.4%,1,"1,800"
43,Jim Courier,USA,0,21,15,58.3%,0,"1,712"
44,Luiz Mattar,BRA,0,19,16,54.3%,1,"1,691"
45,Horst Skoff,AUT,0,25,18,58.1%,2,"1,793"
46,Wally Masur,AUS,0,25,15,62.5%,1,"1,778"
47,David Pate,USA,0,20,16,55.6%,0,"1,716"
48,Guy Forget,FRA,0,21,17,55.3%,0,"1,769"
49,Alberto Mancini,ARG,0,30,15,66.7%,1,"1,736"
50,Michiel Schapers,NED,0,24,19,55.8%,0,"1,720"
51,Magnus Gustafsson,SWE,0,24,19,55.8%,0,"1,710"
52,Horacio de la Pena,ARG,0,27,17,61.4%,0,"1,735"
53,Marcelo Filippini,URU,0,25,17,59.5%,1,"1,670"
54,Martin Jaite,ARG,0,22,19,53.7%,0,"1,731"
55,Javier Sanchez,ESP,0,16,15,51.6%,1,"1,703"
56,Richard Matuszewski,USA,0,11,10,52.4%,0,"1,655"
57,Bruno Oresar,CRO,0,16,12,57.1%,0,"1,653"
58,Lawson Duncan,USA,0,21,17,55.3%,0,"1,657"
59,Fernando Luna,ESP,0,18,12,60.0%,0,"1,705"
61,Patrik Kuhnen,GER,0,16,16,50.0%,0,"1,700"
62,Jorge Lozano,MEX,0,14,15,48.3%,0,"1,632"
63,Jim Pugh,USA,0,27,27,50.0%,0,"1,707"
64,Leonardo Lavalle,MEX,0,9,7,56.2%,0,"1,659"
65,Jaime Yzaga,PER,0,20,19,51.3%,1,"1,715"
66,Peter Lundgren,SWE,0,20,21,48.8%,0,"1,735"
67,Todd Witsken,USA,0,17,16,51.5%,0,"1,691"
68,Pieter Aldrich,RSA,0,15,15,50.0%,0,"1,663"
69,Joakim Nystrom,SWE,0,13,15,46.4%,0,"1,729"
70,Jason Stoltenberg,AUS,0,13,11,54.2%,0,"1,640"
71,Christian Bergstrom,SWE,0,18,17,51.4%,0,"1,693"
72,Marian Vajda,SVK,0,17,21,44.7%,1,"1,682"
73,Carl Uwe Steeb,GER,0,19,18,51.4%,0,"1,680"
74,Cassio Motta,BRA,0,7,9,43.8%,0,"1,592"
75,Thierry Tulasne,FRA,0,18,20,47.4%,0,"1,675"
76,Eric Jelen,GER,0,18,17,51.4%,0,"1,700"
77,Sergio Casal,ESP,0,19,19,50.0%,0,"1,656"
78,Glenn Layendecker,USA,0,9,8,52.9%,0,"1,610"
79,Alexander Volkov,RUS,0,7,9,43.8%,0,"1,658"
80,Joey Rive,USA,0,22,20,52.4%,0,"1,595"
81,Paolo Cane,ITA,0,12,17,41.4%,0,"1,652"
82,Shuzo Matsuoka,JPN,0,12,14,46.1%,0,"1,638"
83,Yahiya Doumbia,SEN,0,16,15,51.6%,1,"1,610"
84,Jan Gunnarsson,SWE,0,13,15,46.4%,0,"1,700"
85,Javier Frana,ARG,0,14,17,45.2%,0,"1,611"
86,Andrei Olhovskiy,RUS,0,6,8,42.9%,0,"1,519"
87,Eduardo Masso,BEL,0,13,14,48.1%,0,"1,602"
88,Christian Saceanu,GER,0,21,20,51.2%,1,"1,654"
90,Diego Nargiso,ITA,0,10,12,45.5%,0,"1,621"
91,Jim Grabb,USA,0,17,23,42.5%,0,"1,562"
92,Eduardo Bengoechea,ARG,0,19,19,50.0%,0,"1,740"
93,Udo Riglewski,GER,0,4,10,28.6%,0,"1,502"
94,Franco Davin,ARG,0,9,14,39.1%,0,"1,623"
95,Marty Davis,USA,0,20,25,44.4%,0,"1,654"
96,Jeff Tarango,USA,0,7,6,53.9%,0,"1,598"
97,Pete Sampras,USA,0,10,10,50.0%,0,"1,605"
98,Tobias Svantesson,SWE,0,7,10,41.2%,0,"1,535"
99,Brad Drewett,AUS,0,12,13,48.0%,0,"1,613"
101,Danilo Marcelino,BRA,0,6,5,54.5%,0,"1,539"
102,Glenn Michibata,CAN,0,9,12,42.9%,0,"1,562"
103,Richard Fromberg,AUS,0,5,5,50.0%,0,"1,550"
104,Tore Meinecke,GER,0,14,15,48.3%,0,"1,622"
105,Claudio Mezzadri,SUI,0,13,15,46.4%,0,"1,658"
106,Jimmy Arias,USA,0,7,14,33.3%,0,"1,615"
107,Francesco Cancellotti,ITA,0,11,16,40.7%,0,"1,591"
108,Jean-Philippe Fleurian,FRA,0,3,7,30.0%,0,"1,491"
109,Simon Youl,AUS,0,16,18,47.1%,0,"1,629"
110,Leif Shiras,USA,0,9,12,42.9%,0,"1,586"
111,Scott Davis,USA,0,12,15,44.4%,0,"1,668"
112,Claudio Pistolesi,ITA,0,12,17,41.4%,0,"1,587"
113,Broderick Dyke,AUS,0,15,19,44.1%,0,"1,560"
114,Tom Nijssen,NED,0,6,13,31.6%,0,"1,545"
115,Tomas Smid,CZE,0,17,23,42.5%,0,"1,656"
116,Michael Westphal,GER,0,6,9,40.0%,0,"1,555"
117,Veli Paloheimo,FIN,0,0,1,0.0%,0,"1,496"
118,Andrew Sznajder,CAN,0,1,1,50.0%,0,"1,557"
119,Kelly Evernden,NZL,0,15,23,39.5%,0,"1,607"
120,Barry Moir,RSA,0,10,13,43.5%,0,"1,580"
121,Tim Wilkison,USA,0,15,20,42.9%,0,"1,672"
122,Todd Nelson,USA,0,11,19,36.7%,0,"1,564"
123,Martin Strelba,CZE,0,3,2,60.0%,0,"1,559"
124,Matt Anger,USA,0,10,17,37.0%,0,"1,599"
125,Thierry Champion,FRA,0,11,14,44.0%,0,"1,626"
126,Guillermo Vilas,ARG,0,11,15,42.3%,0,"1,630"
127,Karel Novacek,CZE,0,13,13,50.0%,0,"1,637"
128,Richey Reneberg,USA,0,14,19,42.4%,0,"1,675"
129,Olivier Delaitre,FRA,0,1,4,20.0%,0,"1,428"
130,Carl Limberger,AUS,0,7,13,35.0%,0,"1,517"
131,Neil Broad,GBR,0,0,1,0.0%,0,"1,472"
132,Claudio Panatta,ITA,0,8,7,53.3%,0,"1,602"
134,Grant Connell,CAN,0,9,16,36.0%,0,"1,517"
135,Michael Kures,USA,0,4,6,40.0%,0,"1,497"
136,Marcelo Ingaramo,ARG,0,5,9,35.7%,0,"1,566"
137,Chris Pridham,CAN,0,13,15,46.4%,0,"1,532"
138,Eliot Teltscher,USA,0,11,9,55.0%,0,"1,703"
139,Mark Koevermans,NED,0,0,1,0.0%,0,"1,493"
140,Pedro Rebolledo,CHI,0,11,17,39.3%,0,"1,541"
141,Mark Dickson,USA,0,9,9,50.0%,0,"1,624"
142,Diego Perez,URU,0,12,17,41.4%,0,"1,607"
143,Danie Visser,RSA,0,9,13,40.9%,0,"1,591"
144,Hans Dieter Beutel,GER,0,0,1,0.0%,0,"1,422"
145,Ricki Osterthun,GER,0,12,19,38.7%,0,"1,584"
146,Zeeshan Ali,IND,0,1,1,50.0%,0,"1,509"
147,Alberto Tous,ESP,0,10,12,45.5%,0,"1,540"
148,Fernando Roese,BRA,0,0,4,0.0%,0,"1,427"
149,Eduardo Osta,ESP,0,4,6,40.0%,0,"1,478"
150,Mark Kratzmann,AUS,0,3,6,33.3%,0,"1,541"
151,Nicolas Pereira,VEN,0,2,2,50.0%,0,"1,527"
152,Jeremy Bates,GBR,0,14,18,43.8%,0,"1,617"
153,Raul Antonio Viver,ECU,0,2,5,28.6%,0,"1,479"
154,Roger Smith,BAH,0,10,16,38.5%,0,"1,540"
155,Christer Allgardh,SWE,0,8,9,47.1%,0,"1,549"
156,Menno Oosting,NED,0,10,12,45.5%,0,"1,575"
158,Jaroslav Bulant,CZE,0,0,1,0.0%,0,"1,482"
159,Thomas Hogstedt,SWE,0,3,4,42.9%,0,"1,521"
160,Johan Carlsson,SWE,0,3,4,42.9%,0,"1,640"
161,Shane Barr,AUS,0,1,5,16.7%,0,"1,480"
162,Jerome Potier,FRA,0,13,23,36.1%,0,"1,529"
163,Ricardo Acuna,CHI,0,4,7,36.4%,0,"1,576"
164,Andrew Castle,GBR,0,7,14,33.3%,0,"1,499"
165,Gianluca Pozzi,ITA,0,4,8,33.3%,0,"1,507"
166,Juan Aguilera,ESP,0,11,13,45.8%,0,"1,639"
167,Eric Winogradsky,FRA,0,5,10,33.3%,0,"1,520"
168,Paul Wekesa,KEN,0,3,8,27.3%,0,"1,490"
169,Pablo Arraya,PER,0,13,16,44.8%,0,"1,552"
171,Andres Vysand,GER,0,3,5,37.5%,0,"1,526"
172,Alex Antonitsch,AUT,0,4,14,22.2%,0,"1,497"
173,Steve Guy,NZL,0,4,7,36.4%,0,"1,444"
174,Paul Chamberlin,USA,0,7,13,35.0%,0,"1,543"
175,Josef Cihak,CZE,0,4,9,30.8%,0,"1,522"
176,Nicklas Kulti,SWE,0,3,4,42.9%,0,"1,543"
177,Roberto Arguello,ARG,0,6,7,46.1%,0,"1,514"
178,Patrick Baur,GER,0,9,14,39.1%,0,"1,522"
179,Christian Miniussi,ARG,0,9,13,40.9%,0,"1,546"
180,Roberto Azar,ARG,0,3,6,33.3%,0,"1,482"
181,Michael Robertson,USA,0,6,10,37.5%,0,"1,493"
182,Jonathan Canter,USA,0,2,4,33.3%,0,"1,582"
183,Thomas Haldin,SWE,0,1,5,16.7%,0,"1,468"
185,Guillermo Rivas,ARG,0,0,3,0.0%,0,"1,411"
186,Ivan Kley,BRA,0,0,5,0.0%,0,"1,373"
187,Peter Doohan,AUS,0,4,13,23.5%,0,"1,485"
188,Petr Korda,CZE,0,6,13,31.6%,0,"1,530"
189,Roland Stadler,SUI,0,1,2,33.3%,0,"1,556"
190,Markus Rackl,GER,0,8,11,42.1%,0,"1,541"
191,Martin Laurendeau,CAN,0,8,12,40.0%,0,"1,605"
192,Heiner Moraing,GER,0,2,3,40.0%,0,"1,500"
193,Vijay Amritraj,IND,0,3,3,50.0%,0,"1,660"
194,Piet Norval,RSA,0,2,1,66.7%,0,"1,536"
195,Nduka Odizor,NGR,0,1,6,14.3%,0,"1,558"
196,Nicklas Kroon,SWE,0,10,17,37.0%,0,"1,545"
197,Greg Holmes,USA,0,8,14,36.4%,0,"1,605"
198,Wojtek Kowalski,POL,0,1,2,33.3%,0,"1,497"
199,Marko Ostoja,CRO,0,3,5,37.5%,0,"1,512"
200,Jesus Colas,ESP,0,2,2,50.0%,0,"1,481"
201,Jorgen Windahl,SWE,0,1,4,20.0%,0,"1,466"
202,Massimo Cierro,ITA,0,1,4,20.0%,0,"1,459"
203,Ken Flach,USA,0,7,12,36.8%,0,"1,618"
205,Massimiliano Narducci,ITA,0,12,16,42.9%,1,"1,570"
206,Lars Anders Wahlgren,SWE,0,0,2,0.0%,0,"1,457"
207,Damir Keretic,GER,0,7,17,29.2%,0,"1,537"
208,Johan Anderson,AUS,0,3,6,33.3%,0,"1,499"
209,Tomas Carbonell,ESP,0,7,7,50.0%,0,"1,573"
210,Gilad Bloom,ISR,0,6,11,35.3%,0,"1,562"
212,Hans Schwaier,GER,0,5,9,35.7%,0,"1,506"
213,Todd Woodbridge,AUS,0,1,6,14.3%,0,"1,453"
216,Omar Camporese,ITA,0,4,7,36.4%,0,"1,469"
218,Chris Bailey,GBR,0,1,5,16.7%,0,"1,496"
219,Nuno Marques,POR,0,2,3,40.0%,0,"1,509"
220,Rikard Bergh,SWE,0,0,4,0.0%,0,"1,441"
221,Bart Wuyts,BEL,0,0,1,0.0%,0,"1,491"
222,Gerald Marzenell,GER,0,1,1,50.0%,0,"1,512"
223,Doug Burke,JAM,0,2,1,66.7%,0,"1,515"
224,Bill Scanlon,USA,0,6,12,33.3%,0,"1,534"
225,David Lewis,NZL,0,3,12,20.0%,0,"1,420"
226,Goran Prpic,CRO,0,0,2,0.0%,0,"1,524"
227,Dan Cassidy,USA,0,7,21,25.0%,0,"1,515"
228,Christian Geyer,GER,0,0,2,0.0%,0,"1,463"
230,Tarik Benhabiles,FRA,0,4,10,28.6%,0,"1,578"
231,Mauro Menezes,BRA,0,1,5,16.7%,0,"1,467"
233,Paul Dogger,NED,0,1,2,33.3%,0,"1,500"
234,Libor Pimek,BEL,0,10,20,33.3%,0,"1,563"
236,Andrei Cherkasov,RUS,0,0,1,0.0%,0,"1,497"
238,Frank Dennhardt,GER,0,0,1,0.0%,0,"1,484"
239,Steve Shaw,GBR,0,8,11,42.1%,0,"1,516"
240,Francisco Yunis,ARG,0,6,11,35.3%,0,"1,510"
241,Juan Avendano,ESP,0,2,5,28.6%,0,"1,476"
243,Carlos Costa,ESP,0,2,2,50.0%,0,"1,524"
244,Tim Pawsat,USA,0,2,4,33.3%,0,"1,515"
245,Miguel Nido,PUR,0,0,2,0.0%,0,"1,476"
246,Ulf Stenlund,SWE,0,6,11,35.3%,0,"1,617"
247,Nick Fulwood,GBR,0,1,3,25.0%,0,"1,447"
248,Dacio Campos,BRA,0,0,1,0.0%,0,"1,418"
249,Cesar Kist,BRA,0,2,3,40.0%,0,"1,449"
250,Ronnie Bathman,SWE,0,2,7,22.2%,0,"1,410"
251,Francisco Roig,ESP,0,3,5,37.5%,0,"1,497"
252,Marcelo Hennemann,BRA,0,3,6,33.3%,0,"1,486"
256,Philippe Pech,FRA,0,2,4,33.3%,0,"1,496"
257,Philip Johnson,USA,0,3,6,33.3%,0,"1,491"
258,Rick Leach,USA,0,6,12,33.3%,0,"1,532"
261,Marc Flur,USA,0,7,15,31.8%,0,"1,541"
263,Corrado Aprili,ITA,0,0,2,0.0%,0,"1,415"
264,Roberto Saad,ARG,0,3,7,30.0%,0,"1,488"
267,Michele Fioroni,ITA,0,0,2,0.0%,0,"1,454"
268,Mel Purcell,USA,0,3,6,33.3%,0,"1,537"
270,Marco Filippeschi,ITA,0,0,2,0.0%,0,"1,469"
271,Luke Jensen,USA,0,1,3,25.0%,0,"1,483"
273,Jose Clavet,ESP,0,1,2,33.3%,0,"1,536"
274,David Engel,SWE,0,1,4,20.0%,0,"1,436"
275,Arnaud Boetsch,FRA,0,1,3,25.0%,0,"1,507"
276,Kevin Moir,RSA,0,0,1,0.0%,0,"1,486"
277,Vaclav Roubicek,CZE,0,1,1,50.0%,0,"1,515"
278,Alexander Mronz,GER,0,4,9,30.8%,0,"1,497"
279,Per Henricsson,SWE,0,1,2,33.3%,0,"1,485"
282,Conny Falk,SWE,0,0,1,0.0%,0,"1,496"
284,Florin Segarceanu,ROU,0,0,5,0.0%,0,"1,466"
285,Scott Melville,USA,0,1,2,33.3%,0,"1,481"
286,Julio Goes,BRA,0,0,1,0.0%,0,"1,416"
288,Richard Whichello,GBR,0,0,1,0.0%,0,"1,486"
289,Johan Vekemans,NED,0,0,1,0.0%,0,"1,467"
290,Francisco Clavet,ESP,0,1,4,20.0%,0,"1,459"
291,Peter Carter,AUS,0,1,4,20.0%,0,"1,459"
292,Vicente Solves,ESP,0,0,1,0.0%,0,"1,482"
293,Martin Wostenholme,CAN,0,3,4,42.9%,0,"1,496"
294,Byron Talbot,RSA,0,1,1,50.0%,0,"1,505"
295,Hugo Nunez,ECU,0,1,1,50.0%,0,"1,474"
296,Richard Vogel,CZE,0,0,1,0.0%,0,"1,461"
297,Paul Vojtischek,GER,0,4,9,30.8%,0,"1,518"
298,Kent Kinnear,USA,0,0,1,0.0%,0,"1,482"
300,John Letts,USA,0,1,5,16.7%,0,"1,460"
302,Brad Pearce,USA,0,0,2,0.0%,0,"1,472"
304,Jose Daher,BRA,0,1,3,25.0%,0,"1,464"
305,Alexandre Hocevar,BRA,0,0,2,0.0%,0,"1,469"
306,Amit Naor,ISR,0,0,1,0.0%,0,"1,459"
307,Xavier Daufresne,BEL,0,0,1,0.0%,0,"1,482"
309,Steve Devries,USA,0,1,3,25.0%,0,"1,466"
310,Loic Courteau,FRA,0,0,2,0.0%,0,"1,496"
312,Nicklas Utgren,SWE,0,0,2,0.0%,0,"1,488"
313,Stephane Grenier,FRA,0,0,2,0.0%,0,"1,458"
314,Jaime Oncins,BRA,0,1,2,33.3%,0,"1,493"
316,Adam Anderson,AUS,0,0,1,0.0%,0,"1,480"
319,Chris Garner,USA,0,0,1,0.0%,0,"1,491"
320,Alessandro Baldoni,ITA,0,0,3,0.0%,0,"1,439"
321,Jim Gurfein,USA,0,2,7,22.2%,0,"1,484"
327,Branislav Stankovic,SVK,0,4,14,22.2%,0,"1,462"
328,Jin Sun Yoo,KOR,0,1,1,50.0%,0,"1,497"
329,MaliVai Washington,USA,0,1,3,25.0%,0,"1,494"
331,Wolfgang Popp,GER,0,3,6,33.3%,0,"1,487"
332,Stephen Botfield,GBR,0,1,3,25.0%,0,"1,497"
333,Sergi Bruguera,ESP,0,0,1,0.0%,0,"1,492"
334,Andrew Burrow,RSA,0,3,4,42.9%,0,"1,498"
335,Bret Garnett,USA,0,1,2,33.3%,0,"1,499"
337,Torben Theine,GER,0,0,1,0.0%,0,"1,467"
339,Peter Lindgren,SWE,0,2,10,16.7%,0,"1,423"
342,Roger Rasheed,AUS,0,3,3,50.0%,0,"1,493"
344,Markus Zillner,GER,0,1,2,33.3%,0,"1,509"
345,Otavio Della,BRA,0,1,1,50.0%,0,"1,504"
346,Mansour Bahrami,IRI,0,2,9,18.2%,0,"1,483"
347,Bruce Derlin,NZL,0,2,4,33.3%,0,"1,548"
349,Mario Tabares,CUB,0,0,1,0.0%,0,"1,488"
350,Ned Caswell,USA,0,1,1,50.0%,0,"1,510"
353,Francisco Maciel,MEX,0,2,6,25.0%,0,"1,545"
354,Juan Carlos Baguena,ESP,0,0,3,0.0%,0,"1,441"
355,Givaldo Barbosa,BRA,0,1,1,50.0%,0,"1,371"
357,Brett Steven,NZL,0,0,2,0.0%,0,"1,460"
358,Marius Masencamp,RSA,0,0,1,0.0%,0,"1,495"
361,Thierry Pham,FRA,0,2,2,50.0%,0,"1,533"
362,David Felgate,GBR,0,1,4,20.0%,0,"1,478"
363,Gerardo Mirad,ARG,0,1,1,50.0%,0,"1,508"
364,Sergio Cortes,CHI,0,1,1,50.0%,0,"1,520"
365,Brett Custer,AUS,0,1,1,50.0%,0,"1,490"
366,Kelly Jones,USA,0,2,9,18.2%,0,"1,475"
370,Raviv Weidenfeld,ISR,0,0,1,0.0%,0,"1,489"
371,Goran Ivanisevic,CRO,0,1,3,25.0%,0,"1,488"
372,Stanislav Birner,CZE,0,0,1,0.0%,0,"1,479"
374,Agustin Garizzio,ARG,0,0,1,0.0%,0,"1,483"
377,Marcel Freeman,USA,0,1,2,33.3%,0,"1,614"
379,Laurie Warder,AUS,0,1,4,20.0%,0,"1,452"
380,Andreas Lesch,GER,0,1,1,50.0%,0,"1,515"
381,Magnus Larsson,SWE,0,2,2,50.0%,0,"1,518"
382,Mark Petchey,GBR,0,0,1,0.0%,0,"1,467"
384,Andreas Maurer,GER,0,2,9,18.2%,0,"1,524"
387,Edoardo Mazza,ITA,0,1,1,50.0%,0,"1,492"
388,Tsuyoshi Fukui,JPN,0,1,1,50.0%,0,"1,499"
389,Russell Barlow,AUS,0,1,4,20.0%,0,"1,477"
394,Charles Honey,RSA,0,0,2,0.0%,0,"1,469"
397,Eddie Edwards,RSA,0,2,6,25.0%,0,"1,531"
398,Laurent Prades,FRA,0,1,1,50.0%,0,"1,507"
399,Carl Turich,AUS,0,0,2,0.0%,0,"1,471"
400,Rolf Hertzog,SUI,0,1,1,50.0%,0,"1,489"
402,Jan Willem Lodder,NED,0,1,1,50.0%,0,"1,522"
403,Jonathan Stark,USA,0,0,1,0.0%,0,"1,482"
407,Martin Barba,USA,0,0,1,0.0%,0,"1,490"
408,Karel Demuynck,BEL,0,1,2,33.3%,0,"1,486"
414,Jorge Bardou,ESP,0,0,3,0.0%,0,"1,478"
415,Michael Oberleitner,AUT,0,0,1,0.0%,0,"1,476"
416,Patrice Kuchna,FRA,0,0,1,0.0%,0,"1,549"
418,Brian Page,USA,0,1,1,50.0%,0,"1,508"
419,Dan Goldberg,USA,0,2,4,33.3%,0,"1,484"
423,Ruben Gajardo,CHI,0,0,2,0.0%,0,"1,478"
425,James Turner,GBR,0,1,2,33.3%,0,"1,493"
430,Mike Bauer,USA,0,1,4,20.0%,0,"1,494"
431,Jaroslav Navratil,CZE,0,1,13,7.1%,0,"1,460"
437,Boaz Merenstein,ISR,0,0,1,0.0%,0,"1,493"
438,Roberto Jabali,BRA,0,0,1,0.0%,0,"1,489"
440,Damir Buljevic,CRO,0,0,1,0.0%,0,"1,480"
441,David Wheaton,USA,0,0,3,0.0%,0,"1,494"
447,Ricardo Acioly,BRA,0,1,1,50.0%,0,"1,496"
448,Guillaume Raoux,FRA,0,0,1,0.0%,0,"1,492"
452,Lars Jonsson,SWE,0,2,3,40.0%,0,"1,497"
453,Fredrik Waern,SWE,0,0,3,0.0%,0,"1,468"
454,Peter Moraing,GER,0,0,1,0.0%,0,"1,425"
456,Paul Mcnamee,AUS,0,3,2,60.0%,0,"1,645"
456,Eric Amend,USA,0,2,1,66.7%,0,"1,525"
462,Paul Haarhuis,NED,0,0,1,0.0%,0,"1,488"
465,Otis Smith,USA,0,0,1,0.0%,0,"1,485"
468,Shahar Perkiss,ISR,0,2,1,66.7%,0,"1,638"
469,Grant Saacks,RSA,0,0,1,0.0%,0,"1,490"
472,Sebastien Gerard,FRA,0,0,1,0.0%,0,"1,484"
473,George Kalovelonis,GRE,0,1,1,50.0%,0,"1,520"
474,Marc Rosset,SUI,0,0,1,0.0%,0,"1,488"
478,Charlton Eagle,AUS,0,0,2,0.0%,0,"1,480"
479,Oren Motevassel,USA,0,0,1,0.0%,0,"1,475"
480,Thomas Buchmayer,AUT,0,0,1,0.0%,0,"1,490"
481,Eugenio Rossi,ITA,0,0,1,0.0%,0,"1,465"
489,Joel Figueras,ESP,0,0,1,0.0%,0,"1,486"
491,Jamie Morgan,AUS,0,0,1,0.0%,0,"1,490"
492,Robbie Weiss,USA,0,0,4,0.0%,0,"1,468"
494,Patrick McEnroe,USA,0,2,5,28.6%,0,"1,414"
495,Eduardo Furusho,JPN,0,1,1,50.0%,0,"1,505"
496,Gustavo Garetto,ARG,0,0,3,0.0%,0,"1,478"
500,Gustav Fichardt,RSA,0,0,1,0.0%,0,"1,478"
501,Hans Priller,AUT,0,0,1,0.0%,0,"1,487"
502,Charles Beckman,USA,0,1,2,33.3%,0,"1,479"
503,Igor Flego,CRO,0,1,1,50.0%,0,"1,497"
509,Tony Mmoh,NGR,0,1,4,20.0%,0,"1,459"
509,David Macpherson,AUS,0,0,1,0.0%,0,"1,420"
511,Magnus Tideman,SWE,0,1,3,25.0%,0,"1,504"
513,Omar Urbinati,ITA,0,0,2,0.0%,0,"1,485"
517,Jared Palmer,USA,0,1,2,33.3%,0,"1,510"
520,Ivano Cappelloni,ITA,0,0,1,0.0%,0,"1,482"
520,Oliver Fuchs,AUT,0,0,1,0.0%,0,"1,493"
522,Gabriel Markus,ARG,0,0,1,0.0%,0,"1,491"
524,John Sobel,USA,0,0,2,0.0%,0,"1,474"
525,Larry Scott,USA,0,0,9,0.0%,0,"1,391"
527,Bud Schultz,USA,0,2,2,50.0%,0,"1,589"
528,German Lopez,ESP,0,1,1,50.0%,0,"1,513"
533,Brian Garrow,USA,0,0,2,0.0%,0,"1,474"
534,John Marinov,AUS,0,0,1,0.0%,0,"1,484"
534,Rudiger Haas,GER,0,0,1,0.0%,0,"1,485"
536,Chris Louw,RSA,0,0,1,0.0%,0,"1,483"
537,Dong Wook Song,KOR,0,1,1,50.0%,0,"1,518"
540,Jaromir Becka,GER,0,1,1,50.0%,0,"1,565"
542,Brian Roe,AUS,0,0,3,0.0%,0,"1,473"
561,Chip Hooper,USA,0,0,3,0.0%,0,"1,506"
569,Mark Basham,USA,0,0,3,0.0%,0,"1,480"
570,Wojtek Fibak,POL,0,1,1,50.0%,0,"1,573"
572,Greg Failla,USA,0,1,1,50.0%,0,"1,502"
577,Doug Flach,USA,0,1,1,50.0%,0,"1,517"
578,Toshihisa Tsuchihashi,JPN,0,0,2,0.0%,0,"1,462"
580,Desmond Tyson,AUS,0,0,1,0.0%,0,"1,443"
580,Michael Daniel,ISR,0,0,1,0.0%,0,"1,495"
582,Charles Bud Cox,USA,0,1,3,25.0%,0,"1,438"
589,David Franco,ESP,0,0,1,0.0%,0,"1,491"
591,Ivo Werner,GER,0,0,1,0.0%,0,"1,466"
597,Neil Borwick,AUS,0,1,1,50.0%,0,"1,497"
599,Brad Properjohn,AUS,0,0,1,0.0%,0,"1,485"
600,Kim Warwick,AUS,0,1,1,50.0%,0,"1,652"
601,Christo Steyn,RSA,0,0,1,0.0%,0,"1,509"
608,Zoltan Kuharszky,HUN,0,0,2,0.0%,0,"1,447"
620,David Kass,USA,0,0,1,0.0%,0,"1,492"
621,Peter Svensson,SWE,0,1,1,50.0%,0,"1,502"
625,Tommy Ho,USA,0,1,4,20.0%,0,"1,493"
631,George Bezecny,USA,0,0,2,0.0%,0,"1,502"
633,Joel Bailey,USA,0,0,1,0.0%,0,"1,401"
642,Henrik Sundstrom,SWE,0,0,2,0.0%,0,"1,566"
645,Arne Thoms,GER,0,0,1,0.0%,0,"1,492"
645,Craig Boynton,USA,0,0,1,0.0%,0,"1,492"
645,Ugo Biagianti,ITA,0,0,1,0.0%,0,"1,488"
651,Nelson Aerts,BRA,0,0,1,0.0%,0,"1,429"
658,Martin Blackman,USA,0,1,2,33.3%,0,"1,494"
