rank,player,country,points,wins,losses,win_pct,titles,elo
104,Justin Gimelstob,USA,479,17,23,42.5%,0,"1,630"
105,Jens Knippschild,GER,475,10,9,52.6%,0,"1,657"
106,Arnaud Boetsch,FRA,459,13,22,37.1%,0,"1,644"
107,Daniel Nestor,CAN,445,9,17,34.6%,0,"1,596"
108,Radomir Vasek,CZE,443,3,5,37.5%,0,"1,539"
110,Andre Agassi,USA,442,10,12,45.5%,0,"1,833"
111,Alberto Martin,ESP,441,9,13,40.9%,0,"1,546"
112,Lucas Arnold Ker,ARG,439,5,6,45.5%,0,"1,591"
113,Marcos Ondruska,RSA,437,12,16,42.9%,0,"1,652"
114,Ramon Delgado,PAR,434,2,6,25.0%,0,"1,499"
115,Jerome Golmard,FRA,429,12,16,42.9%,0,"1,548"
116,Dick Norman,BEL,424,4,4,50.0%,0,"1,562"
117,Rainer Schuettler,GER,422,5,2,71.4%,0,"1,567"
118,Andrei Pavel,ROU,409,8,16,33.3%,0,"1,538"
119,Jacobo Diaz,ESP,400,6,8,42.9%,0,"1,556"
120,Dennis van Scheppingen,NED,399,10,15,40.0%,0,"1,586"
121,Fernando Vicente,ESP,393,9,12,42.9%,0,"1,570"
122,Leander Paes,IND,378,13,18,41.9%,0,"1,612"
123,Martin Sinner,GER,373,8,14,36.4%,0,"1,563"
124,Steve Campbell,USA,365,8,8,50.0%,0,"1,598"
125,Stefan Koubek,AUT,365,4,2,66.7%,0,"1,543"
127,Vincenzo Santopadre,ITA,361,1,1,50.0%,0,"1,503"
129,Guillermo Canas,ARG,359,1,4,20.0%,0,"1,461"
131,Francisco Cabello,ARG,350,1,2,33.3%,0,"1,499"
132,Gaston Etlis,ARG,347,8,9,47.1%,0,"1,515"
134,Marzio Martelli,ITA,343,10,13,43.5%,0,"1,605"
135,Frederik Fetterlein,DEN,339,6,8,42.9%,0,"1,543"
137,Gabriel Silberstein,CHI,331,2,3,40.0%,0,"1,504"
138,Cristiano Caratti,ITA,328,1,6,14.3%,0,"1,512"
139,Adrian Voinea,ROU,328,12,20,37.5%,0,"1,628"
140,Geoff Grant,USA,327,1,5,16.7%,0,"1,472"
141,Mariano Puerta,ARG,—,2,1,66.7%,0,"1,530"
142,Oleg Ogorodov,UZB,323,4,11,26.7%,0,"1,449"
143,Olivier Delaitre,FRA,321,10,13,43.5%,0,"1,581"
144,Tuomas Ketola,FIN,313,0,2,0.0%,0,"1,473"
145,Sebastien Grosjean,FRA,313,0,5,0.0%,0,"1,461"
146,Michael Tebbutt,AUS,313,6,11,35.3%,0,"1,612"
147,Andrew Richardson,GBR,312,4,4,50.0%,0,"1,530"
148,David Wheaton,USA,306,10,8,55.6%,0,"1,704"
149,Davide Scala,ITA,304,6,7,46.1%,0,"1,531"
150,Marco Meneschincheri,ITA,304,1,1,50.0%,0,"1,469"
152,Diego Nargiso,ITA,302,2,3,40.0%,0,"1,546"
153,Francisco Roig,ESP,299,3,7,30.0%,0,"1,533"
154,Nicklas Kulti,SWE,294,9,17,34.6%,0,"1,578"
155,Andrei Merinov,RUS,292,2,5,28.6%,0,"1,508"
156,Martin Rodriguez,ARG,288,1,2,33.3%,0,"1,483"
157,Sebastian Prieto,ARG,287,1,2,33.3%,0,"1,500"
158,Chris Wilkinson,GBR,287,4,6,40.0%,0,"1,554"
159,Mark Petchey,GBR,286,2,3,40.0%,0,"1,549"
160,Michael Sell,USA,282,1,1,50.0%,0,"1,489"
161,Henrik Holm,SWE,282,2,5,28.6%,0,"1,603"
163,Ion Moldovan,ROU,282,0,2,0.0%,0,"1,512"
164,Andrei Cherkasov,RUS,281,5,10,33.3%,0,"1,485"
165,Lars Burgsmuller,GER,279,3,3,50.0%,0,"1,544"
166,Jaime Oncins,BRA,276,0,6,0.0%,0,"1,436"
167,Orlin Stanoytchev,BUL,276,1,13,7.1%,0,"1,409"
168,Gerard Solves,FRA,268,6,6,50.0%,0,"1,534"
169,Andre Sa,BRA,265,2,1,66.7%,0,"1,526"
170,Tomas Carbonell,ESP,264,8,13,38.1%,0,"1,576"
171,Petr Luxa,CZE,262,0,2,0.0%,0,"1,464"
172,Javier Frana,ARG,260,6,9,40.0%,0,"1,675"
173,David Rikl,CZE,260,3,4,42.9%,0,"1,578"
174,Doug Flach,USA,260,11,14,44.0%,0,"1,573"
175,Peter Tramacchi,AUS,259,1,1,50.0%,0,"1,483"
176,Jeff Salzenstein,USA,259,4,9,30.8%,0,"1,509"
179,Eyal Erlich,ISR,248,1,2,33.3%,0,"1,459"
180,Neville Godwin,RSA,247,7,13,35.0%,0,"1,548"
182,Stephane Simian,FRA,247,8,15,34.8%,0,"1,528"
183,Brian Macphie,USA,245,3,4,42.9%,0,"1,573"
184,Luis Herrera,MEX,245,3,5,37.5%,0,"1,561"
186,Jan-Michael Gambill,USA,243,3,5,37.5%,0,"1,520"
187,Sebastien Lareau,CAN,243,8,15,34.8%,0,"1,591"
188,Ivo Heuberger,SUI,238,1,3,25.0%,0,"1,494"
189,Todd Larkham,AUS,229,1,4,20.0%,0,"1,493"
192,Frederic Fontang,FRA,226,3,5,37.5%,0,"1,471"
193,Eyal Ran,ISR,222,5,12,29.4%,0,"1,473"
194,Kevin Ullyett,ZIM,221,4,7,36.4%,0,"1,504"
195,Alexander Volkov,RUS,220,8,12,40.0%,0,"1,591"
196,Glenn Weiner,USA,220,2,2,50.0%,0,"1,505"
197,Stephane Huet,FRA,220,0,2,0.0%,0,"1,447"
198,Marcelo Charpentier,ARG,219,2,7,22.2%,0,"1,487"
200,Karsten Braasch,GER,214,2,3,40.0%,0,"1,619"
201,Rodolphe Gilbert,FRA,214,1,2,33.3%,0,"1,522"
202,Roberto Jabali,BRA,214,0,4,0.0%,0,"1,469"
203,Marat Safin,RUS,211,0,1,0.0%,0,"1,490"
204,Gerald Mandl,AUT,211,1,1,50.0%,0,"1,491"
205,David Witt,USA,209,2,1,66.7%,0,"1,593"
207,Danny Sapsford,GBR,207,3,3,50.0%,0,"1,547"
209,Andrei Chesnokov,RUS,201,2,4,33.3%,0,"1,571"
210,Oren Motevassel,USA,201,0,2,0.0%,0,"1,452"
212,Fernon Wibier,NED,198,6,10,37.5%,0,"1,544"
214,Salvador Navarro,ESP,197,1,2,33.3%,0,"1,499"
215,Andrei Stoliarov,RUS,196,2,2,50.0%,0,"1,529"
216,Michal Tabara,CZE,196,0,2,0.0%,0,"1,496"
217,Bernd Karbacher,GER,196,5,11,31.2%,0,"1,612"
218,Daniele Musa,ITA,196,0,2,0.0%,0,"1,458"
219,Wade Mcguire,USA,195,0,2,0.0%,0,"1,470"
220,Nuno Marques,POR,194,3,8,27.3%,0,"1,473"
221,Grant Doyle,AUS,194,2,3,40.0%,0,"1,408"
222,Bernardo Mota,POR,192,1,2,33.3%,0,"1,481"
225,Regis Lavergne,FRA,191,0,2,0.0%,0,"1,484"
227,Mahesh Bhupathi,IND,188,1,5,16.7%,0,"1,468"
228,Stefano Pescosolido,ITA,186,0,2,0.0%,0,"1,568"
229,Cecil Mamiit,PHI,186,2,7,22.2%,0,"1,441"
231,Markus Hipfl,AUT,184,0,2,0.0%,0,"1,462"
232,Wolfgang Schranz,AUT,183,0,3,0.0%,0,"1,469"
234,Mark Merklein,BAH,181,3,4,42.9%,0,"1,494"
235,Raviv Weidenfeld,ISR,180,1,2,33.3%,0,"1,494"
237,Younes El Aynaoui,MAR,179,2,2,50.0%,0,"1,581"
240,Julien Chauvin,FRA,176,0,1,0.0%,0,"1,490"
245,Jan Apell,SWE,167,1,2,33.3%,0,"1,610"
246,Patrik Fredriksson,SWE,165,4,18,18.2%,0,"1,440"
247,Jean-Philippe Fleurian,FRA,164,4,5,44.4%,0,"1,574"
248,Bobby Kokavec,CAN,164,0,1,0.0%,0,"1,486"
249,Ben Ellwood,AUS,164,2,4,33.3%,0,"1,478"
250,Tommy Ho,USA,163,3,4,42.9%,0,"1,561"
251,Maurice Ruah,VEN,161,0,1,0.0%,0,"1,449"
254,Razvan Sabau,ROU,158,2,5,28.6%,0,"1,482"
255,Nicolas Thomann,FRA,157,0,2,0.0%,0,"1,492"
257,Mariano Zabaleta,ARG,156,0,6,0.0%,0,"1,531"
258,MaliVai Washington,USA,154,5,6,45.5%,0,"1,716"
259,Olivier Mutis,FRA,154,0,1,0.0%,0,"1,459"
261,Carsten Arriens,GER,151,2,2,50.0%,0,"1,566"
262,David Sanchez,ESP,148,0,1,0.0%,0,"1,484"
264,Gouichi Motomura,JPN,147,0,2,0.0%,0,"1,425"
265,Martin Lee,GBR,144,3,3,50.0%,0,"1,509"
267,Thomas Larsen,DEN,143,0,1,0.0%,0,"1,490"
272,Takao Suzuki,JPN,140,1,1,50.0%,0,"1,506"
274,Herbert Wiltschnig,AUT,140,0,1,0.0%,0,"1,448"
275,Alexander Reichel,USA,138,0,2,0.0%,0,"1,493"
276,Lars Jonsson,SWE,138,2,7,22.2%,0,"1,502"
277,Vladimir Voltchkov,BLR,137,0,1,0.0%,0,"1,485"
278,David Skoch,CZE,137,1,3,25.0%,0,"1,503"
279,Thierry Champion,FRA,137,5,14,26.3%,0,"1,514"
280,Elia Grossi,ITA,134,0,1,0.0%,0,"1,486"
281,Tomas Behrend,GER,134,1,1,50.0%,0,"1,513"
282,David Nainkin,RSA,132,2,2,50.0%,0,"1,533"
283,Bryan Shelton,USA,131,3,5,37.5%,0,"1,561"
287,Arne Thoms,GER,129,0,1,0.0%,0,"1,578"
289,Ivan Ljubicic,CRO,—,1,4,20.0%,0,"1,489"
290,Luis Adrian Morejon,ECU,128,0,1,0.0%,0,"1,478"
296,Clemens Trimmel,AUT,125,1,1,50.0%,0,"1,490"
297,Laurence Tieleman,ITA,125,0,2,0.0%,0,"1,458"
298,Luke Milligan,GBR,124,0,1,0.0%,0,"1,520"
304,Pier Gauthier,FRA,122,0,1,0.0%,0,"1,474"
306,Roberto Carretero,ESP,120,2,13,13.3%,0,"1,493"
312,Fredrik Jonsson,SWE,115,0,1,0.0%,0,"1,489"
314,Petr Kralert,CZE,115,0,1,0.0%,0,"1,496"
317,Jimy Szymanski,VEN,114,0,1,0.0%,0,"1,487"
319,James Sekulov,AUS,113,0,2,0.0%,0,"1,448"
321,Peter Wessels,NED,112,0,2,0.0%,0,"1,467"
323,Lorenzo Manta,SUI,111,0,1,0.0%,0,"1,442"
324,Miles Maclagan,GBR,110,1,1,50.0%,0,"1,517"
325,Marco Osorio,MEX,109,0,1,0.0%,0,"1,483"
330,Chris Haggard,RSA,107,0,1,0.0%,0,"1,500"
332,Massimo Valeri,ITA,106,0,1,0.0%,0,"1,475"
333,Mario Rincon,COL,105,1,1,50.0%,0,"1,441"
336,Omar Camporese,ITA,103,1,8,11.1%,0,"1,503"
340,Max Mirnyi,BLR,101,0,3,0.0%,0,"1,443"
342,Jim Grabb,USA,100,2,7,22.2%,0,"1,516"
344,Nir Welgreen,ISR,99,1,2,33.3%,0,"1,508"
349,David Caldwell,USA,97,0,3,0.0%,0,"1,455"
356,Sergi Duran,ESP,93,0,2,0.0%,0,"1,464"
363,Mark Knowles,BAH,90,0,5,0.0%,0,"1,500"
364,Steve Bryan,USA,90,0,8,0.0%,0,"1,489"
365,Nicklas Timfjord,SWE,89,0,1,0.0%,0,"1,496"
369,Jaymon Crabb,AUS,88,0,1,0.0%,0,"1,478"
370,Filippo Messori,ITA,88,1,2,33.3%,0,"1,499"
371,Miguel Pastura,ARG,88,0,1,0.0%,0,"1,484"
372,Rene Hanak,CZE,87,0,1,0.0%,0,"1,472"
373,Gregory Carraz,FRA,87,0,1,0.0%,0,"1,490"
374,Jamie Delgado,GBR,87,0,1,0.0%,0,"1,481"
378,Luke Smith,AUS,84,2,3,40.0%,0,"1,517"
379,Pat Cash,AUS,84,2,7,22.2%,0,"1,574"
380,Patrick Baur,GER,83,2,3,40.0%,0,"1,517"
385,Jozsef Krocsko,HUN,82,1,3,25.0%,0,"1,493"
388,Jerome Hanquez,FRA,81,0,1,0.0%,0,"1,460"
406,Hermes Gamonal,CHI,75,0,1,0.0%,0,"1,485"
407,Jocelyn Robichaud,CAN,75,0,1,0.0%,0,"1,485"
408,Patrick McEnroe,USA,75,2,11,15.4%,0,"1,538"
409,Zeljko Krajan,CRO,74,0,1,0.0%,0,"1,488"
411,Toby Mitchell,AUS,74,0,1,0.0%,0,"1,491"
414,German Lopez,ESP,72,1,1,50.0%,0,"1,512"
419,Marcos Aurelio Gorriz,ESP,71,2,11,15.4%,0,"1,470"
425,Dmitri Tomashevich,UZB,69,0,1,0.0%,0,"1,497"
432,David Dilucia,USA,66,1,1,50.0%,0,"1,450"
433,Kris Goossens,BEL,66,0,2,0.0%,0,"1,460"
434,Libor Nemecek,CZE,65,0,1,0.0%,0,"1,525"
439,Leonardo Lavalle,MEX,64,0,1,0.0%,0,"1,542"
442,Andrei Olhovskiy,RUS,64,0,14,0.0%,0,"1,480"
447,Joost Winnink,NED,62,0,3,0.0%,0,"1,527"
449,Lars Rehmann,GER,62,0,1,0.0%,0,"1,579"
450,Bob Bryan,USA,61,0,1,0.0%,0,"1,483"
454,Mehdi Tahiri,MAR,60,0,1,0.0%,0,"1,459"
460,Paradorn Srichaphan,THA,59,0,1,0.0%,0,"1,496"
465,Marcus Sarstrand,SWE,58,1,1,50.0%,0,"1,505"
468,Frederic Niemeyer,CAN,—,0,1,0.0%,0,"1,487"
472,Nicolas Pereira,VEN,57,0,7,0.0%,0,"1,491"
487,David Caballero,ESP,53,1,1,50.0%,0,"1,510"
489,Sebastien Leblanc,CAN,52,1,1,50.0%,0,"1,487"
492,Joshua Eagle,AUS,52,1,3,25.0%,0,"1,481"
494,Thomas Schiessling,AUT,52,0,1,0.0%,0,"1,468"
497,Hendrik Jan Davids,NED,51,1,2,33.3%,0,"1,475"
505,Miguel Tobon,COL,49,1,1,50.0%,0,"1,573"
506,Mounir El Aarej,MAR,49,0,1,0.0%,0,"1,486"
510,Patrik Langvardt,DEN,49,0,1,0.0%,0,"1,468"
512,Albert Chang,CAN,49,0,1,0.0%,0,"1,460"
519,Luke Jensen,USA,48,2,5,28.6%,0,"1,457"
529,Igor Tchelychev,RUS,46,0,1,0.0%,0,"1,482"
531,Mike Bryan,USA,45,0,1,0.0%,0,"1,484"
533,Andrei Rybalko,UKR,45,0,1,0.0%,0,"1,456"
534,Shuzo Matsuoka,JPN,45,2,3,40.0%,0,"1,584"
540,Thomas Shimada,JPN,44,0,1,0.0%,0,"1,468"
543,Satoshi Iwabuchi,JPN,44,0,2,0.0%,0,"1,470"
550,Lleyton Hewitt,AUS,—,0,1,0.0%,0,"1,492"
553,Henrik Andersson,SWE,43,0,1,0.0%,0,"1,491"
555,Donald Johnson,USA,42,1,1,50.0%,0,"1,512"
560,Fredrik Bergh,SWE,41,0,1,0.0%,0,"1,490"
580,Franz Stauder,GER,36,0,1,0.0%,0,"1,492"
583,Nicolas Massu,CHI,35,0,1,0.0%,0,"1,489"
588,Johan Hede,SWE,34,0,1,0.0%,0,"1,489"
604,Jacco Eltingh,NED,31,1,5,16.7%,0,"1,568"
607,Nick Weal,GBR,31,0,1,0.0%,0,"1,479"
608,Daniel Elsner,GER,31,0,3,0.0%,0,"1,481"
617,Jia Ping Xia,CHN,30,0,2,0.0%,0,"1,423"
635,Werner Eschauer,AUT,—,0,1,0.0%,0,"1,487"
640,Steven Downs,NZL,27,0,1,0.0%,0,"1,490"
653,Tom Kempers,NED,25,0,1,0.0%,0,"1,479"
684,Eduardo Rincon,COL,22,0,1,0.0%,0,"1,491"
695,Daniel Orsanic,ARG,21,0,1,0.0%,0,"1,494"
710,Diego Lozano,ESP,19,0,1,0.0%,0,"1,490"
711,Emanuel Rasberger,CRO,19,0,1,0.0%,0,"1,449"
718,Reed Cordish,USA,19,0,1,0.0%,0,"1,483"
739,Francisco Montana,USA,17,0,1,0.0%,0,"1,488"
788,Bertrand Madsen,HAI,13,0,1,0.0%,0,"1,464"
810,Roger Smith,BAH,12,0,1,0.0%,0,"1,536"
817,Rodolfo Rake,PER,12,0,1,0.0%,0,"1,488"
852,Michael Shyjan,USA,11,0,1,0.0%,0,"1,464"
854,Bruno Fragoso,POR,11,0,1,0.0%,0,"1,492"
860,Bing Pan,CHN,10,0,1,0.0%,0,"1,474"
878,Ruben Fernandez,ESP,10,0,1,0.0%,0,"1,489"
914,Ryan Wolters,USA,9,0,1,0.0%,0,"1,488"
931,David Adams,RSA,8,0,1,0.0%,0,"1,444"
"1,045",Scott Humphries,USA,6,0,1,0.0%,0,"1,405"
"1,056",Emilio Sanchez,ESP,6,0,4,0.0%,0,"1,467"
"1,121",Guy Forget,FRA,5,0,5,0.0%,0,"1,599"
"1,188",Larbi Rharnit,MAR,4,0,1,0.0%,0,"1,483"
"1,281",Murphy Jensen,USA,3,0,1,0.0%,0,"1,467"
"1,281",Sasa Hirszon,CRO,3,0,2,0.0%,0,"1,465"
"1,335",Kent Kinnear,USA,2,0,1,0.0%,0,"1,502"
"1,366",Alexei Belov,RUS,1,0,1,0.0%,0,"1,484"
"1,366",Carl Chang,USA,1,0,1,0.0%,0,"1,442"
"1,366",Ivan Baron,USA,1,0,1,0.0%,0,"1,418"
"1,366",Melvin Tong,HKG,1,0,1,0.0%,0,"1,498"
"1,366",Sultan Khalfan,QAT,1,0,1,0.0%,0,"1,488"
"1,366",Susheel Narla,IND,1,0,1,0.0%,0,"1,492"
