rank,player,country,points,wins,losses,win_pct,titles,elo
40,Paolo Lorenzi,ITA,"1,090",23,24,48.9%,1,"1,781"
41,Federico Delbonis,ARG,"1,040",24,22,52.2%,1,"1,754"
42,Fernando Verdasco,ESP,"1,035",29,26,52.7%,1,"1,824"
43,Joao Sousa,POR,"1,030",24,32,42.9%,0,"1,802"
44,Nicolas Almagro,ESP,"1,013",22,22,50.0%,1,"1,790"
45,Kyle Edmund,GBR,"1,001",19,18,51.4%,0,"1,891"
46,Andrey Kuznetsov,RUS,970,27,20,57.5%,0,"1,899"
47,Benoit Paire,FRA,960,22,31,41.5%,0,"1,715"
48,Borna Coric,CRO,945,21,20,51.2%,0,"1,866"
49,Fabio Fognini,ITA,945,23,21,52.3%,1,"1,864"
50,Florian Mayer,GER,903,10,11,47.6%,1,"1,829"
51,Mischa Zverev,GER,874,12,14,46.1%,0,"1,917"
52,Diego Schwartzman,ARG,864,17,17,50.0%,1,"1,780"
53,Karen Khachanov,RUS,863,13,9,59.1%,1,"1,783"
54,Stephane Robert,FRA,854,14,18,43.8%,0,"1,742"
55,Jiri Vesely,CZE,848,21,21,50.0%,0,"1,860"
56,Facundo Bagnis,ARG,835,6,11,35.3%,0,"1,641"
57,Mikhail Youzhny,RUS,826,17,20,46.0%,0,"1,774"
58,Malek Jaziri,TUN,814,15,21,41.7%,0,"1,725"
59,Robin Haase,NED,795,14,19,42.4%,0,"1,756"
60,Adrian Mannarino,FRA,791,26,28,48.1%,0,"1,766"
61,Thomaz Bellucci,BRA,771,14,21,40.0%,0,"1,758"
62,Alexandr Dolgopolov,UKR,760,17,18,48.6%,0,"1,773"
63,Jan-Lennard Struff,GER,758,11,17,39.3%,0,"1,792"
64,Yen-Hsun Lu,TPE,754,7,8,46.7%,0,"1,810"
65,Juan Monaco,ARG,740,16,13,55.2%,1,"1,864"
66,Daniel Evans,GBR,736,9,8,52.9%,0,"1,790"
67,Kevin Anderson,RSA,735,17,21,44.7%,0,"1,884"
68,Gerald Melzer,AUT,728,3,6,33.3%,0,"1,628"
69,Jeremy Chardy,FRA,725,17,21,44.7%,0,"1,752"
70,Guillermo Garcia-Lopez,ESP,725,22,31,41.5%,0,"1,686"
71,Horacio Zeballos,ARG,722,7,13,35.0%,0,"1,671"
72,Dustin Brown,JAM,710,13,11,54.2%,0,"1,868"
73,Paul-Henri Mathieu,FRA,710,18,20,47.4%,0,"1,679"
74,Illya Marchenko,UKR,705,14,19,42.4%,0,"1,705"
75,Adam Pavlasek,CZE,704,3,3,50.0%,0,"1,581"
76,Taylor Fritz,USA,701,15,22,40.5%,0,"1,694"
77,Damir Dzumhur,BIH,699,20,21,48.8%,0,"1,752"
78,Pierre-Hugues Herbert,FRA,698,7,12,36.8%,0,"1,801"
79,Jordan Thompson,AUS,689,3,9,25.0%,0,"1,500"
80,Guido Pella,ARG,685,14,21,40.0%,0,"1,689"
81,Gastao Elias,POR,675,11,12,47.8%,0,"1,673"
82,Thiago Monteiro,BRA,674,6,6,50.0%,0,"1,593"
83,Renzo Olivo,ARG,670,8,8,50.0%,0,"1,633"
84,John Millman,AUS,665,18,20,47.4%,0,"1,818"
85,Konstantin Kravchuk,RUS,660,1,4,20.0%,0,"1,590"
86,Steve Darcis,BEL,658,3,5,37.5%,0,"1,761"
87,Andreas Seppi,ITA,655,18,23,43.9%,0,"1,794"
88,Donald Young,USA,651,18,21,46.1%,0,"1,801"
89,Mikhail Kukushkin,KAZ,634,11,20,35.5%,0,"1,656"
90,Ryan Harrison,USA,632,11,11,50.0%,0,"1,822"
91,Santiago Giraldo,COL,632,8,13,38.1%,0,"1,700"
92,Ricardas Berankis,LTU,630,8,14,36.4%,0,"1,675"
93,Dusan Lajovic,SRB,627,18,22,45.0%,0,"1,751"
94,Nikoloz Basilashvili,GEO,618,6,8,42.9%,0,"1,701"
95,Carlos Berlocq,ARG,617,4,6,40.0%,0,"1,728"
96,Dudi Sela,ISR,616,9,16,36.0%,0,"1,698"
97,Radu Albot,MDA,614,3,10,23.1%,0,"1,668"
98,Rogerio Dutra Silva,BRA,613,1,7,12.5%,0,"1,593"
99,Daniil Medvedev,RUS,611,5,5,50.0%,0,"1,684"
100,Yoshihito Nishioka,JPN,604,8,12,40.0%,0,"1,716"
101,Aljaz Bedene,SLO,592,12,19,38.7%,0,"1,740"
103,James Duckworth,AUS,577,4,8,33.3%,0,"1,704"
104,Hyeon Chung,KOR,571,6,13,31.6%,0,"1,656"
105,Jared Donaldson,USA,570,7,10,41.2%,0,"1,729"
107,Radek Stepanek,CZE,558,10,11,47.6%,0,"1,866"
108,Frances Tiafoe,USA,550,1,6,14.3%,0,"1,507"
109,Sergiy Stakhovsky,UKR,542,6,13,31.6%,0,"1,693"
110,Nicolas Kicker,ARG,537,1,2,33.3%,0,"1,468"
111,Guido Andreozzi,ARG,528,0,1,0.0%,0,"1,556"
112,Yuichi Sugita,JPN,527,5,9,35.7%,0,"1,706"
113,Lukas Rosol,CZE,525,14,22,38.9%,0,"1,726"
114,Bjorn Fratangelo,USA,519,6,9,40.0%,0,"1,661"
115,Daniel Gimeno-Traver,ESP,518,8,10,44.4%,0,"1,684"
116,Stefan Kozlov,USA,508,3,2,60.0%,0,"1,481"
117,Jozef Kovalik,SVK,501,3,8,27.3%,0,"1,595"
118,Tobias Kamke,GER,501,5,5,50.0%,0,"1,707"
119,Benjamin Becker,GER,497,9,18,33.3%,0,"1,734"
120,Marco Chiudinelli,SUI,497,3,4,42.9%,0,"1,599"
121,Denis Istomin,UZB,492,6,19,24.0%,0,"1,711"
122,Lukas Lacko,SVK,492,4,7,36.4%,0,"1,682"
123,Joao Souza,BRA,491,1,2,33.3%,0,"1,532"
124,Thomas Fabbiano,ITA,484,5,9,35.7%,0,"1,620"
125,Evgeny Donskoy,RUS,482,5,18,21.7%,0,"1,625"
126,Go Soeda,JPN,480,0,1,0.0%,0,"1,646"
127,Taro Daniel,JPN,476,6,14,30.0%,0,"1,670"
128,Alessandro Giannessi,ITA,475,1,1,50.0%,0,"1,571"
129,Rajeev Ram,USA,461,12,19,38.7%,0,"1,615"
130,Julien Benneteau,FRA,459,7,14,33.3%,0,"1,807"
131,Denis Kudla,USA,457,8,19,29.6%,0,"1,649"
132,Marius Copil,ROU,457,3,4,42.9%,0,"1,737"
133,Vasek Pospisil,CAN,456,9,21,30.0%,0,"1,749"
135,Peter Polansky,CAN,452,1,2,33.3%,0,"1,573"
136,Henri Laaksonen,SUI,452,2,4,33.3%,0,"1,592"
137,Andrej Martin,SVK,451,7,3,70.0%,0,"1,679"
138,Teymuraz Gabashvili,RUS,448,10,21,32.3%,0,"1,640"
139,Leonardo Mayer,ARG,448,9,15,37.5%,0,"1,727"
140,Tim Smyczek,USA,447,8,10,44.4%,0,"1,641"
141,Ernesto Escobedo,MEX,443,2,4,33.3%,0,"1,611"
143,Vincent Millot,FRA,428,3,4,42.9%,0,"1,615"
144,Janko Tipsarevic,SRB,423,7,10,41.2%,0,"1,748"
145,Roberto Carballes Baena,ESP,419,6,9,40.0%,0,"1,662"
146,Marco Trungelliti,ARG,417,2,4,33.3%,0,"1,545"
147,Ivan Dodig,CRO,417,7,16,30.4%,0,"1,571"
150,Maximo Gonzalez,ARG,410,2,5,28.6%,0,"1,553"
151,Ernests Gulbis,LAT,406,7,14,33.3%,0,"1,785"
153,Quentin Halys,FRA,399,3,6,33.3%,0,"1,560"
155,Grega Zemlja,SLO,396,1,1,50.0%,0,"1,610"
156,Andrey Rublev,RUS,395,2,5,28.6%,0,"1,546"
157,Luca Vanni,ITA,393,1,5,16.7%,0,"1,500"
158,Marton Fucsovics,HUN,379,1,2,33.3%,0,"1,616"
159,Di Wu,CHN,372,2,3,40.0%,0,"1,532"
160,Elias Ymer,SWE,372,2,7,22.2%,0,"1,613"
161,Jan Satral,CZE,371,1,2,33.3%,0,"1,564"
162,Kenny De Schepper,FRA,369,1,5,16.7%,0,"1,617"
163,Enrique Lopez Perez,ESP,363,0,1,0.0%,0,"1,477"
164,Albert Montanes,ESP,359,7,8,46.7%,0,"1,637"
166,Steven Diez,CAN,350,1,3,25.0%,0,"1,505"
167,Ruben Bemelmans,BEL,350,2,2,50.0%,0,"1,644"
168,Daniel Brands,GER,348,2,4,33.3%,0,"1,660"
169,Dennis Novikov,USA,343,2,6,25.0%,0,"1,618"
170,Andrew Whittington,AUS,335,1,1,50.0%,0,"1,524"
171,Tatsuma Ito,JPN,333,3,4,42.9%,0,"1,670"
173,Hiroki Moriya,JPN,331,0,1,0.0%,0,"1,585"
175,Federico Gaio,ITA,329,0,1,0.0%,0,"1,471"
176,Maximilian Marterer,GER,323,0,2,0.0%,0,"1,526"
177,Igor Sijsling,NED,322,4,7,36.4%,0,"1,678"
179,Ilya Ivashka,BLR,321,0,1,0.0%,0,"1,524"
180,Sam Groth,AUS,320,4,14,22.2%,0,"1,637"
181,Mirza Basic,BIH,318,3,3,50.0%,0,"1,546"
182,Michael Berrer,GER,318,4,9,30.8%,0,"1,630"
183,Mathias Bourgue,FRA,314,1,1,50.0%,0,"1,500"
184,Agustin Velotti,ARG,312,0,1,0.0%,0,"1,459"
185,Laslo Djere,SRB,309,0,1,0.0%,0,"1,497"
187,Marco Cecchinato,ITA,304,2,10,16.7%,0,"1,562"
188,Pedro Sousa,POR,304,0,1,0.0%,0,"1,465"
189,Peter Gojowczyk,GER,301,1,2,33.3%,0,"1,678"
192,Saketh Myneni,IND,287,0,1,0.0%,0,"1,551"
193,Alexander Kudryavtsev,RUS,286,0,2,0.0%,0,"1,590"
194,James McGee,IRL,286,0,1,0.0%,0,"1,571"
195,Joris De Loore,BEL,283,0,1,0.0%,0,"1,500"
196,Matthew Barton,AUS,282,3,3,50.0%,0,"1,587"
197,Michael Mmoh,USA,278,0,3,0.0%,0,"1,446"
200,Noah Rubin,USA,274,2,4,33.3%,0,"1,555"
201,Ze Zhang,CHN,272,0,3,0.0%,0,"1,508"
203,Alexander Sarkissian,USA,268,1,2,33.3%,0,"1,553"
204,Reilly Opelka,USA,267,5,5,50.0%,0,"1,592"
205,Alexander Bublik,KAZ,265,2,2,50.0%,0,"1,558"
208,Akira Santillan,JPN,263,0,2,0.0%,0,"1,485"
209,Jordi Samper-Montana,ESP,262,0,1,0.0%,0,"1,481"
211,Cristian Garin,CHI,251,0,1,0.0%,0,"1,595"
212,Tristan Lamasine,FRA,250,1,3,25.0%,0,"1,556"
213,Lorenzo Giustino,ITA,249,0,1,0.0%,0,"1,544"
215,Franko Skugor,CRO,246,1,5,16.7%,0,"1,558"
218,Andre Ghem,BRA,243,0,1,0.0%,0,"1,486"
219,Alejandro Gonzalez,COL,242,0,3,0.0%,0,"1,652"
220,Guilherme Clezar,BRA,239,0,2,0.0%,0,"1,512"
225,Casper Ruud,NOR,231,0,1,0.0%,0,"1,488"
226,John-Patrick Smith,AUS,231,2,4,33.3%,0,"1,603"
227,Ramkumar Ramanathan,IND,231,2,2,50.0%,0,"1,473"
231,Amir Weintraub,ISR,229,0,2,0.0%,0,"1,484"
234,Filip Krajinovic,SRB,223,1,5,16.7%,0,"1,660"
235,Aslan Karatsev,RUS,221,0,2,0.0%,0,"1,597"
241,Frank Dancevic,CAN,216,3,3,50.0%,0,"1,662"
245,Brian Baker,USA,213,2,9,18.2%,0,"1,672"
246,Marsel Ilhan,TUR,213,0,5,0.0%,0,"1,570"
247,Gregoire Barrere,FRA,212,0,2,0.0%,0,"1,492"
248,Dennis Novak,AUT,210,0,1,0.0%,0,"1,502"
250,Denis Shapovalov,CAN,—,1,2,33.3%,0,"1,519"
252,Austin Krajicek,USA,208,4,9,30.8%,0,"1,626"
253,Salvatore Caruso,ITA,208,0,1,0.0%,0,"1,463"
254,Aldin Setkic,BIH,208,0,1,0.0%,0,"1,465"
255,Blaz Rola,SLO,204,1,1,50.0%,0,"1,529"
256,Alexandre Sidorenko,FRA,202,1,1,50.0%,0,"1,613"
257,Thiemo de Bakker,NED,201,5,12,29.4%,0,"1,583"
263,Luke Saville,AUS,196,0,1,0.0%,0,"1,494"
265,Andrea Arnaboldi,ITA,194,2,3,40.0%,0,"1,631"
267,Filippo Volandri,ITA,190,0,2,0.0%,0,"1,548"
272,Yannick Maden,GER,189,0,1,0.0%,0,"1,535"
273,Alejandro Falla,COL,187,1,1,50.0%,0,"1,557"
274,Pere Riba,ESP,186,0,1,0.0%,0,"1,516"
280,Jerzy Janowicz,POL,180,0,2,0.0%,0,"1,779"
282,Tommy Paul,USA,177,1,4,20.0%,0,"1,529"
285,Zhe Li,CHN,175,0,2,0.0%,0,"1,431"
290,Calvin Hemery,FRA,170,1,1,50.0%,0,"1,558"
292,Jaume Munar,ESP,168,0,1,0.0%,0,"1,545"
293,Edouard Roger-Vasselin,FRA,167,2,3,40.0%,0,"1,678"
294,Emilio Gomez,ECU,167,0,1,0.0%,0,"1,558"
300,Lorenzo Sonego,ITA,162,0,1,0.0%,0,"1,463"
302,Liam Broady,GBR,160,0,2,0.0%,0,"1,485"
304,Michael Linzer,AUT,159,0,2,0.0%,0,"1,494"
306,Jurgen Melzer,AUT,158,3,3,50.0%,0,"1,770"
311,Adrian Ungur,ROU,155,1,3,25.0%,0,"1,596"
316,Frederico Ferreira Silva,POR,152,0,1,0.0%,0,"1,417"
321,Mackenzie McDonald,USA,148,0,3,0.0%,0,"1,452"
322,Brydan Klein,GBR,148,0,2,0.0%,0,"1,455"
325,Albano Olivetti,FRA,146,0,1,0.0%,0,"1,501"
328,Nikola Mektic,CRO,144,1,2,33.3%,0,"1,481"
329,Jurgen Zopp,EST,144,1,2,33.3%,0,"1,603"
330,Nicolas Jarry,CHI,144,0,2,0.0%,0,"1,461"
332,Yann Marti,SUI,143,0,1,0.0%,0,"1,530"
351,Daniel Munoz de la Nava,ESP,131,3,13,18.8%,0,"1,512"
357,Roberto Ortega-Olmedo,ESP,128,0,1,0.0%,0,"1,484"
358,Tommy Robredo,ESP,127,2,6,25.0%,0,"1,814"
364,Andreas Beck,GER,125,0,1,0.0%,0,"1,615"
365,Cem Ilkel,TUR,125,0,2,0.0%,0,"1,460"
367,Omar Jasika,AUS,124,1,1,50.0%,0,"1,520"
372,Jan Mertl,CZE,122,1,1,50.0%,0,"1,511"
374,Lamine Ouahab,MAR,119,0,1,0.0%,0,"1,523"
381,Tim van Rijthoven,NED,116,0,1,0.0%,0,"1,495"
399,Ante Pavic,CRO,109,1,1,50.0%,0,"1,571"
400,Alex Kuznetsov,USA,109,0,2,0.0%,0,"1,619"
408,Alexander Ward,GBR,106,0,2,0.0%,0,"1,468"
411,Dmitry Tursunov,RUS,105,1,7,12.5%,0,"1,676"
416,Christian Lindell,SWE,103,0,1,0.0%,0,"1,540"
420,David Guez,FRA,102,0,1,0.0%,0,"1,577"
424,Jan Hernych,CZE,98,0,1,0.0%,0,"1,641"
426,Alexandar Lazov,BUL,97,0,1,0.0%,0,"1,468"
428,Michal Przysiezny,POL,96,0,1,0.0%,0,"1,658"
432,Pablo Andujar,ESP,94,1,7,12.5%,0,"1,639"
433,Dimitar Kuzmanov,BUL,94,0,1,0.0%,0,"1,468"
440,Facundo Arguello,ARG,92,0,2,0.0%,0,"1,505"
441,Marcus Willis,GBR,91,1,1,50.0%,0,"1,566"
444,James Ward,GBR,90,0,3,0.0%,0,"1,509"
453,Carl Soderlund,SWE,87,1,1,50.0%,0,"1,487"
464,Simone Bolelli,ITA,85,2,8,20.0%,0,"1,770"
470,Cedrik-Marcel Stebe,GER,84,0,1,0.0%,0,"1,618"
483,Nino Serdarusic,CRO,81,0,1,0.0%,0,"1,486"
486,Christian Harrison,USA,79,0,1,0.0%,0,"1,537"
491,Pedro Cachin,ARG,77,0,1,0.0%,0,"1,517"
492,Finn Tearney,NZL,77,0,1,0.0%,0,"1,456"
493,Matthias Bachinger,GER,76,0,1,0.0%,0,"1,639"
497,Mikael Ymer,SWE,75,1,1,50.0%,0,"1,519"
499,Benjamin Mitchell,AUS,75,0,1,0.0%,0,"1,391"
504,Gonzalo Escobar,ECU,73,0,1,0.0%,0,"1,475"
532,Yuki Bhambri,IND,65,0,3,0.0%,0,"1,494"
533,Nikola Cacic,SRB,65,1,1,50.0%,0,"1,485"
538,Louis Wessels,GER,64,1,1,50.0%,0,"1,502"
565,Lucas Gomez,MEX,58,0,2,0.0%,0,"1,489"
573,Isak Arvidsson,SWE,56,0,1,0.0%,0,"1,488"
606,Jan Choinski,GBR,50,0,1,0.0%,0,"1,490"
611,Antoine Bellier,SUI,49,0,1,0.0%,0,"1,477"
633,Lleyton Hewitt,AUS,45,1,1,50.0%,0,"1,727"
645,Giovanni Lapentti,ECU,43,0,1,0.0%,0,"1,449"
649,Christopher Eubanks,USA,—,0,1,0.0%,0,"1,473"
686,Reda El Amrani,MAR,36,0,1,0.0%,0,"1,427"
694,Johan Nikles,SUI,35,0,1,0.0%,0,"1,487"
698,Matthew Ebden,AUS,34,0,4,0.0%,0,"1,571"
734,Luis Patino,MEX,30,0,1,0.0%,0,"1,440"
743,Oliver Anderson,AUS,28,0,1,0.0%,0,"1,527"
752,Fred Simonsson,SWE,27,0,1,0.0%,0,"1,427"
773,Austin Smith,USA,24,0,1,0.0%,0,"1,492"
860,Amine Ahouda,MAR,18,0,1,0.0%,0,"1,490"
909,Somdev Devvarman,IND,15,0,1,0.0%,0,"1,493"
979,Fabrice Martin,FRA,12,0,1,0.0%,0,"1,467"
"1,032",Michael Venus,NZL,10,0,1,0.0%,0,"1,552"
"1,084",Tigre Hank,MEX,9,0,2,0.0%,0,"1,457"
"1,275",Mubarak Shannan Zayid,QAT,5,0,1,0.0%,0,"1,497"
"1,392",Marvin Moeller,GER,3,0,1,0.0%,0,"1,489"
